類別,建築物名稱,電腦編號,村里別,地址,"地下樓 層數","可容納 人數",派出所,備註,經度,緯度
公寓,公寓,DK06000022,黎明里,新北市泰山區黎明里半山雅路24巷16號,1.0,31.0,泰山分駐所,,121.431584,25.067806
公寓,南亞塑膠林口二廠,DK06000023,大科里,新北市泰山區大科里南林路100號,1.0,2102.0,泰山分駐所,,121.414624,25.046919
公寓,豐興食品,DK06000024,山腳里,新北市泰山區山腳里福德街51號,1.0,114.0,泰山分駐所,,121.432319,25.06364
公寓,泰山股份有限公司,DK06000025,福泰里,新北市泰山區福泰里泰林路二段173巷2號,1.0,445.0,泰山分駐所,,121.433301,25.06062
公寓,楓樹市民活動中心(美廉社楓江店),DK06000029,楓樹里,新北市泰山區楓樹里楓江路37號,1.0,56.0,泰山分駐所,,121.43482,25.062587
公寓,南亞塑膠林口二廠,DK06000030,大科里,新北市泰山區大科里南林路100號,1.0,726.0,泰山分駐所,,121.414624,25.046919
公寓,泰山國小,DK06000032,山腳里,新北市泰山區山腳里泰林路二段255號,1.0,418.0,泰山分駐所,,121.431285,25.062342
公寓,文菱科技,DK06000034,大科里,新北市泰山區大科里南林路118號,1.0,3144.0,泰山分駐所,,121.409296,25.045255
公寓,泰山高中,DK06000035,同榮里,新北市泰山區同榮里辭修路7號,1.0,834.0,泰山分駐所,,121.429867,25.057719
公寓,公寓,DK06000036,同榮里,新北市泰山區同榮里明志路一段492巷6弄2號,1.0,285.0,泰山分駐所,,121.429875,25.054962
公寓,黎明技術學院,DK06000037,黎明里,新北市泰山區黎明里泰林路三段22號,1.0,680.0,泰山分駐所,,121.419616,25.065895
大樓,南亞塑膠林口二廠,DK06000038,大科里,新北市泰山區大科里南林路100號,1.0,250.0,泰山分駐所,,121.414624,25.046919
大樓,南亞塑膠林口二廠,DK06000039,大科里,新北市泰山區大科里南林路100號,1.0,2958.0,泰山分駐所,,121.414624,25.046919
大樓,大樓,DK06000040,黎明里,新北市泰山區黎明里泰林路二段557巷2號,1.0,436.0,泰山分駐所,,121.422748,25.063401
大樓,大樓,DK06000041,黎明里,新北市泰山區黎明里泰林路2段561號,1.0,692.0,泰山分駐所,,121.422567,25.063528
大樓,碧瑤山莊,DK06000042,同榮里,新北市泰山區同榮里辭修路36巷8弄1號,1.0,1318.0,泰山分駐所,,121.427769,25.058574
大樓,碧瑤山莊,DK06000043,同榮里,新北市泰山區同榮里辭修路36巷6弄8號,2.0,968.0,泰山分駐所,,121.428536,25.058842
大樓,大樓,DK06000044,同榮里,新北市泰山區同榮里辭修路36巷6弄2號,1.0,397.0,泰山分駐所,,121.428265,25.058704
公寓,公寓,DK06000045,同榮里,新北市泰山區同榮里辭修路36巷1弄1號,1.0,360.0,泰山分駐所,,121.427983,25.058311
大樓,公寓,DK06000046,山腳里,新北市泰山區山腳里泰林路美寧街2號,1.0,293.0,泰山分駐所,,121.432629,25.061763
公寓,天宏達有限公司,DK06000047,山腳里,新北市泰山區山腳里美寧街59號,1.0,942.0,泰山分駐所,,121.430759,25.065305
大樓,公寓,DK06000048,同榮里,新北市泰山區同榮里明志路一段488號,1.0,302.0,泰山分駐所,,121.430472,25.054668
大樓,碧富邑,DK06000050,山腳里,新北市泰山區山腳里泰林路二段414巷6號,2.0,804.0,泰山分駐所,,121.427324,25.064745
公寓,派穩科技,DK06000051,楓樹里,新北市泰山區楓樹里明志路一段122巷6號,1.0,87.0,泰山分駐所,,121.43244,25.063995
公寓,義學國小,DK06000052,義仁里,新北市泰山區義仁里民生路30號,1.0,1040.0,泰山分駐所,,121.430956,25.052219
公寓,義學國小,DK06000053,義仁里,新北市泰山區義仁里民生路30號,1.0,520.0,泰山分駐所,,121.430956,25.052219
公寓,泰山分駐所,DK06000054,福泰里,新北市泰山區福泰里泰林路二段214號,1.0,221.0,泰山分駐所,,,
大樓,圓山芳鄰,DK06000055,黎明里,新北市泰山區黎明里泰林路二段579巷6弄2號,1.0,844.0,泰山分駐所,,121.421906,25.062838
公寓,泰山高中,DK06000056,同榮里,新北市泰山區同榮里辭修路7號,1.0,264.0,泰山分駐所,,121.429867,25.057719
公寓,義學國小,DK06000057,義仁里,新北市泰山區義仁里民生路30號,1.0,2683.0,泰山分駐所,,121.430956,25.052219
大樓,群賢莊,DK06000058,同興里,新北市泰山區同興里明志路一段373巷2號,1.0,611.0,泰山分駐所,,121.431098,25.057757
公寓,黎明技術學院,DK06000059,黎明里,新北市泰山區黎明里泰林路三段22號,2.0,2562.0,泰山分駐所,,121.419616,25.065895
大樓,宏觀狀元第,DK06000060,義學里,新北市泰山區義學里明志路二段214巷1號,1.0,375.0,泰山分駐所,,121.427115,25.048895
大樓,宏運大廈,DK06000061,楓樹里,新北市泰山區楓樹里美寧街120號,1.0,176.0,泰山分駐所,,121.433215,25.064273
大樓,全球家年華,DK06000062,山腳里,新北市泰山區山腳里泰林路二段521號,2.0,1206.0,泰山分駐所,,121.423934,25.063704
大樓,明志學府,DK06000063,義仁里,新北市泰山區義仁里民生路9巷1號,1.0,1407.0,泰山分駐所,,121.429717,25.052452
大樓,當今皇上,DK06000064,義仁里,新北市泰山區義仁里民權街41號,2.0,1664.0,泰山分駐所,,121.429218,25.050767
大樓,龍居鄉,DK06000065,義仁里,新北市泰山區義仁里民權街27號,1.0,522.0,泰山分駐所,,121.428811,25.050729
大樓,泰山農會信用部,DK06000066,福泰里,新北市泰山區福泰里明志路一段205號,2.0,425.0,泰山分駐所,,,
大樓,台北麗晶,DK06000067,義仁里,新北市泰山區義仁里明志路二段215號,2.0,790.0,泰山分駐所,,121.427628,25.048657
大樓,台北麗景,DK06000068,黎明里,新北市泰山區黎明里泰林路二段537巷1號,1.0,1727.0,泰山分駐所,,121.423267,25.063555
大樓,公寓,DK06000069,山腳里,新北市泰山區山腳里泰林路二段332號,1.0,194.0,泰山分駐所,,121.42981,25.063319
大樓,公寓,DK06000070,同興里,新北市泰山區同興里明志路一段511號,1.0,247.0,泰山分駐所,,121.430564,25.0543
大樓,儒林世家,DK06000071,同興里,新北市泰山區同興里明志路一段352巷26弄1號,1.0,999.0,泰山分駐所,,121.4303602,25.05930936
大樓,尚豪庭,DK06000072,義仁里,新北市泰山區義仁里明志路二段99號,1.0,965.0,泰山分駐所,,121.428398,25.051885
大樓,帝王鄉,DK06000073,義學里,新北市泰山區義學里明志路二段118號,2.0,1253.0,泰山分駐所,,121.427803,25.051499
大樓,榮耀台北,DK06000074,義學里,新北市泰山區義學里明志路二段60巷17號,1.0,2383.0,泰山分駐所,,121.428626,25.053569
大樓,草莓園,DK06000075,義仁里,新北市泰山區義仁里文程路21號,1.0,2294.0,泰山分駐所,,121.428465,25.049289
大樓,泰山大人,DK06000076,義仁里,新北市泰山區義仁里民生路6號,2.0,754.0,泰山分駐所,,121.429881,25.052694
大樓,小泰山,DK06000077,義仁里,新北市泰山區義仁里民生路14巷2號,2.0,915.0,泰山分駐所,,121.430173,25.052582
大樓,台北圓山,DK06000078,山腳里,新北市泰山區山腳里泰林路二段471號,2.0,1444.0,泰山分駐所,,121.425347,25.063898
大樓,金融天下,DK06000079,楓樹里,新北市泰山區楓樹里明志路一段106號,2.0,393.0,泰山分駐所,,121.433334,25.063844
公寓,泰山高中,DK06000081,同榮里,新北市泰山區同榮里辭修路7號,1.0,962.0,泰山分駐所,,121.429867,25.057719
大樓,皇莊建設,DK06000082,義仁里,新北市泰山區義仁里明志路二段6號,1.0,138.0,泰山分駐所,,121.43002,25.053789
大樓,台北橘園,DK06000083,義仁里,新北市泰山區義仁里民權街66巷2號,2.0,603.0,泰山分駐所,,121.428602,25.050047
大樓,晶華小築,DK06000084,義仁里,新北市泰山區義仁里明志路二段209號,1.0,172.0,泰山分駐所,,121.427467,25.048747
公寓,同榮國小,DK06000085,義學里,新北市泰山區義學里公園路33號,1.0,1718.0,泰山分駐所,,121.428099,25.05429
大樓,泰山贏座,DK06000086,同興里,新北市泰山區同興里明志路一段303號,1.0,126.0,泰山分駐所,,121.431704,25.059289
公寓,泰山國小,DK06000087,山腳里,新北市泰山區山腳里泰林路二段255號,1.0,366.0,泰山分駐所,,121.431285,25.062342
公寓,桂成公司,DK06000088,山腳里,新北市泰山區山腳里憲訓路36號,1.0,278.0,泰山分駐所,,121.429178,25.064863
大樓,泰山區公所,DK06000089,同榮里,新北市泰山區同榮里明志路一段322號,1.0,1002.0,泰山分駐所,,121.431419,25.059241
大樓,創新世界富貴區,DK06000090,福興里,新北市泰山區福興里全興路47巷36號,2.0,915.0,泰山分駐所,,121.433677,25.058773
大樓,易居,DK06000091,楓樹里,新北市泰山區楓樹里和平街2號,1.0,331.0,泰山分駐所,,121.433974,25.06455
大樓,星光山悅,DK06000092,義仁里,新北市泰山區義仁里民權街50號,1.0,738.0,泰山分駐所,,121.42871,25.050603
大樓,明志皇家,DK06000093,同榮里,新北市泰山區同榮里明志路一段326號,2.0,986.0,泰山分駐所,,121.431314,25.059071
公寓,泰山國小,DK06000094,山腳里,新北市泰山區山腳里泰林路二段255號,1.0,296.0,泰山分駐所,,121.431285,25.062342
公寓,王寶企業,DK06000095,楓樹里,新北市泰山區楓樹里楓江路51號,1.0,290.0,泰山分駐所,,121.435582,25.062683
大樓,公寓,DK06000096,福泰里,新北市泰山區福泰里泰林路二段138號,1.0,202.0,泰山分駐所,,121.434387,25.059736
大樓,公寓,DK06000097,同榮里,新北市泰山區同榮里明志路一段352巷1號,1.0,127.0,泰山分駐所,,121.430383,25.05838
大樓,麗池樂章,DK06000098,黎明里,新北市泰山區黎明里泰林路二段522巷1號,2.0,3365.0,泰山分駐所,,121.424254,25.064261
大樓,義學立體停車場,DK06000099,義學里,新北市泰山區義學里明志路二段188號,1.0,1628.0,泰山分駐所,,121.427391,25.05006
大樓,公寓,DK06000100,同榮里,新北市泰山區同榮里明志路一段352巷11弄5號,1.0,1095.0,泰山分駐所,,121.429975,25.058736
大樓,泰山體育館,DK06000101,同榮里,新北市泰山區同榮里公園路54號,1.0,1825.0,泰山分駐所,,121.426599,25.055339
大樓,忠孝新村國宅,DK06000102,同榮里,新北市泰山區同榮里辭修路10之5號,1.0,2172.0,泰山分駐所,,121.430029,25.057821
大樓,黎明技術學院,DK06000103,黎明里,新北市泰山區黎明里泰林路三段22號,1.0,986.0,泰山分駐所,,121.419616,25.065895
大樓,明志秀樹,DK06000104,同興里,新北市泰山區同興里明志路一段485號,2.0,1556.0,泰山分駐所,,121.430754,25.055386
公寓,毅宜工業,DK06000105,山腳里,新北市泰山區山腳里美寧街37號,1.0,321.0,泰山分駐所,,121.430186,25.064083
大樓,泰山高中,DK06000106,同榮里,新北市泰山區同榮里辭修路7號,1.0,534.0,泰山分駐所,,121.429867,25.057719
公寓,黎明技術學院,DK06000107,黎明里,新北市泰山區黎明里泰林路三段22號,1.0,581.0,泰山分駐所,,121.419616,25.065895
大樓,稙村秀,DK06000108,義學里,新北市泰山區義學里明志路二段136巷26號,2.0,1782.0,泰山分駐所,,121.426265,25.052022
大樓,君祥酒店,DK06000109,全興里,新北市泰山區全興里中港西路456號,1.0,951.0,泰山分駐所,,121.432989,25.053195
大樓,明日城雲開,DK06000110,義仁里,新北市泰山區義仁里信華六街8-1號,1.0,2646.0,泰山分駐所,,121.441486,25.044969
大樓,明日城天青,DK06000111,義仁里,新北市泰山區義仁里信華一街33號,1.0,3746.0,泰山分駐所,,121.4405721,25.0463982
公寓,明志國小,DK07000001,泰友里,新北市泰山區泰友里新生路2號,2.0,1091.0,明志派出所,,121.427453,25.045245
大樓,明志科技大學,DK07000002,貴子里,新北市泰山區貴子里工專路84號,2.0,3254.0,明志派出所,,121.422251,25.040594
公寓,明志派出所,DK07000003,明志里,新北市泰山區明志里明志路2段426號,1.0,342.0,明志派出所,,,
公寓,天主教德來會,DK07000005,貴賢里,新北市泰山區貴賢里台麗街13巷2號,1.0,207.0,明志派出所,,121.424787,25.038691
公寓,裕豐股份有限公司,DK07000006,貴和里,新北市泰山區貴和里貴鳳街26號,1.0,1298.0,明志派出所,,121.423006,25.030147
公寓,明志科技大學,DK07000007,貴子里,新北市泰山區貴子里工專路84號,1.0,861.0,明志派出所,,121.422251,25.040594
公寓,嶠泰塑膠,DK07000009,貴和里,新北市泰山區貴和里貴鳳街2之4號,1.0,31.0,明志派出所,,121.421508,25.031267
公寓,嶠泰塑膠,DK07000010,貴和里,新北市泰山區貴和里貴鳳街2之3號,1.0,31.0,明志派出所,,121.421459,25.031294
公寓,花蓮扁食之家,DK07000011,貴和里,新北市泰山區貴和里貴鳳街2之2號,1.0,31.0,明志派出所,,121.421398,25.031325
公寓,公寓,DK07000012,貴和里,新北市泰山區貴和里貴鳳街2之1號,1.0,31.0,明志派出所,,121.421336,25.031356
公寓,統一超商貴鳳門市,DK07000013,貴和里,新北市泰山區貴和里貴鳳街2號,1.0,62.0,明志派出所,,121.421259,25.031386
公寓,亞樂塑膠實業,DK07000014,貴和里,新北市泰山區貴和里貴鳳街2之5號,1.0,26.0,明志派出所,,121.421552,25.031242
公寓,明志國小,DK07000016,泰友里,新北市泰山區泰友里新生路2號,1.0,102.0,明志派出所,,121.427453,25.045245
公寓,公寓,DK07000017,貴和里,新北市泰山區貴和里明志路三段434號,1.0,15.0,明志派出所,,121.42079,25.033008
公寓,唯心聖教教堂,DK07000018,貴和里,新北市泰山區貴和里明志路三段436號,1.0,17.0,明志派出所,,121.420795,25.032948
公寓,家庭理髮廳,DK07000019,貴和里,新北市泰山區貴和里明志路三段438號,1.0,17.0,明志派出所,,121.420792,25.032895
公寓,明志科技大學,DK07000021,貴子里,新北市泰山區貴子里工專路84號,1.0,1171.0,明志派出所,,121.422251,25.040594
公寓,明志科技大學,DK07000022,貴子里,新北市泰山區貴子里工專路84之66號,1.0,285.0,明志派出所,,121.422464,25.043993
公寓,榮皓有限公司,DK07000023,貴和里,新北市泰山區貴和里明志路三段496號,1.0,103.0,明志派出所,,121.420891,25.031169
公寓,三郡工業,DK07000024,貴和里,新北市泰山區貴和里貴陽街80號,1.0,25.0,明志派出所,,121.423836,25.031964
公寓,延昇企業,DK07000025,貴和里,新北市泰山區貴和里貴陽街76號,1.0,22.0,明志派出所,,121.423757,25.032026
公寓,振進企業,DK07000026,貴和里,新北市泰山區貴和里貴陽街78號,1.0,21.0,明志派出所,,121.423797,25.031992
公寓,金尚新企業社,DK07000027,貴和里,新北市泰山區貴和里貴陽街74號,1.0,26.0,明志派出所,,121.42371,25.03206
公寓,道明幼兒園,DK07000028,貴和里,新北市泰山區貴和里明志路三段295號,1.0,220.0,明志派出所,,121.422902,25.036459
公寓,連春工業,DK07000029,貴和里,新北市泰山區貴和里貴鳳街22之2號,1.0,534.0,明志派出所,,121.422282,25.030838
大樓,中國製罐公司,DK07000030,貴和里,新北市泰山區貴和里明志路三段533號,1.0,376.0,明志派出所,,121.420427,25.029576
公寓,明志國小,DK07000031,泰友里,新北市泰山區泰友里新生路2號,1.0,758.0,明志派出所,,121.427453,25.045245
公寓,大漢針車股份有限公司,DK07000032,貴和里,新北市泰山區貴和里貴鳳街31號,1.0,306.0,明志派出所,,121.423115,25.030624
公寓,統領電子,DK07000033,貴和里,新北市泰山區貴和里貴鳳街90巷24號,1.0,124.0,明志派出所,,121.423568,25.030241
大樓,五角大廈,DK07000034,貴和里,新北市泰山區貴和里新北大道六段397號,1.0,5204.0,明志派出所,,121.421516,25.032178
大樓,狀元華廈,DK07000035,泰友里,新北市泰山區泰友里新生路31巷10號,1.0,276.0,明志派出所,,121.427763,25.046101
大樓,泰山明志聖方濟天主堂,DK07000036,明志里,新北市泰山區明志里明志路三段26號,1.0,480.0,明志派出所,,121.424688,25.042922
大樓,豪景大樓,DK07000037,明志里,新北市泰山區明志里明志路二段392號,3.0,2996.0,明志派出所,,121.425206,25.044354
大樓,公寓,DK07000038,貴子里,新北市泰山區貴子里明志路三段74巷17號,1.0,234.0,明志派出所,,121.424249,25.041661
公寓,震雄機械,DK07000039,貴和里,新北市泰山區貴和里新北大道六段351號,1.0,135.0,明志派出所,,121.422948,25.033107
大樓,台北皇家,DK07000040,明志里,新北市泰山區明志里明志路二段344號,2.0,932.0,明志派出所,,121.425845,25.045409
大樓,環球社區,DK07000041,貴子里,新北市泰山區貴子里明志路三段74巷7號,2.0,345.0,明志派出所,,121.424498,25.041651
大樓,中進實業,DK07000042,貴和里,新北市泰山區貴和里德安街20巷1號,1.0,275.0,明志派出所,,121.418496,25.031702
大樓,金山寺,DK07000043,貴賢里,新北市泰山區貴賢里明志路三段163巷8弄1號,1.0,520.0,明志派出所,,121.425261,25.039374
大樓,明志經典,DK07000044,貴和里,新北市泰山區貴和里明志路三段472號,1.0,256.0,明志派出所,,121.42093,25.031848
公寓,瑞煌股份有限公司,DK07000046,貴和里,新北市泰山區貴和里新北大道七段105巷2號,1.0,42.0,明志派出所,,121.417542,25.031549
大樓,明志天地,DK07000047,貴子里,新北市泰山區貴子里明志路三段74巷8號,1.0,703.0,明志派出所,,121.424475,25.041849
大樓,大同世界,DK07000048,新明里,新北市泰山區新明里明志路二段345巷1號,1.0,1892.0,明志派出所,,121.425692,25.044444
大樓,公寓,DK07000049,新明里,新北市泰山區新明里明志路三段35號,2.0,230.0,明志派出所,,121.424942,25.042732
大樓,哈佛林園,DK07000050,明志里,新北市泰山區明志里明志路二段416號,3.0,678.0,明志派出所,,121.425003,25.044026
大樓,中山華廈,DK07000051,貴和里,新北市泰山區貴和里新北大道六段353號,1.0,638.0,明志派出所,,121.422864,25.033044
大樓,典藏傳家,DK07000052,貴賢里,新北市泰山區貴賢里明志路三段147號,2.0,460.0,明志派出所,,121.424988,25.040024
大樓,明志科技大學,DK07000053,貴子里,新北市泰山區貴子里工專路84之30號,1.0,3836.0,明志派出所,,121.421899,25.042909
大樓,明志大廈,DK07000054,貴子里,新北市泰山區貴子里工專路72號,1.0,379.0,明志派出所,,121.422612,25.040556
大樓,明志科技大學,DK07000055,貴子里,新北市泰山區貴子里工專路84之26號,1.0,260.0,明志派出所,,121.421725,25.042763
公寓,貴子活動中心,DK07000056,貴子里,新北市泰山區貴子里工專路22號,1.0,438.0,明志派出所,,121.423627,25.039866
大樓,百興鍾鼎山林,DK07000057,貴子里,新北市泰山區貴子里明志路三段74巷27號,1.0,1138.0,明志派出所,,121.423522,25.04143
大樓,頂好社區,DK07000058,貴子里,新北市泰山區貴子里明志路三段31號,2.0,515.0,明志派出所,,121.424761,25.042445
大樓,貴子狀元,DK07000059,貴賢里,新北市泰山區貴賢里貴子路22號,2.0,698.0,明志派出所,,121.425672,25.041847
公寓,銘志汽車電機材料行,DK07000060,貴和里,新北市泰山區貴和里明志路三段442號之1,1.0,83.0,明志派出所,,121.420829,25.032747
大樓,頂全華廈,DK07000061,貴子里,新北市泰山區貴子里明志路三段201號,1.0,136.0,明志派出所,,121.42417,25.038512
大樓,明志書香,DK07000062,貴和里,新北市泰山區貴和里明志路三段353號,2.0,1372.0,明志派出所,,121.422035,25.035112
大樓,明志天廈,DK07000063,貴子里,新北市泰山區貴子里明志路三段74巷24號,1.0,390.0,明志派出所,,121.423951,25.041762
大樓,幃凱雅筑,DK07000064,貴和里,新北市泰山區貴和里明志路三段351巷16號,1.0,468.0,明志派出所,,121.422424,25.034651
大樓,馨園,DK07000065,明志里,新北市泰山區明志里明志路二段298巷17弄2號,1.0,498.0,明志派出所,,121.425308,25.046929
大樓,炎洲股份有限公司,DK07000066,貴和里,新北市泰山區貴和里明志路三段423號,2.0,427.0,明志派出所,,121.421048,25.033343
大樓,美福堡,DK07000067,貴子里,新北市泰山區貴子里明志路3段136號,2.0,2324.0,明志派出所,,121.424732,25.040075
大樓,常勝傑座,DK07000068,貴賢里,新北市泰山區貴賢里明志路三段145巷8弄2號,1.0,768.0,明志派出所,,121.425705,25.039644
大樓,春天大廈,DK07000069,貴賢里,新北市泰山區貴賢里明志路三段131號,1.0,431.0,明志派出所,,121.425066,25.040465
大樓,創新銘園,DK07000070,新明里,新北市泰山區新明里民國街1號,2.0,644.0,明志派出所,,121.425344,25.043742
大樓,天運社區,DK07000071,貴子里,新北市泰山區貴子里明志路三段146號,3.0,1370.0,明志派出所,,121.424445,25.039813
大樓,泰山龍門,DK07000072,貴賢里,新北市泰山區貴賢里明志路三段123巷2號,1.0,225.0,明志派出所,,121.425344,25.040512
大樓,萬泰新城,DK07000073,貴子里,新北市泰山區貴子里工專路58號,1.0,462.0,明志派出所,,121.423012,25.04029
大樓,榮邦一品,DK07000074,泰友里,新北市泰山區泰友里新生路31巷16號,1.0,394.0,明志派出所,,121.427858,25.046394
大樓,創新家園,DK07000075,新明里,新北市泰山區新明里中央路5巷14號,1.0,260.0,明志派出所,,121.427059,25.04336
公寓,奕晉股份有限公司,DK07000076,貴和里,新北市泰山區貴和里壽山路134巷10號,1.0,206.0,明志派出所,,121.418182,25.030826
大樓,水鑽石,DK07000077,貴賢里,新北市泰山區貴賢里明志路三段79號,3.0,2677.0,明志派出所,,121.425078,25.041696
大樓,台北尊品,DK07000078,貴子里,新北市泰山區貴子里明志路三段164號,1.0,251.0,明志派出所,,121.4243529,25.03972186
大樓,明志學苑,DK07000079,貴子里,新北市泰山區貴子里工專路82巷5號,1.0,773.0,明志派出所,,121.422879,25.041136
大樓,海德新都,DK08000001,湖南里,新北市林口區湖南里四維路114號,2.0,454.0,文林派出所,,121.37722,25.078042
大樓,陽明意境A棟,DK08000002,湖南里,新北市林口區湖南里四維路110號,2.0,1370.0,文林派出所,,121.376843,25.078262
大樓,景第,DK08000003,湖南里,新北市林口區湖南里中山路285號,2.0,1181.0,文林派出所,,121.384375,25.079734
公寓,正豐盛工業,DK08000004,湖南里,新北市林口區湖南里中湖43之8號,1.0,838.0,文林派出所,,121.3821,25.09366
公寓,林口國中,DK08000005,湖南里,新北市林口區湖南里民治路25號,1.0,877.0,文林派出所,,121.376896,25.076858
大樓,紐約上城,DK08000006,湖南里,新北市林口區湖南里文化三路二段115巷147號,2.0,1423.0,文林派出所,,121.37437,25.082025
公寓,瑞平國小,DK08000007,太平里,新北市林口區太平里後坑34之1號,1.0,553.0,文林派出所,,121.34932,25.12839
公寓,中華電信林口服務中心,DK08000008,中湖里,新北市林口區中湖里中山路262號,1.0,364.0,文林派出所,,,
公寓,台灣自來水公司林口服務所,DK08000009,中湖里,新北市林口區中湖里佳林路40號,1.0,135.0,文林派出所,,,
大樓,滿庭芳,DK08000010,中湖里,新北市林口區中湖里佳林路56巷28號,1.0,438.0,文林派出所,,121.384502,25.082411
公寓,享豪建設,DK08000011,菁湖里,新北市林口區菁湖里中山路256號,1.0,515.0,文林派出所,,121.38527,25.079834
