電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
COA00386,安順里,臺南市安南區安順里21鄰北安路三段506號,"23.049651,120.213334",2.0,890.0,第三分局,
COA00387,溪心里,臺南市安南區溪心里12鄰安吉路一段205號,"23.046056,120.188246",1.0,2435.0,第三分局,
COA00388,海南里,臺南市安南區海南里1鄰永續三街86號,"23.019829,120.177674",1.0,2556.0,第三分局,
COA00389,國安里,臺南市安南區國安里12鄰永續三街268號,"23.022601,120.175184",3.0,3285.0,第三分局,
COA00390,海東里,臺南市安南區海東里21鄰海前路2號,"23.029489,120.187647",2.0,2408.0,第三分局,
COA00391,國安里,臺南市安南區國安里9鄰樂活路91號,"23.021697,120.182550",4.0,3764.0,第三分局,
COA00392,安慶里,臺南市安南區安慶里24鄰安中路一段239號,"23.036964,120.205697",2.0,2028.0,第三分局,
COA00393,新順里,臺南市安南區新順里8鄰新宅路68號,"23.054457,120.210761",1.0,1558.0,第三分局,
COA00394,國安里,臺南市安南區國安里9鄰九份子大道8號,"23.022506,120.183607",1.0,1500.0,第三分局,
COA00395,海南里,臺南市安南區海南里2鄰樂活路232號,"23.019275,120.183621",1.0,1514.0,第三分局,
COA00396,溪東里,臺南市安南區溪東里22鄰府安路五段98巷56弄1號,"23.025590,120.200261",2.0,3613.0,第三分局,
COA00397,安慶里,臺南市安南區安慶里17鄰培安路287號," 23.03900,120.212911",3.0,2009.0,第三分局,
COA00398,安西里,臺南市安南區安西里17鄰安通一街23之6號,"23.030912,120.20777",1.0,2409.0,第三分局,
COA00399,國安里,臺南市安南區國安里11鄰永續十八街2號,"23.023339,120.179187",1.0,4598.0,第三分局,
COA00400,溪東里,臺南市安南區溪東里21鄰安富街2號,"23.027756,120.201288",1.0,2612.0,第三分局,
COA00401,國安里,臺南市安南區國安里12鄰永續路501號,"23.023031,120.175167",1.0,3112.0,第三分局,
CPA00018,國平里,臺南市安平區國平里15鄰華平路33號,"22.984532,120.173978",1.0,1209.0,第四分局,
CPA00562,金城里,臺南市安平區金城里10鄰世平路1號,"22.993946,120.15127",1.0,461.0,第四分局,
CPA00563,金城里,臺南市安平區金城里4鄰世平路69號,"22.997083,120.148625",1.0,142.0,第四分局,
CPA00564,金城里,臺南市安平區金城里6鄰同平路106號,"22.996608,120.152932",1.0,32.0,第四分局,
CPA00565,金城里,臺南市安平區金城里6鄰同平路127巷16弄1號,"22.995975,120.153805",1.0,80.0,第四分局,
CPA00566,金城里,臺南市安平區金城里10鄰世平路1號,"22.993946,120.15127",1.0,188.0,第四分局,
CPA00567,金城里,臺南市安平區金城里10鄰世平路1號,"22.993946,120.15127",1.0,96.0,第四分局,
CPA00568,金城里,臺南市安平區金城里10鄰世平路1號,"22.993946,120.15127",1.0,270.0,第四分局,
CPA00569,金城里,臺南市安平區金城里6鄰同平路102號,"22.996701,120.152932",1.0,58.0,第四分局,
CPA00570,金城里,臺南市安平區金城里6鄰同平路104號,"22.996656,120.152935",1.0,54.0,第四分局,
CPA00571,漁光里,臺南市安平區漁光里3鄰漁光路89巷39之2號,"22.976814,120.159812",1.0,429.0,第四分局,
CPA00572,王城里,臺南市安平區王城里10鄰國勝路35巷17號,"23.001422,120.158905",1.0,138.0,第四分局,
CPA00573,王城里,臺南市安平區王城里11鄰古堡街87號,"23.003191,120.160658",1.0,284.0,第四分局,
CPA00574,王城里,臺南市安平區王城里10鄰國勝路37號,"23.000947,120.160196",1.0,240.0,第四分局,
CPA00577,平安里,臺南市安平區平安里10鄰安平路490號,"22.998315,120.172503",1.0,37.0,第四分局,
CPA00578,平安里,臺南市安平區平安里8鄰安平路420號,"22.998408,120.174203",1.0,65.0,第四分局,
CPA00580,平安里,臺南市安平區平安里10鄰安平路460號之5,"22.998438,120.173047",1.0,56.0,第四分局,
CPA00581,平安里,臺南市安平區平安里10鄰安平路460號之4,"22.998425,120.173088",1.0,46.0,第四分局,
CPA00582,平安里,臺南市安平區平安里9鄰安平路426巷18號,"22.998781,120.174293",1.0,2502.0,第四分局,
CPA00583,平安里,臺南市安平區平安里19鄰安平路446巷48號,"22.999172,120.173846",1.0,2228.0,第四分局,
CPA00584,平安里,臺南市安平區平安里16鄰安平路446巷25弄1號,"22.998982,120.173638",1.0,2173.0,第四分局,
CPA00585,平安里,臺南市安平區平安里16鄰安平路446巷25弄2號,"22.999151,120.173665",1.0,2381.0,第四分局,
CPA00586,平安里,臺南市安平區平安里5鄰安平路334號,"22.998405,120.177359",1.0,21.0,第四分局,
CPA00587,平安里,臺南市安平區平安里6鄰安平路340號,"22.998405,120.177149",1.0,13.0,第四分局,
CPA00588,平安里,臺南市安平區平安里6鄰安平路338號,"22.998415,120.177217",1.0,13.0,第四分局,
CPA00589,平安里,臺南市安平區平安里6鄰安平路360號,"22.998365,120.176347",1.0,26.0,第四分局,
CPA00590,平安里,臺南市安平區平安里6鄰安平路342號,"22.998398,120.1771",1.0,53.0,第四分局,
CPA00591,平安里,臺南市安平區平安里6鄰安平路378號,"22.998305,120.175534",1.0,12.0,第四分局,
CPA00592,平安里,臺南市安平區平安里6鄰安平路396號,"22.998266,120.175112",1.0,13.0,第四分局,
CPA00593,平安里,臺南市安平區平安里6鄰安平路402號,"22.998242,120.174963",1.0,12.0,第四分局,
CPA00594,平安里,臺南市安平區平安里10鄰安平路468號,"22.998248,120.173002",1.0,12.0,第四分局,
CPA00595,平安里,臺南市安平區平安里10鄰安平路462號,"22.998227,120.173147",1.0,9.0,第四分局,
CPA00596,平安里,臺南市安平區平安里5鄰安平路328號,"22.998427,120.177498",1.0,53.0,第四分局,
CPA00597,平安里,臺南市安平區平安里5鄰安平路328號,"22.998427,120.177498",1.0,20.0,第四分局,
CPA00598,平安里,臺南市安平區平安里10鄰安平路464號,"22.998235,120.173107",1.0,46.0,第四分局,
CPA00599,平安里,臺南市安平區平安里10鄰安平路446巷17弄25號,"22.998653,120.173036",1.0,50.0,第四分局,
CPA00600,平安里,臺南市安平區平安里10鄰安平路474號,"22.998263,120.172867",1.0,20.0,第四分局,
CPA00602,平安里,臺南市安平區平安里5鄰安平路328號,"22.998427,120.177498",1.0,42.0,第四分局,
CPA00603,平安里,臺南市安平區平安里1鄰安平路90號,"22.998287,120.184393",1.0,26.0,第四分局,
CPA00604,平安里,臺南市安平區平安里1鄰安平路76號,"22.998252,120.184703",1.0,26.0,第四分局,
CPA00605,平安里,臺南市安平區平安里10鄰安平路446巷17弄43號,"22.998702,120.172825",1.0,44.0,第四分局,
CPA00606,平安里,臺南市安平區平安里4鄰安平路244號,"22.998539,120.179342",1.0,30.0,第四分局,
CPA00607,平安里,臺南市安平區平安里4鄰安平路248號,"22.998549,120.179227",1.0,34.0,第四分局,
CPA00608,平安里,臺南市安平區平安里4鄰安平路238號,"22.998556,120.179484",1.0,34.0,第四分局,
CPA00609,平安里,臺南市安平區平安里1鄰安平路104號,"22.998304,120.184093",1.0,13.0,第四分局,
CPA00610,天妃里,臺南市安平區天妃里18鄰安平路726號,"22.999790,120.16412",1.0,36.0,第四分局,
CPA00611,天妃里,臺南市安平區天妃里18鄰平生路39號,"23.000166,120.163968",1.0,30.0,第四分局,
CPA00612,天妃里,臺南市安平區天妃里5鄰安北路58號,"23.000952,120.166489",1.0,36.0,第四分局,
CPA00613,天妃里,臺南市安平區天妃里5鄰安北路70號之1,"23.001194,120.166248",1.0,25.0,第四分局,
CPA00614,天妃里,臺南市安平區天妃里5鄰安北路50號,"23.000838,120.166619",1.0,32.0,第四分局,
CPA00615,天妃里,臺南市安平區天妃里5鄰安北路72號,"23.001034,120.166413",1.0,38.0,第四分局,
CPA00616,天妃里,臺南市安平區天妃里12鄰安北路103巷7弄6號,"23.001359,120.165235",1.0,250.0,第四分局,
CPA00617,天妃里,臺南市安平區天妃里12鄰安北路103巷7弄6號,"23.001359,120.165235",1.0,265.0,第四分局,
CPA00618,天妃里,臺南市安平區天妃里5鄰安北路70號,"23.001162,120.166287",1.0,136.0,第四分局,
CPA00619,天妃里,臺南市安平區天妃里5鄰安北路52號,"23.000865,120.16659",1.0,30.0,第四分局,
CPA00620,天妃里,臺南市安平區天妃里11鄰安北路74號,"23.001266,120.166134",1.0,45.0,第四分局,
CPA00621,天妃里,臺南市安平區天妃里6鄰安平路654號,"22.999299,120.167564",1.0,57.0,第四分局,
CPA00622,天妃里,臺南市安平區天妃里6鄰安平路660號,"22.999334,120.167418",1.0,85.0,第四分局,
CPA00623,天妃里,臺南市安平區天妃里6鄰安平路666號,"22.999365,120.167304",1.0,85.0,第四分局,
CPA00624,天妃里,臺南市安平區天妃里6鄰安平路662號,"22.999348,120.167377",1.0,85.0,第四分局,
CPA00625,天妃里,臺南市安平區天妃里6鄰安平路690號,"22.999517,120.166676",1.0,16.0,第四分局,
CPA00626,天妃里,臺南市安平區天妃里11鄰安北路37號,"23.000488,120.166691",1.0,32.0,第四分局,
CPA00627,天妃里,臺南市安平區天妃里5鄰安北路42號,"23.000710,120.16677",1.0,160.0,第四分局,
CPA00628,天妃里,臺南市安平區天妃里5鄰安北路64號,"23.001076,120.166404",1.0,22.0,第四分局,
CPA00629,天妃里,臺南市安平區天妃里5鄰安北路66號,"23.001097,120.166368",1.0,32.0,第四分局,
CPA00630,天妃里,臺南市安平區天妃里9鄰安北路40巷17弄42號,"23.001636,120.166424",1.0,45.0,第四分局,
CPA00631,天妃里,臺南市安平區天妃里5鄰安北路36號之3,"23.000011,120.167488",1.0,74.0,第四分局,
CPA00632,天妃里,臺南市安平區天妃里5鄰安北路78號,"23.001328,120.166073",1.0,53.0,第四分局,
CPA00633,天妃里,臺南市安平區天妃里8鄰安北路40巷21號,"23.001169,120.167312",1.0,84.0,第四分局,
CPA00634,天妃里,臺南市安平區天妃里10鄰安北路94號,"23.001753,120.165547",1.0,50.0,第四分局,
CPA00635,天妃里,臺南市安平區天妃里21鄰延平街51號,"23.000473,120.163263",1.0,53.0,第四分局,
CPA00636,天妃里,臺南市安平區天妃里21鄰觀音街46號,"23.000215,120.16322",1.0,108.0,第四分局,
CPA00637,天妃里,臺南市安平區天妃里21鄰延平街83號,"23.000651,120.162664",1.0,148.0,第四分局,
CPA00638,天妃里,臺南市安平區天妃里21鄰延平街81號,"23.000637,120.162705",1.0,62.0,第四分局,
CPA00639,天妃里,臺南市安平區天妃里21鄰觀音街57號,"23.000226,120.162546",1.0,74.0,第四分局,
CPA00640,天妃里,臺南市安平區天妃里19鄰運河路5號,"22.998925,120.163346",1.0,57.0,第四分局,
CPA00641,天妃里,臺南市安平區天妃里19鄰運河路8號,"22.998923,120.163171",1.0,53.0,第四分局,
CPA00642,天妃里,臺南市安平區天妃里21鄰觀音街56號,"23.000309,120.162796",1.0,18.0,第四分局,
CPA00643,金城里,臺南市安平區金城里5鄰湖內二街36號,"22.998010,120.159142",1.0,94.0,第四分局,
CPA00644,金城里,臺南市安平區金城里5鄰湖內二街50號,"22.998273,120.159073",1.0,33.0,第四分局,
CPA00645,金城里,臺南市安平區金城里5鄰湖內二街29號,"22.997896,120.158949",1.0,18.0,第四分局,
CPA00646,金城里,臺南市安平區金城里5鄰湖內二街27號,"22.997862,120.158959",1.0,18.0,第四分局,
CPA00647,金城里,臺南市安平區金城里5鄰湖內二街23號,"22.997782,120.158975",1.0,18.0,第四分局,
CPA00648,金城里,臺南市安平區金城里5鄰湖內二街19號,"22.997705,120.158997",1.0,18.0,第四分局,
CPA00649,金城里,臺南市安平區金城里5鄰湖內二街9號,"22.997508,120.159048",1.0,18.0,第四分局,
CPA00650,金城里,臺南市安平區金城里5鄰湖內二街60號,"22.998467,120.159028",1.0,18.0,第四分局,
CPA00651,金城里,臺南市安平區金城里5鄰湖內二街48號,"22.998235,120.159082",1.0,17.0,第四分局,
CPA00652,金城里,臺南市安平區金城里5鄰湖內二街30號,"22.997806,120.15919",1.0,17.0,第四分局,
CPA00653,金城里,臺南市安平區金城里5鄰湖內二街8號,"22.997381,120.159302",1.0,28.0,第四分局,
CPA00654,金城里,臺南市安平區金城里5鄰湖內二街26號,"22.997720,120.159216",1.0,17.0,第四分局,
CPA00655,金城里,臺南市安平區金城里5鄰湖內二街32號,"22.997875,120.159172",1.0,94.0,第四分局,
CPA00656,金城里,臺南市安平區金城里5鄰湖內二街34號,"22.997938,120.15916",1.0,94.0,第四分局,
CPA00657,金城里,臺南市安平區金城里5鄰湖內二街30號,"22.997806,120.15919",1.0,94.0,第四分局,
CPA00658,平安里,臺南市安平區平安里11鄰安平路500巷17弄3號,"22.998785,120.172085",1.0,210.0,第四分局,
CPA00659,平安里,臺南市安平區平安里17鄰安平路550巷5號,"22.998857,120.170759",1.0,370.0,第四分局,
CPA00660,平安里,臺南市安平區平安里13鄰安平路550巷17弄15號,"22.999231,120.170278",1.0,56.0,第四分局,
CPA00661,平安里,臺南市安平區平安里13鄰安平路550巷17弄44號,"22.999535,120.169748",1.0,45.0,第四分局,
CPA00662,王城里,臺南市安平區王城里3鄰延平街136號,"23.000810,120.161877",1.0,37.0,第四分局,
CPA00663,王城里,臺南市安平區王城里3鄰延平街160號,"23.000765,120.161433",1.0,30.0,第四分局,
CPA00664,怡平里,臺南市安平區怡平里26鄰永華六街26號,"22.991637,120.17681",1.0,1392.0,第四分局,
CPA00665,建平里,臺南市安平區建平里21鄰中華西路二段315號,"22.991871,120.186286",1.0,790.0,第四分局,
CPA00666,建平里,臺南市安平區建平里22鄰平通路91號,"22.992363,120.18033",1.0,953.0,第四分局,
CPA00667,怡平里,臺南市安平區怡平里18鄰文平路461巷20號,"22.994268,120.178242",1.0,1302.0,第四分局,
CPA00668,建平里,臺南市安平區建平里18鄰文平路466號,"22.994163,120.179004",1.0,1072.0,第四分局,
CPA00669,怡平里,臺南市安平區怡平里22鄰永華六街62號,"22.992317,120.176871",1.0,1762.0,第四分局,
CPA00670,怡平里,臺南市安平區怡平里16鄰永華六街154巷9號,"22.994586,120.177989",1.0,657.0,第四分局,
CPA00671,怡平里,臺南市安平區怡平里21鄰平通路356號,"22.992844,120.17789",1.0,757.0,第四分局,
CPA00672,怡平里,臺南市安平區怡平里21鄰怡平路355號,"22.993213,120.177933",1.0,730.0,第四分局,
CPA00673,怡平里,臺南市安平區怡平里21鄰怡平路355號,"22.993213,120.177933",1.0,730.0,第四分局,
CPA00674,怡平里,臺南市安平區怡平里23鄰永華六街22巷5號,"22.991330,120.176991",1.0,1181.0,第四分局,
CPA00675,建平里,臺南市安平區建平里5鄰建平九街60巷33號,"22.9922,120.180736",1.0,1402.0,第四分局,
CPA00676,怡平里,臺南市安平區怡平里25鄰永華六街35巷1號,"22.991859,120.176585",1.0,1392.0,第四分局,
CPA00677,建平里,臺南市安平區建平里16鄰建平十二街80號,"22.995059,120.182641",1.0,870.0,第四分局,
CPA00678,建平里,臺南市安平區建平里15鄰建平十一街164巷18號,"22.995417,120.180639",1.0,120.0,第四分局,
CPA00679,怡平里,臺南市安平區怡平里2鄰永華六街263號,"22.996009,120.177165",1.0,114.0,第四分局,
CPA00680,建平里,臺南市安平區建平里12鄰建平十四街131號,"22.995930,120.181039",1.0,140.0,第四分局,
CPA00681,建平里,臺南市安平區建平里12鄰建平十四街129號,"22.995930,120.18109",1.0,140.0,第四分局,
CPA00682,建平里,臺南市安平區建平里12鄰建平十四街125號,"22.995913,120.181185",1.0,140.0,第四分局,
CPA00683,建平里,臺南市安平區建平里6鄰慶平路166號,"22.997209,120.180065",1.0,318.0,第四分局,
CPA00684,建平里,臺南市安平區建平里3鄰慶平路88號,"22.997115,120.181904",1.0,378.0,第四分局,
CPA00685,怡平里,臺南市安平區怡平里6鄰慶平路230號,"22.997074,120.17823",1.0,6958.0,第四分局,
CPA00686,建平里,臺南市安平區建平里6鄰建平十七街121號,"22.997458,120.179867",1.0,3296.0,第四分局,
CPA00687,怡平里,臺南市安平區怡平里4鄰建平十七街231號,"22.9971,120.176252",1.0,2233.0,第四分局,
CPA00688,怡平里,臺南市安平區怡平里1鄰慶平路208號,"22.997095,120.178455",1.0,540.0,第四分局,
CPA00689,建平里,臺南市安平區建平里8鄰府前三街27號,"22.993713,120.185722",1.0,644.0,第四分局,
CPA00690,建平里,臺南市安平區建平里7鄰府前四街41號,"22.994634,120.184858",1.0,266.0,第四分局,
CPA00691,建平里,臺南市安平區建平里3鄰慶平路98號,"22.997143,120.181425",1.0,306.0,第四分局,
CPA00692,怡平里,臺南市安平區怡平里7鄰慶平路192號,"22.997112,120.178985",1.0,861.0,第四分局,
CPA00693,華平里,臺南市安平區華平里5鄰健康二街527號,"22.995958,120.174448",1.0,485.0,第四分局,
CPA00694,華平里,臺南市安平區華平里5鄰怡平路442巷63號,"22.995370,120.173771",1.0,698.0,第四分局,
CPA00695,華平里,臺南市安平區華平里10鄰怡平路442巷16號,"22.994340,120.173998",1.0,706.0,第四分局,
CPA00696,華平里,臺南市安平區華平里4鄰永華八街228號,"22.994577,120.172776",1.0,272.0,第四分局,
CPA00697,華平里,臺南市安平區華平里4鄰永華八街230號,"22.994634,120.172782",1.0,272.0,第四分局,
CPA00698,華平里,臺南市安平區華平里8鄰育平九街22巷5號,"22.995128,120.174918",1.0,3770.0,第四分局,
CPA00699,華平里,臺南市安平區華平里2鄰國平路552巷94號,"22.996365,120.173754",1.0,381.0,第四分局,
CPA00700,華平里,臺南市安平區華平里7鄰育平九街22巷16號,"22.995215,120.17509",1.0,698.0,第四分局,
CPA00701,華平里,臺南市安平區華平里6鄰建平十一街362號,"22.995501,120.175146",1.0,156.0,第四分局,
CPA00703,平通里,臺南市安平區平通里11鄰育平九街245號,"22.995336,120.169849",1.0,945.0,第四分局,
CPA00704,平通里,臺南市安平區平通里19鄰慶平路687號,"22.997633,120.168409",1.0,474.0,第四分局,
CPA00705,平通里,臺南市安平區平通里3鄰國平路591巷52號,"22.996562,120.170694",1.0,1512.0,第四分局,
CPA00706,平通里,臺南市安平區平通里14鄰健康三街460巷62號,"22.994185,120.170905",1.0,1128.0,第四分局,
CPA00707,平通里,臺南市安平區平通里13鄰平通路580巷36號,"22.994537,120.170534",1.0,216.0,第四分局,
CPA00708,平通里,臺南市安平區平通里12鄰育平九街221號,"22.995266,120.170353",1.0,1568.0,第四分局,
CPA00709,華平里,臺南市安平區華平里23鄰永華八街211號,"22.993734,120.172359",1.0,2308.0,第四分局,
CPA00710,平通里,臺南市安平區平通里16鄰國平路387號,"22.993894,120.171269",1.0,2081.0,第四分局,
CPA00711,華平里,臺南市安平區華平里1鄰慶平路507號,"22.997077,120.17259",1.0,8516.0,第四分局,
CPA00712,平通里,臺南市安平區平通里19鄰慶平路687號,"22.997633,120.168409",1.0,602.0,第四分局,
CPA00714,華平里,臺南市安平區華平里15鄰國平路306號,"22.991859,120.171361",1.0,1937.0,第四分局,
CPA00715,華平里,臺南市安平區華平里19鄰永華八街201號,"22.993061,120.172383",1.0,146.0,第四分局,
CPA00716,平通里,臺南市安平區平通里31鄰育平路357號,"22.993665,120.16739",1.0,246.0,第四分局,
CPA00717,平通里,臺南市安平區平通里31鄰育平路337號,"22.993169,120.167378",1.0,596.0,第四分局,
CPA00718,平通里,臺南市安平區平通里20鄰育平九街372巷189弄2號,"22.997277,120.166745",1.0,490.0,第四分局,
CPA00719,平通里,臺南市安平區平通里19鄰慶平路705號,"22.997633,120.166875",1.0,1201.0,第四分局,
CPA00720,平通里,臺南市安平區平通里28鄰育平七街80巷15號,"22.993559,120.164837",1.0,946.0,第四分局,
CPA00721,平通里,臺南市安平區平通里32鄰育平六街46號,"22.992626,120.166025",1.0,788.0,第四分局,
CPA00722,平通里,臺南市安平區平通里24鄰育平八街32號,"22.994720,120.165998",1.0,3654.0,第四分局,
CPA00723,文平里,臺南市安平區文平里1鄰建平七街26巷28號,"22.988441,120.185603",1.0,85.0,第四分局,
CPA00724,文平里,臺南市安平區文平里4鄰建平六街46號,"22.987285,120.184803",1.0,109.0,第四分局,
CPA00725,文平里,臺南市安平區文平里2鄰中華西路二段1巷1號,"22.986405,120.185556",1.0,246.0,第四分局,
CPA00726,文平里,臺南市安平區文平里26鄰永華二街41巷50號,"22.986190,120.182787",1.0,2353.0,第四分局,
CPA00727,文平里,臺南市安平區文平里8鄰建平六街114號,"22.987587,120.182615",1.0,1113.0,第四分局,
CPA00728,文平里,臺南市安平區文平里2鄰中華西路二段21號,"22.987061,120.186424",1.0,361.0,第四分局,
CPA00729,文平里,臺南市安平區文平里6鄰永華二街152號,"22.987696,120.1845",1.0,192.0,第四分局,
CPA00730,文平里,臺南市安平區文平里2鄰中華西路二段49巷24弄112號,"22.988481,120.18641",1.0,457.0,第四分局,
CPA00731,文平里,臺南市安平區文平里25鄰建平三街62巷14號,"22.985797,120.182565",1.0,2353.0,第四分局,
CPA00732,文平里,臺南市安平區文平里24鄰建平路2號,"22.983488,120.181865",1.0,6610.0,第四分局,
CPA00733,文平里,臺南市安平區文平里3鄰中華西路二段49巷36號,"22.987719,120.185730",1.0,236.0,第四分局,
CPA00734,文平里,臺南市安平區文平里2鄰中華西路二段3號,"22.986612,120.186364",1.0,149.0,第四分局,
CPA00735,文平里,臺南市安平區文平里1鄰建平七街10號,"22.988198,120.185936",1.0,149.0,第四分局,
CPA00736,文平里,臺南市安平區文平里12鄰永華四街17巷23號,"22.987933,120.179261",1.0,244.0,第四分局,
CPA00737,文平里,臺南市安平區文平里14鄰建平五街22巷15弄14號,"22.987945,120.180836",1.0,1404.0,第四分局,
CPA00738,文平里,臺南市安平區文平里9鄰建平七街226號,"22.988803,120.180655",1.0,477.0,第四分局,
CPA00740,文平里,臺南市安平區文平里17鄰建平三街65巷20號,"22.984992,120.178229",1.0,465.0,第四分局,
CPA00741,文平里,臺南市安平區文平里17鄰建平三街65巷16號,"22.98518,120.178265",1.0,384.0,第四分局,
CPA00742,文平里,臺南市安平區文平里11鄰建平七街227號,"22.988589,120.180558",1.0,328.0,第四分局,
CPA00743,文平里,臺南市安平區文平里22鄰建平一街23巷25弄2號,"22.984435,120.180853",1.0,1302.0,第四分局,
CPA00744,文平里,臺南市安平區文平里17鄰建平三街65巷27號,"22.984832,120.17849",1.0,2353.0,第四分局,
CPA00745,文平里,臺南市安平區文平里11鄰建平七街191號,"22.988548,120.18133",1.0,689.0,第四分局,
CPA00746,國平里,臺南市安平區國平里10鄰建平一街224巷21弄10號,"22.985571,120.174944",1.0,977.0,第四分局,
CPA00747,文平里,臺南市安平區文平里15鄰建平五街25號,"22.987271,120.18141",1.0,672.0,第四分局,
CPA00748,國平里,臺南市安平區國平里3鄰建平七街409號,"22.988754,120.17636",1.0,120.0,第四分局,
CPA00749,國平里,臺南市安平區國平里3鄰文平路187巷88弄23號,"22.987780,120.175576",1.0,392.0,第四分局,
CPA00750,國平里,臺南市安平區國平里5鄰建平五街131巷18弄33號,"22.987264,120.176987",1.0,144.0,第四分局,
CPA00751,國平里,臺南市安平區國平里9鄰建平一街202巷3弄30號,"22.98554,120.176086",1.0,838.0,第四分局,
CPA00752,國平里,臺南市安平區國平里7鄰建平三街216巷10號,"22.986265,120.175047",1.0,238.0,第四分局,
CPA00753,國平里,臺南市安平區國平里4鄰建平五街184巷8號,"22.988222,120.176702",1.0,2624.0,第四分局,
CPA00754,國平里,臺南市安平區國平里9鄰建平一街202巷3弄2號,"22.985417,120.176640",1.0,174.0,第四分局,
CPA00756,國平里,臺南市安平區國平里11鄰建平一街202巷34號,"22.985167,120.176801",1.0,605.0,第四分局,
CPA00758,國平里,臺南市安平區國平里2鄰建平五街184巷15弄35號,"22.988375,120.175601",1.0,450.0,第四分局,
CPA00760,育平里,臺南市安平區育平里7鄰育平五街70號,"22.991098,120.167499",1.0,1093.0,第四分局,
CPA00761,育平里,臺南市安平區育平里31鄰府平路360號,"22.987148,120.167874",1.0,1476.0,第四分局,
CPA00762,億載里,臺南市安平區億載里11鄰永華十一街17巷29號,"22.989937,120.161373",1.0,557.0,第四分局,
CPA00763,育平里,臺南市安平區育平里11鄰育平五街77號,"22.990613,120.167489",1.0,3262.0,第四分局,
CPA00764,育平里,臺南市安平區育平里23鄰育平路192號,"22.989425,120.167018",1.0,10476.0,第四分局,
CPA00765,育平里,臺南市安平區育平里10鄰健康三街225號,"22.990283,120.168704",1.0,1578.0,第四分局,
CPA00766,億載里,臺南市安平區億載里12鄰健康四街125號,"22.989277,120.162685",1.0,306.0,第四分局,
CPA00767,育平里,臺南市安平區育平里36鄰郡平路295號,"22.989455,120.164553",1.0,2024.0,第四分局,
CPA00768,育平里,臺南市安平區育平里1鄰永華路二段819號,"22.990884,120.168527",1.0,1978.0,第四分局,
CPA00769,國平里,臺南市安平區國平里23鄰育平四街14號,"22.989681,120.169036",1.0,8194.0,第四分局,
CPA00770,育平里,臺南市安平區育平里40鄰光州二街144號,"22.986709,120.165231",1.0,414.0,第四分局,
CPA00771,育平里,臺南市安平區育平里35鄰平豐路236巷24號,"22.989989,120.165116",1.0,6377.0,第四分局,
CPA00772,育平里,臺南市安平區育平里39鄰平豐路44巷12號,"22.986176,120.164863",1.0,1005.0,第四分局,
CPA00773,育平里,臺南市安平區育平里34鄰郡平路274巷20弄18號,"22.989937,120.16579",1.0,382.0,第四分局,
CPA00774,育平里,臺南市安平區育平里31鄰健康三街107巷15號,"22.987513,120.167933",1.0,513.0,第四分局,
CPA00776,國平里,臺南市安平區國平里26鄰郡平路149號,"22.988923,120.168769",1.0,2021.0,第四分局,
CPA00777,天妃里,臺南市安平區天妃里12鄰効忠街20號之7,"23.001427,120.164803",1.0,1481.0,第四分局,
CPA00778,國平里,臺南市安平區國平里23鄰郡平路46號,"22.988706,120.172405",1.0,257.0,第四分局,
CPA00779,建平里,臺南市安平區建平里21鄰永華路二段6號,"22.989657,120.184747",1.0,3344.0,第四分局,
CPA00780,平安里,臺南市安平區平安里8鄰安平路428號,"22.998246,120.173910",1.0,134.0,第四分局,
CPA00781,國平里,臺南市安平區國平里18鄰育平五街6號,"22.990627,120.169884",1.0,11141.0,第四分局,
CPA00782,平通里,臺南市安平區平通里6鄰慶平路541號,"22.997326,120.171063",1.0,2082.0,第四分局,
CPA00784,怡平里,臺南市安平區怡平里21鄰平通路366號,"22.992913,120.177409",1.0,2132.0,第四分局,
CPA00785,文平里,臺南市安平區文平里6鄰永華二街154號,"22.987752,120.184522",1.0,165.0,第四分局,
CPA00787,平通里,臺南市安平區平通里17鄰建平八街551號,"22.991947,120.168633",1.0,3940.0,第四分局,
CPA00788,建平里,臺南市安平區建平里21鄰平通路128號,"22.992902,120.179892",1.0,894.0,第四分局,
CPA00791,平通里,臺南市安平區平通里7鄰慶平路571號,"22.997496,120.16985",1.0,2868.0,第四分局,
CPA00792,育平里,臺南市安平區育平里5鄰育平五街68號,"22.991112,120.16777",1.0,2214.0,第四分局,
CPA00794,育平里,臺南市安平區育平里29鄰育平路176號,"22.988685,120.166908",1.0,3797.0,第四分局,
CPA00795,金城里,臺南市安平區金城里10鄰世平路1號,"22.993946,120.15127",1.0,2088.0,第四分局,
CPA00796,平通里,臺南市安平區平通里4鄰慶平路539號,"22.997178,120.171561",1.0,3876.0,第四分局,
CPA00797,平安里,臺南市安平區平安里8鄰安平路422號,"22.998221,120.174161",1.0,920.0,第四分局,
CPA00798,怡平里,臺南市安平區怡平里22鄰永華六街36號,"22.992103,120.176867",1.0,4369.0,第四分局,
CPA00801,文平里,臺南市安平區文平里7鄰建平七街58巷31號,"22.988662,120.183766",1.0,284.0,第四分局,
CPA00802,育平里,臺南市安平區育平里28鄰郡平路181號,"22.988937,120.167393",1.0,9714.0,第四分局,
CPA00803,建平里,臺南市安平區建平里19鄰文平路438號,"22.993589,120.178932",1.0,3534.0,第四分局,
CPA00805,育平里,臺南市安平區育平里40鄰光州二街142號,"22.986696,120.165092",1.0,270.0,第四分局,
