編號,里別,地址,可容納人數,經度,緯度,避難所在之地下樓層數,轄管分局
1041.0,大墩里,臺中市中區大墩里21鄰臺灣大道一段336巷17號,97.0,120.680376,24.142682,1.0,第一分局
1042.0,大墩里,臺中市中區大墩里21鄰三民路二段116號,218.0,120.680465,24.143127,1.0,第一分局
1043.0,大墩里,臺中市中區大墩里21鄰三民路二段104號,90.0,120.680148,24.142789,1.0,第一分局
1044.0,大墩里,臺中市中區大墩里28鄰三民路二段148號,850.0,120.681721,24.143926,1.0,第一分局
1045.0,大墩里,臺中市中區大墩里24鄰三民路二段169號,90.0,120.680961,24.144013,1.0,第一分局
1046.0,大墩里,臺中市中區大墩里27鄰公園路22號,98.0,120.681453,24.145104,1.0,第一分局
1047.0,大墩里,臺中市中區大墩里6鄰三民路二段43號,188.0,120.678169,24.1413,1.0,第一分局
1048.0,大墩里,臺中市中區大墩里6鄰三民路二段47號,93.0,120.678196,24.141378,1.0,第一分局
1049.0,柳川里,臺中市中區柳川里24鄰公園路30號,111.0,120.6812756,24.14547872,1.0,第一分局
1050.0,柳川里,臺中市中區柳川里24鄰公園路30號之3,72.0,120.6811522,24.1453949,1.0,第一分局
1051.0,柳川里,臺中市中區柳川里24鄰公園路30號之1之6,92.0,120.681048,24.145448,1.0,第一分局
1052.0,柳川里,臺中市中區柳川里25鄰興中街132號,93.0,120.681453,24.145104,1.0,第一分局
1053.0,柳川里,臺中市中區柳川里25鄰公園路32號之1,285.0,120.678169,24.1413,1.0,第一分局
1054.0,柳川里,臺中市中區柳川里25鄰興中街119號,275.0,120.678196,24.141378,1.0,第一分局
1055.0,柳川里,臺中市中區柳川里25鄰興中街132號之1,84.0,120.681048,24.145448,1.0,第一分局
1056.0,柳川里,臺中市中區柳川里25鄰興中街132號之3,142.0,120.681158,24.145569,1.0,第一分局
1057.0,大墩里,臺中市中區大墩里9鄰中山路193號,140.0,120.680716,24.145731,1.0,第一分局
1058.0,大墩里,臺中市中區大墩里9鄰三民路二段37號,266.0,120.680797,24.146045,1.0,第一分局
1059.0,中華里,臺中市中區中華里23鄰臺灣大道一段570號,237.0,120.681211,24.145591,1.0,第一分局
1060.0,大墩里,臺中市中區大墩里17鄰三民路二段44號,952.0,120.681269,24.145647,1.0,第一分局
1061.0,大墩里,臺中市中區大墩里17鄰三民路二段57號,344.0,120.679106,24.141231,1.0,第一分局
1062.0,大墩里,臺中市中區大墩里17鄰三民路二段59號,529.0,120.678084,24.141192,1.0,第一分局
1063.0,大墩里,臺中市中區大墩里17鄰三民路二段63號,91.0,120.676433,24.145347,1.0,第一分局
1064.0,大墩里,臺中市中區大墩里17鄰三民路二段65號,83.0,120.678576,24.141165,1.0,第一分局
1065.0,大墩里,臺中市中區大墩里17鄰三民路二段67號,93.0,120.678344,24.141477,1.0,第一分局
1066.0,大墩里,臺中市中區大墩里28鄰三民路二段148號,1414.0,120.6814649,24.144213,1.0,第一分局
1067.0,中華里,臺中市中區中華里7鄰中華路一段58號,712.0,120.675452,24.143497,1.0,第一分局
1068.0,中華里,臺中市中區中華里1鄰中華路一段57號,770.0,120.674643,24.14335,1.0,第一分局
1069.0,大誠里,臺中市中區大誠里1鄰仁愛街15號,936.0,120.6754606,24.14294953,1.0,第一分局
1070.0,大墩里,臺中市中區大墩里23鄰三民路二段149巷8號,100.0,120.680319,24.143851,1.0,第一分局
1071.0,大墩里,臺中市中區大墩里6鄰中山路175巷18號,325.0,120.678835,24.140785,1.0,第一分局
1072.0,大墩里,臺中市中區大墩里1鄰民族路145號,140.0,120.678175,24.140646,1.0,第一分局
1073.0,柳川里,臺中市中區柳川里柳川東路三段36號,176.0,120.6779926,24.1442765,1.0,第一分局
1074.0,大誠里,臺中市中區大誠里19鄰成功路332號,248.0,120.6785462,24.14494396,1.0,第一分局
1075.0,大墩里,臺中市中區大墩里17鄰三民路二段53號,909.0,120.678274,24.141422,1.0,第一分局
1076.0,中華里,臺中市中區中華里24鄰臺灣大道一段538號,608.0,120.6769249,24.14505286,1.0,第一分局
1077.0,大誠里,臺中市中區大誠里1鄰民族路219號,319.0,120.6754936,24.1430837,2.0,第一分局
1078.0,忠明里,臺中市西區忠明里1鄰中美街477號,178.0,120.6610431,24.15573089,1.0,第一分局
1079.0,忠明里,臺中市西區忠明里5鄰美村路一段63號,130.0,120.661928,24.153623,1.0,第一分局
1080.0,忠明里,臺中市西區忠明里1鄰臺灣大道二段479號,208.0,120.6609,24.155996,1.0,第一分局
1081.0,忠明里,臺中市西區忠明里13鄰臺灣大道二段412號,1299.0,120.663853,24.155266,1.0,第一分局
1082.0,忠明里,臺中市西區忠明里23鄰博館路166號,912.0,120.663721,24.157858,1.0,第一分局
1083.0,忠明里,臺中市西區忠明里9鄰中美街445號,153.0,120.6604938,24.15465682,1.0,第一分局
1084.0,忠明里,臺中市西區忠明里3鄰中美街457號,101.0,120.660664,24.154647,1.0,第一分局
1085.0,忠明里,臺中市西區忠明里5鄰中興街271號,318.0,120.662867,24.153372,1.0,第一分局
1086.0,忠明里,臺中市西區忠明里4鄰臺灣大道二段405號,719.0,120.663394,24.154729,1.0,第一分局
1087.0,忠明里,臺中市西區忠明里1鄰中美街469號,113.0,120.660965,24.155107,1.0,第一分局
1088.0,忠明里,臺中市西區忠明里1鄰中美街471號,266.0,120.660998,24.155193,1.0,第一分局
1089.0,忠明里,臺中市西區忠明里1鄰華美街490號,181.0,120.660668,24.155774,1.0,第一分局
1090.0,忠明里,臺中市西區忠明里1鄰華美街492號,94.0,120.660692,24.155812,1.0,第一分局
1091.0,忠明里,臺中市西區忠明里1鄰華美街476號,338.0,120.660456,24.15547,1.0,第一分局
1092.0,忠明里,臺中市西區忠明里1鄰華美街494號,181.0,120.66073,24.15586,1.0,第一分局
1093.0,忠明里,臺中市西區忠明里2鄰中美街464號,87.0,120.660966,24.154685,1.0,第一分局
1094.0,忠明里,臺中市西區忠明里3鄰長春街48號,327.0,120.660352,24.154603,1.0,第一分局
1095.0,忠明里,臺中市西區忠明里1鄰臺灣大道二段459號,2599.0,120.661778,24.155266,1.0,第一分局
1096.0,忠明里,臺中市西區忠明里5鄰美村路一段41號,668.0,120.661927,24.154076,1.0,第一分局
1097.0,忠明里,臺中市西區忠明里2鄰美村路一段30號,485.0,120.661457,24.154167,1.0,第一分局
1098.0,忠明里,臺中市西區忠明里3鄰中美街461號,156.0,120.66076,24.154813,1.0,第一分局
1099.0,忠明里,臺中市西區忠明里15鄰中美街631號,360.0,120.6626011,24.15754016,1.0,第一分局
1100.0,忠明里,臺中市西區忠明里15鄰中美街611號,165.0,120.662308,24.157167,1.0,第一分局
1101.0,忠明里,臺中市西區忠明里15鄰中美街641號,464.0,120.662655,24.157658,1.0,第一分局
1102.0,忠明里,臺中市西區忠明里23鄰中美街636號,258.0,120.663002,24.157702,1.0,第一分局
1103.0,忠明里,臺中市西區忠明里23鄰中美街622號,935.0,120.66265,24.157299,1.0,第一分局
1104.0,忠明里,臺中市西區忠明里23鄰健行路1042號,224.0,120.663104,24.156725,1.0,第一分局
1105.0,忠明里,臺中市西區忠明里21鄰忠誠街107號,299.0,120.659456,24.15241,1.0,第一分局
1106.0,忠明里,臺中市西區忠明里30鄰華美街348巷8號,296.0,120.659182,24.151508,1.0,第一分局
1107.0,忠明里,臺中市西區忠明里30鄰華美路348巷7號,221.0,120.659306,24.151647,1.0,第一分局
1108.0,忠明里,臺中市西區忠明里27鄰忠誠街96號,148.0,120.659661,24.15266,1.0,第一分局
1109.0,忠明里,臺中市西區忠明里21鄰忠誠街115號,115.0,120.659188,24.152403,1.0,第一分局
1110.0,忠明里,臺中市西區忠明里27鄰中美街407號,95.0,120.660084,24.152864,1.0,第一分局
1111.0,忠明里,臺中市西區忠明里27鄰忠誠街92號,132.0,120.659747,24.152661,1.0,第一分局
1112.0,忠明里,臺中市西區忠明里27鄰忠誠街110號,93.0,120.659227,24.152678,1.0,第一分局
1113.0,忠明里,臺中市西區忠明里28鄰華美街374號,477.0,120.658994,24.152656,1.0,第一分局
1114.0,忠明里,臺中市西區忠明里27鄰中美街419巷23號,100.0,120.659336,24.15295,1.0,第一分局
1115.0,忠明里,臺中市西區忠明里19鄰忠誠街95號,106.0,120.659872,24.152445,1.0,第一分局
1116.0,忠明里,臺中市西區忠明里26鄰忠誠街66巷17號,178.0,120.660799,24.153019,1.0,第一分局
1117.0,忠明里,臺中市西區忠明里17鄰忠誠街33號,413.0,120.662533,24.152404,1.0,第一分局
1118.0,忠明里,臺中市西區忠明里6鄰中興街229號,207.0,120.662808,24.151924,1.0,第一分局
1119.0,忠明里,臺中市西區忠明里10鄰中美街426號,93.0,120.660345,24.15316,1.0,第一分局
1120.0,中興里,臺中市西區中興里18鄰中美街332號,93.0,120.660312,24.150544,1.0,第一分局
1121.0,中興里,臺中市西區中興里12鄰公益路94號,91.0,120.66206,24.151017,1.0,第一分局
1122.0,中興里,臺中市西區中興里23鄰中美街270號,233.0,120.660349,24.149334,1.0,第一分局
1123.0,中興里," 臺中市西區中興里009鄰公正路123號",317.0,120.6622519,24.1489911,1.0,第一分局
1124.0,中興里,臺中市西區中興里12鄰公益路90號,204.0,120.662153,24.151011,1.0,第一分局
1125.0,中興里,臺中市西區中興里011鄰中興街183號,542.0,120.6628085,24.15039133,3.0,第一分局
1126.0,中興里,臺中市西區中興里11鄰中興街189號,93.0,120.6628622,24.15078089,1.0,第一分局
1127.0,中興里,臺中市西區中興里17鄰美村路一段232號,98.0,120.661468,24.14854,1.0,第一分局
1128.0,中興里,臺中市西區中興里14鄰向上路一段184號,91.0,120.660723,24.146843,1.0,第一分局
1129.0,中興里,臺中市西區中興里14鄰中美街206號,114.0,120.660292,24.146854,1.0,第一分局
1130.0,中興里,臺中市西區中興里17鄰中美街242號,83.0,120.660338,24.148499,1.0,第一分局
1131.0,中興里,臺中市西區中興里17鄰中美街250號,83.0,120.660338,24.148665,1.0,第一分局
1132.0,中興里,臺中市西區中興里17鄰中美街254號,114.0,120.660313,24.148762,1.0,第一分局
1133.0,中興里,臺中市西區中興里17鄰中美街256號,114.0,120.660313,24.148834,1.0,第一分局
1134.0,中興里,臺中市西區中興里17鄰公正路141號,85.0,120.661355,24.148897,1.0,第一分局
1135.0,公益里,臺中市西區公益里1鄰向上路一段258巷19號,42.0,120.65818,24.147362,1.0,第一分局
1136.0,公益里,臺中市西區公益里1鄰向上路一段258巷17號,71.0,120.65818,24.147328,1.0,第一分局
1137.0,公益里,臺中市西區公益里1鄰向上路一段258巷15號,75.0,120.65818,24.147292,1.0,第一分局
1138.0,公益里,臺中市西區公益里1鄰向上路一段258巷9號,32.0,120.658182,24.147179,1.0,第一分局
1139.0,公益里,臺中市西區公益里1鄰向上路一段258巷7號,46.0,120.65821,24.147144,1.0,第一分局
1140.0,公益里,臺中市西區公益里1鄰向上路一段258巷3號,32.0,120.658184,24.147072,1.0,第一分局
1141.0,公益里,臺中市西區公益里2鄰向上路一段222號,64.0,120.6593278,24.14684798,1.0,第一分局
1142.0,公益里,臺中市西區公益里2鄰中美街193巷14號,52.0,120.659656,24.147393,1.0,第一分局
1143.0,公益里,臺中市西區公益里2鄰中美街193巷25號,67.0,120.65918,24.147151,1.0,第一分局
1144.0,公益里,臺中市西區公益里1鄰向上路一段268號,483.0,120.658184,24.147036,1.0,第一分局
1145.0,公益里,臺中市西區公益里12鄰華美街285號,44.0,120.658694,24.149678,1.0,第一分局
1146.0,公益里,臺中市西區公益里12鄰華美街287號,47.0,120.658694,24.149721,1.0,第一分局
1147.0,公益里,臺中市西區公益里12鄰華美街289號,40.0,120.658694,24.14976,1.0,第一分局
1148.0,公益里,臺中市西區公益里12鄰華美街291號,40.0,120.658694,24.149799,1.0,第一分局
1149.0,公益里,臺中市西區公益里19鄰華美街283巷5號,60.0,120.658467,24.149495,1.0,第一分局
1150.0,公益里,臺中市西區公益里12鄰華美街303號之1,398.0,120.658506,24.149939,1.0,第一分局
1151.0,公益里,臺中市西區公益里12鄰公益路251號,134.0,120.658981,24.15069,1.0,第一分局
1152.0,公益里,臺中市西區公益里18鄰中美街299巷26號,384.0,120.659274,24.149695,1.0,第一分局
1153.0,公益里,臺中市西區公益里14鄰向上北路262巷7號,42.0,120.658186,24.148257,1.0,第一分局
1154.0,公益里,臺中市西區公益里3鄰向上北路262巷4號,45.0,120.658509,24.148188,1.0,第一分局
1155.0,公益里,臺中市西區公益里14鄰向上北路262巷29號,52.0,120.658182,24.148707,1.0,第一分局
1156.0,公益里,臺中市西區公益里14鄰向上北路262巷3號,50.0,120.658181,24.148161,1.0,第一分局
1157.0,公益里,臺中市西區公益里14鄰向上北路262巷13號,90.0,120.658184,24.148408,1.0,第一分局
1158.0,公益里,臺中市西區公益里8鄰公正路281號,40.0,120.658098,24.148918,1.0,第一分局
1159.0,公益里,臺中市西區公益里8鄰公正路285號,67.0,120.658015,24.148923,1.0,第一分局
1160.0,公益里,臺中市西區公益里8鄰公正路289號,78.0,120.657929,24.148924,1.0,第一分局
1161.0,公益里,臺中市西區公益里8鄰公正路291號,91.0,120.657886,24.148913,1.0,第一分局
1162.0,公益里,臺中市西區公益里8鄰公正路263號,65.0,120.658545,24.148907,1.0,第一分局
1163.0,公益里,臺中市西區公益里8鄰公正路265號,78.0,120.658503,24.148907,1.0,第一分局
1164.0,公益里,臺中市西區公益里8鄰公正路267號,51.0,120.658462,24.148907,1.0,第一分局
1165.0,公益里,臺中市西區公益里8鄰公正路269號,40.0,120.65842,24.148906,1.0,第一分局
1166.0,公益里,臺中市西區公益里8鄰公正路286號,93.0,120.657683,24.14919,1.0,第一分局
1167.0,公益里,臺中市西區公益里8鄰公正路273號,84.0,120.658266,24.148913,1.0,第一分局
1168.0,公益里,臺中市西區公益里8鄰公正路275號,48.0,120.658223,24.148913,1.0,第一分局
1169.0,公益里,臺中市西區公益里8鄰公正路277號,104.0,120.658182,24.14892,1.0,第一分局
1170.0,公益里,臺中市西區公益里12鄰華美街303號之7,15.0,120.65836,24.149891,1.0,第一分局
1171.0,公益里,臺中市西區公益里12鄰華美街303號之8,23.0,120.658266,24.14987,1.0,第一分局
1172.0,公益里,臺中市西區公益里12鄰華美街298號,126.0,120.658961,24.149925,1.0,第一分局
1173.0,公益里,臺中市西區公益里12鄰華美街302號,62.0,120.658987,24.149996,1.0,第一分局
1174.0,公益里,臺中市西區公益里12鄰華美街304號,78.0,120.658987,24.150031,1.0,第一分局
1175.0,公益里,臺中市西區公益里12鄰華美街306號,15.0,120.658987,24.150067,1.0,第一分局
1176.0,公益里,臺中市西區公益里12鄰華美街308號,23.0,120.658987,24.150103,1.0,第一分局
1177.0,公益里,臺中市西區公益里12鄰華美街310號,41.0,120.658987,24.150141,1.0,第一分局
1178.0,公益里,臺中市西區公益里12鄰華美街336號,15.0,120.658995,24.151197,1.0,第一分局
1179.0,公益里,臺中市西區公益里12鄰華美街338號,15.0,120.659015,24.151235,1.0,第一分局
1180.0,公益里,臺中市西區公益里12鄰華美街342號,15.0,120.659015,24.151313,1.0,第一分局
1181.0,公益里,臺中市西區公益里12鄰華美街344號,15.0,120.659015,24.151351,1.0,第一分局
1182.0,公益里,臺中市西區公益里12鄰華美街346號,20.0,120.659015,24.151395,1.0,第一分局
1183.0,公益里,臺中市西區公益里12華美街284號,15.0,120.658981,24.149764,1.0,第一分局
1184.0,公益里,臺中市西區公益里18鄰華美街283巷23號,115.0,120.658456,24.149446,1.0,第一分局
1185.0,公益里,臺中市西區公益里11鄰中美街331巷8號,31.0,120.659261,24.150324,1.0,第一分局
1186.0,公益里,臺中市西區公益里4鄰向上北路229號,18.0,120.659409,24.147753,1.0,第一分局
1187.0,公益里,臺中市西區公益里4鄰向上北路229號之1,32.0,120.659367,24.147753,1.0,第一分局
1188.0,公益里,臺中市西區公益里4鄰向上北路229號之2,32.0,120.659319,24.147753,1.0,第一分局
1189.0,公益里,臺中市西區公益里4鄰向上北路237號,30.0,120.659079,24.147722,1.0,第一分局
1190.0,公益里,臺中市西區公益里4鄰向上北路236號,56.0,120.659158,24.148022,1.0,第一分局
1191.0,公益里,臺中市西區公益里2鄰中美街193巷23號,51.0,120.659222,24.14715,1.0,第一分局
1192.0,公益里,臺中市西區公益里2鄰中美街193巷29號,78.0,120.659094,24.147151,1.0,第一分局
1193.0,公益里,臺中市西區公益里1鄰向上路一段258巷26號,31.0,120.65845,24.147597,1.0,第一分局
1194.0,昇平里,臺中市西區昇平里9鄰向上南路一段31號,150.0,120.661051,24.146163,1.0,第一分局
1195.0,昇平里,臺中市西區昇平里4鄰昇平街66巷1號,208.0,120.662063,24.145799,1.0,第一分局
1196.0,昇平里,臺中市西區昇平里9鄰昇平街96巷14號,94.0,120.660915,24.145721,1.0,第一分局
1197.0,昇平里,臺中市西區昇平里13鄰民生路402巷2號,134.0,120.6608812,24.14501952,1.0,第一分局
1198.0,昇平里,臺中市西區昇平里9鄰昇平街96巷1弄2號,440.0,120.660764,24.145949,1.0,第一分局
1199.0,昇平里,臺中市西區昇平里29鄰向上路一段185號,180.0,120.660988,24.146505,1.0,第一分局
1200.0,昇平里,臺中市西區昇平里20鄰向上路一段219號,266.0,120.660049,24.14647,1.0,第一分局
1201.0,昇平里,臺中市西區昇平里28鄰向上路一段269號,388.0,120.658651,24.146512,1.0,第一分局
1202.0,昇平里,臺中市西區昇平里19鄰向上路一段289巷9號,468.0,120.6585488,24.14642847,1.0,第一分局
1203.0,昇平里,臺中市西區昇平里1鄰向上路一段275號,83.0,120.658525,24.146518,1.0,第一分局
1204.0,昇平里,臺中市西區昇平里28鄰向上路一段277號,145.0,120.658475,24.146515,1.0,第一分局
1205.0,昇平里,臺中市西區昇平里28鄰向上路一段279號,97.0,120.658418,24.146518,1.0,第一分局
1206.0,昇平里,臺中市西區昇平里19鄰向上路一段289巷39號,87.0,120.658452,24.145945,1.0,第一分局
1207.0,昇平里,臺中市西區昇平里8鄰中美街151號,92.0,120.660064,24.14608,1.0,第一分局
1208.0,昇平里,臺中市西區昇平里19鄰向上路一段289巷1號,124.0,120.65849,24.14635,1.0,第一分局
1209.0,昇平里,臺中市西區昇平里12鄰中美街92號,195.0,120.660314,24.144528,1.0,第一分局
1210.0,昇平里,臺中市西區昇平里14鄰中美街121巷6號,173.0,120.65983,24.144774,1.0,第一分局
1211.0,昇平里,臺中市西區昇平里27鄰民生路474號,155.0,120.65861,24.144434,1.0,第一分局
1212.0,昇平里,臺中市西區昇平里27鄰民生路480號,102.0,120.658424,24.144454,1.0,第一分局
1213.0,昇平里,臺中市西區昇平里27鄰民生路482號,143.0,120.658293,24.144434,1.0,第一分局
1214.0,昇平里,臺中市西區昇平里5鄰民生路489號,88.0,120.659464,24.144183,1.0,第一分局
1215.0,昇平里,臺中市西區昇平里5鄰民生路465號,97.0,120.659935,24.144171,1.0,第一分局
1216.0,昇平里,臺中市西區昇平里12鄰昇平街109號,141.0,120.660382,24.145423,1.0,第一分局
1217.0,昇平里,臺中市西區昇平里5鄰中美街82號,92.0,120.660348,24.143895,1.0,第一分局
1218.0,昇平里,臺中市西區昇平里11鄰民生路390號,115.0,120.661117,24.144438,1.0,第一分局
1219.0,昇平里,臺中市西區昇平里11鄰民生路416號,186.0,120.660551,24.144435,1.0,第一分局
1220.0,忠誠里,臺中市西區忠誠里18鄰臺灣大道二段536號,836.0,120.6605614,24.15756195,1.0,第一分局
1221.0,忠誠里,臺中市西區忠誠里16鄰華美西街一段139號,247.0,120.661081,24.158023,1.0,第一分局
1222.0,忠誠里,臺中市西區忠誠里16鄰華美西街一段137號,811.0,120.661146,24.1579,1.0,第一分局
1223.0,忠誠里,臺中市西區忠誠里21鄰忠義街8巷28號,93.0,120.661891,24.161142,1.0,第一分局
1224.0,忠誠里,臺中市西區忠誠里18鄰忠明路46號,512.0,120.660298,24.157657,1.0,第一分局
1225.0,忠誠里,臺中市西區忠誠里15鄰明智街5號,97.0,120.662007,24.162067,1.0,第一分局
1226.0,忠誠里,臺中市西區忠誠里22鄰明禮街4-1號,122.0,120.660495,24.159716,1.0,第一分局
1227.0,忠誠里,臺中市西區忠誠里33鄰太原路一段222號,1271.0,120.662364,24.163281,1.0,第一分局
1228.0,忠誠里,臺中市西區忠誠里22鄰明禮街15號之2,304.0,120.660678,24.16045,1.0,第一分局
1229.0,忠誠里,臺中市西區忠誠里11鄰臺灣大道二段562號,98.0,120.658463,24.15821,1.0,第一分局
1230.0,忠誠里,臺中市西區忠誠里11鄰臺灣大道二段566號,94.0,120.65844,24.158234,1.0,第一分局
1231.0,忠誠里,臺中市西區忠誠里11鄰臺灣大道二段568號,85.0,120.658388,24.158262,1.0,第一分局
1232.0,忠誠里,臺中市西區忠誠里33鄰忠義街52號,106.0,120.660388,24.16104,1.0,第一分局
1233.0,忠誠里,臺中市西區忠誠里33鄰太原路一段156號,113.0,120.660265,24.161617,1.0,第一分局
1234.0,忠誠里,臺中市西區忠誠里33鄰忠義街64號,92.0,120.660213,24.161159,1.0,第一分局
1235.0,忠誠里,臺中市西區忠誠里33鄰太原路一段134號,115.0,120.660047,24.161256,1.0,第一分局
1236.0,忠誠里,臺中市西區忠誠里28鄰太原路一段98號,148.0,120.659482,24.160399,1.0,第一分局
1237.0,忠誠里,臺中市西區忠誠里2鄰忠明南路40號,939.0,120.65848,24.155729,1.0,第一分局
1238.0,忠誠里,臺中市西區忠誠里2鄰精誠五街33號,583.0,120.6579472,24.15531867,1.0,第一分局
1239.0,忠誠里,臺中市西區忠誠里3鄰精誠5街13號,86.0,120.657185,24.155664,1.0,第一分局
1240.0,忠誠里,臺中市西區忠誠里2鄰臺灣大道二段545號,207.0,120.658908,24.15706,1.0,第一分局
1241.0,忠誠里,臺中市西區忠誠里2鄰忠明南路16號,484.0,120.658704,24.156116,1.0,第一分局
1242.0,忠誠里,臺中市西區忠誠里4鄰忠明南路98號,378.0,120.657364,24.154036,1.0,第一分局
1243.0,忠誠里,臺中市西區忠誠里2鄰臺灣大道二段555號,97.0,120.658649,24.15726,1.0,第一分局
1244.0,忠誠里,臺中市西區忠誠里2鄰臺灣大道二段557號,97.0,120.658614,24.157283,1.0,第一分局
1245.0,忠誠里,臺中市西區忠誠里29鄰大隆路18號之1,450.0,120.655236,24.155204,1.0,第一分局
1246.0,忠誠里,臺中市西區忠誠里4鄰精誠路25號,90.0,120.655743,24.154699,1.0,第一分局
1247.0,忠誠里,臺中市西區忠誠里4鄰精誠路27號,102.0,120.655707,24.154655,1.0,第一分局
1248.0,忠誠里,臺中市西區忠誠里4鄰精誠路17號,178.0,120.656228,24.155424,1.0,第一分局
1249.0,忠誠里,臺中市西區忠誠里6鄰精誠九街7號,135.0,120.6560398,24.15440569,1.0,第一分局
1250.0,忠誠里,臺中市西區忠誠里29鄰大隆路2號,227.0,120.655593,24.155004,1.0,第一分局
1251.0,忠誠里,臺中市西區忠誠里6鄰精誠九街14巷20號,394.0,120.65567,24.153901,1.0,第一分局
1252.0,忠誠里,臺中市西區忠誠里4鄰精誠七街20號,145.0,120.6574,24.154212,1.0,第一分局
1253.0,忠誠里,臺中市西區忠誠里29鄰大隆路20號,4386.0,120.655069,24.155391,1.0,第一分局
1254.0,公平里,臺中市西區公平里2鄰忠明南路119號,241.0,120.657546,24.1524,1.0,第一分局
1255.0,公平里,臺中市西區公平里2鄰忠明南路123號,346.0,120.657546,24.15232,1.0,第一分局
1256.0,公平里,臺中市西區公平里10鄰大業北路3號,175.0,120.654546,24.153964,1.0,第一分局
1257.0,公平里,臺中市西區公平里3鄰精誠路405號,1520.0,120.655261,24.153914,1.0,第一分局
1258.0,公正里,臺中市西區公正里32鄰向上南路1段158號,1022.0,120.655006,24.15377,1.0,第一分局
1259.0,公平里,臺中市西區公平里5鄰精誠路63號,721.0,120.655304,24.152294,1.0,第一分局
1260.0,公平里,臺中市西區公平里2鄰忠誠街137號,113.0,120.65787,24.152411,1.0,第一分局
1261.0,公平里,臺中市西區公平里1鄰忠誠街143號,113.0,120.657649,24.152443,1.0,第一分局
1262.0,公平里,臺中市西區公平里10鄰精誠路126號,529.0,120.655041,24.154115,1.0,第一分局
1263.0,公平里,臺中市西區公平里1鄰忠誠街125號,468.0,120.658356,24.152418,1.0,第一分局
1264.0,公平里,臺中市西區公平里2鄰忠明南路117號,101.0,120.65752,24.152747,1.0,第一分局
1265.0,公平里,臺中市西區公平里10鄰大業路28號,121.0,120.654363,24.153779,1.0,第一分局
1266.0,公平里,臺中市西區公平里17鄰華美西路一段16號,948.0,120.658151,24.151571,1.0,第一分局
1267.0,公平里,臺中市西區公平里10鄰大業路30號,214.0,120.654306,24.153777,1.0,第一分局
1268.0,公德里,臺中市西區公德里1鄰大忠街94號,342.0,120.656893,24.149797,1.0,第一分局
1269.0,公德里,臺中市西區公德里3鄰精誠路153號,146.0,120.655268,24.14966,1.0,第一分局
1270.0,公德里,臺中市西區公德里13鄰精誠18街33號,257.0,120.656361,24.149435,1.0,第一分局
1271.0,公德里,臺中市西區公德里2鄰精誠路179號,282.0,120.65528,24.148968,1.0,第一分局
1272.0,公德里,臺中市西區公德里1公益路345號,133.0,120.655235,24.150662,1.0,第一分局
1273.0,公德里,臺中市西區公德里2鄰精誠十七街29號,226.0,120.656066,24.149906,1.0,第一分局
1274.0,公德里,臺中市西區公德里1鄰精誠路129號,104.0,120.655288,24.150205,1.0,第一分局
1275.0,公德里,臺中市西區公德里1鄰精誠路133號,103.0,120.655285,24.150122,1.0,第一分局
1276.0,公德里,臺中市西區公德里1鄰精誠路135號,102.0,120.655264,24.150082,1.0,第一分局
1277.0,公德里,臺中市西區公德里1鄰精誠路139號,95.0,120.655264,24.150001,1.0,第一分局
1278.0,公德里,臺中市西區公德里1鄰精誠路141號,90.0,120.655288,24.149961,1.0,第一分局
1279.0,公德里,臺中市西區公德里4鄰精誠二十一街31號,168.0,120.656122,24.147917,1.0,第一分局
1280.0,公德里,臺中市西區公德里4鄰精誠二十一街21號,324.0,120.655849,24.147943,1.0,第一分局
1281.0,公德里,臺中市西區公德里6鄰精誠二十三街61號,140.0,120.656441,24.14627,1.0,第一分局
1282.0,公德里,臺中市西區公德里5鄰精誠二十二街6號之16,162.0,120.6557505,24.14733882,1.0,第一分局
1283.0,公德里,臺中市西區公德里5鄰向上路一段400號,83.0,120.65549,24.146896,1.0,第一分局
1284.0,公德里,臺中市西區公德里6鄰精誠24街7號,386.0,120.655514,24.146276,1.0,第一分局
1285.0,公德里,臺中市西區公德里7鄰向上路一段379號,171.0,120.655582,24.146501,1.0,第一分局
1286.0,公平里,臺中市西區公平里12鄰精美街51號,104.0,120.653992,24.152573,1.0,第一分局
1287.0,公平里,臺中市西區公平里9鄰精誠路114號,375.0,120.655286,24.154589,1.0,第一分局
1288.0,公平里,臺中市西區公平里9鄰精誠路112號,95.0,120.655308,24.154623,1.0,第一分局
1289.0,公平里,臺中市西區公平里9鄰精誠路110號,94.0,120.655331,24.15466,1.0,第一分局
1290.0,公平里,臺中市西區公平里13鄰精美街56號,87.0,120.653737,24.152567,1.0,第一分局
1291.0,公平里,臺中市西區公平里9鄰精誠路116號,103.0,120.655242,24.154532,1.0,第一分局
1292.0,公平里,臺中市西區公平里12鄰精忠街8號,152.0,120.654691,24.152435,1.0,第一分局
1293.0,公平里,臺中市西區公平里15鄰精忠街14號,88.0,120.654546,24.152455,1.0,第一分局
1294.0,公平里,臺中市西區公平里12鄰精忠街16號,115.0,120.654501,24.152434,1.0,第一分局
1295.0,公平里,臺中市西區公平里12鄰精忠街18號,152.0,120.654445,24.152434,1.0,第一分局
1296.0,公平里,臺中市西區公平里12鄰精忠街28號,86.0,120.654113,24.152462,1.0,第一分局
1297.0,公平里,臺中市西區公平里13鄰精忠街38號,125.0,120.653786,24.152457,1.0,第一分局
