類別,建築物名稱,電腦編號,村里別,地址,地下樓層數,可容納人數,派出所,備註,經度,緯度
大樓,山海大地社區,D801000096,竿蓁里,新北市淡水區竿蓁里淡金路18號,3.0,4444.0,中山路派出所,,121.457213,25.160038
公寓,新北市淡水區鄧公國小,D801000108,學府里,新北市淡水區學府里學府路99號,1.0,1224.0,中山路派出所,,121.449293,25.171312
大樓,學府名園社區,D801000112,鄧公里,新北市淡水區鄧公里學府路32巷6號,1.0,694.0,中山路派出所,,121.450544,25.17186
大樓,雄關大樓社區,D801000116,竿蓁里,新北市淡水區竿蓁里坪頂路33號,2.0,645.0,中山路派出所,,121.456792,25.162255
公寓,淡江柏園社區,D801000124,鄧公里,新北市淡水區鄧公里鄧公路29巷16號,1.0,2301.0,中山路派出所,,121.452306,25.170099
公寓,淡江大學,D801000126,中興里,新北市淡水區中興里英專路151號,1.0,192.0,中山路派出所,,121.447099,25.173829
公寓,淡水小城社區,D801000127,學府里,新北市淡水區學府里學府路102巷51弄1號,1.0,4501.0,中山路派出所,,121.452946,25.172032
大樓,大學城社區,D801000133,學府里,新北市淡水區學府里學府路128巷1號,1.0,316.0,中山路派出所,,121.450712,25.1723
大樓,青山麗緻社區,D801000136,學府里,新北市淡水區學府里學府路113號,3.0,1750.0,中山路派出所,,121.450169,25.172503
公寓,新北市淡水區淡水國小,D801000137,協元里,新北市淡水區協元里中山路160號,1.0,730.0,中山路派出所,,121.441363,25.173376
公寓,新北市淡水區淡水國小,D801000141,協元里,新北市淡水區協元里中山路160號,1.0,99.0,中山路派出所,,121.441363,25.173376
公寓,新北市淡水區淡水國小,D801000142,協元里,新北市淡水區協元里中山路160號,1.0,420.0,中山路派出所,,121.441363,25.173376
公寓,佳億大樓,D801000150,鄧公里,新北市淡水區鄧公里學府路28號,1.0,730.0,中山路派出所,,121.451596,25.171522
公寓,泰隆重劃別墅社區,D801000151,鄧公里,新北市淡水區鄧公里鄧公路30巷1弄41號,1.0,1069.0,中山路派出所,,121.453802,25.169582
大樓,淡江大學,D801000156,中興里,新北市淡水區中興里英專路151號,1.0,468.0,中山路派出所,,121.447099,25.173829
公寓,新北市淡水區淡水國小,D801000157,協元里,新北市淡水區協元里中山路160號,1.0,703.0,中山路派出所,,121.441363,25.173376
大樓,台北雪梨社區,D801000158,竿蓁里,新北市淡水區竿蓁里中正東路一段135號,3.0,1681.0,中山路派出所,,121.456264,25.159283
大樓,印象法蘭社區,D801000160,竿蓁里,新北市淡水區竿蓁里坪頂路52巷23號,3.0,1015.0,中山路派出所,,121.484125,25.158643
大樓,一方圓社區,D801000161,竿蓁里,新北市淡水區竿蓁里坪頂路9-1號,4.0,289.0,中山路派出所,,121.472,25.162404
公寓,淡江大學,D801000163,中興里,新北市淡水區中興里英專路151號,2.0,797.0,中山路派出所,,121.447099,25.173829
大樓,新北市政府消防局,D801000164,竿蓁里,新北市淡水區竿蓁里中正東路一段125號,2.0,470.0,中山路派出所,,121.455617,25.159543
大樓,米蘭晶鑽社區,D801000165,竿蓁里,新北市淡水區竿蓁里坪頂路39號2,1.0,405.0,中山路派出所,,121.482985,25.157716
大樓,布拉諾花園社區,D801000166,竿蓁里,新北市淡水區竿蓁里坪頂路56號,4.0,1500.0,中山路派出所,,121.484021,25.157425
大樓,好風光社區,D801000167,竿蓁里,新北市淡水區竿蓁里竿蓁里紅樹林路82號,1.0,194.0,中山路派出所,,121.459239,25.16177434
大樓,里山紀社區,D801000168,竿蓁里,新北市淡水區竿蓁里坪頂路76號,3.0,1892.0,中山路派出所,,121.460894,25.16366731
大樓,淡大龍邸社區,D801000169,學府里,新北市淡水區學府里學府里17鄰水源街2段120巷5號,1.0,555.0,中山路派出所,,121.4500042,25.17381316
公寓,福容大飯店麗寶廣場,D802000001,沙崙里,新北市淡水區沙崙里觀海路91號,1.0,1006.0,中正路派出所,,121.413987,25.18243
大樓,台北灣1期社區,D802000002,大庄里,新北市淡水區大庄里新民街一段1號,3.0,6557.0,中正路派出所,,121.433682,25.184166
大樓,吉美悅洋社區,D802000003,沙崙里,新北市淡水區沙崙里中正路二段16號,4.0,1064.0,中正路派出所,,121.420563,25.181071
大樓,水岸SOFA金色大地社區,D802000004,沙崙里,新北市淡水區沙崙里淡海路77號,1.0,284.0,中正路派出所,,121.42297,25.181312
大樓,承億文旅旅店,D802000005,沙崙里,新北市淡水區沙崙里沙崙路27號,3.0,381.0,中正路派出所,,121.42152,25.181742
公寓,淡水區三民停車場,D802000006,民安里,新北市淡水區民安里建設街6號,1.0,398.0,中正路派出所,,121.439193,25.172487
大樓,天生贏家大廈,D802000008,油車里,新北市淡水區油車里淡海路72巷1號,1.0,847.0,中正路派出所,,121.423274,25.181056
大樓,福容大飯店漁人碼頭,D802000009,沙崙里,新北市淡水區沙崙里觀海路79號,1.0,6025.0,中正路派出所,,121.415946,25.181849
公寓,淡水中正觀光市場,D802000010,民安里,新北市淡水區民安里中正路115號,1.0,556.0,中正路派出所,,121.439751,25.170015
公寓,私立淡江高級中學,D802000011,文化里,新北市淡水區文化里真理街26號,0.0,63.0,中正路派出所,,121.435831,25.17506
大樓,幸福奇蹟社區,D802000012,油車里,新北市淡水區油車里沙崙路216巷18號,1.0,869.0,中正路派出所,,121.425835,25.183794
大樓,台北灣觀海社區,D802000013,大庄里,新北市淡水區大庄里新市一路一段2號,3.0,3332.0,中正路派出所,,121.429379,25.18685
公寓,家畜試驗所,D802000014,文化里,新北市淡水區文化里中正路376號,1.0,1302.0,中正路派出所,,121.432252,25.175371
大樓,新天地社區,D802000015,大庄里,新北市淡水區大庄里新市一路一段101號,3.0,430.0,中正路派出所,,121.431177,25.1871
大樓,真理大學,D802000016,文化里,新北市淡水區文化里真理街32號,2.0,1843.0,中正路派出所,,121.434601,25.175558
公寓,淡海市民活動中心,D802000018,大庄里,新北市淡水區大庄里淡海路111號,1.0,496.0,中正路派出所,,121.4217,25.182487
大樓,圓閤社區,D802000019,大庄里,新北市淡水區大庄里新市一路一段99巷27號,3.0,1009.0,中正路派出所,,121.430764,25.187716
大樓,心之界社區,D802000020,沙崙里,新北市淡水區沙崙里濱海路三段148巷36號,2.0,2219.0,中正路派出所,,121.427732,25.191773
大樓,江南社區,D802000021,沙崙里,新北市淡水區沙崙里濱海路三段148巷1號,3.0,8880.0,中正路派出所,,121.427542,25.192706
大樓,聿品首璽社區,D802000022,大庄里,新北市淡水區大庄里沙崙路151巷26弄2號,2.0,405.0,中正路派出所,,121.422952,25.184021
大樓,聿品首藏社區,D802000023,大庄里,新北市淡水區大庄里沙崙路131巷13弄18號,2.0,484.0,中正路派出所,,121.422596,25.183549
大樓,淡水新都心,D802000026,油車里,新北市淡水區油車里中正路一段156巷12號,1.0,1088.0,中正路派出所,,121.421677,25.180628
公寓,真理大學,D802000029,文化里,新北市淡水區文化里真理街32號,1.0,5354.0,中正路派出所,,121.434601,25.175558
公寓,私立淡江高級中學,D802000030,文化里,新北市淡水區文化里文化里真理街26號,1.0,230.0,中正路派出所,,121.435831,25.17506
公寓,新北市立淡水國民中學,D802000031,文化里,新北市淡水區文化里文化里真理街10號,1.0,219.0,中正路派出所,,121.436724,25.174719
大樓,藍色情人海社區,D802000032,沙崙里,新北市淡水區沙崙里淡海路184巷1號,1.0,1408.0,中正路派出所,,121.420555,25.185196
大樓,戀戀山海社區,D802000033,油車里,新北市淡水區油車里沙崙路116號,2.0,1684.0,中正路派出所,,121.423169,25.182567
大樓,黃金海岸社區,D802000034,大庄里,新北市淡水區大庄里中正路二段10號,3.0,1014.0,中正路派出所,,121.42087,25.180579
大樓,海明威社區,D802000035,大庄里,新北市淡水區大庄里中正路二段2號,2.0,1309.0,中正路派出所,,121.420977,25.180341
大樓,大河文明社區,D802000036,大庄里,新北市淡水區大庄里沙崙路137號,3.0,4438.0,中正路派出所,,121.423034,25.182949
大樓,陽光海宴社區,D802000038,大庄里,新北市淡水區大庄里沙崙路187號,2.0,1630.0,中正路派出所,,121.424548,25.184118
大樓,來來海景社區,D802000040,油車里,新北市淡水區油車里淡海路42巷21號,1.0,536.0,中正路派出所,,121.423621,25.180452
公寓,家畜試驗所,D802000043,文化里,新北市淡水區文化里中正路376號,1.0,242.0,中正路派出所,,121.432252,25.175371
大樓,柏蒂社區,D802000044,油車里,新北市淡水區油車里沙崙路216巷11號,2.0,983.0,中正路派出所,,121.425983,25.184156
大樓,陽光海宴社區,D802000048,大庄里,新北市淡水區大庄里沙崙路199號,1.0,568.0,中正路派出所,,121.424869,25.184368
公寓,真理大學,D802000053,文化里,新北市淡水區文化里真理街32號,3.0,898.0,中正路派出所,,121.434601,25.175558
大樓,財團法人台北海洋技術學院,D802000054,沙崙里,新北市淡水區沙崙里濱海路三段150號,1.0,1965.0,中正路派出所,,121.425856,25.192174
大樓,三陽夏威夷社區,D802000055,沙崙里,新北市淡水區沙崙里沙崙路25巷21號,2.0,803.0,中正路派出所,,121.420626,25.18217
大樓,自主國社區,D802000056,大庄里,新北市淡水區大庄里沙崙路24號,2.0,726.0,中正路派出所,,121.421458,25.181224
大樓,財團法人台北海洋技術學院,D802000059,沙崙里,新北市淡水區沙崙里濱海路三段150號,2.0,3556.0,中正路派出所,,121.425856,25.192174
大樓,黃金海岸管委會,D802000063,大庄里,新北市淡水區大庄里中正路二段10號,3.0,633.0,中正路派出所,,121.42087,25.180579
大樓,大廈,D802000065,永吉里,新北市淡水區永吉里重建街38-1號,1.0,155.0,中正路派出所,,121.439992,25.171343
大樓,淡江豪景管委會,D802000066,大庄里,新北市淡水區大庄里沙崙路21號,3.0,2140.0,中正路派出所,,121.421227,25.181541
大樓,陽光新苑社區,D802000067,大庄里,新北市淡水區大庄里沙崙路161號,1.0,618.0,中正路派出所,,121.423891,25.183593
大樓,新北市私立淡江高級中學,D802000069,文化里,新北市淡水區文化里真理街26號,2.0,677.0,中正路派出所,,121.435831,25.17506
大樓,大廈,D802000071,永吉里,新北市淡水區永吉里清水街137號,1.0,182.0,中正路派出所,,121.440139,25.171268
大樓,淡江華城社區,D802000072,油車里,新北市淡水區油車里中正路一段116號,2.0,1054.0,中正路派出所,,121.423709,25.178429
大樓,世界觀社區,D802000073,油車里,新北市淡水區油車里中正路一段86號,3.0,1579.0,中正路派出所,,121.425212,25.177581
大樓,麗緻花園社區,D802000074,文化里,新北市淡水區文化里新民街19巷2號,2.0,3024.0,中正路派出所,,121.436752,25.179676
大樓,青年公園社區,D802000075,沙崙里,新北市淡水區沙崙里中正路二段151號,1.0,566.0,中正路派出所,,121.422783,25.187881
大樓,好樂迪KTV,D802000077,民安里,新北市淡水區民安里中正路248號,1.0,194.0,中正路派出所,,121.434038,25.174071
公寓,新北市文化國民小學,D802000078,文化里,新北市淡水區文化里真理街6號,1.0,186.0,中正路派出所,,121.437381,25.173965
公寓,新北市天生國民小學,D802000079,油車里,新北市淡水區油車里淡海路72巷26號,1.0,338.0,中正路派出所,,121.424287,25.181561
大樓,宏盛新世界社區,D802000080,大庄里,新北市淡水區大庄里沙崙路一段126巷76號,3.0,5072.0,中正路派出所,,121.432467,25.18855
大樓,富麗河社區,D802000081,沙崙里,新北市淡水區沙崙里濱海路三段148巷50弄50號,2.0,2935.0,中正路派出所,,121.429254,25.192059
大樓,四季之旅社區,D802000082,大庄里,新北市淡水區大庄里新市一路一段106號,4.0,19711.0,中正路派出所,,121.431166,25.186407
大樓,大廈,D802000083,油車里,新北市淡水區油車里淡海路90號,2.0,219.0,中正路派出所,,121.423064,25.181896
大樓,蒙德里安社區,D802000084,大庄里,新北市淡水區大庄里沙崙路一段126巷61號,3.0,8820.0,中正路派出所,,121.431496,25.188927
大樓,一森原社區,D802000085,沙崙里,新北市淡水區沙崙里中正路二段34號,4.0,2256.0,中正路派出所,,121.419822,25.182098
大樓,海天境社區,D802000086,沙崙里,新北市淡水區沙崙里濱海路三段136號,2.0,745.0,中正路派出所,,121.427917,25.191224
大樓,聯園樸麗大樓,D802000087,大庄里,新北市淡水區大庄里新市一路一段99巷29號,3.0,858.0,中正路派出所,,121.430992,25.187962
大樓,新品川社區,D802000088,大庄里,新北市淡水區大庄里沙崙路一段122號,3.0,1478.0,中正路派出所,,121.430478,25.188764
大樓,淡江大苑社區,D802000089,油車里,新北市淡水區油車里沙崙路250號,2.0,378.0,中正路派出所,,121.426094,25.184839
大樓,雅筑樸鈺社區,D802000090,油車里,新北市淡水區油車里沙崙路158-2號,2.0,656.0,中正路派出所,,121.421343,25.181965
大樓,詠萃社區,D802000091,大庄里,新北市淡水區大庄里沙崙路一段126巷18號,4.0,644.0,中正路派出所,,121.431348,25.188716
大樓,佳昂家昂社區,D802000092,大庄里,新北市淡水區大庄里新市一路一段99巷51號,3.0,701.0,中正路派出所,,121.431145,25.188538
大樓,江南大宅社區,D802000093,大庄里,新北市淡水區大庄里沙崙路一段1號,3.0,13456.0,中正路派出所,,121.428948,25.18891
大樓,將捷文創實業股份有限公司,D802000094,油車里,新北市淡水區油車里中正路一段2號,3.0,8686.0,中正路派出所,,121.429053,25.176596
大樓,海上皇宮社區,D802000095,沙崙里,新北市淡水區沙崙里濱海路三段569號,3.0,9274.0,中正路派出所,,121.420451,25.192763
大樓,亞東技術學院,D802000097,大庄里,新北市淡水區大庄里濱海路3段25號,1.0,849.0,中正路派出所,,121.420512,25.19436826
大樓,博德新城社區,D803000002,崁頂里,新北市淡水區崁頂里中山北路二段381巷120號,1.0,690.0,水碓派出所,,121.44319,25.185985
大樓,九如社區,D803000003,北投里,新北市淡水區北投里中山北路二段174號,1.0,339.0,水碓派出所,,121.444502,25.184634
大樓,天藝社區,D803000004,崁頂里,新北市淡水區崁頂里濱海路二段153號,3.0,9911.0,水碓派出所,,121.43597,25.189689
大樓,豪斯登堡社區,D803000005,崁頂里,新北市淡水區崁頂里中山北路二段157號,1.0,1069.0,水碓派出所,,121.443952,25.184085
大樓,行政院農業委員會農田水利署北基管理處,D803000007,北投里,新北市淡水區北投里新市一路三段101巷16弄1號,1.0,576.0,水碓派出所,,121.446291,25.183837
大樓,水公園社區,D803000008,崁頂里,新北市淡水區崁頂里中山北路二段189巷100號,1.0,7652.0,水碓派出所,,121.442807,25.185407
大樓,川瀨社區,D803000009,崁頂里,新北市淡水區崁頂里濱海路一段306巷60弄21號,1.0,671.0,水碓派出所,,121.441438,25.191724
大樓,皇城家天下社區,D803000010,崁頂里,新北市淡水區崁頂里後洲路一段151號,2.0,1208.0,水碓派出所,,121.4279289,25.19922398
大樓,新橫濱社區,D803000011,北投里,新北市淡水區北投里新市一路三段10號,2.0,1068.0,水碓派出所,,121.445368,25.182696
大樓,傳家雅苑社區,D803000012,北投里,新北市淡水區北投里新市一路三段51號,2.0,319.0,水碓派出所,,121.445634,25.183073
大樓,比佛利社區,D803000013,北投里,新北市淡水區北投里新市一路三段101巷17弄20號,1.0,895.0,水碓派出所,,121.445475,25.183898
大樓,淡水F1社區,D803000014,崁頂里,新北市淡水區崁頂里中山北路一段303號,1.0,311.0,水碓派出所,,121.444332,25.182676
大樓,海德公園社區,D803000017,崁頂里,新北市淡水區崁頂里中山北路二段381巷101號,3.0,1196.0,水碓派出所,,121.443455,25.186557
大樓,灣頂社區,D803000019,北投里,新北市淡水區北投里淡金路二段357號,3.0,2952.0,水碓派出所,,121.446368,25.185487
大樓,甜水郡社區,D803000021,崁頂里,新北市淡水區崁頂里濱海路一段306巷1號,3.0,1396.0,水碓派出所,,121.440528,25.189637
大樓,大廈,D803000022,新興里,新北市淡水區新興里新民街106巷10號,1.0,1533.0,水碓派出所,,121.438485,25.177271
大樓,西雅圖社區,D803000024,北投里,新北市淡水區北投里新市一路三段101巷16弄8號,2.0,1846.0,水碓派出所,,121.44726,25.183829
大樓,天域社區,D803000026,新春里,新北市淡水區新春里新民街296號,1.0,2897.0,水碓派出所,,121.435276,25.182474
大樓,京兆隱社區,D803000027,北投里,新北市淡水區北投里北新路218號,1.0,1368.0,水碓派出所,,121.452312,25.180214
大樓,大廈,D803000028,新興里,新北市淡水區新興里新民街222巷7號,1.0,262.0,水碓派出所,,121.436926,25.180724
大樓,皇后之星社區,D803000029,新春里,新北市淡水區新春里新春街72號,2.0,2725.0,水碓派出所,,121.43897,25.181762
大樓,長春藤社區,D803000030,新春里,新北市淡水區新春里新春街33號,1.0,1763.0,水碓派出所,,121.437117,25.182012
大樓,歡天喜地社區,D803000031,北投里,新北市淡水區北投里新市一路三段107號,2.0,3814.0,水碓派出所,,121.446776,25.183526
大樓,淡江有約花園大廈社區,D803000032,北投里,新北市淡水區北投里淡金路一段501號,3.0,3505.0,水碓派出所,,121.453787,25.179374
大樓,淡水情歌社區,D803000033,北投里,新北市淡水區北投里淡金路二段81號,1.0,3468.0,水碓派出所,,121.45145,25.181296
大樓,棕櫚海社區,D803000034,新興里,新北市淡水區新興里新春街85巷19弄10號,2.0,2563.0,水碓派出所,,121.437765,25.183358
大樓,大廈,D803000035,新民里,新北市淡水區新民里新民街106巷1號,1.0,1610.0,水碓派出所,,121.438775,25.17754
大樓,山海青社區,D803000036,崁頂里,新北市淡水區崁頂里新市二路四段70號,1.0,1105.0,水碓派出所,,121.442048,25.192131
大樓,新埔東社區,D803000037,北投里,新北市淡水區北投里新市一路三段101巷100號,1.0,3036.0,水碓派出所,,121.445969,25.185431
大樓,邁阿密社區,D803000038,北投里,新北市淡水區北投里新市一路三段101巷16弄38號,1.0,1837.0,水碓派出所,,121.446675,25.184555
大樓,鑽石吉星社區,D803000039,北投里,新北市淡水區北投里新市一路三段156巷22號,1.0,807.0,水碓派出所,,121.447051,25.182368
大樓,峇里VITA社區,D803000040,埤島里,新北市淡水區埤島里淡金路二段507號,1.0,3017.0,水碓派出所,,121.446617,25.189847
大樓,丰上社區,D803000041,崁頂里,新北市淡水區崁頂里中山北路三段31巷62號,1.0,3543.0,水碓派出所,,121.442772,25.190637
大樓,大廈,D803000043,北新里,新北市淡水區北新里北新路184巷21號,1.0,2406.0,水碓派出所,,121.450444,25.17813
大樓,大廈,D803000044,正德里,新北市淡水區正德里北新路69巷2號,2.0,1223.0,水碓派出所,,121.446336,25.179433
大樓,三荷院社區,D803000045,北投里,新北市淡水區北投里北新路192號,1.0,1195.0,水碓派出所,,121.450722,25.17945
大樓,淡水區水碓立體停車場,D803000046,新義里,新北市淡水區新義里中山北路一段189號,1.0,1818.0,水碓派出所,,121.443828,25.178336
大樓,名人賞社區,D803000049,崁頂里,新北市淡水區崁頂里中山北路三段71號,1.0,251.0,水碓派出所,,121.444215,25.191808
大樓,和光十方社區,D803000050,崁頂里,新北市淡水區崁頂里新市二路三段16號,1.0,337.0,水碓派出所,,121.432492,25.193528
大樓,綠山棧社區,D803000051,崁頂里,新北市淡水區崁頂里濱海路一段49號,1.0,930.0,水碓派出所,,121.44303,25.188526
大樓,伊東市社區,D803000052,北投里,新北市淡水區北投里淡金路二段125號,1.0,3134.0,水碓派出所,,121.450644,25.181794
大樓,捷運悅境社區,D803000053,崁頂里,新北市淡水區崁頂里濱海路一段366號,1.0,3355.0,水碓派出所,,121.439597,25.189846
大樓,大廈,D803000055,北新里,新北市淡水區北新里水源街二段177巷45號,1.0,2032.0,水碓派出所,,121.45233,25.176764
大樓,琴朗社區,D803000056,崁頂里,新北市淡水區崁頂里濱海路一段306巷9弄1號,1.0,2206.0,水碓派出所,,121.440627,25.190521
大樓,和合如意社區,D803000057,崁頂里,新北市淡水區崁頂里濱海路一段306巷60弄33號,1.0,746.0,水碓派出所,,121.442064,25.191664
大樓,微笑莊園社區,D803000058,崁頂里,新北市淡水區崁頂里濱海路一段125號,1.0,5750.0,水碓派出所,,121.439818,25.189128
大樓,綠活社區,D803000059,崁頂里,新北市淡水區崁頂里義山路一段401巷62號,1.0,1099.0,水碓派出所,,121.43702,25.191342
大樓,公園居社區,D803000062,崁頂里,新北市淡水區崁頂里中山北路二段381巷119號,1.0,1280.0,水碓派出所,,121.44346,25.185741
大樓,香榭大道社區,D803000063,崁頂里,新北市淡水區崁頂里新市二路四段58號,1.0,724.0,水碓派出所,,121.441787,25.192394
大樓,靜江悅社區,D803000064,北投里,新北市淡水區北投里新市一路三段101巷55號,1.0,943.0,水碓派出所,,121.4454,25.18477
大樓,原石樸莊社區,D803000065,新春里,新北市淡水區新春里新春街85巷25弄31號,1.0,4478.0,水碓派出所,,121.438495,25.18418
大樓,公園敦品社區,D803000067,崁頂里,新北市淡水區崁頂里濱海路二段202巷3號,1.0,466.0,水碓派出所,,121.434332,25.190952
大樓,四季水漾社區,D803000068,崁頂里,新北市淡水區崁頂里中山北路三段51號,1.0,3099.0,水碓派出所,,121.444019,25.191206
大樓,日月星辰社區,D803000070,崁頂里,新北市淡水區崁頂里濱海路一段306巷9弄29號,1.0,1882.0,水碓派出所,,121.439756,25.190725
大樓,蔚城社區,D803000071,北投里,新北市淡水區北投里新市一路三段101巷20號,1.0,3042.0,水碓派出所,,121.446292,25.184129
大樓,里御大砌社區,D803000072,崁頂里,新北市淡水區崁頂里濱海路一段306巷60弄30號,1.0,2092.0,水碓派出所,,121.441715,25.191445
公寓,新北市淡水區新市國民小學,D803000073,北投里,新北市淡水區北投里中山北路二段200號,1.0,568.0,水碓派出所,,121.4445,25.186023
大樓,富御居社區,D803000074,崁頂里,新北市淡水區崁頂里新市二路四段128號,1.0,710.0,水碓派出所,,121.443405,25.192211
大樓,景闊社區,D803000075,崁頂里,新北市淡水區崁頂里新市五路二段1號,1.0,2909.0,水碓派出所,,121.428984,25.200318
大樓,天琴社區,D803000077,崁頂里,新北市淡水區崁頂里濱海路二段202巷65弄31號,1.0,955.0,水碓派出所,,121.434114,25.192417
大樓,丰悅夏宮社區,D803000079,新興里,新北市淡水區新興里新春街146號,1.0,3720.0,水碓派出所,,121.441966,25.18152
大樓,丰悅夏宮社區,D803000080,新興里,新北市淡水區新興里新春街148號,1.0,3555.0,水碓派出所,,121.442502,25.181275
大樓,鑽石麗都社區,D803000081,崁頂里,新北市淡水區崁頂里中山北路二段189巷15弄25號,1.0,915.0,水碓派出所,,121.443699,25.184583
大樓,鴻築One社區,D803000082,北投里,新北市淡水區北投里淡金路二段407號,1.0,642.0,水碓派出所,,121.446305,25.186536
公寓,新北市淡水國民運動中心,D803000083,崁頂里,新北市淡水區崁頂里中山北路二段381巷2號,1.0,2271.0,水碓派出所,,121.4427,25.187149
大樓,藏月社區,D803000084,北投里,新北市淡水區北投里新市一路三段101巷158號,1.0,718.0,水碓派出所,,121.445556,25.186609
大樓,天域社區,D803000085,新春里,新北市淡水區新春里新民街278巷19號,1.0,361.0,水碓派出所,,121.43602,25.182386
大樓,新市之星社區,D803000087,崁頂里,新北市淡水區崁頂里中山北路二段197號,1.0,1386.0,水碓派出所,,121.4438,25.185356
大樓,公園上璟社區,D803000088,崁頂里,新北市淡水區崁頂里濱海路二段202巷27號,1.0,911.0,水碓派出所,,121.434676,25.191973
大樓,佳昂晴海社區,D803000089,崁頂里,新北市淡水區崁頂里新市一路一段331巷90號,1.0,3729.0,水碓派出所,,121.436282,25.187876
大樓,夢想家社區,D803000090,新春里,新北市淡水區新春里新春街103號10,1.0,1614.0,水碓派出所,,121.440481,25.181997
大樓,新月社區,D803000091,北投里,新北市淡水區北投里新市一路三段101巷170號,1.0,1298.0,水碓派出所,,121.445581,25.18708
大樓,和丰社區,D803000092,崁頂里,新北市淡水區崁頂里新市二路二段52號,1.0,2300.0,水碓派出所,,121.427271,25.19531
大樓,涵月社區,D803000093,崁頂里,新北市淡水區崁頂里新市二路三段152號,1.0,1077.0,水碓派出所,,121.436592,25.193123
大樓,美麗境社區,D803000094,崁頂里,新北市淡水區崁頂里濱海路一段306巷18號1,1.0,767.0,水碓派出所,,121.440889,25.190457
大樓,琴境社區,D803000096,崁頂里,新北市淡水區崁頂里義山路一段200號,1.0,972.0,水碓派出所,,121.438279,25.190524
大樓,躍淡水社區,D803000098,崁頂里,新北市淡水區崁頂里義山路一段1號,1.0,1350.0,水碓派出所,,121.437295,25.187143
大樓,福樂家社區,D803000099,崁頂里,新北市淡水區崁頂里崁頂五路301號,1.0,518.0,水碓派出所,,121.424593,25.199448
大樓,領海社區,D803000100,崁頂里,新北市淡水區崁頂里新市五路一段128號,1.0,1737.0,水碓派出所,,121.427588,25.200176
大樓,謙樹社區,D803000101,崁頂里,新北市淡水區崁頂里新市三路一段308號,1.0,1706.0,水碓派出所,,121.429889,25.197099
大樓,真耶穌教會台灣總會淡水教會,D803000102,新春里,新北市淡水區新春里新民街320號,1.0,356.0,水碓派出所,,121.435409,25.183217
大樓,新北市政府淡水區公所,D803000103,崁頂里,新北市淡水區崁頂里中山北路二段375號,1.0,2015.0,水碓派出所,,121.443938,25.187069
大樓,和康嘉年華社區,D803000106,崁頂里,新北市淡水區崁頂里新市一路一段345號,1.0,3925.0,水碓派出所,,121.436149,25.187015
大樓,佳順有囍社區,D803000107,崁頂里,新北市淡水區崁頂里新市二路二段2號,1.0,1626.0,水碓派出所,,121.426596,25.195707
大樓,原石雅苑社區,D803000108,新春里,新北市淡水區新春里新春街85巷25弄15號,1.0,1432.0,水碓派出所,,121.438271,25.183644
大樓,邀月社區,D803000109,崁頂里,新北市淡水區崁頂里新市二路三段172巷27弄1號,1.0,854.0,水碓派出所,,121.437083,25.191836
大樓,花見社區,D803000110,新春里,新北市淡水區新春里新春街65巷37號,1.0,1617.0,水碓派出所,,121.436966,25.182876
大樓,遊川風社區,D803000111,崁頂里,新北市淡水區崁頂里濱海路一段306巷9弄57號,1.0,791.0,水碓派出所,,121.439012,25.190844
大樓,川普G3社區,D803000112,北投里,新北市淡水區北投里淡金路一段551號,1.0,1991.0,水碓派出所,,121.453237,25.180051
大樓,天駿社區,D803000113,崁頂里,新北市淡水區崁頂里濱海路二段172號,1.0,861.0,水碓派出所,,121.435616,25.190512
大樓,凱旋世紀社區,D803000114,崁頂里,新北市淡水區崁頂里義山路一段216號,1.0,576.0,水碓派出所,,121.438275,25.190849
大樓,心居易社區,D803000115,新春里,新北市淡水區新春里新春街103號11,1.0,3374.0,水碓派出所,,121.440713,25.181955
大樓,和光理想家社區,D803000116,崁頂里,新北市淡水區崁頂里新市二路二段90號,1.0,4164.0,水碓派出所,,121.427715,25.195151
大樓,首鼎社區,D803000117,新春里,新北市淡水區新春里新春街85巷17號,1.0,1116.0,水碓派出所,,121.438431,25.183079
大樓,鑽石双星社區,D803000118,北投里,新北市淡水區北投里淡金路二段201號,1.0,1288.0,水碓派出所,,121.447872,25.183573
大樓,勤家捷奏社區,D803000119,崁頂里,新北市淡水區崁頂里崁頂三路167號,1.0,1355.0,水碓派出所,,121.430405,25.2012
大樓,首鼎社區,D803000120,新春里,新北市淡水區新春里新春街85巷19弄8號1,1.0,77.0,水碓派出所,,121.438214,25.183249
大樓,西雅圖社區,D803000121,北投里,新北市淡水區北投里新市一路三段101巷16弄8號,1.0,1846.0,水碓派出所,,121.446907,25.184251
大樓,聖地牙哥社區,D803000122,新興里,新北市淡水區新興里新興街25號1,2.0,703.0,水碓派出所,,121.442724,25.179878
大樓,普羅旺斯社區,D803000124,北投里,新北市淡水區北投里新市一路三段158號,3.0,2246.0,水碓派出所,,121.447394,25.182626
大樓,蒙地卡羅社區,D803000125,北投里,新北市淡水區北投里新市一路三段90號,3.0,1976.0,水碓派出所,,121.446198,25.182543
大樓,大廈,D803000129,新民里,新北市淡水區新民里新民街120巷5號,1.0,915.0,水碓派出所,,121.437929,25.177998
公寓,新北市立淡水高級商工職業學校,D803000136,埤島里,新北市淡水區埤島里商工路307號,1.0,591.0,水碓派出所,,121.454026,25.18676
公寓,新北市立淡水高級商工職業學校,D803000140,埤島里,新北市淡水區埤島里商工路307號,1.0,451.0,水碓派出所,,121.454026,25.18676
