編號,里別,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度
514.0,田心里,臺中市南屯區田心里東興路二段19巷20弄11號,1.0,100.0,第四分局,120.6527156,24.13674305
515.0,田心里,臺中市南屯區田心里南屯路二段20巷25號,1.0,90.0,第四分局,120.6441874,24.13755903
516.0,田心里,臺中市南屯區田心里向上路二段11-54號,1.0,100.0,第四分局,120.6457311,24.14698951
517.0,田心里,臺中市南屯區田心里向上路二段11-57號,1.0,100.0,第四分局,120.6458169,24.14711678
518.0,田心里,臺中市南屯區田心里向上路二段20巷3弄32號,1.0,90.0,第四分局,120.6435952,24.14734428
519.0,田心里,臺中市南屯區田心里南屯路2段227號,1.0,90.0,第四分局,120.6483897,24.13706919
520.0,田心里,臺中市南屯區田心里向上路二段42巷3弄40號,1.0,100.0,第四分局,120.6433784,24.14723789
521.0,田心里,臺中市南屯區田心里東興路二段25巷8號,1.0,100.0,第四分局,120.6525806,24.13707599
522.0,田心里,臺中市南屯區田心里南屯路二段16巷15號,1.0,100.0,第四分局,120.6443316,24.13772769
523.0,田心里,臺中市南屯區田心里南屯路二段16巷16號,1.0,100.0,第四分局,120.6443638,24.13774728
524.0,田心里,臺中市南屯區田心里南屯路二段16巷27號,1.0,100.0,第四分局,120.6443423,24.13781581
525.0,田心里,臺中市南屯區田心里南屯路二段26號,1.0,93.0,第四分局,120.6540406,24.13584472
526.0,田心里,臺中市南屯區田心里南屯路二段26-49號,1.0,90.0,第四分局,120.653987,24.13570765
527.0,田心里,臺中市南屯區田心里南屯路二段26-53號,1.0,100.0,第四分局,120.6539655,24.13582514
528.0,田心里,臺中市南屯區田心里南屯路二段26-60號,1.0,104.0,第四分局,120.6540192,24.13579577
529.0,田心里,臺中市南屯區田心里南屯路二段26-68號,1.0,156.0,第四分局,120.6540728,24.13589368
530.0,田心里,臺中市南屯區田心里南屯路二段26-71號,1.0,234.0,第四分局,120.6540728,24.13577619
531.0,田心里,臺中市南屯區田心里南屯路二段26-80號,1.0,100.0,第四分局,120.6541157,24.13568807
532.0,田心里,臺中市南屯區田心里向上路二段199巷36-42號,1.0,62.0,第四分局,120.6413217,24.14669528
533.0,田心里,臺中市南屯區田心里向上路二段199巷48-62號,1.0,62.0,第四分局,120.6413217,24.14669528
534.0,田心里,臺中市南屯區田心里向上路二段11-1號,1.0,100.0,第四分局,120.6459242,24.14706783
535.0,田心里,臺中市南屯區田心里向上路二段11-3號,1.0,100.0,第四分局,120.6458062,24.14696993
536.0,田心里,臺中市南屯區田心里向上路二段17-38號,1.0,2250.0,第四分局,120.6457129,24.14712028
537.0,田心里,臺中市南屯區田心里南屯路二段31-39號,1.0,104.0,第四分局,120.6453558,24.13759925
538.0,田心里,臺中市南屯區田心里南屯路二段31-41號,1.0,132.0,第四分局,120.6456258,24.13766698
539.0,大同里,臺中市南屯區大同里大墩四街326號,1.0,108.0,第四分局,120.6462662,24.14138692
540.0,溝墘里,臺中市南屯區溝墘里溝墘東二巷6-16號,1.0,72.0,第四分局,120.6448613,24.1539385
541.0,溝墘里,臺中市南屯區溝墘里溝墘東二巷6-17號,1.0,93.0,第四分局,120.6449901,24.15382103
542.0,溝墘里,臺中市南屯區溝墘里溝墘東二巷3-7號,1.0,116.0,第四分局,120.6452046,24.1539385
543.0,溝墘里,臺中市南屯區溝墘里大墩路470號,1.0,104.0,第四分局,120.6500568,24.1476992
544.0,溝墘里,臺中市南屯區溝墘里大墩路465號,1.0,148.0,第四分局,120.6495557,24.14768652
545.0,溝墘里,臺中市南屯區溝墘里大業路298號,1.0,89.0,第四分局,120.6479064,24.15396088
546.0,同心里,臺中市南屯區同心里大墩六街84號,1.0,100.0,第四分局,120.6526712,24.1430154
547.0,同心里,臺中市南屯區同心里大墩二街16號,1.0,454.0,第四分局,120.6538533,24.13940604
548.0,田心里,臺中市南屯區田心里大墩路418號,1.0,129.0,第四分局,120.6500794,24.14684176
549.0,大業里,臺中市南屯區大業里大墩12街116號,1.0,48.0,第四分局,120.6523483,24.1503137
550.0,溝墘里,臺中市南屯區溝墘里大墩路742號,1.0,62.0,第四分局,120.6499442,24.15408114
551.0,惠中里,臺中市南屯區惠中里18鄰大墩11街283號,1.0,99.0,第四分局,120.648108,24.14899553
552.0,黎明里,臺中市南屯區黎明里博愛街80巷47號,1.0,114.0,第四分局,120.6329693,24.15349028
553.0,溝墘里,臺中市南屯區溝墘里大墩路653號,1.0,79.0,第四分局,120.6494209,24.15181824
554.0,溝墘里,臺中市南屯區溝墘里東興路二段383號,1.0,74.0,第四分局,120.6528214,24.14504958
555.0,溝墘里,臺中市南屯區溝墘里大業路244號,1.0,108.0,第四分局,120.6489469,24.15387762
556.0,溝墘里,臺中市南屯區溝墘里大業路309號,1.0,104.0,第四分局,120.6473271,24.15370707
557.0,溝墘里,臺中市南屯區溝墘里大業路181號,1.0,135.0,第四分局,120.6508463,24.1537652
558.0,溝墘里,臺中市南屯區溝墘里公益路二段132號,1.0,84.0,第四分局,120.6485524,24.15113495
559.0,溝墘里,臺中市南屯區溝墘里大業路302號,1.0,113.0,第四分局,120.6477599,24.15402788
560.0,溝墘里,臺中市南屯區溝墘里大業路300號,1.0,116.0,第四分局,120.6477599,24.15402788
561.0,惠中里,臺中市南屯區惠中里向上路一段638號,1.0,66.0,第四分局,120.6485143,24.14708861
562.0,溝墘里,臺中市南屯區溝墘里大業路320號,1.0,93.0,第四分局,120.6474131,24.1539904
563.0,溝墘里,臺中市南屯區溝墘里大業路318號,1.0,93.0,第四分局,120.64736,24.1539939
564.0,溝墘里,臺中市南屯區溝墘里大業路316號,1.0,93.0,第四分局,120.6474322,24.15390159
565.0,溝墘里,臺中市南屯區溝墘里大業路314號,1.0,93.0,第四分局,120.6475815,24.15400031
566.0,溝墘里,臺中市南屯區溝墘里大業路312號,1.0,93.0,第四分局,120.6475627,24.15407683
567.0,溝墘里,臺中市南屯區溝墘里大業路310號,1.0,93.0,第四分局,120.6476019,24.15411518
568.0,溝墘里,臺中市南屯區溝墘里大業路308號,1.0,93.0,第四分局,120.6476799,24.15391739
569.0,溝墘里,臺中市南屯區溝墘里大業路306號,1.0,93.0,第四分局,120.6476799,24.15391739
570.0,溝墘里,臺中市南屯區溝墘里大業路304號,1.0,93.0,第四分局,120.6476039,24.15404566
571.0,惠中里,臺中市南屯區惠中里向上路一段638號,1.0,65.0,第四分局,120.6484821,24.1470984
572.0,溝墘里,臺中市南屯區溝墘里文心路一段448號,1.0,54.0,第四分局,120.6471122,24.15152862
573.0,溝墘里,臺中市南屯區溝墘里文心路一段458號,1.0,54.0,第四分局,120.6470625,24.1517524
574.0,溝墘里,臺中市南屯區溝墘里文心路一段468號,2.0,54.0,第四分局,120.647072,24.15186815
575.0,溝墘里,臺中市南屯區溝墘里文心路一段478號,1.0,54.0,第四分局,120.6470277,24.1521386
576.0,溝墘里,臺中市南屯區溝墘里文心路一段490號,1.0,77.0,第四分局,120.6470073,24.15233356
577.0,溝墘里,臺中市南屯區溝墘里大墩14街285號,1.0,81.0,第四分局,120.6482258,24.15242247
578.0,溝墘里,臺中市南屯區溝墘里大墩14街267號,1.0,78.0,第四分局,120.6485298,24.15248966
579.0,溝墘里,臺中市南屯區溝墘里大英街591號,1.0,377.0,第四分局,120.6484189,24.15424107
580.0,田心里,臺中市南屯區田心里東興北街2號,1.0,110.0,第四分局,120.6530456,24.15149572
581.0,溝墘里,臺中市南屯區溝墘里大墩十街212號,1.0,619.0,第四分局,120.6490791,24.1480669
582.0,溝墘里,臺中市南屯區溝墘里大英街617號,1.0,65.0,第四分局,120.6485137,24.15503186
583.0,溝墘里,臺中市南屯區溝墘里大昌街465巷2號,1.0,147.0,第四分局,120.6521577,24.1518751
584.0,溝墘里,臺中市南屯區溝墘里公益路二段150號,1.0,62.0,第四分局,120.6481988,24.15129577
585.0,溝墘里,臺中市南屯區溝墘里大墩路697號,1.0,73.0,第四分局,120.6495906,24.15257893
586.0,溝墘里,臺中市南屯區溝墘里大聖街23號,1.0,73.0,第四分局,120.6504807,24.14757684
587.0,溝墘里,臺中市南屯區溝墘里萬和路二段4巷216號,1.0,63.0,第四分局,120.6399321,24.14045102
588.0,溝墘里,臺中市南屯區溝墘里大墩十二街113號,1.0,319.0,第四分局,120.6523189,24.14999713
589.0,大業里,臺中市南屯區大業里大昌街457號,1.0,58.0,第四分局,120.6519631,24.1515185
590.0,溝墘里,臺中市南屯區溝墘里大聖街37號,3.0,120.0,第四分局,120.6504852,24.14856809
591.0,溝墘里,臺中市南屯區溝墘里大墩十二街292號,3.0,83.0,第四分局,120.6477999,24.15030592
592.0,惠中里,臺中市南屯區惠中里大墩十街331號,1.0,395.0,第四分局,120.6476383,24.14791043
593.0,同心里,臺中市南屯區同心里大墩一街80號,1.0,72.0,第四分局,120.6520816,24.13820947
594.0,溝墘里,臺中市南屯區溝墘里文心路一段220號,1.0,547.0,第四分局,120.6468489,24.14305422
595.0,溝墘里,臺中市南屯區溝墘里大容東街1之9號,1.0,77.0,第四分局,120.6473297,24.15413591
596.0,溝墘里,臺中市南屯區溝墘里大光街102號,1.0,61.0,第四分局,120.6478392,24.14871763
597.0,溝墘里,臺中市南屯區溝墘里大聖街248之1號,1.0,86.0,第四分局,120.6507476,24.15337363
598.0,溝墘里,臺中市南屯區溝墘里大聖街346號,1.0,69.0,第四分局,120.6505929,24.15475356
599.0,溝墘里,臺中市南屯區溝墘里大墩十四街306號,1.0,91.0,第四分局,120.6475068,24.15270629
600.0,惠中里,臺中市南屯區惠中里公益路二段17號,1.0,152.0,第四分局,120.6519891,24.15089638
601.0,大業里,臺中市南屯區大業里東興路三段165號,3.0,269.0,第四分局,120.6526088,24.15047219
602.0,溝墘里,臺中市南屯區溝墘里文心路一段498號,1.0,361.0,第四分局,120.647034,24.15269361
603.0,溝墘里,臺中市南屯區溝墘里文心路一段306號,1.0,930.0,第四分局,120.6469989,24.14794307
604.0,溝墘里,臺中市南屯區溝墘里大容東街11號,1.0,785.0,第四分局,120.6476847,24.15447162
605.0,溝墘里,臺中市南屯區溝墘里大墩十三街21號,4.0,141.0,第四分局,120.6488758,24.15164811
606.0,溝墘里,臺中市南屯區溝墘里公益路二段61號,3.0,395.0,第四分局,120.6504235,24.15083359
607.0,溝墘里,臺中市南屯區溝墘里大英街602號,2.0,690.0,第四分局,120.6488602,24.15475764
608.0,大業里,臺中市南屯區大業里大進街467號,1.0,741.0,第四分局,120.6511459,24.15207279
609.0,溝墘里,臺中市南屯區溝墘里大英街292號,1.0,187.0,第四分局,120.6488794,24.1475497
610.0,溝墘里,臺中市南屯區溝墘里大墩路709號,1.0,2973.0,第四分局,120.6495908,24.15324735
611.0,溝墘里,臺中市南屯區溝墘里大業路91號,1.0,242.0,第四分局,120.6523606,24.15362462
612.0,溝墘里,臺中市南屯區溝墘里大光街124號,1.0,263.0,第四分局,120.6479284,24.14954485
613.0,溝墘里,臺中市南屯區溝墘里大業路332號,3.0,154.0,第四分局,120.6466175,24.15380917
614.0,溝墘里,臺中市南屯區溝墘里大墩十一街156號,1.0,219.0,第四分局,120.6510635,24.14916697
615.0,溝墘里,臺中市南屯區溝墘里大墩十七街37號,1.0,85.0,第四分局,120.6500347,24.15559508
616.0,溝墘里,臺中市南屯區溝墘里大墩十七街137號,1.0,52.0,第四分局,120.6473471,24.15566365
617.0,溝墘里,臺中市南屯區溝墘里大進街289號,1.0,221.0,第四分局,120.6510903,24.14935923
618.0,溝墘里,臺中市南屯區溝墘里大墩十一街280之16號,1.0,88.0,第四分局,120.6484117,24.1491431
619.0,溝墘里,臺中市南屯區溝墘里大墩十一街280之14號,3.0,313.0,第四分局,120.6483796,24.1491431
620.0,溝墘里,臺中市南屯區溝墘里大進街697號,1.0,288.0,第四分局,120.6521307,24.15649623
621.0,溝墘里,臺中市南屯區溝墘里大光街114號,3.0,145.0,第四分局,120.6479903,24.14936325
622.0,溝墘里,臺中市南屯區溝墘里大墩十街242號,1.0,141.0,第四分局,120.6480824,24.14796845
623.0,黎明里,臺中市南屯區黎明里懷德路11號,2.0,272.0,第四分局,120.6318791,24.15735824
624.0,溝墘里,臺中市南屯區溝墘里大墩路693號,3.0,836.0,第四分局,120.6496335,24.15249099
625.0,溝墘里,臺中市南屯區溝墘里大墩十二街129號,3.0,270.0,第四分局,120.6515279,24.15020682
626.0,溝墘里,臺中市南屯區溝墘里大墩十二街296號,1.0,620.0,第四分局,120.6476294,24.15030232
627.0,溝墘里,臺中市南屯區溝墘里大墩十六街16號,1.0,807.0,第四分局,120.6490866,24.1548701
628.0,溝墘里,臺中市南屯區溝墘里大聖街242號,1.0,118.0,第四分局,120.6505941,24.15287695
629.0,溝墘里,臺中市南屯區溝墘里大進街373號,2.0,81.0,第四分局,120.6510286,24.14963984
630.0,溝墘里,臺中市南屯區溝墘里大墩路521號,1.0,701.0,第四分局,120.65188,24.15305271
631.0,溝墘里,臺中市南屯區溝墘里大昌街515號,2.0,309.0,第四分局,120.6519444,24.15288629
632.0,溝墘里,臺中市南屯區溝墘里大墩十四街126號,1.0,447.0,第四分局,120.6522746,24.15252743
633.0,溝墘里,臺中市南屯區溝墘里東興路大墩十一街1號,1.0,396.0,第四分局,120.6368521,24.14894316
634.0,溝墘里,臺中市南屯區溝墘里大聖街327號,1.0,187.0,第四分局,120.6504682,24.15424807
635.0,同心里,臺中市南屯區同心里大墩路195號,2.0,211.0,第四分局,120.6496154,24.14183887
636.0,溝墘里,臺中市南屯區溝墘里大墩十四街266號,4.0,1800.0,第四分局,120.6485451,24.15257123
637.0,溝墘里,臺中市南屯區溝墘里大墩十三街18號,1.0,121.0,第四分局,120.6491196,24.1518624
638.0,溝墘里,臺中市南屯區溝墘里大墩十四街181號,3.0,471.0,第四分局,120.6504398,24.15223313
639.0,溝墘里,臺中市南屯區溝墘里大進街488號,3.0,150.0,第四分局,120.6514621,24.15193476
640.0,溝墘里,臺中市南屯區溝墘里大昌街462號,3.0,175.0,第四分局,120.6523424,24.15169169
641.0,溝墘里,臺中市南屯區溝墘里大容東街18號,3.0,889.0,第四分局,120.6478754,24.15514641
642.0,溝墘里,臺中市南屯區溝墘里大墩十四街311號,1.0,161.0,第四分局,120.647318,24.15230841
643.0,溝墘里,臺中市南屯區溝墘里大墩12街300號,1.0,1606.0,第四分局,120.6474864,24.15051346
644.0,溝墘里,臺中市南屯區溝墘里大墩14街161號,1.0,163.0,第四分局,120.6512304,24.15244139
645.0,溝墘里,臺中市南屯區溝墘里大墩14街11號,1.0,164.0,第四分局,120.6525354,24.15230689
646.0,溝墘里,臺中市南屯區溝墘里大隆路71號,1.0,117.0,第四分局,120.6529083,24.15570701
647.0,溝墘里,臺中市南屯區溝墘里大墩14街184號,1.0,306.0,第四分局,120.6506489,24.1526885
648.0,溝墘里,臺中市南屯區溝墩里大英街296號,1.0,270.0,第四分局,120.6487921,24.14766741
649.0,溝墘里,臺中市南屯區溝墘里大英街73號,1.0,241.0,第四分局,120.6487406,24.14332496
650.0,溝墘里,臺中市南屯區溝墘里大墩17街8號,1.0,186.0,第四分局,120.6512244,24.15540576
651.0,溝墘里,臺中市南屯區溝墘里大墩18街7號,1.0,434.0,第四分局,120.651526,24.15578634
652.0,溝墘里,臺中市南屯區溝墘里大進街523號,1.0,110.0,第四分局,120.651026,24.15335749
653.0,溝墘里,臺中市南屯區溝墘里大墩13街9號,1.0,424.0,第四分局,120.6493496,24.14724508
654.0,溝墘里,臺中市南屯區溝墘里大墩12街163號,1.0,204.0,第四分局,120.6509091,24.15014451
655.0,溝墘里,臺中市南屯區溝墘里大英街229號,1.0,701.0,第四分局,120.6484497,24.14733609
656.0,溝墘里,臺中市南屯區溝墘里大墩11街163號,1.0,263.0,第四分局,120.6508035,24.14892099
657.0,溝墘里,臺中市南屯區溝墘里大昌街480號,1.0,559.0,第四分局,120.6521992,24.15217182
658.0,溝墘里,臺中市南屯區溝墘里大墩14街260號,1.0,307.0,第四分局,120.6487159,24.15276085
659.0,溝墘里,臺中市南屯區溝墘里大墩路880號,1.0,134.0,第四分局,120.6504638,24.15637202
660.0,溝墘里,臺中市南屯區溝墘里大英街309號,1.0,134.0,第四分局,120.648485,24.14858701
661.0,溝墘里,臺中市南屯區溝墘里大昌街471號,1.0,390.0,第四分局,120.6521013,24.15208895
662.0,溝墘里,臺中市南屯區溝墘里大墩十四街170號,1.0,101.0,第四分局,120.6510564,24.15271343
663.0,溝墘里,臺中市南屯區溝墘里大墩十四街178號,1.0,682.0,第四分局,120.6508808,24.15266123
664.0,溝墘里,臺中市南屯區溝墘里大業路270號,1.0,83.0,第四分局,120.6484471,24.15397413
665.0,溝墘里,臺中市南屯區溝墘里大昌街511號,1.0,659.0,第四分局,120.6520255,24.15282984
666.0,溝墘里,臺中市南屯區溝墘里大墩十二街180號,1.0,131.0,第四分局,120.6502962,24.15028312
667.0,溝墘里,臺中市南屯區溝墘里大光街249號,1.0,239.0,第四分局,120.6476857,24.15321722
668.0,溝墘里,臺中市南屯區溝墘里大業路307號,1.0,682.0,第四分局,120.6474825,24.1536577
669.0,溝墘里,臺中市南屯區溝墘里大英街603號,1.0,845.0,第四分局,120.6483974,24.15464977
670.0,溝墘里,臺中市南屯區溝墘里大容西街2號,1.0,181.0,第四分局,120.6503176,24.15029291
671.0,溝墘里,臺中市南屯區溝墘里大墩十二街180號,1.0,1893.0,第四分局,120.6504034,24.15029291
672.0,溝墘里,臺中市南屯區溝墘里文心路一段306號,1.0,165.0,第四分局,120.646956,24.14790391
673.0,田心里,臺中市南屯區田心里大墩五街188號,1.0,488.0,第四分局,120.6504201,24.14224089
674.0,溝墘里,臺中市南屯區溝墘里大光街364號,1.0,2205.0,第四分局,120.6480088,24.15313926
675.0,溝墘里,臺中市南屯區溝墘里大墩14街238號,1.0,546.0,第四分局,120.6492358,24.1525754
676.0,溝墘里,臺中市南屯區溝墘里大業路245號,1.0,293.0,第四分局,120.6487488,24.15376741
677.0,溝墘里,臺中市南屯區溝墘里黎明路二段359號,1.0,213.0,第四分局,120.6352168,24.15048018
678.0,溝墘里,臺中市南屯區溝墘里黎明路二段658號,1.0,1820.0,第四分局,120.6349553,24.15687503
679.0,大業里,臺中市南屯區大業里大墩路698號,1.0,201.0,第四分局,120.6501789,24.15246305
680.0,大業里,臺中市南屯區大業里大墩14街179號,1.0,493.0,第四分局,120.6504836,24.15239166
681.0,溝墘里,臺中市南屯區溝墘里大聖街43號,1.0,91.0,第四分局,120.6505566,24.14870067
682.0,溝墘里,臺中市南屯區溝墘里大墩14街7號,1.0,365.0,第四分局,120.6477695,24.1525018
683.0,大業里,臺中市南屯區大業里大聖街111號,1.0,2947.0,第四分局,120.6505461,24.14925599
684.0,大業里,臺中市南屯區大業里大墩14街116號,1.0,488.0,第四分局,120.6525672,24.15266474
685.0,大業里,臺中市南屯區大業里大墩14街190號,1.0,2277.0,第四分局,120.6503667,24.1526398
686.0,溝墘里,臺中市南屯區溝墘里文心路一段378號,1.0,3017.0,第四分局,120.6470414,24.14971036
687.0,溝墘里,臺中市南屯區溝墘里大墩路703號,1.0,713.0,第四分局,120.6497086,24.15269777
688.0,溝墘里,臺中市南屯區溝墘里文心路一段316號,1.0,2184.0,第四分局,120.6468955,24.14811105
689.0,溝墘里,臺中市南屯區溝墘里大墩12街647號,1.0,208.0,第四分局,120.636322,24.1503443
690.0,溝墘里,臺中市南屯區溝墘里大墩10街181號,1.0,138.0,第四分局,120.650449,24.14792852
691.0,溝墘里,臺中市南屯區溝墘里大聖街321號,1.0,811.0,第四分局,120.6485937,24.15283762
692.0,溝墘里,臺中市南屯區溝墘里大英街463號,1.0,486.0,第四分局,120.6486366,24.15292573
693.0,溝墘里,臺中市南屯區溝墘里大墩10街179號,1.0,138.0,第四分局,120.6504362,24.14788797
694.0,溝墘里,臺中市南屯區溝墘里大墩14街340號,1.0,195.0,第四分局,120.6456724,24.15277951
695.0,溝墘里,臺中市南屯區溝墘里東興路二段187號,1.0,779.0,第四分局,120.6528139,24.14153396
696.0,溝墘里,臺中市南屯區溝墘里大墩10街244號,1.0,961.0,第四分局,120.6480169,24.14815399
697.0,溝墘里,臺中市南屯區溝墘里大英街485號,1.0,577.0,第四分局,120.6486374,24.15315835
698.0,溝墘里,臺中市南屯區溝墘里文心路一段320號,1.0,560.0,第四分局,120.646999,24.14828105
699.0,溝墘里,臺中市南屯區溝墘里大業路100號,1.0,493.0,第四分局,120.6523945,24.15454004
700.0,溝墘里,臺中市南屯區溝墘里大墩11街1號,1.0,2594.0,第四分局,120.6446285,24.14935584
701.0,溝墘里,臺中市南屯區溝墘里向上路二段183號,1.0,263.0,第四分局,120.6424048,24.14680397
702.0,溝墘里,臺中市南屯區溝墘里大墩十街181號,1.0,79.0,第四分局,120.6504758,24.14787959
703.0,溝墘里,臺中市南屯區溝墘里大聖街321號,1.0,79.0,第四分局,120.6504151,24.15406595
704.0,溝墘里,臺中市南屯區溝墘里大英街463號,1.0,175.0,第四分局,120.6486259,24.1529551
705.0,同心里,臺中市南屯區同心里大墩四街70號,1.0,200.0,第四分局,120.6524984,24.14140366
706.0,同心里,臺中市南屯區同心里大墩四街72號,1.0,161.0,第四分局,120.6524984,24.14140366
707.0,同心里,臺中市南屯區同心里東興路一段292號,1.0,90.0,第四分局,120.6531688,24.1308363
708.0,同心里,臺中市南屯區同心里大墩路329號,1.0,62.0,第四分局,120.6497142,24.14512287
709.0,同心里,臺中市南屯區同心里向上南路一段285號,1.0,104.0,第四分局,120.6488432,24.14503069
710.0,同心里,臺中市南屯區同心里向上南路一段287號,1.0,245.0,第四分局,120.6488432,24.14503069
711.0,田心里,臺中市南屯區田心里東興路二段237號,1.0,100.0,第四分局,120.6530582,24.14252077
712.0,田心里,臺中市南屯區田心里大英西一街17號,1.0,93.0,第四分局,120.6476059,24.14175652
713.0,同心里,臺中市南屯區同心里精誠路652號,1.0,145.0,第四分局,120.6543827,24.13949855
714.0,田心里,臺中市南屯區田心里東興路二段302號,1.0,100.0,第四分局,120.6530845,24.144416
715.0,田心里,臺中市南屯區田心里大墩四街251號,1.0,72.0,第四分局,120.6489925,24.14115251
716.0,田心里,臺中市南屯區田心里五權西路二段670號,1.0,72.0,第四分局,120.6393783,24.14230348
717.0,田心里,臺中市南屯區田心里大墩二街15號,1.0,384.0,第四分局,120.6538167,24.13885516
718.0,田心里,臺中市南屯區田心里大墩五街267號,1.0,54.0,第四分局,120.649438,24.14178728
719.0,田心里,臺中市南屯區田心里大墩五街269號,1.0,70.0,第四分局,120.6493179,24.14172854
720.0,田心里,臺中市南屯區田心里大昌街851號,1.0,67.0,第四分局,120.6520853,24.1535266
721.0,田心里,臺中市南屯區田心里精誠路656號,1.0,56.0,第四分局,120.6542901,24.13933437
722.0,田心里,臺中市南屯區田心里大墩七街39號,1.0,72.0,第四分局,120.6538953,24.14392151
723.0,田心里,臺中市南屯區田心里大同路61號,1.0,84.0,第四分局,120.6274546,24.11049525
724.0,田心里,臺中市南屯區田心里大墩六街91號,1.0,105.0,第四分局,120.6523807,24.1425049
725.0,田心里,臺中市南屯區田心里大墩三街330號,1.0,291.0,第四分局,120.6478341,24.13964178
726.0,田心里,臺中市南屯區田心里東興路二段3巷17弄1之1號,1.0,53.0,第四分局,120.6516535,24.13723925
727.0,田心里,臺中市南屯區田心里大英街24號,1.0,341.0,第四分局,120.6489287,24.14167398
728.0,田心里,臺中市南屯區田心里大英街3號,1.0,704.0,第四分局,120.6487217,24.14140718
729.0,田心里,臺中市南屯區田心里大墩七街45號,1.0,116.0,第四分局,120.653799,24.14377396
730.0,田心里,臺中市南屯區田心里向上南路一段288號,1.0,390.0,第四分局,120.6491126,24.14535857
731.0,田心里,臺中市南屯區田心里田心北四巷12之5號,1.0,59.0,第四分局,120.6484708,24.13762234
732.0,田心里,臺中市南屯區田心里精誠路704號,1.0,548.0,第四分局,120.6543181,24.13795696
733.0,田心里,臺中市南屯區田心里五權西路二段316號,1.0,240.0,第四分局,120.647617,24.14043073
734.0,田心里,臺中市南屯區田心里大墩六街93號,1.0,355.0,第四分局,120.6541404,24.13815637
735.0,田心里,臺中市南屯區田心里大墩一街20號,1.0,152.0,第四分局,120.6540867,24.13806825
736.0,田心里,臺中市南屯區田心里大墩四街299號,1.0,881.0,第四分局,120.6474257,24.14106468
737.0,田心里,臺中市南屯區田心里大墩三街96號,1.0,120.0,第四分局,120.6510327,24.13970096
738.0,田心里,臺中市南屯區田心里大進西街49號,1.0,86.0,第四分局,120.6504697,24.14367243
739.0,田心里,臺中市南屯區田心里大墩七街57號,1.0,127.0,第四分局,120.653361,24.14395765
740.0,田心里,臺中市南屯區田心里東興東街120號,1.0,53.0,第四分局,120.6538474,24.13957079
741.0,文心里,臺中市南屯區文心里大墩九街10號,1.0,138.0,第四分局,120.6493186,24.14651288
742.0,田心里,臺中市南屯區田心里大墩四街259號,1.0,270.0,第四分局,120.6487646,24.14101199
743.0,田心里,臺中市南屯區田心里東興路二段327號,1.0,481.0,第四分局,120.6528153,24.14458092
744.0,田心里,臺中市南屯區田心里東興路二段215號,1.0,892.0,第四分局,120.6527646,24.14219774
745.0,大同里,臺中市南屯區大同里大墩七街135號,1.0,56.0,第四分局,120.6514099,24.14392027
746.0,田心里,臺中市南屯區田心里向上路二段208號,1.0,56.0,第四分局,120.6420096,24.14735853
747.0,田心里,臺中市南屯區田心里大英西一街82號,1.0,56.0,第四分局,120.6479561,24.14446538
748.0,文心里,臺中市南屯區文心里大進街108號,1.0,757.0,第四分局,120.6513977,24.14478418
749.0,文心里,臺中市南屯區文心里大進街106號,1.0,671.0,第四分局,120.6513977,24.14478418
750.0,文心里,臺中市南屯區文心里大進街102號,1.0,638.0,第四分局,120.6514892,24.14465824
751.0,文心里,臺中市南屯區文心里大進街96號,1.0,56.0,第四分局,120.6514508,24.14468972
752.0,田心里,臺中市南屯區田心里大墩六街211號,1.0,56.0,第四分局,120.6490466,24.14300259
753.0,大同里,臺中市南屯區大同里大墩路59號,1.0,167.0,第四分局,120.6498154,24.13876598
754.0,文心里,臺中市南屯區文心里大進街104號,1.0,440.0,第四分局,120.6514563,24.1447302
755.0,文心里,臺中市南屯區文心里大進街100號,1.0,214.0,第四分局,120.6514789,24.14468898
756.0,田心里,臺中市南屯區田心里大墩六街221號,1.0,194.0,第四分局,120.648645,24.14274414
757.0,文心里,臺中市南屯區文心里大進街71號,1.0,1111.0,第四分局,120.6511711,24.14355363
758.0,田心里,臺中市南屯區田心里南屯路二段19號,1.0,164.0,第四分局,120.6440846,24.13765
759.0,大興里,臺中市南屯區大興里東興東街46號,1.0,1077.0,第四分局,120.6539109,24.13881954
760.0,文心里,臺中市南屯區文心里向上南路一段167號,1.0,604.0,第四分局,120.6537628,24.14519324
761.0,大同里,臺中市南屯區大同里大墩三街15號,1.0,265.0,第四分局,120.6533311,24.13960584
762.0,同心里,臺中市南屯區同心里大墩路457號,1.0,805.0,第四分局,120.649665,24.14653617
763.0,大興里,臺中市南屯區大興里精誠路664號,1.0,410.0,第四分局,120.6543655,24.13900437
764.0,田心里,臺中市南屯區田心里大墩五街283號,1.0,631.0,第四分局,120.6490011,24.14199676
765.0,文心里,臺中市南屯區文心里大墩六街61號,1.0,426.0,第四分局,120.6536862,24.14267396
766.0,田心里,臺中市南屯區田心里向上路二段201號,1.0,247.0,第四分局,120.6394905,24.14726023
767.0,文心里,臺中市南屯區文心里大墩五街306號,1.0,773.0,第四分局,120.648443,24.14216022
768.0,田心里,臺中市南屯區田心里五權西路二段501號,2.0,145.0,第四分局,120.6430292,24.14067269
769.0,大同里,臺中市南屯區大同里東興路二段112號,1.0,217.0,第四分局,120.6531065,24.13946004
770.0,大誠里,臺中市南屯區大誠里五權西路二段100號,1.0,1391.0,第四分局,120.6517617,24.14050785
