類別,電腦編號,村里別,地址,緯經度,避難樓層,可容納人數,轄管分局,備註
供公眾使用,CMA00484,圍下里,臺南市東區圍下里6鄰勝利路85號,"22.991813,120.217665",B01,222.0,第一分局,
公有,CMA00485,圍下里,臺南市東區圍下里11鄰衛民街19號,"22.992519,120.212708",B01,173.0,第一分局,
一般住宅,CMA00486,圍下里,臺南市東區圍下里9鄰青年路243號,"22.991582,120.212548",B01,26.0,第一分局,
一般住宅,CMA00487,圍下里,臺南市東區圍下里7鄰青年路293巷56號,"22.991978,120.214239",B01,68.0,第一分局,
一般住宅,CMA00488,圍下里,臺南市東區圍下里9鄰青年路237號,"22.991584,120.212444",B01,31.0,第一分局,
一般住宅,CMA00489,圍下里,臺南市東區圍下里9鄰青年路241號,"22.991582,120.212518",B01,28.0,第一分局,
供公眾使用,CMA00490,中西里,臺南市東區中西里10鄰林森路二段79號,"22.988385,120.223076",B01,767.0,第一分局,
供公眾使用,CMA00491,中西里,臺南市東區中西里10鄰林森路二段79號,"22.988385,120.223076",B01,1060.0,第一分局,
一般住宅,CMA00492,中西里,臺南市東區中西里14鄰東寧路122號,"22.991848,120.221797",B01,22.0,第一分局,
一般住宅,CMA00493,中西里,臺南市東區中西里14鄰東寧路124號,"22.991796,120.221947",B01,41.0,第一分局,
一般住宅,CMA00494,中西里,臺南市東區中西里14鄰東寧路130號,"22.991688,120.222262",B01,21.0,第一分局,
一般住宅,CMA00495,中西里,臺南市東區中西里14鄰東寧路130號之1,"22.991672,120.222314",B01,21.0,第一分局,
一般住宅,CMA00496,中西里,臺南市東區中西里15鄰東寧路158號,"22.991292,120.223485",B01,21.0,第一分局,
一般住宅,CMA00497,中西里,臺南市東區中西里15鄰東寧路160號,"22.991278,120.223528",B01,21.0,第一分局,
一般住宅,CMA00498,中西里,臺南市東區中西里15鄰東寧路162號,"22.991268,120.223574",B01,21.0,第一分局,
一般住宅,CMA00499,中西里,臺南市東區中西里15鄰東寧路164號,"22.991257,120.223611",B01,21.0,第一分局,
一般住宅,CMA00501,中西里,臺南市東區中西里15鄰東寧路166號,"22.99124,120.22366",B01,21.0,第一分局,
一般住宅,CMA00502,中西里,臺南市東區中西里15鄰東寧路168號,"22.991219,120.223699",B01,21.0,第一分局,
一般住宅,CMA00503,中西里,臺南市東區中西里17鄰東寧路172號,"22.991208,120.223802",B01,21.0,第一分局,
一般住宅,CMA00504,中西里,臺南市東區中西里17鄰東寧路174號,"22.991188,120.223842",B01,21.0,第一分局,
一般住宅,CMA00505,中西里,臺南市東區中西里17鄰東寧路176號,"22.991181,120.223895",B01,21.0,第一分局,
一般住宅,CMA00506,中西里,臺南市東區中西里17鄰東寧路178號,"22.991167,120.223929",B01,21.0,第一分局,
一般住宅,CMA00507,中西里,臺南市東區中西里17鄰東寧路180號,"22.991157,120.223979",B01,21.0,第一分局,
一般住宅,CMA00508,中西里,臺南市東區中西里17鄰東寧路180號之1,"22.99114,120.224017",B01,21.0,第一分局,
一般住宅,CMA00509,中西里,臺南市東區中西里14鄰東寧路120巷5號,"22.99151,120.221914",B01,70.0,第一分局,
供公眾使用,CMA00510,中西里,臺南市東區中西里13鄰東寧路120巷12號,"22.990798,120.221857",B01,145.0,第一分局,
一般住宅,CMA00511,中西里,臺南市東區中西里14鄰東寧路120巷21號,"22.991344,120.222207",B01,32.0,第一分局,
一般住宅,CMA00512,中西里,臺南市東區中西里14鄰東寧路120巷23號,"22.991346,120.222312",B01,15.0,第一分局,
一般住宅,CMA00513,中西里,臺南市東區中西里14鄰東寧路120巷33號,"22.991298,120.222319",B01,24.0,第一分局,
一般住宅,CMA00514,中西里,臺南市東區中西里14鄰東寧路120巷61號,"22.990991,120.222517",B01,41.0,第一分局,
一般住宅,CMA00516,中西里,臺南市東區中西里14鄰東寧路120巷81號,"22.990756,120.222398",B01,41.0,第一分局,
一般住宅,CMA00517,中西里,臺南市東區中西里14鄰東寧路120巷73號,"22.990708,120.222105",B01,23.0,第一分局,
一般住宅,CMA00518,中西里,臺南市東區中西里16鄰東寧路134巷2號,"22.991015,120.222669",B01,284.0,第一分局,
一般住宅,CMA00519,中西里,臺南市東區中西里16鄰東寧路134巷6號,"22.990722,120.222776",B01,108.0,第一分局,
供公眾使用,CMA00521,中西里,臺南市東區中西里9鄰長榮路二段135號,"22.991073,120.221011",B01,1084.0,第一分局,
一般住宅,CMA00522,中西里,臺南市東區中西里6鄰勝利路56號,"22.991665,120.217939",B01,55.0,第一分局,
一般住宅,CMA00523,中西里,臺南市東區中西里6鄰勝利路56號,"22.991665,120.217939",B01,47.0,第一分局,
一般住宅,CMA00524,中西里,臺南市東區中西里6鄰勝利路54號,"22.99152,120.21789",B01,20.0,第一分局,
一般住宅,CMA00525,中西里,臺南市東區中西里6鄰勝利路68號,"22.991942,120.217946",B01,80.0,第一分局,
一般住宅,CMA00526,中西里,臺南市東區中西里4鄰勝利路38號,"22.990835,120.217821",B01,251.0,第一分局,
一般住宅,CMA00527,中西里,臺南市東區中西里9鄰長榮路二段57號,"22.98994,120.220184",B01,101.0,第一分局,
一般住宅,CMA00528,中西里,臺南市東區中西里4鄰勝利路20號之11,"22.990265,120.218389",B01,208.0,第一分局,
一般住宅,CMA00529,中西里,臺南市東區中西里4鄰勝利路20號之9,"22.990203,120.218248",B01,173.0,第一分局,
一般住宅,CMA00530,中西里,臺南市東區中西里4鄰勝利路38號之4,"22.990925,120.217833",B01,61.0,第一分局,
供公眾使用,CMA00531,中西里,臺南市東區中西里9鄰長榮路二段135號,"22.991073,120.221011",B01,517.0,第一分局,
一般住宅,CMA00532,中西里,臺南市東區中西里3鄰勝利路12巷1號之9,"22.990092,120.218403",B01,25.0,第一分局,
一般住宅,CMA00533,中西里,臺南市東區中西里3鄰勝利路12巷1號之11,"22.990091,120.218282",B01,25.0,第一分局,
一般住宅,CMA00534,中西里,臺南市東區中西里3鄰勝利路12巷1號之18,"22.989839,120.218365",B01,25.0,第一分局,
一般住宅,CMA00535,中西里,臺南市東區中西里4鄰勝利路20號之4,"22.99012,120.218055",B01,47.0,第一分局,
一般住宅,CMA00536,中西里,臺南市東區中西里4鄰勝利路20號之3,"22.990105,120.218018",B01,50.0,第一分局,
一般住宅,CMA00537,中西里,臺南市東區中西里4鄰勝利路20號之2,"22.990096,120.217968",B01,50.0,第一分局,
一般住宅,CMA00538,中西里,臺南市東區中西里4鄰勝利路20號之1,"22.990082,120.217923",B01,48.0,第一分局,
一般住宅,CMA00539,中西里,臺南市東區中西里4鄰勝利路20號,"22.990036,120.217749",B01,66.0,第一分局,
一般住宅,CMA00540,中西里,臺南市東區中西里4鄰勝利路46號,"22.991257,120.21818",B01,44.0,第一分局,
一般住宅,CMA00541,中西里,臺南市東區中西里5鄰勝利路52巷6號,"22.991523,120.218304",B01,66.0,第一分局,
一般住宅,CMA00542,中西里,臺南市東區中西里9鄰長榮路二段93號,"22.990492,120.220648",B01,124.0,第一分局,
供公眾使用,CMA00543,中西里,臺南市東區中西里4鄰勝利路16號,"22.98984,120.21802",B01,763.0,第一分局,
供公眾使用,CMA00544,中西里,臺南市東區中西里9鄰長榮路二段135號,"22.991073,120.221011",B01,8202.0,第一分局,
一般住宅,CMA00545,中西里,臺南市東區中西里9鄰長榮路二段73號,"22.99029,120.220477",B01,247.0,第一分局,
一般住宅,CMA00546,中西里,臺南市東區中西里4鄰勝利路50號,"22.99133,120.218017",B01,470.0,第一分局,
一般住宅,CMA00547,成大里,臺南市東區成大里16鄰北門路一段308號,"22.996068,120.212096",B01,36.0,第一分局,
一般住宅,CMA00548,成大里,臺南市東區成大里16鄰北門路一段306號,"22.996034,120.212089",B01,36.0,第一分局,
一般住宅,CMA00549,成大里,臺南市東區成大里16鄰北門路一段304號,"22.996002,120.212079",B01,37.0,第一分局,
一般住宅,CMA00550,成大里,臺南市東區成大里16鄰北門路一段302號,"22.995961,120.212074",B01,37.0,第一分局,
一般住宅,CMA00551,東門里,臺南市東區東門里1鄰北門路一段42號,"22.990406,120.211656",B01,123.0,第一分局,
一般住宅,CMA00552,東門里,臺南市東區東門里1鄰北門路一段82號,"22.991354,120.211719",B01,11.0,第一分局,
供公眾使用,CMA00553,東門里,臺南市東區東門里1鄰北門路一段10號,"22.989768,120.211613",B01,80.0,第一分局,
一般住宅,CMA00554,東門里,臺南市東區東門里1鄰北門路一段80號,"22.991311,120.211721",B01,11.0,第一分局,
一般住宅,CMA00555,圍下里,臺南市東區圍下里11鄰北門路一段184號,"22.993938,120.211887",B01,392.0,第一分局,
一般住宅,CMA00556,東門里,臺南市東區東門里1鄰北門路一段66號,"22.990843,120.211682",B01,47.0,第一分局,
一般住宅,CMA00558,東門里,臺南市東區東門里1鄰北門路一段62號,"22.990796,120.211676",B01,42.0,第一分局,
一般住宅,CMA00560,東門里,臺南市東區東門里1鄰北門路一段74號,"22.991081,120.211698",B01,42.0,第一分局,
一般住宅,CMA00562,東門里,臺南市東區東門里1鄰北門路一段68號,"22.990901,120.211687",B01,28.0,第一分局,
一般住宅,CMA00563,東門里,臺南市東區東門里1鄰北門路一段72號,"22.991011,120.211699",B01,50.0,第一分局,
一般住宅,CMA00564,東門里,臺南市東區東門里1鄰北門路一段70號,"22.99095,120.211693",B01,42.0,第一分局,
一般住宅,CMA00566,成大里,臺南市東區成大里16鄰北門路一段308號之5,"22.996264,120.212112",B01,44.0,第一分局,
一般住宅,CMA00567,成大里,臺南市東區成大里16鄰北門路一段308號之4,"22.996226,120.212112",B01,41.0,第一分局,
一般住宅,CMA00568,成大里,臺南市東區成大里16鄰北門路一段300號,"22.995919,120.21207",B01,33.0,第一分局,
供公眾使用,CMA00569,東門里,臺南市東區東門里1鄰北門路一段30巷16號,"22.989923,120.211915",B01,60.0,第一分局,
一般住宅,CMA00570,東安里,臺南市東區東安里4鄰長榮路二段24巷47號,"22.986926,120.220439",B01,390.0,第一分局,
一般住宅,CMA00571,東安里,臺南市東區東安里2鄰東門路二段57號,"22.986229,120.220546",B01,72.0,第一分局,
一般住宅,CMA00572,東安里,臺南市東區東安里3鄰東門路二段43巷11號,"22.986656,120.220326",B01,375.0,第一分局,
一般住宅,CMA00573,東門里,臺南市東區東門里10鄰慶東街93號,"22.988633,120.2161",B01,106.0,第一分局,
一般住宅,CMA00574,東門里,臺南市東區東門里11鄰慶東街96號,"22.988211,120.216306",B01,1451.0,第一分局,
一般住宅,CMA00575,東門里,臺南市東區東門里7鄰東門路一段145號之1,"22.988327,120.214797",B01B02,284.0,第一分局,
供公眾使用,CMA00576,東門里,臺南市東區東門里6鄰東門路一段117號,"22.988295,120.213961",B01,11.0,第一分局,
供公眾使用,CMA00577,東門里,臺南市東區東門里6鄰東門路一段57號,"22.989158, 120.212807",B01,1445.0,第一分局,
供公眾使用,CMA00578,東門里,臺南市東區東門里6鄰東門路一段117號,"22.988295,120.213961",B01,758.0,第一分局,
一般住宅,CMA00579,中西里,臺南市東區中西里2鄰懷恩街30號,"22.989481,120.218625",B01,15.0,第一分局,
一般住宅,CMA00580,中西里,臺南市東區中西里2鄰懷恩街32號,"22.989481,120.218585",B01,15.0,第一分局,
一般住宅,CMA00581,中西里,臺南市東區中西里2鄰懷恩街46號,"22.989504,120.218214",B01,226.0,第一分局,
一般住宅,CMA00582,中西里,臺南市東區中西里2鄰懷恩街2號之4,"22.989412,120.219361",B01,211.0,第一分局,
一般住宅,CMA00583,中西里,臺南市東區中西里2鄰懷恩街6號,"22.989432,120.219168",B01,12.0,第一分局,
一般住宅,CMA00584,中西里,臺南市東區中西里2鄰懷恩街8號,"22.989436,120.219111",B01,11.0,第一分局,
一般住宅,CMA00585,中西里,臺南市東區中西里2鄰懷恩街10號,"22.989442,120.219072",B01,12.0,第一分局,
一般住宅,CMA00586,中西里,臺南市東區中西里2鄰懷恩街12號,"22.989445,120.21903",B01,12.0,第一分局,
一般住宅,CMA00587,中西里,臺南市東區中西里2鄰懷恩街14號,"22.989457,120.218948",B01,13.0,第一分局,
一般住宅,CMA00588,中西里,臺南市東區中西里2鄰懷恩街16號,"22.98946,120.218908",B01,13.0,第一分局,
一般住宅,CMA00589,中西里,臺南市東區中西里2鄰懷恩街18號,"22.989464,120.218866",B01,25.0,第一分局,
一般住宅,CMA00590,中西里,臺南市東區中西里2鄰懷恩街20號,"22.989467,120.21883",B01,14.0,第一分局,
一般住宅,CMA00591,中西里,臺南市東區中西里2鄰懷恩街22號,"22.989467,120.218791",B01,14.0,第一分局,
一般住宅,CMA00592,中西里,臺南市東區中西里2鄰懷恩街24號,"22.989467,120.218748",B01,14.0,第一分局,
一般住宅,CMA00593,中西里,臺南市東區中西里12鄰長榮路二段142號,"22.989204,120.219907",B01,122.0,第一分局,
一般住宅,CMA00594,中西里,臺南市東區中西里12鄰長榮路二段100號,"22.988885,120.219793",B01,118.0,第一分局,
公有,CMA00598,中西里,臺南市東區中西里1鄰勝利路10號,"22.988617,120.217732",B01,11.0,第一分局,
公有,CMA00599,中西里,臺南市東區中西里1鄰勝利路10號,"22.988617,120.217732",B01,14.0,第一分局,
公有,CMA00600,中西里,臺南市東區中西里1鄰勝利路10號,"22.988617,120.217732",B01,14.0,第一分局,
公有,CMA00601,中西里,臺南市東區中西里1鄰勝利路10號,"22.988617,120.217732",B01,244.0,第一分局,
公有,CMA00602,中西里,臺南市東區中西里1鄰勝利路10號,"22.988617,120.217732",B01,154.0,第一分局,
公有,CMA00603,中西里,臺南市東區中西里1鄰勝利路10號,"22.988617,120.217732",B01,147.0,第一分局,
一般住宅,CMA00605,中西里,臺南市東區中西里4鄰勝利路18號,"22.989877,120.217789",B01,32.0,第一分局,
一般住宅,CMA00606,中西里,臺南市東區中西里2鄰勝利路12巷26號,"22.989763,120.218521",B01,37.0,第一分局,
一般住宅,CMA00607,中西里,臺南市東區中西里2鄰勝利路12巷28號,"22.989764,120.218644",B01,38.0,第一分局,
一般住宅,CMA00608,中西里,臺南市東區中西里2鄰勝利路12巷30號,"22.989763,120.218716",B01,43.0,第一分局,
一般住宅,CMA00609,東安里,臺南市東區東安里6鄰衛國街35號,"22.987048,120.222147",B01,42.0,第一分局,
一般住宅,CMA00610,東安里,臺南市東區東安里2鄰衛國街13巷27號,"22.986499,120.221481",B01,45.0,第一分局,
一般住宅,CMA00611,東安里,臺南市東區東安里7鄰長榮路二段32巷158號,"22.987437,120.22132",B01,509.0,第一分局,
一般住宅,CMA00612,東安里,臺南市東區東安里10鄰長榮路二段32巷162號,"22.9872,120.221502",B01,36.0,第一分局,
一般住宅,CMA00613,東安里,臺南市東區東安里8鄰長榮路二段32巷74號,"22.988235,120.220631",B01,67.0,第一分局,
一般住宅,CMA00614,東安里,臺南市東區東安里9鄰長榮路二段32巷227號,"22.987513,120.221782",B01,112.0,第一分局,
一般住宅,CMA00615,東安里,臺南市東區東安里8鄰長榮路二段32巷92號,"22.988229,120.221204",B01,52.0,第一分局,
一般住宅,CMA00616,東安里,臺南市東區東安里6鄰衛國街23號,"22.98665,120.222052",B01,60.0,第一分局,
一般住宅,CMA00617,小東里,臺南市東區小東里11鄰東安路251巷140號,"22.997437,120.225908",B01,60.0,第一分局,
一般住宅,CMA00618,小東里,臺南市東區小東里8鄰東安路251巷27號,"22.996507,120.22647",B01,17.0,第一分局,
一般住宅,CMA00619,小東里,臺南市東區小東里8鄰東安路251巷29號,"22.99652,120.226428",B01,17.0,第一分局,
一般住宅,CMA00620,小東里,臺南市東區小東里8鄰東安路251巷31號,"22.996509,120.226391",B01,17.0,第一分局,
公有,CMA00621,大學里,臺南市東區大學里5鄰林森路二段260號,"22.995954,120.224804",B01,283.0,第一分局,
公有,CMA00622,大學里,臺南市東區大學里5鄰林森路二段260號,"22.995954,120.224804",B01,307.0,第一分局,
一般住宅,CMA00623,小東里,臺南市東區小東里15鄰光明街78號之1,"22.997098,120.228399",B01,12.0,第一分局,
一般住宅,CMA00624,小東里,臺南市東區小東里15鄰光明街98號,"22.996454,120.228442",B01,27.0,第一分局,
一般住宅,CMA00625,小東里,臺南市東區小東里15鄰光明街66巷4號,"22.997581,120.228241",B01,18.0,第一分局,
一般住宅,CMA00626,小東里,臺南市東區小東里11鄰東安路261號,"22.99715,120.226989",B01,42.0,第一分局,
一般住宅,CMA00627,小東里,臺南市東區小東里15鄰光明街74號,"22.997347,120.228365",B01,44.0,第一分局,
一般住宅,CMA00628,小東里,臺南市東區小東里15鄰光明街76號,"22.997226,120.228379",B01,52.0,第一分局,
一般住宅,CMA00629,小東里,臺南市東區小東里12鄰光明街60巷25號,"22.997845,120.227571",B01,62.0,第一分局,
一般住宅,CMA00630,小東里,臺南市東區小東里12鄰光明街60巷1號,"22.997824,120.228163",B01,18.0,第一分局,
一般住宅,CMA00632,小東里,臺南市東區小東里12鄰光明街60巷3號,"22.997817,120.228059",B01,16.0,第一分局,
一般住宅,CMA00633,小東里,臺南市東區小東里12鄰光明街60巷5號,"22.997817,120.228009",B01,18.0,第一分局,
一般住宅,CMA00634,小東里,臺南市東區小東里12鄰光明街60巷7號,"22.997814,120.22797",B01,18.0,第一分局,
公有,CMA00635,大學里,臺南市東區大學里5鄰林森路二段260號,"22.995954,120.224804",B01,90.0,第一分局,
公有,CMA00636,大學里,臺南市東區大學里5鄰林森路二段260號,"22.995954,120.224804",B01,111.0,第一分局,
公有,CMA00637,大學里,臺南市東區大學里5鄰林森路二段260號,"22.995954,120.224804",B01,137.0,第一分局,
公有,CMA00638,大學里,臺南市東區大學里5鄰林森路二段260號,"22.995954,120.224804",B01,87.0,第一分局,
公有,CMA00639,大學里,臺南市東區大學里5鄰林森路二段260號,"22.995954,120.224804",B01,417.0,第一分局,
一般住宅,CMA00640,小東里,臺南市東區小東里15鄰光明街179號,"22.996888,120.228705",B01,68.0,第一分局,
一般住宅,CMA00641,小東里,臺南市東區小東里15鄰光明街177號,"22.996932,120.228697",B01,67.0,第一分局,
一般住宅,CMA00642,小東里,臺南市東區小東里4鄰東平路122號,"22.995376,120.230256",B01,43.0,第一分局,
一般住宅,CMA00643,小東里,臺南市東區小東里4鄰東平路114號,"22.995342,120.230429",B01,44.0,第一分局,
一般住宅,CMA00644,小東里,臺南市東區小東里23鄰光明街201巷9弄7號,"22.996359,120.229066",B01,77.0,第一分局,
一般住宅,CMA00645,小東里,臺南市東區小東里23鄰東興路289號,"22.996389,120.229906",B01,41.0,第一分局,
一般住宅,CMA00646,小東里,臺南市東區小東里4鄰東平路112號,"22.995342,120.230469",B01,44.0,第一分局,
一般住宅,CMA00647,小東里,臺南市東區小東里4鄰東平路120號,"22.995365,120.230305",B01,44.0,第一分局,
一般住宅,CMA00648,東門里,臺南市東區東門里4鄰新樓街5號,"22.989954,120.212965",B01,144.0,第一分局,
一般住宅,CMA00649,東門里,臺南市東區東門里4鄰前鋒路24巷3號,"22.990373,120.213129",B01,201.0,第一分局,
一般住宅,CMA00650,東門里,臺南市東區東門里2鄰前鋒路47號,"22.99034,120.212678",B01,98.0,第一分局,
一般住宅,CMA00651,東門里,臺南市東區東門里3鄰前鋒路26號,"22.990414,120.212869",B01,197.0,第一分局,
一般住宅,CMA00652,東門里,臺南市東區東門里5鄰東榮街58號,"22.989775,120.215188",B01,133.0,第一分局,
一般住宅,CMA00653,東門里,臺南市東區東門里2鄰前鋒路49號,"22.990434,120.212571",B01,207.0,第一分局,
一般住宅,CMA00654,東門里,臺南市東區東門里3鄰前鋒路44號,"22.99079,120.21292",B01,85.0,第一分局,
供公眾使用,CMA00655,東門里,臺南市東區東門里5鄰青年路360號,"22.991022,120.214947",B01,602.0,第一分局,
一般住宅,CMA00656,成大里,臺南市東區成大里10鄰育樂街53號之2,"22.995486,120.216649",B01,27.0,第一分局,
一般住宅,CMA00657,成大里,臺南市東區成大里10鄰育樂街53號之1,"22.995484,120.216683",B01,31.0,第一分局,
一般住宅,CMA00658,成大里,臺南市東區成大里11鄰育樂街57巷2弄17號之3,"22.995241,120.215875",B01,34.0,第一分局,
一般住宅,CMA00659,成大里,臺南市東區成大里11鄰育樂街57巷2弄17號之4,"22.995121,120.215861",B01,33.0,第一分局,
一般住宅,CMA00660,成大里,臺南市東區成大里11鄰育樂街57巷2弄17號之1,"22.995232,120.216003",B01,42.0,第一分局,
一般住宅,CMA00661,成大里,臺南市東區成大里15鄰大學路西段41號,"22.996282,120.217288",B01,28.0,第一分局,
一般住宅,CMA00662,成大里,臺南市東區成大里15鄰大學路西段33號,"22.996262,120.21746",B01,33.0,第一分局,
一般住宅,CMA00663,成大里,臺南市東區成大里15鄰大學路西段25號,"22.996255,120.217504",B01,28.0,第一分局,
一般住宅,CMA00664,成大里,臺南市東區成大里15鄰大學路西段21號,"22.996244,120.217598",B01,38.0,第一分局,
一般住宅,CMA00665,成大里,臺南市東區成大里15鄰大學路西段17號,"22.996227,120.217679",B01,36.0,第一分局,
一般住宅,CMA00666,成大里,臺南市東區成大里15鄰勝利路177巷13號,"22.996091,120.21699",B01,34.0,第一分局,
一般住宅,CMA00667,成大里,臺南市東區成大里14鄰勝利路157號,"22.995466,120.217989",B01,38.0,第一分局,
一般住宅,CMA00668,成大里,臺南市東區成大里10鄰勝利路117號,"22.994589,120.217913",B01,40.0,第一分局,
一般住宅,CMA00669,成大里,臺南市東區成大里10鄰勝利路115號,"22.994478,120.217902",B01,117.0,第一分局,
一般住宅,CMA00670,成大里,臺南市東區成大里10鄰勝利路113號,"22.994354,120.217903",B01,38.0,第一分局,
一般住宅,CMA00671,成大里,臺南市東區成大里11鄰育樂街57巷5號之3,"22.995207,120.216593",B01,40.0,第一分局,
一般住宅,CMA00672,成大里,臺南市東區成大里11鄰育樂街57巷3號,"22.995239,120.216306",B01,75.0,第一分局,
一般住宅,CMA00673,成大里,臺南市東區成大里12鄰育樂街131號,"22.995069,120.214834",B01,33.0,第一分局,
一般住宅,CMA00674,成大里,臺南市東區成大里12鄰育樂街135號,"22.99498,120.214825",B01,38.0,第一分局,
一般住宅,CMA00675,成大里,臺南市東區成大里12鄰育樂街87號,"22.995588,120.21578",B01,72.0,第一分局,
一般住宅,CMA00676,成大里,臺南市東區成大里10鄰育樂街75號,"22.99555,120.215968",B01,33.0,第一分局,
一般住宅,CMA00677,成大里,臺南市東區成大里10鄰育樂街65號,"22.995543,120.216188",B01,112.0,第一分局,
一般住宅,CMA00678,成大里,臺南市東區成大里10鄰育樂街67號,"22.995546,120.216147",B01,167.0,第一分局,
一般住宅,CMA00679,成大里,臺南市東區成大里10鄰育樂街53號,"22.995476,120.216725",B01,25.0,第一分局,
一般住宅,CMA00680,成大里,臺南市東區成大里14鄰育樂街52號,"22.99559,120.216935",B01,28.0,第一分局,
一般住宅,CMA00681,忠孝里,臺南市東區忠孝里9鄰榮譽街84巷21號,"22.97445,120.21771",B01,58.0,第一分局,
一般住宅,CMA00684,忠孝里,臺南市東區忠孝里9鄰榮譽街84巷25號,"22.974299,120.217389",B01,58.0,第一分局,
一般住宅,CMA00685,忠孝里,臺南市東區忠孝里6鄰榮譽街84巷31號,"22.974337,120.217907",B01,210.0,第一分局,
一般住宅,CMA00686,忠孝里,臺南市東區忠孝里18鄰榮譽街128號,"22.975245,120.218636",B01,345.0,第一分局,
一般住宅,CMA00687,忠孝里,臺南市東區忠孝里18鄰榮譽街120號,"22.975121,120.218407",B01,352.0,第一分局,
一般住宅,CMA00688,忠孝里,臺南市東區忠孝里8鄰榮譽街132號,"22.975297,120.218743",B01,699.0,第一分局,
一般住宅,CMA00689,忠孝里,臺南市東區忠孝里9鄰榮譽街90號,"22.97471,120.217596",B01,465.0,第一分局,
一般住宅,CMA00690,忠孝里,臺南市東區忠孝里8鄰中華東路三段380巷69號,"22.975158,120.219399",B01,368.0,第一分局,
公有,CMA00691,大福里,臺南市東區大福里3鄰榮譽街30號,"22.973911,120.215744",B01,150.0,第一分局,
公有,CMA00692,大福里,臺南市東區大福里3鄰榮譽街30號,"22.973911,120.215744",B01,94.0,第一分局,
一般住宅,CMA00693,忠孝里,臺南市東區忠孝里7鄰榮譽街84巷129號,"22.974083,120.218616",B01,84.0,第一分局,
一般住宅,CMA00694,忠孝里,臺南市東區忠孝里6鄰榮譽街84巷35號之1,"22.974478,120.218186",B01,106.0,第一分局,
公有,CMA00695,大福里,臺南市東區大福里3鄰榮譽街30號,"22.973911,120.215744",B01,205.0,第一分局,
公有,CMA00696,大福里,臺南市東區大福里3鄰榮譽街30號,"22.973911,120.215744",B01,78.0,第一分局,
一般住宅,CMA00697,大福里,臺南市東區大福里2鄰榮譽街50號之11,"22.973756,120.216784",B01,221.0,第一分局,
一般住宅,CMA00698,忠孝里,臺南市東區忠孝里4鄰崇明路268號,"22.978241,120.219328",B01B02,1457.0,第一分局,
一般住宅,CMA00699,忠孝里,臺南市東區忠孝里3鄰崇明路190號,"22.979023,120.217858",B01,315.0,第一分局,
一般住宅,CMA00700,忠孝里,臺南市東區忠孝里3鄰崇明路266巷2號,"22.978069,120.218656",B01B02,658.0,第一分局,
公有,CMA00701,忠孝里,臺南市東區忠孝里13鄰榮譽街67號,"22.975797, 120.216811",B01,541.0,第一分局,
一般住宅,CMA00702,忠孝里,臺南市東區忠孝里11鄰崇明二街43號,"22.981248,120.216027",B01,138.0,第一分局,
一般住宅,CMA00703,忠孝里,臺南市東區忠孝里11鄰崇明二街16號,"22.98084,120.21549",B01,80.0,第一分局,
一般住宅,CMA00704,忠孝里,臺南市東區忠孝里21鄰崇明四街26巷2號,"22.980056,120.216398",B01,580.0,第一分局,
一般住宅,CMA00705,崇信里,臺南市東區崇信里22鄰崇善一街93號,"22.980117,120.227588",B01B02,665.0,第一分局,
一般住宅,CMA00706,崇信里,臺南市東區崇信里8鄰中華東路三段50號,"22.979977,120.228167",B01B02,1111.0,第一分局,
一般住宅,CMA00707,崇信里,臺南市東區崇信里18鄰崇善一街43巷1號,"22.97931,120.226845",B01,159.0,第一分局,
一般住宅,CMA00708,崇信里,臺南市東區崇信里3鄰崇學路210號,"22.982125,120.22573",B01B02,536.0,第一分局,
一般住宅,CMA00709,崇學里,臺南市東區崇學里1鄰崇德路333巷23弄26號之3,"22.978303,120.223393",B01,222.0,第一分局,
一般住宅,CMA00710,崇學里,臺南市東區崇學里1鄰崇學路96巷8弄19號,"22.978459,120.222886",B01,20.0,第一分局,
一般住宅,CMA00711,崇學里,臺南市東區崇學里1鄰崇學路96巷26號,"22.9785,120.223439",B01,20.0,第一分局,
一般住宅,CMA00712,崇學里,臺南市東區崇學里1鄰崇學路96巷28號,"22.978475,120.223472",B01,20.0,第一分局,
一般住宅,CMA00713,崇學里,臺南市東區崇學里1鄰崇學路96巷30號,"22.978459,120.223505",B01,43.0,第一分局,
一般住宅,CMA00714,崇學里,臺南市東區崇學里1鄰崇學路96巷32號,"22.978437,120.223536",B01,18.0,第一分局,
一般住宅,CMA00715,崇學里,臺南市東區崇學里1鄰崇學路96巷12號,"22.978662,120.223209",B01,21.0,第一分局,
一般住宅,CMA00716,崇學里,臺南市東區崇學里1鄰崇學路96巷14號,"22.978645,120.223246",B01,20.0,第一分局,
一般住宅,CMA00717,崇學里,臺南市東區崇學里1鄰崇學路96巷18號,"22.978611,120.223299",B01,87.0,第一分局,
一般住宅,CMA00718,崇學里,臺南市東區崇學里1鄰崇學路96巷22號,"22.97856,120.223363",B01,87.0,第一分局,
一般住宅,CMA00719,崇學里,臺南市東區崇學里1鄰崇學路96巷24號,"22.978525,120.223408",B01,20.0,第一分局,
一般住宅,CMA00720,崇學里,臺南市東區崇學里12鄰崇德路291號,"22.977808,120.222382",B01,78.0,第一分局,
一般住宅,CMA00721,崇學里,臺南市東區崇學里12鄰崇學路58號,"22.978383,120.222252",B01,88.0,第一分局,
一般住宅,CMA00722,崇學里,臺南市東區崇學里4鄰崇學路56巷29號,"22.977906,120.223004",B01,53.0,第一分局,
