類別,建築物名稱,電腦編號,村里別,地址,"地下樓 層數","可容納 人數",派出所,備註,經度,緯度
大樓,台北新加坡隨園社區,D60O000012,日興里,新北市新店區日興里安康路三段738-778號,1,1406.0,雙城派出所,,121.4738,24.94209
大樓,北城大亨,D60O000013,玫瑰里,新北市新店區玫瑰里富貴街11巷8號,2,2486.0,雙城派出所,,121.4944,24.9487
大樓,綠野鴻福,D60O000014,香坡里,新北市新店區香坡里安祥路110巷30弄5號,2,1358.0,雙城派出所,,121.474,24.95667
大樓,綠野鴻福,D60O000015,香坡里,新北市新店區香坡里安祥路110巷30弄1號,2,505.0,雙城派出所,,121.4738,24.95652
大樓,琴鍵畫樓,D60O000016,吉祥里,新北市新店區吉祥里吉祥街2巷6號,2,1046.0,雙城派出所,,121.4971,24.94763
大樓,綠野香坡H區,D60O000017,香坡里,新北市新店區香坡里安祥路110巷71號,2,970.0,雙城派出所,,121.4738,24.95704
大樓,龍泉山莊,D60O000018,香坡里,新北市新店區香坡里安祥路110巷17弄1號,2,837.0,雙城派出所,,121.4737,24.95581
大樓,陽光山莊,D60O000019,香坡里,新北市新店區香坡里安祥路110巷19號,2,880.0,雙城派出所,,121.4736,24.95601
大樓,北城吉祥,D60O000020,吉祥里,新北市新店區吉祥里吉祥街6巷2號,2,1069.0,雙城派出所,,121.4975,24.94607
大樓,安祥山莊,D60O000021,香坡里,新北市新店區香坡里安祥路116號,1,1135.0,雙城派出所,,121.4748,24.9568
大樓,安祥山莊,D60O000022,香坡里,新北市新店區香坡里安祥路116號,1,1542.0,雙城派出所,,121.4748,24.9568
大樓,北城我家,D60O000023,玫瑰里,新北市新店區玫瑰里如意街51號,2,3643.0,雙城派出所,,121.4934,24.9473
大樓,大樓,D60O000024,日興里,新北市新店區日興里安康路三段561巷2弄14號,1,965.0,雙城派出所,,121.4761,24.94394
大樓,大樓,D60O000025,雙城里,新北市新店區雙城里安康路三段165巷12號,1,382.0,雙城派出所,,121.4894,24.95088
大樓,富貴園,D60O000026,玫瑰里,新北市新店區玫瑰里如意街7號,2,2083.0,雙城派出所,,121.4953,24.94865
大樓,雙城國小,D60O000027,雙城里,新北市新店區雙城里安康路3段322號,1,749.0,雙城派出所,,121.4865,24.95207
大樓,玫瑰園,D60O000028,玫瑰里,新北市新店區玫瑰里如意街13巷1弄1號,2,2495.0,雙城派出所,,121.495,24.94791
大樓,雙城派出所,D60O000029,雙城里,新北市新店區雙城里安康路三段209號,2,297.0,雙城派出所,不張貼標誌牌,,
大樓,消防隊(安康分隊),D60O000030,雙城里,新北市新店區雙城里安康路三段2號,2,503.0,雙城派出所,,121.4937,24.95382
大樓,綠中海一期社區,D60O000031,香坡里,新北市新店區香坡里安祥路69巷2弄1號,2,8980.0,雙城派出所,,121.4814,24.96109
大樓,綠灣社區氧生區,D60O000032,香坡里,新北市新店區香坡里安祥路71號,1,7472.0,雙城派出所,,121.4815,24.96243
大樓,大樓,D60O000033,香坡里,新北市新店區香坡里安祥路105號,3,708.0,雙城派出所,,121.4789,24.96178
大樓,國賓山莊,D60O000034,香坡里,新北市新店區香坡里安祥路108巷1號,2,3777.0,雙城派出所,,121.4749,24.95878
大樓,璦丁堡,D60O000035,雙城里,新北市新店區雙城里安泰路16號,1,1158.0,雙城派出所,,121.4854,24.94855
大樓,大樓,D60O000036,日興里,新北市新店區日興里安康路三段361號,1,129.0,雙城派出所,,121.484,24.95074
大樓,伴山別墅,D60O000037,香坡里,新北市新店區香坡里安祥路190巷2號,1,352.0,雙城派出所,,121.4784,24.95559
大樓,伴山別墅,D60O000038,香坡里,新北市新店區香坡里安祥路190巷1號,1,894.0,雙城派出所,,121.4785,24.9562
大樓,伴山別墅,D60O000039,香坡里,新北市新店區香坡里安祥路152巷2號,1,385.0,雙城派出所,,121.4738,24.95362
大樓,伴山別墅,D60O000040,香坡里,新北市新店區香坡里安祥路199號,1,818.0,雙城派出所,,121.4759,24.9549
大樓,伴山別墅,D60O000041,香坡里,新北市新店區香坡里安祥路160號,2,1415.0,雙城派出所,,121.4768,24.95518
大樓,安泰華廈,D60O000042,雙城里,新北市新店區雙城里安康路三段283號,1,149.0,雙城派出所,,121.486,24.95155
大樓,伴山別墅,D60O000043,香坡里,新北市新店區香坡里安祥路152巷16號,1,424.0,雙城派出所,,121.4755,24.95327
大樓,伴山別墅,D60O000044,香坡里,新北市新店區香坡里安祥路156巷72號,1,1250.0,雙城派出所,,121.4747,24.95356
大樓,伴山別墅,D60O000045,香坡里,新北市新店區香坡里安祥路156巷2號,1,2216.0,雙城派出所,,121.4736,24.95447
大樓,伴山別墅,D60O000046,香坡里,新北市新店區香坡里安祥路156巷1號,1,1306.0,雙城派出所,,121.4739,24.95458
大樓,伴山別墅,D60O000047,香坡里,新北市新店區香坡里安祥路158巷1號,1,1970.0,雙城派出所,,121.4751,24.95457
大樓,伴山別墅,D60O000048,香坡里,新北市新店區香坡里安祥路152巷2弄1號,1,772.0,雙城派出所,,121.473,24.95482
大樓,宜家我家,D60O000049,日興里,新北市新店區日興里安康路三段413號,1,316.0,雙城派出所,,121.4834,24.95003
大樓,一畝田,D60O000050,雙城里,新北市新店區雙城里安康路三段167號,1,586.0,雙城派出所,,121.4895,24.9517
大樓,青森匯,D60O000051,雙城里,新北市新店區雙城里安康路三段118號,3,2240.0,雙城派出所,,121.4912,24.95184
大樓,別墅天廈,D60R000003,安和里,新北市新店區安和里安和路二段209號,2,5518.0,安和派出所,,121.5176,24.97536
大樓,朝代名門,D60R000004,永平里,新北市新店區永平里安和路三段165號,1,434.0,安和派出所,,121.5163,24.98581
大樓,京城大廈,D60R000005,安和里,新北市新店區安和里安興路96號之3,1,331.0,安和派出所,,121.515,24.97663
大樓,家園,D60R000006,永平里,新北市新店區永平里永平街21號,1,303.0,安和派出所,,121.517,24.98333
大樓,三元吉第,D60R000007,永平里,新北市新店區永平里安和路3段47巷1號,2,1887.0,安和派出所,,121.5177,24.98244
大樓,永安居,D60R000008,新和里,新北市新店區新和里永安街59號,1,437.0,安和派出所,,121.5188,24.98697
大樓,新和大廈,D60R000009,永平里,新北市新店區永平里安和路三段121號,1,437.0,安和派出所,,121.5174,24.98501
大樓,大利多,D60R000011,永安里,新北市新店區永安里安和路三段11號,1,691.0,安和派出所,,121.518,24.9808
大樓,歐堡名門,D60R000012,永平里,新北市新店區永平里永平街87號,2,434.0,安和派出所,,121.5163,24.98557
大樓,中和100,D60R000013,新和里,新北市新店區新和里新和街90號,1,2360.0,安和派出所,,121.5207,24.98599
大樓,新婚派對,D60R000014,安和里,新北市新店區安和里安和路二段185號,1,601.0,安和派出所,,121.5182,24.97478
大樓,有富欣殿,D60R000015,永平里,新北市新店區永平里永平街20號,2,395.0,安和派出所,,121.5168,24.98387
大樓,華廈,D60R000016,永平里,新北市新店區永平里永平街31號,1,119.0,安和派出所,,121.5166,24.98357
大樓,新中河社區,D60R000017,新和里,新北市新店區新和里永安街109巷2號,2,1811.0,安和派出所,,121.5212,24.98557
大樓,大樓,D60R000018,安和里,新北市新店區安和里安和路二段251號,1,420.0,安和派出所,,121.5165,24.97778
大樓,華廈,D60R000019,永安里,新北市新店區永安里新和街46號,1,363.0,安和派出所,,121.5195,24.98502
大樓,大樓,D60R000020,永安里,新北市新店區永安里安和路三段50號,1,381.0,安和派出所,,121.5182,24.98252
大樓,大樓,D60R000022,永安里,新北市新店區永安里安和路三段62號,1,1101.0,安和派出所,,121.5181,24.98291
大樓,泰隆金像獎,D60R000023,永安里,新北市新店區永安里新和街48巷1號,2,1220.0,安和派出所,,121.5198,24.98511
大樓,華廈,D60R000024,永安里,新北市新店區永安里永安街20巷1號,1,263.0,安和派出所,,121.5174,24.98614
大樓,超越中和,D60R000025,新和里,新北市新店區新和里永安街92巷1號,1,439.0,安和派出所,,121.5208,24.98561
大樓,大樓,D60R000026,永安里,新北市新店區永安里安和路三段60號,1,246.0,安和派出所,,121.5182,24.98277
大樓,幸福社區,D60R000027,安和里,新北市新店區安和里安和路二段235號,1,1050.0,安和派出所,,121.5169,24.97643
大樓,薪世界A區,D60R000028,永平里,新北市新店區永平里安和路三段105號,2,604.0,安和派出所,,121.5176,24.98448
大樓,華廈,D60R000029,永安里,新北市新店區永安里永安街56巷1號,1,315.0,安和派出所,,121.5186,24.98667
大樓,薪世界B區,D60R000030,永平里,新北市新店區永平里安和路三段95號,2,1106.0,安和派出所,,121.5177,24.98414
大樓,青年敦品,D60R000031,永平里,新北市新店區永平里永平街10號,2,527.0,安和派出所,,121.5172,24.98359
大樓,大樓,D60R000032,永平里,新北市新店區永平里永平街16巷1號,1,419.0,安和派出所,,121.517,24.98378
大樓,哈佛花園,D60R000033,永平里,新北市新店區永平里永平街83巷1號,2,995.0,安和派出所,,121.5161,24.98537
大樓,站前花鄉A區,D60R000034,永平里,新北市新店區永平里永平街16巷21號,2,508.0,安和派出所,,121.5171,24.98421
大樓,站前花鄉B區,D60R000035,永平里,新北市新店區永平里永平街16巷29號,2,88.0,安和派出所,,121.5168,24.98441
大樓,凡賽斯,D60R000036,安和里,新北市新店區安和里安民街212號,2,213.0,安和派出所,,121.5174,24.97215
大樓,新和國小,D60R000037,永安里,新北市新店區永安里安和路三段100號,1,422.0,安和派出所,,121.5182,24.98462
大樓,凡賽斯花園雅典娜社區,D60R000038,安和里,新北市新店區安和里安民街248號,3,1206.0,安和派出所,,121.5176,24.97281
大樓,大賣場,D60R000039,安和里,新北市新店區安和里安和路二段141號,1,2212.0,安和派出所,,121.5191,24.97335
大樓,有富欣殿,D60R000040,永平里,新北市新店區永平里永平街26號,2,1868.0,安和派出所,,121.5165,24.98378
大樓,美麗新天地,D60R000041,安和里,新北市新店區安和里安興路85號之35,2,1831.0,安和派出所,,121.5143,24.97543
大樓,美麗新天地,D60R000042,安和里,新北市新店區安和里安興路85號之1,2,1812.0,安和派出所,,121.515,24.97516
大樓,美麗新天地,D60R000043,安和里,新北市新店區安和里安興路83號之5,3,576.0,安和派出所,,121.5151,24.97551
大樓,馥隄,D60R000044,永安里,新北市新店區永安里安和路三段46號之14,1,203.0,安和派出所,,121.5187,24.98291
大樓,馥隄,D60R000045,永安里,新北市新店區永安里安和路三段46號之9,1,663.0,安和派出所,,121.5187,24.9826
大樓,大樓,D60R000046,永安里,新北市新店區永安里新和街32巷1號之1,1,81.0,安和派出所,,121.5194,24.98462
大樓,新北市立新店幼兒園,D60R000047,新和里,新北市新店區新和里新和街109號,1,465.0,安和派出所,,121.5216,24.98704
大樓,敦南花園別墅,D60R000048,安和里,新北市新店區安和里安興路95巷21號,1,460.0,安和派出所,,121.5126,24.97676
大樓,大樓,D60R000049,安和里,新北市新店區安和里安興路91巷5號,1,468.0,安和派出所,,121.5146,24.97478
大樓,敦南花園別墅,D60R000050,安和里,新北市新店區安和里安興路95巷50號,1,2842.0,安和派出所,,121.5122,24.97733
大樓,白金花園酒店,D60R000051,安和里,新北市新店區安和里安興路77號,2,1507.0,安和派出所,,121.5155,24.97519
大樓,白金花園酒店,D60R000052,安和里,新北市新店區安和里安興路67號之1,2,560.0,安和派出所,,121.5158,24.9751
大樓,陽光PARK,D60R000053,安和里,新北市新店區安和里安興路123號,1,4296.0,安和派出所,,121.5152,24.97926
大樓,辰邦工程,D60R000054,安和里,新北市新店區安和里安業街1號,1,535.0,安和派出所,,121.5161,24.97888
大樓,經濟部水利署新店辦公室,D60R000055,永安里,新北市新店區永安里安和路三段76號,1,723.0,安和派出所,,121.5181,24.98373
大樓,大樓,D501000001,秀山里,新北市汐止區秀山里勤進路14-16號,1,138.0,汐止派出所,,121.6586,25.062856
大樓,大樓,D501000002,秀峰里,新北市汐止區秀峰里仁愛路47號,1,218.0,汐止派出所,,121.6597,25.063271
大樓,汐止地政事務所,D501000003,秀峰里,新北市汐止區秀峰里新台五路1段262號,1,100.0,汐止派出所,,121.6584,25.06369
大樓,大東區小倆口,D501000005,自強里,新北市汐止區自強里新台五路1段214號,1,628.0,汐止派出所,,121.6559,25.063026
大樓,日出印象社區,D501000006,新昌里,新北市汐止區新昌里新台五路2段91號,1,1007.0,汐止派出所,,121.6652,25.067244
大樓,大樓,D501000007,福安里,新北市汐止區福安里仁愛路200巷11弄28號,1,701.0,汐止派出所,,121.6652,25.06573
大樓,仁愛綠多,D501000008,福安里,新北市汐止區福安里仁愛路152號,1,660.0,汐止派出所,,121.6641,25.064616
大樓,日出花園,D501000009,新昌里,新北市汐止區新昌里仁愛路316巷1號,1,1977.0,汐止派出所,,121.665,25.067785
大樓,仁愛巨星,D501000010,福安里,新北市汐止區福安里福安街41號,1,2753.0,汐止派出所,,121.6632,25.064816
大樓,大樓,D501000011,新昌里,新北市汐止區新昌里仁愛路320號,1,81.0,汐止派出所,,121.6647,25.067622
公寓,公寓,D501000012,自強里,新北市汐止區自強里新興路42號,1,476.0,汐止派出所,,121.657,25.06322
公寓,中央大公園,D501000013,自強里,新北市汐止區自強里新台五路1段232號23,1,370.0,汐止派出所,,121.6357,25.056572
公寓,青山學府社區,D501000014,自強里,新北市汐止區自強里莊敬街21-27號,1,1247.0,汐止派出所,,121.6548,25.06083
大樓,大樓,D501000015,自強里,新北市汐止區自強里莊敬街19巷1號,1,288.0,汐止派出所,,121.6574,25.0614
公寓,松濤園,D501000016,江北里,新北市汐止區江北里長江街39巷20號24,1,1048.0,汐止派出所,,121.6554,25.072074
大樓,大樓,D501000017,江北里,新北市汐止區江北里長江街57巷16號22,1,399.0,汐止派出所,,121.6561,25.072175
大樓,大樓,D501000018,江北里,新北市汐止區江北里長江街67巷2弄1號,1,829.0,汐止派出所,,121.6567,25.072312
公寓,世貿國家公園,D501000019,江北里,新北市汐止區江北里長江街99號,1,2787.0,汐止派出所,,121.6581,25.073033
大樓,國泰民安社區,D501000020,建成里,新北市汐止區建成里建成路160巷14號,3,2444.0,汐止派出所,,121.6618,25.073737
公寓,公寓,D501000021,建成里,新北市汐止區建成里建成路56巷24號,1,450.0,汐止派出所,,121.6631,25.073565
公寓,非常台北翡翠區,D501000022,建成里,新北市汐止區建成里建成路160巷37號,1,1771.0,汐止派出所,,121.6617,25.074057
大樓,琉森湖公園,D501000023,建成里,新北市汐止區建成里建成路22號,1,1579.0,汐止派出所,,121.6648,25.072678
大樓,非常台北鑽石區,D501000024,建成里,新北市汐止區建成里建成路160巷16號,1,985.0,汐止派出所,,121.6619,25.074014
大樓,琉森湖大廈,D501000025,城中里,新北市汐止區城中里建成路57巷1號,1,3750.0,汐止派出所,,121.6623,25.072466
大樓,東方科學園區,D501000026,文化里,新北市汐止區文化里新台五路1段90號,1,3508.0,汐止派出所,,121.6626,25.065416
大樓,宏碁大樓,D501000027,文化里,新北市汐止區文化里新台五路1段82號,1,13368.0,汐止派出所,,121.6473,25.060304
大樓,東方山莊,D501000028,文化里,新北市汐止區文化里南興路82巷3號,1,622.0,汐止派出所,,121.6425,25.031561
大樓,三甲好禮,D501000029,文化里,新北市汐止區文化里連興街128巷7弄12-34號,1,997.0,汐止派出所,,121.6535,25.061158
大樓,大樓,D501000030,文化里,新北市汐止區文化里南興路82巷3號15,1,3401.0,汐止派出所,,121.6528,25.05844
大樓,薄荷社區,D501000032,文化里,新北市汐止區文化里汐碇路16號,1,2136.0,汐止派出所,,121.6523,25.057416
大樓,合作金庫,D501000033,新昌里,新北市汐止區新昌里忠孝東路223號22,1,729.0,汐止派出所,,,
大樓,大樓,D501000034,義民里,新北市汐止區義民里中正路203號21,1,536.0,汐止派出所,,121.6585,25.068882
大樓,大樓,D501000036,秀峰里,新北市汐止區秀峰里福安街20巷30號32,1,239.0,汐止派出所,,121.6616,25.064414
大樓,大樓,D501000037,智慧里,新北市汐止區智慧里大同路2段187巷51號,1,159.0,汐止派出所,,121.6525,25.065904
大樓,宏國大鎮,D501000038,智慧里,新北市汐止區智慧里大同路2段273號,1,5374.0,汐止派出所,,121.6741,25.075738
大樓,大同世界,D501000039,智慧里,新北市汐止區智慧里大同路2段202號20,1,1034.0,汐止派出所,,121.6565,25.066525
大樓,大樓,D501000040,智慧里,新北市汐止區智慧里汐萬路1段33號,1,125.0,汐止派出所,,121.6557,25.067863
大樓,大樓,D501000041,智慧里,新北市汐止區智慧里汐萬路1段17號,1,134.0,汐止派出所,,121.6559,25.067472
大樓,世貿名人,D501000042,大同里,新北市汐止區大同里大同路2段236號,1,3461.0,汐止派出所,,121.654,25.064775
大樓,錦帝大廈,D501000043,大同里,新北市汐止區大同里大同路2段312巷2號,1,653.0,汐止派出所,,121.6556,25.06639
公寓,東方旺族,D501000044,大同里,新北市汐止區大同里大同路2段322巷2號,1,745.0,汐止派出所,,121.6562,25.066646
公寓,涵翠花園,D501000045,復興里,新北市汐止區復興里龍安路187號18,1,1004.0,汐止派出所,,121.6527,25.062714
大樓,潤泰陽光四季,D501000046,復興里,新北市汐止區復興里龍安路30號44,1,2732.0,汐止派出所,,121.6525,25.063631
大樓,翡翠花園,D501000047,復興里,新北市汐止區復興里龍安路171號17,1,1956.0,汐止派出所,,121.6532,25.062804
大樓,大樓,D501000048,復興里,新北市汐止區復興里連興街114號,1,173.0,汐止派出所,,121.6537,25.062841
大樓,大樓,D501000049,文化里,新北市汐止區文化里水源路1段271號,1,335.0,汐止派出所,,121.6542,25.058987
大樓,大樓,D501000050,新昌里,新北市汐止區新昌里新台五路2段67號,1,138.0,汐止派出所,,121.6638,25.066711
大樓,銀舜雙星社區,D501000051,福安里,新北市汐止區福安里新台五路2段146號,1,574.0,汐止派出所,,121.6534,25.061894
大樓,大樓,D501000052,禮門里,新北市汐止區禮門里大同路2段376號,1,284.0,汐止派出所,,121.6813,25.071319
大樓,大樓,D501000053,禮門里,新北市汐止區禮門里大同路2段368號,1,236.0,汐止派出所,,121.6576,25.06705
大樓,大樓,D501000054,禮門里,新北市汐止區禮門里中正路285號,1,172.0,汐止派出所,,121.6566,25.06812
大樓,中正福星,D501000055,禮門里,新北市汐止區禮門里中正路262號,1,390.0,汐止派出所,,121.6572,25.068601
大樓,平安東方連彩,D501000056,仁德里,新北市汐止區仁德里和平街28號,1,1334.0,汐止派出所,,121.6629,25.07083
大樓,潤泰陽光新廈,D501000057,自強里,新北市汐止區自強里莊敬街126號13,1,2203.0,汐止派出所,,121.6547,25.0612
大樓,大樓,D501000058,秀峰里,新北市汐止區秀峰里秀峰路83號,1,156.0,汐止派出所,,121.66,25.064131
大樓,大樓,D501000059,秀峰里,新北市汐止區秀峰里秀峰路87號93,1,570.0,汐止派出所,,121.6605,25.064516
大樓,凱旋大廈,D501000061,江北里,新北市汐止區江北里汐萬路1段218巷16號,1,1811.0,汐止派出所,,121.6522,25.073199
大樓,金點國之苑,D501000062,新昌里,新北市汐止區新昌里忠孝東路277號29,1,2708.0,汐止派出所,,121.6637,25.068508
大樓,大樓,D501000063,新昌里,新北市汐止區新昌里水碓街33號39,1,409.0,汐止派出所,,121.6647,25.069753
大樓,大樓,D501000064,橋東里,新北市汐止區橋東里忠孝東路458號,1,138.0,汐止派出所,,121.6662,25.072958
大樓,大樓,D501000065,橋東里,新北市汐止區橋東里忠孝東路460-466號,1,178.0,汐止派出所,,121.6659,25.070082
大樓,大樓,D501000066,橋東里,新北市汐止區橋東里忠孝東路510號,1,111.0,汐止派出所,,121.6669,25.075413
大樓,大樓,D501000067,橋東里,新北市汐止區橋東里忠孝東路497號,1,125.0,汐止派出所,,121.6663,25.074721
大樓,摩登家庭,D501000069,橋東里,新北市汐止區橋東里忠孝東路424號,1,2352.0,汐止派出所,,121.6661,25.071682
大樓,綠色生活公寓,D501000070,橋東里,新北市汐止區橋東里忠孝東路475號,1,746.0,汐止派出所,,121.666,25.073104
大樓,大樓,D501000071,橋東里,新北市汐止區橋東里忠孝東路397號,1,225.0,汐止派出所,,121.6657,25.070909
大樓,環翠天廈C,D501000072,復興里,新北市汐止區復興里連興路24號,1,2429.0,汐止派出所,,121.6552,25.063705
大樓,國泰環翠天廈,D501000073,復興里,新北市汐止區復興里連興路52號,1,1004.0,汐止派出所,,121.6541,25.063258
公寓,公寓,D501000075,江北里,新北市汐止區江北里長江街13巷12弄9-23號,1,375.0,汐止派出所,,121.6552,25.072294
大樓,馥記山莊A,D501000076,秀山里,新北市汐止區秀山里秀山路129號,1,888.0,汐止派出所,,121.6668,25.055319
大樓,馥記山莊B,D501000077,秀山里,新北市汐止區秀山里秀山路108號,1,531.0,汐止派出所,,121.6664,25.055023
大樓,仁愛學府,D501000078,秀山里,新北市汐止區秀山里仁愛路106巷1號,1,934.0,汐止派出所,,121.6626,25.063282
公寓,公寓,D501000079,秀山里,新北市汐止區秀山里勤進路102號,1,372.0,汐止派出所,,121.6655,25.057726
大樓,馥記山莊C,D501000080,秀山里,新北市汐止區秀山里秀山路147巷2號,1,1457.0,汐止派出所,,121.6693,25.055379
大樓,大樓,D501000081,秀山里,新北市汐止區秀山里仁愛路108號,1,428.0,汐止派出所,,121.6625,25.063431
大樓,馥記山莊D,D501000082,秀山里,新北市汐止區秀山里秀山路53巷23弄1號19,1,872.0,汐止派出所,,121.6674,25.05995
大樓,大樓,D501000083,秀山里,新北市汐止區秀山里勤進路419巷411號41,1,739.0,汐止派出所,,121.6651,25.053708
大樓,馥記山莊E,D501000085,秀山里,新北市汐止區秀山里秀山路53巷1號21,1,725.0,汐止派出所,,121.6682,25.059492
大樓,大樓,D501000088,白雲里,新北市汐止區白雲里水源路1段72巷6弄1號13,1,668.0,汐止派出所,,121.6553,25.055773
大樓,大樓,D501000089,白雲里,新北市汐止區白雲里水源路2段72巷6弄2號4,1,79.0,汐止派出所,,121.6555,25.055957
大樓,南天麗園大廈,D501000090,白雲里,新北市汐止區白雲里水源路2段36巷9號15,1,631.0,汐止派出所,,121.6548,25.056106
大樓,山青水秀山城之戀,D501000091,白雲里,新北市汐止區白雲里水源路2段36巷17號33,1,986.0,汐止派出所,,121.6548,25.056106
大樓,仁德福星,D501000094,仁德里,新北市汐止區仁德里和平街35號1,1,670.0,汐止派出所,,121.6624,25.070708
大樓,潤泰陽光天廈,D501000095,復興里,新北市汐止區復興里龍安路28巷6號,1,2702.0,汐止派出所,,121.6551,25.064548
大樓,忠孝名門二期,D501000098,新昌里,新北市汐止區新昌里忠孝東路208號,1,456.0,汐止派出所,,121.662,25.066374
大樓,國泰建設觀天下,D501000099,復興里,新北市汐止區復興里新台五路1段161號,1,838.0,汐止派出所,,121.6541,25.06265
大樓,台北東站,D501000100,橋東里,新北市汐止區橋東里忠孝東路491號,1,196.0,汐止派出所,,121.6662,25.074231
大樓,大樓,D501000101,新昌里,新北市汐止區新昌里新昌路17號,1,198.0,汐止派出所,,121.6618,25.06747
大樓,東方懷石,D501000102,橋東里,新北市汐止區橋東里鄉長路1段55巷11號,1,879.0,汐止派出所,,121.6653,25.076027
大樓,東方山河,D501000103,橋東里,新北市汐止區橋東里鄉長路1段55巷12號,1,1326.0,汐止派出所,,121.6653,25.076231
大樓,大樓,D501000104,新昌里,新北市汐止區新昌里水碓街26巷2號,1,221.0,汐止派出所,,121.6644,25.069661
大樓,東方桂冠,D501000105,白雲里,新北市汐止區白雲里水源路2段28號,1,4879.0,汐止派出所,,121.6571,25.05729
大樓,大樓,D501000106,新昌里,新北市汐止區新昌里水碓街26巷1號,1,168.0,汐止派出所,,121.6645,25.069637
大樓,登峰天下,D501000107,復興里,新北市汐止區復興里大同路1段184巷1號,1,2278.0,汐止派出所,,121.6539,25.063938
大樓,台北一六八社區,D501000109,自強里,新北市汐止區自強里青山路19巷2號,1,868.0,汐止派出所,,121.6565,25.06186
大樓,琉森湖社區,D501000110,城中里,新北市汐止區城中里建成路57巷1號,1,8181.0,汐止派出所,,121.6623,25.072466
大樓,青年守則社區,D501000111,建成里,新北市汐止區建成里建成路56巷69弄3號,2,4188.0,汐止派出所,,121.6634,25.073512
大樓,吾印良品,D501000112,城中里,新北市汐止區城中里建成路39號,1,2545.0,汐止派出所,,121.663,25.072883
大樓,大吉利社區,D501000113,新昌里,新北市汐止區新昌里新台五路2段87號,1,445.0,汐止派出所,,121.6648,25.06708
大樓,大樓,D501000114,復興里,新北市汐止區復興里新台五路1段141號,1,254.0,汐止派出所,,121.653,25.06221
大樓,快意通社區,D501000115,福安里,新北市汐止區福安里新台五路2段106號,1,1201.0,汐止派出所,,121.6626,25.065942
大樓,大樓,D501000116,新昌里,新北市汐止區新昌里忠孝東路255巷6號,1,404.0,汐止派出所,,121.6626,25.067806
大樓,大寧靜社區,D501000117,自強里,新北市汐止區自強里環山路6號,1,870.0,汐止派出所,,121.6577,25.060225
大樓,國泰人壽大樓,D501000118,智慧里,新北市汐止區智慧里大同路1段196號,1,405.0,汐止派出所,,121.6531,25.064566
大樓,一翔如意,D501000119,仁德里,新北市汐止區仁德里和平街46巷7弄2號,1,459.0,汐止派出所,,121.6623,25.071409
大樓,向日葵社區,D501000120,橋東里,新北市汐止區橋東里忠孝東路487號,1,2181.0,汐止派出所,,121.6661,25.073615
大樓,大樓,D501000121,新昌里,新北市汐止區新昌里新台五路2段1號,1,220.0,汐止派出所,,121.6619,25.065979
大樓,薇星旅館,D501000122,秀山里,新北市汐止區秀山里勤進路416號,1,305.0,汐止派出所,,121.6639,25.053587
大樓,和旺金三角,D501000123,復興里,新北市汐止區復興里新台五路1段159號,1,561.0,汐止派出所,,121.6538,25.062486
大樓,東方鴻大廈,D501000124,新昌里,新北市汐止區新昌里忠孝東路257號,1,1414.0,汐止派出所,,121.663,25.067758
大樓,國泰醫院研究宿舍,D501000125,建成里,新北市汐止區建成里建成路160巷63號,1,1177.0,汐止派出所,,121.6617,25.074721
大樓,大樓,D501000126,秀山里,新北市汐止區秀山里仁愛路36號,1,381.0,汐止派出所,,121.6605,25.062808
大樓,新秀賞社區,D501000127,福安里,新北市汐止區福安里新台五路2段86號,1,1422.0,汐止派出所,,121.6472,25.060659
大樓,馥邑名人巷社區,D501000128,義民里,新北市汐止區義民里中正路99巷2號,1,709.0,汐止派出所,,121.6609,25.068921
大樓,名吉社區,D501000129,自強里,新北市汐止區自強里新興路83號,1,813.0,汐止派出所,,121.6577,25.062042
大樓,遠東科技中心,D501000130,智慧里,新北市汐止區智慧里大同路2段171號,1,1734.0,汐止派出所,,121.6513,25.064713
大樓,凱旋大地,D501000131,江北里,新北市汐止區江北里康寧街885巷1號,1,2063.0,汐止派出所,,121.6502,25.076319
大樓,大樓,D501000132,江北里,新北市汐止區江北里汐萬路1段418巷1弄1號,1,1718.0,汐止派出所,,121.6506,25.078284
大樓,哈佛世家NO.1,D501000133,大同里,新北市汐止區大同里大同路2段276號,1,765.0,汐止派出所,,121.6549,25.06613
大樓,大樓,D501000134,大同里,新北市汐止區大同里水源路1段26號,1,284.0,汐止派出所,,121.6571,25.066443
大樓,遠東科技中心,D501000135,智慧里,新北市汐止區智慧里大同路2段125號,1,5402.0,汐止派出所,,121.6504,25.064002
大樓,佳鼎金都,D501000136,復興里,新北市汐止區復興里新興路3號,1,552.0,汐止派出所,,121.6564,25.065098
大樓,皇家天下,D501000137,復興里,新北市汐止區復興里新台五路1段167號,1,2038.0,汐止派出所,,121.6547,25.062849
大樓,大樓,D501000138,建成里,新北市汐止區建成里大同路2段689號,1,876.0,汐止派出所,,121.665,25.072559
大樓,哈佛世家,D501000139,智慧里,新北市汐止區智慧里大同路2段339號,1,446.0,汐止派出所,,121.656,25.067144
大樓,大樓,D501000140,江北里,新北市汐止區江北里長江街79巷1號,1,860.0,汐止派出所,,121.6572,25.072607
大樓,大樓,D501000141,建成里,新北市汐止區建成里建成路160巷32號,1,593.0,汐止派出所,,121.6619,25.074632
大樓,仁愛綠多A區,D501000142,福安里,新北市汐止區福安里仁愛路154號,1,900.0,汐止派出所,,121.664,25.064699
