電腦編號,鄉鎮市區,村里別,地址,經度,緯度,避難樓層,可容納人數,轄管分局
XX1381,新興區,東坡里,高雄市新興區林森一路165號,"120.304250 ","22.630565 ",B3,1752.0,新興分局
XX1382,新興區,長驛里,高雄市新興區自立二路150號,"120.298289 ","22.633368 ",B2,307.0,新興分局
XX1383,新興區,德望里,高雄市新興區達仁街32號,"120.308929 ","22.628502 ",B1,188.0,新興分局
XX1384,新興區,德望里,高雄市新興區達仁街20號,"120.308871 ","22.628105 ",B2,938.0,新興分局
QJ0596,前金區,東金里,高雄市前金區自強一路22號,"120.293816 ","22.629674 ",B2,1067.0,新興分局
XX1385,新興區,光耀里,高雄市新興區東海街73號,"120.310743 ","22.628554 ",B1,286.0,新興分局
XX1386,新興區,榮治里,高雄市新興區大同一路185號,"120.300831 ","22.628737 ",B2,395.0,新興分局
QJ0597,前金區,榮復里,高雄市前金區成功一路266號,"120.296032 ","22.619333 ",B7,8375.0,新興分局
XX1387,前金區,振成里,高雄市新興區文化路103號,"120.302282 ","22.622522 ",B1,115.0,新興分局
XX1388,新興區,仁聲里,高雄市新興區仁愛一街102號,"120.307426 ","22.630320 ",B2,416.0,新興分局
XX1389,新興區,開平里,高雄市新興區開封路377號,"120.311740 ","22.634402 ",B1,222.0,新興分局
XX1390,新興區,開平里,高雄市新興區開封路379號,"120.311745 ","22.634474 ",B1,361.0,新興分局
XX1391,新興區,振成里,高雄市新興區新田路100號,"120.304875 ","22.622802 ",B2,2117.0,新興分局
QJ0599,前金區,草江里,高雄市前金區中華三路196號,"120.294932 ","22.632325 ",B1,217.0,新興分局
XX1392,新興區,秋山里,高雄市新興區明星街52號,"120.299696 ","22.633854 ",B1,90.0,新興分局
QJ0600,前金區,北金里,高雄市前金區中華三路217號,"120.294099 ","22.633306 ",B2,434.0,新興分局
QJ0601,前金區,北金里,高雄市前金區八德二路196號,"120.293486 ","22.634467 ",B2,726.0,新興分局
XX1393,新興區,德生里,高雄市新興區復興二路316號,"120.308307 ","22.625836 ",B3,2987.0,新興分局
QJ0603,前金區,新生里,高雄市前金區鼎盛街84號,"120.289891 ","22.632510 ",B2,395.0,新興分局
QJ0604,前金區,北金里,高雄市前金區中華三路247號,"120.293712 ","22.634360 ",B1,508.0,新興分局
XX1394,新興區,德望里,高雄市新興區東海街188號,"120.309236 ","22.628964 ",B1,391.0,新興分局
QJ0605,前金區,林投里,高雄市前金區中正四路215號,"120.292762 ","22.628062 ",B4,3111.0,新興分局
XX1395,新興區,愛平里,高雄市新興區林森一路195號,"120.304582 ","22.632141 ",B1,139.0,新興分局
QJ0606,前金區,民生里,高雄市前金區大同二路20號,"120.295562 ","22.627314 ",B2,660.0,新興分局
QJ0607,前金區,新生里,高雄市前金區河南二路158號,"120.291071 ","22.633725 ",B2,4572.0,新興分局
XX1396,新興區,德望里,高雄市新興區復興一路18號,"120.308207 ","22.628869 ",B1,190.0,新興分局
XX1397,新興區,成功里,高雄市新興區忠孝一路291號,"120.305985 ","22.632265 ",B1,74.0,新興分局
QJ0609,前金區,國民里,高雄市前金區河東路176號,"120.290226 ","22.624845 ",B5,2293.0,新興分局
XX1398,新興區,振華里,高雄市新興區新田路23號,"120.307778 ","22.623484 ",B1,221.0,新興分局
XX1399,新興區,明莊里,高雄市新興區中山橫路42號,"120.300292 ","22.631806 ",B1,313.0,新興分局
XX1400,新興區,漢民里,高雄市新興區新興路67號,"120.303228 ","22.628135 ",B1,205.0,新興分局
XX1401,新興區,漢民里,高雄市新興區新興路55號,"120.303785 ","22.628101 ",B1,100.0,新興分局
XX1403,新興區,建華里,高雄市新興區八德二路90號,"120.297725 ","22.635732 ",B1,266.0,新興分局
XX1404,新興區,玉衡里,高雄市新興區文橫一路5巷30號,"120.302180 ","22.624057 ",B1,183.0,新興分局
QJ0610,前金區,長城里,高雄市前金區中正四路118號,"120.297647 ","22.630233 ",B1,641.0,新興分局
QJ0611,前金區,民生里,高雄市前金區文武二街196號,"120.295614 ","22.628064 ",B1,259.0,新興分局
XX1405,新興區,建華里,高雄市新興區中山一路279號,"120.301934 ","22.635670 ",B2,538.0,新興分局
XX1406,新興區,秋山里,高雄市新興區七賢二路21號,"120.301055 ","22.634474 ",B2,446.0,新興分局
XX1407,新興區,開平里,高雄市新興區錦田路113號,"120.310436 ","22.634468 ",B1,3577.0,新興分局
XX1408,新興區,浩然里,高雄市新興區五福二路65號,"120.305982 ","22.624527 ",B1,815.0,新興分局
QJ0613,前金區,民生里,高雄市前金區文武二街210號,"120.295486 ","22.628408 ",B1,191.0,新興分局
QJ0614,前金區,新生里,高雄市前金區七賢二路366號,"120.289779 ","22.631435 ",B2,562.0,新興分局
XX1409,新興區,長驛里,高雄市新興區明星街70號之1,"120.298835 ","22.633561 ",B1,298.0,新興分局
QJ0615,前金區,文東里,高雄市前金區中華四路302號,"120.299707 ","22.620225 ",B1,538.0,新興分局
XX1410,新興區,中東里,高雄市新興區七賢一路311號,"120.308092 ","22.633944 ",B5,3319.0,新興分局
QJ0616,前金區,草江里,高雄市前金區七賢二路157號,"120.296847 ","22.633333 ",B3,484.0,新興分局
XX1414,新興區,開平里,高雄市新興區七賢一路302號,"120.308717 ","22.634480 ",B4,1991.0,新興分局
QJ0617,前金區,後金里,高雄市前金區成功一路436號,"120.292043 ","22.629194 ",B3,1330.0,新興分局
QJ0618,前金區,榮復里,高雄市前金區允文街75號,"120.296501 ","22.618894 ",B1,233.0,新興分局
XX1415,新興區,華聲里,高雄市新興區大同一路21號,"120.306735 ","22.628619 ",B1,90.0,新興分局
XX1416,新興區,華聲里,高雄市新興區忠孝一路186號,"120.305976 ","22.628156 ",B1,136.0,新興分局
XX1417,新興區,黎明里,高雄市新興區南華橫一路14號之1,"120.303962 ","22.633782 ",B2,512.0,新興分局
XX1420,新興區,振華里,高雄市新興區民享街74之1號,"120.306266 ","22.622397 ",B1,209.0,新興分局
QJ0619,前金區,林投里,高雄市前金區大同二路76號,"120.293344 ","22.626574 ",B1,921.0,新興分局
QJ0620,前金區,青山里,高雄市前金區中華三路86號,"120.296700 ","22.627943 ",B1,528.0,新興分局
XX1421,新興區,文昌里,高雄市新興區尚義街132號,"120.315473 ","22.631592 ",B1,382.0,新興分局
XX1422,新興區,興昌里,高雄市新興區民族二路95號,"120.312825 ","22.632014 ",B4,1537.0,新興分局
XX1423,新興區,振華里,高雄市新興區民享街108號,"120.304571 ","22.621810 ",B1,204.0,新興分局
QJ0621,前金區,新生里,高雄市前金區河東路300號,"120.287604 ","22.629809 ",B3,371.0,新興分局
XX1424,新興區,蕉園里,高雄市新興區林森一路158巷25號,"120.305466 ","22.629992 ",B1,113.0,新興分局
QJ0623,前金區,民生里,高雄市前金區自強二路188號,"120.294389 ","22.628159 ",B1,181.0,新興分局
XX1425,新興區,成功里,高雄市新興區忠孝一路320巷11之2號,"120.306843 ","22.631573 ",B1,138.0,新興分局
QJ0624,前金區,文東里,高雄市前金區仁義街281號,"120.300408 ","22.621794 ",B2,551.0,新興分局
XX1426,新興區,玉衡里,高雄市新興區五福二路218號,"120.303597 ","22.624607 ",B1,2599.0,新興分局
XX1427,新興區,德生里,高雄市新興區復興二路356號,"120.308158 ","22.626919 ",B1,347.0,新興分局
XX1428,新興區,黎明里,高雄市新興區七賢一路467之1號,"120.304225 ","22.634170 ",B1,661.0,新興分局
XX1429,新興區,永寧里,高雄市新興區五福二路166號,"120.306304 ","22.625086 ",B1,227.0,新興分局
XX1430,新興區,德望里,高雄市新興區中正三路25號,"120.309897 ","22.630502 ",B4,3846.0,新興分局
XX1431,新興區,文昌里,高雄市新興區中正二路222號,"120.314925 ","22.630821 ",B3,745.0,新興分局
XX1432,新興區,興昌里,高雄市新興區信守街172號,"120.311961 ","22.631739 ",B2,427.0,新興分局
QJ0625,前金區,青山里,高雄市前金區新盛二街87號,"120.296995 ","22.628812 ",B1,305.0,新興分局
XX1433,新興區,興昌里,高雄市新興區七賢一路178號,"120.311800 ","22.634114 ",B2,325.0,新興分局
XX1435,新興區,開平里,高雄市新興區洛陽街66號,"120.309379 ","22.634419 ",B4,3537.0,新興分局
XX1436,新興區,開平里,高雄市新興區興邦路88號,"120.310053 ","22.636212 ",B2,1384.0,新興分局
QJ0626,前金區,博孝里,高雄市前金區河東路10號,"120.291107 ","22.621932 ",B3,624.0,新興分局
XX1437,新興區,中東里,高雄市新興區六合一路90之1號,"120.308623 ","22.632717 ",B1,261.0,新興分局
XX1438,新興區,德望里,高雄市新興區達仁街89號,"120.308764 ","22.629937 ",B2,335.0,新興分局
XX1440,新興區,德望里,高雄市新興區復興一路10號,"120.308126 ","22.628378 ",B3,1131.0,新興分局
XX1441,新興區,浩然里,高雄市新興區五福二路3號,"120.308776 ","22.625237 ",B2,2412.0,新興分局
XX1442,新興區,德政里,高雄市新興區忠孝一路262號,"120.306102 ","22.630006 ",B1,1004.0,新興分局
QJ0628,前金區,青山里,高雄市前金區中正四路111號,"120.297329 ","22.629590 ",B4,1527.0,新興分局
XX1443,新興區,蕉園里,高雄市新興區球庭路46號之1,"120.305226 ","22.630469 ",B2,449.0,新興分局
XX1444,新興區,文昌里,高雄市新興區民族二路38號,"120.313674 ","22.631699 ",B5,2743.0,新興分局
XX1445,新興區,興昌里,高雄市新興區中東街201號,"120.312740 ","22.632912 ",B2,319.0,新興分局
XX1446,新興區,華聲里,高雄市新興區林森一路134號,"120.304621 ","22.628775 ",B1,126.0,新興分局
XX1447,新興區,榮治里,高雄市新興區民生二路36號,"120.300338 ","22.627775 ",B7,1558.0,新興分局
QJ0630,前金區,社東里,高雄市前金區民生二路129號,"120.295202 ","22.624887 ",B4,1130.0,新興分局
XX1448,新興區,德生里,高雄市新興區五福一路140號,"120.312406 ","22.627108 ",B5,2947.0,新興分局
XX1449,新興區,長驛里,高雄市新興區民主路59號之1,"120.299152 ","22.632753 ",B2,889.0,新興分局
XX1450,新興區,德望里,高雄市新興區黃海街188號,"120.309320 ","22.629895 ",B1,147.0,新興分局
XX1451,新興區,仁聲里,高雄市新興區復興一路1號,"120.307800 ","22.627924 ",B2,266.0,新興分局
XX1452,新興區,浩然里,高雄市新興區復興二路286號,"120.309111 ","22.623833 ",B1,628.0,新興分局
XX1453,新興區,長驛里,高雄市新興區明星街71號,"120.299007 ","22.633402 ",B1,512.0,新興分局
XX1454,新興區,成功里,高雄市新興區忠孝一路322號,"120.306444 ","22.631808 ",B2,1041.0,新興分局
XX1455,新興區,仁聲里,高雄市新興區中正三路69號,"120.307677 ","22.630776 ",B3,796.0,新興分局
QJ0632,前金區,東金里,高雄市前金區東金里永恆街12號之1,"120.294281 ","22.629813 ",B1,333.0,新興分局
QJ0633,前金區,榮復里,高雄市前金區允文街51號,"120.297355 ","22.619233 ",B2,521.0,新興分局
XX1456,新興區,新江里,高雄市新興區南華路196號,"120.303199 ","22.635601 ",B2,321.0,新興分局
QJ0634,前金區,博孝里,高雄市前金區市中一路15號之1,"120.291538 ","22.621383 ",B1,501.0,新興分局
XX1457,新興區,開平里,高雄市新興區八德一路125號,"120.309912 ","22.635235 ",B1,360.0,新興分局
QJ0635,前金區,林投里,高雄市前金區前金二街30號,"120.293492 ","22.627642 ",B1,4776.0,新興分局
XX1458,新興區,玉衡里,高雄市新興區五福二路262號,"120.301689 ","22.623557 ",B2,2399.0,新興分局
QJ0636,前金區,社西里,高雄市前金區市中一路105號,"120.291962 ","22.623436 ",B1,221.0,新興分局
QJ0637,前金區,青山里,高雄市前金區新盛二街86號,"120.297127 ","22.629061 ",B3,3159.0,新興分局
QJ0638,前金區,長城里,高雄市前金區六合二路121號,"120.297026 ","22.631143 ",B1,530.0,新興分局
QJ0639,前金區,國民里,高雄市前金區市中一路166號,"120.291910 ","22.625425 ",B1,265.0,新興分局
QJ0640,前金區,新生里,高雄市前金區河南二路150號,"120.291338 ","22.633810 ",B2,1976.0,新興分局
QJ0641,前金區,新生里,高雄市前金區鼎盛街88號,"120.289724 ","22.632408 ",B2,2086.0,新興分局
QJ0643,前金區,榮復里,高雄市前金區五福三路68號,"120.296407 ","22.621817 ",B3,1016.0,新興分局
QJ0644,前金區,新生里,高雄市前金區市中一路268號,"120.289097 ","22.631875 ",B2,1337.0,新興分局
XX1459,新興區,愛平里,高雄市新興區興華路67號,"120.303597 ","22.632051 ",B2,3110.0,新興分局
QJ0646,前金區,復元里,高雄市前金區中華三路65號,"120.297155 ","22.625409 ",B3,778.0,新興分局
XX1461,新興區,德望里,高雄市新興區黃海街171號,"120.309648 ","22.629615 ",B1,223.0,新興分局
QJ0649,前金區,民生里,高雄市前金區文武二街200號,"120.295537 ","22.628216 ",B2,748.0,新興分局
QJ0651,前金區,新生里,高雄市前金區新生里市中一路232號,"120.289614 ","22.630450 ",B2,1202.0,新興分局
XX1462,新興區,興昌里,高雄市新興區中正三路32號,"120.310909 ","22.631232 ",B1,1529.0,新興分局
QJ0652,前金區,長生里,高雄市前金區自強二路50巷12號,"120.296544 ","22.623532 ",B3,2199.0,新興分局
QJ0653,前金區,文西里,高雄市前金區五福三路57號,"120.298278 ","22.621649 ",B6,2866.0,新興分局
XX1463,新興區,振成里,高雄市新興區林森一路41號,"120.304993 ","22.623968 ",B4,589.0,新興分局
QJ0654,前金區,東金里,高雄市前金區旺盛街28號,"120.293319 ","22.631732 ",B2,975.0,新興分局
QJ0655,前金區,長城里,高雄市前金區新盛一街28號,"120.296505 ","22.630707 ",B3,2098.0,新興分局
QJ0656,前金區,文東里,高雄市前金區仁義街293號,"120.300295 ","22.622112 ",B2,452.0,新興分局
XX1467,新興區,開平里,高雄市新興區興邦路62號,"120.310587 ","22.636277 ",B1,459.0,新興分局
XX1468,新興區,南港里,高雄市新興區七賢一路420號,"120.306079 ","22.634512 ",B1,677.0,新興分局
XX1469,新興區,開平里,高雄市新興區同心路25號,"120.312175 ","22.634518 ",B3,2352.0,新興分局
XX1470,新興區,新江里,高雄市新興區七賢一路510號,"120.303310 ","22.634688 ",B4,914.0,新興分局
XX1471,新興區,黎明里,高雄市新興區林森一路237號,"120.304658 ","22.634043 ",B2,316.0,新興分局
QJ0660,前金區,國民里,高雄市前金區民生二路200號,"120.291555 ","22.624471 ",B5,2647.0,新興分局
QJ0662,前金區,長城里,高雄市前金區中正四路100號,"120.298292 ","22.630474 ",B1,590.0,新興分局
QJ0663,前金區,復元里,高雄市前金區文武二街138號,"120.296221 ","22.626705 ",B2,655.0,新興分局
QJ0665,前金區,新生里,高雄市前金區七賢二路289號,"120.291180 ","22.631409 ",B4,768.0,新興分局
XX1472,新興區,成功里,高雄市新興區忠孝一路271號,"120.305970 ","22.631837 ",B3,516.0,新興分局
XX1475,新興區,振華里,高雄市新興區民享街109號,"120.304522 ","22.621604 ",B2,654.0,新興分局
XX1477,新興區,永寧里,高雄市新興區五福二路136號,"120.306918 ","22.625304 ",B5,850.0,新興分局
XX1482,新興區,東坡里,高雄市新興區球庭路68號,"120.303940 ","22.630540 ",B2,378.0,新興分局
QJ0670,前金區,新生里,高雄市前金區七賢二路288號,"120.291702 ","22.631985 ",B3,615.0,新興分局
QJ0673,前金區,文西里,高雄市前金區文西里光明街1號,"120.297900 ","22.621065 ",B2,194.0,新興分局
QJ0675,前金區,社東里,高雄市前金區社東里自強二路51號,"120.295872 ","22.623415 ",B3,697.0,新興分局
XX1484,新興區,建華里,高雄市新興區建興里八德二路70號,"120.298548 ","22.635992 ",B3,832.0,新興分局
XX1485,新興區,德生里,高雄市新興區德生里復興街22號,"120.309173 ","22.626801 ",B2,1005.0,新興分局
XX1487,新興區,文昌里,高雄市新興區民族二路72號,"120.313910 ","22.632757 ",B6,2398.0,新興分局
QJ0680,前金區,長生里,高雄市前金區長生街8號,"120.297090 ","22.622751 ",B5,701.0,新興分局
QJ0681,前金區,新生里,高雄市前金區自強一路83巷21號,"120.292219 ","22.631504 ",B3,744.0,新興分局
XX1488,新興區,華聲里,高雄市新興區新興路41號,"120.304873 ","22.628029 ",B1,425.0,新興分局
QJ0684,前金區,榮復里,高雄市前金區青年二路150號,"120.297109 ","22.618525 ",B3,412.0,新興分局
XX1489,新興區,新江里,高雄市新興區中山一路280號,"120.302646 ","22.635427 ",B4,718.0,新興分局
QJ0685,前金區,民生里,高雄市前金區中華三路103號,"120.295991 ","22.628412 ",B3,606.0,新興分局
XX1493,新興區,德生里,高雄市新興區光華一路383號,"120.313811 ","22.627908 ",B1,12.0,新興分局
XX1494,新興區,成功里,高雄市新興區復興一路89號之1,"120.308115 ","22.631941 ",B3,22472.0,新興分局
QJ0688,前金區,青山里,高雄市前金區中華三路106號,"120.296368 ","22.628760 ",B7,1215.0,新興分局
QJ0689,前金區,新生里,高雄市前金區旺盛街46號,"120.292467 ","22.631436 ",B3,744.0,新興分局
XX1497,新興區,南港里,高雄市新興區林森一路252號,"120.305148 ","22.635369 ",B3,685.0,新興分局
XX1500,新興區,秋山里,高雄市新興區七賢二路39號,"120.300290 ","22.634484 ",B3,549.0,新興分局
XX1503,新興區,明莊里,高雄市新興區自立二路86號,"120.299000 ","22.631347 ",B5,874.0,新興分局
XX1508,新興區,浩然里,高雄市新興區復興二路161號之1,"120.308381 ","22.624771 ",B3,643.0,新興分局
QJ0692,前金區,東金里,高雄市前金區東金里六合二路161號,"120.294787 ","22.630428 ",B3,582.0,新興分局
QJ0695,前金區,新生里,高雄市前金區新生里七賢二路358號,"120.289903 ","22.631464 ",B3,385.0,新興分局
QJ0698,前金區,新生里,高雄市前金區七賢二路397號,"120.287997 ","22.630355 ",B3,383.0,新興分局
XX1511,新興區,玉衡里,高雄市新興區玉衡里民生一路345號之1,"120.303681 ","22.626977 ",B3,540.0,新興分局
XX1514,新興區,秋山里,高雄市新興區七賢二路57號,"120.299957 ","22.634371 ",B5,544.0,新興分局
QJ0701,前金區,林投里,高雄市前金區成功一路412號,"120.292716 ","22.627320 ",B4,1730.0,新興分局
QJ0705,前金區,長興里," 高雄市前金區新盛一街21號","120.296361 ","22.630507 ",B3,1441.0,新興分局
QJ0706,前金區,青山里," 高雄市前金區大同一路270號","120.297203 ","22.627960 ",B5,3922.0,新興分局
QJ0707,前金區,青山里," 高雄市前金區自立二路35號","120.299443 ","22.629619 ",B3,274.0,新興分局
QJ0708,前金區,長生里," 高雄市前金區五福三路38號","120.297655 ","22.622228 ",B1,259.0,新興分局
QJ0704,前金區,新生里," 高雄市前金區旺盛街126號","120.290443 ","22.630721 ",B3,1927.0,新興分局
QJ0709,前金區,文西里," 高雄市前金區光明街2號","120.297907 ","22.621279 ",B4,1472.0,新興分局
XX1519,新興區,愛平里," 高雄市新興區愛平里六合一路129號","120.304103 ","22.632705 ",B2,262.0,新興分局
XX1521,新興區,新江里," 高雄市新興區中山一路306號","120.302701 ","22.636220 ",B2,129.0,新興分局
XX1522,新興區,順昌里," 高雄市新興區七賢一路1號","120.316619 ","22.633417 ",B3,265.0,新興分局
XX1525,新興區,玉衡里," 高雄市新興區玉衡里中山一路14之26號","120.302057 ","22.626411 ",B2,266.0,新興分局
XX1527,新興區,漢民里," 高雄市新興區民生一路362號","120.303095 ","22.627689 ",B5,3366.0,新興分局
XX1528,新興區,順昌里," 高雄市新興區七賢一路121號","120.314088 ","22.633607 ",B7,426.0,新興分局
XX1529,新興區,文昌里," 高雄市新興區中正二路196號","120.315856 ","22.630742 ",B6,454.0,新興分局
XX1530,新興區,南港里," 高雄市新興區八德一路210號","120.307818 ","22.635731 ",B4,1494.0,新興分局
XX1531,新興區,成功里," 高雄市新興區忠孝一路255號","120.305957 ","22.631511 ",B2,73.0,新興分局
XX1532,新興區,仁聲里," 高雄市新興區仁愛一街86號","120.307357 ","22.630254 ",B2,503.0,新興分局
QJ0710,前金區,民生里," 高雄市前金區中正四路169號","120.295277 ","22.628925 ",B4,2207.0,新興分局
QJ0711,前金區,長生里," 高雄市前金區光復三街39號","120.296211 ","22.624448 ",B4,1787.0,新興分局
XX1533,新興區,文昌里," 高雄市新興區中正二路186號","120.316385 ","22.630606 ",B3,757.0,新興分局
QJ0712,前金區,三川里," 高雄市前金區七賢二路148號","120.297165 ","22.633818 ",B6,5447.0,新興分局
QJ0713,前金區,草江里," 高雄市前金區瑞源路101號","120.297233 ","22.631576 ",B6,7146.0,新興分局
QJ0714,前金區,復元里," 高雄市前金區民生二路88號","120.296015 ","22.625811 ",B6,6193.0,新興分局
QJ0715,前金區,長生里," 高雄市前金區光復二街17號","120.296532 ","22.623845 ",B3,1965.0,新興分局
QJ0716,前金區,社西里," 高雄市前金區市中一路100號","120.292721 ","22.623190 ",B3,2840.0,新興分局
QJ0717,前金區,草江里," 高雄市前金區七賢二路193-10號","120.294993 ","22.632782 ",B4,1027.0,新興分局
XX1534,新興區,永寧里," 高雄市新興區復興二路215號","120.307759 ","22.626376 ",B1、B2、B3、B4,1568.0,新興分局
QJ0718,前金區,草江里," 高雄市前金區新盛二街89號","120.297006 ","22.628908 ",B3,1056.0,新興分局
XX1535,新興區,東坡里," 高雄市新興區中山一路56號","120.302043 ","22.629723 ",B2,179.0,新興分局
QJ0719,前金區,新生里," 高雄市前金區成功一路551巷5號","120.289131 ","22.632716 ",B1,273.0,新興分局
XX1536,新興區,文昌里," 高雄市新興區六合路182號","120.314293 ","22.632247 ",B1、B2、B3、B4、B5、B6,5416.0,新興分局
XX1537,新興區,大明里," 高雄市新興區自立二路16號","120.299783 ","22.629247 ",B1、B2,798.0,新興分局
YH0392,鹽埕區,教仁里,高雄市鹽埕區教仁里建國四路197號,"120.280824 ","22.626888 ",B1,101.0,鹽埕分局
YH0393,鹽埕區,教仁里,高雄市鹽埕區教仁里新樂街245號,"120.280081 ","22.626344 ",B1,322.0,鹽埕分局
YH0402,鹽埕區,港都里,高雄市鹽埕區港都里瀨南街43號,"120.280919 ","22.622112 ",B1,164.0,鹽埕分局
YH0406,鹽埕區,江西里,高雄市鹽埕區江西里建國四路145號,"120.279821 ","22.625087 ",B1,125.0,鹽埕分局
YH0410,鹽埕區,教仁里,高雄市鹽埕區教仁里大安街115號,"120.279559 ","22.625971 ",B1,275.0,鹽埕分局
YH0411,鹽埕區,教仁里,高雄市鹽埕區教仁里建國四路175號,"120.280423 ","22.626120 ",B2,471.0,鹽埕分局
YH0413,鹽埕區,中山里,高雄市鹽埕區中山里五福四路307號,"120.279463 ","22.625357 ",B1,233.0,鹽埕分局
YH0416,鹽埕區,江南里,高雄市鹽埕區江南里瀨南街30號,"120.280880 ","22.621543 ",B1,211.0,鹽埕分局
YH0418,鹽埕區,江西里,高雄市鹽埕區江西里五福四路295號,"120.279923 ","22.625160 ",B1,132.0,鹽埕分局
YH0420,鹽埕區,新樂里,高雄市鹽埕區新樂里瀨南街166之2號,"120.283208 ","22.625816 ",B2,246.0,鹽埕分局
YH0421,鹽埕區,瀨南里,高雄市鹽埕區瀨南里富野路25號,"120.285352 ","22.627451 ",B1,199.0,鹽埕分局
YH0423,鹽埕區,港都里,高雄市鹽埕區港都里必忠街225號,"120.281336 ","22.623306 ",B1,180.0,鹽埕分局
YH0427,鹽埕區,港都里,高雄市鹽埕區港都里必忠街248號,"120.280366 ","22.623989 ",B1,190.0,鹽埕分局
YH0428,鹽埕區,港都里,高雄市鹽埕區港都里必忠街247號,"120.280409 ","22.623780 ",B1,104.0,鹽埕分局
YH0430,鹽埕區,港都里,高雄市鹽埕區港都里新興街40號,"120.280591 ","22.624233 ",B1,427.0,鹽埕分局
YH0431,鹽埕區,教仁里,高雄市鹽埕區教仁里新興街73號之1,"120.281065 ","22.625743 ",B1,325.0,鹽埕分局
YH0433,鹽埕區,中山里,高雄市鹽埕區中山里大仁路196號,"120.281797 ","22.627029 ",B1,260.0,鹽埕分局
YH0435,鹽埕區,新樂里,高雄市鹽埕區新樂里大勇路85號,"120.283951 ","22.624374 ",B1,784.0,鹽埕分局
YH0438,鹽埕區,新樂里,高雄市鹽埕區新樂里五福四路178號,"120.283627 ","22.623857 ",B2,913.0,鹽埕分局
YH0441,鹽埕區,江南里,高雄市鹽埕區江南里堀江街31號之1,"120.281759 ","22.621762 ",B1,483.0,鹽埕分局
YH0442,鹽埕區,新樂里,高雄市鹽埕區新樂里鹽埕街10號,"120.283184 ","22.624424 ",B1,716.0,鹽埕分局
YH0443,鹽埕區,港都里,高雄市鹽埕區港都里七賢三路60號,"120.280842 ","22.623168 ",B1,428.0,鹽埕分局
YH0444,鹽埕區,中原里,高雄市鹽埕區中原里七賢三路196號,"120.283404 ","22.628122 ",B1,327.0,鹽埕分局
YH0446,鹽埕區,新樂里,高雄市鹽埕區新樂里鹽埕街5號之1,"120.283443 ","22.624134 ",B1,203.0,鹽埕分局
YH0450,鹽埕區,新豐里,高雄市鹽埕區新豐里新興街6號,"120.279137 ","22.621751 ",B1、B2,1698.0,鹽埕分局
YH0452,鹽埕區,新豐里,高雄市鹽埕區新豐里新興街2號,"120.278885 ","22.621250 ",B1、B2,3284.0,鹽埕分局
YH0461,鹽埕區,港都里,高雄市鹽埕區港都里七賢三路58號,"120.280789 ","22.623076 ",B1,107.0,鹽埕分局
YH0462,鹽埕區,中原里,高雄市鹽埕區中原里七賢三路128號,"120.282265 ","22.626040 ",B1,288.0,鹽埕分局
YH0394,鹽埕區,南端里,高雄市鹽埕區南端里公園二路95之1號,"120.284863 ","22.620360 ",B1,29.0,鹽埕分局
YH0395,鹽埕區,育仁里,高雄市鹽埕區育仁里大智路122號,"120.286475 ","22.622913 ",B1,226.0,鹽埕分局
YH0399,鹽埕區,河濱里,高雄市鹽埕區河濱里必忠街186號,"120.283574 ","22.622451 ",B1,1715.0,鹽埕分局
YH0401,鹽埕區,光明里,高雄市鹽埕區光明里大勇路106號,"120.284744 ","22.624783 ",B3,599.0,鹽埕分局
YH0403,鹽埕區,沙地里,高雄市鹽埕區沙地里必忠街39號之1,"120.287894 ","22.620176 ",B2,1219.0,鹽埕分局
YH0408,鹽埕區,河濱里,高雄市鹽埕區河濱里五福四路111號,"120.284981 ","22.622654 ",B3,475.0,鹽埕分局
YH0409,鹽埕區,光明里,高雄市鹽埕區光明里光榮街72號之1,"120.306666 ","22.613739 ",B1,244.0,鹽埕分局
YH0419,鹽埕區,光明里,高雄市鹽埕區光明里大仁路1號,"120.319865 ",22.609324 ,B1,260.0,鹽埕分局
YH0422,鹽埕區,光明里,高雄市鹽埕區光明里莒光街213號,"120.293616 ","22.656122 ",B1,187.0,鹽埕分局
YH0432,鹽埕區,光明里,高雄市鹽埕區光明里莒光街159號,"120.315467 ","22.691484 ",B1,685.0,鹽埕分局
YH0436,鹽埕區,光明里,高雄市鹽埕區光明里大仁路6號,"120.326248 ","22.644771 ",B2,2043.0,鹽埕分局
YH0439,鹽埕區,育仁里,高雄市鹽埕區育仁里五福四路16號,"120.288702 ","22.621252 ",B1,196.0,鹽埕分局
YH0447,鹽埕區,沙地里,高雄市鹽埕區沙地里五福四路3號,"120.288946 ","22.620721 ",B4,1609.0,鹽埕分局
YH0448,鹽埕區,育仁里,高雄市鹽埕區育仁里大智路150號,"120.286835 ","22.623780 ",B1,371.0,鹽埕分局
YH0453,鹽埕區,光明里,高雄市鹽埕區光明里大仁路27號,"120.286105 ","22.624666 ",B1,304.0,鹽埕分局
YH0454,鹽埕區,南端里,高雄市鹽埕區南端里五福四路45號,"120.287638 ","22.621347 ",B3,1148.0,鹽埕分局
YH0456,鹽埕區,新化里,高雄市鹽埕區新化里大義街1號,"120.284656 ","22.619119 ",B1,1881.0,鹽埕分局
YH0457,鹽埕區,育仁里,高雄市鹽埕區育仁里新樂街46號,"120.287903 ","22.623615 ",B1,1305.0,鹽埕分局
YH0458,鹽埕區,南端里,高雄市鹽埕區南端里五福四路81號,"120.286128 ","22.622193 ",B1,687.0,鹽埕分局
