電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
WMA03446,成功里,臺北市中山區敬業二路69巷10號,"25.081824,121.553622",2,772.0,中山分局,
WMA03452,成功里,臺北市中山區明水路636號,"25.082841,121.551346",2,2112.0,中山分局,
WMA03480,成功里,臺北市中山區明水路650號,"25.083406,121.551154",2,802.0,中山分局,
WMA03485,成功里,臺北市中山區明水路526巷1號,"25.079355,121.552621",1,2293.0,中山分局,
WMA03486,成功里,臺北市中山區明水路702號,"25.085189,121.551976",1,608.0,中山分局,
WMA03492,成功里,臺北市中山區敬業一路128巷1號,"25.08347,121.552767",2,2826.0,中山分局,
WMA03496,成功里,臺北市中山區敬業一路59號,"25.081658,121.552466",2,662.0,中山分局,
WMA03499,成功里,臺北市中山區敬業二路69巷51號,"25.082124,121.553385",2,2138.0,中山分局,
WMA03509,成功里,臺北市中山區敬業一路118號,"25.083098,121.552375",2,674.0,中山分局,
WMA03511,成功里,臺北市中山區樂群三路67號,"25.082808,121.553505",2,1380.0,中山分局,
WMA03516,成功里,臺北市中山區明水路690號,"25.084413,121.551137",2,1438.0,中山分局,
WMA03517,成功里,臺北市中山區敬業一路166號,"25.083959,121.553385",2,1614.0,中山分局,
WMA03518,成功里,臺北市中山區敬業一路185號,"25.084235,121.553911",2,1589.0,中山分局,
WMA03532,成功里,臺北市中山區敬業一路128巷47號,"25.083407,121.553856",1,590.0,中山分局,
WMA03533,成功里,臺北市中山區樂群二路30巷38弄36號,"25.078572,121.554666",1,1045.0,中山分局,
WMA03547,成功里,臺北市中山區樂群二路116巷61弄16號,"25.078037,121.553832",1,281.0,中山分局,
WMA03549,成功里,臺北市中山區敬業二路89號,"25.082438,121.554302",4,5238.0,中山分局,
WMA03556,成功里,臺北市中山區樂群三路35號,"25.082809,121.55258",1,542.0,中山分局,
WMA03558,成功里,臺北市中山區敬業三路11號,"25.083572,121.55591",2,9874.0,中山分局,
WMA03573,成功里,臺北市中山區明水路590號,"25.080987,121.551978",3,1722.0,中山分局,
WMA03573,成功里,臺北市中山區敬業三路177巷1、3號,"25.078928,121.555556",1,1680.0,中山分局,
WMA03583,成功里,臺北市中山區敬業三路171號,"25.078887,121.556113",1,478.0,中山分局,
WMA03593,成功里,臺北市中山區樂群二路30巷38弄8號,"25.078555,121.553805",1,741.0,中山分局,
WMA03594,成功里,臺北市中山區明水路676號,"25.083874,121.551032",1,1388.0,中山分局,
WMA03597,成功里,臺北市中山區樂群二路30巷80號,"25.077711,121.553445",1、2,634.0,中山分局,
WMA03598,成功里,臺北市中山區樂群二路116巷61弄25號,"25.078258,121.554967",1,1722.0,中山分局,
WMA03610,成功里,臺北市中山區敬業一路36巷3號及敬業二路69巷16號,"25.081254,121.553388",1,3854.0,中山分局,
WMA03613,成功里,臺北市中山區敬業一路141號,"25.083932,121.552336",1,1505.0,中山分局,
WMA03617,成功里,臺北市中山區樂群三路60號,"25.082422,121.553214",1,2265.0,中山分局,
WMA03636,成功里,臺北市中山區北安路668號,"25.083929,121.54944",1,318.0,中山分局,
WMA03628,成功里,臺北市中山區樂群二路116巷55號,"25.078264,121.555273",1、2,488.0,中山分局,
WMA03636,成功里,臺北市中山區明水路666號,"25.08348,121.551128",1,1578.0,中山分局,
WMA03653,成功里,臺北市中山區樂群二路30巷60號,"25.078348,121.55373",1,367.0,中山分局,
WMA03583,成功里,臺北市中山區敬業三路171號,"25.078887,121.556113",1,478.0,中山分局,
WMA03665,成功里,臺北市中山區敬業路二段115號,"25.083227,121.554226",1,929.0,中山分局,
WMA03673,成功里,臺北市中山區明水路526巷58弄8號,"25.078863,121.554503",1,514.0,中山分局,
WMA03674,成功里,臺北市中山區明水路526巷58弄9號,"25.078862,121.55432",1,413.0,中山分局,
WMA03851,成功里,臺北市中山區敬業二路195號,"25.08343,121.554278",1,898.0,中山分局,
WMA03676,成功里,臺北市中山區樂群二路30巷66號,"25.078047,121.553456",1,361.0,中山分局,
WMA03852,成功里,臺北市中山區樂群三路128號,"25.082585,121.554928",1,4969.0,中山分局,
WMA03697,成功里,臺北市中山區敬業一路173號,"25.084337,121.553451",1,1661.0,中山分局,
WMA03782,成功里,臺北市中山區敬業一路169號,"25.08424,121.553162",1,843.0,中山分局,
WMA03805,成功里,臺北市中山區北安路669號,"25.085054,121.549361",1,193.0,中山分局,
WMA03789,成功里,臺北市中山區樂群二路30巷38弄32號,"25.078581,121.554496",1,532.0,中山分局,
WMA0379,成功里,臺北市中山區明水路618號,"25.082536,121.551389",1,1060.0,中山分局,
WMA00605,成功里,臺北市中山區北安路608巷5弄6-22號,"25.08208,121.549494",1,2741.0,中山分局,
WMA01234,成功里,臺北市中山區明水路593-601號,"25.081219,121.551424",2,3825.0,中山分局,
WMA03017,成功里,臺北市中山區北安路608巷16-18號,"25.081828,121.550838",1,678.0,中山分局,
WMA00604,成功里,臺北市中山區北安路608巷4弄6號,"25.081415,121.549307",3,1969.0,中山分局,
WMA03011,成功里,臺北市中山區明水路630巷25弄2號,"25.080102,121.550544",2,4012.0,中山分局,
WMA00015,朱崙里,臺北市中山區八德路二段201號,"25.046768,121.539317",1,1390.0,中山分局,
WMA00018,朱崙里,臺北市中山區八德路二段245號,"25.046941,121.540893",1,661.0,中山分局,
WMA00019,朱崙里,臺北市中山區八德路二段249、251號,"25.047615,121.54364",1,597.0,中山分局,
WMA00033,朱崙里,臺北市中山區八德路二段167巷21號,"25.047567,121.538054",1,314.0,中山分局,
WMA00034,朱崙里,臺北市中山區建國北路一段17巷24號,"25.046911,121.538165",2,216.0,中山分局,
WMA00042,朱崙里,臺北市中山區八德路二段199巷15、17號,"25.048082,121.538771",1,48.0,中山分局,
WMA00044,朱崙里,臺北市中山區八德路二段267巷17號,"25.047533,121.541349",1,36.0,中山分局,
WMA01682,朱崙里,臺北市中山區長安東路二段142號,"25.048279,121.537395",2,1078.0,中山分局,
WMA01689,朱崙里,臺北市中山區長安東路二段178號,"25.048217,121.540584",1,32.0,中山分局,
WMA01940,朱崙里,臺北市中山區建國北路一段33巷9號,"25.047889,121.537582",1,12.0,中山分局,
WMA01944,朱崙里,臺北市中山區建國北路一段33巷5號,"25.047877,121.537443",1,49.0,中山分局,
WMA01948,朱崙里,臺北市中山區建國北路一段33巷45、47號,"25.047826,121.539406",1,182.0,中山分局,
WMA01999,朱崙里,臺北市中山區建國北路一萬35號,"25.04772,121.537137",1,289.0,中山分局,
WMA02007,朱崙里,臺北市中山區建國北路一段23巷17-19號,"25.047402,121.53809",1,240.0,中山分局,
WMA02008,朱崙里,臺北市中山區建國北路一段23巷30-34號,"25.047255,121.538428",1,505.0,中山分局,
WMA03013,朱崙里,臺北市中山區八德路二段203號,"25.046811,121.539705",5,456.0,中山分局,
WMA03172,朱崙里,臺北市中山區建國北路一段23巷9號,"25.047398,121.537485",1,1004.0,中山分局,
WMA03207,朱崙里,臺北市中山區建國北路一段23巷28號,"25.047131,121.538396",1,661.0,中山分局,
WMA03248,朱崙里,臺北市中山區建國北路一段13號,"25.04688,121.53708",1,942.0,中山分局,
WMA03341,朱崙里,臺北市中山區建國北路一段29號,"25.047519,121.537049",1,205.0,中山分局,
WMA03474,朱崙里,臺北市中山區長安東路二段138號,"25.04823,121.537188",1,1038.0,中山分局,
WMA03611,朱崙里,臺北市中山區建國北路一段21號,"25.047165,121.537051",1,256.0,中山分局,
WMA03829,朱崙里,臺北市中山區八德路二段115號,"25.046267,121.537076",1,2000.0,中山分局,
WMA01683,朱崙里,臺北市中山區長安東路二段166號,"25.048234,121.539725",2,569.0,中山分局,
WMA01945,朱崙里,臺北市中山區建國北路一段33巷33號,"25.047826,121.539406",1,102.0,中山分局,
WMA01946,朱崙里,臺北市中山區建國北路一段33巷37-39號,"25.047855,121.539544",1,380.0,中山分局,
WMA01947,朱崙里,臺北市中山區建國北路一段33巷41-43號,"25.047854,121.539698",1,321.0,中山分局,
WMA01949,朱崙里,臺北市中山區建國北路一段33巷33-35號,"25.047826,121.539406",1,225.0,中山分局,
WMA01950,朱崙里,臺北市中山區建國北路一段33巷54-58號,"25.047709,121.539861",1,118.0,中山分局,
WMA02009,朱崙里,臺北市中山區建國北一段23巷53號,"25.047481,121.539877",2,404.0,中山分局,
WMA02010,朱崙里,臺北市中山區建國北路一段23巷55-57號,"25.047409,121.54001",1,450.0,中山分局,
WMA02716,朱崙里,臺北市中山區龍江路8號,"25.047519,121.540263",1,313.0,中山分局,
WMA02723,朱崙里,臺北市中山區龍江路16號,"25.047834,121.540244",1,306.0,中山分局,
WMA03029,朱崙里,臺北市中山區龍江路2之1-7號,"25.047037,121.540305",2,1278.0,中山分局,
WMA03168,朱崙里,臺北市中山區長安東路二段162-1號,"25.04824,121.539405",1,570.0,中山分局,
WMA03217,朱崙里,臺北市中山區長安東路二段160號,"25.04824,121.539304",1,533.0,中山分局,
WMA03326,朱崙里,臺北市中山區建國北路一段33巷35號,"25.047857,121.539458",1,176.0,中山分局,
WMA03330,朱崙里,臺北市中山區龍江路15號,"25.047416,121.540549",2,5344.0,中山分局,
WMA03399,朱崙里,臺北市中山區龍江路1、3號,"25.047688,121.540278",1,436.0,中山分局,
WMA03814,朱崙里,臺北市中山區龍江路2號,"25.047362,121.540257",1,289.0,中山分局,
WMA00045,朱崙里,臺北市中山區八德路街二段267巷19-23號,"25.047605,121.541323",1,30.0,中山分局,
WMA00046,朱崙里,臺北市中山區八德路街二段267巷弄3-5號,"25.045107,121.535059",2,216.0,中山分局,
WMA01688,朱崙里,臺北市中山區長安東路二段176-178號,"25.048213,121.540544",2,953.0,中山分局,
WMA01690,朱崙里,臺北市中山區長安東路二段178-5號,"25.048214,121.540944",2,469.0,中山分局,
WMA01691,朱崙里,臺北市中山區長安東路二段178-6號,"25.048211,121.541065",1,218.0,中山分局,
WMA01693,朱崙里,臺北市中山區長安東路二段184號,"25.048204,121.54136",1,581.0,中山分局,
WMA02732,朱崙里,臺北市中山區龍江路23號,"25.047861,121.540502",2,620.0,中山分局,
WMA02788,朱崙里,臺北市中山區龍江路21巷17-19號,"25.04781,121.541479",1,122.0,中山分局,
WMA02789,朱崙里,臺北市中山區龍江路21巷26-30號,"25.04772,121.541614",1,118.0,中山分局,
WMA02790,朱崙里,臺北市中山區龍江路21巷9號,"25.047796,121.540955",1,97.0,中山分局,
WMA02791,朱崙里,臺北市中山區龍江路21巷9號,"25.047796,121.540955",1,60.0,中山分局,
WMA03454,朱崙里,臺北市中山區長安東路二段201號,"25.0482,121.541741",1,802.0,中山分局,
WMA03481,朱崙里,臺北市中山區長安東路二段196號,"25.048203,121.541656",1,752.0,中山分局,
WMA00023,朱崙里,臺北市中山區復興北路2-8號,"25.047768,121.543715",2,2625.0,中山分局,
WMA01695,朱崙里,臺北市中山區長安東路二段222-224號,"25.048182,121.542613",1,1637.0,中山分局,
WMA01696,朱崙里,臺北市中山區長安東路二段246號,"25.048176,121.543111",1,1129.0,中山分局,
WMA02623,朱崙里,臺北市中山區遼寧街19巷19-23號,"25.047844,121.54285",1,298.0,中山分局,
WMA03826,朱崙里,臺北市中山區八德路二段309號,"25.047381,121.542682",1,1206.0,中山分局,
WMA00974,朱園里,臺北市中山區伊通街39號,"25.050691,121.534916",1,210.0,中山分局,
WMA00975,朱園里,臺北市中山區伊通街41-3號,"25.050913,121.534892",1,157.0,中山分局,
WMA00978,朱園里,臺北市中山區伊通街63-65號,"25.051487,121.534884",1,357.0,中山分局,
WMA00993,朱園里,臺北市中山區伊通街59巷4號,"25.051335,121.535152",1,20.0,中山分局,
WMA00994,朱園里,臺北市中山區伊通街59巷6號,"25.05131,121.535216",1,205.0,中山分局,
WMA01836,朱園里,臺北市中山區南京東路二段174號,"25.051829,121.534916",1,262.0,中山分局,
WMA01837,朱園里,臺北市中山區南京東路二段176號,"25.051829,121.534972",1,144.0,中山分局,
WMA01838,朱園里,臺北市中山區南京東路二段178號,"25.051819,121.535113",1,614.0,中山分局,
WMA01841,朱園里,臺北市中山區南京東路二段202-210號,"25.051817,121.53568",3,3966.0,中山分局,
WMA01842,朱園里,臺北市中山區南京東路二段202-210號,"25.051817,121.53568",3,3699.0,中山分局,
WMA01843,朱園里,臺北市中山區南京東路二段216號,"25.051817,121.536128",1,360.0,中山分局,
WMA01977,朱園里,臺北市中山區建國北路一段78巷17號,"25.049365,121.535165",1,224.0,中山分局,
WMA01991,朱園里,臺北市中山區建國北路一段88巷10-12號,"25.049626,121.535736",1,484.0,中山分局,
WMA01992,朱園里,臺北市中山區建國北路二段138巷27-29號,"25.060822,121.537462",1,73.0,中山分局,
WMA01996,朱園里,臺北市中山區建國北路一段126號,"25.050742,121.536173",5,4326.0,中山分局,
WMA01997,朱園里,臺北市中山區建國北路一段156號,"25.051632,121.536405",2,828.0,中山分局,
WMA02005,朱園里,臺北市中山區建國北路一段90號,"25.049927,121.536292",4,5488.0,中山分局,
WMA02006,朱園里,臺北市中山區建國北路一段96號,"25.050356,121.536302",4,2862.0,中山分局,
WMA2013,朱園里,臺北市中山區建國北路一段78巷13-15號,"25.049393,121.5354",1,338.0,中山分局,
WMA3076,朱園里,臺北市中山區建國北路一段138巷1號,"25.051045,121.536302",3,849.0,中山分局,
WMA0390,朱園里,臺北市中山區建國北路一段146-148號,"25.051252,121.536393",2,752.0,中山分局,
WMA3423,朱園里,臺北市中山區建國北路一段138巷5-7號,"25.051048,121.535934",1,372.0,中山分局,
WMA03605,朱園里,臺北市中山區建國北路一段150號,"25.051441,121.536351",1,766.0,中山分局,
WMA03615,朱園里,臺北市中山區建國北路一段150號,"25.051441,121.536351",1,2241.0,中山分局,
WMA03824,朱園里,臺北市中山區建國北路一段78巷9號,"25.049363,121.535676",1,802.0,中山分局,
WMA00985,朱園里,臺北市中山區伊通街19巷11號,"25.048971,121.535472",1,153.0,中山分局,
WMA00986,朱園里,臺北市中山區伊通街19巷1號,"25.048978,121.535574",1,29.0,中山分局,
WMA00987,朱園里,臺北市中山區伊通街19巷20-22號,"25.048978,121.535574",1,53.0,中山分局,
WMA00988,朱園里,臺北市中山區伊通街19巷21號,"25.048978,121.535638",1,30.0,中山分局,
WMA00989,朱園里,臺北市中山區伊通街19巷26號,"25.048881,121.535511",1,28.0,中山分局,
WMA01470,朱園里,臺北市中山區松江路19巷63號,"25.063148,121.532158",2,1458.0,中山分局,
WMA01471,朱園里,臺北市中山區松江路19巷63號,"25.069903,121.53554",3,1458.0,中山分局,
WMA01584,朱園里,臺北市中山區松江路63巷12號,"25.048884,121.534304",1,285.0,中山分局,
WMA01585,朱園里,臺北市中山區松江路63巷16-18號,"25.048891,121.534493",1,381.0,中山分局,
WMA01586,朱園里,臺北市中山區松江路63巷2號,"25.049002,121.533727",2,469.0,中山分局,
WMA01703,朱園里,臺北市中山區長安東路二段63號,"25.048542,121.533659",2,672.0,中山分局,
WMA01704,朱園里,臺北市中山區長安東路二段63號,"25.048542,121.533659",2,180.0,中山分局,
WMA01705,朱園里,臺北市中山區長安東路二段67號,"25.048537,121.533912",2,478.0,中山分局,
WMA01706,朱園里,臺北市中山區長安東路二段77號,"25.048532,121.534364",2,333.0,中山分局,
WMA01708,朱園里,臺北市中山區長安東路二段63號,"25.048542,121.533659",2,702.0,中山分局,
WMA01976,朱園里,臺北市中山區建國北路一段2號,"25.046438,121.536306",1,254.0,中山分局,
WMA02003,朱園里,臺北市中山區建國北路一段58號,"25.048625,121.536356",1,205.0,中山分局,
WMA03031,朱園里,臺北市中山區建國北路一段80號,"25.049541,121.536282",1,2648.0,中山分局,
WMA03071,朱園里,臺北市中山區長安東路二段117號,"25.04852,121.53567",1,1125.0,中山分局,
WMA03136,朱園里,臺北市中山區伊通街19巷3號,"25.048999,121.53523",1,184.0,中山分局,
WMA03165,朱園里,臺北市中山區松江路63號,"25.048863,121.533176",2,884.0,中山分局,
WMA03512,朱園里,臺北市中山區長安東二段路105號,"25.048781,121.535561",1,436.0,中山分局,
WMA03519,朱園里,臺北市中山區伊通街25號,"25.049495,121.534906",1,150.0,中山分局,
WMA03642,朱園里,臺北市中山區建國北路一段78巷28號,"25.049261,121.535383",1,265.0,中山分局,
WMA03658,朱園里,臺北市中山區長安東路二段113號,"25.048684,121.535381",1,950.0,中山分局,
WMA00972,朱園里,臺北市中山區伊通街28號,"25.050725,121.53466",1,386.0,中山分局,
WMA00973,朱園里,臺北市中山區伊通街30-32號,"25.050867,121.53466",3,384.0,中山分局,
WMA00977,朱園里,臺北市中山區伊通街54-60號,"25.051448,121.534655",1,369.0,中山分局,
WMA00991,朱園里,臺北市中山區伊通街52巷18號,"25.05134,121.534039",1,196.0,中山分局,
WMA01393,朱園里,臺北市中山區松江路101號,"25.051155,121.533223",1,1020.0,中山分局,
WMA01472,朱園里,臺北市中山區松江路65號,"25.049084,121.533182",1,512.0,中山分局,
WMA01475,朱園里,臺北市中山區松江路71號,"25.049439,121.533188",1,436.0,中山分局,
WMA01480,朱園里,臺北市中山區松江路87-89號,"25.050449,121.533204",2,2765.0,中山分局,
WMA01481,朱園里,臺北市中山區松江路95-1號,"25.050913,121.533212",1,493.0,中山分局,
WMA01587,朱園里,臺北市中山區松江路63巷3號,"25.049005,121.533629",1,797.0,中山分局,
WMA01588,朱園里,臺北市中山區松江路63巷5號,"25.049018,121.533869",1,550.0,中山分局,
WMA01589,朱園里,臺北市中山區松江路63巷7號,"25.049026,121.534126",1,308.0,中山分局,
WMA01595,朱園里,臺北市中山區松江路69巷14-16號,"25.049261,121.534532",1,392.0,中山分局,
WMA01596,朱園里,臺北市中山區松江路69巷3號,"25.049422,121.533649",1,440.0,中山分局,
WMA01597,朱園里,臺北市中山區松江路69巷7號,"25.049437,121.53398",1,244.0,中山分局,
WMA01598,朱園里,臺北市中山區松江路69巷8號,"25.049274,121.533871",1,541.0,中山分局,
WMA01599,朱園里,臺北市中山區松江路69巷9號,"25.049416,121.534116",1,245.0,中山分局,
WMA01606,朱園里,臺北市中山區松江路77巷6號,"25.049678,121.533661",1,353.0,中山分局,
WMA01607,朱園里,臺北市中山區松江路77巷8號,"25.049668,121.533895",1,413.0,中山分局,
WMA01619,朱園里,臺北市中山區松江路93巷1號,"25.050704,121.533578",1,274.0,中山分局,
WMA01621,朱園里,臺北市中山區松江路93巷3號,"25.050803,121.533826",1,738.0,中山分局,
WMA01622,朱園里,臺北市中山區松江路93巷6號,"25.050588,121.53391",1,336.0,中山分局,
WMA01624,朱園里,臺北市中山區松江路97巷4-6號,"25.050934,121.533657",1,69.0,中山分局,
WMA01833,朱園里,臺北市中山區南京東路二段132號,"25.051838,121.533659",1,700.0,中山分局,
WMA03109,朱園里,臺北市中山區松江路93巷5號,"25.050701,121.534026",1,745.0,中山分局,
WMA03153,朱園里,臺北市中山區伊通街10號,"25.049855,121.534353",1,422.0,中山分局,
WMA03366,朱園里,臺北市中山區松江路2號,"25.046292,121.532714",3,588.0,中山分局,
WMA03425,朱園里,臺北市中山區伊通街52巷1-3號,"25.051485,121.534468",2,270.0,中山分局,
WMA01319,朱園里,臺北市中山區松江路1號,"25.045835,121.5333",1,505.0,中山分局,
WMA01407,朱園里,臺北市中山區松江路17號,"25.046448,121.533139",2,260.0,中山分局,
WMA01413,朱園里,臺北市中山區松江路19號,"25.046673,121.533143",1,34.0,中山分局,
WMA01439,朱園里,臺北市中山區松江路3-11號,"25.046074,121.533131",1,1708.0,中山分局,
WMA01544,朱園里,臺北市中山區松江路25巷3號,"25.047205,121.533649",1,38.0,中山分局,
WMA02178,朱園里,臺北市中山區渭水路1-1之2號,"25.045843,121.53352",1,309.0,中山分局,
WMA02179,朱園里,臺北市中山區渭水路28-50號,"25.045517,121.534183",1,1085.0,中山分局,
WMA00028,朱園里,臺北市中山區滑水路50-52號,"25.045585,121.5347933",1,665.0,中山分局,
WMA02181,朱園里,臺北市中山區渭水路54-56號,"25.045556,121.534993",1,764.0,中山分局,
WMA02182,朱園里,臺北市中山區滑水路3巷20-22號,"25.046345,121.533573",1,344.0,中山分局,
WMA02183,朱園里,臺北市中山區渭水路3巷28-30號,"25.046446,121.533509",1,213.0,中山分局,
WMA02184,朱園里,臺北市中山區滑水路3巷36號,"25.046633,121.533560",1,249.0,中山分局,
WMA02185,朱園里,臺北市中山區渭水路3巷6號,"25.04596,121.533562",1,44.0,中山分局,
WMA03273,朱園里,臺北市中山區八德路二段67-71號,"25.045362,121.535044",1,764.0,中山分局,
WMA03275,朱園里,臺北市中山區渭水路16-26號,"25.04558,121.533858",1,878.0,中山分局,
WMA03276,朱園里,臺北市中山區松江路23號,"25.046779,121.533143",2,458.0,中山分局,
WMA03550,朱園里,臺北市中山區松江路25巷5號之1,"25.04744,121.533852",1,354.0,中山分局,
WMA01433,朱園里,臺北市中山區松江路27號,"25.047241,121.533154",1,405.0,中山分局,
WMA01442,朱園里,臺北市中山區松江路31-33號,"25.047404,121.533156",1,496.0,中山分局,
WMA01461,朱園里,臺北市中山區松江路47-57號,"25.047979,121.533163",2,970.0,中山分局,
WMA01468,朱園里,臺北市中山區松江路59號,"25.048327,121.533181",1,418.0,中山分局,
WMA01578,朱園里,臺北市中山區松江路45巷41號,"25.047972,121.534307",1,52.0,中山分局,
WMA01674,朱園里,臺北市中山區長安東路二段106號,"25.048317,121.535165",1,442.0,中山分局,
WMA01676,朱園里,臺北市中山區長安東路二段110號,"25.048311,121.535518",1,177.0,中山分局,
WMA01677,朱園里,臺北市中山區長安東路二段112號,"25.048309,121.535659",1,950.0,中山分局,
WMA01707,朱園里,臺北市中山區長安東路二段80號,"25.048335,121.534107",1,441.0,中山分局,
WMA01709,朱園里,臺北市中山區長安東路二段82號,"25.048333,121.534222",1,289.0,中山分局,
WMA01710,朱園里,臺北市中山區長安東路二段116巷6號,"25.048031,121.535927",1,56.0,中山分局,
WMA01711,朱園里,臺北市中山區長安東路二段116巷8號,"25.047984,121.535927",1,126.0,中山分局,
WMA01930,朱園里,臺北市中山區建國北路一段12號,"25.046534,121.537114",1,405.0,中山分局,
WMA01938,朱園里,臺北市中山區建國北路一段26號,"25.047076,121.536321",1,52.0,中山分局,
WMA01995,朱園里,臺北市中山區建國北路一段28號,"25.047132,121.536321",1,65.0,中山分局,
WMA02000,朱園里,臺北市中山區建國一段38號,"25.047487,121.536239",3,534.0,中山分局,
WMA02001,朱園里,臺北市中山區建國北路一段42號,"25.04762,121.53633",1,154.0,中山分局,
WMA02002,朱園里,臺北市中山區建國北路一段48號,"25.047833,121.5363",1,494.0,中山分局,
WMA02003,朱園里,臺北市中山區建國北路一段58號,"25.048625,121.536356",1,205.0,中山分局,
WMA03027,朱園里,臺北市中山區長安東路二段118號之5,"25.048259,121.53632",1,142.0,中山分局,
WMA03028,朱園里,臺北市中山區松江路39-43號,"25.047635,121.533154",1,1132.0,中山分局,
WMA03166,朱園里,臺北市中山區長安東路二段84-94號,"25.048328,121.534319",3,1097.0,中山分局,
WMA03167,朱園里,臺北市中山區長安東路二段100號,"25.048317,121.534867",3,936.0,中山分局,
WMA03274,朱園里,臺北市中山區長安東路二段114號,"25.048307,121.535808",2,446.0,中山分局,
WMA03813,朱園里,臺北市中山區伊通街1號,"25.048013,121.534819",1,258.0,中山分局,
WMA03816,朱園里,臺北市中山區建國北路一段50巷25號,"25.047954,121.53513",1,182.0,中山分局,
WMA03830,朱園里,臺北市中山區長安東路118號,"25.048303,121.536045",1,672.0,中山分局,
WMA00031,朱園里,臺北市中山區八德路二段85號,"25.045869,121.535692",1,137.0,中山分局,
WMA01108,朱馥里,臺北市中山區合江街4號,"25.05489,121.539013",1,130.0,中山分局,
WMA01154,朱馥里,臺北市中山區合江街20巷14-18號,"25.055112,121.538538",1,44.0,中山分局,
WMA01155,朱馥里,臺北市中山區合江街20巷35-39號,"25.05523,121.538008",1,460.0,中山分局,
WMA01743,朱馥里,臺北市中山區長春路169-179號之1,"25.054849,121.537257",2,1878.0,中山分局,
WMA01746,朱馥里,臺北市中山區長春路187號,"25.054846,121.537752",2,978.0,中山分局,
WMA01754,朱馥里,臺北市中山區長春路217-223號,"25.054853,121.538619",1,438.0,中山分局,
WMA02026,朱馥里,臺北市中山區建國北路二段65號,"25.0559,121.537257",1,278.0,中山分局,
WMA02039,朱馥里,"臺北市中山區建國北路二段33巷1,3號","25.055367,121.537452",2,1613.0,中山分局,
WMA03213,朱馥里,臺北市中山區合江街20巷29號,"25.055223,121.538428",1,624.0,中山分局,
WMA03606,朱馥里,臺北市中山區長春路189號,"25.054853,121.53791",1,1358.0,中山分局,
WMA01109,朱馥里,臺北市中山區合江街43-45號,"25.055893,121.539203",1,257.0,中山分局,
WMA01116,朱馥里,臺北市中山區合江街68號,"25.056626,121.539062",1,318.0,中山分局,
WMA01175,朱馥里,臺北市中山區合江街58巷19號,"25.055859,121.538009",1,54.0,中山分局,
WMA01177,朱馥里,臺北市中山區合江街58巷26號,"25.055741,121.53822",1,156.0,中山分局,
WMA01178,朱馥里,臺北市中山區合江街58巷28號,"25.055738,121.538124",1,86.0,中山分局,
WMA01179,朱馥里,臺北市中山區合江街58巷36號,"25.055731,121.537929",1,32.0,中山分局,
WMA01185,朱馥里,臺北市中山區合江街70巷17-19號,"25.057017,121.538578",1,104.0,中山分局,
WMA01187,朱馥里,臺北市中山區合江街70巷9號,"25.056977,121.538751",1,88.0,中山分局,
WMA01932,朱馥里,臺北市中山區建國北路二段73號,"25.054943,121.536473",1,158.0,中山分局,
WMA02601,朱馥里,臺北市中山區興安街20-22號,"25.056086,121.537931",1,178.0,中山分局,
WMA02602,朱馥里,臺北市中山區興安街30號,"25.056069,121.538498",1,142.0,中山分局,
WMA03303,朱馥里,臺北市中山區合江街58巷20號,"25.055738,121.538518",1,137.0,中山分局,
WMA00719,朱馥里,臺北市中山區民生東路三段2-4號,"25.057684,121.537603",2,3696.0,中山分局,
WMA03809,朱馥里,臺北市中山區民生東路三段2號,"25.057684,121.537441",2,6190.0,中山分局,
WMA00728,朱馥里,臺北市中山區民生東路三段28-30號,"25.057635,121.539354",1,265.0,中山分局,
WMA01110,朱馥里,臺北市中山區合江街53號,"25.056622,121.539212",1,1448.0,中山分局,
WMA01111,朱馥里,臺北市中山區合江街53號,"25.056622,121.539212",1,460.0,中山分局,
WMA01112,朱馥里,臺北市中山區合江街53號,"25.056622,121.539212",1,686.0,中山分局,
WMA01113,朱馥里,臺北市中山區合江街53號,"25.056622,121.539212",1,902.0,中山分局,
WMA01114,朱馥里,臺北市中山區合江街55-1號,"25.05705,121.539295",1,560.0,中山分局,
WMA01115,朱馥里,臺北市中山區合江街57-59號,"25.057172,121.539253",1,472.0,中山分局,
WMA01119,朱馥里,臺北市中山區合江街82-84號,"25.057141,121.539075",1,94.0,中山分局,
WMA01174,朱馥里,臺北市中山區合江街55巷21-31號,"25.056984,121.540066",1,353.0,中山分局,
WMA01180,朱馥里,臺北市中山區合江街61巷1-3號,"25.057324,121.539289",1,572.0,中山分局,
WMA01181,朱馥里,臺北市中山區合江街61巷17號,"25.057303,121.539634",1,76.0,中山分局,
WMA01182,朱馥里,臺北市中山區合江街61巷25號,"25.057314,121.539751",1,165.0,中山分局,
WMA01183,朱馥里,臺北市中山區合江街61巷29號,"25.05731,121.539936",1,132.0,中山分局,
WMA01199,朱馥里,臺北市中山區合江街94巷10號,"25.057372,121.538763",1,129.0,中山分局,
WMA02727,朱馥里,臺北市中山區龍江路200-1~4號,"25.057383,121.540511",1,44.0,中山分局,
WMA03390,朱馥里,臺北市中山區民生東路三段8-10號,"25.057611,121.538332",1、2,2841.0,中山分局,
WMA03467,朱馥里,臺北市中山區民生東路三段32號,"25.057601,121.539894",4,1116.0,中山分局,
WMA03567,朱馥里,臺北市中山區合江街55巷9號,"25.056981,121.539593",2,762.0,中山分局,
