類別,電腦編號,村里別,地址,地下樓層數,可容納人數,備註,placemark_address
電信局,TMD0006,成功里,宜蘭市東港路二段420號,1.0,940.0,,"TMD0006 宜蘭市東港路二段420號"
公寓,TMD0007,成功里,宜蘭市成功路50號,1.0,2169.0,,"TMD0007 宜蘭市成功路50號"
大樓,TMD0008,新東里,宜蘭市東港路二段155巷2號,1.0,1490.0,,"TMD0008 宜蘭市東港路二段155巷2號"
大樓,TMD0009,延平里,宜蘭市延平路56巷8號,1.0,670.0,,"TMD0009 宜蘭市延平路56巷8號"
學校,TMD0010,成功里,宜蘭市延平路50號,1.0,1832.0,,"TMD0010 宜蘭市延平路50號"
電信局,TMD0011,延平里,宜蘭市東港路二段110巷50號,1.0,1088.0,,"TMD0011 宜蘭市東港路二段110巷50號"
大樓,TMD0012,成功里,宜蘭市延平路42巷2弄8號,1.0,1920.0,,"TMD0012 宜蘭市延平路42巷2弄8號"
大樓,TMD0013,成功里,宜蘭市延平路38號,1.0,164.0,,"TMD0013 宜蘭市延平路38號"
大樓,TMD0014,延平里,宜蘭市延平路56巷5號,1.0,1238.0,,"TMD0014 宜蘭市延平路56巷5號"
學校,TMD0015,成功里,宜蘭市延平路50號,1.0,221.0,,"TMD0015 宜蘭市延平路50號"
大樓,TMD0016,成功里,宜蘭市延平路34號,1.0,1391.0,,"TMD0016 宜蘭市延平路34號"
大樓,TMD0017,新東里,宜蘭市校舍一路81號,1.0,3418.0,,"TMD0017 宜蘭市校舍一路81號"
大樓,TMD0018,延平里,宜蘭市黎明三路一段57巷1號,1.0,4778.0,,"TMD0018 宜蘭市黎明三路一段57巷1號"
大樓,TMD0020,新東里,宜蘭市黎明三路一段27巷18號,1.0,344.0,,"TMD0020 宜蘭市黎明三路一段27巷18號"
大樓,TMD0021,中興里,宜蘭市校舍路19號,1.0,808.0,,"TMD0021 宜蘭市校舍路19號"
大樓,TMD0022,中興里,宜蘭市中興路330巷3號,1.0,2680.0,,"TMD0022 宜蘭市中興路330巷3號"
大樓,TMD0023,中興里,宜蘭市慈安路84號,1.0,1833.0,,"TMD0023 宜蘭市慈安路84號"
醫院,TMD0024,東村里,宜蘭市校舍路169號,1.0,19085.0,,"TMD0024 宜蘭市校舍路169號"
大樓,TMD0025,成功里,宜蘭市林森路116至118號,1.0,65.0,,"TMD0025 宜蘭市林森路116至118號"
大樓,TMD0026,新東里,宜蘭市陽明路131巷93號,1.0,125.0,,"TMD0026 宜蘭市陽明路131巷93號"
大樓,TMD0027,延平里,宜蘭市延平路50號,1.0,200.0,,"TMD0027 宜蘭市延平路50號"
大樓,TMD0028,新東里,宜蘭市校舍路200號,1.0,1297.0,,"TMD0028 宜蘭市校舍路200號"
大樓,TMD0029,中興里,宜蘭市陽明二路82號至校舍一路99號,1.0,106.0,,"TMD0029 宜蘭市陽明二路82號至校舍一路99號"
大樓,TMD0030,中興里,宜蘭市陽明二路46號,1.0,342.0,,"TMD0030 宜蘭市陽明二路46號"
大樓,TMD0031,中興里,宜蘭市黎明三路211號,1.0,25.0,,"TMD0031 宜蘭市黎明三路211號"
大樓,TMD0032,中興里,宜蘭市校舍路1號(黎明樓),1.0,80.0,,"TMD0032 宜蘭市校舍路1號(黎明樓)"
大樓,TME0001,建業里,宜蘭市凱旋路500號,2.0,20912.0,,"TME0001 宜蘭市凱旋路500號"
大樓,TME0002,進士里,宜蘭市嵐峰路一段6號,1.0,219.0,,"TME0002 宜蘭市嵐峰路一段6號"
公家機關,TME0003,凱旋里,宜蘭市縣政一街3號,1.0,8917.0,,"TME0003 宜蘭市縣政一街3號"
公家機關,TME0004,凱旋里,宜蘭市建蘭北路27巷1號,1.0,4198.0,,"TME0004 宜蘭市建蘭北路27巷1號"
公家機關,TME0005,凱旋里,宜蘭市建蘭北路27巷2號,1.0,2889.0,,"TME0005 宜蘭市建蘭北路27巷2號"
公家機關,TME0006,凱旋里,宜蘭市縣政一街45號,1.0,4447.0,,"TME0006 宜蘭市縣政一街45號"
公家機關,TME0007,南津里,宜蘭市凱旋路129巷1號,1.0,4356.0,,"TME0007 宜蘭市凱旋路129巷1號"
公家機關,TME0008,南津里,宜蘭市凱旋路129巷2號,1.0,5738.0,,"TME0008 宜蘭市凱旋路129巷2號"
公寓,TME0009,進士里,宜蘭市嵐峰路一段197號,1.0,359.0,,"TME0009 宜蘭市嵐峰路一段197號"
大樓,TME0010,南津里,宜蘭市縣政一街25號,1.0,1968.0,,"TME0010 宜蘭市縣政一街25號"
旅館,TME0011,南津里,宜蘭市凱旋路135號,1.0,2460.0,,"TME0011 宜蘭市凱旋路135號"
公家機關,TME0012,南津里,宜蘭市縣政西路1號,1.0,5315.0,,"TME0012 宜蘭市縣政西路1號"
學校,TME0013,建業里,宜蘭市縣政七街50巷1號,1.0,1211.0,,"TME0013 宜蘭市縣政七街50巷1號"
大樓,TME0014,建業里,宜蘭市縣政西路81號,1.0,909.0,,"TME0014 宜蘭市縣政西路81號"
大樓,TME0015,進士里,宜蘭市自強路163號,1.0,1922.0,,"TME0015 宜蘭市自強路163號"
大樓,TME0016,擺厘里,宜蘭市嵐峰路一段134號,1.0,504.0,,"TME0016 宜蘭市嵐峰路一段134號"
大樓,TME0017,進士里,宜蘭市自強路147號,1.0,1112.0,,"TME0017 宜蘭市自強路147號"
大樓,TME0019,進士里,宜蘭市嵐峰路1段120號,1.0,1641.0,,"TME0019 宜蘭市嵐峰路1段120號"
大樓,TME0021,進士里,宜蘭市自強路131號,1.0,1308.0,,"TME0021 宜蘭市自強路131號"
大樓,TME0022,擺厘里,宜蘭市自強路116號,1.0,1298.0,,"TME0022 宜蘭市自強路116號"
大樓,TME0023,進士里,宜蘭市進士路70號,1.0,1436.0,,"TME0023 宜蘭市進士路70號"
大樓,TME0024,進士里,宜蘭市女中路二段501號,1.0,1008.0,,"TME0024 宜蘭市女中路二段501號"
大樓,TME0025,進士里,宜蘭市女中路二段455號,1.0,4085.0,,"TME0025 宜蘭市女中路二段455號"
大樓,TME0026,進士里,宜蘭市自強路118號,1.0,511.0,,"TME0026 宜蘭市自強路118號"
電信局,TME0029,進士里,宜蘭市女中路二段491巷2號,1.0,1943.0,,"TME0029 宜蘭市女中路二段491巷2號"
大樓,TME0030,進士里,宜蘭市女中路三段209號,1.0,2543.0,,"TME0030 宜蘭市女中路三段209號"
大樓,TME0031,進士里,宜蘭市嵐峰路二段14號,1.0,557.0,,"TME0031 宜蘭市嵐峰路二段14號"
大樓,TME0033,進士里,宜蘭市女中路三段123號,1.0,363.0,,"TME0033 宜蘭市女中路三段123號"
大樓,TME0034,進士里,宜蘭市女中路三段49號,1.0,1433.0,,"TME0034 宜蘭市女中路三段49號"
大樓,TME0035,進士里,宜蘭市進士路171號,1.0,1613.0,,"TME0035 宜蘭市進士路171號"
大樓,TME0036,擺厘里,宜蘭市嵐峰路一段84號,1.0,181.0,,"TME0036 宜蘭市嵐峰路一段84號"
學校,TME0037,擺厘里,宜蘭市女中路二段355號,1.0,733.0,,"TME0037 宜蘭市女中路二段355號"
大樓,TME0038,進士里,宜蘭市嵐峰路一段46號,1.0,285.0,,"TME0038 宜蘭市嵐峰路一段46號"
大樓,TME0041,擺厘里,宜蘭市自強路92號,1.0,1674.0,,"TME0041 宜蘭市自強路92號"
大樓,TME0043,進士里,宜蘭市縣政九街65號,1.0,909.0,,"TME0043 宜蘭市縣政九街65號"
大樓,TME0045,擺厘里,宜蘭市女中路二段355號,1.0,504.0,,"TME0045 宜蘭市女中路二段355號"
大樓,TME0046,擺厘里,宜蘭市女中路二段355號,1.0,1112.0,,"TME0046 宜蘭市女中路二段355號"
大樓,TME0047,進士里,宜蘭市凱旋路130號,1.0,1641.0,,"TME0047 宜蘭市凱旋路130號"
大樓,TME0048,擺厘里,宜蘭市中山路一段399號,1.0,1308.0,,"TME0048 宜蘭市中山路一段399號"
大樓,TME0049,擺厘里,宜蘭市嵐峰路一段48號,1.0,55.0,,"TME0049 宜蘭市嵐峰路一段48號"
大樓,TME0050,進士里,宜蘭市擺里路9-38號,1.0,125.0,,"TME0050 宜蘭市擺里路9-38號"
公寓,TME0051,進士里,宜蘭市進士里嵐峰路一段175號,1.0,1098.0,,"TME0051 宜蘭市進士里嵐峰路一段175號"
農會,TMF0001,員山村,宜蘭縣員山鄉員山路一段210號,1.0,188.0,,"TMF0001 宜蘭縣員山鄉員山路一段210號"
公家機關,TMF0002,員山村,宜蘭縣員山鄉金山西路265號,1.0,721.0,,"TMF0002 宜蘭縣員山鄉金山西路265號"
公家機關,TMF0003,員山村,宜蘭縣員山鄉復興路20號,1.0,125.0,,"TMF0003 宜蘭縣員山鄉復興路20號"
大樓,TMF0004,員山村,宜蘭縣員山鄉員山路一段143巷23號,1.0,40.0,,"TMF0004 宜蘭縣員山鄉員山路一段143巷23號"
佛堂,TMG0001,枕山村,宜蘭縣員山鄉枕山路149號,1.0,473.0,,"TMG0001 宜蘭縣員山鄉枕山路149號"
台灣電力公司,TMG0002,永和村,宜蘭縣員山鄉溫泉路8號,1.0,113.0,,"TMG0002 宜蘭縣員山鄉溫泉路8號"
廟宇,TMH0001,逸仙村,宜蘭縣員山鄉大安路121號,1.0,113.0,,"TMH0001 宜蘭縣員山鄉大安路121號"
醫院,TMI0001,內城村,宜蘭縣員山鄉榮光路386號,1.0,702.0,,"TMI0001 宜蘭縣員山鄉榮光路386號"
醫院,TMI0002,內城村,宜蘭縣員山鄉榮光路386號,1.0,692.0,,"TMI0002 宜蘭縣員山鄉榮光路386號"
醫院,TMI0003,內城村,宜蘭縣員山鄉榮光路386號,1.0,1356.0,,"TMI0003 宜蘭縣員山鄉榮光路386號"
