類別,村里別,地址,地下樓層數,可容納人數,轄管分局,備註
公寓,三民里,新竹市東區三民里民生路32號,1,93.0,第二分局,
公寓,榮光里,新竹市東區榮光里中華路二段312巷3號,1,52.0,第二分局,
公寓,成功里,新竹市東區成功里勝利路82號,1,56.0,第二分局,
公寓,成功里,新竹市東區成功里勝利路80號,1,77.0,第二分局,
公寓,三民里,新竹市東區三民里民族路168號,1,48.0,第二分局,
公寓,三民里,新竹市東區三民里中華路二段86號,1,58.0,第二分局,
公寓,三民里,新竹市東區三民里民族路104號,1,60.0,第二分局,
公寓,三民里,新竹市東區三民里民族路106號,1,60.0,第二分局,
公寓,三民里,新竹市東區三民里民族路114號,1,34.0,第二分局,
大樓,親仁里,新竹市東區親仁里東大路1段127號,3,1615.0,第二分局,
公寓,三民里,新竹市東區三民里民生路10巷2號,1,26.0,第二分局,
公寓,三民里,新竹市東區三民里民族路84之1號,1,64.0,第二分局,
公寓,三民里,新竹市東區三民里民族路84號,1,34.0,第二分局,
公寓,三民里,新竹市東區三民里民生路8號,1,45.0,第二分局,
大樓,成功里,新竹市東區成功里武昌街66號,1,148.0,第二分局,
大樓,三民里,新竹市東區三民里中華路二段46號,1,312.0,第二分局,
公寓,三民里,新竹市東區三民里民主路10號,1,66.0,第二分局,
公寓,三民里,新竹市東區三民里民主路12號,1,41.0,第二分局,
大樓,中正里,新竹市東區中正里中正路71號,1,152.0,第二分局,
大樓,中正里,新竹市東區中正里中正路79號,1,134.0,第二分局,
大樓,榮光里,新竹市東區榮光里民族路25號,1,206.0,第二分局,
大樓,三民里,新竹市東區三民里民族路1號,1,150.0,第二分局,
公寓,三民里,新竹市東區三民里民權路86巷10號,1,49.0,第二分局,
公寓,三民里,新竹市東區三民里中華路二段170巷6號,1,78.0,第二分局,
公寓,成功里,新竹市東區成功里勝利路96之1號,1,30.0,第二分局,
公寓,三民里,新竹市東區三民里民族路127巷35號,1,73.0,第二分局,
公寓,三民里,新竹市東區三民里民族路82號,1,25.0,第二分局,
公寓,成功里,新竹市東區成功里勝利路86號,1,90.0,第二分局,
大樓,東門里,新竹市東區東門里大同路49號,1,229.0,第二分局,
大樓,三民里,新竹市東區三民里民族路142號,1,120.0,第二分局,
公寓,三民里,新竹市東區三民里民族路155號,1,45.0,第二分局,
公寓,公園里,新竹市東區公園里花園街127號,1,66.0,第二分局,
大樓,三民里,新竹市東區三民里民生路43巷23號,1,153.0,第二分局,
公寓,公園裡,新竹市東區公園里南大路29號,1,104.0,第二分局,
東門派出所,東門里,新竹市東區東門里東門街87號,1,149.0,第二分局,
東門國小,育賢里,新竹市東區育賢里民族路33號,1,197.0,第二分局,
公寓,三民里,新竹市東區三民里民族路158之1號,1,41.0,第二分局,
公寓,三民里,新竹市東區三民里民族路158之3號,1,32.0,第二分局,
公寓,三民里,新竹市東區三民里自由路27巷1號,1,68.0,第二分局,
公寓,三民里,新竹市東區三民里自由路27巷3號,1,69.0,第二分局,
大樓,育賢里,新竹市東區育賢里東門街56號,1,662.0,第二分局,
公寓,成功里,新竹市東區成功里復興路16之5號,1,90.0,第二分局,
大樓,三民里,新竹市東區三民里民族路205號,2,938.0,第二分局,
大樓,三民里,新竹市東區三民里民權路110號,1,242.0,第二分局,
大樓,公園里,新竹市東區公園里南大路42號,2,444.0,第二分局,
新竹高級工業職業學校,三民里,新竹市東區三民里中華路二段2號,1,265.0,第二分局,
公寓,三民里,新竹市東區三民里民權路111巷83號,1,26.0,第二分局,
大樓,親仁里,新竹市東區親仁里文化路96號  ,2,610.0,第二分局,
公寓,三民里,新竹市東區三民里民權路186號,1,24.0,第二分局,
大樓,榮光里,新竹市東區榮光里中華路二段480號,2,338.0,第二分局,
大樓,三民里,新竹市東區三民里民權路111巷27號,1,253.0,第二分局,
公寓,成功里,新竹市東區成功里勝利路102號,1,49.0,第二分局,
公寓,三民里,新竹市東區三民里民族路261號,1,40.0,第二分局,
大樓,三民里,新竹市東區三民里自由路27巷31號,1,138.0,第二分局,
大樓,榮光里,新竹市東區榮光里東門街59號,1,558.0,第二分局,
公寓,中正里,新竹市東區中正里大同路104號,1,42.0,第二分局,
大樓,公園里,新竹市東區公園里南大路32號,2,474.0,第二分局,
大樓,公園里,新竹市東區公園里光復路二段247號,1,194.0,第二分局,
大樓,三民里,新竹市東區三民里中華路二段270號,2,1946.0,第二分局,
公寓,三民里,新竹市東區三民里中華路二段287號,1,90.0,第二分局,
公寓,三民里,新竹市東區三民里中華路二段285號,1,62.0,第二分局,
大樓,三民里,新竹市東區三民里民權路108巷11號,1,202.0,第二分局,
大樓,成功里,新竹市東區成功里勝利路40號,2,516.0,第二分局,
公寓,成功里,新竹市東區成功里勝利路26號,1,52.0,第二分局,
公寓,三民里,新竹市東區三民里民族路67巷1弄28號,1,36.0,第二分局,
大樓,成功里,新竹市東區成功里林森路43號,1,149.0,第二分局,
公寓,三民里,新竹市東區三民里民族路127巷7號,1,73.0,第二分局,
公寓,東門里,新竹市東區東門里文昌街32號,1,77.0,第二分局,
公寓,三民里,新竹市東區三民里民權路261號,1,41.0,第二分局,
公寓,親仁里,新竹市東區親仁里世界街92號,1,45.0,第二分局,
大樓,三民里,新竹市東區三民里民族路41.43號,1,114.0,第二分局,
大樓,育賢里,新竹市東區育賢里民族路34號,1,501.0,第二分局,
大樓,成功里,新竹市東區成功里復興路2號,2,853.0,第二分局,
公寓,東門里,新竹市東區東門里中央路60號,1,34.0,第二分局,
大樓,三民里,新竹市東區三民里民族路67巷1弄24號,1,101.0,第二分局,
公寓,三民里,新竹市東區三民里民族路63號,1,25.0,第二分局,
公寓,榮光里,新竹市東區榮光里民族路21.23號,1,84.0,第二分局,
大樓,成功里,新竹市東區成功里林森路48號,1,884.0,第二分局,
公寓,三民里,新竹市東區三民里民權路111巷48號,1,98.0,第二分局,
公寓,三民里,新竹市東區三民里民權路111巷5號,1,25.0,第二分局,
大樓,榮光里,新竹市東區榮光里民族路17號,2,290.0,第二分局,
公寓,三民里,新竹市東區三民里民族路82號,1,33.0,第二分局,
公寓,榮光里,新竹市東區榮光里信義街18號,1,37.0,第二分局,
公寓,成功里,新竹市東區成功里文昌街25號,1,30.0,第二分局,
東門國小,育賢里,新竹市東區育賢里民族路33號,1,92.0,第二分局,
公寓,三民里,新竹市東區三民里民族路76號,1,57.0,第二分局,
公寓,公園里,新竹市東區公園里花園街17號,1,28.0,第二分局,
公寓,公園里,新竹市東區公園里南大路25號,1,116.0,第二分局,
公寓,成功里,新竹市東區成功里大同路28號,1,25.0,第二分局,
公寓,成功里,新竹市東區成功里大同路32號,1,25.0,第二分局,
公寓,成功里,新竹市東區成功里大同路30號,1,26.0,第二分局,
公寓,三民里,新竹市東區三民里民族路67巷15弄7號,1,92.0,第二分局,
公寓,公園里,新竹市東區公園里民族路24號,1,38.0,第二分局,
公寓,榮光里,新竹市東區榮光里林森路6號 ,1,66.0,第二分局,
公寓,三民里,新竹市東區三民里民族路127巷1號,1,65.0,第二分局,
公寓,公園里,新竹市東區公園里花園街43巷1號,1,85.0,第二分局,
公寓,育賢里,新竹市東區育賢里東門街10號,1,76.0,第二分局,
大樓,育賢里,新竹市東區育賢里東門街8號,1,101.0,第二分局,
公寓,育賢里,新竹市東區育賢里文化街14之1號,1,40.0,第二分局,
大樓,三民里,新竹市東區三民里民族路139號,2,494.0,第二分局,
大樓,公園里,新竹市東區公園里東大路一段50號之1,1,112.0,第二分局,
大樓,中正里,新竹市東區中正里東門街128號,1,377.0,第二分局,
大樓,中正里,新竹市東區中正里東門街128號,1,377.0,第二分局,
新竹高級工業職業學校,三民里,新竹市東區三民里中華路二段2號,1,108.0,第二分局,
大樓,三民里,新竹市東區三民里民族路241巷12號,1,115.0,第二分局,
商品檢驗局新竹分局,三民里,新竹市東區三民里民族路109巷14號,2,581.0,第二分局,
東門國小,育賢里,新竹市東區育賢里民族路33號,1,89.0,第二分局,
公寓,三民里,新竹市東區三民里民生路17巷14號,1,77.0,第二分局,
公寓,三民里,新竹市東區三民里民權路111巷31號,1,84.0,第二分局,
公寓,三民里,新竹市東區三民里民族路147號,1,44.0,第二分局,
大樓,公園里,新竹市東區公園里東大路一段32巷22號,1,116.0,第二分局,
公寓,三民里,新竹市東區三民里民族路67巷1弄12號,1,30.0,第二分局,
公寓,育賢里,新竹市東區育賢里東門街34巷19號,1,89.0,第二分局,
公寓,公園里,新竹市東區公園里花園街43巷4號,1,60.0,第二分局,
公寓,育賢里,新竹市東區育賢里文化街12之1號,1,77.0,第二分局,
公寓,三民里,新竹市東區三民里民族路39號,1,34.0,第二分局,
大樓,三民里,新竹市東區三民里民權路6號,1,102.0,第二分局,
大樓,公園里,新竹市東區公園里南大路32之1號,1,152.0,第二分局,
大樓,三民里,新竹市東區三民里民族路155巷12號,1,168.0,第二分局,
大樓,東門里,新竹市東區東門里東前街43號,1,388.0,第二分局,
大樓,榮光里,新竹市東區榮光里中正路13號,1,242.0,第二分局,
公寓,榮光里,新竹市東區榮光里東門街33號,1,58.0,第二分局,
大樓,成功里,新竹市東區成功里林森路29號,2,1548.0,第二分局,
大樓,三民里,新竹市東區三民里民主路48巷1號,1,101.0,第二分局,
大樓,三民里,新竹市東區三民里民主路48巷5號,1,101.0,第二分局,
大樓,三民里,新竹市東區三民里民主路48巷9號,1,101.0,第二分局,
公寓,三民里,新竹市東區三民里民權路24巷12弄10號,1,65.0,第二分局,
公寓,文華里,新竹市東區文華里17鄰國華街16號,1,420.0,第二分局,
新竹女中,三民里,新竹市東區三民里中華路二段270號,1,857.0,第二分局,
公寓,三民里,新竹市東區三民里民生路17巷12號,1,29.0,第二分局,
公寓,三民里,新竹市東區三民里中華路二段162巷20號,1,32.0,第二分局,
公寓,東門里,新竹市東區東門里東前街47號,1,53.0,第二分局,
公寓,東門里,新竹市東區東門里東門街156號,1,20.0,第二分局,
公寓,東門里,新竹市東區東門里東門街158號,1,18.0,第二分局,
公寓,三民里,新竹市東區三民里中華路二段162巷24號,1,32.0,第二分局,
公寓,三民里,新竹市東區三民里民族路67巷1弄14號,1,52.0,第二分局,
公寓,三民里,新竹市東區三民里民族路155巷1號,1,46.0,第二分局,
東門國小,育賢里,新竹市東區育賢里民族路33號,1,382.0,第二分局,
公寓,三民里,新竹市東區三民里民生路11號之2,1,80.0,第二分局,
公寓,東門里,新竹市東區東門里東門街127之1號,1,37.0,第二分局,
大樓,親仁里,新竹市東區親仁里東大路2段5號,2,518.0,第二分局,
大樓,三民里,新竹市東區三民里民生路10巷1之1號,1,1217.0,第二分局,
大樓,榮光里,新竹市東區榮光里民族路22號,1,309.0,第二分局,
公寓,榮光里,新竹市東區榮光里民族路22號,1,408.0,第二分局,
新竹高級工業職業學校,三民里,新竹市東區三民里中華路二段2號,1,652.0,第二分局,
大樓,成功里,新竹市東區成功里林森路49號,1,156.0,第二分局,
大樓,育賢里,新竹市東區育賢里東門街60號,1,214.0,第二分局,
大樓,公園里,新竹市東區公園里光復路二段481號,1,772.0,第二分局,
大樓,三民里,新竹市東區三民里民族路243號,2,390.0,第二分局,
大樓,公園里,新竹市東區公園里花園街97巷1號,1,126.0,第二分局,
大樓,公園里,新竹市東區公園里南大路26號,2,288.0,第二分局,
大樓,公園里,新竹市東區公園里南大路81號,2,336.0,第二分局,
大樓,東門里,新竹市東區東門里東門街152號,1,160.0,第二分局,
大樓,三民里,新竹市東區三民里自由路27巷43號,1,129.0,第二分局,
大樓,榮光里,新竹市東區榮光里東門街43號,1,589.0,第二分局,
大樓,榮光里,新竹市東區榮光里東門街77號,1,165.0,第二分局,
大樓,公園里,新竹市東區公園里光復路二段611號,1,144.0,第二分局,
大樓,親仁里,新竹市東區親仁里東大路2段1號,2,386.0,第二分局,
大樓,公園里,新竹市東區公園里東大路一段16號,2,602.0,第二分局,
新竹高級工業職業學校,三民里,新竹市東區三民里中華路二段2號,1,1353.0,第二分局,
東門國小,育賢里,新竹市東區育賢里民族路33號,1,1438.0,第二分局,
大樓,三民里,新竹市東區三民里民族路255號,2,620.0,第二分局,
大樓,三民里,新竹市東區三民里民生路50號,1,155.0,第二分局,
大樓,成功里,新竹市東區成功里林森路47號,2,308.0,第二分局,
公寓,三民里,新竹市東區三民里中華路二段44號,1,61.0,第二分局,
大樓,榮光里,新竹市東區榮光里大同路16號,1,778.0,第二分局,
大樓,公園里,新竹市東區公園里東大路一段56號,1,1813.0,第二分局,
新竹高級工業職業學校,三民里,新竹市東區三民里中華路二段2號,1,661.0,第二分局,
大樓,三民里,新竹市東區三民里民族路196號,2,661.0,第二分局,
大樓,親仁里,新竹市東區親仁里仁愛街2號,1,112.0,第二分局,
大樓,東門里,新竹市東區東門里文昌街49號,1,229.0,第二分局,
大樓,中正里,新竹市東區中正里中正路57號,1,161.0,第二分局,
公寓,軍功里,新竹市東區軍功里4鄰建功路23號,1,25.0,第二分局,
公寓,親仁里,新竹市東區親仁里仁愛街65號,1,37.0,第二分局,
大樓,軍功里,新竹市東區軍功里建功一路49號,1,2188.0,第二分局,
國立陽明交通大學,軍功里,新竹市東區軍功里14鄰建功一路70巷1之6號,1,702.0,第二分局,
中油公司新竹營業處,光明里,新竹市東區光明里01鄰大學路2號,1,186.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里埔頂路99巷155號,1,156.0,第二分局,
中油公司新竹營業處,軍功里,新竹市東區軍功里17鄰建新路121號,1,145.0,第二分局,
公寓,光明里,新竹市東區光明里光復路二段16-18號,1,77.0,第二分局,
台灣電力公司,龍山里,新竹市東區龍山里光復路一段637號,1,165.0,第二分局,
工業技術研究院,光明里,新竹市東區光明里3鄰光明新村54號,1,344.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復路2段101號,1,200.0,第二分局,
私立光復中學,光明里,新竹市東區光明里光復路2段153號,1,392.0,第二分局,
私立光復中學,光明里,新竹市東區光明里光復路二段153號,1,72.0,第二分局,
經濟部聯合工業研究院,光明里,新竹市東區光明里15鄰光復路二段3號,1,133.0,第二分局,
經濟部聯合工業研究所,光明里,新竹市東區光明里光復路二段3號,1,188.0,第二分局,
經濟部聯合工業研究所,光明里,新竹市東區光明里光復路二段3號,1,164.0,第二分局,
中油公司天然管線處,光明里,新竹市東區光明里01鄰光復路二段7之8號,1,130.0,第二分局,
大樓,光明里,新竹市東區光明里光復路二段155巷74.46號,1,242.0,第二分局,
大樓,光明里,新竹市東區光明里光復路二段155巷10弄1號,1,142.0,第二分局,
公寓,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷158號,1,92.0,第二分局,
公寓,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷158號,1,37.0,第二分局,
國立清華大學宿舍,建功里,新竹市東區建功里9鄰金城一路52巷15號,1,258.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里埔頂路99巷158號之2,1,224.0,第二分局,
私立光復中學,光明里,新竹市東區光明里光復路2段153號,1,320.0,第二分局,
公寓,龍山里,新竹市東區龍山里1鄰光復路一段574號,1,154.0,第二分局,
大樓,光明里,新竹市東區光明里光復路二段155巷2弄1號,1,353.0,第二分局,
公寓,龍山里,新竹市東區龍山里光復路一段576巷,1,41.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里14鄰光復路二段101號,2,3086.0,第二分局,
建功國小,軍功里,新竹市東區軍功里21鄰建功一路104巷22號,1,492.0,第二分局,
大樓,光明里,新竹市東區光明里光復路一段919巷1號,1,121.0,第二分局,
國立清華大學,光明里,新竹市東區光明里10鄰光復路二段10號,1,1201.0,第二分局,
工業技術研究院,光明里,新竹市東區光明里15鄰光復路二段3號,1,178.0,第二分局,
大樓,龍山里,新竹市東區龍山里光復路一段438巷12號,1,200.0,第二分局,
大樓,科園里,新竹市東區科園里光復路一段623-633號,1,326.0,第二分局,
台電,龍山里,新竹市東區龍山里光復路一段681號,1,165.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復二段101號,1,337.0,第二分局,
公寓,立功里,新竹市東區立功里光復路二段192號,1,33.0,第二分局,
公寓,軍功里,新竹市東區軍功里16鄰光復路二段434號,1,65.0,第二分局,
公寓,軍功里,新竹市東區軍功里16鄰光復路二段430號,1,48.0,第二分局,
經濟部專業研究中心,光明里,新竹市東區光明里15鄰光復路二段3號,1,108.0,第二分局,
公寓,科園里,新竹市東區科園里科園路106號,1,24.0,第二分局,
國立陽明交通大學,軍功里,新竹市東區軍功里23鄰建功路86巷2弄10號,1,165.0,第二分局,
國立清華大學,光明里,新竹市東區光明里7鄰光復路二段101號,1,916.0,第二分局,
大樓,龍山里,新竹市東區龍山里9鄰光復路一段572巷12號,1,125.0,第二分局,
工業技術學院,光明里,新竹市東區光明里3鄰光明新村59號,1,384.0,第二分局,
新竹工業區管理局,科園里,新竹市東區科園里1鄰工業東六路5號,1,1317.0,第二分局,
大樓,軍功里,新竹市東區軍功里16鄰建新路42號,1,118.0,第二分局,
公寓,埔頂里,新竹市東區埔頂里13鄰埔頂路23號,1,32.0,第二分局,
光復中學,光明里,新竹市東區光明里11鄰光復路二段153號,1,233.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里11鄰大學路1001號,1,1057.0,第二分局,
大樓,科園里,新竹市東區科園里科園路4弄129號,1,650.0,第二分局,
國立清華大學,光明里,新竹市東區光明里7鄰光復路二段101號,1,64.0,第二分局,
大樓,科園里,新竹市東區科園里創新路一段1號,1,1368.0,第二分局,
大樓,科園里,新竹市東區科園里新安路5-7號,1,394.0,第二分局,
國立清華大學,光明里,新竹市東區光明里7鄰光復路2段101號,1,2497.0,第二分局,
大樓,科園里,新竹市東區科園里科園路117-125號,1,269.0,第二分局,
公寓,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷21號,1,94.0,第二分局,
大樓,科園里,新竹市東區科園里工業東二路47號,1,400.0,第二分局,
國立清華大學,光明里,新竹市東區光明里7鄰光復路2段101號,2,448.0,第二分局,
大樓,科園里,新竹市東區科園里湖濱路30巷6.8.10號,1,637.0,第二分局,
公寓,科園里,新竹市東區科園里民享街61號,1,40.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里1鄰園區一路39號,1,921.0,第二分局,
科學園區管理局,科園里,新竹市東區科園里竹村三路20-24號,1,862.0,第二分局,
大樓,科園里,新竹市東區科園里竹村三路32-42號,1,537.0,第二分局,
大樓,科園里,新竹市東區科園里竹村七路6-12號,1,513.0,第二分局,
公寓,龍山里,新竹市東區龍山里光復路一段609號2號,1,29.0,第二分局,
國立陽明交通大學,軍功里,新竹市東區軍功里建功路86號,1,177.0,第二分局,
公寓,光明里,新竹市東區光明里光明新村78-1-2號之2-3,1,152.0,第二分局,
國立清華大學宿舍,光明里,新竹市東區光明里7鄰光復路二段101號,1,165.0,第二分局,
公寓,光明里,新竹市東區光明里光復路二段155巷18號,1,41.0,第二分局,
公寓,光明里,新竹市東區光明里光復路二段165巷16號,1,36.0,第二分局,
公寓,軍功里,新竹市東區軍功里6鄰建功一路26號,1,49.0,第二分局,
公寓,光明里,新竹市東區光明里大學路236號之2-5,1,64.0,第二分局,
大樓,軍功里,新竹市東區軍功里13鄰建新路70號,1,1184.0,第二分局,
大樓,軍功里,新竹市東區軍功里建新路72號,1,1184.0,第二分局,
大樓,軍功里,新竹市東區軍功里13鄰建新路82號,1,1184.0,第二分局,
公寓,光明里,新竹市東區光明里光復路二段165巷30號,1,305.0,第二分局,
公寓,軍功里,"新竹市東區軍功里13鄰建新路38 號",1,34.0,第二分局,
大樓,光明里,新竹市東區光明里光復路二段155巷66-80號,1,749.0,第二分局,
大樓,龍山里,新竹市東區龍山里光復路一段572巷7號,1,106.0,第二分局,
大樓,科園里,新竹市東區科園里湖濱二路36-38號,1,637.0,第二分局,
大樓,光明里,新竹市東區光明里大學路81巷2弄7號,1,169.0,第二分局,
大樓,立功里,新竹市東區立功里光復路二段254-256號,1,136.0,第二分局,
大樓,豐功里,新竹市東區豐功里建美路58巷1-33號,2,2030.0,第二分局,
國立清華大學,光明里,新竹市東區光明里7鄰光復路二段101號,1,570.0,第二分局,
公寓,光明里,新竹市東區光明里光復路二段167號,1,69.0,第二分局,
大樓,科園里,新竹市東區科園里展業一路8號,1,497.0,第二分局,
公寓,埔頂里,新竹市東區埔頂里13鄰埔頂路10號,1,77.0,第二分局,
國立陽明交通大學,軍功里,新竹市東區軍功里17鄰建功一路104號,1,426.0,第二分局,
大樓,科園里,新竹市東區科園里研發路23號 ,1,1938.0,第二分局,
大樓,龍山里,新竹市東區龍山里光復路一段576巷25號,1,197.0,第二分局,
大樓,立功里,新竹市東區立功里光復路二段298巷5弄3號,1,121.0,第二分局,
公寓,立功里,新竹市東區立功里建功路1段10.10-1號,1,45.0,第二分局,
公寓,龍山里,新竹市東區龍山里光復路一段576巷50號,1,74.0,第二分局,
公寓,軍功里,新竹市東區軍功里16鄰建新路22號,1,82.0,第二分局,
大樓,科園里,新竹市東區科園里展業一路21號,1,2589.0,第二分局,
公寓,科園里,新竹市東區科園里民有街10號,1,84.0,第二分局,
大樓,軍功里,新竹市東區軍功里16鄰建新路20號,1,149.0,第二分局,
國立清華大學,光明里,新竹市東區光明里7鄰光復路二段101號,1,948.0,第二分局,
大樓,科園里,新竹市東區科園里研發六路1號,1,1825.0,第二分局,
公寓,龍山里,新竹市東區龍山里光復路一段576巷12弄17號,1,41.0,第二分局,
公寓,光明里,新竹市東區光明里光復路二段155巷10弄5-7號,1,96.0,第二分局,
國立清華大學,光明里,新竹市東區光明里7鄰光復路二段101號,1,496.0,第二分局,
國立清華大學,光明里,新竹市東區光明里7鄰光復路二段101號,1,145.0,第二分局,
公寓,科園里,新竹市東區科園里民享街49號,1,52.0,第二分局,
公寓,科園里,新竹市東區科園里民享街159巷45號,1,44.0,第二分局,
國立陽明交通大學,軍功里,新竹市東區軍功里建功一路86之33號,1,166.0,第二分局,
大樓,科園里,新竹市東區科園里展業二路2-24號,1,705.0,第二分局,
經濟部專業中心,光明里,新竹市東區光明里光復路二段3號,1,710.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里11鄰大學路1001號,1,1365.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,1536.0,第二分局,
大樓,軍功里,新竹市東區軍功里4鄰建功一路64號,1,240.0,第二分局,
國立清華大學,光明里,新竹市東區光明里7鄰光復路二段101號,1,589.0,第二分局,
大樓,科園里,新竹市東區科園里科園路2-8號 ,1,213.0,第二分局,
大樓,龍山里,新竹市東區龍山里光復路一段544巷20弄11號,1,164.0,第二分局,
大樓,科園里,新竹市東區科園里研新四路2號,1,541.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,1769.0,第二分局,
公寓,科園里,新竹市東區科園里民享街56-58號,1,41.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,705.0,第二分局,
大樓,科園里,新竹市東區科園里研新四路1段4號,1,1789.0,第二分局,
公寓,光明里,新竹市東區光明里13鄰光復路二段155巷54號,1,61.0,第二分局,
國立清華大學,光明里,新竹市東區光明里7鄰光復路二段101號,1,221.0,第二分局,
經濟部專業研究中心,光明里,新竹市東區光明里光復路二段3號,1,1652.0,第二分局,
光復中學,光明里,新竹市東區光明里11鄰光復路二段153號,1,530.0,第二分局,
國立清華大學,光明里,新竹市東區光明里7鄰光復路二段101號,1,389.0,第二分局,
國立清華大學,光明里,新竹市東區光明里7鄰光復路二段101號,1,357.0,第二分局,
國立清華大學,建功里,新竹市東區建功里18鄰金城一路52巷11號,1,2394.0,第二分局,
台電,科園里,新竹市東區科園里光復路一段681號之46,1,140.0,第二分局,
大樓,科園里,新竹市東區科園里研新一路1號,1,4361.0,第二分局,
同步輻射研究中心,科園里,新竹市東區科園里研發六路1號,1,1433.0,第二分局,
大樓,光明里,新竹市東區光明里光復路二段155巷10弄1-1號,1,250.0,第二分局,
公寓,科園里,新竹市東區科園里民享街158號,1,38.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,2224.0,第二分局,
台灣電力公司,龍山里,新竹市東區龍山里光復路一段681號,1,130.0,第二分局,
國立清華大學,光明里,新竹市東區光明里7鄰光復路二段101號,1,224.0,第二分局,
公寓,龍山里,新竹市東區龍山里光復路一段581號,1,69.0,第二分局,
公寓,立功里,新竹市東區立功里光復路660號,1,28.0,第二分局,
公寓,立功里,新竹市東區立功里光復路662號,1,28.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,2036.0,第二分局,
公寓,埔頂里,新竹市東區埔頂里13鄰埔頂路6號,1,53.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,368.0,第二分局,
大樓,光明里,新竹市東區光明里大學路81巷1-3號,1,77.0,第二分局,
大樓,光明里,新竹市東區光明里大學路81巷3弄1.3.5.7號,1,184.0,第二分局,
公寓,龍山里,新竹市東區龍山里光復路一段547巷10號1號,1,41.0,第二分局,
公寓,光明里,新竹市東區光明里大學路81巷3弄2.4.7號,1,346.0,第二分局,
國立清華大學,光明里,新竹市東區光明里7鄰光復路二段101號,1,360.0,第二分局,
國立清華大學,建功里,新竹市東區建功里09鄰金城一路9巷2號,1,512.0,第二分局,
國立陽明交通大學,軍功里,新竹市東區軍功里建功一路64號,1,157.0,第二分局,
大樓,立功里,新竹市東區立功里光復路1段668-2號,1,169.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復路二段101號,1,945.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,317.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復路二段101號,1,377.0,第二分局,
國立清華大學,光明里,新竹市東區光明里光復路二段101號,1,201.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,2672.0,第二分局,
經濟部專業研究中心,光明里,新竹市東區光明里光明新村50之3號,1,185.0,第二分局,
公寓,光明里,新竹市東區光明里大學路81巷3弄18號,1,20.0,第二分局,
大樓,光明里,新竹市東區光明里大學路81巷3弄16號,1,20.0,第二分局,
公寓,光明里,新竹市東區光明里大學路81巷3弄14號,1,20.0,第二分局,
公寓,光明里,新竹市東區光明里大學路81巷3弄12號,1,18.0,第二分局,
公寓,埔頂里,新竹市東區埔頂里1鄰埔頂路3號,1,50.0,第二分局,
公寓,埔頂里,新竹市東區埔頂里1鄰埔頂路3號,1,,第二分局,
公寓,光明里,新竹市東區光明里光復路二段155巷23-29號,1,262.0,第二分局,
光復中學,光明里,新竹市東區光明里光復路二段153號,1,294.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,78.0,第二分局,
中華電信,軍功里,新竹市東區軍功里18鄰建新路112號,1,1385.0,第二分局,
大樓,豐功里,新竹市東區豐功里東美路12號,2,182.0,第二分局,
公寓,光明里,新竹市東區光明里光復路二段30號,1,68.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里1鄰埔頂路22之3號,1,306.0,第二分局,
大樓,軍功里,新竹市東區軍功里6鄰建功一路12號,1,112.0,第二分局,
大樓,科園里,新竹市東區科園里工業東一路3號,1,906.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,3432.0,第二分局,
大樓,科園里,新竹市東區科園里園區二路11號,1,3040.0,第二分局,
大樓,科園里,新竹市東區科園里研新三路4號,1,1989.0,第二分局,
大樓,科園里,新竹市東區科園里新安路5號,1,5232.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,1746.0,第二分局,
大樓,科園里,新竹市東區科園里光復路一段681號,1,138.0,第二分局,
國立陽明交通大學,光明里,新竹市東區光明里大學路1001號,1,3677.0,第二分局,
大樓,龍山里,新竹市東區龍山里光復路一段544巷20弄15號,1,166.0,第二分局,
大樓,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷160號,1,137.0,第二分局,
