類別,電腦編號,村里別,地址,緯經度,避難樓層,可容納人數,轄管分局,備註
供公眾使用,OVA00237,二鎮里,臺南市官田區二鎮里19鄰工業路52號,"23.218402,120.322753",B01,322.0,麻豆分局,
供公眾使用,OVA00238,二鎮里,臺南市官田區二鎮里19鄰成功街56號,"23.209782,120.330749",B01,540.0,麻豆分局,
供公眾使用,OVA00239,二鎮里,臺南市官田區二鎮里16鄰工業北路2號,"23.217009,120.322",B01,125.0,麻豆分局,
供公眾使用,OVA00240,二鎮里,臺南市官田區二鎮里19鄰工業南路22號,"23.202254,120.325353",B01,133.0,麻豆分局,
供公眾使用,OVA00241,二鎮里,臺南市官田區二鎮里19鄰力行街2號,"23.203648,120.327457",B01,63.0,麻豆分局,
供公眾使用,OVA00242,二鎮里,臺南市官田區二鎮里19鄰力行街6號,"23.204743,120.325928",B01,2083.0,麻豆分局,
供公眾使用,OVA00243,二鎮里,臺南市官田區二鎮里19鄰工業路9號,"23.206547,120.323044",B01,203.0,麻豆分局,
供公眾使用,OVA00244,二鎮里,臺南市官田區二鎮里19鄰工業路37號,"23.214327,120.323445",B01,405.0,麻豆分局,
供公眾使用,OVA00245,二鎮里,臺南市官田區二鎮里19鄰成功街43號,"23.208421,120.331383",B01,133.0,麻豆分局,
供公眾使用,OVA00246,二鎮里,臺南市官田區二鎮里19鄰成功街69號,"23.211503,120.329935",B01,41.0,麻豆分局,
供公眾使用,OVA00248,二鎮里,臺南市官田區二鎮里19鄰工業西路28號,"23.207578,120.319861",B01,294.0,麻豆分局,
供公眾使用,OVA00249,二鎮里,臺南市官田區二鎮里19鄰成功街68號,"23.210861,120.329627",B01,100.0,麻豆分局,
供公眾使用,OVA00250,二鎮里,臺南市官田區二鎮里19鄰工業路7號,"23.204608,120.32231",B01,382.0,麻豆分局,
供公眾使用,OVA00251,二鎮里,臺南市官田區二鎮里19鄰工業南路28號,"23.202131,120.323351",B01,531.0,麻豆分局,
供公眾使用,OVA00252,二鎮里,臺南市官田區二鎮里19鄰建業路7號,"23.207773,120.330185",B01,200.0,麻豆分局,
供公眾使用,OVA00254,二鎮里,臺南市官田區二鎮里19鄰建業路17號,"23.210152,120.330027",B01,326.0,麻豆分局,
供公眾使用,OVA00255,二鎮里,臺南市官田區二鎮里19鄰工業西路16號,"23.20645,120.319794",B01,351.0,麻豆分局,
供公眾使用,OVA00256,二鎮里,臺南市官田區二鎮里19鄰成功街71號,"23.211582,120.329453",B01,58.0,麻豆分局,
供公眾使用,OVA00257,中社里,臺南市六甲區中社里11鄰林鳳營106號,"23.245636,120.316418",B01,201.0,麻豆分局,
供公眾使用,OVA00260,菁埔里,臺南市六甲區菁埔里3鄰菁埔5號,"23.238233,120.307336",B01,232.0,麻豆分局,
供公眾使用,OVA00261,井東里,臺南市麻豆區井東里8鄰磚子井141號,"23.173031,120.247874",B01,1077.0,麻豆分局,
公有,OVA00262,北勢里,臺南市麻豆區北勢里5鄰新生北路551號,"23.190308,120.248868",B01,1392.0,麻豆分局,
公有,OVA00263,開化里,臺南市下營區開化里7鄰中營270號,"23.213298,120.276394",B01,484.0,麻豆分局,
供公眾使用,OVA00264,二鎮里,臺南市官田區二鎮里19鄰工業路3號,"23.203375,120.321703",B01,176.0,麻豆分局,
供公眾使用,OVA00265,二鎮里,臺南市官田區二鎮里19鄰力行街6號之2,"23.204857,120.327395",B01,82.0,麻豆分局,
供公眾使用,OVA00266,二鎮里,臺南市官田區二鎮里19鄰工業路39號,"23.215201,120.324034",B01,83.0,麻豆分局,
一般住宅,OVA00267,中興里,臺南市麻豆區中興里11鄰興國路56號之8,"23.177772,120.247302",B01,670.0,麻豆分局,
供公眾使用,OVA00268,新興里,臺南市麻豆區新興里12鄰仁愛路6號之5,"23.183274,120.247643",B01,158.0,麻豆分局,
公有,OVA00269,大崎里,臺南市官田區大崎里3鄰大崎66號,"23.185997,120.374514",B01,703.0,麻豆分局,
公有,OVA00270,新興里,臺南市下營區新興里9鄰中山路一段412號,"23.239045,120.271449",B01,265.0,麻豆分局,
供公眾使用,OVA00271,井東里,臺南市麻豆區井東里8鄰磚子井141號,"23.173031,120.247874",B01,1163.0,麻豆分局,
供公眾使用,OVA00272,埤頭里,臺南市麻豆區小埤里麻佳路一段259號,"23.180063,120.231707",B01,84.0,麻豆分局,
供公眾使用,OVA00274,麻口里,臺南市麻豆區麻口里1鄰麻豆口1號之23,"23.175495,120.223606",B01,113.0,麻豆分局,
供公眾使用,OVA00275,埤頭里,臺南市麻豆區埤頭里麻佳路一段207號,"23.179874,120.233033",B01,613.0,麻豆分局,
供公眾使用,OVA00276,麻口里,臺南市麻豆區麻口里1鄰麻豆口1號之30,"23.175477,120.223232",B01,318.0,麻豆分局,
供公眾使用,OVA00277,南勢里,臺南市麻豆區南勢里8鄰関帝庙60號,"23.19022,120.260167",B01,813.0,麻豆分局,
供公眾使用,OVA00278,二鎮里,臺南市官田區二鎮里19鄰工業路2號之1,"23.203506,120.321175",B01,34.0,麻豆分局,
供公眾使用,OVA00279,二鎮里,臺南市官田區二鎮里19鄰工業南路12號,"23.202214,120.328115",B01,149.0,麻豆分局,
供公眾使用,OVA00283,埤頭里,臺南市麻豆區埤頭里11鄰麻佳路一段207號,"23.179901,120.232884",B01,1359.0,麻豆分局,
供公眾使用,OVA00284,南勢里,臺南市麻豆區南勢里17鄰南勢36之210號,"23.18093,120.260009",B01,185.0,麻豆分局,
一般住宅,OMA00194,南興里,臺南市新營區南興里2鄰延平路140巷30之19號,"23.298378,120.31195",B01,76.0,新營分局,
供公眾使用,OMA00195,嘉芳里,臺南市新營區嘉芳里3鄰復興路752號,"23.308969,120.287006",B01,160.0,新營分局,
一般住宅,OOA00132,文新里,臺南市佳里區文新里和平街185號,"23.161941,120.174094",B1,674.0,佳里分局,
一般住宅,OOA00133,鎮山里,臺南市佳里區鎮山里平等街15號,"23.157152,120.181102",B1,874.0,佳里分局,
一般住宅,OMA00197,民權里,臺南市新營區民權里信義路72巷10號,"23.3077,120.31558",B2,1050.0,新營分局,
一般住宅,OMA00198,興業里,臺南市新營區興業里中山路115號,"23.3050382,120.318432",B2,1060.0,新營分局,
