建築物名稱,縣(市),鄉鎮市區,村里別,地址,避難樓層,"防空避難 設備面積 (平方公尺)",是否兼作停車空間,"容量 （自動計算）",轄管分局,"建檔日期 （西元年/月/日）","最後修正日期 （西元年/月/日）",緯經度,備註
民宅公寓,苗栗縣,竹南鎮,照南里,苗栗縣竹南鎮照南里8鄰華東街34號,1.0,85.0,,94.0,竹南分局,12/15/2020,12/15/2020,"24.690239792279424, 120.8808013554232",
民宅公寓,苗栗縣,竹南鎮,照南里,苗栗縣竹南鎮照南里7鄰光復路264號,1.0,75.0,,83.0,竹南分局,12/15/2020,12/15/2020,"24.689952944714005, 120.87957645357683",
民宅公寓,苗栗縣,竹南鎮,照南里,苗栗縣竹南鎮照南里15鄰延平路83之1號,1.0,85.0,,94.0,竹南分局,12/15/2020,12/15/2020,"24.68841938422645, 120.87658904008237",
民宅公寓,苗栗縣,竹南鎮,照南里,苗栗竹南鎮照南里15鄰延平路83之3號,1.0,56.0,,62.0,竹南分局,12/15/2020,12/15/2020,"24.688253665718346, 120.87665341309349",
民宅公寓,苗栗縣,竹南鎮,照南里,苗栗縣竹南鎮照南里16鄰博愛街220號,1.0,45.0,,50.0,竹南分局,12/15/2020,12/15/2020,"24.687385955788187, 120.87373226891742",
民宅公寓,苗栗縣,竹南鎮,照南里,苗栗縣竹南鎮照南里15鄰延平路63巷4號,1.0,30.0,,33.0,竹南分局,12/15/2020,12/15/2020,"24.68784998901842, 120.8769598842583",
民宅公寓,苗栗縣,竹南鎮,照南里,苗栗縣竹南鎮照南里15鄰延平路63巷12號,1.0,20.0,,22.0,竹南分局,12/15/2020,12/15/2020,"24.68781099626996, 120.87689551124717",
民宅公寓,苗栗縣,竹南鎮,照南里,苗栗縣竹南鎮照南里12鄰中山路141號,1.0,65.0,,72.0,竹南分局,12/15/2020,12/15/2020,"24.687590996631418, 120.8797885112472",
民宅公寓,苗栗縣,竹南鎮,照南里,苗栗縣竹南鎮照南里自由街90號,1.0,15.0,,16.0,竹南分局,12/15/2020,12/15/2020,"24.688085447636258, 120.87636199959908",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里17鄰建國路26號,1.0,85.0,,94.0,竹南分局,12/15/2020,12/15/2020,"24.689287182393535, 120.8766144554231",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里16鄰自由街128號,1.0,12.0,,13.0,竹南分局,12/15/2020,12/15/2020,"24.688311443613593, 120.87461118425838",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里16鄰自由街126號,1.0,20.0,,22.0,竹南分局,12/15/2020,12/15/2020,"24.688236747399397, 120.8745872112471",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里14鄰建國路18號,1.0,96.0,,106.0,竹南分局,12/15/2020,12/15/2020,"24.688474143333693, 120.87681249590649",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里8鄰新生路328號,1.0,48.0,,53.0,竹南分局,12/15/2020,12/15/2020,"24.68453109858195, 120.86735357076375",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里18鄰建興街33號,1.0,30.0,,33.0,竹南分局,12/15/2020,12/15/2020,"24.689703685392956, 120.87220098056565",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里8鄰大營路236號,1.0,45.0,,50.0,竹南分局,12/15/2020,12/15/2020,"24.688352336201614, 120.87285296891733",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里8鄰大營路306號,1.0,68.0,,75.0,竹南分局,12/15/2020,12/15/2020,"24.689868152680827, 120.87372536891749",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里自由街159號,1.0,53.0,,58.0,竹南分局,12/15/2020,12/15/2020,"24.6879615442157, 120.87399399775262",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里10鄰大營路285號,1.0,42.0,,46.0,竹南分局,12/15/2020,12/15/2020,"24.68973944115571, 120.87304681124706",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里10鄰建國路163號,1.0,30.0,,33.0,竹南分局,12/15/2020,12/15/2020,"24.690350640103755, 120.87333132658802",
民宅公寓,苗栗縣,竹南鎮,中華里,苗栗縣竹南鎮中華里文心街14號,1.0,45.0,v,31.0,竹南分局,110/04/28,110/04/28,"24.687213042010054, 120.87107818425837",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里2鄰自由街106號,1.0,85.0,,94.0,竹南分局,12/15/2020,12/15/2020,"24.688319688099657, 120.87527989590633",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里1鄰中山路162號,1.0,63.0,,70.0,竹南分局,12/15/2020,12/15/2020,"24.687699292881657, 120.88007291124718",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里2鄰忠義街31號,1.0,20.0,,22.0,竹南分局,12/15/2020,12/15/2020,"24.68876610218697, 120.87496675542302",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里16鄰忠勤街22號,1.0,45.0,,50.0,竹南分局,12/15/2020,12/15/2020,"24.689634097152126, 120.874242238236",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里16鄰忠勤街26號,1.0,14.0,,15.0,竹南分局,12/15/2020,12/15/2020,"24.689493101220027, 120.8742706554231",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里16鄰忠勤街24號,1.0,86.0,,95.0,竹南分局,12/15/2020,12/15/2020,"24.689608145253533, 120.8743006977527",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里13鄰忠義街6號,1.0,20.0,,22.0,竹南分局,12/15/2020,12/15/2020,"24.689597097207013, 120.87519974008237",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里16鄰建智街19號,1.0,55.0,,61.0,竹南分局,12/15/2020,12/15/2020,"24.688836490835484, 120.87421999590643",
民宅公寓,苗栗縣,竹南鎮,聖福里,苗栗縣竹南鎮聖福里14鄰建國路151巷37號,1.0,68.0,,75.0,竹南分局,12/15/2020,12/15/2020,"24.690036961636185, 120.87368699942614",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里16鄰建智街29號,1.0,15.0,,16.0,竹南分局,12/15/2020,12/15/2020,"24.688728754107174, 120.87399624008235",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里16鄰建智街,1.0,75.0,,83.0,竹南分局,12/15/2020,12/15/2020,"24.688660517270492, 120.87398551124717",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里16鄰建智街23號,1.0,60.0,,66.0,竹南分局,12/15/2020,12/15/2020,"24.68870194667146, 120.87413445542315",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里13鄰忠義街14號,1.0,15.0,,16.0,竹南分局,12/15/2020,12/15/2020,"24.689116297921775, 120.87490562843428",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里14鄰建國路191號,1.0,45.0,,50.0,竹南分局,12/15/2020,12/15/2020,"24.690727331370685, 120.87270155726944",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里18鄰建興街55號,1.0,96.0,,106.0,竹南分局,12/15/2020,12/15/2020,"24.69050569184258, 120.87246264192859",
民宅公寓,苗栗縣,竹南鎮,聖福里,苗栗縣竹南鎮聖福里勤富街79號,1.0,30.0,,33.0,竹南分局,12/15/2020,12/15/2020,"24.69603627787849, 120.87278148425841",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮自由街127號,1.0,55.0,,61.0,竹南分局,12/15/2020,12/15/2020,"24.687921692481524, 120.87477782474164",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里8鄰忠義街24號,1.0,86.0,,95.0,竹南分局,12/15/2020,12/15/2020,"24.688682787389663, 120.87404154008229",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里18鄰忠勤街51號,1.0,30.0,,33.0,竹南分局,12/15/2020,12/15/2020,"24.68894125761781, 120.87381976891761",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里7鄰建仁街36號,1.0,20.0,,22.0,竹南分局,12/15/2020,12/15/2020,"24.689479985830346, 120.87499209775265",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里7鄰建仁街38號,1.0,23.0,,25.0,竹南分局,12/15/2020,12/15/2020,"24.68945869741283, 120.87496972658788",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里8鄰自由街180號,1.0,84.0,,93.0,竹南分局,12/15/2020,12/15/2020,"24.68836469536023, 120.87351945542314",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里8鄰自由街182號,1.0,65.0,,72.0,竹南分局,12/15/2020,12/15/2020,"24.68829855832198, 120.87348591309366",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里2鄰忠義街41號,1.0,75.0,,83.0,竹南分局,12/15/2020,12/15/2020,"24.688598157993667, 120.8747869554232",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里1鄰建國路18號,1.0,66.0,,73.0,竹南分局,12/15/2020,12/15/2020,"24.68850338774058, 120.87695197076393",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里7鄰大營路318號,1.0,20.0,,22.0,竹南分局,12/15/2020,12/15/2020,"24.689973140753448, 120.87376495357674",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里10鄰建興街48巷1號,1.0,45.0,,50.0,竹南分局,12/15/2020,12/15/2020,"24.69026969223031, 120.87252955726947",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里7鄰大營路320號,1.0,77.0,,85.0,竹南分局,12/15/2020,12/15/2020,"24.690352388107804, 120.87415528425839",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里2鄰忠義街37號,1.0,66.0,,73.0,竹南分局,12/15/2020,12/15/2020,"24.688739898481323, 120.87477513823595",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里2鄰忠義街29號,1.0,43.0,,47.0,竹南分局,10/22/2020,10/22/2020,"24.688916157645316, 120.87510244192849",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里2鄰自由街102號,1.0,12.0,,13.0,竹南分局,10/22/2020,10/22/2020,"24.688127299391837, 120.87543132474144",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里2鄰忠義街31號,1.0,87.0,,96.0,竹南分局,10/22/2020,10/22/2020,"24.688853835181533, 120.87485946707115",
民宅公寓,苗栗縣,竹南鎮,聖福里,苗栗縣竹南鎮聖福里2鄰建國路288巷108號,1.0,65.0,,72.0,竹南分局,10/22/2020,10/22/2020,"24.692539184172468, 120.87109426891764",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里17鄰建國路84巷6號,1.0,45.0,,50.0,竹南分局,10/22/2020,10/22/2020,"24.6900885964764, 120.875629582412",
民宅公寓,苗栗縣,竹南鎮,聖福里,苗栗縣竹南鎮聖福里2鄰建國路260號,1.0,30.0,,33.0,竹南分局,10/22/2020,10/22/2020,"24.6909319431821, 120.87094772658791",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里3鄰大營路350號,1.0,85.0,,94.0,竹南分局,10/22/2020,10/22/2020,"24.685810734836615, 120.87292026891745",
民宅公寓,苗栗縣,竹南鎮,南里自,苗栗竹南鎮照南里自由街169號,1.0,30.0,,33.0,竹南分局,10/22/2020,10/22/2020,"24.687892603348857, 120.87382519959908",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里16鄰大營路244號,1.0,12.0,,13.0,竹南分局,10/22/2020,10/22/2020,"24.688513695115407, 120.87299918425825",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里16鄰大營路246號,1.0,15.0,,16.0,竹南分局,10/22/2020,10/22/2020,"24.688541146923153, 120.87271396707105",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里13鄰忠義街15號,1.0,45.0,,50.0,竹南分局,10/22/2020,10/22/2020,"24.689213045871877, 120.87530459775279",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里16鄰忠勤街53號,1.0,61.0,,67.0,竹南分局,10/22/2020,10/22/2020,"24.688927694435236, 120.8738448247416",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里16鄰忠勤街55號,1.0,21.0,,23.0,竹南分局,10/22/2020,10/22/2020,"24.688857550185478, 120.87389772658786",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里新生路277號,1.0,70.0,,77.0,竹南分局,10/22/2020,10/22/2020,"24.686813004784735, 120.86697602658789",
民宅公寓,苗栗縣,竹南鎮,聖福里,苗栗縣竹南鎮聖福里13鄰建國路288巷78號,1.0,15.0,,16.0,竹南分局,10/22/2020,10/22/2020,"24.691947789473065, 120.87060399775285",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里大營路201巷42號,1.0,15.0,,16.0,竹南分局,10/22/2020,10/22/2020,"24.687630893004727, 120.87265709959895",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里17鄰建國路84巷10號,1.0,65.0,,72.0,竹南分局,10/22/2020,10/22/2020,"24.690397252018386, 120.87575665357686",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里6鄰營盤邊40之34號,1.0,12.0,,13.0,竹南分局,10/22/2020,10/22/2020,"24.68968890095957, 120.86909568610456",
"台灣菸酒公司
竹南製瓶場",苗栗縣,竹南鎮,聖福里,苗栗縣竹南鎮聖福里1鄰公教路59號,1.0,35.0,,38.0,竹南分局,10/22/2020,10/22/2020,"24.69511111772907, 120.87423627076397",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里17鄰建國路84巷24號,1.0,21.0,,23.0,竹南分局,10/22/2020,10/22/2020,"24.690866479057465, 120.87588494008234",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里17鄰建國路84巷7號,1.0,30.0,,33.0,竹南分局,10/22/2020,10/22/2020,"24.69042794397059, 120.87526581124706",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里2鄰營盤邊25之6號,1.0,65.0,,72.0,竹南分局,10/22/2020,10/22/2020,"24.689755989180888, 120.86894598425852",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里3鄰建國路348號,1.0,74.0,,82.0,竹南分局,10/22/2020,10/22/2020,"24.691702925195777, 120.86900172658794",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里1鄰照南路186號,1.0,30.0,,33.0,竹南分局,10/22/2020,10/22/2020,"24.696826723957, 120.874660970764",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里1鄰照南路188號,1.0,55.0,,61.0,竹南分局,10/22/2020,10/22/2020,"24.69679793400153, 120.87457499775265",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里1鄰照南路190號,1.0,30.0,,33.0,竹南分局,10/22/2020,10/22/2020,"24.696807186487227, 120.87451826891767",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里10鄰照南路92號,1.0,30.0,,33.0,竹南分局,10/22/2020,10/22/2020,"24.69579567347625, 120.87716016707144",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里1鄰照南路194號,1.0,30.0,,33.0,竹南分局,10/22/2020,10/22/2020,"24.696854933912295, 120.87448191309352",
民宅公寓,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里1鄰照南路196號,1.0,544.0,,604.0,竹南分局,10/22/2020,10/22/2020,"24.696912923795153, 120.87432962474169",
民宅公寓,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里1鄰照南路198號,1.0,65.0,,72.0,竹南分局,10/22/2020,10/22/2020,"24.696883286374145, 120.87434989775286",
民宅公寓,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里1鄰公教路41號,1.0,30.0,,33.0,竹南分局,10/22/2020,10/22/2020,"24.69392086353637, 120.87555552474163",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里8鄰39之11號,1.0,65.0,,72.0,竹南分局,10/22/2020,10/22/2020,"24.688953163197162, 120.87073255783966",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里2鄰自由街110號,1.0,44.0,,48.0,竹南分局,10/22/2020,10/22/2020,"24.688255451033505, 120.87520899775274",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里11鄰建國路156號,1.0,54.0,,60.0,竹南分局,10/22/2020,10/22/2020,"24.69036559207273, 120.87398979959913",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮建中街27號,1.0,26.0,,28.0,竹南分局,10/22/2020,10/22/2020,"24.69022928832927, 120.87291787076384",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮建仁街15號,1.0,21.0,,23.0,竹南分局,10/22/2020,10/22/2020,"24.689164182653293, 120.87513909590632",
民宅公寓,苗栗縣,竹南鎮,中華里,苗栗縣竹南鎮中華里新生路32號,1.0,230.0,,255.0,竹南分局,109/12/12,109/12/12,"24.680487998542045, 120.86800939405994",
後龍農會保險部,苗栗縣,後龍鎮,北龍里,苗栗縣後龍鎮田心路51號,1.0,41.0,,45.0,竹南分局,8/13/1977,8/13/1977,"24.61824429318577, 120.78877962474071",
後龍鎮公所,苗栗縣,後龍鎮,北龍里,苗栗縣後龍鎮北龍里中正路35號,1.0,786.0,,873.0,竹南分局,7/18/1997,7/18/1997,"24.615521977235396, 120.79018177011108",
楊宅,苗栗縣,後龍鎮,中龍里,苗栗縣後龍鎮中龍里中市街234號,1.0,56.0,,62.0,竹南分局,7/18/1997,7/18/1997,"24.614633865063187, 120.78785974204034",
後龍分駐所,苗栗縣,後龍鎮,中龍里,苗栗縣後龍鎮三民路107號,1.0,66.0,,73.0,竹南分局,7/18/1997,7/18/1997,"24.613512729099227, 120.78640205482641",
為棠製衣廠,苗栗縣,後龍鎮,南龍里,苗栗縣後龍鎮南龍里18鄰勝利路206號,1.0,36.0,,40.0,竹南分局,8/9/1985,8/9/1985,"24.61411328241903, 120.78511555065532",
後龍鎮公所,苗栗縣,後龍鎮,大庄里,苗栗縣後龍鎮大庄里16鄰中山路152號,1.0,340.0,,377.0,竹南分局,3/13/1982,3/13/1982,"24.61365819027982, 120.79179232393273",
後龍國小,苗栗縣,後龍鎮,大庄里,苗栗縣後龍鎮大庄里1鄰成功路254號,1.0,367.0,,407.0,竹南分局,5/10/1984,5/10/1984,"24.614142460120323, 120.79575468454244",
後龍民眾服務社,苗栗縣,後龍鎮,大庄里,苗栗縣後龍鎮大庄里16鄰中山路142之1號,1.0,328.0,,364.0,竹南分局,10/15/1985,10/15/1985,"24.614136525059262, 120.79171985542226",
維貞國中,苗栗縣,後龍鎮,大庄里,苗栗縣後龍鎮大庄里中山路252號,1.0,609.0,,676.0,竹南分局,7/23/1988,7/23/1988,"24.61232816600362, 120.79452252474074",
北聯文教機構,苗栗縣,後龍鎮,大庄里,苗栗縣後龍鎮大庄里2鄰中山路296號,1.0,70.0,,77.0,竹南分局,10/29/1988,10/29/1988,"24.611550390358833, 120.79525175322316",
佳億塑膠公司,苗栗縣,後龍鎮,東明里,苗栗縣後龍鎮東明里12鄰頂浮尾36之2號,1.0,34.0,,37.0,竹南分局,2/22/1979,2/22/1979,"24.63045037652075, 120.79925487448688",
永發紙業公司,苗栗縣,後龍鎮,東明里,苗栗縣後龍鎮東明里8鄰宏陽路99號,1.0,300.0,,333.0,竹南分局,7/18/1997,7/18/1997,"24.624269679080946, 120.79771402658709",
黃宅,苗栗縣,後龍鎮,東明里,苗栗縣後龍鎮東明里10鄰中華路670號,1.0,180.0,,200.0,竹南分局,3/13/1982,3/13/1982,"24.619929840556935, 120.80196436317658",
李宅,苗栗縣,後龍鎮,東明里,苗栗縣後龍鎮東明里10鄰中華路674號,1.0,175.0,,194.0,竹南分局,7/23/1982,7/23/1982,"24.620031356333584, 120.8020396154707",
麥世科技公司,苗栗縣,後龍鎮,東明里,苗栗縣後龍鎮東明里8鄰下浮尾119之1號,1.0,119.0,,132.0,竹南分局,10/21/1987,10/21/1987,"24.625122493239957, 120.79946216726914",
孟德儀器公司,苗栗縣,後龍鎮,東明里,苗栗縣後龍鎮東明里8鄰下浮尾119之2號,1.0,118.0,,131.0,竹南分局,5/11/1988,5/11/1988,"24.626217133708202, 120.7990523805219",
贔暢複核原料有限公司,苗栗縣,後龍鎮,東明里,苗栗縣後龍鎮東明里8鄰宏陽路96號,1.0,68.0,,75.0,竹南分局,11/21/1988,11/21/1988,"24.624161239994844, 120.79772269008157",
鴻翔羽毛公司,苗栗縣,後龍鎮,東明里,苗栗縣後龍鎮東明里8鄰下浮尾119之6號,1.0,68.0,,75.0,竹南分局,5/24/1989,5/24/1989,"24.62674126912198, 120.79762914464607",
暹興鍍金公司,苗栗縣,後龍鎮,東明里,苗栗縣後龍鎮東明里13鄰下浮尾24之5號,1.0,30.0,,33.0,竹南分局,11/29/1994,11/29/1994,"24.62921853187768, 120.79836967893668",
年興紡織公司,苗栗縣,後龍鎮,東明里,苗栗縣後龍鎮東明里8鄰下浮尾119之3號,1.0,832.0,,924.0,竹南分局,12/28/1995,12/28/1995,"24.626354231877098, 120.7990624495984",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里25鄰福德路162號,1.0,40.0,,44.0,竹南分局,10/22/2020,10/22/2020,"24.683297752242023, 120.87491179590639",
許宅,苗栗縣,竹南鎮,公義里,苗栗縣竹南鎮公義里11鄰友義路68號,1.0,261.0,,290.0,竹南分局,12/12/2020,12/12/2020,"24.72366514652948, 120.90788166891782",
竹南國中,苗栗縣,竹南鎮,竹南里,苗栗縣竹南鎮竹南里中正路92號,1.0,445.0,,494.0,竹南分局,10/22/2020,10/22/2020,"24.68483079585382, 120.8760652176174",
老人福利中心,苗栗縣,後龍鎮,新民里,苗栗縣後龍鎮新民里中心路121之5號,1.0,708.0,,786.0,竹南分局,6/21/2000,6/21/2000,"24.61435891518497, 120.81423317230623",
謝宅,苗栗縣,竹南鎮,公義里,苗栗縣竹南鎮公義里11鄰科義路8號,1.0,745.0,,827.0,竹南分局,12/12/2020,12/12/2020,"24.7243578016705, 120.90946764402806",
仁德醫校,苗栗縣,後龍鎮,溪洲里,苗栗縣後龍鎮溪洲79之3號,1.0,340.0,,377.0,竹南分局,7/21/2000,7/21/2000,"24.621495047839083, 120.78072561013539",
民宅公寓,苗栗縣,竹南鎮,照南里,苗栗縣竹南鎮照南里3鄰自由街30號,1.0,23.0,,25.0,竹南分局,10/22/2020,10/22/2020,"24.687949688823387, 120.87937176891761",
仁德醫校,苗栗縣,後龍鎮,溪洲里,苗栗縣後龍鎮溪洲里79之3號,1.0,1196.0,,1328.0,竹南分局,10/23/2000,10/23/2000,"24.621495047839083, 120.78072561013539",
育達科技大學,苗栗縣,造橋鄉,談文村,苗栗縣造橋鄉談文村5鄰學府路168號,1.0,1329.0,,1476.0,竹南分局,6/3/2022,6/3/2022,"24.651218260610733, 120.84218779590594",
民宅公寓,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里9鄰大營路209號,1.0,22.0,,24.0,竹南分局,10/25/2021,10/25/2021,"24.688009885091404, 120.87255529959884",
中興高級商工學校,苗栗縣,竹南鎮,營盤里,苗栗縣竹南鎮營盤里9鄰大營路211之1號,1.0,610.0,,677.0,竹南分局,10/25/2021,10/25/2021,"24.688213991955568, 120.87253152474156",
京元電子,苗栗縣,竹南鎮,頂埔里,苗栗縣竹南鎮頂埔里中華路118號,1.0,16004.09,,17782.0,竹南分局,12/12/2020,12/12/2020,"24.709545153557915, 120.92458891309383",
聯友光電,苗栗縣,竹南鎮,公義里,苗栗縣竹南鎮公義里11鄰科義路1號,1.0,7537.0,,8374.0,竹南分局,12/12/2020,12/12/2020,"24.72472783557678, 120.9092900879515",
新揚科技,苗栗縣,竹南鎮,公義里,苗栗縣竹南鎮公義里11鄰科義路38號,1.0,2163.0,,2403.0,竹南分局,12/12/2020,12/12/2020,"24.72588748903744, 120.91051317507826",
照南國中,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里公教路2號,1.0,580.0,,644.0,竹南分局,10/25/2021,10/25/2021,"24.69422809032212, 120.8759279805657",
佳煜科技,苗栗縣,竹南鎮,公義里,苗栗縣竹南鎮公義里友義路230號,1.0,301.15,,334.0,竹南分局,12/12/2020,12/12/2020,"24.719949489127345, 120.91131955357721",
大同國中,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮大埔里6鄰公義路890號,1.0,2183.58,,2426.0,竹南分局,12/12/2020,12/12/2020,"24.708077576491252, 120.89524365357703",
仁德醫校,苗栗縣,後龍鎮,溪洲里,苗栗縣後龍鎮溪洲里79之9號,1.0,1460.0,,1622.0,竹南分局,12/4/2002,12/4/2002,"24.623681368137753, 120.7821057625874",
海口國小,苗栗縣,竹南鎮,海口里,苗栗縣竹南鎮海口里7鄰海口路93號,1.0,467.02,,518.0,竹南分局,1/1/2018,1/1/2018,"24.675424716614454, 120.86139808241185",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里10鄰中山路39號,1.0,54.0,,60.0,竹南分局,10/25/2021,10/25/2021,"24.684809882527283, 120.87963938425821",
國家衛生研究院,苗栗縣,竹南鎮,頂埔里,苗栗縣竹南鎮頂埔里10鄰科研路37號,1.0,1850.0,v,1284.0,竹南分局,12/1/2004,12/1/2004,"24.704774021515167, 120.91086561309362",
國家衛生研究院,苗栗縣,竹南鎮,頂埔里,苗栗縣竹南鎮頂埔里科研路35號,2.0,25093.0,v,17425.0,竹南分局,3/29/2005,3/29/2005,"24.706164840279815, 120.91280762658812",
京元電子股份有限公司,苗栗縣,竹南鎮,頂埔里,苗栗縣竹南鎮頂埔里中華路118號,1.0,6037.5,,6708.0,竹南分局,12/12/2020,12/12/2020,"24.70959388598886, 120.9245245400827",
竹南國中,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里17鄰中正路92號,1.0,470.0,,522.0,竹南分局,10/25/2021,10/25/2021,"24.68483079585382, 120.8760652176174",
國家衛生研究院,苗栗縣,竹南鎮,頂埔里,苗栗縣竹南鎮頂埔里10鄰科研路35號,1.0,4258.0,v,2956.0,竹南分局,6/29/2007,6/29/2007,"24.70607711947489, 120.91275398241218",
京元電子,苗栗縣,竹南鎮,頂埔里,苗栗縣竹南鎮頂埔里中華路118號,1.0,16004.09,,17782.0,竹南分局,12/12/2020,12/12/2020,"24.70950616759948, 120.92450308241233",
