行政區,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註,placemark_address
信義區,WWA01403,六合里,臺北市信義區信義路五段150巷445弄1號,"25.023219,121.572222",1,"582 ",信義分局,,臺北市信義區信義路五段150巷445弄1號
信義區,WWA01404,六合里,臺北市信義區信義路五段150巷445弄2號,"25.023326,121.572134",1,"458 ",信義分局,,臺北市信義區信義路五段150巷445弄2號
信義區,WWA01344,六合里,臺北市信義區信義路五段150巷407號,"25.024546,121.57089",1,"69 ",信義分局,,臺北市信義區信義路五段150巷407號
信義區,WWA01346,六合里,臺北市信義區信義路五段150巷427號,"25.023993,121.571515",1,"96 ",信義分局,,臺北市信義區信義路五段150巷427號
信義區,WWA01347,六合里,臺北市信義區信義路五段150巷433號,"25.023904,121.571704",1,"50 ",信義分局,,臺北市信義區信義路五段150巷433號
信義區,WWA01383,六合里,臺北市信義區信義路五段150巷401弄19號,"25.024405,121.570579",1,"246 ",信義分局,,臺北市信義區信義路五段150巷401弄19號
信義區,WWA01380,六合里,臺北市信義區信義路五段150巷401弄11號,"25.024538,121.570657",1,"325 ",信義分局,,臺北市信義區信義路五段150巷401弄11號
信義區,WWA01388,六合里,臺北市信義區信義路五段150巷401弄3號,"25.024723,121.570768",1,"310 ",信義分局,,臺北市信義區信義路五段150巷401弄3號
信義區,WWA01400,六合里,臺北市信義區信義路五段150巷431弄11號,"25.023624,121.571552",1,"336 ",信義分局,,臺北市信義區信義路五段150巷431弄11號
信義區,WWA01402,六合里,臺北市信義區信義路五段150巷441弄2號,"25.023631,121.571824",1,"1189 ",信義分局,,臺北市信義區信義路五段150巷441弄2號
信義區,WWA02094,六合里,臺北市信義區信義路五段150巷499號,"25.021286,121.573541",4,"1670 ",信義分局,,臺北市信義區信義路五段150巷499號
信義區,WWA01348,六合里,臺北市信義區信義路五段150巷448號,"25.023897,121.571933",1,"160 ",信義分局,,臺北市信義區信義路五段150巷448號
信義區,WWA01345,六合里,臺北市信義區信義路五段150巷416號,"25.024546,121.571057",1,"29 ",信義分局,,臺北市信義區信義路五段150巷416號
信義區,WWA01343,六合里,臺北市信義區信義路五段150巷398號,"25.025174,121.57074",1,"122 ",信義分局,,臺北市信義區信義路五段150巷398號
信義區,WWA01377,六合里,臺北市信義區信義路五段150巷400弄21號,"25.025113,121.571468",1,"138 ",信義分局,,臺北市信義區信義路五段150巷400弄21號
信義區,WWA01378,六合里,臺北市信義區信義路五段150巷400弄26號,"25.025243,121.57142",1,"89 ",信義分局,,臺北市信義區信義路五段150巷400弄26號
信義區,WWA01379,六合里,臺北市信義區信義路五段150巷400弄9號,"25.025062,121.571279",1,"441 ",信義分局,,臺北市信義區信義路五段150巷400弄9號
信義區,WWA01397,六合里,臺北市信義區信義路五段150巷418弄20號,"25.025148,121.571822",1,"156 ",信義分局,,臺北市信義區信義路五段150巷418弄20號
信義區,WWA01396,六合里,臺北市信義區信義路五段150巷418弄17號,"25.024967,121.571702",1,"185 ",信義分局,,臺北市信義區信義路五段150巷418弄17號
信義區,WWA01401,六合里,臺北市信義區信義路五段150巷431弄16號,"25.023461,121.571254",1,"342 ",信義分局,,臺北市信義區信義路五段150巷431弄16號
信義區,WWA01301,六合里,臺北市信義區青雲街16號,"25.020184,121.577145",1,"42 ",信義分局,,臺北市信義區青雲街16號
信義區,WWA01302,六合里,臺北市信義區青雲街17號,"25.019943,121.577127",1,"112 ",信義分局,,臺北市信義區青雲街17號
信義區,WWA01303,六合里,臺北市信義區青雲街19號,"25.019439,121.577164",1,"57 ",信義分局,,臺北市信義區青雲街19號
信義區,WWA01304,六合里,臺北市信義區青雲街2-1號,"25.019447,121.576686",1,"118 ",信義分局,,臺北市信義區青雲街2-1號
信義區,WWA01305,六合里,臺北市信義區青雲街22號,"25.020047,121.577533",1,"294 ",信義分局,,臺北市信義區青雲街22號
信義區,WWA01306,六合里,臺北市信義區青雲街23號,"25.019345,121.577219",1,"252 ",信義分局,,臺北市信義區青雲街23號
信義區,WWA01307,六合里,臺北市信義區青雲街24號,"25.019383,121.577476",1,"68 ",信義分局,,臺北市信義區青雲街24號
信義區,WWA01308,六合里,臺北市信義區青雲街26號,"25.0193,121.577566",1,"125 ",信義分局,,臺北市信義區青雲街26號
信義區,WWA01309,六合里,臺北市信義區青雲街27號,"25.018986,121.577577",1,"206 ",信義分局,,臺北市信義區青雲街27號
信義區,WWA01310,六合里,臺北市信義區青雲街28號,"25.019174,121.577647",1,"64 ",信義分局,,臺北市信義區青雲街28號
信義區,WWA01311,六合里,臺北市信義區青雲街30號,"25.019048,121.577731",1,"46 ",信義分局,,臺北市信義區青雲街30號
信義區,WWA01312,六合里,臺北市信義區青雲街31號,"25.018899,121.577254",1,"97 ",信義分局,,臺北市信義區青雲街31號
信義區,WWA01313,六合里,臺北市信義區青雲街35號,"25.019017,121.576745",1,"118 ",信義分局,,臺北市信義區青雲街35號
信義區,WWA01314,六合里,臺北市信義區青雲街40號,"25.018657,121.577524",1,"69 ",信義分局,,臺北市信義區青雲街40號
信義區,WWA01315,六合里,臺北市信義區青雲街41號,"25.018581,121.576615",1,"174 ",信義分局,,臺北市信義區青雲街41號
信義區,WWA01316,六合里,臺北市信義區青雲街42號,"25.018692,121.577352",1,"45 ",信義分局,,臺北市信義區青雲街42號
信義區,WWA01317,六合里,臺北市信義區青雲街46號,"25.018791,121.577174",1,"72 ",信義分局,,臺北市信義區青雲街46號
信義區,WWA01318,六合里,臺北市信義區青雲街5號,"25.019251,121.576472",1,"97 ",信義分局,,臺北市信義區青雲街5號
信義區,WWA01319,六合里,臺北市信義區青雲街52號,"25.018716,121.576781",1,"130 ",信義分局,,臺北市信義區青雲街52號
信義區,WWA01320,六合里,臺北市信義區青雲街54號,"25.018585,121.576775",1,"32 ",信義分局,,臺北市信義區青雲街54號
信義區,WWA01321,六合里,臺北市信義區青雲街6號,"25.019447,121.576801",1,"90 ",信義分局,,臺北市信義區青雲街6號
信義區,WWA01322,六合里,臺北市信義區青雲街8號,"25.01959,121.576874",1,"62 ",信義分局,,臺北市信義區青雲街8號
信義區,WWA01323,六合里,臺北市信義區青雲街9號,"25.019349,121.576944",1,"66 ",信義分局,,臺北市信義區青雲街9號
信義區,WWA01324,六合里,臺北市信義區青雲街36巷12號,"25.018554,121.57856",1,"229 ",信義分局,,臺北市信義區青雲街36巷12號
信義區,WWA01325,六合里,臺北市信義區青雲街36巷24號,"25.018554,121.57856",1,"48 ",信義分局,,臺北市信義區青雲街36巷24號
信義區,WWA01326,六合里,臺北市信義區青雲街36巷7號,"25.018635,121.578372",1,"213 ",信義分局,,臺北市信義區青雲街36巷7號
信義區,WWA01327,六合里,臺北市信義區青雲街36巷8號,"25.018979,121.578349",1,"226 ",信義分局,,臺北市信義區青雲街36巷8號
信義區,WWA01328,六合里,臺北市信義區青雲街36巷8號,"25.018979,121.578349",2,"138 ",信義分局,,臺北市信義區青雲街36巷8號
信義區,WWA01297,六合里,臺北市信義區青雲街10號,"25.019918,121.576761",1,"64 ",信義分局,,臺北市信義區青雲街10號
信義區,WWA01298,六合里,臺北市信義區青雲街11號,"25.019404,121.577031",1,"28 ",信義分局,,臺北市信義區青雲街11號
信義區,WWA01299,六合里,臺北市信義區青雲街12號,"25.020136,121.57687",1,"96 ",信義分局,,臺北市信義區青雲街12號
信義區,WWA01300,六合里,臺北市信義區青雲街14號,"25.020226,121.577023",1,"110 ",信義分局,,臺北市信義區青雲街14號
信義區,WWA01622,六合里,臺北市信義區祥雲街19號,"25.019231,121.574658",1,"242 ",信義分局,,臺北市信義區祥雲街19號
信義區,WWA01776,六合里,臺北市信義區景雲街52號,"25.017002,121.575594",1,"450 ",信義分局,,臺北市信義區景雲街52號
信義區,WWA01777,六合里,臺北市信義區紫雲街12號,"25.018612,121.574093",1,"78 ",信義分局,,臺北市信義區紫雲街12號
信義區,WWA01783,六合里,臺北市信義區紫雲街53-1號,"25.016096,121.575192",2,"494 ",信義分局,,臺北市信義區紫雲街53-1號
信義區,WWA01785,六合里,臺北市信義區紫雲街75號,"25.015636,121.576685",3,"226 ",信義分局,,臺北市信義區紫雲街75號
信義區,WWA01800,六合里,臺北市信義區瑞雲街36號,"25.016133,121.576481",2,"104 ",信義分局,,臺北市信義區瑞雲街36號
信義區,WWA01804,六合里,臺北市信義區瑞雲街9號,"25.016407,121.576091",1,"68 ",信義分局,,臺北市信義區瑞雲街9號
信義區,WWA02325,六合里,臺北市信義區景雲街55號,"25.017064,121.576041",1,"180 ",信義分局,,臺北市信義區景雲街55號
信義區,WWA02151,六合里,臺北市信義區松仁路253巷4弄1號,"25.025486,121.569729",2,"3928 ",信義分局,,臺北市信義區松仁路253巷4弄1號
信義區,WWA02151,六合里,臺北市信義區松仁路253巷4弄1號,"25.025486,121.569729",2,"600 ",信義分局,,臺北市信義區松仁路253巷4弄1號
信義區,WWA02151,六合里,臺北市信義區松仁路253巷4弄1號,"25.025486,121.569729",2,"600 ",信義分局,,臺北市信義區松仁路253巷4弄1號
信義區,WWA02212,六合里,臺北市信義區松仁路240巷19號,"25.02445,121.568794",1,"2914 ",信義分局,,臺北市信義區松仁路240巷19號
信義區,WWA00102,六藝里,臺北市信義區永吉路180巷89號,"25.042721,121.571468",1,"38 ",信義分局,,臺北市信義區永吉路180巷89號
信義區,WWA00108,六藝里,臺北市信義區永吉路180巷67弄2號,"25.043415,121.571603",1,"276 ",信義分局,,臺北市信義區永吉路180巷67弄2號
信義區,WWA00136,六藝里,臺北市信義區松信路170號,"25.042949,121.571892",1,"397 ",信義分局,,臺北市信義區松信路170號
信義區,WWA00134,六藝里,臺北市信義區松信路160號,"25.043168,121.571903",1,"93 ",信義分局,,臺北市信義區松信路160號
信義區,WWA00049,六藝里,臺北市信義區永吉路170號,"25.045459,121.571319",1,"506 ",信義分局,,臺北市信義區永吉路170號
信義區,WWA00101,六藝里,臺北市信義區永吉路180巷18號,"25.04491,121.5714",1,"84 ",信義分局,,臺北市信義區永吉路180巷18號
信義區,WWA00103,六藝里,臺北市信義區永吉路180巷16弄6號,"25.044923,121.571207",1,"194 ",信義分局,,臺北市信義區永吉路180巷16弄6號
信義區,WWA00104,六藝里,臺北市信義區永吉路180巷30弄8號,"25.044602,121.571164",1,"33 ",信義分局,,臺北市信義區永吉路180巷30弄8號
信義區,WWA02205,六藝里,臺北市信義區永吉路180巷30弄12號,"25.044598,121.570983",1,"173 ",信義分局,,臺北市信義區永吉路180巷30弄12號
信義區,WWA00048,六藝里,臺北市信義區永吉路122號,"25.045487,121.570424",1,"881 ",信義分局,,臺北市信義區永吉路122號
信義區,WWA00105,六藝里,臺北市信義區永吉路180巷66弄14號,"25.043405,121.570922",1,"161 ",信義分局,,臺北市信義區永吉路180巷66弄14號
信義區,WWA00106,六藝里,臺北市信義區永吉路180巷66弄22號,"25.043412,121.570687",1,"228 ",信義分局,,臺北市信義區永吉路180巷66弄22號
信義區,WWA00109,六藝里,臺北市信義區永吉路180巷70弄16號,"25.043157,121.570903",1,"106 ",信義分局,,臺北市信義區永吉路180巷70弄16號
信義區,WWA00110,六藝里,臺北市信義區永吉路180巷70弄20號,"25.043164,121.570718",1,"222 ",信義分局,,臺北市信義區永吉路180巷70弄20號
信義區,WWA00090,六藝里,臺北市信義區永吉路120巷43弄2號,"25.044241,121.570579",1,"181 ",信義分局,,臺北市信義區永吉路120巷43弄2號
信義區,WWA00083,六藝里,臺北市信義區永吉路120巷31號,"25.044595,121.570373",1,"369 ",信義分局,,臺北市信義區永吉路120巷31號
信義區,WWA00107,六藝里,臺北市信義區永吉路180巷66弄29號,"25.043575,121.57079",1,"1453 ",信義分局,,臺北市信義區永吉路180巷66弄29號
信義區,WWA02220,六藝里,臺北市信義區永吉路180巷66弄18號,"25.04341,121.570745",1,"161 ",信義分局,,臺北市信義區永吉路180巷66弄18號
信義區,WWA02293,六藝里,臺北市信義區永吉路120巷43弄7號,"25.044378,121.570648",1,"114 ",信義分局,,臺北市信義區永吉路120巷43弄7號
信義區,WWA02316,六藝里,臺北市信義區永吉路120巷27弄8號,"25.044537,121.570672",1,"253 ",信義分局,,臺北市信義區永吉路120巷27弄8號
信義區,WWA02306,四育里,臺北市信義區永吉路367號,"25.045638,121.576776",1,"1000 ",信義分局,,臺北市信義區永吉路367號
信義區,WWA00251,四育里,臺北市信義區永吉路321巷30號,"25.046804,121.575627",1,"146 ",信義分局,,臺北市信義區永吉路321巷30號
信義區,WWA02298,四育里,臺北市信義區虎林街46巷47號,"25.04726,121.574599",1,"189 ",信義分局,,臺北市信義區虎林街46巷47號
信義區,WWA01169,四育里,臺北市信義區虎林街38-3號,"25.047654,121.576489",1,"1000 ",信義分局,,臺北市信義區虎林街38-3號
信義區,WWA01286,四育里,臺北市信義區虎林街30巷1號,"25.047865,121.576042",1,"5809 ",信義分局,,臺北市信義區虎林街30巷1號
信義區,WWA01130,四育里,臺北市信義區松隆路215巷20號,"25.048916,121.576499",2,"176 ",信義分局,,臺北市信義區松隆路215巷20號
信義區,WWA01164,四育里,臺北市信義區虎林街21號,"25.048641,121.576019",1,"480 ",信義分局,,臺北市信義區虎林街21號
信義區,WWA02073,四育里,臺北市信義區松隆路167號,"25.048691,121.574997",2,"310 ",信義分局,,臺北市信義區松隆路167號
信義區,WWA01127,四育里,臺北市信義區松隆路272號,"25.048293,121.574984",2,"2085 ",信義分局,,臺北市信義區松隆路272號
信義區,WWA02080,四育里,臺北市信義區松山路130號,"25.047691,121.577611",3,"1177 ",信義分局,,臺北市信義區松山路130號
信義區,WWA00992,四育里,臺北市信義區松山路132號,"25.047512,121.577607",2,"972 ",信義分局,,臺北市信義區松山路132號
信義區,WWA01171,四育里,臺北市信義區虎林街51號,"25.047573,121.576927",1,"1170 ",信義分局,,臺北市信義區虎林街51號
信義區,WWA01172,四育里,臺北市信義區虎林街57號,"25.047231,121.576918",1,"1298 ",信義分局,,臺北市信義區虎林街57號
信義區,WWA01254,四育里,臺北市信義區虎林街31號,"25.047979,121.576375",1,"1385 ",信義分局,,臺北市信義區虎林街31號
信義區,WWA01170,四育里,臺北市信義區虎林街47-1號,"25.047677,121.57668",1,"25 ",信義分局,,臺北市信義區虎林街47-1號
信義區,WWA02288,四育里,臺北市信義區松隆路298號,"25.048048,121.576625",1,"780 ",信義分局,,臺北市信義區松隆路298號
信義區,WWA01125,四育里,臺北市信義區松隆路181號,"25.048743,121.575543",1,"238 ",信義分局,,臺北市信義區松隆路181號
信義區,WWA01124,四育里,臺北市信義區松隆路161號,"25.048335,121.574141",1,"760 ",信義分局,,臺北市信義區松隆路161號
信義區,WWA00066,四育里,臺北市信義區永吉路333號,"25.045681,121.575864",1,"246 ",信義分局,,臺北市信義區永吉路333號
信義區,WWA01271,四育里,臺北市信義區虎林街26巷3號,"25.048952,121.575585",1,"442 ",信義分局,,臺北市信義區虎林街26巷3號
信義區,WWA00997,四維里,臺北市信義區松山路240號,"25.043956,121.577474",1,"2180 ",信義分局,,臺北市信義區松山路240號
信義區,WWA00069,四維里,臺北市信義區永吉路346號,"25.045065,121.576335",2,"5142 ",信義分局,,臺北市信義區永吉路346號
信義區,WWA00065,四維里,臺北市信義區永吉路330號,"25.045345,121.575665",1,"3968 ",信義分局,,臺北市信義區永吉路330號
信義區,WWA00068,四維里,臺北市信義區永吉路346號,"25.045065,121.576335",1,"3536 ",信義分局,,臺北市信義區永吉路346號
信義區,WWA01292,四維里,臺北市信義區虎林街70巷1號,"25.04425,121.576783",1,"2797 ",信義分局,,臺北市信義區虎林街70巷1號
信義區,WWA01293,四維里,臺北市信義區虎林街70巷1號,"25.04425,121.576783",1,"2797 ",信義分局,,臺北市信義區虎林街70巷1號
信義區,WWA01294,四維里,臺北市信義區虎林街76巷1號,"25.043597,121.576915",1,"1398 ",信義分局,,臺北市信義區虎林街76巷1號
信義區,WWA01295,四維里,臺北市信義區虎林街76巷1號,"25.043597,121.576915",1,"1552 ",信義分局,,臺北市信義區虎林街76巷1號
信義區,WWA00252,四維里,臺北市信義區永吉路326巷15號,"25.044734,121.575551",1,"1380 ",信義分局,,臺北市信義區永吉路326巷15號
信義區,WWA00253,四維里,臺北市信義區永吉路326巷27號,"25.044098,121.575554",1,"290 ",信義分局,,臺北市信義區永吉路326巷27號
信義區,WWA00254,四維里,臺北市信義區永吉路326巷27號,"25.044098,121.575554",1,"212 ",信義分局,,臺北市信義區永吉路326巷27號
信義區,WWA00996,四維里,臺北市信義區松山路206號,"25.045176,121.57761",1,"5432 ",信義分局,,臺北市信義區松山路206號
信義區,WWA00040,正和里,臺北市信義區仁愛路四段420號,"25.037347,121.557793",1,"969 ",信義分局,,臺北市信義區仁愛路四段420號
信義區,WWA00041,正和里,臺北市信義區仁愛路四段434號,"25.037351,121.558254",1,"446 ",信義分局,,臺北市信義區仁愛路四段434號
信義區,WWA00332,正和里,臺北市信義區光復南路417巷153號,"25.036908,121.558704",1,"72 ",信義分局,,臺北市信義區光復南路417巷153號
信義區,WWA00307,正和里,臺北市信義區光復南路415號,"25.03703,121.557766",2,"804 ",信義分局,,臺北市信義區光復南路415號
信義區,WWA00326,正和里,臺北市信義區光復南路415巷40號,"25.03711,121.558055",1,"70 ",信義分局,,臺北市信義區光復南路415巷40號
信義區,WWA00344,正和里,臺北市信義區光復南路417巷49號,"25.036918,121.558121",1,"40 ",信義分局,,臺北市信義區光復南路417巷49號
信義區,WWA00347,正和里,臺北市信義區光復南路417巷55號,"25.036915,121.558284",1,"104 ",信義分局,,臺北市信義區光復南路417巷55號
信義區,WWA00327,正和里,臺北市信義區光復南路415巷86號,"25.037099,121.558487",1,"300 ",信義分局,,臺北市信義區光復南路415巷86號
信義區,WWA00333,正和里,臺北市信義區光復南路417巷157號,"25.036891,121.558916",1,"433 ",信義分局,,臺北市信義區光復南路417巷157號
信義區,WWA00042,正和里,臺北市信義區仁愛路四段440號,"25.037334,121.558487",1,"521 ",信義分局,,臺北市信義區仁愛路四段440號
信義區,WWA00043,正和里,臺北市信義區仁愛路四段446號,"25.037327,121.558766",2,"1028 ",信義分局,,臺北市信義區仁愛路四段446號
信義區,WWA02271,正和里,臺北市信義區仁愛路四段420號,"25.037347,121.557793",1,"1073 ",信義分局,,臺北市信義區仁愛路四段420號
信義區,WWA00323,正和里,臺北市信義區光復南路415巷180號,"25.037042,121.559952",1,"528 ",信義分局,,臺北市信義區光復南路415巷180號
信義區,WWA00324,正和里,臺北市信義區光復南路415巷226號,"25.037051,121.560901",1,"128 ",信義分局,,臺北市信義區光復南路415巷226號
信義區,WWA00325,正和里,臺北市信義區光復南路415巷252號,"25.037051,121.560901",1,"217 ",信義分局,,臺北市信義區光復南路415巷252號
信義區,WWA00046,正和里,臺北市信義區仁愛路四段504號,"25.037275,121.56095",1,"482 ",信義分局,,臺北市信義區仁愛路四段504號
信義區,WWA00335,正和里,臺北市信義區光復南路417巷177號,"25.036874,121.559601",1,"62 ",信義分局,,臺北市信義區光復南路417巷177號
信義區,WWA00341,正和里,臺北市信義區光復南路417巷229號,"25.036854,121.560925",1,"169 ",信義分局,,臺北市信義區光復南路417巷229號
信義區,WWA00336,正和里,臺北市信義區光復南路417巷181號,"25.036888,121.559742",1,"265 ",信義分局,,臺北市信義區光復南路417巷181號
信義區,WWA00337,正和里,臺北市信義區光復南路417巷185號,"25.03686,121.559929",1,"84 ",信義分局,,臺北市信義區光復南路417巷185號
信義區,WWA00334,正和里,臺北市信義區光復南路417巷171號,"25.036881,121.559388",1,"314 ",信義分局,,臺北市信義區光復南路417巷171號
信義區,WWA00321,正和里,臺北市信義區光復南路415巷172號,"25.03707,121.559538",1,"42 ",信義分局,,臺北市信義區光復南路415巷172號
信義區,WWA00322,正和里,臺北市信義區光復南路415巷174號,"25.037065,121.559657",1,"220 ",信義分局,,臺北市信義區光復南路415巷174號
信義區,WWA00044,正和里,臺北市信義區仁愛路四段454號,"25.037307,121.559366",1,"1501 ",信義分局,,臺北市信義區仁愛路四段454號
信義區,WWA00045,正和里,臺北市信義區仁愛路四段500號,"25.037289,121.560619",1,"769 ",信義分局,,臺北市信義區仁愛路四段500號
信義區,WWA00348,正和里,臺北市信義區光復南路417巷58號,"25.036764,121.558922",1,"85 ",信義分局,,臺北市信義區光復南路417巷58號
信義區,WWA00361,正和里,臺北市信義區光復南路419巷17號,"25.036587,121.558052",1,"458 ",信義分局,,臺北市信義區光復南路419巷17號
信義區,WWA00377,正和里,臺北市信義區光復南路421巷77號,"25.036228,121.558988",1,"226 ",信義分局,,臺北市信義區光復南路421巷77號
信義區,WWA02204,正和里,臺北市信義區光復南路439號,"25.035682,121.557703",2,"462 ",信義分局,,臺北市信義區光復南路439號
信義區,WWA00352,正和里,臺北市信義區光復南路419巷10號,"25.036446,121.557941",1,"1516 ",信義分局,,臺北市信義區光復南路419巷10號
信義區,WWA00310,正和里,臺北市信義區光復南路419號,"25.036442,121.557719",1,"658 ",信義分局,,臺北市信義區光復南路419號
信義區,WWA00308,正和里,臺北市信義區光復南路417號,"25.036771,121.557722",1,"1190 ",信義分局,,臺北市信義區光復南路417號
信義區,WWA00309,正和里,臺北市信義區光復南路417號,"25.036771,121.557722",2,"1190 ",信義分局,,臺北市信義區光復南路417號
信義區,WWA00342,正和里,臺北市信義區光復南路417巷40號,"25.036794,121.558043",1,"476 ",信義分局,,臺北市信義區光復南路417巷40號
信義區,WWA00366,正和里,臺北市信義區光復南路419巷78號,"25.036427,121.559",1,"212 ",信義分局,,臺北市信義區光復南路419巷78號
信義區,WWA00375,正和里,臺北市信義區光復南路421巷19號,"25.036228,121.558511",1,"214 ",信義分局,,臺北市信義區光復南路421巷19號
信義區,WWA00376,正和里,臺北市信義區光復南路421巷27號,"25.036217,121.55886",1,"61 ",信義分局,,臺北市信義區光復南路421巷27號
信義區,WWA00363,正和里,臺北市信義區光復南路419巷45號,"25.036584,121.558605",1,"354 ",信義分局,,臺北市信義區光復南路419巷45號
信義區,WWA00364,正和里,臺北市信義區光復南路419巷48號,"25.036386,121.558464",1,"110 ",信義分局,,臺北市信義區光復南路419巷48號
信義區,WWA00365,正和里,臺北市信義區光復南路419巷66號,"25.036414,121.558629",1,"506 ",信義分局,,臺北市信義區光復南路419巷66號
信義區,WWA00313,正和里,臺北市信義區光復南路447-2號,"25.035183,121.557688",1,"229 ",信義分局,,臺北市信義區光復南路447-2號
信義區,WWA00367,正和里,臺北市信義區光復南路419巷82號,"25.036424,121.559077",1,"721 ",信義分局,,臺北市信義區光復南路419巷82號
信義區,WWA00368,正和里,臺北市信義區光復南路419巷96號,"25.036401,121.559589",1,"129 ",信義分局,,臺北市信義區光復南路419巷96號
信義區,WWA00331,正和里,臺北市信義區仁愛路四段512巷12號,"25.036712,121.560958",1,"105 ",信義分局,,臺北市信義區仁愛路四段512巷12號
信義區,WWA00360,正和里,臺北市信義區光復南路419巷145號,"25.036397,121.560219",1,"57 ",信義分局,,臺北市信義區光復南路419巷145號
信義區,WWA02058,正和里,臺北市信義區光復南路419巷151號,"25.036512,121.560453",1,"76 ",信義分局,,臺北市信義區光復南路419巷151號
信義區,WWA00350,正和里,臺北市信義區光復南路417巷84號,"25.036754,121.559124",1,"906 ",信義分局,,臺北市信義區光復南路417巷84號
信義區,WWA00351,正和里,臺北市信義區光復南路417巷92號,"25.036771,121.559597",1,"162 ",信義分局,,臺北市信義區光復南路417巷92號
信義區,WWA00328,正和里,臺北市信義區光復南路417巷114號,"25.036762,121.55987",1,"204 ",信義分局,,臺北市信義區光復南路417巷114號
信義區,WWA00355,正和里,臺北市信義區光復南路419巷108號,"25.036411,121.560092",1,"32 ",信義分局,,臺北市信義區光復南路419巷108號
信義區,WWA00359,正和里,臺北市信義區光復南路419巷142號,"25.036397,121.560219",1,"118 ",信義分局,,臺北市信義區光復南路419巷142號
信義區,WWA00371,正和里,臺北市信義區光復南路421巷115號,"25.036206,121.559852",1,"141 ",信義分局,,臺北市信義區光復南路421巷115號
信義區,WWA00357,正和里,臺北市信義區光復南路419巷117號,"25.036528,121.559921",1,"77 ",信義分局,,臺北市信義區光復南路419巷117號
信義區,WWA00369,正和里,臺北市信義區光復南路419巷97號,"25.036549,121.55958",1,"73 ",信義分局,,臺北市信義區光復南路419巷97號
信義區,WWA00379,正和里,臺北市信義區光復南路421巷89號,"25.036213,121.559524",1,"341 ",信義分局,,臺北市信義區光復南路421巷89號
信義區,WWA00354,正和里,臺北市信義區光復南路419巷102號,"25.036401,121.559839",1,"172 ",信義分局,,臺北市信義區光復南路419巷102號
信義區,WWA00329,正和里,臺北市信義區光復南路417巷122號,"25.036732,121.560462",1,"154 ",信義分局,,臺北市信義區光復南路417巷122號
信義區,WWA00330,正和里,臺北市信義區光復南路417巷128號,"25.036704,121.56083",1,"53 ",信義分局,,臺北市信義區光復南路417巷128號
信義區,WWA00353,正和里,臺北市信義區光復南路419巷101號,"25.036556,121.5597",1,"214 ",信義分局,,臺北市信義區光復南路419巷101號
信義區,WWA00356,正和里,臺北市信義區光復南路419巷115號,"25.036525,121.559861",1,"85 ",信義分局,,臺北市信義區光復南路419巷115號
信義區,WWA00372,正和里,臺北市信義區光復南路421巷117號,"25.036193,121.559966",1,"261 ",信義分局,,臺北市信義區光復南路421巷117號
信義區,WWA00374,正和里,臺北市信義區光復南路421巷16號,"25.036083,121.55886",1,"288 ",信義分局,,臺北市信義區光復南路421巷16號
信義區,WWA00378,正和里,臺北市信義區光復南路421巷80號,"25.036064,121.559053",1,"68 ",信義分局,,臺北市信義區光復南路421巷80號
信義區,WWA00383,正和里,臺北市信義區光復南路421巷6弄1號,"25.036078,121.55848",1,"560 ",信義分局,,臺北市信義區光復南路421巷6弄1號
信義區,WWA02110,正和里,臺北市信義區光復南路443巷15號,"25.035681,121.558701",1,"141 ",信義分局,,臺北市信義區光復南路443巷15號
信義區,WWA00370,正和里,臺北市信義區光復南路421巷10號,"25.036085,121.558676",1,"72 ",信義分局,,臺北市信義區光復南路421巷10號
信義區,WWA00373,正和里,臺北市信義區光復南路421巷12號,"25.036083,121.558742",1,"166 ",信義分局,,臺北市信義區光復南路421巷12號
信義區,WWA00312,正和里,臺北市信義區光復南路429號,"25.035892,121.557708",1,"973 ",信義分局,,臺北市信義區光復南路429號
信義區,WWA00382,正和里,臺北市信義區光復南路421巷2弄8號,"25.035886,121.558057",1,"346 ",信義分局,,臺北市信義區光復南路421巷2弄8號
信義區,WWA00384,正和里,臺北市信義區光復南路421巷6弄12號,"25.035802,121.558323",1,"60 ",信義分局,,臺北市信義區光復南路421巷6弄12號
信義區,WWA00380,正和里,臺北市信義區光復南路421巷2號,"25.036135,121.558",1,"56 ",信義分局,,臺北市信義區光復南路421巷2號
信義區,WWA00381,正和里,臺北市信義區光復南路421巷2弄4號,"25.036076,121.558055",1,"280 ",信義分局,,臺北市信義區光復南路421巷2弄4號
信義區,WWA00311,正和里,臺北市信義區光復南路423號,"25.036118,121.557712",1,"458 ",信義分局,,臺北市信義區光復南路423號
信義區,WWA02110,正和里,臺北市信義區光復南路443巷15號,"25.035681,121.558701",1,"141 ",信義分局,,臺北市信義區光復南路443巷15號
信義區,WWA02319,正和里,臺北市信義區光復南路421巷6號,"25.036121,121.558314",1,"457 ",信義分局,,臺北市信義區光復南路421巷6號
信義區,WWA01039,永吉里,臺北市信義區松山路119巷36號,"25.047348,121.579815",1,"64 ",信義分局,,臺北市信義區松山路119巷36號
信義區,WWA01041,永吉里,臺北市信義區松山路119巷1弄7-1號,"25.047884,121.578267",1,"49 ",信義分局,,臺北市信義區松山路119巷1弄7-1號
信義區,WWA00989,永吉里,臺北市信義區松山路107號,"25.047825,121.57795",1,"805 ",信義分局,,臺北市信義區松山路107號
信義區,WWA01128,永吉里,臺北市信義區松隆路347號,"25.048639,121.579893",1,"300 ",信義分局,,臺北市信義區松隆路347號
