建築物名稱,縣(市),鄉鎮市區,村里別,地址,"避難 樓層","防空避難 設備面積(平方公尺)",是否兼作停車空間,"容量 （自動計算）",轄管分局,緯經度,備註
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文發路98巷18弄10號,1.0,"22 ",,24.0,苗栗分局,"24.56755788730684, 120.81284079775675",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文發路98巷18弄11號,1.0,"25 ",,27.0,苗栗分局,"24.5675598024814, 120.81259418241306",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文發路98巷18弄9號,1.0,"26 ",,28.0,苗栗分局,"24.567525457002855, 120.81258315357717",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市至公路3號,1.0,"14 ",,15.0,苗栗分局,"24.557047814480658, 120.8206873282583",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市至公路566號,1.0,"25 ",,27.0,苗栗分局,"24.56659617720468, 120.81064040939752",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市至公路584號,1.0,"15 ",,16.0,苗栗分局,"24.56675550392209, 120.81041732474124",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市至公路586號,1.0,"15 ",,16.0,苗栗分局,"24.566816446165838, 120.81035613823329",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市至公路588號,1.0,"15 ",,16.0,苗栗分局,"24.566766046252184, 120.81018806463113",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市至公路590號,1.0,"15 ",,16.0,苗栗分局,"24.566822361449763, 120.81029026706929",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市至公路592號,1.0,"20 ",,22.0,苗栗分局,"24.566857630809757, 120.81021469775648",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市至公路594巷1號,1.0,"14 ",,15.0,苗栗分局,"24.566976945890968, 120.81025234008477",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市至公路594巷2號,1.0,"14 ",,15.0,苗栗分局,"24.56728563014306, 120.81095658241307",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市至公路594巷4號,1.0,"14 ",,15.0,苗栗分局,"24.56730514532847, 120.81094585357718",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市至公路594巷5號,1.0,"14 ",,15.0,苗栗分局,"24.56730514532847, 120.81094585357718",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市至公路594巷6號,1.0,"14 ",,15.0,苗栗分局,"24.56678483270217, 120.81178694020053",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市至公路594巷7號,1.0,"14 ",,15.0,苗栗分局,"24.56694768750575, 120.81024540107268",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市至公路594巷8號,1.0,"13 ",,14.0,苗栗分局,"24.574944387833696, 120.82873013925688",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市國華路776號,1.0,"146 ",,162.0,苗栗分局,"24.57205516547583, 120.81452169405395",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街231號,1.0,"23 ",,25.0,苗栗分局,"24.567223299792264, 120.81326572474123",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街232號,1.0,"24 ",,26.0,苗栗分局,"24.56730136055446, 120.81327645357717",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街235號,1.0,"26 ",,28.0,苗栗分局,"24.567389178853805, 120.81324426706938",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文發路100號,1.0,"18 ",,20.0,苗栗分局,"24.56786742923683, 120.81188900939753",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市國華路948號,1.0,"24 ",,26.0,苗栗分局,"24.567967744193208, 120.81370785172562",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街101號,1.0,"38 ",,42.0,苗栗分局,"24.5664907583731, 120.8133030228896",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街105號,1.0,"34 ",,37.0,苗栗分局,"24.566481000717395, 120.8133137517255",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街106號,1.0,"35 ",,38.0,苗栗分局,"24.566641777112327, 120.81313153823324",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街107號,1.0,"23 ",,25.0,苗栗分局,"24.566578577240413, 120.81331375172554",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街117號,1.0,"31 ",,34.0,苗栗分局,"24.566588334888547, 120.8133137517255",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街126號,1.0,"43 ",,47.0,苗栗分局,"24.566680807680605, 120.81306716521769",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街136號,1.0,"28 ",,31.0,苗栗分局,"24.566573473588623, 120.81320664008473",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街137號,1.0,"28 ",,31.0,苗栗分局,"24.566520031335706, 120.81334593823331",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街1-45號,1.0,"226 ",,251.0,苗栗分局,"24.566500516028075, 120.81335666706923",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街146號,1.0,"25 ",,27.0,苗栗分局,"24.56661250417817, 120.81315299590509",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街202號,1.0,"151 ",,167.0,苗栗分局,"24.567223299792264, 120.81333009775678",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街203-1號,1.0,"45 ",,50.0,苗栗分局,"24.567320875737412, 120.81321208056161",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街26號,1.0,"22 ",,24.0,苗栗分局,"24.562094483818125, 120.8131086264254",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街72號,1.0,"23 ",,25.0,苗栗分局,"24.566790546210196, 120.81324709590521",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街82號,1.0,"26 ",,28.0,苗栗分局,"24.56658133124022, 120.81320178241302",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街83號,1.0,"25 ",,27.0,苗栗分局,"24.56659401954235, 120.81337902474112",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街84號,1.0,"24 ",,26.0,苗栗分局,"24.5665539582893, 120.81315299590509",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街87號,1.0,"36 ",,40.0,苗栗分局,"24.56653954664032, 120.81337812474109",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街88號,1.0,"24 ",,26.0,苗栗分局,"24.566641777112327, 120.813163724741",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街89號,1.0,"24 ",,26.0,苗栗分局,"24.5664907583731, 120.81337812474109",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文城街98號,1.0,"36 ",,40.0,苗栗分局,"24.566641777112327, 120.81312080939732",
文山國小,苗栗縣,苗栗市,文山里,苗栗縣苗栗市國華路號,1.0,"2984 ",,3315.0,苗栗分局,"24.568917884997397, 120.81296062365898",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市國華路871號,1.0,"22 ",,24.0,苗栗分局,"24.568670885486405, 120.81443302659272",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市國華路903號,1.0,"22 ",,24.0,苗栗分局,"24.567882698970372, 120.81417608056152",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市國華路923號,1.0,"22 ",,24.0,苗栗分局,"24.567398769192383, 120.8141210228897",
苗栗漁市場,苗栗縣,苗栗市,文山里,苗栗縣苗栗市至公路602號,1.0,"207 ",,230.0,苗栗分局,"24.572189333477343, 120.80808259448254",
杭家建設,苗栗縣,苗栗市,文山里,苗栗縣苗栗市13鄰祥發街102號,1.0,"457 ",v,317.0,苗栗分局,"24.567273150218263, 120.81468095311581",
住宅大樓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市自治路408巷37號,1.0,"475 ",,527.0,苗栗分局,"24.57012729788195, 120.8174279535772",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文發路294號,1.0,"56 ",,62.0,苗栗分局,"24.57481616138915, 120.81239524008515",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文發路296號,1.0,"56 ",,62.0,苗栗分局,"24.574897475300627, 120.81236408241323",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文發路298號,1.0,"56 ",,62.0,苗栗分局,"24.574931232259896, 120.81246532659287",
長春化學,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文山245號,1.0,"247 ",,274.0,苗栗分局,"24.59347523375853, 120.81033583823431",
新菊利,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文山228號,1.0,"65 ",,72.0,苗栗分局,"24.592733809496448, 120.80937024300114",
長春化學,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文山245號,1.0,"379 ",,421.0,苗栗分局,"24.593564034790322, 120.81032484458643",
長春化學,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文山245號,1.0,"379 ",,421.0,苗栗分局,"24.593564034790322, 120.81032484458643",
長春化學,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文山245號,1.0,"6625 ",,7361.0,苗栗分局,"24.593564034790322, 120.81032484458643",
長春化學,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文山246之1號,1.0,"30 ",,33.0,苗栗分局,"24.593893354636776, 120.80814701841665",
長春化學,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文山245號,1.0,"791 ",,878.0,苗栗分局,"24.593564034790322, 120.81032484458643",
惠元陶瓷,苗栗縣,苗栗市,文山里,苗栗縣苗栗市橫車路226號,1.0,"45 ",,50.0,苗栗分局,"24.572487936030065, 120.81641318056181",
雷光金屬,苗栗縣,苗栗市,文山里,苗栗縣苗栗市橫車路332巷190號,1.0,"39 ",,43.0,苗栗分局,"24.574646710330704, 120.81493041091517",
民宅公寓,苗栗縣,苗栗市,文山里,苗栗縣苗栗市文發路285號,1.0,"70 ",,77.0,苗栗分局,"24.574674572851617, 120.81208580402345",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路101巷22號,1.0,"63 ",,70.0,苗栗分局,"24.56322008404016, 120.8166133228896",
寶順塑膠,苗栗縣,苗栗市,南勢里,苗栗縣苗栗市坪頂東32號,1.0,"205 ",,227.0,苗栗分局,"24.531065707378808, 120.80081188241178",
苗栗看守所,苗栗縣,苗栗市,南勢里,苗栗縣苗栗市南勢100號,1.0,"335 ",,372.0,苗栗分局,"24.52192843959897, 120.78805509775519",
聯合大學,苗栗縣,苗栗市,南勢里,苗栗縣苗栗市聯大2號,1.0,"2164 ",,2404.0,苗栗分局,"24.53909220113521, 120.79073252877185",
聯合大學,苗栗縣,苗栗市,南勢里,苗栗縣苗栗市聯大2號,1.0,"387 ",,430.0,苗栗分局,"24.539618447994922, 120.78985175087371",
苗栗氧氣場,苗栗縣,苗栗市,南勢里,苗栗縣苗栗市新勝11-1號,1.0,"73 ",,81.0,苗栗分局,"24.52733652694784, 120.79751726565645",
新英國小,苗栗縣,苗栗市,南勢里,苗栗縣苗栗市新勝8號,1.0,"80 ",,88.0,苗栗分局,"24.526764469434454, 120.79904795667466",
新晉發公司,苗栗縣,苗栗市,新川里,苗栗縣苗栗市大坑18號,1.0,"76 ",,84.0,苗栗分局,"24.56083652462043, 120.81596390151581",
苗栗高中,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路183號,1.0,"14055 ",v,9760.0,苗栗分局,"24.55964105845837, 120.8166665824127",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路294-1號,1.0,"57 ",,63.0,苗栗分局,"24.561253191082997, 120.81419342474085",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路294號,1.0,"15 ",,16.0,苗栗分局,"24.561339913621687, 120.81415588056144",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路296號,1.0,"53 ",,58.0,苗栗分局,"24.561434003795018, 120.81401780939727",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路348號,1.0,"40 ",,44.0,苗栗分局,"24.56212887022147, 120.81333839775648",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路356號,1.0,"45 ",,50.0,苗栗分局,"24.562311853883262, 120.81318852659243",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市國華路1138巷12號,1.0,"1029 ",,1143.0,苗栗分局,"24.563410352001387, 120.81339536521773",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路359號,1.0,"24 ",,26.0,苗栗分局,"24.562232412023324, 120.81259952103804",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路389號,1.0,"27 ",,30.0,苗栗分局,"24.562610927296646, 120.81234736892064",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路413號,1.0,"34 ",,37.0,苗栗分局,"24.563303763140564, 120.81176522288952",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路1412號,1.0,"41 ",,45.0,苗栗分局,"24.559058938485137, 120.81713227739111",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路1438號,1.0,"23 ",,25.0,苗栗分局,"24.5614790873578,  120.81592049428498",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路577號,1.0,"15 ",,16.0,苗栗分局,"24.566616200548783, 120.80999618241295",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路579號,1.0,"15 ",,16.0,苗栗分局,"24.566709646348826, 120.80987535172554",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路581號,1.0,"11 ",,12.0,苗栗分局,"24.566778919182397, 120.80984235172559",
苗栗監理站,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路98號,1.0,"172 ",,191.0,苗栗分局,"24.567506872207403, 120.80903581310038",
苗栗監理站,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市福麗98號,1.0,"90 ",,100.0,苗栗分局,"24.567506872207403, 120.80903581310038",
苗栗監理站,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市福麗98號,1.0,"288 ",,320.0,苗栗分局,"24.567506872207403, 120.80903581310038",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路166號,1.0,"34 ",,37.0,苗栗分局,"24.55978468198962, 120.81713239775647",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路168號,1.0,"30 ",,33.0,苗栗分局,"24.55969244196932, 120.81701633823312",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街13號,1.0,"137 ",,152.0,苗栗分局,"24.56084903753941, 120.81748560939722",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街5號,1.0,"36 ",,40.0,苗栗分局,"24.560628140512176, 120.81769245357675",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街21號,1.0,"38 ",,42.0,苗栗分局,"24.561076772187526, 120.81731779590503",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街23號,1.0,"29 ",,32.0,苗栗分局,"24.560947865711707, 120.81724864008464",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街25號,1.0,"30 ",,33.0,苗栗分局,"24.561008898016908, 120.8172036400847",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街27號,1.0,"30 ",,33.0,苗栗分局,"24.560966707588907, 120.81711213823327",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街11號,1.0,"52 ",,57.0,苗栗分局,"24.56075778902481, 120.81743397870984",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街9號,1.0,"142 ",,157.0,苗栗分局,"24.560695340407527, 120.81762554008458",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路114號,1.0,"21 ",,23.0,苗栗分局,"24.558884559754127, 120.81783185357685",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路120-1號,1.0,"34 ",,37.0,苗栗分局,"24.559045901226558, 120.81785399590494",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路136-1號,1.0,"15 ",,16.0,苗栗分局,"24.559213784478192, 120.81751208241275",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路136號,1.0,"15 ",,16.0,苗栗分局,"24.559291850228124, 120.81744770939717",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路136號,1.0,"36 ",,40.0,苗栗分局,"24.559291850228124, 120.81744770939717",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路180號,1.0,"20 ",,22.0,苗栗分局,"24.559815041778474, 120.8167595805612",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路184號,1.0,"66 ",,73.0,苗栗分局,"24.559918757982775, 120.81665953823314",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路188號,1.0,"83 ",,92.0,苗栗分局,"24.560020341458692, 120.81648375172524",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市至公路192號,1.0,"36 ",,40.0,苗栗分局,"24.560035241435685, 120.81651488241275",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路181號,1.0,"48 ",,53.0,苗栗分局,"24.559851658097635, 120.81763516521755",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路183號,1.0,"34 ",,37.0,苗栗分局,"24.559853449047633, 120.8175774363817",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路185號,1.0,"26 ",,28.0,苗栗分局,"24.559800274572854, 120.81764146706898",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市莊敬街14號,1.0,"200 ",,222.0,苗栗分局,"24.561740948587328, 120.82000693823323",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷42號,1.0,"21 ",,23.0,苗栗分局,"24.561002107544713, 120.81592018056133",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷42號,1.0,"21 ",,23.0,苗栗分局,"24.561002107544713, 120.81592018056133",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷44號,1.0,"20 ",,22.0,苗栗分局,"24.561064165557802, 120.81591901124864",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市府前路160巷45號,1.0,"50 ",,55.0,苗栗分局,"24.560742768649632, 120.8156332228895",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街51巷18號,1.0,"22 ",,24.0,苗栗分局,"24.56108501407818, 120.81642135172541",
正得鋼鐵,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街51巷31號,1.0,"15 ",,16.0,苗栗分局,"24.560532324394227, 120.8167558842642",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街83巷18號,1.0,"51 ",,56.0,苗栗分局,"24.564367696575005, 120.81712131564791",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街83巷18號,1.0,"18 ",,20.0,苗栗分局,"24.564367696575005, 120.81712131564791",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街83巷4號,1.0,"46 ",,51.0,苗栗分局,"24.561637371139863, 120.81577746706914",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街85-2號,1.0,"36 ",,40.0,苗栗分局,"24.56161135508329, 120.81598705357688",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街99號,1.0,"16 ",,17.0,苗栗分局,"24.561709138828746, 120.81570918241283",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街87號,1.0,"20 ",,22.0,苗栗分局,"24.561583406820446, 120.81592856706914",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街89號,1.0,"20 ",,22.0,苗栗分局,"24.56168709690784, 120.81590896706912",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街91號,1.0,"20 ",,22.0,苗栗分局,"24.561628138954937, 120.81587618241282",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市北安街121號,1.0,"19 ",,21.0,苗栗分局,"24.56362699373567, 120.81585380939731",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市北安街125號,1.0,"40 ",,44.0,苗栗分局,"24.563717467252673, 120.81593714987395",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市北安街127號,1.0,"40 ",,44.0,苗栗分局,"24.563812482840625, 120.81591772474101",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市北安街148號,2.0,"410 ",,455.0,苗栗分局,"24.56454282353589, 120.8165142075459",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市北安街151號,1.0,"41 ",,45.0,苗栗分局,"24.564660823306085, 120.81624664987417",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市北安街48號,1.0,"42 ",,46.0,苗栗分局,"24.56183333863528, 120.81563078241281",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市北安街92號,1.0,"23 ",,25.0,苗栗分局,"24.56292652668228, 120.81615719405366",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市北安街94號,1.0,"23 ",,25.0,苗栗分局,"24.562946363065972, 120.81612522659249",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路100號,1.0,"20 ",,22.0,苗栗分局,"24.564402665972096, 120.81693204987405",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路101巷15號,1.0,"85 ",,94.0,苗栗分局,"24.563376146676905, 120.81707163823324",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路101巷19號,1.0,"52 ",,57.0,苗栗分局,"24.563314520494323, 120.81701806706917",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路101巷19號,1.0,"52 ",,57.0,苗栗分局,"24.563314520494323, 120.81701806706917",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路101巷號,1.0,"27 ",,30.0,苗栗分局,"24.563376146676905, 120.81707163823324",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路101巷3號,1.0,"25 ",,27.0,苗栗分局,"24.563692335740043, 120.81713785172549",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路101巷36號,1.0,"26 ",,28.0,苗栗分局,"24.56281074733748, 120.81647053638177",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路101巷38號,1.0,"26 ",,28.0,苗栗分局,"24.562898684690886, 120.81634893638186",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路101巷40號,1.0,"27 ",,30.0,苗栗分局,"24.562694195261084, 120.81654466706927",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路101巷4號,1.0,"27 ",,30.0,苗栗分局,"24.563602809568916, 120.8168066517254",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路101巷50號,1.0,"20 ",,22.0,苗栗分局,"24.562600469340218, 120.81646605357692",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路101巷8號,1.0,"24 ",,26.0,苗栗分局,"24.563391794120243, 120.81678988241285",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路10號,1.0,"20 ",,22.0,苗栗分局,"24.563443094036394, 120.81679315172542",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路103號,1.0,"23 ",,25.0,苗栗分局,"24.563731319910147, 120.81686450939736",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路103號,1.0,"23 ",,25.0,苗栗分局,"24.563731319910147, 120.81686450939736",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路104號,1.0,"20 ",,22.0,苗栗分局,"24.5642176084678, 120.81694982474102",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路107號,1.0,"23 ",,25.0,苗栗分局,"24.563794093462384, 120.81682756892069",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路11號,1.0,"27 ",,30.0,苗栗分局,"24.560651878585702, 120.81626508824151",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市和平路138巷11號,1.0,"39 ",,43.0,苗栗分局,"24.562029003875487, 120.81648478682813",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市和平路138巷36號,1.0,"20 ",,22.0,苗栗分局,"24.562325536644707, 120.81611337345393",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市和平路86號,1.0,"160 ",,177.0,苗栗分局,"24.56318565042091, 120.81739009561991",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市華民路43號,1.0,"34 ",,37.0,苗栗分局,"24.56431261442174, 120.8172656345125",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市華民路45號,1.0,"32 ",,35.0,苗栗分局,"24.564227115045785, 120.81723820567653",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市華民路45號,1.0,"31 ",,34.0,苗栗分局,"24.564227115045785, 120.81723820567653",
嘉原老人長期照顧中心,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市華民路49號,1.0,"27 ",,30.0,苗栗分局,"24.564386887737875, 120.81700664451351",
嘉原老人長期照顧中心,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市華民路49號,1.0,"27 ",,30.0,苗栗分局,"24.564386887737875, 120.81700664451351",
嘉原老人長期照顧中心,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市華民路51號,1.0,"27 ",,30.0,苗栗分局,"24.564386887737875, 120.81706297090211",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街64號,1.0,"23 ",,25.0,苗栗分局,"24.561693171035728, 120.81669526706908",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街66號,1.0,"18 ",,20.0,苗栗分局,"24.561770961104695, 120.81655562288958",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街74號,1.0,"29 ",,32.0,苗栗分局,"24.561647596972506, 120.81638775172543",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街76號,1.0,"70 ",,77.0,苗栗分局,"24.56184061272495, 120.81639618241279",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市饒平街80號,1.0,"61 ",,67.0,苗栗分局,"24.56183711273121, 120.8163537247409",
民宅公寓,苗栗縣,苗栗市,福麗里,苗栗縣苗栗市民族路156號,1.0,"29 ",,32.0,苗栗分局,"24.56444410325578, 120.81538672474103",
