電腦編號,建築物名稱,地址,緯度,經度,避難樓層,容量,轄管分局,備註
EMA00399,公寓,桃園市桃園區玉山里秀山路138號,24.986787,121.3012842,B1,75.0,桃園分局,
EMA00400,公寓,桃園市桃園區玉山里秀山路140號,24.986727,121.3010424,B1,84.0,桃園分局,
EMA01054,公寓,桃園市桃園區玉山里秀山路104號,24.987736,121.3013033,B1,731.0,桃園分局,
EMA00381,公寓,桃園市桃園區中正里延壽街12號,24.991944,121.293695,B1,784.0,桃園分局,
EMA00382,公寓,桃園市桃園區中正里仁愛路85號,24.993729,121.2939307,B1,460.0,桃園分局,
EMA00383,公寓,桃園市桃園區中正里延壽街28號,24.991574,121.2937412,B1,12.0,桃園分局,
EMA00385,公寓,桃園市桃園區中正里壽星街22號,24.993089,121.293309,B1,394.0,桃園分局,
EMA00408,台灣桃園地方法院,桃園市桃園區文中里仁愛路120號,24.994821,121.2917492,B1,59.0,桃園分局,
EMA00409,公寓,桃園市桃園區中正里壽星街41號,24.993456,121.2927146,B1,70.0,桃園分局,
EMA00410,公寓,桃園市桃園區中正里壽星街37號,24.993416,121.29264,B1,45.0,桃園分局,
EMA00411,公寓,桃園市桃園區中正里壽星街25號,24.993065,121.292915,B1,133.0,桃園分局,
EMA00412,公寓,桃園市桃園區中正里壽星街39號,24.993461,121.292682,B1,75.0,桃園分局,
EMA00413,公寓,桃園市桃園區中正里壽星街43號,24.993569,121.2927644,B1,50.0,桃園分局,
EMA00414,公寓,桃園市桃園區中正里壽星街33號,24.993336,121.2926345,B1,29.0,桃園分局,
EMA00415,公寓,桃園市桃園區文中里延壽街134號,24.993705,121.2911537,B1、B2、B3,19.0,桃園分局,
EMA00416,公寓,桃園市桃園區文中里延壽街132號,24.993704,121.2911535,B1,19.0,桃園分局,
EMA00417,公寓,桃園市桃園區文中里延壽街70號,24.993218,121.292637,B1,13.0,桃園分局,
EMA00419,公寓,桃園市桃園區中正里守法路21號,24.992301,121.296488,B1,180.0,桃園分局,
EMA00421,公寓,桃園市桃園區中正里法治路12號,24.992612,121.2959467,B1,25.0,桃園分局,
EMA00433,公寓,桃園市桃園區中正里守法路1號,24.991457,121.2966365,B1,27.0,桃園分局,
EMA00428,公寓,桃園市桃園區中正里中山路658巷2弄12號,24.991463,121.2958,B1,77.0,桃園分局,
EMA01044,欣桃天然氣股份有限公司,桃園市桃園區中正里法治路10號,24.992569,121.296197,B1、B2,637.0,桃園分局,
EMA01123,公寓,桃園市桃園區中正里守法路19號,24.992297,121.2965482,B1、B2,1663.0,桃園分局,
EMA01287,公寓,桃園市桃園區中正里中山路642號,24.991041,121.2959506,B1,97.0,桃園分局,
EMA01122,圓舞曲社區,桃園市桃園區中原里宏昌六街145號,24.9871918,121.2951699,B1、B2,1371.0,桃園分局,
EMA00443,公寓,桃園市桃園區玉山里大同西路120巷1號,24.989343,121.3013699,B1,78.0,桃園分局,
EMA00418,公寓,桃園市桃園區中正里守法路16號,24.991754,121.2967755,B1,61.0,桃園分局,
EMA00420,公寓,桃園市桃園區中正里守法路58號,24.993168,121.296725,B1,347.0,桃園分局,
EMA00423,公寓,桃園市桃園區中正里守法路76巷2號,24.993741,121.2967997,B1,18.0,桃園分局,
EMA00424,公寓,桃園市桃園區中正里守法路76巷6號,24.993749,121.296948,B1,18.0,桃園分局,
EMA00425,公寓,桃園市桃園區中正里守法路76巷3號,24.993975,121.2969451,B1,20.0,桃園分局,
EMA00426,公寓,桃園市桃園區中正里守法路76巷5號,24.993952,121.2970649,B1,60.0,桃園分局,
EMA00427,公寓,桃園市桃園區中正里館後一街28號,24.993862,121.2978441,B1,2.0,桃園分局,
EMA00429,公寓,桃園市桃園區中正里廈門街61巷6號,24.994315,121.2982447,B1,4.0,桃園分局,
EMA00430,公寓,桃園市桃園區中正里廈門街61巷9號,24.994312,121.298292,B1,59.0,桃園分局,
EMA01377,公寓,桃園市桃園區光興里縣府路18號,24.992279,121.3015932,B1、B2,170.0,桃園分局,
EMA01395,公寓,桃園市桃園區光興里中山路528號,24.991980,121.2997768,B1、B2、B3,654.0,桃園分局,
EMA01469,桃園市政府警政大樓,桃園市桃園區光興里縣府路51號,24.993192,121.2998669,B1、B2、B3,1217.0,桃園分局,
EMA00440,公寓,桃園市桃園區玉山里大同西路68號,24.987981,121.3023535,B1,40.0,桃園分局,
EMA00442,公寓,桃園市桃園區玉山里秀山路67號,24.988897,121.3024455,B1,247.0,桃園分局,
EMA00444,公寓,桃園市桃園區玉山里大同西路73號,24.987894,121.3022408,B1,59.0,桃園分局,
EMA00445,公寓,桃園市桃園區玉山里大同西路91號,24.988237,121.3017626,B1,23.0,桃園分局,
EMA00446,公寓,桃園市桃園區玉山里育樂街21號,24.991271,121.3035682,B1,25.0,桃園分局,
EMA00447,公寓,桃園市桃園區泰山里復興路443號,24.991408,121.3012546,B1,37.0,桃園分局,
EMA00335,公寓,桃園市桃園區中平里中平路77巷20號,24.988907,121.2933105,B1、B2,55.0,桃園分局,
EMA00431,公寓,桃園市桃園區中平里壽昌街102號,24.988914,121.2966871,B1,46.0,桃園分局,
EMA01053,公寓,桃園市桃園區中平里宏昌六街98號,24.988317,121.296514,B1,172.0,桃園分局,
EMA00338,公寓,桃園市桃園區中平里中山路647號,24.991045,121.2933334,B1,20.0,桃園分局,
EMA00347,桃園市桃園區中山國民小學,桃園市桃園區中山里國際路一段1070號,24.986239,121.2896871,B1,407.0,桃園分局,
EMA01052,桃園市桃園區中山國民小學,桃園市桃園區中山里國際路一段1070號,24.986239,121.2896871,B1,516.0,桃園分局,
EMA01282,桃園市桃園區中山國民小學,桃園市桃園區中山里國際路一段1070號,24.986239,121.2896871,B1,302.0,桃園分局,
T97218,春城VILLA社區,桃園市桃園區中原里泰昌十一街37號,24.985858,121.2917095,B1、B2,1254.0,桃園分局,
EMA01046,公寓,桃園市桃園區中山里中平路132號,24.986311,121.2931397,B1,296.0,桃園分局,
EMA01284,電信機構,桃園市桃園區中山里宏昌六街237號,24.986924,121.292185,B1,789.0,桃園分局,
T97324,長泰大樓,桃園市桃園區中山里中平路136號,24.986070,121.2931584,B1,550.0,桃園分局,
EMA00336,公寓,桃園市桃園區中山里中山路709號,24.990789,121.2913228,B1,48.0,桃園分局,
EMA00337,集賢大樓,桃園市桃園區中平里中山路687號,24.990918,121.2920351,B1,104.0,桃園分局,
EMA00343,公寓,桃園市桃園區中山里吉昌街123號,24.989210,121.2907303,B1,335.0,桃園分局,
EMA00348,富豪林園社區,桃園市桃園區中山里泰昌十街2號,24.988326,121.2911558,B1、B2,1061.0,桃園分局,
EMA00432,公寓,桃園市桃園區中山里中平路18號,24.990027,121.2918601,B1,284.0,桃園分局,
EMA01162,桃園大賞社區,桃園市桃園區中山里中山路775號,24.990472,121.2903268,B1、B2、B3,2243.0,桃園分局,
EMA00402,延壽吉祥社區,桃園市桃園區中路里延壽街159號,24.993981,121.289186,B1,229.0,桃園分局,
EMA00394,公寓,桃園市桃園區中路里中山路854號,24.990698,121.289436,B1,46.0,桃園分局,
EMA00396,公寓,桃園市桃園區中路里國際路二段36號,24.991333,121.2885925,B1,378.0,桃園分局,
EMA01378,國際雙星社區,桃園市桃園區中路里衡陽二街8號,24.990795,121.2886569,B1,334.0,桃園分局,
EMA01411,美學苑社區,桃園市桃園區中路里中山路788巷3號,24.991183,121.2914322,B1、B2、B3,1663.0,桃園分局,
EMA01250,公寓,桃園市桃園區泰山里中山路511號,24.991121,121.2974253,B1,216.0,桃園分局,
EMA01437,公寓,桃園市桃園區泰山里中山路507巷60弄7號,24.989574,121.2960512,B1,314.0,桃園分局,
EMA00339,亞洲商業大樓,桃園市桃園區中山里中平路98號,24.987612,121.2926818,B1、B2、B3,111.0,桃園分局,
EMA00401,歡喜百年社區,桃園市桃園區中路里國際路二段130號,24.993239,121.2883502,B1,1748.0,桃園分局,
EMA01393,森活達人日麗社區,桃園市桃園區中原里泰昌一街35號,24.986537,121.297647,B1、B2,717.0,桃園分局,
EMA01394,森活達人日麗社區,桃園市桃園區中原里泰昌一街32號,24.986852,121.2973747,B1、B2,621.0,桃園分局,
EMA00403,長鴻金廈社區,桃園市桃園區豐林里35鄰南豐三街12號,24.981741,121.306396,B1,10.0,桃園分局,
EMA00454,吉多臻寶社區,桃園市桃園區福林里19鄰建新街167號,24.980198,121.311172,B1,205.0,桃園分局,
EMA00455,台電桃園配電變電所,桃園市桃園區建國里6鄰桃鶯路133號,24.986718,121.3181549,B1,204.0,桃園分局,
EMA00456,城東巨星社區,桃園市桃園區建國里24鄰紹興街26號,24.989977,121.319431,B1,290.0,桃園分局,
EMA00458,名人皇宮社區,桃園市桃園區大豐里19鄰樹林七街21巷1號,24.979611,121.3162878,B1,191.0,桃園分局,
EMA00459,公寓,桃園市桃園區大林里2鄰大仁路103號,24.971167,121.3234276,B1,429.0,桃園分局,
EMA00460,桃園大地社區,桃園市桃園區雲林里1鄰建國東路6號,24.985966,121.3187083,B1,122.0,桃園分局,
EMA00461,德仁醫院,桃園市桃園區雲林里2鄰桃鶯路245號,24.984097,121.3186541,B1、B2,128.0,桃園分局,
EMA00463,公寓,桃園市桃園區大豐里24鄰樹仁一街28號,24.979042,121.3153723,B1,79.0,桃園分局,
EMA00465,公寓,桃園市桃園區大豐里1鄰建新街6號,24.984735,121.3128798,B1,34.0,桃園分局,
EMA00466,吉祥新貴社區,桃園市桃園區大林里2鄰大仁路58號,24.972196,121.3230571,B1,123.0,桃園分局,
EMA00468,向陽門第社區,桃園市桃園區豐林里10鄰三民路三段475號,24.986382,121.3074344,B1,82.0,桃園分局,
EMA00471,信東生技公司,桃園市桃園區豐林里16鄰介壽路22號,24.987059,121.3108668,B1,11.0,桃園分局,
EMA00473,桃園市桃園區建國國民小學,桃園市桃園區大豐里5鄰昆明路95號,24.981893,121.3149293,B1,121.0,桃園分局,
EMA00476,桃園泥水業職業工會,桃園市桃園區大豐里16鄰樹林六街30號,24.979168,121.3155294,B1,16.0,桃園分局,
EMA00477,龜山工業區汙水處理廠,桃園市桃園區建國里5鄰建國東路27號,24.986447,121.321889,B1,13.0,桃園分局,
EMA00478,公寓,桃園市桃園區福安里建華三街52號,24.983163,121.3109962,B1,155.0,桃園分局,
EMA00482,公寓,桃園市桃園區福安里18鄰建華三街15號之2,24.982979,121.3114129,B1,89.0,桃園分局,
EMA00509,友華生技醫療公司,桃園市桃園區大樹里5鄰大誠路11號,24.983679,121.3227845,B1,11.0,桃園分局,
EMA00510,公寓,桃園市桃園區大林里18鄰興邦路39號之1,24.981340,121.326831,B1,13.0,桃園分局,
EMA00513,公寓,桃園市桃園區豐林里11鄰三和街76號,24.984525,121.306805,B1,94.0,桃園分局,
EMA00530,克絡耐股份有限公司,桃園市桃園區大樹里5鄰興華路8號,24.978908,121.3240272,B1,13.0,桃園分局,
EMA00531,公寓,桃園市桃園區大豐里22鄰大豐路63號,24.980226,121.3157152,B1,6.0,桃園分局,
EMA00537,克絡耐股份有限公司,桃園市桃園區大樹里5鄰興華路8號,24.978908,121.3240272,B1,8.0,桃園分局,
EMA00540,麥迪森醫藥股份有限公司,桃園市桃園區大樹里5鄰桃鶯路445號之2,24.976925,121.323005,B1,199.0,桃園分局,
EMA00541,神采飛揚綠第大廈,桃園市桃園區福安里8鄰保羅街22號,24.981974,121.3108399,B1,81.0,桃園分局,
EMA00542,三普皇第社區,桃園市桃園區豐林里33鄰介壽路346號,24.979972,121.3049725,B1,188.0,桃園分局,
EMA00543,公寓,桃園市桃園區大豐里22鄰大豐路11號,24.980827,121.3192038,B1,24.0,桃園分局,
EMA00545,公寓,桃園市桃園區福林里21鄰介壽路401號,24.984828,121.3105163,B1,191.0,桃園分局,
EMA00546,善存科技公司,桃園市桃園區大樹里5鄰興華路11號,24.978643,121.3249489,B1,262.0,桃園分局,
EMA00547,正裕特殊金屬公司,桃園市桃園區大林里18鄰興華路19號,24.976187,121.3266189,B1,262.0,桃園分局,
EMA00548,公寓,桃園市桃園區大豐里13鄰金門二街248號,24.981627,121.3139619,B1,40.0,桃園分局,
EMA00549,名人香榭社區,桃園市桃園區福安里8鄰保羅街20號,24.981848,121.3109232,B1,304.0,桃園分局,
EMA00550,城東巨星社區,桃園市桃園區建國里24鄰紹興街26號,24.989977,121.319431,B1,261.0,桃園分局,
EMA00552,崑益企業股份有限公司,桃園市桃園區大樹里5鄰興華路10號,24.978630,121.3243257,B1,152.0,桃園分局,
EMA00554,飛皇富邑社區,桃園市桃園區豐林里36鄰南豐三街34號,24.981858,121.305693,B1,191.0,桃園分局,
EMA00555,柏迪商業大樓,桃園市桃園區豐林里13鄰介壽路286號,24.981938,121.3073663,B1,135.0,桃園分局,
EMA00556,第一家庭社區,桃園市桃園區雲林里19鄰金門二街67號,24.981979,121.317062,B1,128.0,桃園分局,
EMA00557,百年富邑社區,桃園市桃園區雲林里18鄰大豐路62號,24.980660,121.3178361,B1,84.0,桃園分局,
EMA00559,公寓,桃園市桃園區建國里10鄰南京街13號,24.98649,121.3169531,B1,16.0,桃園分局,
EMA00561,公寓,桃園市桃園區福安里9鄰建國路99號,24.985272,121.3119762,B1,1279.0,桃園分局,
EMA00562,公寓,桃園市桃園區建國里林森路70號,24.987888,121.3206362,B1,15.0,桃園分局,
EMA00564,昶維實業公司,桃園市桃園區大樹里5鄰興隆路3號,24.985561,121.3209913,B1,88.0,桃園分局,
EMA00575,正洸股份有限公司,桃園市桃園區大樹里5鄰建國東路26號,24.985993,121.3216217,B1,18.0,桃園分局,
EMA00579,公寓,桃園市桃園區雲林里10鄰延平路115號,24.984291,121.3148217,B1,26.0,桃園分局,
EMA00593,公寓,桃園市桃園區雲林里10鄰延平路107號,24.984439,121.314856,B1,13.0,桃園分局,
EMA00601,公寓,桃園市桃園區雲林里6鄰建國路19號,24.985624,121.3173877,B1,9.0,桃園分局,
EMA00603,可口可樂世界,桃園市桃園區大樹里5鄰興邦路46號,24.980094,121.3252078,B1,69.0,桃園分局,
EMA00625, 台灣富士全錄股份有限公司,桃園市桃園區大樹里5鄰興邦路40號,24.981925,121.3246556,B1,25.0,桃園分局,
EMA00626,豐林國宅,桃園市桃園區豐林里15鄰介壽路318號,24.981171,121.3064048,B1、B2,66.0,桃園分局,
EMA00629,公寓,桃園市桃園區大豐里金門四街38號,24.982399,121.3137418,B1,28.0,桃園分局,
EMA00632,昭安國際股份有限公司,桃園市桃園區大林里18鄰興邦路43巷2號,24.979491,121.329021,B1,13.0,桃園分局,
EMA00633,住都境廈社區,桃園市桃園區雲林里12鄰昆明路15號,24.983821,121.3179945,B1、B2,97.0,桃園分局,
EMA00640,利百代公司,桃園市桃園區大樹里5鄰大誠路2號,24.981712,121.3199268,B1,111.0,桃園分局,
EMA00641,公寓,桃園市桃園區雲林里9鄰桃鶯路104巷47號之1,24.984196,121.3168972,B1,125.0,桃園分局,
EMA00644,公寓,桃園市桃園區建國里2鄰林森路41號,24.988946,121.319234,B1,26.0,桃園分局,
EMA00645,公寓,桃園市桃園區建國里20鄰林森路71巷1弄20號之1,24.989300,121.3194728,B1,125.0,桃園分局,
EMA00647,大林集會所,桃園市桃園區雲林里2鄰大原路31號之1,24.977798,121.3202255,B1,22.0,桃園分局,
EMA00648,公寓,桃園市桃園區建國里18鄰林森路103巷31弄7號之1,24.988365,121.320723,B1,16.0,桃園分局,
EMA00655,浪漫貴族大廈,桃園市桃園區雲林里2鄰桃鶯路231巷12號,24.984459,121.3185396,B1、B2,55.0,桃園分局,
EMA00664,桃園市政府警察局,桃園市桃園區大林里27鄰樹仁二街41號,24.978051,121.3204941,B1,33.0,桃園分局,
EMA00665,公寓,桃園市桃園區建國里桃鶯路70號之1,24.986298,121.3178742,B1,20.0,桃園分局,
EMA00666,金融機構,桃園市桃園區大樹里5鄰桃鶯路445號之1,24.976925,121.323005,B1,100.0,桃園分局,
EMA00667,學仕名邸社區,桃園市桃園區福安里19鄰金門二街306號,24.981835,121.3121974,B1,24.0,桃園分局,
EMA00668,名人新宿社區,桃園市桃園區大豐里24鄰樹仁一街71號,24.978725,121.315232,B1,16.0,桃園分局,
EMA00669,名人新宿社區,桃園市桃園區大豐里24鄰樹仁一街32號,24.979078,121.314967,B1,81.0,桃園分局,
EMA00673,豪門社區,桃園市桃園區大林里4鄰大仁路20巷3弄18號,24.973942,121.3234842,B1,158.0,桃園分局,
EMA00675,三年甲班社區,桃園市桃園區大豐里16鄰大豐路111號,24.980524,121.3169052,B1,17.0,桃園分局,
EMA00676,台灣富仕全錄社區,桃園市桃園區大樹里5鄰興邦路40號,24.981925,121.3246556,B1,13.0,桃園分局,
EMA00678,台灣力凱電能科技股份有限公司,桃園市桃園區大樹里5鄰興華路2號之1,24.980032,121.3233541,B1,41.0,桃園分局,
EMA00680,勝品電通股份有限社區,桃園市桃園區大樹里5鄰大誠路10號,24.983316,121.3225977,B1,13.0,桃園分局,
EMA00683,天主教聖保祿醫院,桃園市桃園區福安里19鄰建新街123號,24.982321,121.3122536,B1,93.0,桃園分局,
EMA00684,百年溫莎社區,桃園市桃園區雲林里16鄰大豐路68巷8弄2號之1,24.981182,121.3177365,B1、B2,188.0,桃園分局,
EMA00689,信東生技股份有限公司,桃園市桃園區豐林里介壽路22號,24.987059,121.3108668,B1,16.0,桃園分局,
EMA00694,翔新企業股份有限公司,桃園市桃園區大林里18鄰興邦路43巷1號,24.980139,121.3279995,B1,155.0,桃園分局,
EMA00695,高技企業股份有限公司,桃園市桃園區大林里18鄰興邦路43巷3號,24.980139,121.3279995,B1,122.0,桃園分局,
EMA00699,群浤科技股份公司,桃園市桃園區大樹里5鄰興邦路38號,24.982262,121.3244925,B1,84.0,桃園分局,
EMA00704,公寓,桃園市桃園區雲林里7鄰桃鶯路136號,24.984046,121.318312,B1,11.0,桃園分局,
EMA00711,公寓,桃園市桃園區大豐里21鄰樹林八街19巷2弄1號,24.979477,121.3176267,B1,90.0,桃園分局,
EMA00713,公寓,桃園市桃園區建國里10鄰南京街13號,24.98649,121.3169531,B1,54.0,桃園分局,
EMA00715,陽明ONE社區,桃園市桃園區大豐里樹林一街10號,24.979896,121.311522,B1,86.0,桃園分局,
EMA00718," 公寓",桃園市桃園區雲林里21鄰桃鶯路249巷11號,24.984144,121.31893,B1,295.0,桃園分局,
EMA00719,住都境廈社區,桃園市桃園區雲林里12鄰昆明路21號,24.983812,121.3179088,B1,86.0,桃園分局,
EMA00720,琴韻軒社區,桃園市桃園區大豐里樹仁街133號,24.978923,121.3132459,B1,191.0,桃園分局,
EMA01061,克絡耐股份有限公司,桃園市桃園區大樹里5鄰興華路8號,24.978908,121.3240272,B1,1212.0,桃園分局,
EMA01093,公園世界社區,桃園市桃園區雲林里18鄰大豐路18號,24.980818,121.31903,B1,513.0,桃園分局,
EMA01094," 公寓",桃園市桃園區雲林里14鄰樹林九街41號,24.982390,121.3167572,B1,248.0,桃園分局,
EMA01128,美麗殿社區,"桃園市桃園區豐林里7鄰建國路188號之1 ",24.985256,121.3087564,B1,488.0,桃園分局,
EMA01129,住都大飯店,桃園市桃園區大林里15鄰桃鶯路398號,24.975697,121.323312,B1、B2,1688.0,桃園分局,
EMA01130,建國大帝社區,桃園市桃園區豐林里12鄰南豐街117巷1號,24.978664,121.3030583,B1,2030.0,桃園分局,
EMA01131,桃園市桃園區建德國民小學,桃園市桃園區福林里延平路265號,24.977264,121.3148664,B1,5044.0,桃園分局,
EMA01132,桃園市立福豐國民中學,桃園市桃園區福林里延平路326號,24.976572,121.3145187,B1,3064.0,桃園分局,
EMA01143,宏達國際電子股份有限公司,桃園市桃園區大林里18鄰興華路23號,24.975780,121.3269866,B1,3883.0,桃園分局,
EMA01165,崑益企業股份有限公司,桃園市桃園區大樹里5鄰興華路8號之3,24.978908,121.3240272,B1,201.0,桃園分局,
EMA01166,公寓,桃園市桃園區大林里18鄰興邦路41號之8,24.980144,121.3264526,B1,186.0,桃園分局,
EMA01167,富萊悅社區,桃園市桃園區雲林里21鄰桃鶯路249巷24號,24.983925,121.31949,B1、B2,650.0,桃園分局,
EMA01175,公寓,桃園市桃園區大豐里21鄰大豐路73號,24.980419,121.317346,B1、B2,1012.0,桃園分局,
EMA01176,公寓,桃園市桃園區大林里18鄰興邦路41號,24.980144,121.3264526,B1、B2,59.0,桃園分局,
EMA01187,杉信實業股份有限公司,桃園市桃園區建國里建國東路17號,24.986257,121.3196667,B1、B2,722.0,桃園分局,
EMA01188,天主教聖保祿醫院,桃園市桃園區福安里19鄰建新街123號,24.982321,121.3122536,B1、B2、B3,7393.0,桃園分局,
EMA01189,正洸股份有限公司,桃園市桃園區大樹里5鄰建國東路26號,24.985993,121.3216217,B1,1238.0,桃園分局,
EMA01208,全漢企業股份有限公司,桃園市桃園區大樹里5鄰建國東路22號,24.985789,121.3206317,B1、B2,1370.0,桃園分局,
EMA01210,公園臻品社區,桃園市桃園區雲林里23鄰樹林九街63號,24.981467,121.3167571,B1、B2、B3,2981.0,桃園分局,
EMA01226,桃園汽車客運股份有限公司,桃園市桃園區福安里4鄰延平路28號,24.9868924,121.3141195,B1、B2,1414.0,桃園分局,
EMA01231,宏達國際電子股份有限公司,桃園市桃園區大林里18鄰興華路23號,24.975780,121.3269866,B1、B2,5209.0,桃園分局,
EMA01247,公寓,桃園市桃園區大豐里17鄰延平路205號,24.976381,121.3136515,B1,298.0,桃園分局,
EMA01251,山九昭安國際物流股份有限公司,桃園市桃園區大林里18鄰興邦路43巷2號,24.979491,121.329021,B1,9180.0,桃園分局,
EMA01262,桃園市婦女館,桃園市桃園區雲林里14鄰延平路147號,24.981402,121.315387,B1、B2,3112.0,桃園分局,
EMA01269,公寓,桃園市桃園區雲林里22鄰建國路53號,24.985841,121.3161309,B1、B2、B3,3271.0,桃園分局,
EMA01270,宏達國際電子股份有限公司,桃園市桃園區大林里18鄰興華路21巷1號,24.975845,121.326534,B1、B2,804.0,桃園分局,
EMA01271,滕品電通股份有限公司,桃園市桃園區大樹里5鄰大誠路10號,24.983316,121.3225977,B1、B2,2670.0,桃園分局,
EMA01292,富爺社區,桃園市桃園區福安里6鄰大林路100號,24.987494,121.3132633,B1、B2,748.0,桃園分局,
EMA01293,御庭苑社區,"桃園市桃園區雲林里大豐路76號之1 ",24.980599,121.3172995,B1、B2、B3,8127.0,桃園分局,
EMA01307,新站風華社區,桃園市桃園區大豐里13鄰金門二街177號,24.981388,121.3144746,B1、B2、B3,959.0,桃園分局,
EMA01311,住都大飯店,桃園市桃園區大林里15鄰桃鶯路398號,24.975697,121.323312,B1、B2,1313.0,桃園分局,
EMA01312,住都大飯店,"桃園市桃園區大林里15鄰桃鶯路398號之1 ",24.975697,121.323312,B1、B2,964.0,桃園分局,
EMA01316,新站公園社區,桃園市桃園區建國里11鄰建國路46號,24.987652,121.3205763,B1、B2、B3,4017.0,桃園分局,
EMA01319,新站E生活,桃園市桃園區建國里14鄰大林路31號,24.987823,121.316632,B1,579.0,桃園分局,
EMA01327,大來賞社區,桃園市桃園區豐林里20鄰青田街206號,24.984200,121.3068382,B1、B2,3129.0,桃園分局,
EMA01357,龍鳳天地社區,桃園市桃園區大林里13鄰樹仁三街103巷5號,24.974104,121.3215848,B1,2096.0,桃園分局,
EMA01358,新站水花園社區,桃園市桃園區建國里23鄰建明街23號,24.986940,121.3165792,B1、B2,1503.0,桃園分局,
EMA01359,佳瑞綠灣社區,"桃園市桃園區福林里9鄰陽明十街2號 ",24.979072,121.3097271,B1、B2,1433.0,桃園分局,
EMA01381,鋒霖科技公司,桃園市桃園區建國里015鄰大林路22號,24.988254,121.3157058,B1、B2,1433.0,桃園分局,
EMA01409,宜誠花園廣場社區,桃園市桃園區大林里16鄰榮華街63巷17號,24.974679,121.3209663,B1、B2,5550.0,桃園分局,
EMA01410,麗池香榭社區,桃園市桃園區大林里23鄰榮華街64巷40號,24.977388,121.3216335,B1、B2、B3,2075.0,桃園分局,
T099306,住都大飯店,桃園市桃園區大林里18鄰桃鶯路388-5號,24.976298,121.322905,B1、B2,2015.0,桃園分局,
T099308,尊貴學俯社區,桃園市桃園區豐林里21鄰永美街55號,24.983021,121.3070669,B1,1295.0,桃園分局,
EMA00286,藝術名廈社區,桃園市桃園區龍安里7鄰國豐六街209號之1,24.992245,121.276626,B1、B2,19.0,桃園分局,
EMA00287,龍安牙醫診所,桃園市桃園區龍鳳里2鄰龍安街62號,24.988373,121.2809517,B1,52.0,桃園分局,
EMA00290,邦立醫療器材,桃園市桃園區龍壽里3鄰龍壽街10號,24.978030,121.2698866,B1,36.0,桃園分局,
EMA00291,杏一醫療用品,桃園市桃園區龍壽里3鄰龍壽街12號,24.980221,121.2679059,B1,1174.0,桃園分局,
EMA00294,公寓,桃園市桃園區龍壽里3鄰龍壽街38號,24.978081,121.2698525,B1,308.0,桃園分局,
EMA00299,龍之鄉,桃園市桃園區龍祥里14鄰龍祥街50號,24.980954,121.2715808,B1,445.0,桃園分局,
EMA00300,椰林特區,桃園市桃園區龍祥里11鄰中山路1216巷130號,24.985064,121.2744446,B1,403.0,桃園分局,
EMA00301,中華賓士桃園展示中心,桃園市桃園區龍祥里11鄰中山路1312號,24.979531,121.2729153,B1,12.0,桃園分局,
EMA00302,綠光大道水悅,桃園市桃園區龍祥里11鄰中山路1216巷90號,24.985387,121.2743171,B1,14.0,桃園分局,
EMA00305,縣府清境,桃園市桃園區龍祥里11鄰中山路1308巷261號,24.985267,121.2741955,B1,29.0,桃園分局,
EMA00323,公寓,桃園市桃園區龍山里8鄰雙龍街8巷16弄1號之1,24.979436,121.2667818,B1,577.0,桃園分局,
EMA00324,衛生福利部桃園醫院,桃園市桃園區龍山里11鄰中山路1492號,24.978186,121.2685878,B1,506.0,桃園分局,
EMA00325,衛生福利部桃園療養院,桃園市桃園區龍山里11鄰龍壽街71號,24.979286,121.2681564,B1,65.0,桃園分局,
T97104,宏國第一選,桃園市桃園區龍鳳里國強七街11-2號,24.988777,121.2801277,B1、B2,1426.0,桃園分局,
EMA00387,寶祥縣寶,桃園市桃園區中信里27鄰中山路996號,24.988697,121.2856335,B1、B2,713.0,桃園分局,
EMA00391,公寓,桃園市桃園區中信里6鄰中山路1058號,24.987879,121.2838186,B1,118.0,桃園分局,
EMA00392,彩虹魚,桃園市桃園區中信里1鄰國際路二段57號,24.991376,121.288168,B1,14.0,桃園分局,
EMA00386,中興富第,桃園市桃園區中信里國強一街156號,24.992694,121.2856048,B1,567.0,桃園分局,
EMA00404,逸林新貴A,桃園市桃園區中信里7鄰逸林街101巷01號,24.993775,121.287156,B1,1275.0,桃園分局,
EMA00406,逸林新貴B,桃園市桃園區中信里3鄰逸林街102號,24.993829,121.287349,B1,107.0,桃園分局,
EMA00407,北海人力派遣公司,桃園市桃園區中信里國際路二段111巷80弄90號,24.994211,121.285847,B1,45.0,桃園分局,
EMA00439,福麗舍大廈,桃園市桃園區龍壽里9鄰龍泉五街126號,24.982178,121.2699715,B1,445.0,桃園分局,
EMA00452,雙星報喜,桃園市桃園區龍鳳里19鄰龍安街6號,24.987093,121.2821753,B1,180.0,桃園分局,
EMA01037,香格里拉,桃園市桃園區中聖里9鄰中山路847巷25號,24.988595,121.287581,B1,204.0,桃園分局,
EMA01038,公寓,桃園市桃園區中聖里9鄰吉昌街230號,24.988573,121.2877569,B1,79.0,桃園分局,
EMA01041,縣府市寶,桃園市桃園區中信里17鄰德華街122號,24.991443,121.2864054,B1、B2,1729.0,桃園分局,
EMA01045,巴黎花都,桃園市桃園區中聖里14鄰國鼎一街19號,24.987198,121.287471,B1、B2、B3、B4,5710.0,桃園分局,
EMA01047,必富邑A區,桃園市桃園區龍壽里14鄰龍泉六街55號,24.983722,121.2718532,B1、B2,404.0,桃園分局,
EMA01048,公寓,桃園市桃園區龍鳳里27鄰國豐六街28號,24.987839,121.2787083,B1,575.0,桃園分局,
