類別,建築物名稱,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
一般建築,,XX0710,振成里,高雄市新興區振成里文化路65號,"22.623099,120.303993",1,309,
一般建築,,QJ0611,民生里,高雄市前金區民生里文武二街196號,"22.628064,120.295614",1,311,
辦公室,,QJ0456,國民里,高雄市前金區國民里大同二路135之1號,"22.625426,120.290935",1,312,
一般建築,,XX1199,德生里,高雄市新興區德生里德順街11號,"22.626726,120.309775",1.2,313,
一般建築,,XX1437,中東里,高雄市新興區中東里六合一路90之1號,"22.632717,120.308623",1,314,
一般建築,,QJ0305,博孝里,高雄市前金區博孝里市中一路39號,"22.622053,120.292022",1,315,
一般建築,,XX0627,成功里,高雄市新興區成功里中正三路110號,"22.63145,120.305693",1,316,
一般建築,,XX0657,成功里,高雄市新興區成功里中正三路78之1號,"22.63127379,120.307718625019",1,318,
一般建築,,QJ0639,國民里,高雄市前金區國民里市中一路166號,"22.625425,120.29191",1,319,
一般建築,,XX0635,開平里,高雄市新興區開平里錦田路135巷33號,"22.634962,120.309825",1,319,
一般建築,,XX1255,黎明里,高雄市新興區黎明里南華路136號,"22.633272,120.302944",1,319,
一般建築,,XX1451,仁聲里,高雄市新興區仁聲里復興一路1號,"22.627923863031857, 120.30780005452634",1.2,320,
旅館,,XX1525,玉衡里,高雄市新興區玉衡里中山一路14之26號,"22.626411,120.302057",1.2,320,
一般建築,,XX1403,建華里,高雄市新興區建華里八德二路90號,"22.635732,120.297725",1,320,
辦公室,,XX0043,開平里,高雄市新興區開平里錦田路142號,"22.635871,120.311111",1,320,
一般建築,,QJ0582,社西里,高雄市前金區社西里民生二路203號,"22.623677,120.29168",1,324,
旅館,,QJ0179,社東里,高雄市前金區社東里五福三路102號,"22.621534,120.295546",1,325,
一般建築,,QJ0073,長生里,高雄市前金區長生里中華三路17號,"22.623379,120.29791",1,325,
一般建築,,XX1364,德望里,高雄市新興區德望里復橫一路143號,"22.629203,120.308965",1,325,
一般建築,,QJ0485,青山里,高雄市前金區青山里瑞源路35號,"22.629204,120.298091",1,331,
一般建築,,XX1357,德望里,高雄市新興區德望里民生一路208號,"22.627849,120.308083",1.2,332,
學校,,XX0136,中東里,高雄市新興區中東里七賢一路393號,"22.633899,120.306945",1,333,
學校,,XX0758,中東里,高雄市新興區中東里七賢一路393號,"22.63375259786172, 120.30648714080193",1,333,
辦公室,,QJ0390,東金里,高雄市前金區東金里中正四路174號,"22.629235,120.294578",1,334,
一般建築,,XX1164,蕉園里,高雄市新興區蕉園里復橫一路240號,"22.629705,120.305295",1,337,
一般建築,,XX1310,長驛里,高雄市新興區長驛里南台路89號,"22.632697,120.299558",1,338,
辦公室,,QJ0513,民生里,高雄市前金區民生里文武二街163號,"22.628208,120.295308",1.2,342,
一般建築,,XX1345,黎明里,高雄市新興區黎明里中山一路200號,"22.633261,120.302454",1.2,342,
一般建築,,XX1385,光耀里,高雄市新興區光耀里東海街73號,"22.628554,120.310743",1,344,
學校,,QJ0573,國民里,高雄市前金區國民里大同二路61號,"22.626351,120.293921",1,346,
一般建築,,QJ0113,長城里,高雄市前金區長城里新盛一街12號,"22.630345,120.296644",1,348,
一般建築,,XX0927,振成里,高雄市新興區振成里文化路83號,"22.622741,120.303004",1,349,
一般建築,,XX0608,文昌里,高雄市新興區文昌里中正二路190號,"22.630718,120.316276",1,352,
一般建築,,XX1023,秋山里,高雄市新興區秋山里六合二路66號,"22.632508,120.299885",1,353,
一般建築,,QJ0022,國民里,高雄市前金區國民里大同二路131號,"22.625499,120.29107",1,354,
一般建築,,XX0312,成功里,高雄市新興區成功里仁愛一街137號,"22.631421,120.307191",1,355,
辦公室,,XX1434,開平里,高雄市新興區開平里錦田路142號,"22.6359620316754, 120.31081411100828",1,355,
一般建築,,XX1409,長驛里,高雄市新興區長驛里明星街70號之1,"22.633561,120.298835",1,358,
一般建築,,XX0359,中東里,高雄市新興區中東里復興一路74號,"22.633016,120.308505",1,360,
一般建築,,QJ0315,長生里,高雄市前金區長生里中華三路5號,"22.622855,120.298122",1,361,
一般建築,,XX1276,榮治里,高雄市新興區榮治里大同一路205號,"22.628529,120.30021",1,365,
一般建築,,QJ0033,草江里,高雄市前金區草江里新盛一街55號,"22.631786,120.295849",1,366,
一般建築,,QJ0625,青山里,高雄市前金區青山里新盛二街87號,"22.628812,120.296995",1,367,
一般建築,,XX0231,中東里,高雄市新興區中東里復興一路72號,"22.632926,120.308504",1,368,
一般建築,,XX1382,長驛里,高雄市新興區長驛里自立二路150號,"22.633368,120.298289",1.2,368,
一般建築,,QJ0406,新生里,高雄市前金區新生里自強一路153號,"22.633196,120.292056",1,372,
一般建築,,XX0357,仁聲里,高雄市新興區仁聲里仁愛一街98號,"22.630175,120.307411",1,376,
一般建築,,XX1399,明莊里,高雄市新興區明莊里中山橫路42號,"22.631806,120.300292",1,376,
一般建築,,QJ0023,青山里,高雄市前金區青山里中正四路105號,"22.629773,120.297901",1,377,
一般建築,,XX1162,蕉園里,高雄市新興區蕉園里球庭路35號,"22.63014,120.30567",1,377,
一般建築,,QJ0426,復元里,高雄市前金區復元里自強二路104號,"22.626094,120.295205",1,380,
一般建築,,XX1471,黎明里,高雄市新興區黎明里林森一路237號,"22.634043,120.304658",1.2,380,
一般建築,,XX1123,南港里,高雄市新興區南港里南華橫二路27號,"22.634875,120.306783",1,381,
學校,,XX1268,浩然里,高雄市新興區浩然里五福二路3號,"22.625147649910677, 120.31019253738745",1,382,
一般建築,,QJ0469,新生里,高雄市前金區新生里七賢二路389號,"22.630407,120.288225",1,383,
辦公室,,XX1218,文昌里,高雄市新興區文昌里信守街104號,"22.631578,120.314488",1,384,
一般建築,,XX1445,興昌里,高雄市新興區興昌里中東街201號,"22.632912,120.31274",1.2,384,
一般建築,,XX1175,南港里,高雄市新興區南港里忠孝一路482號,"22.635228,120.306518",1,386,
一般建築,,XX1456,新江里,高雄市新興區新江里南華路196號,"22.635601,120.303199",1.2,386,
一般建築,,QJ0188,長城里,高雄市前金區長城里瑞源路75號,"22.63070269,120.297601767346",1,390,
一般建築,,XX1245,德生里,高雄市新興區德生里民生一路77號,"22.627803,120.312171",1.2,390,
商場,,XX1433,興昌里,高雄市新興區興昌里七賢一路178號,"22.634114,120.3118",1.2,391,
一般建築,,XX0977,南港里,高雄市新興區南港里七賢一路432號,"22.634556,120.305481",1,395,
一般建築,,QJ0410,草江里,高雄市前金區草江里瑞源路115號,"22.632207,120.296932",1,395,
學校,,XX0934,中東里,高雄市新興區中東里七賢一路393號,"22.63365357242306, 120.307152328652",1,400,
一般建築,,QJ0632,東金里,高雄市前金區東金里永恆街12號之1,"22.62981278,120.294281196182",1,401,
一般建築,,QJ0333,長城里,高雄市前金區長城里中華三路126號,"22.63020349,120.295778767346",1,401,
一般建築,,XX1438,德望里,高雄市新興區德望里達仁街89號,"22.629937,120.308764",1.2,403,
一般建築,,XX0358,秋山里,高雄市新興區秋山里六合二路30號,"22.632838,120.300835",1,405,
一般建築,,XX1125,秋山里,高雄市新興區秋山里民主路18號,"22.633313,120.300062",1,407,
旅館,,QJ0415,長城里,高雄市前金區長城里七賢二路178號,"22.633458,120.295902",2.3,408,
一般建築,,XX0871,德政里,高雄市新興區德政里中正三路93號,"22.630725,120.307208",1,412,
一般建築,,XX1379,順昌里,高雄市新興區順昌里七賢一路37號,"22.633426,120.315648",1.2,413,
一般建築,,QJ0205,長城里,高雄市前金區長城里瑞源路88號,"22.631352,120.297573",1,416,
一般建築,,QJ0447,復元里,高雄市前金區復元里中華三路79號,"22.627265,120.296397",1,416,
一般建築,,XX1427,德生里,高雄市新興區德生里復興二路356號,"22.626919,120.308158",1,417,
一般建築,,XX0712,成功里,高雄市新興區成功里中正三路84號,"22.631295,120.307486",1,418,
一般建築,,XX0237,順昌里,高雄市新興區順昌里七賢一路73號,"22.633451,120.315108",1,418,
辦公室,,QJ0268,林投里,高雄市前金區林投里中正四路261號,"22.627101,120.289858",1,422,
一般建築,,QJ0135,榮復里,高雄市前金區榮復里成功一路286號,"22.620244,120.295593",1,425,
一般建築,,QJ0216,長城里,高雄市前金區長城里瑞源路72號,"22.630793,120.29786",1,432,
一般建築,,QJ0228,博孝里,高雄市前金區博孝里市中一路7號,"22.621084,120.291512",1,432,
一般建築,,XX1457,開平里,高雄市新興區開平里八德一路125號,"22.635235,120.309912",1,432,
一般建築,,XX1390,開平里,高雄市新興區開平里開封路379號,"22.634474,120.311745",1,433,
一般建築,,XX1328,開平里,高雄市新興區開平里八德一路59號,"22.635159,120.311547",1,437,
一般建築,,XX0049,振成里,高雄市新興區振成里五福二路147號,"22.623847,120.303763",1,440,
一般建築,,QJ0468,復元里,高雄市前金區復元里自強二路102之5號,"22.626031,120.29524",1,440,
一般建築,,XX1213,振華里,高雄市新興區振華里民享街102號,"22.621873,120.304773",1,444,
一般建築,,XX0827,南港里,高雄市新興區南港里七賢一路424號,"22.63453,120.305822",1,445,
一般建築,,XX0370,愛平里,高雄市新興區愛平里興華路62號,"22.632245,120.303618",1,445,
一般建築,,XX0705,成功里,高雄市新興區成功里中正三路129號,"22.630889,120.305223",1,446,
一般建築,,QJ0170,三川里,高雄市前金區三川里七賢二路118號,"22.63403213,120.297674069166",1.2,452,
一般建築,,XX0558,振成里,高雄市新興區振成里文化路58之3號,"22.623389,120.304282",1,452,
辦公室,,QJ0284,三川里,高雄市前金區三川里七賢二路156號,"22.633704,120.296701",1,454,
一般建築,,XX1482,東坡里,高雄市新興區東坡里球庭路68號,"22.63054,120.30394",1.2,454,
一般建築,,QJ0450,復元里,高雄市前金區復元里民生二路76巷42號,"22.627002,120.296363",1,457,
一般建築,,XX0377,振成里,高雄市新興區振成里文化路97號,"22.622605,120.30253",1,458,
一般建築,,XX1421,文昌里,高雄市新興區文昌里尚義街132號,"22.631592,120.315473",1,459,
一般建築,,XX0813,光耀里,高雄市新興區光耀里民生一路52號,"22.628112,120.3109",1,461,
一般建築,,XX1236,長驛里,高雄市新興區長驛里六合二路86號,"22.632249,120.298875",1.2,461,
旅館,,QJ0695,新生里,高雄市前金區新生里七賢二路358號,"22.631464,120.289903",1.2.3,463,
一般建築,,QJ0015,新生里,高雄市前金區新生里市中一路242號,"22.63128,120.289338",1,463,
一般建築,,XX1374,光耀里,高雄市新興區光耀里開封路39號,"22.62854,120.311274",1,469,
一般建築,,XX1394,德望里,高雄市新興區德望里東海街188號,"22.628964,120.309236",1,469,
一般建築,,XX0058,順昌里,高雄市新興區順昌里七賢一路100號,"22.633944,120.314415",1,470,
辦公室,,XX0374,德望里,高雄市新興區德望里錦田路43號,"22.629835,120.31005",1,472,
一般建築,,XX1319,建華里,高雄市新興區建華里南台橫路32號,"22.63546,120.29962",1,474,
一般建築,,XX0556,秋山里,高雄市新興區秋山里民主路9號,"22.633216,120.300668",1,474,
一般建築,,XX1386,榮治里,高雄市新興區榮治里大同一路185號,"22.628737,120.300831",1.2,474,
一般建築,,QJ0603,新生里,高雄市前金區新生里鼎盛街84號,"22.63251,120.289891",1.2,475,
一般建築,,XX0047,榮治里,高雄市新興區榮治里大同一路179號,"22.628827,120.301023",1,476,
一般建築,,XX1322,順昌里,高雄市新興區順昌里民族二路166號,"22.635777,120.314299",1,477,
一般建築,,QJ0448,文西里,高雄市前金區文西里中華四路349號,"22.621071,120.298772",1.2,479,
一般建築,,XX1104,永寧里,高雄市新興區永寧里德智街1號,"22.62648,120.306973",1,482,
一般建築,,XX0651,秋山里,高雄市新興區秋山里七賢二路71號,"22.634224,120.29955",1,489,
一般建築,,XX1246,永寧里,高雄市新興區永寧里五福二路116號,"22.625516,120.307501",1.2,490,
一般建築,,XX0715,長驛里,高雄市新興區長驛里明星街66號,"22.633634,120.299083",1,490,
一般建築,,XX1341,德望里,高雄市新興區德望里東海街206號,"22.628964,120.309147",1,494,
辦公室,,QJ0176,民生里,高雄市前金區民生里中華三路81號,"22.62768,120.296244",1,495,
辦公室,,XX0823,成功里,高雄市新興區成功里中正三路88號,"22.631294,120.307126",1,495,
一般建築,,QJ0684,榮復里,高雄市前金區榮復里青年二路150號,"22.618525,120.297109",1.2.3,495,
一般建築,,QJ0477,文西里,高雄市前金區文西里新田路303號,"22.620115,120.297541",1,498,
旅館,,QJ0708,長生里,高雄市前金區長生里五福三路38號,"22.622228,120.297655",1,498,
一般建築,,XX1206,振華里,高雄市新興區振華里民享街67號,"22.622178,120.306375",1,499,
一般建築,,XX1388,仁聲里,高雄市新興區仁聲里仁愛一街102號,"22.63032,120.307426",1.2,500,
一般建築,,XX0888,興昌里,高雄市新興區興昌里六合一路27號,"22.632092,120.312123",1,500,
一般建築,,XX1112,振華里,高雄市新興區振華里新田路93號,"22.622679,120.305305",1,502,
一般建築,,XX1317,浩然里,高雄市新興區浩然里文化路5號,"22.624251,120.307512",1,503,
一般建築,,XX1519,愛平里,高雄市新興區愛平里六合一路129號,"22.632705,120.304103",1.2,504,
一般建築,,QJ0441,文西里,高雄市前金區文西里文武三街145號,"22.620815,120.298149",1,507,
一般建築,,QJ0494,文東里,高雄市前金區文東里中華四路282號,"22.619693,120.299899",1.2,508,
一般建築,,QJ0313,草江里,高雄市前金區草江里新盛一街47號,"22.631381,120.296012",1,508,
一般建築,,XX0129,新江里,高雄市新興區新江里南華路188號,"22.635439,120.303116",1,509,
一般建築,,XX1488,華聲里,高雄市新興區華聲里新興路41號,"22.628029,120.304873",1,510,
一般建築,,XX1522,順昌里,高雄市新興區順昌里七賢一路1號,"22.633417,120.316619",1.2.3,510,
一般建築,,XX1432,興昌里,高雄市新興區興昌里信守街172號,"22.631739,120.311961",1.2,512,
辦公室,,XX1267,新江里,高雄市新興區新江里八德一路332號,"22.63604,120.304137",1,518,
辦公室,,XX1020,開平里,高雄市新興區開平里錦田路142號,"22.635977864630142, 120.31095134603319",1,519,
一般建築,,QJ0552,東金里,高雄市前金區東金里七賢二路207號,"22.632275,120.293769",1.2,520,
一般建築,,QJ0600,北金里,高雄市前金區北金里中華三路217號,"22.633306,120.294099",1.2,521,
辦公室,,XX0325,玉衡里,高雄市新興區玉衡里中山一路12號,"22.625798,120.301633",1,522,
一般建築,,QJ0707,青山里,高雄市前金區青山里自立二路35號,"22.629619,120.299443",1.2.3,527,
辦公室,,QJ0292,三川里,高雄市前金區三川里七賢二路122號,"22.633942,120.297393",1,528,
一般建築,,XX1406,秋山里,高雄市新興區秋山里七賢二路21號,"22.634474,120.301055",1.2,536,
一般建築,,XX1443,蕉園里,高雄市新興區蕉園里球庭路46號之1,"22.63046879,120.305226225019",1.2,540,
一般建築,,QJ0400,民生里,高雄市前金區民生里文武二街161之1號,"22.62801,120.295356",1,541,
一般建築,,XX1360,文昌里,高雄市新興區文昌里尚義街159號,"22.63304779,120.315389725019",1.2,542,
一般建築,,QJ0656,文東里,高雄市前金區文東里仁義街293號,"22.622112,120.300295",1.2,543,
一般建築,,XX1249,成功里,高雄市新興區成功里仁愛一街134號,"22.631549,120.307548",1.2,543,
一般建築,,XX1193,黎明里,高雄市新興區黎明里南華橫一路43號,"22.633535,120.303529",1,543,
一般建築,,QJ0335,東金里,高雄市前金區東金里中華三路129號,"22.62988,120.295452",1.2,545,
一般建築,,QJ0257,長生里,高雄市前金區長生里中華三路53號,"22.624849,120.297341",1,546,
一般建築,,XX0841,長驛里,高雄市新興區長驛里南台路127號,"22.633987,120.299085",1,547,
辦公室,,QJ0584,新生里,高雄市前金區新生里七賢二路295號,"22.631322,120.290835",1,549,
一般建築,,QJ0553,青山里,高雄市前金區青山里中正四路139號,"22.629335,120.296786",1.2.3,551,
一般建築,,XX1467,開平里,高雄市新興區開平里興邦路62號,"22.636277,120.310587",1,551,
一般建築,,QJ0566,新生里,高雄市前金區新生里成功一路549號,"22.632928,120.290294",1,551,
一般建築,,XX1336,德政里,高雄市新興區德政里忠孝一路233號,"22.630403,120.305819",1.2,551,
一般建築,,XX1324,成功里,高雄市新興區成功里林森一路196號,"22.632169,120.304916",1.2,554,
一般建築,,QJ0350,長城里,高雄市前金區長城里中正四路136號,"22.630077,120.297095",1,555,
一般建築,,XX0564,順昌里,高雄市新興區順昌里七賢一路25號,"22.633337,120.315974",1,556,
旅館,,XX0440,建華里,高雄市新興區建華里八德二路10號,"22.63618249,120.301502067346",1,559,
辦公室,,QJ0414,長生里,高雄市前金區長生里中華三路21號,"22.623495,120.297876",1,563,
一般建築,,XX0473,仁聲里,高雄市新興區仁聲里中正三路61號,"22.63072,120.30794",1.2.3,569,
一般建築,,A0650,新生里,高雄市前金區新生里河東路300號,"22.629809,120.287604",1.2.3,575,
一般建築,,XX0674,大明里,高雄市新興區大明里大同一路180號,"22.62909,120.300895",1,576,
一般建築,,QJ0311,長城里,高雄市前金區長城里六合二路145號之1,"22.63101129,120.296378267346",1,578,
一般建築,,A0176,民生里,高雄市前金區民生里文武二街200號,"22.628216,120.295537",1.2,580,
一般建築,,XX1369,明莊里,高雄市新興區明莊里六合二路37號,"22.632361,120.300653",1.2,580,
一般建築,,QJ0616,草江里,高雄市前金區草江里七賢二路157號,"22.633333,120.296847",1.2.3,581,
學校,,XX1264,興昌里,高雄市新興區興昌里中正三路32號,"22.63171012716711, 120.31122185873706",1,583,
旅館,,XX0228,建華里,高雄市新興區建華里南台橫路31號,"22.63519,120.299566",1,584,
一般建築,,QJ0551,長城里,高雄市前金區長城里河南二路97之2號,"22.635016,120.29494",1,588,
一般建築,,XX1325,秋山里,高雄市新興區秋山里民主路26號,"22.633268,120.299938",1.2,592,
一般建築,,QJ0487,民生里,高雄市前金區民生里自強二路182號,"22.628015,120.294444",1,598,
一般建築,,XX1329,德望里,高雄市新興區德望里黃海街183號,"22.629624,120.309291",1,600,
一般建築,,QJ0634,博孝里,高雄市前金區博孝里市中一路15號之1,"22.621383,120.291538",1,602,
學校,,QJ0379,國民里,高雄市前金區國民里大同二路61號,"22.625484893511544, 120.29460065510645",1,604,
一般建築,,XX0853,文昌里,高雄市新興區文昌里尚義街138號,"22.631727,120.315498",1,608,
辦公室,,XX1273,文昌里,高雄市新興區文昌里六合路183號,"22.63193,120.314196",1.2,609,
醫院照護,,QJ0604,北金里,高雄市前金區北金里中華三路247號,"22.63436,120.293712",1,610,
一般建築,,XX1356,振華里,高雄市新興區振華里新田路145號,"22.622094,120.303538",1.2,610,
一般建築,,QJ0396,新生里,高雄市前金區新生里七賢二路311號,"22.631139,120.29045",1,610,
一般建築,,QJ0218,新生里,高雄市前金區新生里七賢二路328號,"22.63164689,120.29060133851",1,612,
一般建築,,QJ0705,長興里,高雄市前金區長興里新盛一街21號,"22.630507,120.296361",1.2.3,2767,
一般建築,,XX1453,長驛里,高雄市新興區長驛里明星街71號,"22.633402,120.299007",1,615,
一般建築,,XX1417,黎明里,高雄市新興區黎明里南華橫一路14號之1,"22.633782,120.303962",1.2,615,
辦公室,,QJ0521,長城里,高雄市前金區長城里中正四路148號,"22.629994,120.296797",1.2,616,
一般建築,,XX0441,建華里,高雄市新興區建華里八德二路6號,"22.636201,120.301706",1,616,
一般建築,,XX1472,成功里,高雄市新興區成功里忠孝一路271號,"22.631837,120.30597",1.2.3,620,
一般建築,,QJ0545,新生里,高雄市前金區新生里旺盛街186之1號,"22.629982,120.288111",1,620,
一般建築,,QJ0271,長生里,高雄市前金區長生里五福三路60號,"22.621993,120.296993",1,621,
學校,,XX1127,浩然里,高雄市新興區浩然里五福二路3號,"22.62452374939731, 120.30921621328498",1,625,
一般建築,,QJ0633,榮復里,高雄市前金區榮復里允文街51號,"22.619233,120.297355",1.2,626,
一般建築,,XX1165,振成里,高雄市新興區振成里文橫二路162之1號,"22.623332,120.303687",1.2,628,
學校,,XX0135,浩然里,高雄市新興區浩然里五福二路3號,"22.624915,120.309892",1,630,
一般建築,,XX0105,大明里,高雄市新興區大明里南台路16號,"22.629605,120.301041",1,634,
一般建築,,QJ0620,青山里,高雄市前金區青山里中華三路86號,"22.627943,120.2967",1,634,
宗教設施,,QJ0638,長城里,高雄市前金區長城里六合二路121號,"22.631143,120.297026",1,637,
一般建築,,QJ0256,青山里,高雄市前金區青山里中正四路143號,"22.629352,120.296595",1,639,
一般建築,,XX0701,建華里,高雄市新興區建華里七賢二路86號,"22.634454,120.298886",1,641,
一般建築,,XX1361,德政里,高雄市新興區德政里復橫一路209號,"22.629366,120.306297",1,642,
一般建築,,XX1154,中東里,高雄市新興區中東里復興一路78號,"22.633188,120.308515",1,643,
一般建築,,QJ0615,文東里,高雄市前金區文東里中華四路302號,"22.620225,120.299707",1,646,
一般建築,,XX1405,建華里,高雄市新興區建華里中山一路279號,"22.63567,120.301934",1.2,647,
一般建築,,XX1308,秋山里,高雄市新興區秋山里六合二路10號,"22.633087,120.301469",1.2,648,
一般建築,,XX0740,開平里,高雄市新興區開平里河南一路1之1號,"22.636526,120.311955",1,651,
一般建築,,QJ0583,博孝里,高雄市前金區博孝里五福三路148號,"22.620894,120.291427",1,652,
商場,,XX0059,明莊里,高雄市新興區明莊里中山一路117號,"22.631422,120.3011",1,653,
一般建築,,QJ0572,草江里,高雄市前金區草江里七賢二路191號,"22.632923,120.295734",1,654,
一般建築,,XX1500,秋山里,高雄市新興區秋山里七賢二路39號,"22.634484,120.30029",1.2.3,659,
一般建築,,XX1034,黎明里,高雄市新興區黎明里六合一路154之5號,"22.63312,120.303302",1,660,
一般建築,,QJ0624,文東里,高雄市前金區文東里仁義街281號,"22.621794,120.300408",1.2,662,
一般建築,,QJ0198,東金里,高雄市前金區東金里文武一街18號,"22.62995,120.294912",1,665,
一般建築,,QJ0549,復元里,高雄市前金區復元里中華三路77之1號,"22.627085,120.296477",1.2,666,
旅館,,XX0188,中東里,高雄市新興區中東里六合一路92號,"22.632708,120.308496",1.2,671,
一般建築,,QJ0217,社西里,高雄市前金區社西里民生二路227號,"22.623529,120.291192",1,675,
辦公室,,XX1247,黎明里,高雄市新興區黎明里六合一路158號,"22.633129,120.303209",1.2,675,
一般建築,,QJ0614,新生里,高雄市前金區新生里七賢二路366號,"22.631435,120.289779",1.2,676,
一般建築,,QJ0199,東金里,高雄市前金區東金里七賢二路203號,"22.632375,120.293983",1,678,
一般建築,,XX1069,大明里,高雄市新興區大明里自立二路4號,"22.628969,120.299944",1,680,
一般建築,,QJ0297,長生里,高雄市前金區長生里五福三路50號,"22.622185,120.297563",1,680,
一般建築,,XX0257,振成里,高雄市新興區振成里文化路53號,"22.623327,120.304696",1,680,
辦公室,,XX0607,文昌里,高雄市新興區文昌里中正二路192號,"22.630728,120.316153",1,683,
一般建築,,QJ0018,長城里,高雄市前金區長城里新盛一街9號,"22.63027735,120.296477899769",1.2,684,
辦公室,,QJ0361,草江里,高雄市前金區草江里七賢二路189號,"22.632988,120.295911",1,685,
一般建築,,QJ0413,青山里,高雄市前金區青山里新盛二街73號,"22.628442,120.297102",1,686,
一般建築,,QJ0544,文西里,高雄市前金區文西里中華四路293號,"22.619862,120.299289",1,697,
一般建築,,XX0502,德生里,高雄市新興區德生里民生一路23號,"22.628076,120.313025",1,698,
一般建築,,XX1000,文昌里,高雄市新興區文昌里中正二路220號,"22.630714,120.315122",1,699,
旅館,,QJ0692,東金里,高雄市前金區東金里六合二路161號,"22.630428,120.294787",1.2.3,699,
辦公室,,QJ0629,草江里,高雄市前金區草江里新盛一街57號,"22.631921,120.295807",1.2,699,
一般建築,,QJ0435,長城里,高雄市前金區長城里自立二路89號,"22.631374,120.298698",1,700,
一般建築,,QJ0393,國民里,高雄市前金區國民里民生二路163號,"22.624199,120.293244",1,702,
一般建築,,XX1463,振成里,高雄市新興區振成里林森一路41號,"22.623968,120.304993",1.2.3.4,708,
醫院照護,,QJ0662,長城里,高雄市前金區長城里中正四路100號,"22.630474,120.298292",1,709,
一般建築,,QJ0178,新生里,高雄市前金區新生里市中一路272號,"22.632289,120.288921",1,712,
一般建築,,XX0425,南港里,高雄市新興區南港里八德一路194號,"22.635742,120.308181",1,714,
旅館,,XX1279,光耀里,高雄市新興區光耀里民族二路35號,"22.62980119,120.312920396182",1.2,715,
一般建築,,QJ0276,長城里,高雄市前金區長城里中華三路232號,"22.633956,120.294354",1.2,715,
辦公室,,XX0792,南港里,高雄市新興區南港里七賢一路430號,"22.634557,120.305564",1,718,
一般建築,,XX0242,文昌里,高雄市新興區文昌里中正二路218號,"22.630769,120.315423",1,720,
一般建築,,QJ0433,新生里,高雄市前金區新生里自強一路139巷11號,"22.632221,120.291824",1,723,
一般建築,,QJ0204,青山里,高雄市前金區青山里新盛二街83號,"22.628603,120.297055",1,725,
一般建築,,QJ0565,復元里,高雄市前金區復元里福音街104之2號,"22.62637379,120.295251996182",1.2,726,
一般建築,,QJ0685,民生里,高雄市前金區民生里中華三路103號,"22.628412,120.295991",1.2.3,727,
一般建築,,QJ0577,青山里,高雄市前金區青山里自立橫路75號,"22.62909,120.298714",1,736,
一般建築,,QJ0283,青山里,高雄市前金區青山里中華三路98號,"22.628312,120.296559",1,737,
一般建築,,QJ0698,新生里,高雄市前金區新生里七賢二路397號,"22.630355,120.287997",1.2.3,737,
一般建築,,QJ0670,新生里,高雄市前金區新生里七賢二路288號,"22.631985,120.291702",1.2.3,738,
辦公室,,XX1313,德望里,高雄市新興區德望里民生一路206號,"22.627866,120.308245",1.2.3.4,738,
一般建築,,QJ0215,博孝里,高雄市前金區博孝里河東路2號,"22.621146,120.291123",1,744,
一般建築,,XX0721,新江里,高雄市新興區新江里八德一路330號,"22.636023,120.304329",1,745,
一般建築,,XX1227,興昌里,高雄市新興區興昌里民族二路97號,"22.632484,120.313018",1.2,746,
辦公室,,QJ0626,博孝里,高雄市前金區博孝里河東路10號,"22.621932,120.291107",1.2.3,750,
一般建築,,QJ0277,文東里,高雄市前金區文東里中山二路533號,"22.620659,120.301548",1,754,
辦公室,,XX1452,浩然里,高雄市新興區浩然里復興二路286號,"22.623833,120.309111",1,754,
一般建築,,XX0833,德政里,高雄市新興區德政里球庭路7之1號,"22.630047,120.306923",1,754,
一般建築,,XX0238,永寧里,高雄市新興區永寧里五福二路146號,"22.625214,120.30667",1,765,
一般建築,,QJ0610,長城里,高雄市前金區長城里中正四路118號,"22.630233,120.297647",1,770,
一般建築,,XX1508,浩然里,高雄市新興區浩然里復興二路161號之1,"22.62477129,120.308380796182",1.2.3,772,
一般建築,,XX0355,德望里,高雄市新興區德望里復興一路42號,"22.630026,120.308392",1,772,
商場,,QJ0554,東金里,高雄市前金區東金里六合二路160號,"22.630779,120.294652",1.2,778,
一般建築,,XX1475,振華里,高雄市新興區振華里民享街109號,"22.621604,120.304522",1.2,785,
一般建築,,QJ0663,復元里,高雄市前金區復元里文武二街138號,"22.626705,120.296221",1.2,786,
一般建築,,QJ0606,民生里,高雄市前金區民生里大同二路20號,"22.627314,120.295562",1.2,792,
一般建築,,XX0243,文昌里,高雄市新興區文昌里和平一路215之4號,"22.631354,120.317179",1,793,
一般建築,,XX1305,德生里,高雄市新興區德生里五福一路106號,"22.627445,120.313174",1.2,793,
一般建築,,XX1120,浩然里,高雄市新興區浩然里林森一路10之1號,"22.624061,120.305271",1,794,
辦公室,,XX1428,黎明里,高雄市新興區黎明里七賢一路467之1號,"22.63417,120.304225",1,794,
政府機關,,QJ0458,民生里,高雄市前金區民生里中正四路191號,"22.628599,120.294289",1,798,
一般建築,,XX1013,愛平里,高雄市新興區愛平里中正三路156號,"22.631481,120.304379",1,800,
一般建築,,XX1338,開平里,高雄市新興區開平里河南一路19號,"22.636583,120.310226",1,801,
一般建築,,XX0527,德望里,高雄市新興區德望里中正三路45號,"22.630588,120.308795",1.2,805,
醫院照護,,XX1468,南港里,高雄市新興區南港里七賢一路420號,"22.634512,120.306079",1,813,
一般建築,,XX0603,秋山里,高雄市新興區秋山里七賢二路25號,"22.634481,120.300856",1,813,
