電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
ORA00030,太平里,臺南市新化區太平里4鄰中正路588號,"23.042545,120.305302",1.0,290.0,新化分局,
ORA00031,太平里,臺南市新化區太平里4鄰中正路578號,"23.041077,120.306177",1.0,446.0,新化分局,
ORA00032,太平里,臺南市新化區太平里4鄰中正路580巷2號,"23.041184,120.30669",1.0,581.0,新化分局,
ORA00033,太平里,臺南市新化區太平里11鄰正新北路86號,"23.041325,120.302987",1.0,336.0,新化分局,
ORA00034,武安里,臺南市新化區武安里1鄰中正路273號,"23.032208,120.308507",1.0,441.0,新化分局,
ORA00036,武安里,臺南市新化區武安里10鄰健康路101巷5號,"23.033297,120.305019",1.0,230.0,新化分局,
ORA00037,武安里,臺南市新化區武安里14鄰正新路206號,"23.035464,120.303017",1.0,101.0,新化分局,
ORA00039,武安里,臺南市新化區武安里15鄰民權街15號,"23.036348,120.304741",1.0,292.0,新化分局,
ORA00040,太平里,臺南市新化區太平里10鄰中正路1057號,"23.052308,120.29997",1.0,60.0,新化分局,
ORA00041,唪口里,臺南市新化區唪口里1鄰大德路76號,"23.045217,120.301242",1.0,69.0,新化分局,
ORA00042,豐榮里,臺南市新化區豐榮里1鄰民治路33巷28號,"23.032615,120.303897",1.0,118.0,新化分局,
ORA00043,豐榮里,臺南市新化區豐榮里2鄰正新路97號,"23.032934,120.302937",1.0,2554.0,新化分局,
ORA00044,豐榮里,臺南市新化區豐榮里2鄰正新路97號,"23.032934,120.302937",1.0,2189.0,新化分局,
ORA00045,豐榮里,臺南市新化區豐榮里5鄰中山路615號,"23.036307,120.299850",1.0,392.0,新化分局,
ORA00046,豐榮里,臺南市新化區豐榮里5鄰中山路595號,"23.035993,120.300334",1.0,97.0,新化分局,
ORA00047,北勢里,臺南市新化區北勢里7鄰中正路1075號,"23.053035,120.299769",1.0,86.0,新化分局,
ORA00048,北勢里,臺南市新化區北勢里7鄰中正路1100號,"23.053322,120.300264",1.0,18.0,新化分局,
ORA00049,協興里,臺南市新化區協興里14鄰太平街176號,"23.038163,120.299006",1.0,2368.0,新化分局,
ORA00050,協興里,臺南市新化區協興里5鄰大新路111巷48號,"23.037806,120.297344",1.0,168.0,新化分局,
ORA00051,協興里,臺南市新化區協興里10鄰正新路363巷20號,"23.040299,120.30201",1.0,234.0,新化分局,
ORA00052,協興里,臺南市新化區協興里5鄰大新路79號,"23.038442,120.298269",1.0,441.0,新化分局,
ORA00053,協興里,臺南市新化區協興里4鄰中山路530號,"23.03604,120.302516",1.0,221.0,新化分局,
ORA00054,全興里,臺南市新化區全興里1鄰竹子脚200號,"23.030538,120.296166",1.0,37.0,新化分局,
ORA00055,全興里,臺南市新化區全興里5鄰中山路1001號,"23.033947,120.287816",1.0,166.0,新化分局,
ORA00056,知義里,臺南市新化區知義里12鄰口埤88號,"23.025327,120.348733",1.0,40.0,新化分局,
ORA00057,羊林里,臺南市新化區羊林里5鄰那拔林500號之2,"23.064363,120.34909",1.0,650.0,新化分局,
ORA00058,那拔里,臺南市新化區那拔里9鄰牧場72號,"23.062491,120.336408",1.0,12910.0,新化分局,
ORA00059,礁坑里,臺南市新化區礁坑里5鄰礁坑子100號,"23.036781,120.340396",1.0,446.0,新化分局,
ORA00060,那拔里,臺南市新化區那拔里1鄰那拔林1號,"23.065552,120.340585",1.0,96.0,新化分局,
ORA00062,那拔里,臺南市新化區那拔里2鄰那拔林54號,"23.067945,120.349594",1.0,145.0,新化分局,
ORA00063,明和里,臺南市山上區明和里16鄰北勢洲58之5號,"23.109276,120.33624",1.0,181.0,新化分局,
ORA00064,明和里,臺南市山上區明和里14鄰北勢洲22之1號,"23.114540,120.340153",1.0,62.0,新化分局,
ORA00065,明和里,臺南市山上區明和里14鄰北勢洲22之1號,"23.113389,120.339336",1.0,124.0,新化分局,
ORA00066,明和里,臺南市山上區明和里14鄰北勢洲22之1號,"23.114540,120.340153",1.0,153.0,新化分局,
ORA00067,新莊里,臺南市山上區新莊里3鄰新庄62號,"23.094671,120.360309",1.0,176.0,新化分局,
ORA00068,新莊里,臺南市山上區新莊里3鄰新庄62號,"23.094671,120.360309",1.0,104.0,新化分局,
ORA00069,明和里,臺南市山上區明和里14鄰北勢洲21號,"23.114961,120.339462",1.0,130.0,新化分局,
ORA00070,明和里,臺南市山上區明和里14鄰北勢洲21之2號,"23.113185,120.338038",1.0,357.0,新化分局,
ORA00071,明和里,臺南市山上區明和里14鄰北勢洲21之2號,"23.113185,120.338038",1.0,133.0,新化分局,
ORA00072,明和里,臺南市山上區明和里14鄰北勢洲21之2號,"23.113185,120.338038",1.0,576.0,新化分局,
ORA00073,明和里,臺南市山上區明和里16鄰北勢洲58之1號,"23.109238,120.335783",1.0,104.0,新化分局,
ORA00074,明和里,臺南市山上區明和里14鄰北勢洲24號,"23.112375,120.338555",1.0,117.0,新化分局,
ORA00075,明和里,臺南市山上區明和里16鄰北勢洲86號,"23.106242,120.33642",1.0,149.0,新化分局,
ORA00076,明和里,臺南市山上區明和里16鄰北勢洲87號,"23.105066,120.335549",1.0,101.0,新化分局,
ORA00077,明和里,臺南市山上區明和里23鄰北勢洲88號,"23.102882,120.334919",1.0,86.0,新化分局,
ORA00078,明和里,臺南市山上區明和里23鄰北勢洲88號,"23.102882,120.334919",1.0,128.0,新化分局,
ORA00079,明和里,臺南市山上區明和里7鄰明和256號,"23.113320,120.342285",1.0,89.0,新化分局,
ORA00080,明和里,臺南市山上區明和里7鄰明和256號,"23.113320,120.342285",1.0,834.0,新化分局,
ORA00082,明和里,臺南市山上區明和里16鄰北勢洲98號,"23.110887,120.339056",1.0,84.0,新化分局,
ORA00083,明和里,臺南市山上區明和里16鄰北勢洲98號,"23.110887,120.339056",1.0,125.0,新化分局,
ORA00084,明和里,臺南市山上區明和里16鄰北勢洲98號,"23.110887,120.339056",1.0,92.0,新化分局,
ORA00085,明和里,臺南市山上區明和里16鄰北勢洲98號,"23.110887,120.339056",1.0,73.0,新化分局,
ORA00087,中正里,臺南市左鎮區中正里5鄰中正176號之19,"23.056394,120.408727",1.0,48.0,新化分局,
OSA00001,光文里,臺南市善化區光文里14鄰中山路1號,"23.133344,120.306473",1.0,178.0,善化分局,
OSA00002,光文里,臺南市善化區光文里5鄰建業路56號,"23.138013,120.305662",1.0,248.0,善化分局,
OSA00003,光文里,臺南市善化區光文里11鄰建國路190號,"23.132439,120.296755",1.0,265.0,善化分局,
OSA00005,光文里,臺南市善化區光文里25鄰民族路166號,"23.131844,120.297518",1.0,142.0,善化分局,
OSA00006,坐駕里,臺南市善化區坐駕里9鄰大成路195號,"23.128901,120.301013",1.0,252.0,善化分局,
OSA00007,小新里,臺南市善化區小新里23鄰成功路427號,"23.128668,120.307481",1.0,109.0,善化分局,
OSA00009,南關里,臺南市善化區南關里5鄰三民路6號之6,"23.129107,120.287858",1.0,244.0,善化分局,
OSA00010,文昌里,臺南市善化區文昌里12鄰光復路160號,"23.128381,120.290378",1.0,278.0,善化分局,
OSA00011,東關里,臺南市善化區東關里5鄰中山路351號之1,"23.132055,120.293346",1.0,385.0,善化分局,
OSA00012,小新里,臺南市善化區小新里23鄰成功路427號,"23.128668,120.307481",1.0,317.0,善化分局,
OSA00014,光文里,臺南市善化區光文里6鄰建業路140號,"23.138172,120.304666",1.0,234.0,善化分局,
OSA00015,文昌里,臺南市善化區文昌里7鄰大信路63號,"23.129169,120.292979",1.0,3070.0,善化分局,
OSA00016,南關里,臺南市善化區南關里9鄰三民路1號之35,"23.127531,120.286956",1.0,333.0,善化分局,
OSA00017,頂街里,臺南市善化區頂街里5鄰興農路35號,"23.132432,120.281462",1.0,132.0,善化分局,
OSA00018,南關里,臺南市善化區南關里9鄰三民路1號之35,"23.127531,120.286956",1.0,245.0,善化分局,
OSA00021,東關里,臺南市善化區東關里5鄰中山路377號,"23.132186,120.291606",1.0,3140.0,善化分局,
OSA00022,南關里,臺南市善化區南關里9鄰南科八路1號,"23.118293,120.281733",1.0,1524.0,善化分局,
OSA00023,南關里,臺南市善化區南關里9鄰南科北路1號,"23.112272,120.224219",1.0,118.0,善化分局,
OSA00024,南關里,臺南市善化區南關里9鄰南科北路1號之1,"23.113786,120.274758",1.0,12786.0,善化分局,
OSA00025,文昌里,臺南市善化區文昌里8鄰永福路13號,"23.130400,120.293222",1.0,1637.0,善化分局,
OSA00026,坐駕里,臺南市善化區坐駕里9鄰大成路195號,"23.129582,120.300895",1.0,1438.0,善化分局,
OSA00028,南關里,臺南市善化區南關里9鄰南科八路11號,"23.113873,120.276486",1.0,21616.0,善化分局,
OSA00029,坐駕里,臺南市善化區坐駕里11鄰文化路2號,"23.125363,120.29664",1.0,6440.0,善化分局,
OSA00031,小新里,臺南市善化區小新里18鄰成功路2號,"23.127879,120.317313",1.0,1093.0,善化分局,
OSA00032,小新里,臺南市善化區小新里1鄰小新營394號,"23.111003,120.319103",1.0,240.0,善化分局,
OSA00033,小新里,臺南市善化區小新里1鄰苗圃巷1號,"23.110851,120.320581",1.0,265.0,善化分局,
OSA00034,小新里,臺南市善化區小新里1鄰小新營362號,"23.115943,120.318814",1.0,1040.0,善化分局,
OSA00035,溪美里,臺南市善化區溪美里16鄰溪尾310號,"23.153763,120.292145",1.0,64.0,善化分局,
OSA00036,溪美里,臺南市善化區溪美里16鄰溪尾310號,"23.153763,120.292145",1.0,30.0,善化分局,
OSA00037,溪美里,臺南市善化區溪美里16鄰溪尾310號,"23.153763,120.292145",1.0,225.0,善化分局,
OSA00040,溪美里,臺南市善化區溪美里7鄰溪尾72號之36,"23.153703,120.274353",1.0,1355.0,善化分局,
OSA00041,六分里,臺南市善化區六分里2鄰東勢宅8號之1,"23.149270,120.297526",1.0,436.0,善化分局,
OSA00042,蘇林里,臺南市安定區蘇林里1鄰蘇厝2號,"23.127158,120.256122",1.0,680.0,善化分局,
OSA00043,蘇厝里,臺南市安定區蘇厝里2鄰蘇厝293之69號,"23.125043,120.251503",1.0,6993.0,善化分局,
OSA00044,安定里,臺南市安定區安定里5鄰安定59號,"23.121568,120.237089",1.0,204.0,善化分局,
OSA00045,安加里,臺南市安定區安加里6鄰安定258-7號,"23.112403,120.236846",1.0,84.0,善化分局,
OSA00046,安加里,臺南市安定區安加里6鄰安定258之5號,"23.112514,120.237346",1.0,96.0,善化分局,
OSA00047,安加里,臺南市安定區安加里6鄰安定258號之11,"23.109946,120.236662",1.0,53.0,善化分局,
OSA00048,安加里,臺南市安定區安加里6鄰安定258之22號,"23.110565,120.237818",1.0,133.0,善化分局,
OSA00049,安加里,臺南市安定區安加里6鄰安定258之26號,"23.110441,120.237112",1.0,198.0,善化分局,
OSA00050,安加里,臺南市安定區安加里6鄰安定258之9號,"23.113012,120.237558",1.0,135.0,善化分局,
OSA00051,安加里,臺南市安定區安加里6鄰安定258之21號,"23.110866,120.238344",1.0,157.0,善化分局,
OSA00052,港尾里,臺南市安定區港尾里7鄰港子尾54之5號,"23.102481,120.235472",1.0,586.0,善化分局,
OSA00053,中沙里,臺南市安定區中沙里4鄰沙崙4之7號,"23.073941,120.208519",1.0,29.0,善化分局,
OSA00055,中沙里,臺南市安定區中沙里4鄰沙崙28號之2,"23.073829,120.212304",1.0,282.0,善化分局,
OSA00056,中沙里,臺南市安定區中沙里4鄰沙崙45號,"23.074745,120.211258",1.0,94.0,善化分局,
OSA00057,中沙里,臺南市安定區中沙里4鄰沙崙48號,"23.075906,120.211652",1.0,148.0,善化分局,
OSA00058,中沙里,臺南市安定區中沙里4鄰沙崙39號,"23.073682,120.211938",1.0,288.0,善化分局,
OSA00059,中沙里,臺南市安定區中沙里4鄰沙崙52號,"23.073771,120.208973",1.0,56.0,善化分局,
OSA00060,中沙里,臺南市安定區中沙里4鄰沙崙35號,"23.075451,120.212866",1.0,1038.0,善化分局,
OSA00061,中沙里,臺南市安定區中沙里3鄰中崙180號,"23.076571,120.211313",1.0,660.0,善化分局,
OSA00062,中沙里,臺南市安定區中沙里中工二路27號,"23.073084,120.210588",1.0,498.0,善化分局,
OSA00064,大內里,臺南市大內區大內里1鄰內庄1號,"23.119140,120.356707",1.0,94.0,善化分局,
OSA00065,大內里,臺南市大內區大內里1鄰內庄1號之36,"23.119147,120.358001",1.0,184.0,善化分局,
OSA00066,大內里,臺南市大內區大內里1鄰內庄1號之65,"23.118704,120.358116",1.0,2290.0,善化分局,
OSA00068,永就里,臺南市新市區永就里6鄰中山路182號,"23.071802,120.295883",1.0,181.0,善化分局,
OSA00069,永就里,臺南市新市區永就里3鄰中華路111號,"23.062532,120.295728",1.0,330.0,善化分局,
OSA00071,永就里,臺南市新市區永就里6鄰中山路187號,"23.069337,120.294118",1.0,421.0,善化分局,
OSA00072,永就里,臺南市新市區永就里4鄰中華路49號,"23.064823,120.294736",1.0,4800.0,善化分局,
OSA00073,永就里,臺南市新市區永就里6鄰中山路206號,"23.067786,120.291989",1.0,544.0,善化分局,
OSA00074,永就里,臺南市新市區永就里6鄰中山路181號,"23.069793,120.295366",1.0,1029.0,善化分局,
OSA00075,永就里,臺南市新市區永就里6鄰中山路209號,"23.067786,120.291989",1.0,133.0,善化分局,
OSA00076,永就里,臺南市新市區永就里7鄰中山路271巷16號,"23.063942,120.285867",1.0,1373.0,善化分局,
OSA00078,港墘里,臺南市新市區港墘里5鄰興業路11號,"23.080333,120.299431",1.0,544.0,善化分局,
OSA00079,港墘里,臺南市新市區港墘里5鄰興業路2號,"23.079716,120.301747",1.0,4202.0,善化分局,
OSA00085,港墘里,臺南市新市區港墘里5鄰國際路4號,"23.078775,120.300254",1.0,357.0,善化分局,
OSA00086,港墘里,臺南市新市區港墘里5鄰國際路6號,"23.078536,120.300977",1.0,741.0,善化分局,
OSA00087,港墘里,臺南市新市區港墘里5鄰國際路8號,"23.078775,120.300254",1.0,1061.0,善化分局,
OSA00088,港墘里,臺南市新市區港墘里1鄰民族路43號,"23.084344,120.303381",1.0,640.0,善化分局,
OSA00089,港墘里,臺南市新市區港墘里12鄰光華街37號,"23.074262,120.296706",1.0,394.0,善化分局,
OSA00090,港墘里,臺南市新市區港墘里5鄰國際路16號,"23.079229,120.299237",1.0,1237.0,善化分局,
OSA00091,港墘里,臺南市新市區港墘里5鄰永漢路1號,"23.0776,120.299385",1.0,709.0,善化分局,
OSA00092,港墘里,臺南市新市區港墘里1鄰中山路2之1號,"23.086839,120.305266",1.0,1232.0,善化分局,
OSA00093,港墘里,臺南市新市區港墘里15鄰南港街89號,"23.074774,120.29778",1.0,400.0,善化分局,
OSA00094,新和里,臺南市新市區新和里31鄰民生路45號,"23.078700,120.290423",1.0,5978.0,善化分局,
OSA00095,新市里,臺南市新市區新市里8鄰中正路358號,"23.079163,120.293387",1.0,8576.0,善化分局,
OSA00097,新市里,臺南市新市區新市里18鄰復興路62巷9號,"23.081596,120.296646",1.0,3912.0,善化分局,
OSA00100,新和里,臺南市新市區新和里3鄰中正路23巷6號,"23.069908,120.290940",1.0,485.0,善化分局,
OSA00101,新和里,臺南市新市區新和里13鄰中正路116巷2弄2號,"23.073194,120.291918",1.0,14469.0,善化分局,
OSA00102,新和里,臺南市新市區新和里4鄰富強路12號,"23.072489,120.290553",1.0,14224.0,善化分局,
OSA00103,三舍里,臺南市新市區三舍里5鄰三舍153號,"23.094687,120.29391",1.0,405.0,善化分局,
OSA00104,三舍里,臺南市新市區三舍里5鄰三舍207號,"23.101009,120.293625",1.0,3104.0,善化分局,
OSA00105,三舍里,臺南市新市區三舍里5鄰三舍240號,"23.104825,120.295693",1.0,362.0,善化分局,
OSA00106,三舍里,臺南市新市區三舍里8鄰大順九路3號,"23.107802,120.287153",1.0,1450.0,善化分局,
OSA00108,豐華里,臺南市新市區豐華里5鄰南科一路3號,"23.093138,120.28294",1.0,6235.0,善化分局,
OSA00109,永就里,臺南市新市區永就里4鄰中華路49號,"23.064823,120.294736",1.0,1089.0,善化分局,
OSA00110,永就里,臺南市新市區永就里4鄰中華路49號,"23.064823,120.294736",1.0,2865.0,善化分局,
OSA00111,社內里,臺南市新市區社內里8鄰社內76之11號,"23.077376,120.284907",1.0,1351.0,善化分局,
OSA00115,大營里,臺南市新市區大營里17鄰大營329號,"23.094563,120.305615",1.0,120.0,善化分局,
OSA00116,大營里,臺南市新市區大營里3鄰豐榮160號,"23.086991,120.306506",1.0,756.0,善化分局,
OSA00117,潭頂里,臺南市新市區潭頂里1鄰潭頂11號,"23.074161,120.334307",1.0,144.0,善化分局,
OSA00118,大社里,臺南市新市區大社里13鄰大社879號,"23.084879,120.313447",1.0,140.0,善化分局,
OSA00120,大營里,臺南市新市區大營里13鄰大營128號,"23.092613,120.309957",1.0,304.0,善化分局,
OSA00121,大營里,臺南市新市區大營里1鄰大營7號,"23.099371,120.31732",1.0,2340.0,善化分局,
OSA00122,大營里,臺南市新市區大營里1鄰大營1號,"23.107301,120.317723",1.0,50.0,善化分局,
OSA00123,潭頂里,臺南市新市區潭頂里1鄰潭頂12號,"23.073740,120.332234",1.0,270.0,善化分局,
OSA00124,豐華里,臺南市新市區豐華里5鄰看西路28號,"23.093133,120.256487",1.0,25438.0,善化分局,
OSA00125,光文里,臺南市善化區光文里18鄰民生路130號,"23.131466,120.302528",1.0,379.0,善化分局,
OSA00126,蓮潭里,臺南市善化區蓮潭里4鄰西拉雅大道412號,"23.108485,120.303331",1.0,4925.0,善化分局,
OSA00127,豐華里,臺南市新市區豐華里5鄰看西路7號,"23.092739,120.262373",1.0,7295.0,善化分局,
OSA00128,蓮潭里,臺南市善化區蓮潭里7鄰善新大道133號,"23.113109,120.31072",1.0,1424.0,善化分局,
