類別,建築物名稱,電腦編號,村里別,地址,緯度,經度,地下樓層數,可容納人數,備註,placemark_address
大樓,夏威夷拌飯,JSA01380,和平里,彰化縣員林市和平里靜修路48號,"23.962471 ","120.570164 ","1 ","35 ",,彰化縣員林市和平里靜修路48號
大樓,民宅,JSA01400,和平里,彰化縣員林市和平里莒光路736巷50號,"23.968877 ","120.568897 ","1 ","26 ",,彰化縣員林市和平里莒光路736巷50號
大樓,民宅,JSA01401,和平里,彰化縣員林市和平里莒光路736巷52號,"23.968783 ","120.568960 ","1 ","46 ",,彰化縣員林市和平里莒光路736巷52號
大樓,民宅,JSA01458,和平里,彰化縣員林市和平里中山路2段277巷,"23.966673 ","120.569800 ","1 ","6,808 ",,彰化縣員林市和平里中山路2段277巷
大樓,民宅,JSA01489,和平里,彰化縣員林市和平里雙平路16號,"23.964650 ","120.570150 ","1 ","16 ",,彰化縣員林市和平里雙平路16號
大樓,民宅,JSA01502,和平里,彰化縣員林市和平里中山路2段277巷12弄60號,"23.967940 ","120.569360 ","1 ","1,940 ",,彰化縣員林市和平里中山路2段277巷12弄60號
大樓,民宅,JSA01549,和平里,彰化縣員林市和平里中山路2段131巷54弄13號,"23.964323 ","120.570037 ","1 ","355 ",,彰化縣員林市和平里中山路2段131巷54弄13號
大樓,書香福第社區,JSA01576,和平里,彰化縣員林市和平里莒光路736巷1號,"23.970059 ","120.569002 ","1 ","1,025 ",,彰化縣員林市和平里莒光路736巷1號
大樓,員林禪寺,JSA01585,和平里,彰化縣員林市和平里和平街20號,"23.961569 ","120.571154 ","1 ","994 ",,彰化縣員林市和平里和平街20號
大樓,拓元西服,JSA01620,和平里,彰化縣員林市和平里中山路2段79號,"23.962440 ","120.570590 ","1 ","1,485 ",,彰化縣員林市和平里中山路2段79號
大樓,歐特曼生技股份有限公司,JSA00025,三信里,彰化縣員林市三信里浮圳路2段632號,"23.964228 ","120.572112 ","1 ","50 ",,彰化縣員林市三信里浮圳路2段632號
大樓,彰化地檢,JSA00092,三信里,彰化縣員林市三信里中山路2段240號,"23.966152 ","120.571429 ","1 ","166 ",,彰化縣員林市三信里中山路2段240號
大樓,初席髮苑,JSA00109,三信里,彰化縣員林市三信里大同路2段192號,"23.965190 ","120.571570 ","1 ","20 ",,彰化縣員林市三信里大同路2段192號
大樓,民宅,JSA00110,三信里,彰化縣員林市三信里大同路2段333巷68號,"23.967539 ","120.572072 ","1 ","38 ",,彰化縣員林市三信里大同路2段333巷68號
大樓,永慶不動產,JSA00139,三信里,彰化縣員林市三信里中山路2段257號,"23.966270 ","120.571190 ","1 ","38 ",,彰化縣員林市三信里中山路2段257號
大樓,神腦國際,JSA00459,三信里,彰化縣員林市三信里大同路2段237號,"23.968860 ","120.573980 ","1 ","43 ",,彰化縣員林市三信里大同路2段237號
大樓,國泰人壽,JSA00603,三信里,彰化縣員林市三信里中山路2段269號,"23.966545 ","120.571066 ","1 ","555 ",,彰化縣員林市三信里中山路2段269號
大樓,迷客夏大同店,JSA00617,三信里,彰化縣員林市三信里大同路2段185號,"23.968890 ","120.575120 ","1 ","175 ",,彰化縣員林市三信里大同路2段185號
大樓,彰化地檢,JSA00634,三信里,彰化縣員林市三信里中山路2段240號,"23.969281 ","120.573389 ","1 ","191 ",,彰化縣員林市三信里中山路2段240號
大樓,彰化地檢,JSA00648,三信里,彰化縣員林市三信里中山路2段240號,"23.969281 ","120.573389 ","1 ","291 ",,彰化縣員林市三信里中山路2段240號
大樓,周燒肉飯,JSA00726,三信里,彰化縣員林市三信里中山路2段138號,"23.969100 ","120.576070 ","1 ","16 ",,彰化縣員林市三信里中山路2段138號
大樓,海味小卷米粉,JSA00727,三信里,彰化縣員林市三信里中山路2段140號,"23.969171 ","120.576263 ","1 ","16 ",,彰化縣員林市三信里中山路2段140號
大樓,員林北門素食煎包,JSA00728,三信里,彰化縣員林市三信里中山路2段142號,"23.969058 ","120.576180 ","1 ","16 ",,彰化縣員林市三信里中山路2段142號
大樓,找餐店,JSA00735,三信里,彰化縣員林市三信里中山路2段154號,"23.969134 ","120.575626 ","1 ","16 ",,彰化縣員林市三信里中山路2段154號
大樓,民宅,JSA00739,三信里,彰化縣員林市三信里育英路453號,"23.965050 ","120.573600 ","1 ","55 ",,彰化縣員林市三信里育英路453號
大樓,民宅,JSA00792,三信里,彰化縣員林市三信里大同路2段199巷8弄3號,"23.968414 ","120.574470 ","1 ","23 ",,彰化縣員林市三信里大同路2段199巷8弄3號
大樓,民宅,JSA00793,三信里,彰化縣員林市三信里大同路2段199巷8弄4號,"23.968506 ","120.574424 ","1 ","23 ",,彰化縣員林市三信里大同路2段199巷8弄4號
大樓,民宅,JSA00794,三信里,彰化縣員林市三信里大同路2段199巷8弄5號,"23.968397 ","120.574406 ","1 ","23 ",,彰化縣員林市三信里大同路2段199巷8弄5號
大樓,民宅,JSA00795,三信里,彰化縣員林市三信里大同路2段199巷8弄6號,"23.968553 ","120.574396 ","1 ","23 ",,彰化縣員林市三信里大同路2段199巷8弄6號
大樓,民宅,JSA00796,三信里,彰化縣員林市三信里大同路2段199巷8弄1號,"23.968436 ","120.574529 ","1 ","23 ",,彰化縣員林市三信里大同路2段199巷8弄1號
大樓,明明眼科診所,JSA00904,三信里,彰化縣員林市三信里中山路2段263號,"23.966522 ","120.571160 ","1 ","88 ",,彰化縣員林市三信里中山路2段263號
大樓,民宅,JSA00985,三信里,彰化縣員林市三信里育英路561巷3號,"23.968027 ","120.573399 ","1 ","15 ",,彰化縣員林市三信里育英路561巷3號
大樓,三色麵疙瘩,JSA00991,三信里,彰化縣員林市三信里育英路571號,"23.968350 ","120.573550 ","1 ","23 ",,彰化縣員林市三信里育英路571號
大樓,"阿瑪迪斯提琴藝術
&員林愛樂",JSA00992,三信里,彰化縣員林市三信里育英路569號,"23.968320 ","120.573550 ","1 ","23 ",,彰化縣員林市三信里育英路569號
大樓,英元氣活力屋早餐,JSA00994,三信里,彰化縣員林市三信里育英路565號,"23.968270 ","120.573530 ","1 ","23 ",,彰化縣員林市三信里育英路565號
大樓,大員林不動產,JSA00995,三信里,彰化縣員林市三信里育英路563號,"23.968310 ","120.573540 ","1 ","23 ",,彰化縣員林市三信里育英路563號
大樓,南星書局,JSA00996,三信里,彰化縣員林市三信里育英路559號,"23.968100 ","120.573530 ","1 ","23 ",,彰化縣員林市三信里育英路559號
大樓,傑欣農藥行,JSA00997,三信里,彰化縣員林市三信里育英路557號,"23.968080 ","120.573530 ","1 ","23 ",,彰化縣員林市三信里育英路557號
大樓,"賴維直地政士
事務所",JSA00998,三信里,彰化縣員林市三信里育英路555號,"23.968039 ","120.573530 ","1 ","23 ",,彰化縣員林市三信里育英路555號
大樓,民宅,JSA00999,三信里,彰化縣員林市三信里育英路553號,"23.968034 ","120.573621 ","1 ","23 ",,彰化縣員林市三信里育英路553號
大樓,常春藤英語,JSA01000,三信里,彰化縣員林市三信里育英路551號,"23.967910 ","120.573530 ","1 ","23 ",,彰化縣員林市三信里育英路551號
大樓,民宅,JSA01001,三信里,彰化縣員林市三信里育英路561巷2號,"23.968210 ","120.573447 ","1 ","14 ",,彰化縣員林市三信里育英路561巷2號
大樓,民宅,JSA01002,三信里,彰化縣員林市三信里育英路561巷4號,"23.968329 ","120.573410 ","1 ","15 ",,彰化縣員林市三信里育英路561巷4號
大樓,民宅,JSA01003,三信里,彰化縣員林市三信里育英路561巷6號,"23.968334 ","120.573364 ","1 ","15 ",,彰化縣員林市三信里育英路561巷6號
大樓,民宅,JSA01004,三信里,彰化縣員林市三信里育英路561巷14號,"23.968328 ","120.573216 ","1 ","21 ",,彰化縣員林市三信里育英路561巷14號
大樓,民宅,JSA01005,三信里,彰化縣員林市三信里育英路561巷16號,"23.968319 ","120.573164 ","1 ","21 ",,彰化縣員林市三信里育英路561巷16號
大樓,經典之美髮型藝術,JSA01020,三信里,彰化縣員林市三信里育英路539巷1號,"23.967565 ","120.573465 ","1 ","14 ",,彰化縣員林市三信里育英路539巷1號
大樓,滴靈家庭用品社,JSA01021,三信里,彰化縣員林市三信里育英路539巷11號,"23.967558 ","120.573249 ","1 ","25 ",,彰化縣員林市三信里育英路539巷11號
大樓,日茂會計事務所,JSA01031,三信里,彰化縣員林市三信里僑信街64號,"23.968260 ","120.573060 ","1 ","23 ",,彰化縣員林市三信里僑信街64號
大樓,民宅,JSA01032,三信里,彰化縣員林市三信里僑信街62號,"23.968210 ","120.573050 ","1 ","23 ",,彰化縣員林市三信里僑信街62號
大樓,巨明霓虹廣告社,JSA01059,三信里,彰化縣員林市三信里僑信街50號,"23.967898 ","120.573058 ","1 ","52 ",,彰化縣員林市三信里僑信街50號
大樓,高昇數學家教班,JSA01060,三信里,彰化縣員林市三信里僑信街48號,"23.967877 ","120.573061 ","1 ","52 ",,彰化縣員林市三信里僑信街48號
大樓,民宅,JSA01061,三信里,彰化縣員林市三信里僑信街46號,"23.967830 ","120.573060 ","1 ","52 ",,彰化縣員林市三信里僑信街46號
大樓,民宅,JSA01067,三信里,彰化縣員林市三信里育英路579號,"23.968537 ","120.573626 ","1 ","24 ",,彰化縣員林市三信里育英路579號
大樓,民宅,JSA01068,三信里,彰化縣員林市三信里育英路577號,"23.968522 ","120.573621 ","1 ","24 ",,彰化縣員林市三信里育英路577號
大樓,民宅,JSA01069,三信里,彰化縣員林市三信里育英路575號,"23.968479 ","120.573648 ","1 ","24 ",,彰化縣員林市三信里育英路575號
大樓,民宅,JSA01070,三信里,彰化縣員林市三信里育英路573號,"23.968462 ","120.573621 ","1 ","24 ",,彰化縣員林市三信里育英路573號
大樓,民宅,JSA01083,三信里,彰化縣員林市三信里法院街74號,"23.966902 ","120.573471 ","1 ","27 ",,彰化縣員林市三信里法院街74號
大樓,民宅,JSA01084,三信里,彰化縣員林市三信里法院街76號,"23.966882 ","120.573446 ","1 ","27 ",,彰化縣員林市三信里法院街76號
大樓,民宅,JSA01085,三信里,彰化縣員林市三信里法院街78號,"23.966892 ","120.573414 ","1 ","28 ",,彰化縣員林市三信里法院街78號
大樓,民宅,JSA01094,三信里,彰化縣員林市三信里僑信街2號,"23.966866 ","120.572911 ","1 ","87 ",,彰化縣員林市三信里僑信街2號
大樓,僑信國小,JSA01171,三信里,彰化縣員林市三信里中山路2段280號,"23.967076 ","120.571443 ","1 ","302 ",,彰化縣員林市三信里中山路2段280號
大樓,僑信國小,JSA01341,三信里,彰化縣員林市三信里中山路2段280號,"23.967076 ","120.571443 ","1 ","84 ",,彰化縣員林市三信里中山路2段280號
大樓,民宅,JSA01367,三信里,彰化縣員林市三信里大同路2段305.307號,"23.968956 ","120.572732 ","1 ","22 ",,彰化縣員林市三信里大同路2段305.307號
大樓,僑信國小,JSA01368,三信里,彰化縣員林市三信里中山路2段280號,"23.967076 ","120.571443 ","1 ","140 ",,彰化縣員林市三信里中山路2段280號
大樓,RAY髮型美甲沙龍,JSA01374,三信里,彰化縣員林市三信里大同路2段258號,"23.969270 ","120.573080 ","1 ","36 ",,彰化縣員林市三信里大同路2段258號
大樓,民宅,JSA01450,三信里,彰化縣員林市三信里大同路2段297號,"23.968877 ","120.572997 ","1 ","22 ",,彰化縣員林市三信里大同路2段297號
大樓,民宅,JSA01471,三信里,彰化縣員林市三信里大仁南街12至22號,"23.968580 ","120.575140 ","1 ","470 ",,彰化縣員林市三信里大仁南街12至22號
大樓,僑信國小,JSA01517,三信里,彰化縣員林市三信里中山路二段280號,"23.967076 ","120.571443 ","1 ","853 ",,彰化縣員林市三信里中山路二段280號
大樓,民宅,JSA01563,三信里,彰化縣員林市三信里育英路526巷1號,"23.967154 ","120.573906 ","1 ","1,580 ",,彰化縣員林市三信里育英路526巷1號
大樓,隆慶大樓,JSA01592,三信里,彰化縣員林市三信里法院南街1號,"23.965810 ","120.573530 ","1 ","210 ",,彰化縣員林市三信里法院南街1號
大樓,民宅,JSA01167,新興里,彰化縣員林市三信里大同路2段199巷201,"23.961460 ","120.571310 ","1 ","98 ",,彰化縣員林市三信里大同路2段199巷201
大樓,蔡眼科,JSA00026,新興里,彰化縣員林市新興里和平街35號,"23.960002 ","120.572036 ","1 ","144 ",,彰化縣員林市新興里和平街35號
大樓,民宅,JSA00451,新興里,彰化縣員林市新興里中正路520號,"23.959942 ","120.572119 ","1 ","17 ",,彰化縣員林市新興里中正路520號
大樓,光華裝裱畫框,JSA00452,新興里,彰化縣員林市新興里中正路518號,"23.961400 ","120.574500 ","1 ","17 ",,彰化縣員林市新興里中正路518號
大樓,柏銓度量衡,JSA00496,新興里,彰化縣員林市新興里育英路89之3號,"23.960830 ","120.574650 ","1 ","44 ",,彰化縣員林市新興里育英路89之3號
大樓,里仁育英店,JSA00500,新興里,彰化縣員林市新興里育英路85號,"23.960580 ","120.574700 ","1 ","338 ",,彰化縣員林市新興里育英路85號
大樓,玉富珍餅行,JSA00585,新興里,彰化縣員林市新興里育英路83號,"23.961067 ","120.574848 ","1 ","42 ",,彰化縣員林市新興里育英路83號
大樓,崇實高工,JSA00642,新興里,彰化縣員林市新興里育英路103號,"23.961067 ","120.574848 ","1 ","662 ",,彰化縣員林市新興里育英路103號
大樓,崇實高工,JSA00643,新興里,彰化縣員林市新興里育英路103號,"23.961610 ","120.572320 ","1 ","163 ",,彰化縣員林市新興里育英路103號
大樓,新蕭再興百貨行,JSA00879,新興里,彰化縣員林市新興里和平街19號,"23.961610 ","120.572400 ","1 ","22 ",,彰化縣員林市新興里和平街19號
大樓,民宅,JSA00880,新興里,彰化縣員林市新興里和平街17號,"23.960172 ","120.572418 ","1 ","18 ",,彰化縣員林市新興里和平街17號
大樓,崇實高工,JSA01406,新興里,彰化縣員林市新興里育英路103號,"23.961110 ","120.574560 ","1 ","195 ",,彰化縣員林市新興里育英路103號
大樓,仁愛眼鏡,JSA01235,新興里,彰化縣員林市新興里中正路526號,"23.961160 ","120.574470 ","1 ","131 ",,彰化縣員林市新興里中正路526號
大樓,陳嘉增診所,JSA01297,新興里,彰化縣員林市新興里育英路96之4號,"23.961160 ","120.574470 ","1 ","28 ",,彰化縣員林市新興里育英路96之4號
大樓,捷元電腦,JSA01298,新興里,彰化縣員林市新興里育英路96之3號,"23.957040 ","120.575690 ","1 ","23 ",,彰化縣員林市新興里育英路96之3號
大樓,蘋果屋3C館,JSA01402,新興里,彰化縣員林市新興里中正路572號,"23.960350 ","120.574770 ","1 ","61 ",,彰化縣員林市新興里中正路572號
大樓,崇實高工,JSA01554,三和里,彰化縣員林市新興里育英路103號,"23.962677 ","120.580299 ","1 ","187 ",,彰化縣員林市新興里育英路103號
大樓,民宅,JSA00485,三和里,彰化縣員林市三和里建國路81之2號,"23.967630 ","120.586240 ","1 ","31 ",,彰化縣員林市三和里建國路81之2號
大樓,民宅,JSA00514,三和里,彰化縣員林市三和里實踐街29號,"23.964837 ","120.580991 ","1 ","46 ",,彰化縣員林市三和里實踐街29號
大樓,九號車業,JSA00625,三和里,彰化縣員林市三和里成功路9號,"23.963111 ","120.579581 ","1 ","110 ",,彰化縣員林市三和里成功路9號
大樓,大同國中,JSA00627,三和里,彰化縣員林市三和里大同路1段345號,"23.965712 ","120.579910 ","1 ","837 ",,彰化縣員林市三和里大同路1段345號
大樓,民宅,JSA00671,三和里,彰化縣員林市三和里合作街67號,"23.963111 ","120.579581 ","1 ","76 ",,彰化縣員林市三和里合作街67號
大樓,大同國中,JSA00677,三和里,彰化縣員林市三和里大同路1段345號,"23.964449 ","120.580423 ","1 ","441 ",,彰化縣員林市三和里大同路1段345號
大樓,民宅,JSA00721,三和里,彰化縣員林市三和里成功路37巷7號,"23.966518 ","120.580168 ","1 ","36 ",,彰化縣員林市三和里成功路37巷7號
大樓,龍門窗簾,JSA00777,三和里,彰化縣員林市三和里合作街90號,"23.964049 ","120.581289 ","1 ","30 ",,彰化縣員林市三和里合作街90號
大樓,民宅,JSA00791,三和里,彰化縣員林市三和里成功路1巷38弄3號,"23.967616 ","120.581133 ","1 ","24 ",,彰化縣員林市三和里成功路1巷38弄3號
大樓,黑雞次郎肉品海鮮門市,JSA00850,三和里,彰化縣員林市三和里三民東街277號,"23.960564 ","120.581503 ","1 ","200 ",,彰化縣員林市三和里三民東街277號
大樓,民宅,JSA00872,三和里,彰化縣員林市三和里三民東街319號,"23.961825 ","120.581816 ","1 ","17 ",,彰化縣員林市三和里三民東街319號
大樓,民宅,JSA00899,三和里,彰化縣員林市三和里成功東路145號,"23.963111 ","120.579581 ","1 ","172 ",,彰化縣員林市三和里成功東路145號
大樓,大同國中,JSA00943,三和里,彰化縣員林市三和里大同路1段345號,"23.966065 ","120.580162 ","1 ","283 ",,彰化縣員林市三和里大同路1段345號
大樓,民宅,JSA00951,三和里,彰化縣員林市三和里合作街76號,"23.962215 ","120.580645 ","1 ","36 ",,彰化縣員林市三和里合作街76號
大樓,民宅,JSA00955,三和里,彰化縣員林市三和里和平東街1段57巷20弄1號,"23.962215 ","120.580645 ","1 ","50 ",,彰化縣員林市三和里和平東街1段57巷20弄1號
大樓,民宅,JSA00956,三和里,彰化縣員林市三和里和平東街1段57巷20弄3號,"23.962165 ","120.580678 ","1 ","50 ",,彰化縣員林市三和里和平東街1段57巷20弄3號
大樓,民宅,JSA00957,三和里,彰化縣員林市三和里和平東街1段57巷20弄5號,"23.962215 ","120.580645 ","1 ","50 ",,彰化縣員林市三和里和平東街1段57巷20弄5號
大樓,民宅,JSA00958,三和里,彰化縣員林市三和里和平東街1段57巷20弄7號,"23.962215 ","120.580645 ","1 ","50 ",,彰化縣員林市三和里和平東街1段57巷20弄7號
大樓,民宅,JSA00959,三和里,彰化縣員林市三和里和平東街1段57巷20弄9號,"23.962043 ","120.580621 ","1 ","50 ",,彰化縣員林市三和里和平東街1段57巷20弄9號
大樓,民宅,JSA00960,三和里,彰化縣員林市三和里和平東街1段57巷20弄11號,"23.961628 ","120.580562 ","1 ","50 ",,彰化縣員林市三和里和平東街1段57巷20弄11號
大樓,民宅,JSA00962,三和里,彰化縣員林市三和里和平東街1段57巷38弄2號,"23.961855 ","120.581111 ","1 ","212 ",,彰化縣員林市三和里和平東街1段57巷38弄2號
大樓,民宅,JSA00963,三和里,彰化縣員林市三和里和平東街1段57巷38弄6號,"23.965045 ","120.578900 ","1 ","212 ",,彰化縣員林市三和里和平東街1段57巷38弄6號
大樓,員林國小,JSA01033,三和里,彰化縣員林市三和里三民東街221號,"23.966168 ","120.579559 ","1 ","1,398 ",,彰化縣員林市三和里三民東街221號
大樓,民宅,JSA01045,三和里,彰化縣員林市三和里實踐街42-1號,"23.960670 ","120.581310 ","1 ","35 ",,彰化縣員林市三和里實踐街42-1號
大樓,建宏茶莊,JSA01131,三和里,彰化縣員林市三和里建國路19號,"23.965838 ","120.582451 ","1 ","27 ",,彰化縣員林市三和里建國路19號
大樓,雅歌造型沙龍,JSA01181,三和里,彰化縣員林市三和里大同路1段412號,"23.964966 ","120.579407 ","1 ","44 ",,彰化縣員林市三和里大同路1段412號
大樓,民宅,JSA01182,三和里,彰化縣員林市三和里大同路1段414號,"23.964961 ","120.579380 ","1 ","44 ",,彰化縣員林市三和里大同路1段414號
大樓,民宅,JSA01183,三和里,彰化縣員林市三和里大同路1段416號,"23.964999 ","120.579366 ","1 ","44 ",,彰化縣員林市三和里大同路1段416號
大樓,薇格美容生活館,JSA01184,三和里,彰化縣員林市三和里大同路1段418號,"23.963111 ","120.579581 ","1 ","44 ",,彰化縣員林市三和里大同路1段418號
大樓,現代名門社區,JSA01228,三和里,彰化縣員林市三和里三條街277巷1-19號,"23.961635 ","120.583404 ","1 ","383 ",,彰化縣員林市三和里三條街277巷1-19號
大樓,現代名門社區,JSA01229,三和里,彰化縣員林市三和里三條街277巷2-20號,"23.961528 ","120.583552 ","1 ","383 ",,彰化縣員林市三和里三條街277巷2-20號
大樓,民宅,JSA01238,三和里,彰化縣員林市三和里三條街275號,"23.965061 ","120.578208 ","1 ","41 ",,彰化縣員林市三和里三條街275號
大樓,民宅,JSA01244,三和里,彰化縣員林市三和里靜修東路176巷25號,"23.965110 ","120.578271 ","1 ","97 ",,彰化縣員林市三和里靜修東路176巷25號
大樓,民宅,JSA01245,三和里,彰化縣員林市三和里靜修東路176巷27號,"23.960099 ","120.579276 ","1 ","98 ",,彰化縣員林市三和里靜修東路176巷27號
大樓,員林國小,JSA01600,三和里,彰化縣員林市三和里三民東街221號,"23.960099 ","120.579276 ","1 ","1,615 ",,彰化縣員林市三和里三民東街221號
大樓,員林國小,JSA01601,三和里,彰化縣員林市三和里三民東街221號,"23.965363 ","120.580684 ","1 ","8,494 ",,彰化縣員林市三和里三民東街221號
大樓,民宅,JSA01263,三和里,彰化縣員林市三和里明德街7號,"23.965040 ","120.579850 ","1 ","106 ",,彰化縣員林市三和里明德街7號
大樓,民宅,JSA01281,三和里,彰化縣員林市三和里成功路40號,"23.965018 ","120.578071 ","1 ","35 ",,彰化縣員林市三和里成功路40號
大樓,民宅,JSA01293,三和里,彰化縣員林市三和里靜修東路176巷21號,"23.965039 ","120.578134 ","1 ","98 ",,彰化縣員林市三和里靜修東路176巷21號
大樓,民宅,JSA01294,三和里,彰化縣員林市三和里靜修東路176巷23號,"23.965290 ","120.580970 ","1 ","97 ",,彰化縣員林市三和里靜修東路176巷23號
大樓,民宅,JSA01331,三和里,彰化縣員林市三和里建國路11號,"23.965281 ","120.580663 ","1 ","14 ",,彰化縣員林市三和里建國路11號
大樓,晉強電腦資訊,JSA01378,三和里,彰化縣員林市三和里建國路39號,"23.962195 ","120.580254 ","1 ","21 ",,彰化縣員林市三和里建國路39號
大樓,民宅,JSA01386,三和里,彰化縣員林市三和里大同路1段300號,"23.962195 ","120.580254 ","1 ","43 ",,彰化縣員林市三和里大同路1段300號
大樓,焙馨文理補習班,JSA01408,三和里,彰化縣員林市三和里明德街54號,"23.965430 ","120.579480 ","1 ","31 ",,彰化縣員林市三和里明德街54號
大樓,民宅,JSA01409,三和里,彰化縣員林市三和里明德街52號,"23.965650 ","120.579530 ","1 ","33 ",,彰化縣員林市三和里明德街52號
大樓,樂奇英語,JSA01410,三和里,彰化縣員林市三和里明德街50號,"23.966480 ","120.579090 ","1 ","31 ",,彰化縣員林市三和里明德街50號
大樓,民宅,JSA01416,三和里,彰化縣員林市三和里實踐街60號,"23.966070 ","120.579350 ","1 ","21 ",,彰化縣員林市三和里實踐街60號
大樓,王淑貞中醫診所,JSA01417,三和里,彰化縣員林市三和里實踐街58號,"23.966130 ","120.579221 ","1 ","21 ",,彰化縣員林市三和里實踐街58號
大樓,民宅,JSA01419,三和里,彰化縣員林市三和里實踐街55號,"23.965929 ","120.579308 ","1 ","34 ",,彰化縣員林市三和里實踐街55號
大樓,芳山水電工程,JSA01420,三和里,彰化縣員林市三和里實踐街57號,"23.966835 ","120.580290 ","1 ","31 ",,彰化縣員林市三和里實踐街57號
大樓,民宅,JSA01422,三和里,彰化縣員林市三和里浮圳路2段267號,"23.966847 ","120.580168 ","1 ","28 ",,彰化縣員林市三和里浮圳路2段267號
大樓,高雄肉圓,JSA01423,三和里,彰化縣員林市三和里浮圳路2段269號,"23.964915 ","120.581283 ","1 ","28 ",,彰化縣員林市三和里浮圳路2段269號
大樓,松柏雙子星社區,JSA01447,三和里,彰化縣員林市三和里成功路1巷1號,"23.962589 ","120.579564 ","1 ","1,165 ",,彰化縣員林市三和里成功路1巷1號
大樓,宗寶建設,JSA01503,三和里,彰化縣員林市三和里成功路28.30.32號,"23.961770 ","120.581610 ","1 ","270 ",,彰化縣員林市三和里成功路28.30.32號
大樓,龍大地學區廣場,JSA01506,三和里,彰化縣員林市三和里成功東路148號,"23.962589 ","120.579564 ","1 ","1,718 ",,彰化縣員林市三和里成功東路148號
大樓,大同國中,JSA01508,三和里,彰化縣員林市三和里大同路1段345號,"23.960458 ","120.582015 ","1 ","638 ",,彰化縣員林市三和里大同路1段345號
大樓,龍邦成功大樓,JSA01512,三和里,彰化縣員林市三和里成功東路200號,"23.964660 ","120.580130 ","1 ","1,370 ",,彰化縣員林市三和里成功東路200號
大樓,大同芳鄰社區,JSA01520,三和里,彰化縣員林市三和里成功路39號,"23.964660 ","120.580230 ","1 ","752 ",,彰化縣員林市三和里成功路39號
大樓,艷姿生活館,JSA01531,三和里,彰化縣員林市三和里成功路35號,"23.963170 ","120.579860 ","1 ","329 ",,彰化縣員林市三和里成功路35號
大樓,員林國小,JSA01548,三和里,彰化縣員林市三和里三民東街221號,"23.962650 ","120.580180 ","1 ","956 ",,彰化縣員林市三和里三民東街221號
大樓,員林地政事務所,JSA01579,三多里,彰化縣員林市三和里大同路1段318號,"23.973104 ","120.572233 ","1 ","133 ",,彰化縣員林市三和里大同路1段318號
大樓,美佳交通工業,JSA00047,三多里,彰化縣員林市三多里中山路2段556巷11號,"23.969036 ","120.575412 ","1 ","37 ",,彰化縣員林市三多里中山路2段556巷11號
大樓,鐘老師珠心算,JSA00130,三多里,彰化縣員林市三多里永安街211號,"23.969655 ","120.573330 ","1 ","18 ",,彰化縣員林市三多里永安街211號
大樓,民宅,JSA00162,三多里,彰化縣員林市三多里大同路2段160號,"23.970219 ","120.575528 ","1 ","21 ",,彰化縣員林市三多里大同路2段160號
大樓,民宅,JSA00209,三多里,彰化縣員林市三多里永安街206號,"23.974288 ","120.572488 ","1 ","21 ",,彰化縣員林市三多里永安街206號
大樓,民宅,JSA00210,三多里,彰化縣員林市三多里永安街204號,"23.969250 ","120.574530 ","1 ","21 ",,彰化縣員林市三多里永安街204號
大樓,民宅,JSA00211,三多里,彰化縣員林市三多里永安街208號,"23.969050 ","120.574470 ","1 ","21 ",,彰化縣員林市三多里永安街208號
大樓,民宅,JSA00301,三多里,彰化縣員林市三多里永興街160號,"23.970306 ","120.576049 ","1 ","34 ",,彰化縣員林市三多里永興街160號
大樓,民宅,JSA00302,三多里,彰化縣員林市三多里永興街162號,"23.970806 ","120.574616 ","1 ","34 ",,彰化縣員林市三多里永興街162號
大樓,民宅,JSA00303,三多里,彰化縣員林市三多里永興街164號,"23.969660 ","120.576120 ","1 ","34 ",,彰化縣員林市三多里永興街164號
大樓,民宅,JSA00310,三多里,彰化縣員林市三多里中山路2段556巷31弄34號,"23.970000 ","120.575980 ","1 ","34 ",,彰化縣員林市三多里中山路2段556巷31弄34號
大樓,剪頭毛百元快剪,JSA00326,三多里,彰化縣員林市三多里大同路2段208號,"23.969220 ","120.573970 ","1 ","26 ",,彰化縣員林市三多里大同路2段208號
大樓,微笑咖哩,JSA00327,三多里,彰化縣員林市三多里大同路2段210號,"23.969210 ","120.574010 ","1 ","25 ",,彰化縣員林市三多里大同路2段210號
大樓,民宅,JSA00349,三多里,彰化縣員林市三多里大仁街11號,"23.969210 ","120.573920 ","1 ","34 ",,彰化縣員林市三多里大仁街11號
大樓,民宅,JSA00450,三多里,彰化縣員林市三多里長泰街4號,"23.969524 ","120.573250 ","1 ","18 ",,彰化縣員林市三多里長泰街4號
大樓,民宅,JSA00510,三多里,彰化縣員林市三多里永興街144號,"23.969370 ","120.573170 ","1 ","24 ",,彰化縣員林市三多里永興街144號
大樓,謙兵衛日式料理,JSA00522,三多里,彰化縣員林市三多里大同路2段230號,"23.971194 ","120.575488 ","1 ","22 ",,彰化縣員林市三多里大同路2段230號
大樓,崴世登國際家電,JSA00524,三多里,彰化縣員林市三多里大同路2段232號,"23.970591 ","120.574061 ","1 ","22 ",,彰化縣員林市三多里大同路2段232號
大樓,民宅,JSA00559,三多里,彰化縣員林市三多里永安街205號,"23.969450 ","120.573530 ","1 ","20 ",,彰化縣員林市三多里永安街205號
大樓,民宅,JSA00571,三多里,彰化縣員林市三多里永安街209號,"23.969350 ","120.575360 ","1 ","20 ",,彰化縣員林市三多里永安街209號
