行政區,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
士林區,WVA00451,天玉里,臺北市士林區中山北路七段35巷2號,"25.119668,121.530407",1,"100 ",士林分局,
士林區,WVA00452,天玉里,臺北市士林區中山北路七段43巷6號,"25.120004,121.530466",1,"353 ",士林分局,
士林區,WVA00453,天玉里,臺北市士林區中山北路七段51巷11號,"25.120348,121.53",1,"804 ",士林分局,
士林區,WVA00873,天玉里,臺北市士林區中山北路七段49號,"25.119964,121.530812",1,"273 ",士林分局,
士林區,WVA00884,天玉里,臺北市士林區中山北路七段63巷2號,"25.120982,121.5307",1,"740 ",士林分局,
士林區,WVA00884,天玉里,臺北市士林區中山北路七段63巷2號,"25.120982,121.5307",1,"306 ",士林分局,
士林區,WVA00905,天玉里,臺北市士林區中山北路七段43巷3號,"25.119868,121.530492",1,"228 ",士林分局,
士林區,WVA00906,天玉里,臺北市士林區中山北路七段43巷4號,"25.119985,121.530533",1,"80 ",士林分局,
士林區,WVA00907,天玉里,臺北市士林區中山北路七段51巷1號,"25.120304,121.530593",1,"100 ",士林分局,
士林區,WVA00908,天玉里,臺北市士林區中山北路七段51巷12號,"25.120571,121.530304",1,"222 ",士林分局,
士林區,WVA00909,天玉里,臺北市士林區天玉街44巷5號,"25.120858,121.529801",1,"352 ",士林分局,
士林區,WVA00910,天玉里,臺北市士林區中山北路七段51巷4號,"25.120462,121.530585",1,"198 ",士林分局,
士林區,WVA00941,天玉里,臺北市士林區天玉街38巷8號,"25.120694,121.529324",1,"96 ",士林分局,
士林區,WVA00976,天玉里,臺北市士林區天玉街38巷20號,"25.119146,121.529912",1,"170 ",士林分局,
士林區,WVA01060,天玉里,臺北市士林區天玉街38巷10號,"25.120621,121.529337",1,"114 ",士林分局,
士林區,WVA01061,天玉里,臺北市士林區天玉街38巷6號,"25.120849,121.529287",1,"344 ",士林分局,
士林區,WVA01062,天玉里,臺北市士林區天玉街38巷4號,"25.12094,121.529293",1,"108 ",士林分局,
士林區,WVA01069,天玉里,臺北市士林區天玉街38巷18弄20號,"25.120284,121.530361",1,"118 ",士林分局,
士林區,WVA01075,天玉里,臺北市士林區天玉街38巷16弄1號,"25.120221,121.529408",1,"109 ",士林分局,
士林區,WVA01076,天玉里,臺北市士林區天玉街38巷16弄4號,"25.120099,121.529559",1,"116 ",士林分局,
士林區,WVA01077,天玉里,臺北市士林區天玉街38巷16弄7號,"25.120358,121.529669",1,"102 ",士林分局,
士林區,WVA01078,天玉里,臺北市士林區天玉街38巷16弄8號,"25.120229,121.52972",1,"98 ",士林分局,
士林區,WVA01225,天玉里,臺北市士林區天玉街40號,"25.121123,121.529381",2,"1145 ",士林分局,
士林區,WVA01234,天玉里,臺北市士林區天玉街38巷12-1號,"25.120483,121.529362",1,"592 ",士林分局,
士林區,WVA01235,天玉里,臺北市士林區天玉街38巷5號,"25.120823,121.529059",1,"254 ",士林分局,
士林區,WVA01240,天玉里,臺北市士林區天玉街38巷18弄16號,"25.119807,121.530198",1,"292 ",士林分局,
士林區,WVA01241,天玉里,臺北市士林區天玉街38巷18弄17號,"25.120087,121.529991",3,"905 ",士林分局,
士林區,WVA00379,天玉里,臺北市士林區中山北路七段53號,"25.120394,121.530707",1,"501 ",士林分局,
士林區,WVA00452,天玉里,臺北市士林區中山北路七段43巷6號,"25.120004,121.530466",1,"353 ",士林分局,
士林區,WVA03313,天玉里,臺北市士林區天母北路56號,"25.121532,121.52636",1、5,"1080 ",士林分局,
士林區,WVA02961,天玉里,臺北市士林區天玉街58號,"25.121565,121.530621",1,"1844 ",士林分局,
士林區,WVA03090,天玉里,臺北市士林區天母西路50巷11之1號,"25.117958,121.525603",1,"1545 ",士林分局,
士林區,WVA03168,天玉里,臺北市士林區中山北路七段77號,"25.121407,121.531262",4,"2648 ",士林分局,
士林區,WVA03248,天玉里,臺北市士林區天玉街22號,"25.120996,121.528339",1,"280 ",士林分局,
士林區,WVA03259,天玉里,臺北市士林區天玉街38巷18弄18號,"25.120127,121.530328",1、2,"210 ",士林分局,
士林區,WV00001,天玉里,臺北市士林區天母西路38巷8號,"25.117954,121.525938",1,"153 ",士林分局,
士林區,WVA01003,天玉里,臺北市士林區天母西路13巷1號,"25.118718,121.528221",1,"725 ",士林分局,
士林區,WVA01213,天玉里,臺北市士林區天玉街12號,"25.119736,121.527457",1,"1402 ",士林分局,
士林區,WVA01213,天玉里,臺北市士林區天玉街12號,"25.119736,121.527457",1,"877 ",士林分局,
士林區,WVA01213,天玉里,臺北市士林區天玉街12號,"25.119736,121.527457",1,"988 ",士林分局,
士林區,WVA01213,天玉里,臺北市士林區天玉街12號,"25.119736,121.527457",1,"953 ",士林分局,
士林區,WVA01213,天玉里,臺北市士林區天玉街12號,"25.119736,121.527457",1,"988 ",士林分局,
士林區,WVA01213,天玉里,臺北市士林區天玉街12號,"25.119736,121.527457",1,"953 ",士林分局,
士林區,WVA00873,天玉里,臺北市士林區中山北路七段49號,"25.119964,121.530812",1,"448 ",士林分局,
士林區,WVA00873,天玉里,臺北市士林區中山北路七段49號,"25.119964,121.530812",1,"448 ",士林分局,
士林區,WVA00383,天和里,臺北市士林區中山北路七段114巷33弄10號,"25.123996,121.534026",1,"504 ",士林分局,
士林區,WVA00383,天和里,臺北市士林區中山北路七段114巷33弄10號,"25.123996,121.534026",1,"678 ",士林分局,
士林區,WVA00385,天和里,臺北市士林區中山北路七段114巷33弄2號,"25.123068,121.534086",1,"1073 ",士林分局,
士林區,WVA00386,天和里,臺北市士林區中山北路七段114巷33弄6號,"25.123614,121.53412",1,"626 ",士林分局,
士林區,WVA00952,天和里,臺北市士林區天母東路107巷2號,"25.118563,121.536863",1,"92 ",士林分局,
士林區,WVA00953,天和里,臺北市士林區天母東路105巷1號,"25.11859,121.536385",1,"230 ",士林分局,
士林區,WVA00954,天和里,臺北市士林區天母東路81巷2號,"25.118569,121.535473",1,"265 ",士林分局,
士林區,WVA00965,天和里,臺北市士林區天母東路91巷2號,"25.118579,121.535895",1,"300 ",士林分局,
士林區,WVA00969,天和里,臺北市士林區天母東路91巷11號,"25.118748,121.536199",1,"325 ",士林分局,
士林區,WVA01181,天和里,臺北市士林區天母東路83號,"25.118255,121.535478",1,"596 ",士林分局,
士林區,WVA01185,天和里,臺北市士林區天母東路105巷11號,"25.119081,121.536328",1,"417 ",士林分局,
士林區,WVA01186,天和里,臺北市士林區天母東路105巷19號,"25.119392,121.536049",1,"262 ",士林分局,
士林區,WVA01187,天和里,臺北市士林區天母東路105巷8號,"25.119392,121.536265",1,"130 ",士林分局,
士林區,WVA01206,天和里,臺北市士林區天母東路81巷20弄1號,"25.119105,121.535323",1,"2224 ",士林分局,
士林區,WVA01487,天和里,臺北市士林區天母東路105巷9弄1號,"25.118905,121.536347",1,"1112 ",士林分局,
士林區,WVA01488,天和里,臺北市士林區天母東路105巷9弄6號,"25.119152,121.536001",1,"520 ",士林分局,
士林區,WVA01204,天和里,臺北市士林區天母東路81巷21號,"25.118925,121.535024",1,"330 ",士林分局,
士林區,WVA01205,天和里,臺北市士林區天母東路81巷26號,"25.119294,121.535023",1,"306 ",士林分局,
士林區,WVA01481,天和里,臺北市士林區天母東路105巷31號,"25.119782,121.535167",2,"382 ",士林分局,
士林區,WVA01482,天和里,臺北市士林區天母東路105巷35-2號,"25.119745,121.534711",1,"1030 ",士林分局,
士林區,WVA01483,天和里,臺北市士林區天母東路105巷35號,"25.119873,121.53479",2,"345 ",士林分局,
士林區,WVA01484,天和里,臺北市士林區天母東路105巷36號,"25.119962,121.535135",1,"905 ",士林分局,
士林區,WVA00404,天和里,臺北市士林區中山北路七段14巷76號,"25.121573,121.534782",1,"1677 ",士林分局,
士林區,WVA00404,天和里,臺北市士林區中山北路七段14巷76號,"25.121573,121.534782",2,"874 ",士林分局,
士林區,WVA00409,天和里,臺北市士林區中山北路七段14巷59弄1號,"25.121051,121.534147",1,"1986 ",士林分局,
士林區,WVA00410,天和里,臺北市士林區中山北路七段14巷63弄2號,"25.121642,121.534587",1,"2444 ",士林分局,
士林區,WVA01116,天和里,臺北市士林區中山北路七段14巷53弄2號,"25.120902,121.533834",1,"893 ",士林分局,
士林區,WVA00387,天和里,臺北市士林區中山北路七段114巷34弄9號,"25.122567,121.534814",1,"354 ",士林分局,
士林區,WVA00396,天和里,臺北市士林區中山北路七段114巷60弄18號,"25.12207,121.534966",1,"233 ",士林分局,
士林區,WVA00423,天和里,臺北市士林區中山北路七段190巷28號,"25.125643,121.53538",1,"610 ",士林分局,
士林區,WVA00424,天和里,臺北市士林區中山北路七段190巷32-8號,"25.126089,121.536126",2,"712 ",士林分局,
士林區,WVA00425,天和里,臺北市士林區中山北路七段190巷88號,"25.125737,121.536317",2,"162 ",士林分局,
士林區,WVA00430,天和里,臺北市士林區中山北路七段190巷26弄3號,"25.125447,121.535438",1,"848 ",士林分局,
士林區,WVA01102,天和里,臺北市士林區中山北路七段114巷60弄1號,"25.122795,121.535599",1,"170 ",士林分局,
士林區,WVA01103,天和里,臺北市士林區中山北路七段114巷63號,"25.123027,121.53573",1,"616 ",士林分局,
士林區,WVA01108,天和里,臺北市士林區中山北路七段114巷36弄15號,"25.122748,121.53516",1,"96 ",士林分局,
士林區,WVA01109,天和里,臺北市士林區中山北路七段114巷36弄11號,"25.122761,121.534954",1,"264 ",士林分局,
士林區,WVA01110,天和里,臺北市士林區中山北路七段114巷54號,"25.123037,121.53516",1,"96 ",士林分局,
士林區,WVA01114,天和里,臺北市士林區中山北路七段114巷34弄8號,"25.122458,121.534769",1,"86 ",士林分局,
士林區,WVA01115,天和里,臺北市士林區中山北路七段114巷34弄7號,"25.122586,121.534716",1,"184 ",士林分局,
士林區,WVA01128,天和里,臺北市士林區中山北路七段114巷69弄16號,"25.124075,121.535763",1,"344 ",士林分局,
士林區,WVA01129,天和里,臺北市士林區中山北路七段114巷69弄18號,"25.123992,121.535948",1,"82 ",士林分局,
士林區,WVA01130,天和里,臺北市士林區中山北路七段114巷69弄7號,"25.123103,121.53606",1,"69 ",士林分局,
士林區,WVA01485,天和里,臺北市士林區天母東路105巷45號,"25.12028,121.534769",1,"1236 ",士林分局,
士林區,WVA01485,天和里,臺北市士林區天母東路105巷45號,"25.12028,121.534769",2,"541 ",士林分局,
士林區,WVA00382,天和里,臺北市士林區中山北路七段114巷50號,"25.122982,121.534822",1,"362 ",士林分局,
士林區,WVA00388,天和里,臺北市士林區中山北路七段114巷41弄11號,"25.124264,121.534806",1,"806 ",士林分局,
士林區,WVA00389,天和里,臺北市士林區中山北路七段114巷41弄14號,"25.124531,121.535073",1,"437 ",士林分局,
士林區,WVA00390,天和里,臺北市士林區中山北路七段114巷41弄15號,"25.124428,121.534785",2,"716 ",士林分局,
士林區,WVA00391,天和里,臺北市士林區中山北路七段114巷41弄16號,"25.12473,121.535282",1,"488 ",士林分局,
士林區,WVA00392,天和里,臺北市士林區中山北路七段114巷41弄17號,"25.12468,121.534933",2,"848 ",士林分局,
士林區,WVA00393,天和里,臺北市士林區中山北路七段114巷41弄3號,"25.123477,121.534229",1,"265 ",士林分局,
士林區,WVA00394,天和里,臺北市士林區中山北路七段114巷51弄3號,"25.12366,121.534927",1,"248 ",士林分局,
士林區,WVA00395,天和里,臺北市士林區中山北路七段114巷51弄7號,"25.123818,121.535231",1,"344 ",士林分局,
士林區,WVA00397,天和里,臺北市士林區中山北路七段114巷60弄4號,"25.12293,121.535363",1,"830 ",士林分局,
士林區,WVA00398,天和里,臺北市士林區中山北路七段114巷61弄10號,"25.123646,121.535506",1,"74 ",士林分局,
士林區,WVA00399,天和里,臺北市士林區中山北路七段114巷61弄2號,"25.123442,121.535535",1,"992 ",士林分局,
士林區,WVA00426,天和里,臺北市士林區中山北路七段190巷12弄11號,"25.124137,121.534012",1,"512 ",士林分局,
士林區,WVA01104,天和里,臺北市士林區中山北路七段114巷41弄1號,"25.123255,121.534366",1,"788 ",士林分局,
士林區,WVA01105,天和里,臺北市士林區中山北路七段114巷36弄18號,"25.122575,121.535304",1,"334 ",士林分局,
士林區,WVA01105,天和里,臺北市士林區中山北路七段114巷36弄18號,"25.122575,121.535304",1,"316 ",士林分局,
士林區,WVA01105,天和里,臺北市士林區中山北路七段114巷36弄18號,"25.122575,121.535304",1,"580 ",士林分局,
士林區,WVA01111,天和里,臺北市士林區中山北路七段114巷48號,"25.122993,121.534681",1,"442 ",士林分局,
士林區,WVA01112,天和里,臺北市士林區中山北路七段114巷46號,"25.123,121.534561",1,"236 ",士林分局,
士林區,WVA01122,天和里,臺北市士林區中山北路七段114巷41弄18號,"25.124873,121.535569",1,"170 ",士林分局,
士林區,WVA01123,天和里,臺北市士林區中山北路七段114巷41弄19號,"25.124877,121.53513",1,"781 ",士林分局,
士林區,WVA01123,天和里,臺北市士林區中山北路七段114巷41弄19號,"25.124877,121.53513",2,"302 ",士林分局,
士林區,WVA01125,天和里,臺北市士林區中山北路七段114巷41弄21號,"25.125118,121.535563",1,"253 ",士林分局,
士林區,WVA01126,天和里,臺北市士林區中山北路七段114巷41弄23號,"25.125043,121.536148",1,"112 ",士林分局,
士林區,WVA01127,天和里,臺北市士林區中山北路七段114巷41弄8號,"25.124041,121.534803",1,"528 ",士林分局,
士林區,WVA02868,天和里,臺北市士林區中山北路七段114巷41弄9號,"25.124027,121.53455",2,"276 ",士林分局,
士林區,WVA00421,天和里,臺北市士林區中山北路七段190巷14號,"25.125292,121.533868",1,"380 ",士林分局,
士林區,WVA00422,天和里,臺北市士林區中山北路七段190巷16-1號,"25.125401,121.534194",1,"856 ",士林分局,
士林區,WVA00427,天和里,臺北市士林區中山北路七段190巷12弄7號,"25.124303,121.534215",1,"1386 ",士林分局,
士林區,WVA00427,天和里,臺北市士林區中山北路七段190巷12弄7號,"25.124303,121.534215",2,"429 ",士林分局,
士林區,WVA00429,天和里,臺北市士林區中山北路七段190巷18弄2-1號,"25.125413,121.534445",1,"238 ",士林分局,
士林區,WVA00421,天和里,臺北市士林區中山北路七段190巷14號,"25.125292,121.533868",1,"120 ",士林分局,
士林區,WVA00861,天和里,臺北市士林區中山北路七段190巷20號,"25.125713,121.534575",1,"896 ",士林分局,
士林區,WVA00862,天和里,臺北市士林區中山北路七段190巷24號,"25.125802,121.534971",2,"1160 ",士林分局,
士林區,WVA00895,天和里,臺北市士林區中山北路七段190巷12弄3號,"25.125136,121.533994",1,"398 ",士林分局,
士林區,WVA00896,天和里,臺北市士林區中山北路七段190巷12弄5號,"25.124979,121.533955",1,"1285 ",士林分局,
士林區,WVA00898,天和里,臺北市士林區中山北路七段190巷18弄16號,"25.125004,121.534293",1,"340 ",士林分局,
士林區,WVA00899,天和里,臺北市士林區中山北路七段190巷18弄6號,"25.125245,121.534422",1,"437 ",士林分局,
士林區,WVA00900,天和里,臺北市士林區中山北路七段190巷18弄7號,"25.124952,121.534693",1,"185 ",士林分局,
士林區,WVA01120,天和里,臺北市士林區中山北路七段190巷26弄12號,"25.125302,121.535263",3,"1312 ",士林分局,
士林區,WVA01120,天和里,臺北市士林區中山北路七段190巷26弄12號,"25.125302,121.535263",4,"349 ",士林分局,
士林區,WVA00408,天和里,臺北市士林區中山北路七段14巷50弄17號,"25.120049,121.534542",1,"634 ",士林分局,
士林區,WVA00062,天祿里,臺北市士林區士東路91巷24號,"25.113046,121.529565",1,"154 ",士林分局,
士林區,WVA00064,天祿里,臺北市士林區士東路91巷4號,"25.112522,121.529267",1,"1442 ",士林分局,
士林區,WVA00718,天祿里,臺北市士林區士東路91巷38號,"25.113606,121.529855",1,"140 ",士林分局,
士林區,WVA01662,天祿里,臺北市士林區忠誠路二段118巷2-6號,"25.113702,121.531484",1,"617 ",士林分局,
士林區,WVA02019,天祿里,臺北市士林區士東路105號,"25.112314,121.529779",1,"313 ",士林分局,
士林區,WVA03119,天祿里,臺北市士林區士東路89巷16弄18號,"25.113052,121.529065",1、2,"730 ",士林分局,
士林區,WVA03219,天祿里,臺北市士林區士東路89巷14號,"25.113095,121.528705",1,"236 ",士林分局,
士林區,WVA02026,天祿里,臺北市士林區忠誠路二段82巷2號,"25.112708,121.530713",1,"445 ",士林分局,
士林區,WVA02029,天祿里,臺北市士林區士東路91巷28號,"25.113199,121.529656",1,"184 ",士林分局,
士林區,WVA02031,天祿里,臺北市士林區士東路91巷26弄16號,"25.11294,121.530351",1,"313 ",士林分局,
士林區,WVA02789,天祿里,臺北市士林區忠誠路二段102號,"25.113171,121.531228",1,"2257 ",士林分局,
士林區,WVA02793,天祿里,臺北市士林區忠誠路二段86號,"25.112617,121.530897",1,"1958 ",士林分局,
士林區,WVA02917,天祿里,臺北市士林區士東路91巷26弄10號,"25.112866,121.529936",1,"92 ",士林分局,
士林區,WVA03115,天祿里,臺北市士林區士東路91巷16號,"25.112916,121.52954",2,"242 ",士林分局,
士林區,WVA03122,天祿里,臺北市士林區士東路91巷26弄6號,"25.112926,121.529878",1、2,"184 ",士林分局,
士林區,WVA00016,天祿里,臺北市士林區士東路33號,"25.111977,121.527341",1,"1208 ",士林分局,
士林區,WVA00019,天祿里,臺北市士林區士東路81號,"25.112144,121.528548",1,"541 ",士林分局,
士林區,WVA00020,天祿里,臺北市士林區士東路87號,"25.112181,121.528788",1,"50 ",士林分局,
士林區,WVA00025,天祿里,臺北市士林區士東路25巷8弄2號,"25.112119,121.52704",1,"636 ",士林分局,
士林區,WVA00054,天祿里,臺北市士林區士東路89巷13號,"25.11251,121.528529",2,"300 ",士林分局,
士林區,WVA00055,天祿里,臺北市士林區士東路89巷15號,"25.112973,121.52847",1,"166 ",士林分局,
士林區,WVA00056,天祿里,臺北市士林區士東路89巷3號,"25.112373,121.52827",1,"260 ",士林分局,
士林區,WVA00320,天祿里,臺北市士林區士東路1號,"25.111865,121.52645",1,"734 ",士林分局,
士林區,WVA00324,天祿里,臺北市士林區士東路13號,"25.111913,121.526771",1,"110 ",士林分局,
士林區,WVA00333,天祿里,臺北市士林區士東路89巷5號,"25.112459,121.528149",1,"169 ",士林分局,
士林區,WVA02036,天祿里,臺北市士林區士東路89巷16弄9號,"25.113289,121.528972",1,"105 ",士林分局,
士林區,WVA00549,天祿里,臺北市士林區中山北路六段360號,"25.112065,121.526432",2,"1021 ",士林分局,
士林區,WVA00558,天祿里,臺北市士林區中山北路六段438號,"25.114048,121.527359",1,"690 ",士林分局,
士林區,WVA00559,天祿里,臺北市士林區中山北路六段452號,"25.11436,121.527518",1,"201 ",士林分局,
士林區,WVA00675,天祿里,臺北市士林區中山北路六段450巷2號,"25.114021,121.527663",1,"134 ",士林分局,
士林區,WVA00679,天祿里,臺北市士林區中山北路六段450巷3弄1號,"25.114094,121.527817",1,"114 ",士林分局,
士林區,WVA00680,天祿里,臺北市士林區中山北路六段450巷3弄2號,"25.114084,121.527934",1,"114 ",士林分局,
士林區,WVA00681,天祿里,臺北市士林區中山北路六段450巷3弄7號,"25.114227,121.527883",1,"272 ",士林分局,
士林區,WVA00682,天祿里,臺北市士林區中山北路六段450巷3弄8號,"25.11436,121.528091",1,"109 ",士林分局,
士林區,WVA02877,天祿里,臺北市士林區中山北路六段350號,"25.11196,121.526273",2,"350 ",士林分局,
士林區,WVA00561,天祿里,臺北市士林區中山北路六段726號,"25.115071,121.527969",1,"849 ",士林分局,
士林區,WVA00562,天祿里,臺北市士林區中山北路六段734號,"25.115324,121.528178",1,"168 ",士林分局,
士林區,WVA00684,天祿里,臺北市士林區中山北路六段728巷11號,"25.114318,121.528513",1,"322 ",士林分局,
士林區,WVA00685,天祿里,臺北市士林區中山北路六段728巷14號,"25.114125,121.528425",1,"225 ",士林分局,
士林區,WVA00686,天祿里,臺北市士林區中山北路六段728巷15號,"25.114101,121.528645",1,"301 ",士林分局,
士林區,WVA00687,天祿里,臺北市士林區中山北路六段728巷6號,"25.114709,121.528156",1,"78 ",士林分局,
士林區,WVA00688,天祿里,臺北市士林區中山北路六段728巷7號,"25.11474,121.528434",1,"709 ",士林分局,
士林區,WVA00689,天祿里,臺北市士林區中山北路六段728巷8號,"25.114618,121.528218",1,"80 ",士林分局,
士林區,WVA00690,天祿里,臺北市士林區中山北路六段728巷9弄1號,"25.114498,121.528505",1,"184 ",士林分局,
士林區,WVA00691,天祿里,臺北市士林區中山北路六段728巷9弄11號,"25.114042,121.529161",1,"272 ",士林分局,
士林區,WVA00692,天祿里,臺北市士林區中山北路六段728巷9弄2號,"25.114428,121.528705",1,"257 ",士林分局,
士林區,WVA00693,天祿里,臺北市士林區中山北路六段728巷9弄3號,"25.114614,121.528688",1,"300 ",士林分局,
士林區,WVA02030,天祿里,臺北市士林區士東路91巷3號,"25.112563,121.529059",1,"260 ",士林分局,
士林區,WVA00694,天祿里,臺北市士林區中山北路六段728巷9弄5號,"25.114483,121.528865",1,"246 ",士林分局,
士林區,WVA00683,天祿里,臺北市士林區中山北路六段450巷7弄1號,"25.113937,121.528003",1,"1422 ",士林分局,
士林區,WVA00697,天祿里,臺北市士林區中山北路六段728巷9弄7號,"25.114345,121.528944",1,"108 ",士林分局,
士林區,WVA00698,天祿里,臺北市士林區中山北路六段728巷9弄8號,"25.114018,121.528975",1,"92 ",士林分局,
士林區,WVA00699,天祿里,臺北市士林區中山北路六段728巷9弄9號,"25.114201,121.529051",1,"88 ",士林分局,
士林區,WVA00700,天祿里,臺北市士林區中山北路六段754巷1號,"25.115677,121.528623",1,"321 ",士林分局,
士林區,WVA00701,天祿里,臺北市士林區中山北路六段754巷11號,"25.114889,121.529111",1,"158 ",士林分局,
士林區,WVA00702,天祿里,臺北市士林區中山北路六段754巷14-1號,"25.114999,121.528627",1,"198 ",士林分局,
士林區,WVA02034,天祿里,臺北市士林區士東路89巷22弄7號,"25.113778,121.52882",1,"117 ",士林分局,
士林區,WVA02035,天祿里,臺北市士林區士東路89巷16弄1-1號,"25.113243,121.528616",1,"341 ",士林分局,
士林區,WVA00705,天祿里,臺北市士林區中山北路六段754巷17號,"25.114538,121.529306",1,"296 ",士林分局,
士林區,WVA00677,天祿里,臺北市士林區中山北路六段450巷30號,"25.113216,121.528146",1,"122 ",士林分局,
士林區,WVA02032,天祿里,臺北市士林區士東路89巷2號,"25.112562,121.52874",1,"92 ",士林分局,
士林區,WVA00708,天祿里,臺北市士林區中山北路六段754巷21號,"25.114221,121.52952",1,"210 ",士林分局,
士林區,WVA00709,天祿里,臺北市士林區中山北路六段754巷22號,"25.114598,121.529101",1,"102 ",士林分局,
士林區,WVA00678,天祿里,臺北市士林區中山北路六段450巷34號,"25.113235,121.528333",1,"222 ",士林分局,
士林區,WVA00711,天祿里,臺北市士林區中山北路六段754巷25號,"25.11408,121.529625",1,"69 ",士林分局,
士林區,WVA00712,天祿里,臺北市士林區中山北路六段754巷26-1號,"25.114301,121.52929",1,"106 ",士林分局,
士林區,WVA00713,天祿里,臺北市士林區中山北路六段754巷3號,"25.115551,121.528709",1,"224 ",士林分局,
士林區,WVA00714,天祿里,臺北市士林區中山北路六段754巷5號,"25.115409,121.528844",1,"346 ",士林分局,
士林區,WVA00715,天祿里,臺北市士林區中山北路六段754巷7號,"25.11523,121.528948",1,"197 ",士林分局,
士林區,WVA00719,天祿里,臺北市士林區中山北路六段776巷76號,"25.114312,121.529723",2,"598 ",士林分局,
士林區,WVA00720,天祿里,臺北市士林區中山北路六段776巷80號,"25.114215,121.529884",2,"958 ",士林分局,
士林區,WVA01663,天祿里,臺北市士林區忠誠路二段118巷11弄20號,"25.113545,121.530592",1,"38 ",士林分局,
士林區,WVA02866,天祿里,臺北市士林區中山北路六段728巷10號,"25.114384,121.528336",1,"557 ",士林分局,
士林區,WVA02913,天祿里,臺北市士林區中山北路六段728巷17號,"25.113927,121.52869",1,"393 ",士林分局,
士林區,WVA02914,天祿里,臺北市士林區中山北路六段754巷10號,"25.115427,121.528639",2,"1764 ",士林分局,
士林區,WVA02950,天祿里,臺北市士林區中山北路六段728巷3號,"25.115076,121.528232",1,"40 ",士林分局,
士林區,WVA03071,天祿里,臺北市士林區中山北路六段728巷16號,"25.113938,121.528521",1,"337 ",士林分局,
士林區,WVA00057,天祿里,臺北市士林區士東路89巷6號,"25.112742,121.528679",1,"702 ",士林分局,
士林區,WVA00058,天祿里,臺北市士林區士東路89巷16弄2號,"25.113116,121.528887",1,"113 ",士林分局,
士林區,WVA00059,天祿里,臺北市士林區士東路89巷16弄5號,"25.113271,121.528801",1,"94 ",士林分局,
士林區,WVA00060,天祿里,臺北市士林區士東路91巷11號,"25.112853,121.529248",1,"633 ",士林分局,
士林區,WVA00061,天祿里,臺北市士林區士東路91巷13號,"25.113067,121.529345",1,"298 ",士林分局,
士林區,WVA00063,天祿里,臺北市士林區士東路91巷25號,"25.113505,121.529222",1,"590 ",士林分局,
士林區,WVA00671,天祿里,臺北市士林區中山北路六段450巷11號,"25.113685,121.528098",1,"77 ",士林分局,
士林區,WVA00672,天祿里,臺北市士林區中山北路六段450巷14號,"25.113517,121.527956",1,"236 ",士林分局,
士林區,WVA00673,天祿里,臺北市士林區中山北路六段450巷15號,"25.113496,121.528105",1,"136 ",士林分局,
士林區,WVA00674,天祿里,臺北市士林區中山北路六段450巷17號,"25.11342,121.528116",1,"294 ",士林分局,
士林區,WVA00676,天祿里,臺北市士林區中山北路六段450巷27號,"25.113674,121.528279",1,"149 ",士林分局,
士林區,WVA00706,天祿里,臺北市士林區中山北路六段754巷18號,"25.114955,121.528898",1,"130 ",士林分局,
士林區,WVA03321,天祿里,臺北市士林區士東路91巷1號,"25.112341,121.528942",1,"877 ",士林分局,
士林區,WVA00550,天祿里,臺北市士林區中山北路六段392號,"25.112977,121.526815",1,"429 ",士林分局,
士林區,WVA00550,天祿里,臺北市士林區中山北路六段392號,"25.112977,121.526815",1,"1444 ",士林分局,
士林區,WVA00550,天祿里,臺北市士林區中山北路六段392號,"25.112977,121.526815",1,"1094 ",士林分局,
士林區,WVA00550,天祿里,臺北市士林區中山北路六段392號,"25.112977,121.526815",1,"452 ",士林分局,
士林區,WVA00550,天祿里,臺北市士林區中山北路六段392號,"25.112977,121.526815",1,"2644 ",士林分局,
士林區,WVA00178,天壽里,臺北市士林區中山北路六段441巷23號,"25.116661,121.526796",1,"38 ",士林分局,
士林區,WVA00179,天壽里,臺北市士林區中山北路六段441巷3號,"25.11496,121.527258",1,"56 ",士林分局,
士林區,WVA00236,天壽里,臺北市士林區中山北路六段405巷24號,"25.114325,121.525809",1,"122 ",士林分局,
士林區,WVA00237,天壽里,臺北市士林區中山北路六段405巷10號,"25.113776,121.526019",1,"313 ",士林分局,
士林區,WVA00554,天壽里,臺北市士林區中山北路六段421號,"25.113769,121.526887",1,"753 ",士林分局,
士林區,WVA00555,天壽里,臺北市士林區中山北路六段429號,"25.114011,121.527017",1,"78 ",士林分局,
士林區,WVA00556,天壽里,臺北市士林區中山北路六段431-1號,"25.114118,121.527047",1,"672 ",士林分局,
士林區,WVA00557,天壽里,臺北市士林區中山北路六段433號,"25.114408,121.527225",1,"134 ",士林分局,
士林區,WVA00560,天壽里,臺北市士林區中山北路六段719號,"25.115123,121.527593",1,"145 ",士林分局,
士林區,WVA00624,天壽里,臺北市士林區中山北路六段405巷2號,"25.113475,121.52621",1,"334 ",士林分局,
士林區,WVA00625,天壽里,臺北市士林區中山北路六段405巷22號,"25.114179,121.525895",1,"252 ",士林分局,
士林區,WVA00635,天壽里,臺北市士林區中山北路六段405巷6號,"25.113626,121.526117",1,"444 ",士林分局,
士林區,WVA00643,天壽里,臺北市士林區中山北路六段419巷1號,"25.113513,121.526709",1,"298 ",士林分局,
士林區,WVA00644,天壽里,臺北市士林區中山北路六段419巷12號,"25.114144,121.526375",1,"216 ",士林分局,
士林區,WVA00645,天壽里,臺北市士林區中山北路六段419巷13號,"25.113969,121.526283",1,"108 ",士林分局,
