電腦編號,座落,緯度,經度,地下樓層數,可容納人數,管轄分局,placemark_address
TPA0044,宜蘭縣羅東鎮信義里中正北路93號,24.681783,121.771168,1.0,109,羅東分局,"台灣電力公司 TPA0044 宜蘭縣羅東鎮信義里中正北路93號 109"
TPA0045,宜蘭縣羅東鎮賢文里民意街115號 ,24.6775561,121.7642426,1.0,216,羅東分局,"公寓 TPA0045 宜蘭縣羅東鎮賢文里民意街115號  216"
TPA0046,宜蘭縣羅東鎮集祥里興東路8-1號 ,24.6774097,121.7684588,2.0,973,羅東分局,"金羅東大飯店 TPA0046 宜蘭縣羅東鎮集祥里興東路8-1號  973"
TPA0050,宜蘭縣羅東鎮樹林里公正路324號,24.6807286,121.761905,1.0,424,羅東分局,"羅東高級中學 TPA0050 宜蘭縣羅東鎮樹林里公正路324號 424"
TPA0055,宜蘭縣羅東鎮賢文里興東路16號 ,24.6781677,121.768628,1.0,181,羅東分局,"羅東水利大樓 TPA0055 宜蘭縣羅東鎮賢文里興東路16號  181"
TPA0059,宜蘭縣羅東鎮公正里公正路157號,24.6785504,121.7697348,1.0,346,羅東分局,"國泰人壽大樓 TPA0059 宜蘭縣羅東鎮公正里公正路157號 346"
TPA0063,宜蘭縣羅東鎮公正里公正路鍾山新村1號 ,24.6804705,121.766518,1.0,454,羅東分局,"鍾山新村 TPA0063 宜蘭縣羅東鎮公正里公正路鍾山新村1號  454"
TPA0065,宜蘭縣羅東鎮賢文里純精路二段226巷3號 ,24.6789561,121.7643495,1.0,264,羅東分局,"公寓 TPA0065 宜蘭縣羅東鎮賢文里純精路二段226巷3號  264"
TPA0069,宜蘭縣羅東鎮賢文里民權路160號 ,24.676616,121.7658876,1.0,266,羅東分局,"公寓 TPA0069 宜蘭縣羅東鎮賢文里民權路160號  266"
TPA0070,宜蘭縣羅東鎮公正里公正路284巷1號,24.6800621,121.7650741,1.0,380,羅東分局,"立固企業大樓 TPA0070 宜蘭縣羅東鎮公正里公正路284巷1號 380"
TPA0071,宜蘭縣羅東鎮公正里公正路238號 ,24.679551,121.7667146,1.0,330,羅東分局,"大樓 TPA0071 宜蘭縣羅東鎮公正里公正路238號  330"
TPA0072,宜蘭縣羅東鎮信義里純精路3段160巷16號 ,24.682495,121.765975,1.0,733,羅東分局,"公寓 TPA0072 宜蘭縣羅東鎮信義里純精路3段160巷16號  733"
TPA0073,宜蘭縣羅東鎮集祥里公正路103號 ,24.6782073,121.7709116,1.0,213,羅東分局,"延林牙醫診所 TPA0073 宜蘭縣羅東鎮集祥里公正路103號  213"
TPA0074,宜蘭縣羅東鎮信義里純精路3段252巷26號 ,24.6836672,121.7662904,1.0,681,羅東分局,"公寓 TPA0074 宜蘭縣羅東鎮信義里純精路3段252巷26號  681"
TPA0075,宜蘭縣羅東鎮公正里天津路42號,24.679704,121.770143,2.0,1019,羅東分局,"立崎飯店 TPA0075 宜蘭縣羅東鎮公正里天津路42號 1019"
TPA0076,宜蘭縣羅東鎮集祥里天津路1巷12號 ,24.6777668,121.7688673,1.0,98,羅東分局,"公寓 TPA0076 宜蘭縣羅東鎮集祥里天津路1巷12號  98"
TPA0079,宜蘭縣羅東鎮樹林里公正路324號,24.6807286,121.761905,1.0,1164,羅東分局,"羅東高中 TPA0079 宜蘭縣羅東鎮樹林里公正路324號 1164"
TPA0080,宜蘭縣羅東鎮賢文里興東路85號,24.6783311,121.7684031,1.0,965,羅東分局,"World Gym世界健身俱樂部 宜蘭羅東店 TPA0080 宜蘭縣羅東鎮賢文里興東路85號 965"
TPA0081,宜蘭縣羅東鎮集祥里興東路16號 ,24.6781677,121.768628,1.0,609,羅東分局,"羅東水利大樓 TPA0081 宜蘭縣羅東鎮集祥里興東路16號  609"
TPA0082,宜蘭縣羅東鎮信義里中正北路42號 ,24.6795451,121.772005,1.0,942,羅東分局,"大樓 TPA0082 宜蘭縣羅東鎮信義里中正北路42號  942"
TPA0083,宜蘭縣羅東鎮公正里倉前路68號 ,24.681226,121.769097,1.0,1782,羅東分局,"大樓 TPA0083 宜蘭縣羅東鎮公正里倉前路68號  1782"
TPA0084,宜蘭縣羅東鎮公正里倉前路119號 ,24.6811527,121.7680597,1.0,160,羅東分局,"大樓 TPA0084 宜蘭縣羅東鎮公正里倉前路119號  160"
TPA0085,宜蘭縣羅東鎮信義里純精路3段162號,24.6829401,121.7655607,1.0,1162,羅東分局,"快樂望族 TPA0085 宜蘭縣羅東鎮信義里純精路3段162號 1162"
TPA0086,宜蘭縣羅東鎮信義里天津路85號 ,24.68177,121.7704895,1.0,844,羅東分局,"公寓 TPA0086 宜蘭縣羅東鎮信義里天津路85號  844"
TPA0087,宜蘭縣羅東鎮信義里純精路3段252巷3號 ,24.6842316,121.7665349,1.0,1260,羅東分局,"快樂環鑽大樓 TPA0087 宜蘭縣羅東鎮信義里純精路3段252巷3號  1260"
TPA0088,宜蘭縣羅東鎮信義里興東路245號,24.6830472,121.7699445,0.0,518,羅東分局,"緯利餐具 TPA0088 宜蘭縣羅東鎮信義里興東路245號 518"
TPA0089,宜蘭縣羅東鎮信義里愛國路85號 ,24.685316,121.7680872,1.0,473,羅東分局,"富貴圓 TPA0089 宜蘭縣羅東鎮信義里愛國路85號  473"
TPA0090,宜蘭縣羅東鎮信義里興東路263號 ,24.6838191,121.77022,1.0,829,羅東分局,"巨星大樓 TPA0090 宜蘭縣羅東鎮信義里興東路263號  829"
TPA0091,宜蘭縣羅東鎮賢文里民生路113號 ,24.6778807,121.7658807,1.0,330,羅東分局,"帝皇建設 TPA0091 宜蘭縣羅東鎮賢文里民生路113號  330"
TPA0092,宜蘭縣羅東鎮公正里公正路196號,24.6791862,121.7680421,1.0,262,羅東分局,"明台產物保險股份有限公司 TPA0092 宜蘭縣羅東鎮公正里公正路196號 262"
TPA0093,宜蘭縣羅東鎮賢文里純精路2段195號 ,24.6790305,121.7635975,1.0,3224,羅東分局,"金融漢宮 TPA0093 宜蘭縣羅東鎮賢文里純精路2段195號  3224"
TPA0094,宜蘭縣羅東鎮信義里興東路280號 ,24.6843395,121.7706377,1.0,372,羅東分局,"大樓 TPA0094 宜蘭縣羅東鎮信義里興東路280號  372"
TPA0096,宜蘭縣羅東鎮賢文里公正路289號 ,24.6800598,121.7635631,1.0,1369,羅東分局,"明圓大樓 TPA0096 宜蘭縣羅東鎮賢文里公正路289號  1369"
TPA0097,宜蘭縣羅東鎮賢文里河濱路25號,24.6878307,121.7521603,1.0,373,羅東分局,"吉神園邸 TPA0097 宜蘭縣羅東鎮賢文里河濱路25號 373"
TPA0099,宜蘭縣羅東鎮樹林里豐年路207號 ,24.682358,121.7618327,1.0,1130,羅東分局,"書香門第 TPA0099 宜蘭縣羅東鎮樹林里豐年路207號  1130"
TPA0103,宜蘭縣羅東鎮賢文里公正路371號 ,24.6804358,121.7611148,1.0,860,羅東分局,"一品大廈 TPA0103 宜蘭縣羅東鎮賢文里公正路371號  860"
TPA0105,宜蘭縣羅東鎮信義里興東路117號 ,24.679657,121.768822,1.0,316,羅東分局,"財星商圈大樓 TPA0105 宜蘭縣羅東鎮信義里興東路117號  316"
TPA0106,宜蘭縣羅東鎮賢文里公正路173號 ,24.6789721,121.7679528,2.0,145,羅東分局,"興立建設大樓 TPA0106 宜蘭縣羅東鎮賢文里公正路173號  145"
TPA0107,宜蘭縣羅東鎮信義里純精路3段162號,24.683066,121.765898,1.0,2092,羅東分局,"快樂敦煌 TPA0107 宜蘭縣羅東鎮信義里純精路3段162號 2092"
TPA0108,宜蘭縣羅東鎮公正里倉前路81號 ,24.6807791,121.769661,2.0,560,羅東分局,"華爾街大廈 TPA0108 宜蘭縣羅東鎮公正里倉前路81號  560"
TPA0109,宜蘭縣羅東鎮信義里純精路三段107號 ,24.6826413,121.7647796,1.0,524,羅東分局,"正發大樓 TPA0109 宜蘭縣羅東鎮信義里純精路三段107號  524"
TPA0147,宜蘭縣羅東鎮國華里國華路101號,24.6765027,121.7607902,1.0,314,羅東分局,"國華國中 TPA0147 宜蘭縣羅東鎮國華里國華路101號 314"
TPA0166,宜蘭縣羅東鎮國華里國華路101號,24.6765027,121.7607902,1.0,170,羅東分局,"國華國中 TPA0166 宜蘭縣羅東鎮國華里國華路101號 170"
TPA0324,宜蘭縣羅東鎮賢文里中華路45號 ,24.6776342,121.7667344,1.0,277,羅東分局,"公寓 TPA0324 宜蘭縣羅東鎮賢文里中華路45號  277"
TPA0325,宜蘭縣羅東鎮集祥里公正路155號 ,24.6784933,121.7698821,3.0,1446,羅東分局,"金站前商業大樓 TPA0325 宜蘭縣羅東鎮集祥里公正路155號  1446"
TPA0329,宜蘭縣羅東鎮樹林里樹人路36號 ,24.6815361,121.7633766,1.0,1188,羅東分局,"理想家 TPA0329 宜蘭縣羅東鎮樹林里樹人路36號  1188"
TPA0330,宜蘭縣羅東鎮信義里長春路62號 ,24.678057,121.7708871,1.0,1179,羅東分局,"公寓 TPA0330 宜蘭縣羅東鎮信義里長春路62號  1179"
TPA0342,宜蘭縣羅東鎮信義里興東路269號 ,24.6840205,121.770294,1.0,506,羅東分局,"東興婦產科 TPA0342 宜蘭縣羅東鎮信義里興東路269號  506"
TPA0344,宜蘭縣羅東鎮賢文里中華路29-1號 ,24.6767944,121.7663931,1.0,257,羅東分局,"福德華城 TPA0344 宜蘭縣羅東鎮賢文里中華路29-1號  257"
TPA0353,宜蘭縣羅東鎮公正里公正路119號 ,24.6783794,121.7702587,1.0,678,羅東分局,"大樓 TPA0353 宜蘭縣羅東鎮公正里公正路119號  678"
TPA0355,宜蘭縣羅東鎮信義里林場路1號 ,24.6838913,121.7711109,1.0,669,羅東分局,"林場博觀 TPA0355 宜蘭縣羅東鎮信義里林場路1號  669"
TPA0359,宜蘭縣羅東鎮公正里中華路99號,24.6824518,121.768302,1.0,1228,羅東分局,"羅東國中 TPA0359 宜蘭縣羅東鎮公正里中華路99號 1228"
TPA0361,宜蘭縣羅東鎮國華里國華街101號,24.6773113,121.7610201,1.0,1779,羅東分局,"國華國中 TPA0361 宜蘭縣羅東鎮國華里國華街101號 1779"
TPA0368,宜蘭縣羅東鎮賢文里忠孝路90巷26號 ,24.676883,121.765946,1.0,660,羅東分局,"公寓 TPA0368 宜蘭縣羅東鎮賢文里忠孝路90巷26號  660"
TPA0370,宜蘭縣羅東鎮賢文里中華路47號,24.6789072,121.7670582,2.0,7452,羅東分局,"公正國小 TPA0370 宜蘭縣羅東鎮賢文里中華路47號 7452"
TPA0371,宜蘭縣羅東鎮信義里純精路3段156號 ,24.6827359,121.7654628,2.0,2130,羅東分局,"福容首學 TPA0371 宜蘭縣羅東鎮信義里純精路3段156號  2130"
TPA0372,宜蘭縣羅東鎮樹林里豐年路39巷25號 ,24.6813796,121.7575328,1.0,3020,羅東分局,"名軒大樓 TPA0372 宜蘭縣羅東鎮樹林里豐年路39巷25號  3020"
TPA0375,宜蘭縣羅東鎮仁愛里仁愛路三段325巷2號 ,24.701803,121.759362,1.0,684,羅東分局,"公寓 TPA0375 宜蘭縣羅東鎮仁愛里仁愛路三段325巷2號  684"
TPA0376,宜蘭縣羅東鎮信義里中華路99號,24.6824518,121.768302,1.0,178,羅東分局,"羅東國中 TPA0376 宜蘭縣羅東鎮信義里中華路99號 178"
TPA0377,宜蘭縣羅東鎮集祥里民生路82號,24.677277,121.769036,1.0,594,羅東分局,"長老教會 TPA0377 宜蘭縣羅東鎮集祥里民生路82號 594"
TPA0380,宜蘭縣羅東鎮公正里倉前路77號 ,24.6806577,121.7700407,1.0,621,羅東分局,"凱悅大地 TPA0380 宜蘭縣羅東鎮公正里倉前路77號  621"
TPA0384,宜蘭縣羅東鎮賢文里忠孝路88號 ,24.677271,121.765325,1.0,186,羅東分局,"大樓 TPA0384 宜蘭縣羅東鎮賢文里忠孝路88號  186"
TPA0386,宜蘭縣羅東鎮公正里倉前路77號 ,24.6804963,121.7701157,1.0,1172,羅東分局,"凱悅大地 TPA0386 宜蘭縣羅東鎮公正里倉前路77號  1172"
TPA0389,宜蘭縣羅東鎮信義里天津路61號 ,24.6812054,121.7703171,1.0,652,羅東分局,"富貴家園 TPA0389 宜蘭縣羅東鎮信義里天津路61號  652"
TPA0390,宜蘭縣羅東鎮公正里中華路57-2號 ,24.6797695,121.7674251,1.0,547,羅東分局,"大樓 TPA0390 宜蘭縣羅東鎮公正里中華路57-2號  547"
TPA0395,宜蘭縣羅東鎮公正里倉前路99號 ,24.681085,121.768568,1.0,341,羅東分局,"大樓 TPA0395 宜蘭縣羅東鎮公正里倉前路99號  341"
TPA0396,宜蘭縣羅東鎮公正里林森路68號 ,24.6794961,121.7702958,1.0,1181,羅東分局,"香草旅店 TPA0396 宜蘭縣羅東鎮公正里林森路68號  1181"
TPA0413,宜蘭縣羅東鎮集祥里天津路13號,24.6781824,121.7693736,1.0,382,羅東分局,"消防局 TPA0413 宜蘭縣羅東鎮集祥里天津路13號 382"
TPA0416,宜蘭縣羅東鎮信義里復興路一段16號 ,24.6822531,121.7709044,1.0,304,羅東分局,"林場-智慧好森活 TPA0416 宜蘭縣羅東鎮信義里復興路一段16號  304"
TPA0110,宜蘭縣羅東鎮漢民里中山西街224號 ,24.6731317,121.7644214,1.0,1663,羅東分局,"西湖大樓 TPA0110 宜蘭縣羅東鎮漢民里中山西街224號  1663"
TPA0115,宜蘭縣羅東鎮南豪里興東南路100號,24.6707283,121.7687197,1.0,1026,羅東分局,"成功國小 TPA0115 宜蘭縣羅東鎮南豪里興東南路100號 1026"
TPA0117,宜蘭縣羅東鎮北成里中山路四段360號 ,24.6728353,121.7571262,1.0,313,羅東分局,"羅東高商 TPA0117 宜蘭縣羅東鎮北成里中山路四段360號  313"
TPA0125,宜蘭縣羅東鎮漢民里北成路1段11號 ,24.6749815,121.7626812,1.0,389,羅東分局,"公寓 TPA0125 宜蘭縣羅東鎮漢民里北成路1段11號  389"
TPA0144,宜蘭縣羅東鎮國華里北成路1段125號 ,24.675601,121.7585969,1.0,421,羅東分局,"北成國小 TPA0144 宜蘭縣羅東鎮國華里北成路1段125號  421"
TPA0153,宜蘭縣羅東鎮漢民里中山西路3號 ,24.675037,121.763793,1.0,149,羅東分局,"公寓 TPA0153 宜蘭縣羅東鎮漢民里中山西路3號  149"
TPA0154,宜蘭縣羅東鎮國華里培英路147號 ,24.679446,121.7574023,1.0,125,羅東分局,"公寓 TPA0154 宜蘭縣羅東鎮國華里培英路147號  125"
TPA0157,宜蘭縣羅東鎮仁和里光華街75號 ,24.6787959,121.757976,1.0,693,羅東分局,"富景天下 TPA0157 宜蘭縣羅東鎮仁和里光華街75號  693"
TPA0158,宜蘭縣羅東鎮西安里純精路1段109號 ,24.6707387,121.7640334,1.0,745,羅東分局,"羅東鎮農會 TPA0158 宜蘭縣羅東鎮西安里純精路1段109號  745"
TPA0159,宜蘭縣羅東鎮西安里北成路1段125號 ,24.674501,121.762298,1.0,386,羅東分局,"北成國小 TPA0159 宜蘭縣羅東鎮西安里北成路1段125號  386"
TPA0162,宜蘭縣羅東鎮成功里興東南路188-2號 ,24.6731255,121.7672414,1.0,436,羅東分局,"名園大廈 TPA0162 宜蘭縣羅東鎮成功里興東南路188-2號  436"
TPA0169,宜蘭縣羅東鎮漢民里忠孝路53號,24.676474,121.764851,1.0,190,羅東分局,"國城大飯店 TPA0169 宜蘭縣羅東鎮漢民里忠孝路53號 190"
TPA0170,宜蘭縣羅東鎮西安里維揚路245巷17號 ,24.6717602,121.7564118,1.0,474,羅東分局,"公寓 TPA0170 宜蘭縣羅東鎮西安里維揚路245巷17號  474"
TPA0171,宜蘭縣羅東鎮仁和里中正街5號 ,24.673043,121.769803,1.0,154,羅東分局,"公寓 TPA0171 宜蘭縣羅東鎮仁和里中正街5號  154"
TPA0172,宜蘭縣羅東鎮國華里四育路10號 ,24.6759738,121.7596578,1.0,933,羅東分局,"公寓 TPA0172 宜蘭縣羅東鎮國華里四育路10號  933"
TPA0173,宜蘭縣羅東鎮成功里興東南路245號,24.6726715,121.7670889,1.0,518,羅東分局,"新光人壽 TPA0173 宜蘭縣羅東鎮成功里興東南路245號 518"
TPA0174,宜蘭縣羅東鎮成功里南門路121號 ,24.67282,121.7653774,1.0,421,羅東分局,"大樓 TPA0174 宜蘭縣羅東鎮成功里南門路121號  421"
TPA0175,宜蘭縣羅東鎮國華里光華街18號 ,24.6780161,121.7589979,1.0,816,羅東分局,"北成名將宮廷 TPA0175 宜蘭縣羅東鎮國華里光華街18號  816"
TPA0176,宜蘭縣羅東鎮北成里光華街38號 ,24.6787257,121.7582945,1.0,537,羅東分局,"富景雙星 TPA0176 宜蘭縣羅東鎮北成里光華街38號  537"
TPA0177,宜蘭縣羅東鎮北成里培英路152號 ,24.6792078,121.758126,1.0,441,羅東分局,"富景世家 TPA0177 宜蘭縣羅東鎮北成里培英路152號  441"
TPA0178,宜蘭縣羅東鎮漢民里北成路1段16號  ,24.675171,121.7622667,1.0,2018,羅東分局,"公寓 TPA0178 宜蘭縣羅東鎮漢民里北成路1段16號   2018"
TPA0179,宜蘭縣羅東鎮維揚里成功街156號 ,24.6710461,121.7628127,1.0,304,羅東分局,"大樓 TPA0179 宜蘭縣羅東鎮維揚里成功街156號  304"
TPA0180,宜蘭縣羅東鎮仁和里康樂巷14號 ,24.6732482,121.7692572,1.0,245,羅東分局,"博愛新貴大樓 TPA0180 宜蘭縣羅東鎮仁和里康樂巷14號  245"
TPA0183,宜蘭縣羅東鎮北成里中山路4段360號,24.6726722,121.756686,1.0,610,羅東分局,"羅東高商 TPA0183 宜蘭縣羅東鎮北成里中山路4段360號 610"
TPA0184,宜蘭縣羅東鎮成功里南門路37號,24.6727743,121.769197,1.0,752,羅東分局,"六福護理之家 TPA0184 宜蘭縣羅東鎮成功里南門路37號 752"
TPA0185,宜蘭縣羅東鎮成功里中山路4段143號 ,24.6734783,121.7603385,1.0,538,羅東分局,"大樓 TPA0185 宜蘭縣羅東鎮成功里中山路4段143號  538"
TPA0186,宜蘭縣羅東鎮成功里中山路3段492號 ,24.6746075,121.7645035,1.0,280,羅東分局,"金湯商業大樓 TPA0186 宜蘭縣羅東鎮成功里中山路3段492號  280"
TPA0187,宜蘭縣羅東鎮成功里南門路105號 ,24.6728451,121.7659631,1.0,308,羅東分局,"大樓 TPA0187 宜蘭縣羅東鎮成功里南門路105號  308"
TPA0188,宜蘭縣羅東鎮國華里公正路575號 ,24.6787401,121.7557499,1.0,1500,羅東分局,"才子佳人大樓 TPA0188 宜蘭縣羅東鎮國華里公正路575號  1500"
TPA0189,宜蘭縣羅東鎮北成里四維路157號 ,24.686482,121.7521782,1.0,5133,羅東分局,"皇家公園海 TPA0189 宜蘭縣羅東鎮北成里四維路157號  5133"
TPA0192,宜蘭縣羅東鎮國華里培英路132號 ,24.6788748,121.7587293,1.0,272,羅東分局,"有巢居 TPA0192 宜蘭縣羅東鎮國華里培英路132號  272"
TPA0194,宜蘭縣羅東鎮北成里四育路83號 ,24.6783132,121.7601416,1.0,529,羅東分局,"公寓 TPA0194 宜蘭縣羅東鎮北成里四育路83號  529"
TPA0195,宜蘭縣羅東鎮國華里公正路517號 ,24.6796718,121.7571013,1.0,1337,羅東分局,"柯林頓 TPA0195 宜蘭縣羅東鎮國華里公正路517號  1337"
TPA0196,宜蘭縣羅東鎮國華里公正路561號 ,24.6787987,121.7556546,1.0,2389,羅東分局,"觀天下大樓 TPA0196 宜蘭縣羅東鎮國華里公正路561號  2389"
TPA0197,宜蘭縣羅東鎮漢民里純精路2段1號 ,24.6743846,121.7634365,2.0,542,羅東分局,"純金999大樓 TPA0197 宜蘭縣羅東鎮漢民里純精路2段1號  542"
TPA0198,宜蘭縣羅東鎮北成路1段59號 ,24.675234,121.761087,1.0,625,羅東分局,"儒林雅舍 TPA0198 宜蘭縣羅東鎮北成路1段59號  625"
TPA0200,宜蘭縣羅東鎮成功里興東南路201號,24.671937,121.7675335,1.0,181,羅東分局,"東光國中 TPA0200 宜蘭縣羅東鎮成功里興東南路201號 181"
TPA0201,宜蘭縣羅東鎮漢民里北成路1段17號 ,24.6748848,121.763302,1.0,1044,羅東分局,"老人長期照顧中心 TPA0201 宜蘭縣羅東鎮漢民里北成路1段17號  1044"
TPA0340,宜蘭縣羅東鎮北成里四育路79號 ,24.6781829,121.76012,1.0,224,羅東分局,"公寓 TPA0340 宜蘭縣羅東鎮北成里四育路79號  224"
TPA0341,宜蘭縣羅東鎮仁德里興東南路232號 ,24.6743718,121.7674204,1.0,1232,羅東分局,"大樓 TPA0341 宜蘭縣羅東鎮仁德里興東南路232號  1232"
TPA0349,宜蘭縣羅東鎮仁和里民族路75號 ,24.674149,121.7683454,1.0,274,羅東分局,"公寓 TPA0349 宜蘭縣羅東鎮仁和里民族路75號  274"
TPA0352,宜蘭縣羅東鎮成功里南門路49號 ,24.672605,121.768542,2.0,3164,羅東分局,"康定新城 TPA0352 宜蘭縣羅東鎮成功里南門路49號  3164"
TPA0358,宜蘭縣羅東鎮維揚里維揚路55巷16號,24.671522,121.76182,1.0,1360,羅東分局,"爐源寺 TPA0358 宜蘭縣羅東鎮維揚里維揚路55巷16號 1360"
TPA0366,宜蘭縣羅東鎮漢民里南門路71號,24.6727661,121.7676967,1.0,630,羅東分局,"真耶穌教會 TPA0366 宜蘭縣羅東鎮漢民里南門路71號 630"
TPA0369,宜蘭縣羅東鎮漢民里純精路2段111號,24.6771084,121.7633213,2.0,1848,羅東分局,"沅利諦闊 TPA0369 宜蘭縣羅東鎮漢民里純精路2段111號 1848"
TPA0374,宜蘭縣羅東鎮成功里興東南路201號,24.671937,121.7675335,1.0,204,羅東分局,"東光國中 TPA0374 宜蘭縣羅東鎮成功里興東南路201號 204"
TPA0382,宜蘭縣羅東鎮西安里南盟路69巷60號,24.667793,121.76387,1.0,4346,羅東分局,"羅東御花園 TPA0382 宜蘭縣羅東鎮西安里南盟路69巷60號 4346"
TPA0392,宜蘭縣羅東鎮成功里興東南路201號,24.671937,121.7675335,1.0,1146,羅東分局,"東光國中 TPA0392 宜蘭縣羅東鎮成功里興東南路201號 1146"
TPA0393,宜蘭縣羅東鎮成功里興東南路201號,24.671937,121.7675335,1.0,219,羅東分局,"東光國中 TPA0393 宜蘭縣羅東鎮成功里興東南路201號 219"
TPA0397,宜蘭縣羅東鎮北成里北成路一段125號,24.675601,121.7585969,1.0,3069,羅東分局,"北成國小 TPA0397 宜蘭縣羅東鎮北成里北成路一段125號 3069"
TPA0116,宜蘭縣羅東鎮中山里興東路6號 ,24.6758447,121.7678739,2.0,1056,羅東分局,"船來大樓 TPA0116 宜蘭縣羅東鎮中山里興東路6號  1056"
TPA0126,宜蘭縣羅東鎮中山里中山路三段348號 ,24.6751508,121.7669927,1.0,297,羅東分局,"大樓 TPA0126 宜蘭縣羅東鎮中山里中山路三段348號  297"
TPA0145,宜蘭縣羅東鎮中山里中山路三段350號 ,24.6751403,121.7669702,1.0,297,羅東分局,"大樓 TPA0145 宜蘭縣羅東鎮中山里中山路三段350號  297"
TPA0152,宜蘭縣羅東鎮中山里民權路163號 ,24.6762303,121.7666504,1.0,390,羅東分局,"公寓 TPA0152 宜蘭縣羅東鎮中山里民權路163號  390"
TPA0190,宜蘭縣羅東鎮中山里中山路三段306號,24.6753681,121.7680218,1.0,527,羅東分局,"木棉道美學商旅 TPA0190 宜蘭縣羅東鎮中山里中山路三段306號 527"
TPA0202,宜蘭縣羅東鎮開明里清潭路74號 ,24.6740258,121.7724189,1.0,229,羅東分局,"開羅學園 TPA0202 宜蘭縣羅東鎮開明里清潭路74號  229"
TPA0205,宜蘭縣羅東鎮開明里公正路37號 ,24.677861,121.7732882,1.0,118,羅東分局,"公寓 TPA0205 宜蘭縣羅東鎮開明里公正路37號  118"
TPA0207,宜蘭縣羅東鎮開明里中山路三段59號 ,24.6744829,121.7726516,1.0,28,羅東分局,"公寓 TPA0207 宜蘭縣羅東鎮開明里中山路三段59號  28"
TPA0210,宜蘭縣羅東鎮開明里中正路186號,24.6772096,121.7719346,1.0,,羅東分局,"新時代大樓 TPA0210 宜蘭縣羅東鎮開明里中正路186號"
TPA0215,宜蘭縣羅東鎮中山里振泰街34號 ,24.6761401,121.7699621,1.0,141,羅東分局,"公寓 TPA0215 宜蘭縣羅東鎮中山里振泰街34號  141"
TPA0218,宜蘭縣羅東鎮開明里開羅街開羅巷2號 ,24.6740452,121.7739245,1.0,121,羅東分局,"慈惠禪寺 TPA0218 宜蘭縣羅東鎮開明里開羅街開羅巷2號  121"
TPA0221,宜蘭縣羅東鎮開明里清潭路148巷13號 ,24.6728901,121.770768,1.0,102,羅東分局,"公寓 TPA0221 宜蘭縣羅東鎮開明里清潭路148巷13號  102"
TPA0225,宜蘭縣羅東鎮開明里中正路72號 ,24.6743256,121.770895,1.0,96,羅東分局,"公寓 TPA0225 宜蘭縣羅東鎮開明里中正路72號  96"
TPA0226,宜蘭縣羅東鎮南昌里南昌街79號,24.6710821,121.7735489,2.0,2564,羅東分局,"羅東聖母醫院 TPA0226 宜蘭縣羅東鎮南昌里南昌街79號 2564"
TPA0228,宜蘭縣羅東鎮開明里民族路5號 ,24.6733122,121.7714892,1.0,104,羅東分局,"公寓 TPA0228 宜蘭縣羅東鎮開明里民族路5號  104"
TPA0229,宜蘭縣羅東鎮大新里和平路134號 ,24.6770145,121.7725489,1.0,266,羅東分局,"公寓 TPA0229 宜蘭縣羅東鎮大新里和平路134號  266"
TPA0231,宜蘭縣羅東鎮南昌里中正南路102號,24.670064,121.771588,1.0,201,羅東分局,"郵局 TPA0231 宜蘭縣羅東鎮南昌里中正南路102號 201"
TPA0232,宜蘭縣羅東鎮南昌里南昌街81號 ,24.6720393,121.7709577,2.0,3842,羅東分局,"羅東博愛醫院門診醫學大樓 TPA0232 宜蘭縣羅東鎮南昌里南昌街81號  3842"
TPA0234,宜蘭縣羅東鎮南昌里南昌街53巷1號,24.6717825,121.7741325,1.0,857,羅東分局,"羅許基金會 TPA0234 宜蘭縣羅東鎮南昌里南昌街53巷1號 857"
TPA0236,宜蘭縣羅東鎮大新里站前路46巷8號 ,24.6765069,121.773254,1.0,1953,羅東分局,"最好大廣場社區 TPA0236 宜蘭縣羅東鎮大新里站前路46巷8號  1953"
TPA0237,宜蘭縣羅東鎮南昌里站前南路183巷3號 ,24.6719981,121.77421,1.0,149,羅東分局,"公寓 TPA0237 宜蘭縣羅東鎮南昌里站前南路183巷3號  149"
TPA0244,宜蘭縣羅東鎮南昌里南昌街61-26號 ,24.6705872,121.7735409,1.0,306,羅東分局,"百合之家 TPA0244 宜蘭縣羅東鎮南昌里南昌街61-26號  306"
TPA0245,宜蘭縣羅東鎮羅莊里站東路86-6號 ,24.670511,121.775829,1.0,553,羅東分局,"甲天下 TPA0245 宜蘭縣羅東鎮羅莊里站東路86-6號  553"
TPA0246,宜蘭縣羅東鎮大新里公正路27號 ,24.6778704,121.7738193,2.0,730,羅東分局,"聯合商業大樓 TPA0246 宜蘭縣羅東鎮大新里公正路27號  730"
TPA0253,宜蘭縣羅東鎮南昌里南昌街33-6號 ,24.672609,121.774046,1.0,556,羅東分局,"上尚華夏 TPA0253 宜蘭縣羅東鎮南昌里南昌街33-6號  556"
TPA0254,宜蘭縣羅東鎮南昌里康莊路79號 ,24.671709,121.7768815,1.0,1266,羅東分局,"大樓 TPA0254 宜蘭縣羅東鎮南昌里康莊路79號  1266"
TPA0255,宜蘭縣羅東鎮羅莊里天祥路17號 ,24.6691482,121.7764076,1.0,1160,羅東分局,"大樓 TPA0255 宜蘭縣羅東鎮羅莊里天祥路17號  1160"
TPA0256,宜蘭縣羅東鎮東安里陽明路12號 ,24.6753949,121.7763285,1.0,562,羅東分局,"東之馨 TPA0256 宜蘭縣羅東鎮東安里陽明路12號  562"
