建築物名稱,縣(市),鄉鎮市區,村里別,地址,避難樓層,"防空避難 設備面積 (平方公尺)",是否兼作停車空間,"容量 （自動計算）",轄管分局,"建檔日期 （西元年/月/日）","最後修正日期 （西元年/月/日）",緯經度,備註
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里8鄰大同路3號,1.0,33.0,,36.0,頭份分局,1978/1/12,2022/12/31,"24.693867, 120.913805",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里8鄰建國路8號,1.0,25.0,,27.0,頭份分局,1978/1/12,2022/12/31,"24.69356353457545, 120.91452737543247",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里1鄰中華路1400號,1.0,14.0,,15.0,頭份分局,1978/4/11,2022/12/31,"24.696592, 120.917266",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里1鄰中華路1402號,1.0,14.0,,15.0,頭份分局,1978/4/11,2022/12/31,"24.696891, 120.917271",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里7鄰中華路1435號,1.0,14.0,,15.0,頭份分局,1978/4/21,2022/12/31,"24.695179, 120.915892",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里8鄰建國路34號,1.0,16.0,,17.0,頭份分局,1978/4/24,2022/12/31,"24.694068, 120.913524",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里7鄰大同路52號,1.0,28.0,,31.0,頭份分局,1974/6/2,2022/12/31,"24.695018884428734, 120.91455068151646",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里7鄰建國路6號,1.0,28.0,,31.0,頭份分局,1976/10/3,2022/12/31,"24.693626282218307, 120.91483826564435",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里8鄰大同路55號,1.0,1395.0,,1550.0,頭份分局,1983/8/15,2022/12/31,"24.695062927272097, 120.91441385453251",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里7鄰永安街80號,1.0,29.0,,32.0,頭份分局,1977/7/12,2022/12/31,"24.694927512966277, 120.91530405143696",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里7鄰大同路36號,1.0,31.0,,34.0,頭份分局,1978/11/30,2022/12/31,"24.694835680041752, 120.91455956987647",
住宅大樓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里6鄰三民街30號,1.0,875.0,,972.0,頭份分局,1983/8/15,2022/12/31,"24.695898282983624, 120.9143707619405",
尖山派出所,苗栗縣,頭份市,廣興里,苗栗縣頭份市廣興里2鄰中華路160號,1.0,70.0,,77.0,頭份分局,1986/7/31,2022/12/31,"24.664698, 120.881109",
民宅公寓,苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里蘆竹路221號,1.0,80.0,,88.0,頭份分局,1974/5/2,2022/12/31,"24.67583081081068, 120.88482185314496",
"上銀光電股份
有限公司",苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里16鄰中華路442之1號,1.0,2000.0,v,1388.0,頭份分局,1978/6/2,2022/12/31,"24.676233, 120.898514",
"美日還淨股份
有限公司",苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里16鄰蘆竹213-31號,1.0,18.0,,20.0,頭份分局,1976/6/16,2022/12/31,"24.673850, 120.887523",
"上銀光電股份
有限公司",苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里16鄰中華路442之1號,1.0,335.0,,372.0,頭份分局,1978/3/11,2022/12/31,"24.676233, 120.898514",
"大得電線電纜股份
有限公司",苗栗縣,頭份市,濫坑里,苗栗縣頭份市濫坑里2鄰尖豐路783巷15號,1.0,22.0,,24.0,頭份分局,1974/4/15,2022/12/31,"24.640881, 120.883994",
"龍秀特殊鋼股份
有限公司",苗栗縣,頭份市,濫坑里,苗栗縣頭份市濫坑里2鄰尖豐路783巷17弄5號,1.0,22.0,,24.0,頭份分局,1974/6/2,2022/12/31,"24.641332, 120.884654",
澤名公司,苗栗縣,頭份市,尖山里,苗栗縣頭份市尖山里12鄰尖豐路206巷87號,1.0,94.0,,104.0,頭份分局,1973/5/10,2022/12/31,"24.660859, 120.878821",
擇名公司,苗栗縣,頭份市,尖山里,苗栗縣頭份市尖山里12鄰尖豐路206巷89號,1.0,91.0,,101.0,頭份分局,1978/12/27,2022/12/31,"24.660859, 120.878821",
大華金屬公司,苗栗縣,頭份市,尖下里,苗栗縣頭份市尖下里15鄰尖豐路631號,1.0,160.0,,177.0,頭份分局,1970/9/3,2022/12/31,"24.645482614243953, 120.88410836848445",
大華金屬公司,苗栗縣,頭份市,尖下里,苗栗縣頭份市尖下里15鄰尖豐路631號,1.0,261.0,,290.0,頭份分局,1986/7/31,2022/12/31,"24.645482614243953, 120.88410836848445",
辰鶯陶瓷公司,苗栗縣,頭份市,尖山里,苗栗縣頭份市尖山里南港1之10號,1.0,52.0,,57.0,頭份分局,1974/7/8,2022/12/31,"24.643167487734345, 120.88140316451299",
光和耐火公司,苗栗縣,頭份市,濫坑里,苗栗縣頭份市濫坑里13鄰尖豐路932號,1.0,300.0,,333.0,頭份分局,1967/3/17,2022/12/31,"24.63933009181398, 120.88231032615438",
錦華玻璃公司,苗栗縣,頭份市,濫坑里,苗栗縣頭份市濫坑里13鄰尖豐路828號,1.0,50.0,,55.0,頭份分局,1967/3/17,2022/12/31,"24.641793, 120.882913",
錦華玻璃公司,苗栗縣,頭份市,濫坑里,苗栗縣頭份市濫坑里13鄰尖豐路828號,1.0,50.0,,55.0,頭份分局,1967/3/17,2022/12/31,"24.641793, 120.882913",
錦華玻璃公司,苗栗縣,頭份市,濫坑里,苗栗縣頭份市濫坑里13鄰尖豐路828號,1.0,91.0,,101.0,頭份分局,1968/3/17,2022/12/31,"24.641793, 120.882913",
錦華玻璃公司,苗栗縣,頭份市,濫坑里,苗栗縣頭份市濫坑里13鄰尖豐路828號,1.0,52.0,,57.0,頭份分局,1967/3/17,2022/12/31,"24.641793, 120.882913",
鼎大公司,苗栗縣,頭份市,濫坑里,苗栗縣頭份市濫坑里13鄰尖豐路1034巷32號,1.0,243.0,,270.0,頭份分局,1974/10/24,2022/12/31,"24.634106, 120.882708",
民宅公寓,苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里5鄰永貞路1段209號,1.0,48.0,,53.0,頭份分局,1986/7/31,2022/12/31,"24.676524, 120.884143",
正乾模具公司,苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里4鄰工業路31號,1.0,36.0,,40.0,頭份分局,1986/7/31,2022/12/31,"24.673772, 120.886611",
民宅公寓,苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里蘆竹路277號,1.0,30.0,,33.0,頭份分局,1970/1/29,2022/12/31,"24.677823984355065, 120.88400910853471",
民宅公寓,苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里2鄰蘆竹路87號,1.0,49.0,,54.0,頭份分局,1971/6/7,2022/12/31,"24.672538, 120.883504",
"宇仁醫療器材
有限公司",苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里蘆竹路172號,1.0,70.0,,77.0,頭份分局,1971/6/7,2022/12/31,"24.67377870023094, 120.88413981052828",
民宅公寓,苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里5鄰蘆竹路273號,1.0,22.0,,24.0,頭份分局,1976/4/18,2022/12/31,"24.677489, 120.884315",
竹祥工業有限公司,苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里2鄰永貞路一段77巷28號,1.0,115.0,,127.0,頭份分局,1978/6/26,2022/12/31,"24.672534, 120.882002",
亞美耐熱公司,苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里4鄰工業路17號,1.0,78.0,,86.0,頭份分局,1978/11/1,2022/12/31,"24.673430, 120.887764",
長城米碾米廠,苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里4鄰蘆竹53-2號,1.0,121.0,,134.0,頭份分局,1978/11/15,2022/12/31,"24.671906, 120.886906",
憲忠工業社,苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里永貞路一段181巷53號,1.0,45.0,,50.0,頭份分局,1980/7/11,2022/12/31,"24.676513, 120.881945",
建代工業社,苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里永貞路一段181巷51號,1.0,44.0,,48.0,頭份分局,1980/7/11,2022/12/31,"24.676513, 120.881945",
"龍泰冶金工業
股份有限公司",苗栗縣,頭份市,蘆竹里,苗栗縣頭份市蘆竹里6鄰永貞路1段181巷42號,1.0,195.0,,216.0,頭份分局,1985/5/29,2022/12/31,"24.676519, 120.882263",
萬宇誘電有限公司,苗栗縣,頭份市,上埔里,苗栗縣頭份市上埔里4鄰中正一路173巷29號,1.0,84.0,,93.0,頭份分局,1985/7/23,2022/12/31,"24.688217, 120.929745",
民宅公寓,苗栗縣,頭份市,上埔里,苗栗縣頭份市上埔里2鄰中正一路369號,1.0,29.0,,32.0,頭份分局,1968/10/1,2022/12/31,"24.686058, 120.932770",
民宅公寓,苗栗縣,頭份市,上埔里,苗栗縣頭份市上埔里2鄰中正一路371號,1.0,47.0,,52.0,頭份分局,1968/9/6,2022/12/31,"24.685992, 120.932793",
斗煥郵局,苗栗縣,頭份市,斗煥里,苗栗縣頭份市斗煥里2鄰中正二路157號,1.0,94.0,,104.0,頭份分局,1986/7/31,2022/12/31,"24.681592, 120.944824",
大成中學,苗栗縣,頭份市,新華里,苗栗縣頭份市新華里中正一路630號,1.0,647.0,,718.0,頭份分局,1978/11/20,2022/12/31,"24.683201, 120.938357",
民宅公寓,苗栗縣,頭份市,新華里,苗栗縣頭份市新華里中正一路248巷17號,1.0,35.0,,38.0,頭份分局,1972/2/23,2022/12/31,"24.685625, 120.929260",
民宅公寓,苗栗縣,頭份市,新華里,苗栗縣頭份市新華里14鄰中正一路186號,1.0,24.0,,26.0,頭份分局,1970/4/21,2022/12/31,"24.686289, 120.928442",
"新華社區發展協會
活動中心",苗栗縣,頭份市,新華里,苗栗縣頭份市新華里13鄰中正一路180巷22號,1.0,57.0,,63.0,頭份分局,1978/4/11,2022/12/31,"24.686084, 120.928423",
民宅公寓,苗栗縣,頭份市,新華里,苗栗縣頭份市新華里10鄰中正一路15號,1.0,18.0,,20.0,頭份分局,1978/1/27,2022/12/31,"24.687013, 120.924805",
民宅公寓,苗栗縣,頭份市,新華里,苗栗縣頭份市新華里10鄰中正一路39號,1.0,20.0,,22.0,頭份分局,1977/12/28,2022/12/31,"24.686873, 120.925293",
民宅公寓,苗栗縣,頭份市,新華里,苗栗縣頭份市新華里11鄰中正一路28號,1.0,55.0,,61.0,頭份分局,1972/9/9,2022/12/31,"24.686769, 120.924810",
民宅公寓,苗栗縣,頭份市,新華里,苗栗縣頭份市新華里11鄰中正一路24號,1.0,85.0,,94.0,頭份分局,1972/9/9,2022/12/31,"24.686858, 120.924691",
民宅公寓,苗栗縣,頭份市,新華里,苗栗縣頭份市新華里12鄰中正一路58號,1.0,28.0,,31.0,頭份分局,1971/11/24,2022/12/31,"24.686663, 120.925461",
民宅公寓,苗栗縣,頭份市,新華里,苗栗縣頭份市新華里10鄰中正一路43號,1.0,15.0,,16.0,頭份分局,1970/11/26,2022/12/31,"24.686871, 120.925374",
民宅公寓,苗栗縣,頭份市,新華里,苗栗縣頭份市新華里10鄰中正一路29號,1.0,20.0,,22.0,頭份分局,1971/3/13,2022/12/31,"24.686918, 120.925099",
台電南湖變電所,苗栗縣,頭份市,興隆里,苗栗縣頭份市興隆里7鄰興埔街362號,1.0,272.0,,302.0,頭份分局,1973/3/21,2022/12/31,"24.707892, 120.936298",
台電南湖變電所,苗栗縣,頭份市,興隆里,苗栗縣頭份市興隆里7鄰興埔街364號,1.0,45.0,,50.0,頭份分局,1972/12/19,2022/12/31,"24.707892, 120.936298",
長蓮華實業有限公司,苗栗縣,頭份市,流東里,苗栗縣頭份市流東里16鄰信德路128號,1.0,107.0,,118.0,頭份分局,1976/2/5,2022/12/31,"24.688854, 120.960584",
華仕德科技,苗栗縣,頭份市,流東里,苗栗縣頭份市流東里11鄰老崎5號之29,1.0,83.0,,92.0,頭份分局,1977/4/15,2022/12/31,"24.684675, 120.954745",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里5鄰信義路670號,1.0,22.0,,24.0,頭份分局,1986/7/31,2022/12/31,"24.70004128718653, 120.89133261140901",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里2鄰信義路731巷5號,1.0,24.0,,26.0,頭份分局,1986/7/31,2022/12/31,"24.700036534374995, 120.88908373230821",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里2鄰光華北路130號,1.0,24.0,,26.0,頭份分局,1986/7/31,2022/12/31,"24.69777530102866, 120.88852870187121",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里2鄰信義路731巷7號,1.0,19.0,,21.0,頭份分局,1986/7/31,2022/12/31,"24.7000204541041, 120.8890915759365",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里5鄰信義路650號,1.0,21.0,,23.0,頭份分局,1972/2/23,2022/12/31,"24.699006, 120.891469",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里5鄰信義路646號,1.0,21.0,,23.0,頭份分局,1972/2/23,2022/12/31,"24.698896, 120.891512",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里5鄰信義路640號,1.0,29.0,,32.0,頭份分局,1972/2/23,2022/12/31,"24.689755, 120.891589",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里5鄰信義路648號,1.0,21.0,,23.0,頭份分局,1972/2/23,2022/12/31,"24.698904, 120.891562",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里16鄰信義路537號,1.0,40.0,,44.0,頭份分局,1972/12/19,2022/12/31,"24.697411197208726, 120.89319827560479",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里5鄰信義路600號,1.0,22.0,,24.0,頭份分局,1975/5/15,2022/12/31,"24.698000, 120.892002",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里7鄰永貞路三段17號,1.0,28.0,,31.0,頭份分局,1975/9/17,2022/12/31,"24.694960646681913, 120.8851712767336",
民宅公寓,苗栗縣,頭份市,合興里,苗栗縣頭份市合興里3鄰復興街40號,1.0,579.0,,643.0,頭份分局,1983/1/17,2022/12/31,"24.69573540563168, 120.8944742882968",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里信義路445號,1.0,286.0,,317.0,頭份分局,1985/7/15,2022/12/31,"24.696476882032723, 120.89598641776038",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里2鄰信義路732號,1.0,75.0,,83.0,頭份分局,1970/9/3,2022/12/31,"24.700639191998707, 120.89019974289258",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里1鄰自強路97號,1.0,20.0,,22.0,頭份分局,1970/1/7,2022/12/31,"24.68852319140161, 120.90921901035227",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里1鄰自強路101號,1.0,45.0,,50.0,頭份分局,1971/11/24,2022/12/31,"24.688502732208363, 120.90938458892434",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里2鄰雙十街27號,1.0,66.0,,73.0,頭份分局,1976/1/5,2022/12/31,"24.68795888520153, 120.90877054104025",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里2鄰雙十街23號,1.0,60.0,,66.0,頭份分局,1976/1/17,2022/12/31,"24.687811640888444, 120.90879289686029",
為恭醫院-仁愛院區,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里2鄰仁愛路116號,1.0,1289.0,v,895.0,頭份分局,1978/5/25,2022/12/31,"24.687507, 120.908176",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里4鄰仁愛路166號,1.0,38.0,,42.0,頭份分局,1978/10/27,2022/12/31,"24.68924569391511, 120.90754925268028",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里4鄰自強路112巷38號,1.0,124.0,,137.0,頭份分局,1983/1/18,2022/12/31,"24.688829127755646, 120.9079307545324",
杏林大樓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里中央路2號,1.0,697.0,v,484.0,頭份分局,1980/10/29,2022/12/31,"24.687434285340125, 120.90700126090917",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里13鄰雙十街94號,1.0,20.0,,22.0,頭份分局,1972/12/9,2022/12/31,"24.68895673497465, 120.90855246802438",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里14鄰仁愛路135號,1.0,28.0,,31.0,頭份分局,1975/12/3,2022/12/31,"24.688343236222497, 120.90750892384435",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里14鄰仁愛路141巷19號,1.0,393.0,,436.0,頭份分局,1982/9/18,2022/12/31,"24.689027790493572, 120.90685380850026",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里17鄰和平路142號,1.0,18.0,,20.0,頭份分局,1986/7/31,2022/12/31,"24.686857646118085, 120.90493052754832",
中華電信,苗栗縣,南庄鄉,東村,苗栗縣南庄鄉東村20鄰中正路147號之1,1.0,593.0,,658.0,頭份分局,1985/1/4,2022/12/31,"24.602324, 120.999720",
南庄鄉圖書館,苗栗縣,南庄鄉,東村,苗栗縣南庄鄉東村20鄰中正路165號,1.0,147.0,,163.0,頭份分局,1980/6/15,2022/12/31,"24.604227, 121.000667",
大安電業公司,苗栗縣,南庄鄉,東村,苗栗縣南庄鄉東村17鄰南庄94之2號,1.0,113.0,,125.0,頭份分局,1978/10/30,2022/12/31,"24.606267, 121.002294",
東村活動中心,苗栗縣,南庄鄉,東村,苗栗縣南庄鄉東村4鄰大同路1號之1,1.0,125.0,,138.0,頭份分局,1974/10/24,2022/12/31,"24.596983, 121.000695",
南庄鄉菜市場,苗栗縣,南庄鄉,東村,苗栗縣南庄鄉東村4鄰民生街13號,1.0,289.0,,321.0,頭份分局,1975/12/31,2022/12/31,"24.598328, 120.998927",
中華電信,苗栗縣,三灣鄉,三灣村,苗栗縣三灣鄉三灣村6鄰中正路225號,1.0,381.0,,423.0,頭份分局,1974/3/2,2022/12/31,"24.654913, 120.956584",
"百庄實業股份
有限公司",苗栗縣,三灣鄉,三灣村,苗栗縣三灣鄉三灣村19鄰三灣34號,1.0,30.0,,33.0,頭份分局,1970/2/2,2022/12/31,"24.659334, 120.963176",
三灣鄕公所,苗栗縣,三灣鄉,三灣村,苗栗縣三灣鄉三灣村11鄰親民路19號,1.0,35.0,,38.0,頭份分局,1986/7/31,2022/12/31,"24.653188, 120.956450",
三灣鄉圖書館,苗栗縣,三灣鄉,三灣村,苗栗縣三灣鄉三灣村11鄰親民路17號,1.0,132.0,,146.0,頭份分局,1978/10/13,2022/12/31,"24.652820, 120.956754",
鄉民代表會,苗栗縣,三灣鄉,三灣村,苗栗縣三灣鄉三灣村11鄰親民路20號,1.0,120.0,,133.0,頭份分局,1970/6/18,2022/12/31,"24.65337713240915, 120.95659722265314",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里12鄰中正路274號,1.0,20.0,,22.0,頭份分局,1970/7/7,2022/12/31,"24.687726333908966, 120.91335409871232",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里12鄰中正路280號,1.0,21.0,,23.0,頭份分局,1971/5/25,2022/12/31,"24.687582148426078, 120.91251856802423",
住宅大樓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里8鄰中正路226號,1.0,475.0,v,329.0,頭份分局,1973/12/29,2022/12/31,"24.68775394815723, 120.9125844545323",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里14鄰中華路1156號,1.0,44.0,,48.0,頭份分局,77/2/29,2022/12/31,"24.690396, 120.912767",
住宅大樓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里21鄰武昌街34號,1.0,1198.0,v,831.0,頭份分局,1982/9/16,2022/12/31,"24.694347, 120.917252",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里14鄰中華路1196號,1.0,25.0,,27.0,頭份分局,1970/6/18,2022/12/31,"24.691398, 120.913489",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里14鄰中華路1264號,1.0,40.0,,44.0,頭份分局,1970/9/3,2022/12/31,"24.693726, 120.915453",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里14鄰中華路1262號,1.0,40.0,,44.0,頭份分局,1970/9/3,2022/12/31,"24.6935607, 120.915418",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里14鄰中華路1260號,1.0,30.0,,33.0,頭份分局,1970/9/3,2022/12/31,"24.699524, 120.915387",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里14鄰中華路1292號,1.0,31.0,,34.0,頭份分局,1977/9/7,2022/12/31,"24.694340, 120.915841",
住宅大樓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里22鄰武昌街27號,1.0,1606.0,v,1115.0,頭份分局,1984/1/24,2022/12/31,"24.694580, 120.916795",
住宅大樓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里14鄰中華路1192號,1.0,534.0,v,370.0,頭份分局,1979/12/24,2022/12/31,"24.691266, 120.913376",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里13鄰民權街33號,1.0,23.0,,25.0,頭份分局,1977/5/20,2022/12/31,"24.687350, 120.912983",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里12鄰民權街34號,1.0,50.0,,55.0,頭份分局,1975/10/8,2022/12/31,"24.687398551230284, 120.91307684355581",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里12鄰中正路326號,1.0,61.0,,67.0,頭份分局,1976/7/6,2022/12/31,"24.686173, 120.913784",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里12鄰中正路322號,1.0,21.0,,23.0,頭份分局,1976/7/14,2022/12/31,"24.6880210309252, 120.91349827441594",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里7鄰中正路215號,1.0,24.0,,26.0,頭份分局,1976/12/3,2022/12/31,"24.687459765644082, 120.91149952241372",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里8鄰日新街51號,1.0,21.0,,23.0,頭份分局,1975/3/20,2022/12/31,"24.686469, 120.910541",
苗栗及國光客運,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里8鄰中正路206號,1.0,521.0,v,361.0,頭份分局,1976/12/3,2022/12/31,"24.686453, 120.910660",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里10鄰合興街5號,1.0,891.0,,990.0,頭份分局,1986/10/26,2022/12/31,"24.696824, 120.895292",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里4鄰顯會路56號,1.0,14.0,,15.0,頭份分局,1976/5/5,2022/12/31,"24.68987978729336, 120.91526591666643",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里4鄰顯會路62號,1.0,17.0,,18.0,頭份分局,1978/5/13,2022/12/31,"24.689974723248223, 120.91522171016939",
頭份國小,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里6鄰中正路219號,1.0,477.0,,530.0,頭份分局,1974/5/4,2022/12/31,"24.668445, 120.912626",
頭份國小,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里6鄰中正路219號,1.0,94.0,,104.0,頭份分局,1979/6/21,2022/12/31,"24.668445, 120.912626",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里6鄰顯會路17號,1.0,29.0,,32.0,頭份分局,1974/11/30,2022/12/31,"24.688939, 120.914548",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里17鄰顯會路15號,1.0,45.0,,50.0,頭份分局,1970/3/13,2022/12/31,"24.688857, 120.914504",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里17鄰顯會路26號,1.0,23.0,,25.0,頭份分局,1971/3/13,2022/12/31,"24.689065972670015, 120.91470071921368",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里17鄰顯會路42號,1.0,45.0,,50.0,頭份分局,1970/10/15,2022/12/31,"24.68943639956861, 120.91499106833692",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰長春街6號,1.0,16.0,,17.0,頭份分局,1971/7/27,2022/12/31,"24.689359, 120.915730",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰長春街7號,1.0,15.0,,16.0,頭份分局,1971/7/27,2022/12/31,"24.689227902266126, 120.91560036933932",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰長春街2號,1.0,14.0,,15.0,頭份分局,1971/7/27,2022/12/31,"24.689414, 120.915788",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰長春街5號,1.0,15.0,,16.0,頭份分局,1971/7/27,2022/12/31,"24.689275, 120.915603",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰長春街8號,1.0,14.0,,15.0,頭份分局,1971/7/27,2022/12/31,"24.689236431833933, 120.91568150615893",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰長春街10號,1.0,14.0,,15.0,頭份分局,1971/7/27,2022/12/31,"24.689451, 120.915682",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰長春街9號,1.0,18.0,,20.0,頭份分局,1971/7/27,2022/12/31,"24.689454, 120.915618",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰長春街8巷11號,1.0,14.0,,15.0,頭份分局,1971/7/21,2022/12/31,"24.689444, 120.916320",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰國華街8號,1.0,58.0,,64.0,頭份分局,1974/5/4,2022/12/31,"24.689151, 120.916177",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里國華街10號,1.0,14.0,,15.0,頭份分局,1971/7/27,2022/12/31,"24.689347, 120.916034",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里國華街12號,1.0,14.0,,15.0,頭份分局,1971/7/27,2022/12/31,"24.688753, 120.916085",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里國華街16號,1.0,14.0,,15.0,頭份分局,1971/7/27,2022/12/31,"24.688893, 120.915786",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰國華街18號,1.0,14.0,,15.0,頭份分局,1971/7/27,2022/12/31,"24.688867, 120.915838",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰國華街20號,1.0,14.0,,15.0,頭份分局,1971/7/27,2022/12/31,"24.688885, 120.915723",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰國華街22號,1.0,14.0,,15.0,頭份分局,1971/7/27,2022/12/31,"24.688885, 120.915723",
民宅公寓,苗栗縣,頭份市,頭份里,苗栗縣頭份市頭份里15鄰國華街24號,1.0,14.0,,15.0,頭份分局,1971/7/27,2022/12/31,"24.688888, 120.915621",
