類別,建築物名稱,電腦編號,村里別,地址,"地下 樓層數","可容納 人數",派出所,備註,經度,緯度
大樓,君迪商旅,DA23000051,仁和里,新北市中和區仁和里和城路一段232號,2,357.0,員山派出所,,121.484445,24.993956
大樓,大樓,DA23000052,平河里,新北市中和區平河里建康路89號,2,1165.0,員山派出所,,121.487459,25.00037
公寓,公寓,DA23000065,仁和里,新北市中和區仁和里中正路639號,1,567.0,員山派出所,,121.485145,24.995567
公寓,公寓,DA23000071,仁和里,新北市中和區仁和里連城路469巷35弄6號,1,397.0,員山派出所,,121.483937,24.994545
公寓,公寓,DA23000072,仁和里,新北市中和區仁和里連城路469巷44弄1號,1,393.0,員山派出所,,121.483067,24.994656
公寓,公寓,DA23000073,嘉慶里,新北市中和區嘉慶里員山路117號,1,354.0,員山派出所,,121.480856,24.995358
公寓,公寓,DA23000074,嘉慶里,新北市中和區嘉慶里員山路123號,1,422.0,員山派出所,,121.480875,24.995526
公寓,公寓,DA23000076,中正里,新北市中和區中正里連城路347巷2弄29號,1,230.0,員山派出所,,121.487011,24.995807
公寓,積穗國小,DA23000087,文元里,新北市中和區文元里員山路154號,1,134.0,員山派出所,,121.481398,24.999057
公寓,公寓,DA23000094,中正里,新北市中和區中正里中正路628號,1,165.0,員山派出所,,121.485603,24.995775
公寓,公寓,DA23000098,仁和里,新北市中和區仁和里連城路469巷44弄8號,1,370.0,員山派出所,,121.483038,24.99452
積穗國小,積穗國小,DA23000102,文元里,新北市中和區文元里員山路154號,1,328.0,員山派出所,,121.481398,24.999057
公寓,公寓,DA23000113,中正里,新北市中和區中正里中正路578號,1,205.0,員山派出所,,121.486192,24.994888
公寓,公寓,DA23000116,仁和里,新北市中和區仁和里連城路453號,1,645.0,員山派出所,,121.484575,24.996095
公寓,公寓,DA23000120,仁和里,新北市中和區仁和里連城路469巷9號,1,260.0,員山派出所,,121.483681,24.995519
公寓,公寓,DA23000123,仁和里,新北市中和區仁和里中正路637巷46號,1,205.0,員山派出所,,121.485389,24.994275
公寓,積穗國小,DA23000133,文元里,新北市中和區文元里員山路154號,1,575.0,員山派出所,,121.481398,24.999057
公寓,鎮安府,DA23000135,嘉穗里,新北市中和區嘉穗里民利街61巷11弄1號,1,251.0,員山派出所,,121.479046,24.998312
大樓,公寓,DA23000137,文元里,新北市中和區文元里連城路523巷9弄2號,1,1498.0,員山派出所,,121.481749,24.994469
公寓,公寓,DA23000149,仁和里,新北市中和區仁和里連城路469巷70弄12號,1,37.0,員山派出所,,121.483081,24.993936
公寓,公寓,DA23000151,嘉穗里,新北市中和區嘉穗里員山路151巷6號,1,250.0,員山派出所,,121.480382,24.996512
大樓,夏威夷社區,DA23000152,嘉穗里,新北市中和區嘉穗里民利街103號,1,920.0,員山派出所,,121.477512,24.99754
公寓,公寓,DA23000154,嘉穗里,新北市中和區嘉穗里民利街51號,1,166.0,員山派出所,,121.479477,24.99874
大樓,翠庭華夏,DA23000155,嘉穗里,新北市中和區嘉穗里員山路187號,1,704.0,員山派出所,,121.481131,24.997211
大樓,公寓,DA23000157,嘉穗里,新北市中和區嘉穗里民利街93巷2號,1,538.0,員山派出所,,121.477964,24.997696
大樓,公寓,DA23000158,嘉穗里,新北市中和區嘉穗里民利街87號,1,638.0,員山派出所,,121.478183,24.998034
公寓,公寓,DA23000159,嘉穗里,新北市中和區嘉穗里民利街99號,1,184.0,員山派出所,,121.477721,24.997725
大樓,富豪天下大廈,DA23000161,平河里,新北市中和區平河里建康路1號,1,400.0,員山派出所,,121.485513,25.000361
公寓,積穗國小,DA23000162,文元里,新北市中和區文元里員山路154號,1,2181.0,員山派出所,,121.481398,24.999057
大樓,中興大樓,DA23000163,平河里,新北市中和區平河里中正路801號,3,766.0,員山派出所,,121.484722,25.000987
大樓,財星大樓,DA23000164,平河里,新北市中和區平河里建三路57號,1,444.0,員山派出所,,121.486175,25.001793
公寓,連城新星大樓,DA23000165,平河里,新北市中和區平河里錦和路128號,1,114.0,員山派出所,,121.489266,24.998225
公寓,大樓,DA23000166,中山里,新北市中和區中山里連城路339號,2,353.0,員山派出所,,121.488347,24.996062
公寓,積穗國小,DA23000167,平河里,新北市中和區平河里新生街39巷6號,2,192.0,員山派出所,,121.483771,25.003235
公寓,公寓,DA23000168,仁和里,新北市中和區仁和里連城路469巷79弄24號,1,282.0,員山派出所,,121.484011,24.993948
大樓,印象城市大樓,DA23000169,平河里,新北市中和區平河里中正路839巷8號,2,625.0,員山派出所,,121.484229,25.002515
公寓,大樓,DA23000170,信和里,新北市中和區信和里民樂路26號,1,218.0,員山派出所,,121.482541,25.001085
公寓,富梅雅園社區,DA23000171,仁和里,新北市中和區仁和里連城路469巷14號,1,418.0,員山派出所,,121.483479,24.995311
大樓,永興大樓,DA23000172,平河里,新北市中和區平河里建康路51號,1,1400.0,員山派出所,,121.486965,25.00035
大樓,積穗國小,DA23000173,平河里,新北市中和區平河里新生街233巷2號,1,582.0,員山派出所,,121.4841,24.999054
大樓,連戰連勝社區,DA23000174,平河里,新北市中和區平河里中正路751巷3弄2號,1,1138.0,員山派出所,,121.484263,24.999578
大樓,大樓(沐舍飯店),DA23000175,平河里,新北市中和區平河里中正路776號,2,345.0,員山派出所,,121.485249,25.000383
大樓,財星大樓,DA23000176,平河里,新北市中和區平河里建康路2號,1,575.0,員山派出所,,121.485646,25.000059
大樓,囍宴公寓大廈,DA23000177,文元里,新北市中和區文元里員山路82巷2號,2,1220.0,員山派出所,,121.48115,24.993972
公寓,歡喜樓社區,DA23000178,中山里,新北市中和區中山里連城路317號,2,309.0,員山派出所,,121.48924,24.996075
大樓,大樓,DA23000179,平河里,新北市中和區平河里中正路879號,1,539.0,員山派出所,,121.484317,25.004104
公寓,公寓,DA23000180,信和里,新北市中和區信和里員山路148巷29號,1,133.0,員山派出所,,121.48225,24.997236
大樓,海王經貿廣場,DA23000181,平河里,新北市中和區平河里中正路800號,1,1603.0,員山派出所,,121.485188,25.001543
大樓,龍騰華園大廈,DA23000182,中山里,新北市中和區中山里中正路503號,3,1243.0,員山派出所,,121.488729,24.994011
大樓,民樂停車場,DA23000183,平河里,新北市中和區平河里民樂路巷65號,1,884.0,員山派出所,,121.483732,25.001379
公寓,公寓,DA23000184,嘉慶里,新北市中和區嘉慶里員山路143巷40弄1號,1,381.0,員山派出所,,121.479033,24.995676
大樓,聯合科技中心,DA23000185,平河里,新北市中和區平河里建康路6號,3,1780.0,員山派出所,,121.486359,24.999739
大樓,捷運學府大樓,DA23000186,嘉穗里,新北市中和區嘉穗里民利街63號,3,920.0,員山派出所,,121.47894,24.998492
大樓,大樓,DA23000187,信和里,新北市中和區信和里民樂路30號,2,979.0,員山派出所,,121.482695,25.001087
大樓,積穗國小停車場,DA23000188,文元里,新北市中和區文元里員山路154號,1,3420.0,員山派出所,,121.481398,24.999057
大樓,崇德發大樓,DA23000189,平河里,新北市中和區平河里中山路二段427號,1,740.0,員山派出所,,121.48537,25.004748
公寓,大樓,DA23000190,信和里,新北市中和區信和里民樂路38號,1,84.0,員山派出所,,121.48307,25.001098
大樓,公寓,DA23000191,平河里,新北市中和區平河里4鄰建三路56號,1,52.0,員山派出所,,121.48595,25.001145
大樓,大樓,DA23000192,嘉穗里,新北市中和區嘉穗里民利街55號,1,48.0,員山派出所,,121.479217,24.998653
大樓,,DA23000193,仁和里,新北市中和區仁和里12鄰中正路637巷18弄7號,1,395.0,員山派出所,,121.484459,24.995001
大樓,大樓,DI01000001,和興里,新北市中和區和興里板南路100號,1,66.0,景安派出所,,121.50381,24.9925
大樓,久泰夏威夷社區,DI01000002,吉興里,新北市中和區吉興里南山路180號,1,1638.0,景安派出所,,121.505445,24.990734
大樓,美麗國,DI01000003,景文里,新北市中和區景文里景新街132巷8號,1,1717.0,景安派出所,,121.504884,24.997904
大樓,景安尊賞,DI01000005,景文里,新北市中和區景文里景安路132巷36號,2,399.0,景安派出所,,121.503991,24.994446
大樓,綺麗世界社區,DI01000006,景安里,新北市中和區景安里景新街226號,1,265.0,景安派出所,,121.507999,24.994403
公寓,樂頂皇築,DI01000007,外南里,新北市中和區外南里南山路240號,1,87.0,景安派出所,,121.506987,24.989572
公寓,樂頂皇築,DI01000008,外南里,新北市中和區外南里南山路238號,1,105.0,景安派出所,,121.506966,24.98972
大樓,禮運大同,DI01000009,景安里,新北市中和區景安里景新街161號,2,2101.0,景安派出所,,121.506452,24.996042
公寓,景安精品旅館,DI01000011,景文里,新北市中和區景文里明禮街32號,1,321.0,景安派出所,,121.504439,24.996351
大樓,大樓,DI01000012,景福里,新北市中和區景福里景平路239巷12號,1,98.0,景安派出所,,121.509336,24.992495
大樓,景安晶華,DI01000013,和興里,新北市中和區和興里中正路76號,1,172.0,景安派出所,,121.500687,24.99384
公寓,公寓,DI01000014,和興里,新北市中和區和興里中興街35號,1,208.0,景安派出所,,121.500991,24.994647
大樓,大樓,DI01000015,和興里,新北市中和區和興里景平路385巷21號,1,423.0,景安派出所,,121.502069,24.994408
公寓,公寓,DI01000016,景文里,新北市中和區景文里明義街11巷12弄4號,1,278.0,景安派出所,,121.503521,24.994789
大樓,文化中國,DI01000017,復興里,新北市中和區復興里復興路268號,3,964.0,景安派出所,,121.50298,24.99045
大樓,大樓,DI01000018,吉興里,新北市中和區吉興里捷運路137號,1,474.0,景安派出所,,121.50687,24.99075
大樓,大樓,DI01000019,吉興里,新北市中和區吉興里南山路337號,1,211.0,景安派出所,,121.505589,24.990943
大樓,捷運公園林蔭特區,DI01000020,景福里,新北市中和區景福里捷運路79號,1,1351.0,景安派出所,,121.508398,24.989959
公寓,捷運宮琦郡,DI01000021,景福里,新北市中和區景福里景平路239巷1號,2,532.0,景安派出所,,121.509336,24.992495
復興國小,復興國小,DI01000022,中興里,新北市中和區中興里復興路301巷6號,1,347.0,景安派出所,,121.50193,24.989646
大樓,喜事年年,DI01000023,中興里,新北市中和區中興里中興街202巷17號,2,1435.0,景安派出所,,121.499307,24.989299
公寓,公寓,DI01000024,中興里,新北市中和區中興里復興路263巷10號,1,457.0,景安派出所,,121.502701,24.989806
大樓,城龍別墅,DI01000025,中興里,新北市中和區中興里中興街180巷33號,2,492.0,景安派出所,,121.498221,24.989496
大樓,中和我的家,DI01000026,中興里,新北市中和區中興里中興街136號,2,1093.0,景安派出所,,121.499557,24.991995
公寓,公寓,DI01000028,景新里,新北市中和區景新里和平街54巷16弄1號,1,452.0,景安派出所,,121.50913,24.99178
大樓,日暉商務旅館,DI01000029,景福里,新北市中和區景福里景平路381號,2,117.0,景安派出所,,121.504045,24.993342
戶政事務所,戶政事務所,DI01000030,外南里,新北市中和區外南里南山路236巷1號,1,191.0,景安派出所,,121.506173,24.989209
消防局南勢分隊,消防局南勢分隊,DI01000031,外南里,新北市中和區外南里南山路236號,2,1763.0,景安派出所,,121.506503,24.989655
大樓,歐洲愛樂,DI01000032,和興里,新北市中和區和興里中正路25號,4,1973.0,景安派出所,,121.50247,24.99335
大樓,文心百麗,DI01000033,復興里,新北市中和區復興里復興路260號,1,535.0,景安派出所,,121.503595,24.990379
大樓,景安國璽,DI01000034,景文里,新北市中和區景文里明禮街31巷2號,1,1529.0,景安派出所,,121.503912,24.995792
公寓,明禮大樓,DI01000035,景文里,新北市中和區景文里明禮街31巷7號,1,195.0,景安派出所,,121.504118,24.995777
大樓,泓屋雅仕,DI01000036,中興里,新北市中和區中興里復興路301巷16號,1,533.0,景安派出所,,121.50138,24.989599
大樓,翡麗社區,DI01000037,中興里,新北市中和區中興里中興街220號,1,906.0,景安派出所,,121.500485,24.989459
大樓,品冠大廈,DI01000038,中興里,新北市中和區中興里復興路301巷10號,1,566.0,景安派出所,,121.501476,24.989657
大樓,大樓,DI01000041,景安里,新北市中和區景安里景安路167巷2號,1,352.0,景安派出所,,121.505539,24.994495
大樓,樂頂皇築,DI01000042,外南里,新北市中和區外南里南山路240號,2,1337.0,景安派出所,,121.50698,24.98957
公寓,景安敦品,DI01000043,景福里,新北市中和區景福里景平路259巷11號,1,182.0,景安派出所,,121.507893,24.992595
公寓,景安香榭,DI01000044,和興里,新北市中和區和興里板南路190號,1,164.0,景安派出所,,121.500308,24.992948
公寓,美麗國,DI01000045,景文里,新北市中和區景文里景新街132巷8號,1,1717.0,景安派出所,,121.504884,24.997904
大樓,大樓,DI01000046,景福里,新北市中和區景福里興南路一段110號,1,506.0,景安派出所,,121.509546,24.988713
大樓,圓通大樓,DI01000047,景福里,新北市中和區景福里捷運路59號,1,98.0,景安派出所,,121.509057,24.989689
大樓,景安南華,DI01000048,和興里,新北市中和區和興里景平路425號,1,197.0,景安派出所,,121.501625,24.995225
大樓,景安金葉,DI01000049,和興里,新北市中和區和興里板南路148號,1,110.0,景安派出所,,121.502045,24.992742
大樓,YES景安,DI01000050,景福里,新北市中和區景福里景平路301號,1,194.0,景安派出所,,121.50664,24.993066
大樓,達永春嶺,DI01000051,景福里,新北市中和區景福里捷運路25號,1,1282.0,景安派出所,,121.509318,24.989564
大樓,景安住邑,DI01000052,和興里,新北市中和區和興里中興街37號,1、2,57.0,景安派出所,,121.500844,24.99438
大樓,中興苑,DI01000053,中興里,新北市中和區中興里中興街172巷10弄7號,1,78.0,景安派出所,,121.499291,24.991489
大樓,麗境冠德大境,DI01000054,景文里,新北市中和區景文里景安路120號,1,1553.0,景安派出所,,121.50445,24.994703
大樓,冠德美境,DI01000055,景安里,新北市中和區景安里景安路155號,1,2276.0,景安派出所,,121.505812,24.995092
大樓,大樓,DI01000056,中興里,新北市中和區中興里中興街180巷26號,1,92.0,景安派出所,,121.498153,24.989788
大樓,雅筑,DI01000057,復興里,新北市中和區復興里中興街161巷12號,1,67.0,景安派出所,,121.501351,24.990895
大樓,大樓,DI01000058,和興里,新北市中和區和興里中正路66號,1,153.0,景安派出所,,121.50113,24.99381
大樓,日光御,DI01000059,景安里,新北市中和區景安里安和路133號,1,146.0,景安派出所,,121.506646,24.99611
大樓,柏金苑,DI01000060,吉興里,新北市中和區吉興里南山路369號,1,186.0,景安派出所,,121.506208,24.990505
大樓,景安之丘,DI01000061,景文里,新北市中和區景文里明禮街11巷8號,1,738.0,景安派出所,,121.504619,24.995524
大樓,景安捷作,DI01000062,和興里,新北市中和區和興里14鄰中正路62號,1、2,133.0,景安派出所,,121.501375,24.993777
大樓,福喜璟安綻,DI01000063,景文里,新北市中和區景文里14鄰景平路522-2號,1,334.0,景安派出所,,121.503495,24.994421
大樓,,DI01000064,景福里,新北市中和區景福里景平路239巷30號2樓,1,514.0,景安派出所,,121.508754,24.992321
大樓,,DI01000065,景福里,新北市中和區景福里12鄰景平路239巷57號,1,1338.0,景安派出所,,121.508751,24.992093
