類別,建築物名稱,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
一般建築,,MMA1423,福民里,嘉義市西區福民里溫州二街114號,"23.46454,120.43683",1.0,44.0,
一般建築,,MMA1424,福民里,嘉義市西區福民里溫州二街112號,"23.46445,120.43678",1.0,44.0,
公有建築,興嘉市場大樓,MMA1425,福民里,嘉義市西區福民里錦州二街28號,"23.4645,120.43538",1.0,1784.0,
公寓大廈,微閣大樓,MMA1426,福民里,嘉義市西區福民里錦州一街37號,"23.46488,120.43538",1.0,626.0,
大樓,,MMA1427,車店里,嘉義市西區車店里漢口路158號,"23.46484,120.4333",1.0,303.0,
大樓,,MMA1428,福民里,嘉義市西區福民里上海路50號,"23.46435,120.43102",1.0,156.0,
大樓,,MMA1429,福民里,嘉義市西區福民里重慶路376號,"23.46319,120.43155",1.0,413.0,
大樓,,MMA1430,福民里,嘉義市西區福民里世賢路三段223號,"23.46208,120.43234",1.0,1000.0,
大樓,,MMA1431,福民里,嘉義市西區福民里福州五街45號,"23.46187,120.43475",1.0,278.0,
大樓,,MMA1432,福民里,嘉義市西區福民里重慶路371號,"23.46278,120.43183",1.0,602.0,
大樓,,MMA1433,福民里,嘉義市西區福民里廣州街41號,"23.46223,120.43515",1.0,797.0,
大樓,,MMA1434,福民里,嘉義市西區福民里福州五街4號,"23.46209,120.43564",1.0,1224.0,
大樓,,MMA1435,福民里,嘉義市西區福民里廣州街98號,"23.46244,120.43347",1.0,968.0,
大樓,,MMA1436,福民里,嘉義市西區福民里福州一街61號,"23.46319,120.43409",1.0,481.0,
大樓,,MMA1437,福民里,嘉義市西區福民里南京路361號,"23.4633,120.43619",1.0,181.0,
一般建築,,MMA1438,車店里,嘉義市西區車店里興業西路497號,"23.46861,120.43365",1.0,18.0,
一般建築,,MMA1439,車店里,嘉義市西區車店里興業西路495號,"23.46858,120.43369",1.0,18.0,
一般建築,,MMA1440,車店里,嘉義市西區車店里興業西路493號,"23.46856,120.43372",1.0,18.0,
一般建築,,MMA1441,車店里,嘉義市西區車店里上海路261號,"23.468,120.4339",1.0,98.0,
一般建築,,MMA1442,車店里,嘉義市西區車店里上海路263號,"23.46803,120.43392",1.0,98.0,
一般建築,,MMA1443,車店里,嘉義市西區車店里上海路166號,"23.46626,120.43269",1.0,44.0,
一般建築,,MMA1444,車店里,嘉義市西區車店里上海路168號,"23.46629,120.43273",1.0,44.0,
一般建築,,MMA1445,車店里,嘉義市西區車店里上海路170號,"23.46632,120.43276",1.0,44.0,
一般建築,,MMA1446,車店里,嘉義市西區車店里上海路172號,"23.46636,120.43278",1.0,44.0,
一般建築,,MMA1447,車店里,嘉義市西區車店里蘭州一街55號,"23.46546,120.43092",1.0,38.0,
一般建築,,MMA1448,車店里,嘉義市西區車店里上海路189號,"23.46688,120.43292",1.0,93.0,
大樓,,MMA1449,車店里,嘉義市西區車店里文山街118號,"23.46591,120.43283",1.0,160.0,
大樓,,MMA1450,車店里,嘉義市西區車店里蘭州二街2號,"23.46689,120.43186",1.0,584.0,
大樓,,MMA1451,車店里,嘉義市西區車店里蘭州四街67號,"23.46628,120.43017",1.0,294.0,
大樓,,MMA1452,車店里,嘉義市西區車店里蘭州一街152號,"23.46679,120.43253",1.0,426.0,
大樓,,MMA1453,車店里,嘉義市西區車店里上海路215號,"23.46724,120.43324",1.0,228.0,
大樓,,MMA1454,車店里,嘉義市西區車店里蘭州二街102號,"23.4683,120.43294",1.0,320.0,
大樓,,MMA1455,車店里,嘉義市西區車店里蘭州四街41號,"23.46576,120.42972",1.0,314.0,
一般建築,,MMA1456,車店里,嘉義市西區車店里建成街180號,"23.46851,120.43731",1.0,54.0,
大樓,,MMA1457,車店里,嘉義市西區車店里建成街191號,"23.46873,120.43784",1.0,969.0,
大樓,,MMA1458,車店里,嘉義市西區車店里新建街33號,"23.46883,120.43845",1.0,616.0,
大樓,,MMA1459,車店里,嘉義市西區車店里興業西路336號,"23.46794,120.43797",1.0,3309.0,
一般建築,,MMA1460,光路里,嘉義市西區光路里民生南路466巷39號,"23.461,120.44217",1.0,22.0,
一般建築,,MMA1461,光路里,嘉義市西區光路里民生南路466巷41號,"23.461,120.44213",1.0,22.0,
一般建築,,MMA1462,光路里,嘉義市西區光路里民生南路466巷43號,"23.46101,120.44209",1.0,22.0,
一般建築,,MMA1463,光路里,嘉義市西區光路里民生南路466巷45號,"23.461,120.44206",1.0,24.0,
一般建築,,MMA1464,光路里,嘉義市西區光路里新民路569號,"23.46069,120.4406",1.0,48.0,
一般建築,,MMA1465,光路里,嘉義市西區光路里新民路571號,"23.46073,120.44061",1.0,48.0,
一般建築,,MMA1466,光路里,嘉義市西區光路里新民路519巷20號,"23.46035,120.43998",1.0,48.0,
一般建築,,MMA1467,光路里,嘉義市西區光路里民生南路466巷77號,"23.461,120.44121",1.0,29.0,
一般建築,,MMA1468,光路里,嘉義市西區光路里民生南路466巷75號,"23.461,120.44126",1.0,29.0,
一般建築,,MMA1470,光路里,嘉義市西區光路里新民路555巷12號,"23.4608,120.43979",1.0,74.0,
大樓,,MMA1471,光路里,嘉義市西區光路里民生南路510巷100號,"23.45897,120.44132",1.0,626.0,
大樓,,MMA1472,光路里,嘉義市西區光路里新民路388號,"23.45947,120.44008",1.0,2005.0,
學校,興嘉國小,MMA1473,福民里,嘉義市西區福民里重慶路51號,"23.46525,120.43795",1.0,1161.0,
大樓,,MMA1474,光路里,嘉義市西區光路里民生南路466巷31號,"23.46095,120.4424",1.0,798.0,
大樓,,MMA1475,福民里,嘉義市西區福民里溫州一街29號,"23.46271,120.43735",1.0,197.0,
學校,興嘉國小,MMA1476,福民里,嘉義市西區福民里重慶路51號,"23.46525,120.43795",1.0,560.0,
一般建築,,MMA1479,光路里,嘉義市西區光路里民生南路432號,"23.46118,120.44369",1.0,5.0,
一般建築,,MMA1483,光路里,嘉義市西區光路里民生南路466巷7號,"23.46075,120.44301",1.0,4.0,
一般建築,,MMA1484,光路里,嘉義市西區光路里民生南路502號,"23.45997,120.44337",1.0,62.0,
大樓,,MMA1485,光路里,嘉義市西區光路里民生南路510巷11號,"23.45956,120.44301",1.0,1853.0,
公寓大廈,,MMA1486,光路里,嘉義市西區光路里嘉農新村35號,"23.46147,120.44478",1.0,645.0,
公寓大廈,,MMA1487,光路里,嘉義市西區光路里嘉農新村30號,"23.46157,120.44429",1.0,506.0,
一般建築,,MMA1489,光路里,嘉義市西區光路里民生南路363號,"23.46083,120.44381",1.0,25.0,
一般建築,,MMA1490,光路里,嘉義市西區光路里民生南路466巷9號,"23.46075,120.44298",1.0,36.0,
一般建築,,MMA1491,光路里,嘉義市西區光路里民生南路485巷20號,"23.45781,120.44424",1.0,17.0,
一般建築,,MMA1492,光路里,嘉義市西區光路里民生南路485巷18號,"23.4578,120.44419",1.0,16.0,
一般建築,,MMA1493,光路里,嘉義市西區光路里民生南路485巷16號,"23.4578,120.44414",1.0,16.0,
一般建築,,MMA1494,光路里,嘉義市西區光路里民生南路485巷14號,"23.45779,120.44409",1.0,16.0,
一般建築,,MMA1495,光路里,嘉義市西區光路里民生南路485巷12號,"23.45782,120.44404",1.0,16.0,
一般建築,,MMA1496,光路里,嘉義市西區光路里民生南路485巷10號,"23.45782,120.44401",1.0,16.0,
一般建築,,MMA1497,光路里,嘉義市西區光路里民生南路485巷8號,"23.45782,120.44396",1.0,16.0,
一般建築,,MMA1498,光路里,嘉義市西區光路里民生南路423號,"23.4595,120.44364",1.0,41.0,
一般建築,,MMA1499,光路里,嘉義市西區光路里民生南路489號,"23.45777,120.44373",1.0,26.0,
一般建築,,MMA1500,光路里,嘉義市西區光路里民生南路465號,"23.45839,120.44362",1.0,88.0,
一般住宅,,MMA1501,光路里,嘉義市西區光路里民生南路415號,"23.45966,120.4436",1.0,36.0,
一般建築,,MMA1502,光路里,嘉義市西區光路里民生南路485巷2號,"23.45782,120.44388",1.0,16.0,
一般建築,,MMA1503,光路里,嘉義市西區光路里民生南路485巷6號,"23.4578,120.44393",1.0,16.0,
一般建築,,MMA1504,光路里,嘉義市西區光路里民生南路487號,"23.45781,120.44373",1.0,28.0,
大樓,,MMA1505,獅子里,嘉義市西區獅子里民生南路576巷25號,"23.45801,120.44269",1.0,928.0,
一般建築,,MMA1506,獅子里,嘉義市西區獅子里民生南路638號,"23.45696,120.4436",1.0,25.0,
一般建築,,MMA1507,獅子里,嘉義市西區獅子里民生南路558號,"23.45867,120.44333",1.0,40.0,
一般建築,,MMA1508,獅子里,嘉義市西區獅子里民生南路556號,"23.45871,120.44334",1.0,12.0,
一般建築,,MMA1509,獅子里,嘉義市西區獅子里民生南路562號,"23.4586,120.44333",1.0,12.0,
一般建築,,MMA1510,獅子里,嘉義市西區獅子里民生南路598號,"23.4578,120.44348",1.0,12.0,
大樓,,MMA1511,獅子里,嘉義市西區獅子里民生南路570號,"23.45842,120.44336",1.0,545.0,
大樓,,MMA1513,獅子里,嘉義市西區獅子里民生南路576巷27號,"23.45799,120.44265",1.0,624.0,
一般建築,,MMA1514,獅子里,嘉義市西區獅子里民生南路640號,"23.45693,120.4436",1.0,28.0,
一般建築,,MMA1515,獅子里,嘉義市西區獅子里民生南路564號,"23.45857,120.44333",1.0,12.0,
一般建築,,MMA1516,紅瓦里,嘉義縣西區紅瓦里新民路1號,"23.45155,120.43092",1.0,90.0,
一般建築,,MMA1517,湖內里,嘉義市西區湖內里民生南路897巷62號,"23.45286,120.43665",1.0,4.0,
一般建築,,MMA1518,紅瓦里,嘉義市西區紅瓦里新民路37號,"23.45203,120.43131",1.0,2.0,
大樓,,MMA1519,湖內里,嘉義市西區湖內里新民路128號,"23.45419,120.43449",1.0,433.0,
大樓,,MMA1520,湖內里,嘉義市西區湖內里新民路186巷23號,"23.45513,120.43688",1.0,2236.0,
一般建築,,MMA1521,湖內里,嘉義市西區湖內里民生南路749號,"23.45377,120.43988",1.0,52.0,
大樓,,MMA1522,湖內里,嘉義市西區湖內里新民路228巷7號,"23.45628,120.43741",1.0,377.0,
一般建築,,MMA1523,湖內里,嘉義市西區湖內里民生南路819號,"23.45394,120.4385",1.0,69.0,
一般建築,,MMA1524,湖內里,嘉義市西區湖內里民生南路914號,"23.45434,120.43865",1.0,4.0,
大樓,,MMA1525,湖內里,嘉義市西區湖內里湖子內路92巷41號,"23.45338,120.4412",1.0,180.0,
大樓,,MMA1526,湖內里,嘉義市西區湖內里南京路11號,"23.45591,120.44291",1.0,210.0,
大樓,,MMA1527,湖內里,嘉義市西區湖內里南京路3號,"23.45586,120.44323",1.0,1209.0,
大樓,,MMA1528,獅子里,嘉義市西區獅子里南京路70巷5號,"23.45651,120.44173",1.0,1609.0,
大樓,,MMA1529,獅子里,嘉義市西區獅子里南京路8號,"23.45609,120.4431",1.0,2956.0,
大樓,,MMA1530,獅子里,嘉義市西區獅子里民生南路682號,"23.45624,120.4435",1.0,336.0,
一般建築,,MMA1531,湖內里,嘉義市西區湖內里民生南路760號,"23.45495,120.44258",1.0,33.0,
大樓,,MMA1532,湖內里,嘉義市西區湖內里湖子內路1巷101號,"23.45442,120.44408",1.0,2259.0,
一般建築,,MMA1533,湖內里,嘉義市西區湖內里湖子內路22號,"23.45468,120.44299",1.0,4.0,
一般建築,,MMA1534,湖內里,嘉義市西區湖內里湖子內路24號,"23.45464,120.44297",1.0,45.0,
一般建築,,MMA1535,湖內里,嘉義市西區湖內里湖子內路18號,"23.45475,120.44303",1.0,45.0,
一般建築,,MMA1536,湖內里,嘉義市西區湖內里湖子內路20號,"23.45471,120.44301",1.0,46.0,
一般建築,,MMA1537,湖內里,嘉義市西區湖內里民生南路637號,"23.45482,120.44269",1.0,42.0,
一般建築,,MMA1538,湖內里,嘉義市西區湖內里民生南路653號,"23.45461,120.44232",1.0,57.0,
一般建築,,MMA1539,湖內里,嘉義市西區湖內里湖子內路26號,"23.4546,120.44295",1.0,46.0,
大樓,,MMA1540,西平里,嘉義市西區西平里永春一街2號,"23.47788,120.42748",1.0,426.0,
一般建築,,MMA1541,西平里,嘉義市西區西平里博愛路二段395號,"23.47479,120.43398",1.0,22.0,
一般建築,,MMA1542,西平里,嘉義市西區西平里博愛路二段399號,"23.4746,120.43381",1.0,42.0,
一般建築,,MMA1543,西平里,嘉義市西區西平里信義路58號,"23.47438,120.43405",1.0,13.0,
一般建築,,MMA1544,福全里,嘉義市西區福全里博愛路二段432號,"23.47563,120.43414",1.0,4.0,
一般建築,,MMA1545,福全里,嘉義市西區福全里博愛路二段434號,"23.47554,120.43416",1.0,4.0,
一般建築,,MMA1546,西平里,嘉義市西區西平里博愛路二段401號,"23.47456,120.43377",1.0,44.0,
量販店,家樂福,MMA1547,西平里,嘉義市西區西平里博愛路二段461號,"23.47137,120.43133",1.0,21150.0,
工廠,,MMA1548,西平里,嘉義市西區西平里博愛路二段567號,"23.4678,120.42789",1.0,137.0,
一般建築,,MMA1552,西平里,嘉義市西區西平里信義路63號,"23.47399,120.434",1.0,74.0,
一般建築,,MMA1553,西平里,嘉義市西區西平里信義路65號,"23.47412,120.4339",1.0,60.0,
一般建築,,MMA1554,西平里,嘉義市西區西平里信義路67號,"23.4741,120.43387",1.0,56.0,
一般建築,嘉義縣農會,MMA1555,西平里,嘉義市西區西平里博愛路二段459號,"23.47222,120.43187",1.0,2.0,
一般建築,,MMA1556,西平里,嘉義市西區西平里信義路45巷63號,"23.47393,120.43489",1.0,16.0,
一般建築,,MMA1557,西平里,嘉義市西區西平里博愛路二段567號,"23.4678,120.42789",1.0,265.0,
一般建築,,MMA1558,福全里,嘉義市西區福全里北港路30號,"23.4756,120.43559",1.0,5.0,
一般建築,,MMA1559,後驛里,嘉義市西區後驛里博愛路二段295號,"23.47793,120.43689",1.0,16.0,
一般建築,,MMA1561,福全里,嘉義市西區福全里北港路146號,"23.47612,120.43677",1.0,17.0,
一般建築,,MMA1562,福全里,嘉義市西區福全里博愛市場13號,"23.4761,120.4359",1.0,34.0,
一般建築,,MMA1563,福全里,嘉義市西區福全里博愛市場14號,"23.47609,120.43594",1.0,34.0,
一般建築,,MMA1564,福全里,嘉義市西區福全里博愛市場15號,"23.4761,120.43597",1.0,34.0,
一般建築,,MMA1565,福全里,嘉義市西區福全里友愛路194號,"23.48088,120.43419",1.0,38.0,
一般建築,,MMA1566,福全里,嘉義市西區福全里友愛路77號,"23.4787,120.43408",1.0,42.0,
一般建築,,MMA1567,福全里,嘉義市西區福全里友愛路163號,"23.48093,120.43388",1.0,42.0,
一般建築,,MMA1568,福全里,嘉義市西區福全里友愛路161號,"23.48088,120.43385",1.0,49.0,
一般建築,,MMA1569,福全里,嘉義市西區福全里北港路2巷17號,"23.47544,120.43592",1.0,26.0,
一般建築,,MMA1570,福全里,嘉義市西區福全里北港路178號,"23.47671,120.43606",1.0,36.0,
一般建築,,MMA1571,福全里,嘉義市西區福全里友愛路139號,"23.48005,120.43393",1.0,44.0,
一般建築,,MMA1572,福全里,嘉義市西區福全里友愛路137號,"23.48,120.43393",1.0,44.0,
大樓,,MMA1573,福全里,嘉義市西區福全里友愛路87號,"23.47894,120.43406",1.0,156.0,
大樓,,MMA1574,福全里,嘉義市西區福全里友和路69號,"23.48071,120.43453",1.0,776.0,
大樓,,MMA1575,福全里,嘉義市西區福全里友和路19號,"23.48053,120.43575",1.0,674.0,
大樓,,MMA1576,福全里,嘉義市西區福全里友平街3號,"23.48019,120.43514",1.0,624.0,
大樓,,MMA1577,福全里,嘉義市西區福全里友愛路83號,"23.47888,120.43405",1.0,594.0,
大樓,,MMA1578,福全里,嘉義市西區福全里北港路40號,"23.47579,120.43564",1.0,193.0,
大樓,,MMA1579,福安里,嘉義市西區福安里泰山三街29號,"23.48571,120.42605",1.0,808.0,
大樓,,MMA1580,福安里,嘉義市西區福安里竹圍路267號,"23.48628,120.42612",1.0,1108.0,
大樓,,MMA1581,福安里,嘉義市西區福安里世賢路一段869號,"23.48532,120.42415",1.0,1376.0,
一般建築,,MMA1582,福安里,嘉義市西區福安里興達路715號,"23.48412,120.4252",1.0,82.0,
一般建築,,MMA1583,福安里,嘉義市西區福安里泰瑞一街3號,"23.4832,120.42707",1.0,38.0,
一般建築,,MMA1585,福安里,嘉義市西區福安里僑嘉一街2號,"23.47898,120.42759",1.0,30.0,
一般建築,,MMA1586,福安里,嘉義市西區福安里僑嘉一街6號,"23.47902,120.4276",1.0,30.0,
一般建築,,MMA1587,福安里,嘉義市西區福安里僑嘉一街8號,"23.47906,120.42763",1.0,30.0,
一般建築,,MMA1588,福安里,嘉義市西區福安里僑嘉一街10號,"23.4791,120.42765",1.0,30.0,
一般建築,,MMA1589,福安里,嘉義市西區福安里僑嘉一街12號,"23.47913,120.42767",1.0,30.0,
一般建築,,MMA1590,福安里,嘉義市西區福安里僑嘉二街14號,"23.48026,120.42785",1.0,37.0,
一般建築,,MMA1591,福安里,嘉義市西區福安里興達路697號,"23.48448,120.42527",1.0,25.0,
一般建築,,MMA1592,福安里,嘉義市西區福安里北港路399號,"23.48211,120.42629",1.0,26.0,
一般建築,,MMA1593,福安里,嘉義市西區福安里北港路395號,"23.48207,120.42636",1.0,26.0,
一般建築,,MMA1594,福安里,嘉義市西區福安里北港路397號,"23.48209,120.42633",1.0,26.0,
一般建築,,MMA1595,福安里,嘉義市西區福安里北港路393號,"23.48205,120.42641",1.0,41.0,
一般建築,,MMA1596,福安里,嘉義市西區福安里北港路401號,"23.48217,120.42619",1.0,40.0,
一般建築,,MMA1597,福安里,嘉義市西區福安里北港路420號,"23.48308,120.42524",1.0,21.0,
一般建築,,MMA1598,福安里,嘉義市西區福安里北港路398號,"23.48284,120.42571",1.0,76.0,
大樓,,MMA1599,福安里,嘉義市西區福安里國城二街37號,"23.48313,120.42952",1.0,1464.0,
一般建築,,MMA1600,福安里,嘉義市西區福安里四維路153號,"23.48158,120.42608",1.0,21.0,
大樓,,MMA1601,福安里,嘉義市西區福安里國城三街34號,"23.48305,120.42903",1.0,137.0,
一般建築,,MMA1602,福安里,嘉義市西區福安里四維路151號,"23.48154,120.42607",1.0,21.0,
一般建築,,MMA1603,福安里,嘉義市西區福安里四維路149號,"23.4815,120.42604",1.0,22.0,
一般建築,,MMA1604,福安里,嘉義市西區福安里四維路147號,"23.48146,120.42602",1.0,22.0,
一般建築,,MMA1605,福安里,嘉義市西區福安里四維路145號,"23.48142,120.42599",1.0,24.0,
一般建築,,MMA1606,福安里,嘉義市西區福安里四維路143號,"23.48139,120.42596",1.0,22.0,
一般建築,,MMA1607,福安里,嘉義市西區福安里四維路141號,"23.48136,120.42594",1.0,22.0,
一般建築,,MMA1608,福安里,嘉義市西區福安里僑嘉一街13號,"23.47929,120.42755",1.0,16.0,
一般建築,,MMA1609,福安里,嘉義市西區福安里僑嘉一街33巷7號,"23.47966,120.42748",1.0,14.0,
一般建築,,MMA1610,福安里,嘉義市西區福安里僑嘉一街33巷5號,"23.47965,120.42751",1.0,14.0,
一般建築,,MMA1611,福安里,嘉義市西區福安里僑嘉一街11巷6號,"23.47935,120.42735",1.0,16.0,
一般建築,,MMA1612,福安里,嘉義市西區福安里僑嘉一街11巷2號,"23.47934,120.42739",1.0,16.0,
一般建築,,MMA1613,福安里,嘉義市西區福安里僑嘉一街33巷1號,"23.47954,120.42746",1.0,16.0,
一般建築,,MMA1614,福安里,嘉義市西區福安里僑嘉一街11巷5號,"23.47926,120.42728",1.0,20.0,
一般建築,,MMA1615,福安里,嘉義市西區福安里僑嘉一街11巷3號,"23.47922,120.42731",1.0,20.0,
大樓,,MMA1616,福安里,嘉義市西區福安里北港路375號,"23.48169,120.42703",1.0,242.0,
大樓,,MMA1617,福全里,嘉義市西區福全里福全街111號,"23.47886,120.43006",1.0,1041.0,
大樓,,MMA1618,福安里,嘉義市西區福安里興達路688號,"23.48482,120.42618",2.0,2638.0,
大樓,,MMA1619,福全里,嘉義市西區福全里中興路493號,"23.47863,120.42907",1.0,1092.0,
一般建築,,MMA1621,保生里,嘉義市西區保生里興達路251號,"23.48731,120.43762",1.0,22.0,
大樓,,MMA1622,福全里,嘉義市西區福全里博愛路二段361號,"23.47573,120.43496",1.0,104.0,
一般建築,,MMA1623,福全里,嘉義市西區福全里北港路207號,"23.47919,120.43128",1.0,42.0,
一般建築,,MMA1624,福全里,嘉義市西區福全里北港路159號,"23.47868,120.43214",1.0,86.0,
一般建築,,MMA1627,福全里,嘉義市西區福全里北港路77號,"23.47732,120.43464",1.0,96.0,
一般建築,,MMA1628,福全里,嘉義市西區福全里友愛路41號,"23.47686,120.43427",1.0,28.0,
一般建築,,MMA1629,福全里,嘉義市西區福全里友愛路43號,"23.4769,120.43426",1.0,22.0,
一般建築,,MMA1630,福全里,嘉義市西區福全里友愛路45號,"23.47693,120.43426",1.0,18.0,
一般建築,,MMA1637,福全里,嘉義市西區福全里友愛路23號,"23.47651,120.43431",1.0,69.0,
一般建築,,MMA1642,福全里,嘉義市西區福全里友愛路33號,"23.4767,120.43428",1.0,18.0,
一般建築,,MMA1643,福全里,嘉義市西區福全里友愛路35號,"23.47674,120.43428",1.0,32.0,
一般建築,,MMA1644,福全里,嘉義市西區福全里友愛路37號,"23.47678,120.43428",1.0,30.0,
一般建築,,MMA1645,福全里,嘉義市西區福全里友愛路39號,"23.47682,120.43427",1.0,21.0,
一般建築,,MMA1646,福全里,嘉義市西區福全里友愛路7巷10號,"23.47608,120.43379",1.0,17.0,
一般建築,,MMA1647,福全里,嘉義市西區福全里友愛路7巷8號,"23.47608,120.43387",1.0,17.0,
一般建築,,MMA1648,福全里,嘉義市西區福全里友愛路7巷9號,"23.47607,120.43382",1.0,17.0,
一般建築,,MMA1649,福全里,嘉義市西區福全里德明路62號,"23.4808,120.43215",1.0,58.0,
一般建築,,MMA1650,福全里,嘉義市西區福全里德明路46號,"23.48048,120.43192",1.0,85.0,
一般建築,,MMA1651,福全里,嘉義市西區福全里友愛路7巷11號,"23.4761,120.43375",1.0,17.0,
一般建築,,MMA1652,福全里,嘉義市西區福全里北港路65號,"23.47714,120.43495",1.0,49.0,
大樓,,MMA1653,福全里,嘉義市西區福全里北港路225號,"23.47935,120.43095",1.0,1060.0,
大樓,,MMA1654,福全里,嘉義市西區福全里北港路73號,"23.47724,120.43479",1.0,1486.0,
大樓,,MMA1655,福全里,嘉義市西區福全里友愛路149巷15號,"23.48036,120.43247",1.0,642.0,
大樓,,MMA1656,福全里,嘉義市西區福全里福義街6號,"23.47893,120.43127",1.0,1049.0,
一般建築,,MMA1657,福全里,嘉義市西區福全里北港路11號,"23.47574,120.43539",1.0,76.0,
大樓,,MMA1658,福全里,嘉義市西區福全里北港路248號,"23.47827,120.43358",1.0,2397.0,
公寓大廈,瑞滿堂社區,MMA1659,福全里,嘉義市西區福全里德福街9號,"23.48131,120.43151",2.0,3797.0,
公寓大廈,藝術第一家,MMA1660,福全里,嘉義市西區福全里德明路65號,"23.48178,120.43136",2.0,2745.0,
一般建築,,MMA1662,福全里,嘉義市西區福全里博愛路二段420號,"23.47612,120.4348",1.0,22.0,
大樓,,MMA1663,磚磘里,嘉義市西區磚磘里友忠路301號,"23.47321,120.42994",1.0,149.0,
一般建築,,MMA1664,磚磘里,嘉義市西區磚磘里玉山路86號,"23.47297,120.42956",1.0,48.0,
一般建築,,MMA1665,西平里,嘉義市西區西平里博愛路二段632號,"23.46983,120.42923",1.0,4.0,
一般建築,,MMA1666,磚磘里,嘉義市西區磚磘里友忠路297號,"23.47309,120.42995",1.0,21.0,
大樓,,MMA1667,磚磘里,嘉義市西區磚磘里玉山路74號,"23.47324,120.43083",1.0,232.0,
一般建築,,MMA1668,西平里,嘉義市西區西平里友忠路296巷10號,"23.47248,120.43028",1.0,4.0,
一般住宅,,MMA1669,磚磘里,嘉義市西區磚磘里玉山路132號,"23.47263,120.42809",1.0,45.0,
一般建築,,MMA1670,磚磘里,嘉義市西區磚磘里玉山路134號,"23.47263,120.42807",1.0,37.0,
大樓,,MMA1671,磚磘里,嘉義市西區磚磘里玉山路186巷83號,"23.47427,120.42638",1.0,260.0,
一般建築,,MMA1672,西平里,嘉義市西區西平里玉山路181號,"23.47201,120.42656",1.0,54.0,
一般建築,,MMA1673,港坪里,嘉義市西區港坪里玉山路272號,"23.47158,120.42348",1.0,52.0,
一般建築,,MMA1674,港坪里,嘉義市西區港坪里玉山路270號,"23.47159,120.42352",1.0,52.0,
一般建築,,MMA1675,港坪里,嘉義市西區港坪里玉山路268號,"23.4716,120.42357",1.0,52.0,
一般建築,,MMA1676,港坪里,嘉義市西區港坪里玉山路266號,"23.47161,120.42361",1.0,52.0,
一般建築,,MMA1680,磚磘里,嘉義市西區磚磘里玉山路186巷28號,"23.47309,120.4266",1.0,26.0,
一般建築,,MMA1681,磚磘里,嘉義市西區磚磘里玉山路186巷30號,"23.47314,120.42659",1.0,26.0,
一般建築,,MMA1682,磚磘里,嘉義市西區磚磘里玉山路186巷32號,"23.47321,120.42657",1.0,29.0,
一般建築,,MMA1683,磚磘里,嘉義市西區磚磘里玉山路186巷34號,"23.47324,120.42656",1.0,29.0,
一般建築,,MMA1684,磚磘里,嘉義市西區磚磘里玉山路136號,"23.4726,120.42801",1.0,25.0,
一般建築,,MMA1685,磚磘里,嘉義市西區磚磘里玉山路156號,"23.47243,120.42744",1.0,48.0,
一般建築,,MMA1686,磚磘里,嘉義市西區磚磘里玉康路353號,"23.47633,120.42654",1.0,52.0,
一般建築,,MMA1687,磚磘里,嘉義市西區磚磘里玉山路170號,"23.4724,120.42699",1.0,60.0,
大樓,,MMA1688,磚磘里,嘉義市西區磚磘里玉山路186巷15號,"23.47277,120.42657",1.0,304.0,
大樓,,MMA1689,磚磘里,嘉義市西區磚磘里玉康路415號,"23.4758,120.42472",1.0,828.0,
公寓大廈,六運小大亨,MMA1690,磚磘里,嘉義市西區磚磘里玉康路447號,"23.47565,120.42397",1.0,392.0,
大樓,,MMA1691,磚磘里,嘉義市西區磚磘里永康三街25號,"23.47551,120.42488",1.0,426.0,
大樓,,MMA1692,磚磘里,嘉義市西區磚磘里四維南路56號,"23.47531,120.42566",1.0,785.0,
大樓,,MMA1693,磚磘里,嘉義市西區磚磘里大統路206號,"23.47329,120.42555",1.0,908.0,
大樓,,MMA1694,磚磘里,嘉義市西區磚磘里大統路217號,"23.47377,120.4252",1.0,996.0,
大樓,,MMA1695,磚磘里,嘉義市西區磚磘里永福三街12號,"23.47386,120.42556",1.0,750.0,
大樓,,MMA1696,磚磘里,嘉義市西區磚磘里永福一街28號,"23.47264,120.42513",1.0,368.0,
大樓,,MMA1697,磚磘里,嘉義市西區磚磘里永康三街38號,"23.47544,120.42466",1.0,592.0,
大樓,,MMA1698,磚磘里,嘉義市西區磚磘里永福一街5號,"23.4726,120.42616",1.0,1278.0,
大樓,,MMA1699,磚磘里,嘉義市西區磚磘里玉山路234號,"23.47201,120.42528",1.0,1220.0,
大樓,,MMA1700,磚磘里,嘉義市西區磚磘里大統路227號,"23.47404,120.42513",1.0,233.0,
公寓大廈,永鎮公園廣場大廈,MMA1701,磚磘里,嘉義市西區磚磘里玉山路158巷104號,"23.47446,120.42721",1.0,1549.0,
住商大樓,港坪市場大樓,MMA1702,磚磘里,嘉義市西區磚磘里金山路106號,"23.47197,120.42465",2.0,2461.0,
一般建築,,MMA1703,劉厝里,嘉義市西區劉厝里劉富街60號,"23.46316,120.4215",1.0,88.0,
大樓,,MMA1704,劉厝里,嘉義市西區劉厝里自強街195巷33號之29,"23.46408,120.42108",1.0,1100.0,
大樓,,MMA1705,劉厝里,嘉義市西區劉厝里自強街195巷33號之15,"23.46441,120.42104",1.0,1197.0,
大樓,,MMA1706,劉厝里,嘉義市西區劉厝里自強街195巷33號之10,"23.46453,120.42061",1.0,4120.0,
