類別,電腦編號,村里別,地址,"地下樓 層數",可容納人數,派出所,備註,經度,緯度
私人住宅大樓,DE0200724,聯翠里,新北市板橋區聯翠里松江街61號,1.0,924.0,江翠派出所,,121.46839,25.027831
私人住宅大樓,DE03000016,振義里,新北市板橋區振義里中山路2段553巷21-29號,1.0,1033.0,埔墘派出所,,121.48303,25.022698
公寓,DE03000018,九如里,新北市板橋區九如里三民路二段正隆巷12弄11-15號,1.0,434.0,埔墘派出所,,121.47718,25.014455
公寓,DE03000020,雙玉里,新北市板橋區雙玉里三民路一段98號,1.0,120.0,埔墘派出所,,121.47915,25.021426
永林豐五金行,DE03000022,居仁里,新北市板橋區居仁里三民路二段203號,1.0,122.0,埔墘派出所,,121.47919,25.013698
昀信三民,DE03000025,富貴里,新北市板橋區富貴里三民路二段36號,1.0,18.0,埔墘派出所,,121.47893,25.018043
公寓,DE03000030,埔墘里,新北市板橋區埔墘里中山路二段416巷66弄211號,1.0,270.0,埔墘派出所,,121.4825,25.018683
公寓,DE03000038,永安里,新北市板橋區永安里縣民大道三段93巷14號,1.0,609.0,埔墘派出所,,121.47536,25.022237
公寓,DE03000039,福壽里,新北市板橋區福壽里三民路二段245巷35號,1.0,88.0,埔墘派出所,,121.48028,25.012626
私人住宅大樓,DE03000040,振興里,新北市板橋區振興里中山路二段443巷54號,1.0,61.0,埔墘派出所,,121.48103,25.021605
"NT$45,484.00",DE03000042,廣新里,新北市板橋區廣新里永豐街89巷1號,1.0,564.0,埔墘派出所,,121.47338,25.01926
私人住宅大樓,DE03000043,廣新里,新北市板橋區廣新里永豐街89巷3弄18號,1.0,286.0,埔墘派出所,,121.47327,25.019234
私人住宅大樓,DE03000046,振興里,新北市板橋區振興里三民路1段31巷10號,1.0,122.0,埔墘派出所,,121.48022,25.023308
私人住宅大樓,DE03000048,振義里,新北市板橋區振義里中山路2段541號,,154.0,埔墘派出所,,121.48409,25.021923
學盟補習班,DE03000068,廣新里,新北市板橋區廣新里永豐街38號,1.0,53.0,埔墘派出所,,121.47462,25.019624
私人住宅大樓,DE03000071,廣新里,新北市板橋區永豐街89巷5弄1號,1.0,286.0,埔墘派出所,,121.47312,25.019502
公寓,DE03000072,居仁里,新北市板橋區居仁里三民路二段181巷13-21號,1.0,204.0,埔墘派出所,,121.48015,25.014445
私人住宅大樓,DE03000073,埔墘里,新北市板橋區埔墘里中山路二段371號,1.0,137.0,埔墘派出所,,121.47992,25.019324
CY.Wpatisseries甜點店,DE03000074,港嘴里,新北市板橋區港嘴里雙十路一段16號,1.0,316.0,埔墘派出所,,121.47814,25.024279
高閣私人住宅大樓,DE03000075,莊敬里,新北市板橋區莊敬里莊敬路191號,1.0,1229.0,埔墘派出所,,121.47209,25.021314
公寓,DE03000076,廣新里,新北市板橋區廣新里永豐街93號,1.0,117.0,埔墘派出所,,121.47364,25.019233
公寓,DE03000077,光復里,新北市板橋區光復里中山路二段416巷3弄1號,1.0,77.0,埔墘派出所,,121.48349,25.020615
私人住宅大樓,DE03000078,富貴里,新北市板橋區富貴里三民路2段21巷6號,,968.0,埔墘派出所,,121.47968,25.018137
雷世婦產科,DE03000079,九如里,新北市板橋區九如里三民路二段110號,1.0,98.0,埔墘派出所,,121.47907,25.016656
萬歲新天地,DE03000080,振興里,新北市板橋區振興里中山路二段531巷11號,1.0,1103.0,埔墘派出所,,121.4828,25.021807
藝術寶第,DE03000081,埤墘里,新北市板橋區埤墘里莒光路219號,1.0,968.0,埔墘派出所,,121.4743,25.022846
私人住宅大樓,DE03000082,光復里,新北市板橋區光復里中山路2段光榮巷25號,1.0,278.0,埔墘派出所,,121.48512,25.020355
公寓,DE03000084,埔墘里,新北市板橋區埔墘里中山路二段359號,1.0,185.0,埔墘派出所,,121.47957,25.019089
家樂福,DE03000085,富貴里,新北市板橋區富貴里三民路二段31號,3.0,1008.0,埔墘派出所,,121.47941,25.01781
私人住宅大樓,DE03000087,埤墘里,新北市板橋區埤墘里莒光路23號,1.0,47.0,埔墘派出所,,121.47405,25.023141
私人住宅大樓,DE03000088,莊敬里,新北市板橋區莊敬里莊敬路208巷2弄2號,1.0,315.0,埔墘派出所,,121.47182,25.021255
公寓,DE03000089,廣新里,新北市板橋區廣新里永豐街91號,1.0,88.0,埔墘派出所,,121.4736,25.019195
松柏名家社區,DE03000090,埔墘里,新北市板橋區埔墘里中山路二段416巷36號,1.0,546.0,埔墘派出所,,121.48318,25.020083
私人住宅大樓,DE03000091,光復里,新北市板橋區光復里中山路2段416巷13-27號,1.0,88.0,埔墘派出所,,121.48328,25.019692
屈臣氏,DE03000092,富貴里,新北市板橋區富貴里三民路二段97號,1.0,406.0,埔墘派出所,,121.47946,25.017392
公寓,DE03000093,雙玉里,新北市板橋區雙玉里富山街18巷2號,1.0,454.0,埔墘派出所,,121.47843,25.022051
公寓,DE03000094,廣新里,新北市板橋區廣新里永豐街97號,1.0,115.0,埔墘派出所,,121.47376,25.01929
私人住宅大樓,DE03000095,居仁里,新北市板橋區三民路二段215號,1.0,205.0,埔墘派出所,,121.47913,25.01287
私人住宅大樓,DE03000096,振義里,新北市板橋區振義里萬安街53巷23號,1.0,2089.0,埔墘派出所,,121.48311,25.023566
私人住宅大樓,DE03000097,光復里,新北市板橋區光復里光復街109號,1.0,262.0,埔墘派出所,,121.48446,25.019428
私人住宅大樓,DE03000098,雙玉里,新北市板橋區雙玉里富山街18巷22號,1.0,472.0,埔墘派出所,,121.47839,25.022753
公寓,DE03000099,雙玉里,新北市板橋區雙玉里富山街18巷12號,1.0,91.0,埔墘派出所,,121.47849,25.022474
公園世紀,DE03000100,莊敬里,新北市板橋區莊敬里莊敬路220巷29弄1號,1.0,2702.0,埔墘派出所,,121.47259,25.020433
公園世紀,DE03000101,莊敬里,新北市板橋區莊敬里莊敬路220巷29弄13號,1.0,388.0,埔墘派出所,,121.4726,25.020352
公寓,DE03000102,九如里,新北市板橋區九如里三民路二段140號,1.0,396.0,埔墘派出所,,121.47905,25.016393
公寓,DE03000103,莊敬里,新北市板橋區莊敬里莊敬路220巷8號,1.0,2578.0,埔墘派出所,,121.47236,25.020811
E生活社區,DE03000104,永安里,新北市板橋區永安里萬板路140號,1.0,1660.0,埔墘派出所,,121.47551,25.022956
私人住宅大樓,DE03000105,埤墘里,新北市板橋區埤墘里莒光路209號,2.0,50.0,埔墘派出所,,121.47422,25.023117
私人住宅大樓,DE03000106,振義里,新北市板橋區中山路二段553巷2號,2.0,1113.0,埔墘派出所,,121.48377,25.021981
正隆天地,DE03000107,福壽里,新北市板橋區福壽里民生路一段28號,4.0,2749.0,埔墘派出所,,121.4763,25.012726
甲天下私人住宅大樓,DE03000108,振興里,新北市板橋區振興里三民路一段63號,3.0,316.0,埔墘派出所,,121.47969,25.022442
光仁中學,DE03000109,光仁里,新北市板橋區光仁里中山路二段255巷18號,1.0,706.0,埔墘派出所,,121.47689,25.018139
法國賞社區,DE03000110,光復里,新北市板橋區光復里光復街18號,1.0,2236.0,埔墘派出所,,121.48377,25.019008
光復高中,DE03000111,光復里,新北市板橋區光復里光環路一段7號,1.0,3798.0,埔墘派出所,,121.48611,25.017391
饅頭店,DE03000112,港嘴里,新北市板橋區港嘴里縣民大道三段270巷1號,3.0,194.0,埔墘派出所,,121.47831,25.023393
私人住宅大樓,DE03000113,光復里,新北市板橋區光復里光復街54-74號,3.0,951.0,埔墘派出所,,121.48377,25.019008
公寓,DE03000114,雙玉里,新北市板橋區雙玉里三民路一段210號,3.0,1252.0,埔墘派出所,,121.47907,25.019361
富山公寓私人住宅大樓,DE03000115,雙玉里,新北市板橋區雙玉里富山街7巷5號,1.0,269.0,埔墘派出所,,121.4786,25.02157
私人住宅大樓,DE03000116,埔墘里,新北市板橋區埔墘里光復街52巷7號,1.0,511.0,埔墘派出所,,121.48208,25.018302
馥華大台北,DE03000117,埔墘里,新北市板橋區埔墘里中山路二段409號,3.0,3479.0,埔墘派出所,,121.48072,25.019797
中山首府,DE03000118,埔墘里,新北市板橋區埔墘里中山路二段326號,3.0,1615.0,埔墘派出所,,121.48116,25.019677
榮耀交響社區,DE03000119,港嘴里,新北市板橋區港嘴里萬板路32-36號,1.0,4808.0,埔墘派出所,,121.47766,25.024986
寶蓮新象,DE03000120,居仁里,新北市板橋區居仁里三民路二段20號,1.0,70.0,埔墘派出所,,121.47927,25.014876
私人住宅大樓,DE03000121,雙玉里,新北市板橋區雙玉里中山路二段309巷8號,1.0,111.0,埔墘派出所,,121.47866,25.018943
沐夏會館,DE03000122,港嘴里,新北市板橋區港嘴里雙十路一段6號,1.0,1207.0,埔墘派出所,,121.47831,25.02422
青茵悅私人住宅大樓,DE03000123,港嘴里,新北市板橋區港嘴里萬板路518號,1.0,176.0,埔墘派出所,,121.48064,25.026324
新站晶華,DE03000124,永安里,新北市板橋區永安里縣民大道三段101號,2.0,239.0,埔墘派出所,,121.47622,25.022347
新站晶華,DE03000125,永安里,新北市板橋區永安里縣民大道三段105號,1.0,194.0,埔墘派出所,,121.4764,25.022447
昇陽私人住宅大樓,DE03000126,長壽里,新北市板橋區長壽里光環路一段80號,1.0,1096.0,埔墘派出所,,121.48168,25.016864
湛藍新天地,DE03000127,居仁里,新北市板橋區居仁里光環路二段26號,1.0,2531.0,埔墘派出所,,121.48214,25.014022
經典榮耀私人住宅大樓,DE03000128,九如里,新北市板橋區九如里三民路二段72號,1.0,11.0,埔墘派出所,,121.4791,25.017063
公寓,DE03000129,光復里,新北市板橋區光復里中山路二段412巷29弄11號,1.0,50.0,埔墘派出所,,121.48423,25.020194
新板圖,DE03000130,埤墘里,新北市板橋區埤墘里莊敬231巷1號,1.0,687.0,埔墘派出所,,121.47229,25.021793
私人住宅大樓,DE03000131,振興里,新北市板橋區振興里中山二段443巷75號,3.0,1250.0,埔墘派出所,,121.48069,25.022525
頤和邦,DE03000132,振興里,新北市板橋區振興里中山路二段505巷38號,2.0,72.0,埔墘派出所,,121.48207,25.02253
湛藍幸福時光,DE03000133,居仁里,新北市板橋區居仁里光環路二段46號,1.0,2053.0,埔墘派出所,,121.48162,25.014206
公寓,DE03000134,振興里,新北市板橋區振興里翠華街6巷73號,1.0,133.0,埔墘派出所,,121.48126,25.025085
私人住宅大樓,DE03000135,福壽里,新北市板橋區福壽里三民路二段237號,1.0,273.0,埔墘派出所,,121.47911,25.012729
私人住宅大樓,DE03000136,莊敬里,新北市板橋區莊敬里莊敬220巷11-5號,1.0,103.0,埔墘派出所,,121.47261,25.020838
私人住宅大樓,DE03000137,永安里,新北市板橋區永安里縣民大道三段103巷7號,2.0,139.0,埔墘派出所,,121.4758,25.022812
私人住宅大樓,DE03000138,福壽里,新北市板橋區福壽里三民路2段209號,2.0,114.0,埔墘派出所,,121.47913,25.013046
公寓,DE03000139,廣新里,新北市板橋區廣新里永豐街89巷5弄1號,1.0,286.0,埔墘派出所,,121.47312,25.019502
陽明天下私人住宅大樓,DE04000001,文德里,新北市板橋區文德里文德路19號,1.0,1515.0,新海派出所,,121.46238,25.024142
公寓,DE04000002,中正里,新北市板橋區中正里中正路413巷15號,1.0,99.0,新海派出所,,121.45351,25.022553
富臨極品私人住宅大樓,DE04000003,新翠里,新北市板橋區新翠里雨農路24號,1.0,1455.0,新海派出所,,121.46164,25.024611
板橋國中自強大樓,DE04000004,中正里,新北市板橋區中正里中正路437號,1.0,376.0,新海派出所,,121.45416,25.024001
公寓,DE04000006,中正里,新北市板橋區中正里中正路360號,1.0,1620.0,新海派出所,,121.45447,25.024117
公寓,DE04000007,新海里,新北市板橋區新海里新海路403巷20-28號,1.0,321.0,新海派出所,,121.45759,25.026334
公寓,DE04000012,金華里,新北市板橋區新生里新生街23巷1弄5號,1.0,366.0,新海派出所,,121.45585,25.021454
公寓,DE04000013,新生里,新北市板橋區新生里金華街21巷17號,1.0,530.0,新海派出所,,121.45604,25.020788
市立聯合醫院,DE04000198,德翠里,新北市板橋區德翠里英士路1巷198號,1.0,1625.0,新海派出所,,121.45822,25.023737
公寓,DE04000017,公館里,新北市板橋區公館里文化路一段285巷1弄15號,1.0,263.0,新海派出所,,121.46417,25.018658
公寓,DE04000018,吉翠里,新北市板橋區吉翠里裕民街41號,1.0,282.0,新海派出所,,121.46078,25.028209
公寓,DE04000019,吉翠里,新北市板橋區吉翠里長江路一段48巷10弄2號,1.0,124.0,新海派出所,,121.45936,25.028024
公寓,DE04000020,朝陽里,新北市板橋區朝陽里裕民街9910號,1.0,636.0,新海派出所,,121.45922,25.027362
公寓,DE04000021,新翠里,新北市板橋區新翠里陽明街279巷26號,1.0,382.0,新海派出所,,121.46108,25.025879
公寓,DE04000022,新海里,新北市板橋區新海里新海路385巷63號,1.0,3918.0,新海派出所,,121.45755,25.025479
公寓,DE04000023,新海里,新北市板橋區新海里新海路403巷16-18號,1.0,131.0,新海派出所,,121.4579,25.026503
致理科技大學,DE04000024,忠誠里,新北市板橋區忠誠里文化路一段313號,1.0,363.0,新海派出所,,121.4652,25.021012
公寓,DE04000025,新翠里,新北市板橋區新翠里英士路58巷6弄21號,1.0,536.0,新海派出所,,121.46113,25.025211
公寓,DE04000026,幸福里,新北市板橋區幸福里英士路153號,1.0,184.0,新海派出所,,121.4597,25.023897
新埔國中仁愛大樓,DE04000027,新海里,新北市板橋區新海里新海路181號,1.0,546.0,新海派出所,,121.45965,25.024897
公寓,DE04000033,忠誠里,新北市板橋區忠誠里陽明街73巷12號,1.0,490.0,新海派出所,,121.46386,25.022806
私人住宅大樓,DE04000034,忠誠里,新北市板橋區忠誠里陽明街27巷2-1號,1.0,65.0,新海派出所,,121.46556,25.021918
私人住宅大樓,DE04000035,忠誠里,新北市板橋區忠誠里陽明街45號,1.0,362.0,新海派出所,,121.46497,25.022201
公寓,DE04000036,公館里,新北市板橋區公館里國光路1571號,1.0,516.0,新海派出所,,121.4628,25.018584
私人住宅大樓,DE04000038,幸福里,新北市板橋區漢生西路165巷101弄1號,,313.0,新海派出所,,121.46015,25.022531
新埔國中體育場大樓,DE04000044,新海里,新北市板橋區新海里新海路181號,1.0,619.0,新海派出所,,121.45965,25.024897
公寓,DE04000045,德翠里,新北市板橋區德翠里龍泉街5858號,1.0,114.0,新海派出所,,121.45696,25.023493
公寓,DE04000046,德翠里,新北市板橋區德翠里龍泉街5761號,1.0,125.0,新海派出所,,121.45696,25.023493
公寓,DE04000047,港尾里,新北市板橋區港尾里金華街9巷210號,1.0,623.0,新海派出所,,121.45522,25.020338
公寓,DE04000048,港尾里,新北市板橋區港尾里金華街9巷17號,1.0,735.0,新海派出所,,121.45522,25.020338
公寓,DE04000049,德翠里,新北市板橋區德翠里龍泉街54巷2弄13號,1.0,496.0,新海派出所,,121.45717,25.026378
公寓,DE04000050,德翠里,新北市板橋區德翠里龍泉街54巷1弄17號,1.0,500.0,新海派出所,,121.45696,25.026266
公寓,DE04000051,新翠里,新北市板橋區新翠里雨農路616號,1.0,299.0,新海派出所,,121.46059,25.024117
私人住宅大樓,DE04000052,港尾里,新北市板橋區港尾里新生街616號,1.0,178.0,新海派出所,,121.4556,25.02108
私人住宅大樓,DE04000054,金華里,新北市板橋區金華里金華街5157號,1.0,139.0,新海派出所,,121.4598,25.020872
公寓,DE04000056,德翠里,新北市板橋區德翠里龍泉街55巷8弄226號,1.0,1279.0,新海派出所,,121.45695,25.025505
公寓,DE04000057,公館里,新北市板橋區公館里國光路211巷32號,1.0,647.0,新海派出所,,121.46215,25.019083
公寓,DE04000058,公館里,新北市板橋區公館里國光路191號,1.0,551.0,新海派出所,,121.46157,25.018593
公寓,DE04000059,公館里,新北市板橋區公館里國光路28號,1.0,496.0,新海派出所,,121.46144,25.018654
公寓,DE04000060,新翠里,新北市板橋區新翠里雨農路20-22號,1.0,193.0,新海派出所,,121.46177,25.024682
公寓,DE04000061,新翠里,新北市板橋區新翠里雨農路17巷113號,1.0,742.0,新海派出所,,121.46216,25.024444
凱旋花園,DE04000062,朝陽里,新北市板橋區朝陽里裕民街131號,1.0,1600.0,新海派出所,,121.45922,25.027362
公寓,DE04000063,港德里,新北市板橋區港德里中正路216巷12號,1.0,286.0,新海派出所,,121.45645,25.01844
公寓,DE04000064,公館里,新北市板橋區公館里國光路173巷418號,1.0,321.0,新海派出所,,121.46068,25.018698
公寓,DE04000065,中正里,新北市板橋區中正里中正路216巷150弄216號,1.0,321.0,新海派出所,,121.45267,25.022602
公寓,DE04000066,中正里,新北市板橋區中正里中正路216巷150弄1號,1.0,274.0,新海派出所,,121.45267,25.022602
公寓,DE04000067,中正里,新北市板橋區中正里中正路216巷142號,1.0,160.0,新海派出所,,121.45267,25.022602
新埔國小,DE04000068,新翠里,新北市板橋區新翠里陽明街206號,1.0,281.0,新海派出所,,121.46259,25.025883
公寓,DE04000069,公館里,新北市板橋區公館里國光路173巷3弄18號,1.0,242.0,新海派出所,,121.45997,25.019129
公寓,DE04000070,文德里,新北市板橋區文德里新海路72巷46弄19號,1.0,587.0,新海派出所,,121.46254,25.023105
公寓,DE04000071,文德里,新北市板橋區文德里漢生西路165巷34-42號,1.0,213.0,新海派出所,,121.46225,25.023485
文德國小停車場,DE04000075,幸福里,新北市板橋區幸福里英士路179號,1.0,1116.0,新海派出所,,121.4585,25.02251
曉樓社區,DE04000077,新翠里,新北市板橋區新翠里英士路58巷15弄51號,1.0,2000.0,新海派出所,,121.46025,25.025461
公寓,DE04000078,中正里,新北市板橋區中正里中正路399巷6號,1.0,35.0,新海派出所,,121.4538,25.022343
日安陽明私人住宅大樓,DE04000079,文德里,新北市板橋區文德里漢生西路163號,1.0,417.0,新海派出所,,121.46319,25.023284
公寓,DE04000081,文德里,新北市板橋區文德里新海路72巷46弄21號,1.0,283.0,新海派出所,,121.46254,25.023105
文德國小一心大樓,DE04000082,幸福里,新北市板橋區幸福里英士路179號,1.0,551.0,新海派出所,,121.4585,25.02251
國泰皇家私人住宅大樓,DE04000083,吉翠里,新北市板橋區吉翠里裕民街130號,1.0,786.0,新海派出所,,121.45889,25.027424
中正花都私人住宅大樓,DE04000084,中正里,新北市板橋區中正里中正路375巷17-27號,1.0,942.0,新海派出所,,121.45402,25.020596
湯臣私人住宅大樓私人住宅大樓,DE04000085,港德里,新北市板橋區港德里中正路216巷12號,1.0,1910.0,新海派出所,,121.45645,25.01844
忠誠新村社區,DE04000086,忠誠里,新北市板橋區忠誠里陽明街29巷242號,1.0,1156.0,新海派出所,,121.46402,25.022421
新埔國中懷恩大樓,DE04000088,新海里,新北市板橋區新海里新海路181號,1.0,937.0,新海派出所,,121.45965,25.024897
新埔國中忠孝大樓,DE04000089,新海里,新北市板橋區新海里新海路181號,1.0,2587.0,新海派出所,,121.45965,25.024897
公寓,DE04000091,港尾里,新北市板橋區港尾里中正路274號,1.0,567.0,新海派出所,,121.45526,25.019852
公寓,DE04000092,新生里,新北市板橋區新生里新生街64號,1.0,219.0,新海派出所,,121.45718,25.020917
公寓,DE04000093,中正里,新北市板橋區中正里中正路375巷48號,1.0,919.0,新海派出所,,121.45354,25.020347
致理科濟大學圖書館,DE04000094,忠誠里,新北市板橋區忠誠里文化路一段313號,1.0,894.0,新海派出所,,121.4652,25.021012
公寓,DE04000096,新翠里,新北市板橋區新翠里英士路6064號,1.0,616.0,新海派出所,,121.46029,25.024448
新埔國小綜合大樓,DE04000097,新翠里,新北市板橋區新翠里陽明街206號,1.0,1309.0,新海派出所,,121.46259,25.025883
公寓,DE04000099,公館里,新北市板橋區公館里國光路16號,1.0,159.0,新海派出所,,121.46144,25.018654
公寓,DE04000100,吉翠里,新北市板橋區吉翠里裕民街1121號,1.0,1277.0,新海派出所,,121.45862,25.027035
公寓,DE04000102,仁翠里,新北市板橋區仁翠里裕民街53-59號,1.0,239.0,新海派出所,,121.46108,25.028363
警察宿舍(陽明大廈),DE04000104,忠誠里,新北市板橋區忠誠里陽明街25巷2號,1.0,2227.0,新海派出所,,121.4659,25.021698
文化京華私人住宅大樓,DE04000105,忠誠里,新北市板橋區忠誠里文化路一段329號,1.0,926.0,新海派出所,,121.46631,25.020667
鴻運貴族私人住宅大樓,DE04000106,新翠里,新北市板橋區新翠里文德路46號,1.0,277.0,新海派出所,,121.46187,25.024092
花園廣場私人住宅大樓,DE04000108,新翠里,新北市板橋區新翠里陽明街251號,1.0,567.0,新海派出所,,121.46264,25.025162
太陽社區私人住宅大樓,DE04000109,德翠里,新北市板橋區德翠里龍泉街90巷1號,1.0,1371.0,新海派出所,,121.45628,25.024962
公寓,DE04000110,公館里,新北市板橋區公館里漢生西路71號,1.0,464.0,新海派出所,,121.46288,25.018729
大庭新村,DE04000111,公館里,新北市板橋區公館里國光路33號,1.0,17459.0,新海派出所,,121.46144,25.018654
傳家寶,DE04000112,德翠里,新北市板橋區德翠里龍泉街114號,1.0,1766.0,新海派出所,,121.45691,25.024396
公寓,DE04000113,吉翠里,新北市板橋區吉翠里長江路一段106巷12弄14號,2.0,291.0,新海派出所,,121.45973,25.028736
真善美花園廣場私人住宅大樓,DE04000114,新翠里,新北市板橋區新翠里新海路362號,1.0,1087.0,新海派出所,,121.45978,25.02524
公寓,DE04000115,中正里,新北市板橋區中正里中正路413巷12號,1.0,222.0,新海派出所,,121.45355,25.022708
太陽村一村私人住宅大樓,DE04000116,德翠里,新北市板橋區德翠里龍泉街90巷4號,1.0,463.0,新海派出所,,121.45625,25.025184
台北狀元私人住宅大樓,DE04000117,新翠里,新北市板橋區新翠里新海路348號,1.0,1438.0,新海派出所,,121.46012,25.024675
青年福利社區,DE04000118,滿翠里,新北市板橋區滿翠里龍泉街103號,1.0,523.0,新海派出所,,121.45717,25.024686
百世順私人住宅大樓,DE04000119,公館里,新北市板橋區公館里國光路183號,1.0,425.0,新海派出所,,121.46144,25.018654
私人住宅大樓,DE04000120,溪頭里,新北市板橋區溪頭里長江路2段243號,,70.0,江翠派出所,,121.46884,25.032728
陽明凱旋私人住宅大樓,DE04000122,新翠里,新北市板橋區新翠里雨農路27巷52號,1.0,831.0,新海派出所,,121.46155,25.023956
福第社區,DE04000123,幸福里,新北市板橋區幸福里新海路135巷33號,1.0,1562.0,新海派出所,,121.45982,25.022669
公寓,DE04000125,新海里,新北市板橋區新海里新海路454號,1.0,307.0,新海派出所,,121.45787,25.028166
公寓,DE04000126,幸福里,新北市板橋區幸福里幸福路70巷1號,1.0,209.0,新海派出所,,121.46077,25.020036
龍鳳雙星私人住宅大樓,DE04000127,新翠里,新北市板橋區新翠里新海路328號,1.0,1883.0,新海派出所,,121.46047,25.024091
公寓,DE04000129,文德里,新北市板橋區文德里漢生西路165巷46號,1.0,486.0,新海派出所,,121.46193,25.023629
公寓,DE04000130,文德里,新北市板橋區文德里新海路72巷64號,1.0,111.0,新海派出所,,121.4618,25.02353
大地回村私人住宅大樓,DE04000131,德翠里,新北市板橋區德翠里龍泉街108巷11號,1.0,1153.0,新海派出所,,121.4562,25.024272
凱旋花園一期,DE04000133,吉翠里,新北市板橋區吉翠里裕民街151號,1.0,1600.0,新海派出所,,121.45862,25.027035
環遊世界社區,DE04000134,港尾里,新北市板橋區港尾里中正路330號,2.0,1958.0,新海派出所,,121.45449,25.021649
玫瑰森林社區,DE04000135,德翠里,新北市板橋區德翠里龍泉街108巷26號,1.0,3629.0,新海派出所,,121.45579,25.024636
太陽村私人住宅大樓,DE04000136,德翠里,新北市板橋區德翠里龍泉街90巷20號,1.0,439.0,新海派出所,,121.4559,25.024968
勝輝新象私人住宅大樓,DE04000138,宏翠里,新北市板橋區宏翠里長江路一段208號,1.0,1433.0,新海派出所,,121.46271,25.030763
公寓,DE04000139,宏翠里,新北市板橋區宏翠里長江路一段371號,1.0,321.0,新海派出所,,121.46171,25.03067
板橋我家私人住宅大樓,DE04000140,文德里,新北市板橋區文德里新海路72巷53號,1.0,177.0,新海派出所,,121.46174,25.023394
公寓,DE04000141,文德里,新北市板橋區文德里漢生西路40號,1.0,560.0,新海派出所,,121.46251,25.021309
致理科技大學信義大樓,DE04000142,忠誠里,新北市板橋區忠誠里文化路一段313號,1.0,496.0,新海派出所,,121.4652,25.021012
家麗寶私人住宅大樓,DE04000143,幸福里,新北市板橋區幸福里新海路63號,1.0,342.0,新海派出所,,121.46188,25.02148
公寓,DE04000144,文德里,新北市板橋區文德里新海路28號,1.0,78.0,新海派出所,,121.46235,25.021173
建霖榮邸,DE04000145,港尾里,新北市板橋區港尾里中正路296號,1.0,639.0,新海派出所,,121.45513,25.020559
公寓,DE04000146,忠誠里,新北市板橋區忠誠里文化路一段311號,1.0,804.0,新海派出所,,121.46596,25.020329
非常歐洲私人住宅大樓,DE04000147,新翠里,新北市板橋區新翠里新海路150號,1.0,1265.0,新海派出所,,121.46066,25.023768
治理科技大學人文私人住宅大樓,DE04000148,忠誠里,新北市板橋區忠誠里文化路一段313號,1.0,443.0,新海派出所,,121.4652,25.021012
日安陽明二期私人住宅大樓,DE04000149,文德里,新北市板橋區文德里漢生西路165巷17號,1.0,931.0,新海派出所,,121.46186,25.023744
維多利亞私人住宅大樓,DE04000150,中正里,新北市板橋區中正里中正路375巷42號,1.0,142.0,新海派出所,,121.45352,25.020896
日安陽明私人住宅大樓二期,DE04000151,文德里,新北市板橋區文德里漢生西路157號,2.0,504.0,新海派出所,,121.46309,25.023105
致理科技大學排球場,DE04000153,忠誠里,新北市板橋區忠誠里文化路一段313號,1.0,3011.0,新海派出所,,121.4652,25.021012
建華新城,DE04000154,忠誠里,新北市板橋區忠誠里文化路一段309號,2.0,8406.0,新海派出所,,121.46504,25.020604
中正月灣社區,DE04000155,中正里,新北市板橋區中正里中正路4054號,1.0,481.0,新海派出所,,121.45537,25.027322
巨蛋社區,DE04000156,宏翠里,新北市板橋區宏翠里民生路三段379號,3.0,2956.0,新海派出所,,121.46325,25.031315
詠英園私人住宅大樓,DE04000158,新翠里,新北市板橋區新翠里英士路58巷20號1,1.0,845.0,新海派出所,,121.46051,25.025596
板橋國中停車場,DE04000163,中正里,新北市板橋區中正里中正路437號,1.0,2520.0,新海派出所,,121.45416,25.024001
永福私人住宅大樓,DE04000165,新翠里,新北市板橋區新翠里陽明街279巷25-35號,1.0,1176.0,新海派出所,,121.46132,25.025588
世界之藝社區,DE04000166,港尾里,新北市板橋區港尾里中正路318號,1.0,564.0,新海派出所,,121.45467,25.021043
富逸社區,DE04000167,港德里,新北市板橋區港德里中正路226號,1.0,849.0,新海派出所,,121.45587,25.018632
太子學院社區,DE04000168,德翠里,新北市板橋區德翠里龍泉街126號,1.0,1323.0,新海派出所,,121.45712,25.023969
昇之陽私人住宅大樓,DE04000169,宏翠里,新北市板橋區宏翠里長江路一段196號,1.0,690.0,新海派出所,,121.46239,25.030653
公園上品,DE04000172,新翠里,新北市板橋區新翠里英士路26號,1.0,353.0,新海派出所,,121.46177,25.02521
頂級菲陽社區,DE04000173,新翠里,新北市板橋區新翠里互助街3號,1.0,696.0,新海派出所,,121.46322,25.027633
新埔國小停車場,DE04000174,新翠里,新北市板橋區新翠里陽明街206號,1.0,1635.0,新海派出所,,121.46259,25.025883
板橋國中技藝大樓,DE04000175,中正里,新北市板橋區中正里中正路437號,1.0,375.0,新海派出所,,121.45416,25.024001
芯花開社區,DE04000176,幸福里,新北市板橋區幸福里新海路135巷49號,1.0,264.0,新海派出所,,121.45971,25.02249
幸大輝煌私人住宅大樓,DE04000177,幸福里,新北市板橋區幸福里新海路51號,1.0,772.0,新海派出所,,121.4621,25.021163
清峰社區,DE04000178,中正里,新北市板橋區中正里永翠路102號,1.0,1966.0,新海派出所,,121.45201,25.020911
新板艾麗私人住宅大樓二期,DE04000179,文德里,新北市板橋區文德里漢生西路167號,1.0,875.0,新海派出所,,121.46296,25.023884
新板艾麗私人住宅大樓一期,DE04000180,文德里,新北市板橋區文德里漢生西路175號,1.0,361.0,新海派出所,,121.46273,25.023482
