類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
永康市社教中心,OQA00247,永康里,臺南市永康區永康里20鄰永大二路88號,"23.018985,120.25988",1.0,9157.0,
中華電信公司機房,OQA00248,二王里,臺南市永康區二王里37鄰中山南路366號,"23.016235,120.237440",1.0,1962.0,
奇美醫院第二醫療大樓,OQA00249,甲頂里,臺南市永康區甲頂里9鄰中華路901號,"23.020606,120.221897",1.0,342.0,
可成科技公司,OQA00250,三民里,臺南市永康區三民里2鄰仁愛街398號,"23.052271,120.243403",1.0,6958.0,
統一企業-粉包廠,OQA00251,?行里,臺南市永康區?行里17鄰中正路301號,"23.034185,120.24463",1.0,1621.0,
南台科技大學,OQA00252,尚頂里,臺南市永康區尚頂里19鄰南臺街1號,"23.02355,120.225464",1.0,4798.0,
復華里活動中心,OQA00253,復華里,臺南市永康區復華里16鄰國華街110號,"23.014506,120.247012",1.0,514.0,
中華電信台南營業處,OQA00254,永康里,臺南市永康區永康里6鄰中山南路515號,"23.022983,120.250743",1.0,2481.0,
一般住宅,OQA00255,大灣里,臺南市永康區大灣里10鄰民族路383號,"23.007487,120.267152",1.0,238.0,
永信國小,OQA00257,復華里,臺南市永康區復華里16鄰復華七街166號,"23.016143,120.247932",1.0,3630.0,
臺南應用科技大學,OQA00258,?行里,臺南市永康區?行里20鄰中正路529號,"23.039314,120.238472",1.0,9646.0,
勝利國小,OQA00259,勝利里,臺南市永康區勝利里4鄰勝學路111號,"23.003630,120.230338",1.0,2381.0,
菁英會館,OQA00260,南灣里,臺南市永康區南灣里10鄰大灣路764巷56號,"23.001791,120.260701",1.0,1097.0,
南台科技大學,OQA00261,尚頂里,臺南市永康區尚頂里19鄰南臺街1號,"23.02355,120.225464",1.0,3980.0,
桂田酒店,OQA00262,?興里,臺南市永康區?興里10鄰永安一街99號,"23.044087,120.242712",1.0,1564.0,
崑山科技大學,OQA00263,崑山里,臺南市永康區崑山里3鄰崑大路195號,"22.998366,120.252885",1.0,6602.0,
文勝工業有限公司,OQA00264,?洲里,臺南市永康區?洲里23鄰中正南路553號,"23.035447,120.2302",1.0,1881.0,
崑山科技大學,OQA00265,崑山里,臺南市永康區崑山里3鄰崑大路195號,"22.998366,120.252885",1.0,3591.0,
致穩商旅,OQA00266,?行里,臺南市永康區?行里19鄰中正北路56之20號,"23.041295,120.239075",1.0,2037.0,
臺南應用科技大學,OQA00267,?行里,臺南市永康區?行里9鄰正南五街269號,"23.035388,120.237962",1.0,2250.0,
大橋國中,OQA00268,東橋里,臺南市永康區東橋里19鄰東橋十街1號,"23.022390,120.232159",1.0,1080.0,
菁英會館,OQA00269,?洲里,臺南市永康區?洲里16鄰?忠街118號,"23.041563,120.232961",1.0,134.0,
勝利國小,OQA00270,勝利里,臺南市永康區勝利里4鄰勝學路111號,"23.003630,120.230338",1.0,1801.0,
精忠新城管理委員會,OQA00271,成功里,臺南市永康區成功里3鄰中華路58巷70號,"23.002222,120.238327",1.0,2352.0,
精忠新城管理委員會,OQA00272,成功里,臺南市永康區成功里3鄰中華路58巷68號,"23.001950,120.238322",1.0,10081.0,
精忠新城管理委員會,OQA00273,成功里,臺南市永康區成功里1鄰中華路58巷56號,"23.001816,120.237488",1.0,2161.0,
精忠新城管理委員會,OQA00274,成功里,臺南市永康區成功里4鄰中華路58巷72號,"23.002265,120.237449",1.0,4089.0,
鍵銘工程公司,OQA00275,二王里,臺南市永康區二王里37鄰中山南路420號,"23.016838,120.238083",1.0,1060.0,
一般住宅,OQA00276,?行里,臺南市永康區?行里17鄰中正路435號,"23.036753,120.241961",1.0,537.0,
影三新城社區,OQA00277,建國里,臺南市永康區建國里14鄰復國路89號,"23.001411,120.245983",1.0,837.0,
影三華廈社區,OQA00278,建國里,臺南市永康區建國里2鄰復國路56號,"23.001086,120.246566",1.0,8326.0,
晶采大樓管理委員會,OQA00280,六合里,臺南市永康區六合里14鄰中華二路359號,"23.008292,120.232406",1.0,1341.0,
奇美醫院第三醫療大樓,OQA00281,甲頂里,臺南市永康區甲頂里9鄰中華路901號,"23.020606,120.221897",1.0,300.0,
帝寶公司,OQA00282,蔦松里,臺南市永康區蔦松里9鄰中正北路829號,"23.048351,120.264157",1.0,220.0,
永仁國中,OQA00283,神洲里,臺南市永康區神洲里14鄰忠孝路74號,"23.003316,120.240172",1.0,1177.0,
光澤科技有限公司,OQA00284,王行里,臺南市永康區王行里16鄰金專二路58號,"23.045596,120.280455",1.0,175.0,
裡風景一期大樓,OQA00285,復國里,臺南市永康區復國里9鄰復國二路100巷1號,"23.007287,120.247467",1.0,646.0,
山汰科技有限公司,OQA00286,王行里,臺南市永康區王行里16鄰永科三路19號,"23.041685,120.279847",1.0,378.0,
君帆有限公司,OQA00287,王行里,臺南市永康區王行里16鄰永科環路118號,"23.035920,120.278685",1.0,5939.0,
中華置地股份有限公司,OQA00288,尚頂里,臺南市永康區尚頂里25鄰中正南路200號,"23.024457,120.219522",1.0,4012.0,
璟馨婦產科大樓,OQA00289,東橋里,臺南市永康區東橋里15鄰東橋七路198號,"23.021203,120.237168",1.0,1329.0,
臺南應用科技大學,OQA00290,?行里,臺南市永康區?行里9鄰正南五街295號,"23.035983,120.237348",1.0,2500.0,
洺揮建設股份有限公司,OQA00291,?行里,臺南市永康區?行里31鄰中正三街175號,"23.038875,120.244921",1.0,687.0,
財團法人真耶穌教會臺灣總會,OQA00292,龍埔里,臺南市永康區龍埔里18鄰永大路三段477號,"23.038820,120.258511",1.0,757.0,
和興泰建設股份有限公司,OQA00293,復國里,臺南市永康區復國里37鄰復華五街55巷1號,"23.011002,120.245785",1.0,403.0,
和興泰建設股份有限公司,OQA00294,復國里,臺南市永康區復國里37鄰復華五街55巷18號,"23.010798,120.245639",1.0,415.0,
全國農業金庫股份有限公司,OQA00295,?行里,臺南市永康區?行里23鄰新行街70號,"23.039801,120.24193",1.0,725.0,
西北食品工業股份有限公司,OQA00296,王行里,臺南市永康區王行里3鄰永科南路68號,"23.034316,120.280799",1.0,225.0,
仁發建築開發股份有限公司,OQA00297,東橋里,臺南市永康區東橋里28鄰東橋三路126號,"23.020092,120.234757",1.0,2932.0,
良勳建設有限公司,OQA00298,東橋里,臺南市永康區東橋里30鄰東橋七路375號,"23.025416,120.234866",1.0,5888.0,
臺灣穗高工業股份有限公司,OQA00299,王行里,臺南市永康區王行里16鄰永科東路299號,"23.046717,120.278521",1.0,349.0,
巨京開發建設股份有限公司,OQA00300,復國里,臺南市永康區復國里21鄰復華六街67巷20號,"23.011804,120.245705",1.0,1247.0,
和興泰建設股份有限公司,OQA00301,復國里,臺南市永康區復國里38鄰復華五街80號,"23.011268,120.245412",1.0,1314.0,
合眾建築經理股份有限公司,OQA00302,東橋里,臺南市永康區東橋里29鄰東橋五路121號,"23.020828,120.235834",1.0,2094.0,
龍舜建設有限公司,OQA00303,網寮里,臺南市永康區網寮里25鄰永華路558號,"23.018478,120.257496",1.0,992.0,
永龍建設股份有限公司,OQA00304,東橋里,臺南市永康區東橋里31鄰東橋七路373號,"23.025178,120.234984",1.0,1917.0,
麗莊開發股份有限公司,OQA00305,東橋里,臺南市永康區東橋里32鄰東橋七路398號,"23.025977,120.234931",1.0,3425.0,
麗新大酒店,OQA00306,?行里,臺南市永康區?行里30鄰中正北路222號,"23.041474,120.245106",1.0,3494.0,
臺億建築經理股份有限公司,OQA00307,東橋里,臺南市永康區東橋里36鄰東橋七路189號,"23.021255,120.2368",1.0,9173.0,
和興泰建設股份有限公司,OQA00308,?興里,臺南市永康區?興里9鄰永安一街56巷5號,"23.044806,120.244029",1.0,1123.0,
喬馥建築經理股份有限公司,OQA00309,?洲里,臺南市永康區?洲里14鄰中正南路779巷10弄1號,"23.040835,120.235445",1.0,1260.0,
春福建設股份有限公司,OQA00310,復國里,臺南市永康區復國里39鄰復國一路339之7號,"23.011554,120.246378",1.0,2105.0,
鉅曜建設股份有限公司,OQA00311,光復里,臺南市永康區光復里9鄰復國路87巷23號,"23.000776,120.244899",1.0,1689.0,
汎德永業汽車股份有限公司,OQA00312,甲頂里,臺南市永康區甲頂里18鄰小北路15號,"23.020851,120.214446",1.0,4469.0,
臺邦首府建設股份有限公司,OQA00313,建國里,臺南市永康區建國里11鄰復國路59號,"23.000305,120.246266",1.0,1689.0,
南臺學校財團法人,OQA00314,尚頂里,臺南市永康區尚頂里19鄰南臺街1號,"23.02355,120.225464",1.0,27079.0,
三發地產建設股份有限公司,OQA00316,東橋里,臺南市永康區東橋里34鄰東橋五路320號,"23.023731,120.234635",1.0,5219.0,
子龍建設有限公司,OQA00317,東橋里,臺南市永康區東橋里33鄰東橋七路372號,"23.024805,120.235501",1.0,4461.0,
合興泰建設有限公司,OQA00318,?興里,臺南市永康區?興里9鄰永安一街56巷5號,"23.044806,120.244029",1.0,1257.0,
羅一國際股份有限公司,OQA00319,南灣里,臺南市永康區南灣里22鄰永大路一段138號,"22.997229,120.259209",1.0,6919.0,
百強投資有限公司,OQA00320,?行里,臺南市永康區?行里18鄰中正北路26號,"23.0412,120.238211",1.0,1206.0,
臺南市立圖書館,OQA00321,東橋里,臺南市永康區東橋里20鄰康橋大道255號,"23.024401,120.238004",1.0,8806.0,
僑馥建築住宅大樓,OQA00322,?行里,臺南市永康區?行里7鄰正南五街337巷33號,"23.037469,120.235632",1.0,614.0,
帛江科技公司,OQA00323,王行里,臺南市永康區王行里16鄰金專一路2號,"23.046323,120.27941",1.0,55.0,
奇美京鑽大樓,OQA00324,尚頂里,臺南市永康區尚頂里20鄰中華路938號,"23.020315,120.223783",1.0,2495.0,
理銘開發住宅大樓,OQA00325,?興里,臺南市永康區?興里14鄰新行街291巷22弄7號,"23.045470,120.241153",1.0,4016.0,
理銘開發住宅大樓,OQA00326,?興里,臺南市永康區?興里14鄰新行街291巷22弄7號,"23.045294,120.241162",1.0,4036.0,
僑馥建築經理公司,OQA00327,?行里,臺南市永康區?行里6鄰中正南路592巷22弄31號,"23.037866,120.234874",1.0,496.0,
龍舜東越大樓,OQA00328,勝利里,臺南市永康區勝利里20鄰勝華街100號,"23.006637,120.232418",1.0,1008.0,
鹽行國中,OQA00329,三民里,臺南市永康區三民里1鄰水漾路110號,"23.047136,120.245572",1.0,1138.0,
橋馥建築公司C棟,OQA00330,?行里,臺南市永康區?行里6鄰正南五街389巷12號,"23.037654,120.235298",1.0,957.0,
大聚大樓,OQA00331,勝利里,臺南市永康區勝利里31鄰小東路423巷16號,"23.000281,120.233009",1.0,2535.0,
穎漢大樓,OQA00332,龍埔里,臺南市永康區龍埔里16鄰永大路三段620號,"23.038993,120.258912",1.0,1041.0,
春上春福大樓,OQA00333,光復里,臺南市永康區光復里8鄰復興路246巷8之8號,"22.999461,120.243309",1.0,3682.0,
台南應用科技大學-中央文創工場,OQA00334,?行里,臺南市永康區?行里5鄰中正南路592巷78號,"23.035779,120.235967",1.0,868.0,
玉井公有零售市場,OTA00002,玉井里,臺南市玉井區玉井里1鄰中正路21巷1號,"23.123362,120.459495",1.0,18860.0,
玉井工商(行政大樓),OTA00003,玉田里,臺南市玉井區玉田里1鄰中山路1號之1,"23.120484,120.459856",1.0,2348.0,
玉井工商(學生活動中心),OTA00004,玉田里,臺南市玉井區玉田里1鄰中山路1號之1,"23.120764,120.459202",1.0,2017.0,
玉井區公所,OTA00007,玉井里,臺南市玉井區玉井里1鄰中正路27號,"23.123728,120.460175",1.0,468.0,
公路總局第五區養護工程處曾文工務段,OTA00008,密枝里,臺南市楠西區密枝里9鄰密枝69號,"23.21819,120.495318",1.0,435.0,
