類別,建築物名稱,電腦編號,村里別,地址,地下樓層數,可容納人數,派出所,備註,經度,緯度
大樓,大樓,D102000251,後埔里,新北市板橋區重慶路93巷26號,3,1075.0,後埔派出所,,121.46337,25.00604209
大樓,國泰晶華社區,D102000252,福祿里,新北市板橋區國泰街75巷29號,2,806.0,後埔派出所,,121.467977,25.005513
大樓,大樓,D102000253,福德里,新北市板橋區忠孝路255號,2,427.0,後埔派出所,,121.466464,25.002971
大樓,大樓,D102000254,廣德里,新北市板橋區忠孝路190巷6號,1,479.0,後埔派出所,,121.4661618,25.00238572
大樓,台北遠東通訊園區TPKA研發大樓,D102000255,鄉雲里,新北市板橋區四川路一段332號,2,3525.0,後埔派出所,,121.4570705,24.99817038
大樓,吉峻園首,D102000256,廣德里,新北市板橋區重慶路245巷50弄36號,1,85.0,後埔派出所,,121.464949,24.999724
大樓,浩市達社區,D102000257,鄉雲里,新北市板橋區大華街30號,3,390.0,後埔派出所,,121.4589942,25.00609834
大樓,金腹帝寶,D102000258,廣德里,新北市板橋區重慶路245巷80號,1,1315.0,後埔派出所,,121.4661668,25.00125995
大樓,新板京王社區,D102000259,鄉雲里,新北市板橋區華興街18號,1,409.0,後埔派出所,,121.45926,25.00477
大樓,大樓,D102000260,鄉雲里,新北市板橋區四川路一段210-222號,1,690.0,後埔派出所,,121.45941,25.002211
大樓,玖原富都,D102000261,華興里,新北市板橋區貴興路6-1號,4,967.0,後埔派出所,,121.45761,25.004394
大樓,大樓,D102000262,福星里,新北市板橋區四川路一段207號,1,104.0,後埔派出所,,121.460117,25.003569
大樓,大樓,D102000263,景星里,新北市板橋區景福路28號,1,64.0,後埔派出所,,121.461443,25.0059795
大樓,大樓,D102000264,國泰里,新北市板橋區國泰街75巷28弄2號,1,79.0,後埔派出所,,121.467574,25.005442
大樓,府中臻藏,D102000265,福星里,新北市板橋區四川路一段205號,1,63.0,後埔派出所,,121.46027,25.003619
大樓,大樓,D102000266,後埔里,新北市板橋區實踐路42號,1,284.0,後埔派出所,,121.4637268,25.00685356
大樓,海山花園社區,D102000267,福祿里,新北市板橋區福祿里8鄰民族路236號,1,541.0,後埔派出所,,121.4688965,25.00740987
大樓,嘉廷臻園,D102000268,廣德里,新北市板橋區廣德里忠孝路196巷6號,2,410.0,後埔派出所,,121.465385,25.00249902
公寓,金福輪大廈,D102000393,景星里,新北市板橋區中山路一段2號,1,285.0,後埔派出所,,121.45967,25.007347
大樓,新北市政府消防局板橋分隊,D102000882,廣德里,新北市板橋區重慶路293號,1,452.0,後埔派出所,,121.4636571,24.99936776
大樓,大將首悅,D102000887,廣德里,新北市板橋區重慶路245巷9弄1號,1,632.0,後埔派出所,,121.46353,25.000899
大樓,金品雅緻,D102000888,廣德里,新北市板橋區重慶路269巷77號,1,281.0,後埔派出所,,121.46561,24.999165
大樓,府中晶品,D102000901,景星里,新北市板橋區四川路一段67-69號,1,342.0,後埔派出所,,121.45967,25.006022
大樓,大樓,D102000902,福祿里,新北市板橋區國泰街39巷5弄18號,1,70.0,後埔派出所,,121.4689395,25.00626493
公寓,愛買,D102000904,華貴里,新北市板橋區貴興路101號,1,893.0,後埔派出所,,121.456215,25.002668
大樓,極上學,D102000907,國泰里,新北市板橋區實踐路93巷43弄13號,3,92.0,後埔派出所,,121.4660503,25.00596654
大樓,永捷貴築,D102000915,廣德里,新北市板橋區重慶路269巷2號,1,4869.0,後埔派出所,,121.4640565,24.99927491
公寓,中山國小,D103000003,中山里,新北市板橋區大觀路二段59巷31號,1,170.0,大觀派出所,,121.447687,25.002304
公寓,台灣藝術大學美術系大工坊,D103000004,復興里,新北市板橋區大觀路二段28號,1,151.0,大觀派出所,,121.446295,25.00232
公寓,公寓,D103000006,龍安里,新北市板橋區大觀路二段148巷22弄1號,1,330.0,大觀派出所,,121.442147,24.99997
公寓,台灣藝術大學美術系大工坊,D103000007,復興里,新北市板橋區大觀路二段28號,1,18.0,大觀派出所,,121.446295,25.00232
公寓,板橋榮民之家,D103000010,復興里,新北市板橋區大觀路二段32號,1,261.0,大觀派出所,,121.445531,25.001225
公寓,大觀國小,D103000022,浮洲里,新北市板橋區大觀路一段30號,1,355.0,大觀派出所,,121.44935,25.008611
公寓,公寓,D103000023,華中里,新北市板橋區僑中一街124巷9弄8號,1,402.0,大觀派出所,,121.44554,25.012847
公寓,公寓,D103000024,大安里,新北市板橋區大觀路二段153巷39弄1號,1,270.0,大觀派出所,,121.446863,25.000548
公寓,台灣藝術大學,D103000026,浮洲里,新北市板橋區大觀路一段59號,1,286.0,大觀派出所,,121.447569,25.005889
公寓,公寓,D103000029,大安里,新北市板橋區大觀路二段163巷2號,1,159.0,大觀派出所,,121.445605,25.000385
公寓,大觀國小,D103000031,浮洲里,新北市板橋區大觀路一段30號,1,1392.0,大觀派出所,,121.44935,25.008611
公寓,公寓,D103000032,浮洲里,新北市板橋區僑中三街1號,1,415.0,大觀派出所,,121.446845,25.004481
公寓,公寓,D103000034,大安里,新北市板橋區大觀路二段185號,1,635.0,大觀派出所,,121.444905,24.999868
公寓,公寓,D103000038,浮洲里,新北市板橋區僑中三街2-40號,1,642.0,大觀派出所,,121.446165,25.004775
公寓,公寓,D103000044,華中里,新北市板橋區僑中一街102巷3弄2-18號,1,369.0,大觀派出所,,121.44611,25.01247
公寓,公寓,D103000045,大觀里,新北市板橋區僑中二街100巷2-32號,1,652.0,大觀派出所,,121.44502,25.007973
公寓,公寓,D103000047,復興里,新北市板橋區大觀路二段22巷33號,1,286.0,大觀派出所,,121.444903,25.003604
公寓,公寓,D103000060,大觀里,新北市板橋區僑中二街8巷1號,1,591.0,大觀派出所,,121.445715,25.00727
公寓,公寓,D103000061,大觀里,新北市板橋區僑中二街92巷3號,1,603.0,大觀派出所,,121.445828,25.008203
公寓,公寓,D103000062,浮洲里,新北市板橋區僑中一街80巷6弄3號,1,853.0,大觀派出所,,121.447895,25.012059
公寓,公寓,D103000068,歡園里,新北市板橋區僑中一街125巷6弄2-18號,1,763.0,大觀派出所,,121.444826,25.011501
公寓,台灣藝術大學美術系大工坊,D103000070,復興里,新北市板橋區大觀路二段28號,1,966.0,大觀派出所,,121.446295,25.00232
公寓,中山國小,D103000071,中山里,新北市板橋區大觀路二段59巷31號,1,2578.0,大觀派出所,,121.447687,25.002304
公寓,公寓,D103000072,僑中里,新北市板橋區僑中二街114巷24-36號,1,27.0,大觀派出所,,121.444629,25.006972
公寓,公寓,D103000074,僑中里,新北市板橋區僑中二街114巷24-36號,1,735.0,大觀派出所,,121.444629,25.006972
公寓,台灣藝術大學,D103000076,浮洲里,新北市板橋區大觀路一段59號,1,858.0,大觀派出所,,121.447569,25.005889
公寓,台灣藝術大學,D103000077,浮洲里,新北市板橋區大觀路一段59號,1,859.0,大觀派出所,,121.447569,25.005889
公寓,大觀路郵局,D103000078,浮洲里,新北市板橋區大觀路一段47號,1,3494.0,大觀派出所,,121.448228,25.007741
公寓,幸福美滿家園社區,D103000082,僑中里,新北市板橋區僑中二街126巷2-28號,1,508.0,大觀派出所,,121.444319,25.005365
大樓,錦繡大地,D103000084,大安里,新北市板橋區大觀路二段127號,1,188.0,大觀派出所,,121.445948,25.001248
大樓,龍都緣社區,D103000085,聚安里,新北市板橋區龍興街103巷2號,1,2778.0,大觀派出所,,121.44437,25.003557
公寓,台灣藝術大學古蹟修護學系,D103000086,浮洲里,新北市板橋區大觀路一段29巷2弄5號,1,1950.0,大觀派出所,,121.450117,25.007954
大樓,台灣藝術大學,D103000087,浮洲里,新北市板橋區大觀路一段59號,1,1993.0,大觀派出所,,121.447569,25.005889
大樓,大觀國中,D103000088,浮洲里,新北市板橋區僑中一街1號,1,73.0,大觀派出所,,121.448524,25.011251
大樓,大觀國中,D103000089,浮洲里,新北市板橋區僑中一街1號,1,545.0,大觀派出所,,121.448524,25.011251
大樓,久泰花園社區,D103000090,聚安里,新北市板橋區大觀路二段174巷138號,1,2115.0,大觀派出所,,121.44154,25.002534
大樓,新大觀公寓大廈,D103000091,大觀里,新北市板橋區僑中二街20號,1,865.0,大觀派出所,,121.445287,25.008465
大樓,浮洲合宜住宅A2社區,D103000092,中山里,新北市板橋區合安一路21號,1,2518.0,大觀派出所,,121.447423,25.000668
大樓,浮洲合宜住宅A3社區,D103000094,中山里,新北市板橋區合宜路69號,1,1161.0,大觀派出所,,121.447046,24.997421
大樓,浮洲合宜住宅A6社區,D103000095,福安里,新北市板橋區合宜路1號,1,5002.0,大觀派出所,,121.445535,24.995672
大樓,馥華原美公寓大廈,D103000096,浮洲里,新北市板橋區大觀路一段38巷26號,1,17690.0,大觀派出所,,121.445985,25.004341
大樓,寶格麗公寓大廈,D103000097,華中里,新北市板橋區僑中一街80巷5號,2,46895.0,大觀派出所,,121.447517,25.012487
大樓,馥華原鄉公寓大廈,D103000107,僑中里,新北市板橋區僑中二街118號,1,1495.0,大觀派出所,,121.444724,25.006297
大樓,大樓,D104000046,溪北里,新北市板橋區溪北路43-45號,1,374.0,沙崙派出所,,121.427565,24.990051
大樓,天照商業大樓,D104000054,崑崙里,新北市板橋區大觀路三段236號,1,765.0,沙崙派出所,,121.429796,24.992225
大樓,含翠雙星社區,D104000056,崑崙里,新北市板橋區大觀路三段212巷2-12號,1,236.0,沙崙派出所,,121.430205,24.992655
大樓,大樓,D104000057,崑崙里,新北市板橋區大觀路三段212巷14-36號,1,802.0,沙崙派出所,,121.430104,24.992783
大樓,板橋學園社區,D104000059,堂春里,新北市板橋區金門街253巷2弄18-28號,1,384.0,沙崙派出所,,121.431754,24.988204
大樓,大樓,D104000060,溪福里,新北市板橋區金門街347號,1,455.0,沙崙派出所,,121.428979,24.985267
大樓,皇家望族社區,D104000061,堂春里,新北市板橋區金門街217-233號,1,815.0,沙崙派出所,,121.433117,24.989805
大樓,百福吉祥社區,D104000063,成和里,新北市板橋區金門街21號,1,351.0,沙崙派出所,,121.433508,24.994679
大樓,板橋新都市社區,D104000064,溪福里,新北市板橋區篤行路二段161巷2-30號,1,398.0,沙崙派出所,,121.430218,24.987341
大樓,松園社區,D104000066,崑崙里,新北市板橋區大觀路三段160巷20號,1,327.0,沙崙派出所,,121.430451,24.993839
大樓,麒麟天地A區,D104000067,溪福里,新北市板橋區金門街260巷2號,1,2786.0,沙崙派出所,,121.429182,24.986611
大樓,碧瑤江山第三期,D104000068,溪福里,新北市板橋區金門街278號,1,1283.0,沙崙派出所,,121.429542,24.986123
大樓,碧瑤江山第二期,D104000069,溪福里,新北市板橋區金門街305-1號,2,1137.0,沙崙派出所,,121.428746,24.985046
大樓,大觀明園社區,D104000070,崑崙里,新北市板橋區大觀路三段87號,2,213.0,沙崙派出所,,121.433301,24.994796
大樓,麒麟天地東區,D104000071,溪福里,新北市板橋區金門街291號,2,2350.0,沙崙派出所,,121.430401,24.986769
大樓,板橋大公園社區,D104000072,崑崙里,新北市板橋區大觀路三段227-1號,2,1113.0,沙崙派出所,,121.430998,24.992091
大樓,台北大第社區,D104000073,堂春里,新北市板橋區金門街215巷6-22號,2,3149.0,沙崙派出所,,121.43226,24.989081
大樓,新宿花園社區,D104000074,崑崙里,新北市板橋區篤行路一段32號,1,294.0,沙崙派出所,,121.431818,24.993882
大樓,松園社區,D104000075,崑崙里,新北市板橋區大觀路三段160巷36號,1,1609.0,沙崙派出所,,121.429936,24.994059
大樓,大樓,D104000076,崑崙里,新北市板橋區大觀路三段220巷16號,1,1018.0,沙崙派出所,,121.429941,24.992639
大樓,福德雙星社區,D104000077,溪福里,新北市板橋區篤行路三段32號,1,898.0,沙崙派出所,,121.428219,24.986641
大樓,大聯盟社區,D104000078,崑崙里,新北市板橋區金門街18號,1,538.0,沙崙派出所,,121.433345,24.994341
大樓,大樓,D104000079,溪福里,新北市板橋區金門街363號,1,490.0,沙崙派出所,,121.428535,24.984818
大樓,金門華夏,D104000080,溪福里,新北市板橋區金門街328號,1,1410.0,沙崙派出所,,121.428385,24.984857
大樓,板橋學園,D104000081,溪福里,新北市板橋區金門街421巷1號,1,53.0,沙崙派出所,,121.427498,24.983539
公寓,公寓,D104000082,溪福里,新北市板橋區金門街369巷42弄2號,1,81.0,沙崙派出所,,121.428243,24.982778
大樓,榮華社區,D104000083,崑崙里,新北市板橋區大觀路三段160巷27號,1,1122.0,沙崙派出所,,121.430423,24.993747
大樓,興頤園社區,D104000084,堂春里,新北市板橋區溪北路166號,2,177.0,沙崙派出所,,121.430769,24.987998
大樓,玉平雙公園社區,D104000085,溪福里,新北市板橋區篤行路三段66號,1,961.0,沙崙派出所,,121.427166,24.985604
大樓,陽光庭園社區,D104000086,崑崙里,新北市板橋區大觀路三段212巷38號,1,528.0,沙崙派出所,,121.42973,24.993123
大樓,江山美人社區,D104000087,崑崙里,新北市板橋區大觀路三段160巷34弄5號,2,709.0,沙崙派出所,,121.43015,24.994357
大樓,全家福社區,D104000088,成和里,新北市板橋區金門街215巷21號,1,1145.0,沙崙派出所,,121.433122,24.990167
大樓,富貴社區,D104000089,崑崙里,新北市板橋區大觀路三段160巷11弄2號,1,1097.0,沙崙派出所,,121.431021,24.993434
大樓,板橋仕社區,D104000092,崑崙里,新北市板橋區大觀路三段50巷81號,1,506.0,沙崙派出所,,121.431381,24.996321
大樓,金美滿,D104000093,溪北里,新北市板橋區滿平街75號,1,1418.0,沙崙派出所,,121.427835,24.989065
大樓,溪城社區,D104000094,溪福里,新北市板橋區溪城路91號,2,611.0,沙崙派出所,,121.427244,24.983124
大樓,溪崑華夏社區,D104000096,崑崙里,新北市板橋區金門街106號,1,756.0,沙崙派出所,,121.433023,24.992204
大樓,新家社區,D104000097,崑崙里,新北市板橋區沙崙街31號,1,815.0,沙崙派出所,,121.430822,24.994289
大樓,永貫傑座社區,D104000098,崑崙里,新北市板橋區篤行路二段113號,1,272.0,沙崙派出所,,121.431467,24.991009
大樓,大樓,D104000099,崑崙里,新北市板橋區存德街64號,2,272.0,沙崙派出所,,121.431007,24.991347
大樓,米蘭小鎮B區社區,D104000100,溪福里,新北市板橋區金門街351號,1,15.0,沙崙派出所,,121.428885,24.985187
大樓,大樓,D104000101,溪福里,新北市板橋區篤行路三段2號,1,286.0,沙崙派出所,,121.42925,24.987915
大樓,大樓,D104000102,溪北里,新北市板橋區溪崑二街64號,1,486.0,沙崙派出所,,121.42791,24.99047
大樓,玉平三公園社區,D104000103,溪福里,新北市板橋區篤行路三段67號,2,778.0,沙崙派出所,,121.427545,24.985659
大樓,米蘭小鎮A區,D104000104,溪福里,新北市板橋區金門街312號,2,59.0,沙崙派出所,,121.428741,24.985225
大樓,板橋學園三期,D104000105,溪福里,新北市板橋區金門街405號,2,529.0,沙崙派出所,,121.427464,24.983964
大樓,溪北地王社區,D104000106,溪北里,新北市板橋區溪北路8號,1,563.0,沙崙派出所,,121.426557,24.990453
大樓,公園王A區,D104000107,溪洲里,新北市板橋區溪崑二街130巷2號,2,824.0,沙崙派出所,,121.42566,24.988009
大樓,公園王B區,D104000108,溪洲里,新北市板橋區溪崑二街130巷1號,2,453.0,沙崙派出所,,121.425448,24.988012
大樓,碧瑤江山第四期社區,D104000109,溪福里,新北市板橋區金門街356號,2,2807.0,沙崙派出所,,121.427611,24.984252
大樓,金門花園社區,D104000110,成和里,新北市板橋區金門街31巷2號,2,513.0,沙崙派出所,,121.433456,24.9938
大樓,松都日麗社區,D104000111,溪福里,新北市板橋區金門街324巷6號,1,2430.0,沙崙派出所,,121.428348,24.985179
大樓,大樓,D104000112,堂春里,新北市板橋區金門街253巷16弄13號,2,2378.0,沙崙派出所,,121.432753,24.987759
大樓,富家園社區,D104000113,堂春里,新北市板橋區金門街215-1號,1,431.0,沙崙派出所,,121.432563,24.989935
大樓,艾菲爾社區,D104000114,溪福里,新北市板橋區篤行路三段81號,1,472.0,沙崙派出所,,121.426978,24.985026
大樓,大樓,D104000115,成和里,新北市板橋區金門街43號,1,168.0,沙崙派出所,,121.433368,24.993588
大樓,艾菲爾社區B區,D104000116,溪福里,新北市板橋區篤行路三段88號,2,2388.0,沙崙派出所,,121.426312,24.984947
大樓,台北紅不讓社區,D104000117,溪福里,新北市板橋區篤行路三段43號,1,268.0,沙崙派出所,,121.428292,24.986407
大樓,篤行社區,D104000119,崑崙里,新北市板橋區篤行路一段30號,2,563.0,沙崙派出所,,121.431845,24.994092
大樓,松都風和社區,D104000121,溪福里,新北市板橋區金門街324巷1號,2,88.0,沙崙派出所,,121.428307,24.985034
大樓,大樓,D104000122,溪福里,新北市板橋區金門街423號,1,77.0,沙崙派出所,,121.427154,24.983623
大樓,大樓,D104000123,溪洲里,新北市板橋區溪崑二街98號,1,1245.0,沙崙派出所,,121.426669,24.988946
大樓,五福臨門社區,D104000124,溪北里,新北市板橋區篤行路二段136號,2,90.0,沙崙派出所,,121.42977,24.988491
大樓,板橋大學城社區,D104000125,溪福里,新北市板橋區篤行路三段34號,2,125.0,沙崙派出所,,121.428129,24.986545
大樓,一品家園,D104000126,溪北里,新北市板橋區溪崑二街43號,1,542.0,沙崙派出所,,121.428412,24.990906
公寓,板樹體育館,D104000127,溪福里,新北市板橋區溪城路90號,1,1915.0,沙崙派出所,,121.427875,24.981283
大樓,大樓,D104000128,溪北里,新北市板橋區溪北路2號,1,647.0,沙崙派出所,,121.426466,24.990505
大樓,溪州王社區,D104000129,溪福里,新北市板橋區篤行路三段16號,1,2150.0,沙崙派出所,,121.428813,24.987404
大樓,中央公園B區社區,D104000130,溪福里,新北市板橋區篤行路三段77號,1,280.0,沙崙派出所,,121.427043,24.985204
大樓,中央公園A區社區,D104000131,溪福里,新北市板橋區篤行路三段78號,1,611.0,沙崙派出所,,121.426542,24.985151
大樓,大樓,D104000132,崑崙里,新北市板橋區沙崙街23號,1,611.0,沙崙派出所,,121.43143,24.994197
公寓,公寓,D104000134,溪福里,新北市板橋區金門街365號,1,810.0,沙崙派出所,,121.428441,24.984734
公寓,公寓,D104000135,溪福里,新北市板橋區金門街337巷7弄30號,1,144.0,沙崙派出所,,121.430748,24.985309
大樓,觀愛社區,D104000136,崑崙里,新北市板橋區沙崙街29號,2,181.0,沙崙派出所,,121.431283,24.994205
公寓,世界公園社區,D104000137,溪福里,新北市板橋區金門街376號,1,107.0,沙崙派出所,,121.42697,24.983793
大樓,麗池花園B社區,D104000138,成和里,新北市板橋區金門街67巷7號,1,2200.0,沙崙派出所,,121.433489,24.992676
大樓,麗池花園A社區,D104000139,成和里,新北市板橋區金門街51號,1,204.0,沙崙派出所,,121.433435,24.993201
大樓,吉品名家,D104000140,溪福里,新北市板橋區金門街317巷16號,1,586.0,沙崙派出所,,121.430107,24.985575
大樓,麗池花園C社區,D104000141,崑崙里,新北市板橋區金門街42號,2,1334.0,沙崙派出所,,121.430557,24.98727
大樓,首人尊邸社區,D104000142,溪洲里,新北市板橋區溪崑二街108號,2,961.0,沙崙派出所,,121.426475,24.988702
大樓,碧瑤麗園社區,D104000143,溪福里,新北市板橋區溪城路63號,1,1509.0,沙崙派出所,,121.42645,24.984308
大樓,白宮御花園,D104000144,溪福里,新北市板橋區金門街297巷27號,2,922.0,沙崙派出所,,121.431392,24.985808
大樓,白宮御花園B區社區,D104000145,溪福里,新北市板橋區金門街297巷26號,1,190.0,沙崙派出所,,121.431368,24.985609
大樓,白宮御花園C區社區,D104000146,溪福里,新北市板橋區金門街317巷10號,1,1264.0,沙崙派出所,,121.429977,24.9858
大樓,麗池經典社區,D104000147,成和里,新北市板橋區金門街47巷8號,3,358.0,沙崙派出所,,121.434242,24.992912
大樓,大樓,D104000148,崑崙里,新北市板橋區沙崙街15號,1,162.0,沙崙派出所,,121.432509,24.994012
沙崙派出所,沙崙派出所,D104000149,堂春里,新北市板橋區溪北路111號,1,2110.0,沙崙派出所,,,
大樓,金厝社區,D104000150,溪福里,新北市板橋區金門街369巷73號,1,192.0,沙崙派出所,,121.42877,24.983237
大樓,大樓,D104000151,溪福里,新北市板橋區金門街339-1號,1,238.0,沙崙派出所,,121.429611,24.985481
大樓,真情社區,D104000152,崑崙里,新北市板橋區大觀路三段150-1號,1,168.0,沙崙派出所,,121.430888,24.993601
大樓,全家樂高社區,D104000153,崑崙里,新北市板橋區大觀路三段135號,1,200.0,沙崙派出所,,121.432391,24.994008
大樓,白宮御花園二期,D104000154,溪福里,新北市板橋區金門街351-1號,1,648.0,沙崙派出所,,121.433961,24.99452
大樓,白宮御花園二期,D104000155,溪福里,新北市板橋區金門街347-1號,1,226.0,沙崙派出所,,121.429159,24.985062
大樓,公園大賞,D104000156,成和里,新北市板橋區金門街153號,2,324.0,沙崙派出所,,121.432706,24.990524
大樓,公園賞社區,D104000157,崑崙里,新北市板橋區大觀路三段212巷60號,1,597.0,沙崙派出所,,121.430032,24.993283
大樓,臻愛SMART社區,D104000158,溪福里,新北市板橋區金門街369巷27號,2,1896.0,沙崙派出所,,121.429819,24.98422
大樓,板橋金城社區,D104000159,溪福里,新北市板橋區溪城路85號,2,649.0,沙崙派出所,,121.426964,24.98352
大樓,大樓,D104000160,溪北里,新北市板橋區溪崑二街61號,1,392.0,沙崙派出所,,121.428236,24.990435
大樓,大樓,D104000161,溪北里,新北市板橋區溪崑二街57號,1,561.0,沙崙派出所,,121.428217,24.990661
大樓,金品尊爵社區,D104000162,堂春里,新北市板橋區金門街287巷39號,1,653.0,沙崙派出所,,121.43279,24.987361
大樓,京安社區,D104000163,溪福里,新北市板橋區金門街298號,2,206.0,沙崙派出所,,121.428928,24.985423
大樓,今銘豪邸社區,D104000164,溪福里,新北市板橋區金門街306號,2,232.0,沙崙派出所,,121.428816,24.985303
大樓,松板大府1期,D104000166,溪福里,新北市板橋區金門街282號,2,495.0,沙崙派出所,,121.429335,24.986075
大樓,全家好室多社區,D104000167,成和里,新北市板橋區金門街49號,1,533.0,沙崙派出所,,121.433781,24.993104
大樓,松坂大府2期,D104000168,溪洲里,新北市板橋區滿平街110巷20號,2,1107.0,沙崙派出所,,121.427765,24.988054
大樓,松坂大府3期,D104000170,溪福里,新北市板橋區金門街260巷50號,2,476.0,沙崙派出所,,121.428757,24.986124
大樓,青木賞閱青區社區,D104000171,崑崙里,新北市板橋區金門街82巷10號,3,1002.0,沙崙派出所,,121.432648,24.993084
公寓,公寓,D104000175,成和里,新北市板橋區金門街215巷33號,1,801.0,沙崙派出所,,121.433117,24.989805
大樓,新月麗都,D104000186,溪北里,新北市板橋區溪崑一街30巷1號,2,351.0,沙崙派出所,,121.429925,24.99102
大樓,青木賞樂青區社區,D104000187,崑崙里,新北市板橋區篤行路二段1巷1-5號,2,1420.0,沙崙派出所,,121.430053,24.987456
大樓,欣岳淳境社區,D104000188,溪福里,新北市板橋區金門街369巷28號,1,437.0,沙崙派出所,,121.428009,24.983389
大樓,公寓,D104000189,崑崙里,新北市板橋區存德街95號,1,297.0,沙崙派出所,,121.432259,24.991048
大樓,大樓,D104000190,溪北里,新北市板橋區溪崑二街68號,2,601.0,沙崙派出所,,121.42788,24.990441
大樓,華盛頓社區,D104000191,成和里,新北市板橋區莊崑路69號,1,125.0,沙崙派出所,,121.432251,24.998936
大樓,植木賞社區,D104000192,堂春里,新北市板橋區金門街253巷2弄15號,1,139.0,沙崙派出所,,121.432269,24.988173
大樓,青木賞賞青區社區,D104000880,成和里,新北市板橋區金門街79號,1,2667.0,沙崙派出所,,121.433219,24.992708
大樓,寶捷麗社區,D104000881,溪福里,新北市板橋區金門街369巷10號,1,339.0,沙崙派出所,,121.428854,24.983704
大樓,麗池香榭社區,D104000895,成和里,新北市板橋區金門街67巷28號,1,812.0,沙崙派出所,,121.434022,24.992713
大樓,欣岳逸境,D104000898,溪福里,新北市板橋區金門街369巷12號,1,522.0,沙崙派出所,,121.428768,24.983553
大樓,大樓,D104000900,溪福里,新北市板橋區篤行路三段17號,1,1707.0,沙崙派出所,,121.429054,24.987266
大樓,馥麗社區,D104000914,溪福里,新北市板橋區篤行路三段23號,1,917.0,沙崙派出所,,121.428946,24.98711
大樓,遠東新世界社區,D105000045,華東里,新北市板橋區南雅南路二段144巷1-21號,1,117.0,信義派出所,,121.451204,24.995412
大樓,遠東世貿一期,D105000046,華東里,新北市板橋區南雅南路二段142巷9-23號,1,198.0,信義派出所,,121.451305,24.996571
公寓,公寓,D105000051,仁愛里,新北市板橋區仁愛路49巷19-21號,1,1414.0,信義派出所,,121.45993,24.999879
公寓,公寓,D105000065,華德里,新北市板橋區四川路二段245巷34號,1,475.0,信義派出所,,121.451495,24.992703
公寓,公寓,D105000067,華德里,新北市板橋區四川路245巷19弄1-29號,1,74.0,信義派出所,,121.451041,24.993659
大樓,亞東醫院,D105000077,華東里,新北市板橋區南雅南路二段21號,1,821.0,信義派出所,,,
大樓,亞東醫院,D105000080,華東里,新北市板橋區南雅南路二段21號,1,1365.0,信義派出所,,,
大樓,中華電信,D105000084,重慶里,新北市板橋區信義路45號,1,3458.0,信義派出所,,,
大樓,遠揚名家社區,D105000089,華貴里,新北市板橋區南雅南路二段144巷51-67號,1,1951.0,信義派出所,,121.451134,24.995615
大樓,大樓,D105000092,五權里,新北市板橋區和平路182-188號,1,1244.0,信義派出所,,121.461682,24.994569
大樓,大樓,D105000093,五權里,新北市板橋區和平路190巷2-8號,1,2316.0,信義派出所,,121.464961,24.99453
大樓,板橋世貿園區社區,D105000094,廣福里,新北市板橋區信義路163巷161-165號,1,324.0,信義派出所,,121.458041,24.992081
公寓,公寓,D105000095,華東里,新北市板橋區南雅南路二段34巷22號,1,841.0,信義派出所,,121.453434,25.003005
公寓,展華精密工業,D105000096,廣福里,新北市板橋區和平路14巷20-1號,1,7398.0,信義派出所,,121.460914,24.994869
大樓,大樓,D105000097,廣福里,新北市板橋區信義路237號,1,146.0,信義派出所,,121.460036,24.991106
大樓,豐收季節社區,D105000098,華德里,新北市板橋區四川路二段245巷63號,1,412.0,信義派出所,,121.452499,24.9922
大樓,重慶台北住戶社區,D105000099,重慶里,新北市板橋區國慶路184號,1,112.0,信義派出所,,121.462984,24.996263
公寓,旺族社區,D105000100,廣福里,新北市板橋區干城路161號,1,797.0,信義派出所,,121.460892,24.991983
大樓,甜蜜寶貝社區,D105000101,重慶里,新北市板橋區重慶路308巷10號,1,859.0,信義派出所,,121.463557,24.997832
公寓,板橋郵局郵務大樓,D105000103,重慶里,新北市板橋區國慶路158巷2號,1,634.0,信義派出所,,121.461828,24.995749
公寓,公寓,D105000104,廣福里,新北市板橋區信義路115號,1,288.0,信義派出所,,121.457734,24.993486
大樓,大樓,D105000105,重慶里,新北市板橋區國慶路201號,1,1165.0,信義派出所,,121.46333,24.996926
大樓,生活樂章社區,D105000107,信義里,新北市板橋區信義路38號,1,95.0,信義派出所,,121.456942,24.99476
大樓,大樓,D105000108,重慶里,新北市板橋區國慶路161號,1,152.0,信義派出所,,121.461816,24.99621
大樓,藝術學院社區,D105000110,重慶里,新北市板橋區國慶路170號,1,204.0,信義派出所,,121.462514,24.99615
公寓,公寓,D105000111,重慶里,新北市板橋區信義路53號,1,85.0,信義派出所,,121.456641,24.994784
大樓,雙冠軍,D105000112,重慶里,新北市板橋區國慶路213巷13號,1,768.0,信義派出所,,121.46286,24.997072
大樓,青年福利園,D105000113,重慶里,新北市板橋區國慶路182巷16號,1,5035.0,信義派出所,,121.463003,24.995966
大樓,大鎮江山社區,D105000119,重慶里,新北市板橋區國慶路175號,1,1349.0,信義派出所,,121.462427,24.996332
大樓,大阪城綠寶石社區,D105000120,華德里,新北市板橋區四川路二段245巷37弄3號,1,558.0,信義派出所,,121.452305,24.993127
大樓,大阪城紅寶石社區,D105000121,華德里,新北市板橋區四川路二段245巷19弄26號,1,2700.0,信義派出所,,121.451733,24.993518
大樓,大樓,D105000122,華德里,新北市板橋區四川路二段245巷66號,1,1281.0,信義派出所,,121.453028,24.991175
