類別,電腦編號,里別,地址,地下樓層數,可容納人數,備註
一般住宅,CRA00246,國宅里,臺南市南區國宅里1鄰新興路386號,1.0,29人,"22.975213,120.189003"
一般住宅,CRA00247,國宅里,臺南市南區國宅里1鄰新興路388號,1.0,86人,"22.975213,120.188959"
一般住宅,CRA00248,國宅里,臺南市南區國宅里1鄰新興路366號之3,1.0,34人,"22.975262,120.189451"
一般住宅,CRA00249,國宅里,臺南市南區國宅里1鄰新興路386號,1.0,86人,"22.975213,120.189003"
一般住宅,CRA00250,國宅里,臺南市南區國宅里1鄰新興路384號,1.0,86人,"22.975211,120.189046"
一般住宅,CRA00251,國宅里,臺南市南區國宅里15鄰新興路480號,1.0,34人,"22.974996,120.187105"
一般住宅,CRA00252,國宅里,臺南市南區國宅里15鄰新興路482號,1.0,34人,"22.974997,120.187047"
一般住宅,CRA00253,國宅里,臺南市南區國宅里15鄰新興路484號,1.0,34人,"22.974993,120.186997"
一般住宅,CRA00254,國宅里,臺南市南區國宅里15鄰新興路486號,1.0,34人,"22.974992,120.186943"
一般住宅,CRA00255,國宅里,臺南市南區國宅里16鄰新興路418巷27號,1.0,38人,"22.976281,120.187513"
一般住宅,CRA00256,國宅里,臺南市南區國宅里16鄰新興路418巷25號,1.0,34人,"22.976236,120.187521"
一般住宅,CRA00257,國宅里,臺南市南區國宅里15鄰新興路418巷1弄1號,1.0,38人,"22.975408,120.187456"
一般住宅,CRA00258,國宅里,臺南市南區國宅里15鄰新興路418巷1弄5號,1.0,44人,"22.975415,120.187376"
一般住宅,CRA00259,國宅里,臺南市南區國宅里15鄰新興路418巷1弄3號,1.0,34人,"22.975413,120.187406"
一般住宅,CRA00260,國宅里,臺南市南區國宅里16鄰新興路418巷21號,1.0,232人,"22.976158,120.187528"
一般住宅,CRA00261,國宅里,臺南市南區國宅里16鄰新興路418巷19號,1.0,232人,"22.976125,120.187528"
一般住宅,CRA00262,國宅里,臺南市南區國宅里16鄰新興路418巷17弄2號,1.0,229人,"22.976147,120.187381"
一般住宅,CRA00263,國宅里,臺南市南區國宅里16鄰新興路418巷17弄4號,1.0,229人,"22.976151,120.187327"
一般住宅,CRA00264,國宅里,臺南市南區國宅里16鄰新興路418巷17弄6號,1.0,229人,"22.976156,120.187267"
一般住宅,CRA00265,國宅里,臺南市南區國宅里16鄰新興路418巷17弄8號,1.0,229人,"22.976158,120.187211"
一般住宅,CRA00266,國宅里,臺南市南區國宅里17鄰新建路3巷36號,1.0,38人,"22.976316,120.187206"
一般住宅,CRA00267,國宅里,臺南市南區國宅里17鄰新建路3巷38號,1.0,38人,"22.976319,120.187259"
一般住宅,CRA00268,文南里,臺南市南區文南里18鄰健康路二段410號,1.0,70人,"22.982199,120.186436"
一般住宅,CRA00269,文南里,臺南市南區文南里18鄰健康路二段408號,1.0,70人,"22.982195,120.186475"
一般住宅,CRA00270,文南里,臺南市南區文南里18鄰健康路二段406號,1.0,88人,"22.982192,120.186516"
一般住宅,CRA00271,文南里,臺南市南區文南里18鄰健康路二段404號,1.0,88人,"22.982188,120.186556"
一般住宅,CRA00272,文南里,臺南市南區文南里18鄰健康路二段402號,1.0,88人,"22.982184,120.186599"
一般住宅,CRA00273,文南里,臺南市南區文南里18鄰健康路二段412號,1.0,106人,"22.982202,120.186393"
一般住宅,CRA00274,文南里,臺南市南區文南里18鄰健康路二段324號,1.0,120人,"22.981998,120.188434"
庭豪大廈,CRA00275,文南里,臺南市南區文南里6鄰健康路二段499號,1.0,1400人,"22.982264,120.183649"
新興國中,CRA00276,國宅里,臺南市南區國宅里12鄰新孝路87號,1.0,888人,"22.977802,120.187566"
金華公有市場,CRA00277,國宅里,臺南市南區國宅里13鄰金華路二段33巷81號,1.0,766人,"22.977074,120.187865"
大樓,CRA00278,新昌里,臺南市南區新昌里9鄰府緯街86號,1.0,480人,"22.984079,120.19703"
錦繡世界大樓,CRA00279,新昌里,臺南市南區新昌里12鄰府緯街132號,1.0,800人,"22.983975,120.195795"
一般住宅,CRA00280,新昌里,臺南市南區新昌里8鄰西門路一段529號,1.0,85人,"22.98327,120.197401"
一般住宅,CRA00281,新昌里,臺南市南區新昌里8鄰五妃街350號,1.0,48人,"22.982754,120.197121"
一般住宅,CRA00282,新昌里,臺南市南區新昌里8鄰五妃街386巷10號,1.0,36人,"22.983236,120.196085"
一般住宅,CRA00283,新昌里,臺南市南區新昌里8鄰五妃街354號,1.0,26人,"22.982759,120.197027"
一般住宅,CRA00284,新昌里,臺南市南區新昌里8鄰五妃街356號,1.0,26人,"22.982759,120.196977"
一般住宅,CRA00285,新昌里,臺南市南區新昌里8鄰五妃街358號,1.0,26人,"22.982758,120.196929"
一般住宅,CRA00286,新昌里,臺南市南區新昌里8鄰五妃街360號,1.0,26人,"22.982755,120.196879"
一般住宅,CRA00287,新昌里,臺南市南區新昌里8鄰五妃街366號,1.0,26人,"22.982762,120.196738"
一般住宅,CRA00288,新昌里,臺南市南區新昌里8鄰五妃街364號,1.0,26人,"22.982761,120.196786"
一般住宅,CRA00289,新昌里,臺南市南區新昌里8鄰五妃街362號,1.0,26人,"22.982761,120.196827"
一般住宅,CRA00290,新昌里,臺南市南區新昌里10鄰西門路一段589號,1.0,18人,"22.984622,120.197371"
一般住宅,CRA00291,新昌里,臺南市南區新昌里10鄰西門路一段585號,1.0,240人,"22.984542,120.19739"
一般住宅,CRA00292,新昌里,臺南市南區新昌里10鄰西門路一段583號,1.0,53人,"22.984506,120.197394"
公寓,CRA00293,新昌里,臺南市南區新昌里8鄰五妃街386巷5號,1.0,66人,"22.98312,120.19604"
公寓,CRA00294,新昌里,臺南市南區新昌里8鄰五妃街386巷21號之1,1.0,108人,"22.983525,120.196102"
一般住宅,CRA00295,新昌里,臺南市南區新昌里8鄰五妃街410號,1.0,214人,"22.98279,120.195654"
一般住宅,CRA00296,新昌里,臺南市南區新昌里8鄰五妃街418號,1.0,166人,"22.982803,120.195518"
一般住宅,CRA00297,新昌里,臺南市南區新昌里10鄰西門路一段557號,1.0,106人,"22.983979,120.197408"
公寓,CRA00298,新昌里,臺南市南區新昌里8鄰五妃街386巷19號,1.0,94人,"22.983453,120.196089"
一般住宅,CRA00299,新昌里,臺南市南區新昌里9鄰府緯街87號,1.0,205人,"22.983702,120.196682"
一般住宅,CRA00300,新昌里,臺南市南區新昌里9鄰府緯街107號,1.0,145人,"22.983758,120.195916"
一般住宅,CRA00301,新昌里,臺南市南區新昌里8鄰西門路一段517號,1.0,42人,"22.983021,120.197405"
一般住宅,CRA00302,新昌里,臺南市南區新昌里8鄰西門路一段503號,1.0,26人,"22.982728,120.197441"
一般住宅,CRA00303,新昌里,臺南市南區新昌里8鄰五妃街412號,1.0,131人,"22.982785,120.195594"
一般住宅,CRA00304,新昌里,臺南市南區新昌里10鄰西門路一段571號,1.0,72人,"22.984257,120.197373"
一般住宅,CRA00305,新昌里,臺南市南區新昌里10鄰西門路一段579號,1.0,34人,"22.984392,120.197368"
一般住宅,CRA00306,新昌里,臺南市南區新昌里2鄰大德街177巷15號,1.0,35人,"22.985424,120.195594"
一般住宅,CRA00307,新昌里,臺南市南區新昌里4鄰大德街177巷12號,1.0,35人,"22.985166,120.195453"
一般住宅,CRA00308,新昌里,臺南市南區新昌里2鄰大德街177巷11號,1.0,53人,"22.985461,120.195511"
一般住宅,CRA00309,新昌里,臺南市南區新昌里4鄰大德街177巷4號,1.0,35人,"22.985206,120.195296"
一般住宅,CRA00310,新昌里,臺南市南區新昌里2鄰大德街141巷10號,1.0,35人,"22.985723,120.195853"
一般住宅,CRA00311,新昌里,臺南市南區新昌里4鄰大德街141巷65號,1.0,38人,"22.984566,120.195926"
羅馬儷園,CRA00312,新昌里,臺南市南區新昌里7鄰府緯街115巷5號,1.0,1600人,"22.983426,120.195787"
一般住宅,CRA00313,新昌里,臺南市南區新昌里3鄰大德街141巷25號,1.0,26人,"22.985972,120.196053"
一般住宅,CRA00314,新昌里,臺南市南區新昌里3鄰西門路一段655號,1.0,284人,"22.986222,120.197277"
一般住宅,CRA00315,新昌里,臺南市南區新昌里3鄰西門路一段619號,1.0,34人,"22.985491,120.197366"
一般住宅,CRA00316,新昌里,臺南市南區新昌里3鄰西門路一段629號,1.0,154人,"22.985723,120.197336"
一般住宅,CRA00317,新昌里,臺南市南區新昌里1鄰永華路一段1號,1.0,93人,"22.987244,120.197249"
一般住宅,CRA00318,新昌里,臺南市南區新昌里1鄰永華路一段27號,1.0,88人,"22.987272,120.196672"
府都建設大樓,CRA00319,新昌里,臺南市南區新昌里1鄰樹林街二段428號,2.0,1808人,"22.986522,120.196613"
大樓,CRA00320,新興里,臺南市南區新興里5鄰夏林路105號,1.0,234人,"22.981857,120.195322"
一般住宅,CRA00321,新興里,臺南市南區新興里5鄰健康路二段72號,1.0,213人,"22.981636,120.195747"
一般住宅,CRA00322,新興里,臺南市南區新興里1鄰五妃街413號,1.0,102人,"22.982555,120.196661"
一般住宅,CRA00323,新興里,臺南市南區新興里6鄰健康路二段1號,1.0,100人,"22.981259,120.197404"
一般住宅,CRA00324,新興里,臺南市南區新興里6鄰健康路二段3號,1.0,100人,"22.981264,120.197339"
一般住宅,CRA00325,新興里,臺南市南區新興里5鄰健康路二段92號,1.0,88人,"22.981636,120.195314"
一般住宅,CRA00326,新興里,臺南市南區新興里6鄰健康路二段51號,1.0,70人,"22.981301,120.196217"
夢園三期大廈,CRA00327,新興里,臺南市南區新興里4鄰健康路二段56號,1.0,933人,"22.98162,120.196155"
一般住宅,CRA00328,新興里,臺南市南區新興里2鄰國華街一段27號,1.0,141人,"22.982365,120.196306"
一般住宅,CRA00329,新興里,臺南市南區新興里2鄰國華街一段29號,1.0,100人,"22.982406,120.19631"
一般住宅,CRA00330,新興里,臺南市南區新興里6鄰新興路22號,1.0,48人,"22.979807,120.196924"
一般住宅,CRA00331,新興里,臺南市南區新興里1鄰五妃街395號,1.0,141人,"22.982541,120.196986"
一般住宅,CRA00332,新興里,臺南市南區新興里6鄰西門路一段441巷1號,1.0,234人,"22.980884,120.197322"
一般住宅,CRA00333,新興里,臺南市南區新興里1鄰西門路一段473號,1.0,266人,"22.982019,120.197413"
一般住宅,CRA00334,新興里,臺南市南區新興里1鄰西門路一段471巷4號,1.0,141人,"22.982011,120.197291"
一般住宅,CRA00335,新興里,臺南市南區新興里14鄰新興路192巷5號,1.0,38人,"22.977349,120.193397"
一般住宅,CRA00336,新興里,臺南市南區新興里14鄰新興路158號,1.0,534人,"22.977944,120.194564"
一般住宅,CRA00337,新興里,臺南市南區新興里11鄰新興路226號,1.0,73人,"22.976805,120.192945"
一般住宅,CRA00338,新興里,臺南市南區新興里11鄰新興路292號,1.0,66人,"22.97578,120.191494"
一般住宅,CRA00339,新興里,臺南市南區新興里11鄰新興路268巷4號,1.0,37人,"22.976341,120.191813"
一般住宅,CRA00340,新興里,臺南市南區新興里18鄰三官路175號,1.0,77人,"22.977546,120.193386"
一般住宅,CRA00341,新興里,臺南市南區新興里18鄰三官路173號,1.0,77人,"22.977599,120.193385"
一般住宅,CRA00342,新興里,臺南市南區新興里18鄰三官路171號,1.0,77人,"22.977641,120.193396"
一般住宅,CRA00343,新興里,臺南市南區新興里10鄰三官路191號,1.0,77人,"22.977267,120.192981"
一般住宅,CRA00344,新興里,臺南市南區新興里18鄰三官路163號,1.0,56人,"22.977799,120.193467"
一般住宅,CRA00345,新興里,臺南市南區新興里17鄰三官路101號,1.0,56人,"22.978954,120.194003"
一般住宅,CRA00346,新興里,臺南市南區新興里17鄰三官路89巷22號,1.0,33人,"22.978719,120.194301"
一般住宅,CRA00347,新興里,臺南市南區新興里17鄰三官路89巷5號,1.0,33人,"22.979194,120.194318"
一般住宅,CRA00348,新興里,臺南市南區新興里17鄰三官路89巷32號,1.0,38人,"22.978891,120.19461"
一般住宅,CRA00349,新興里,臺南市南區新興里3鄰三官路107巷8號,1.0,38人,"22.978632,120.194157"
一般住宅,CRA00350,新興里,臺南市南區新興里3鄰三官路107巷6號,1.0,33人,"22.978652,120.19412"
一般住宅,CRA00351,新興里,臺南市南區新興里12鄰夏林路252號,1.0,56人,"22.978577,120.194886"
一般住宅,CRA00352,新興里,臺南市南區新興里12鄰夏林路230號,1.0,73人,"22.979101,120.194875"
一般住宅,CRA00353,新興里,臺南市南區新興里12鄰夏林路254號,1.0,66人,"22.978542,120.194804"
一般住宅,CRA00354,新興里,臺南市南區新興里14鄰新興路192巷3號,1.0,38人,"22.977339,120.193494"
一般住宅,CRA00355,新興里,臺南市南區新興里13鄰夏林路222巷8號,1.0,86人,"22.979547,120.194529"
一般住宅,CRA00356,新興里,臺南市南區新興里15鄰夏林路136號,1.0,73人,"22.9813,120.194815"
一般住宅,CRA00358,廣州里,臺南市南區廣州里15鄰大德街150號,1.0,100人,"22.986953,120.195684"
一般住宅,CRA00359,廣州里,臺南市南區廣州里10鄰福吉一街52號,1.0,53人,"22.984559,120.193274"
一般住宅,CRA00360,廣州里,臺南市南區廣州里7鄰福吉三街3號,1.0,44人,"22.98299,120.193814"
民宅(教會),CRA00361,廣州里,臺南市南區廣州里8鄰福吉五街6號,1.0,280人,"22.982202,120.19293"
一般住宅,CRA00362,廣州里,臺南市南區廣州里10鄰福吉一街48號,1.0,80人,"22.9845,120.193319"
一般住宅,CRA00363,廣州里,臺南市南區廣州里6鄰福吉三街2號,1.0,210人,"22.983128,120.193887"
一般住宅,CRA00364,廣州里,臺南市南區廣州里11鄰福吉三街56號,1.0,53人,"22.983982,120.192935"
一般住宅,CRA00365,廣州里,臺南市南區廣州里13鄰金華路二段360號,1.0,106人,"22.984241,120.191857"
一般住宅,CRA00366,廣州里,臺南市南區廣州里13鄰金華路二段374號,1.0,109人,"22.984527,120.191896"
一般住宅,CRA00367,廣州里,臺南市南區廣州里13鄰福吉三街80巷1號,1.0,58人,"22.984535,120.192488"
一般住宅,CRA00368,廣州里,臺南市南區廣州里10鄰福吉一街58號,1.0,106人,"22.984613,120.193129"
一般住宅,CRA00369,廣州里,臺南市南區廣州里13鄰福吉三街83巷4號,1.0,77人,"22.984147,120.192153"
一般住宅,CRA00370,廣州里,臺南市南區廣州里7鄰福吉三街9號,1.0,101人,"22.983059,120.193693"
一般住宅,CRA00371,廣州里,臺南市南區廣州里11鄰福吉三街77號,1.0,100人,"22.984127,120.192432"
一般住宅,CRA00372,廣州里,臺南市南區廣州里10鄰福吉二街64號,1.0,296人,"22.984358,120.193164"
一般住宅,CRA00373,廣州里,臺南市南區廣州里8鄰福吉五街10號,1.0,284人,"22.98226,120.192863"
一般住宅,CRA00374,廣州里,臺南市南區廣州里5鄰福吉二街44號,1.0,194人,"22.98405,120.193495"
一般住宅,CRA00375,廣州里,臺南市南區廣州里8鄰福吉五街42號,1.0,80人,"22.982752,120.192279"
一般住宅,CRA00376,廣州里,臺南市南區廣州里10鄰福吉二街60號,1.0,214人,"22.984311,120.193222"
一般住宅,CRA00377,廣州里,臺南市南區廣州里8鄰福吉五街12號,1.0,141人,"22.982324,120.192809"
一般住宅,CRA00378,廣州里,臺南市南區廣州里7鄰福吉三街5號,1.0,57人,"22.983014,120.193781"
一般住宅,CRA00379,廣州里,臺南市南區廣州里5鄰福吉二街32號,1.0,60人,"22.983913,120.193676"
一般住宅,CRA00380,廣州里,臺南市南區廣州里9鄰福吉五街5號,1.0,88人,"22.981922,120.193009"
一般住宅,CRA00381,廣州里,臺南市南區廣州里10鄰福吉一街41號,1.0,70人,"22.984462,120.19341"
一般住宅,CRA00382,廣州里,臺南市南區廣州里3鄰夏林路104巷7號,1.0,88人,"22.982333,120.194502"
一般住宅,CRA00383,廣州里,臺南市南區廣州里3鄰夏林路104巷3號,1.0,88人,"22.982337,120.194585"
一般住宅,CRA00384,廣州里,臺南市南區廣州里2鄰夏林路48號,1.0,218人,"22.983647,120.194733"
一般住宅,CRA00385,廣州里,臺南市南區廣州里2鄰夏林路102號,1.0,70人,"22.982471,120.194757"
台南市客家文化會館,CRA00386,廣州里,臺南市南區廣州里4鄰夏林路4號,1.0,334人,"22.985247,120.194406"
廣州里活動中心,CRA00387,廣州里,臺南市南區廣州里4鄰健民街2號,1.0,100人,"22.984233,120.194462"
佳鋐建設大樓,CRA00388,大成里,臺南市南區大成里3鄰西門路一段300巷50號,2.0,4945人,"22.977661,120.198375"
一般住宅,CRA00389,大成里,臺南市南區大成里7鄰健康路一段333巷32至60號,1.0,1166人,"22.980438,120.200899"
一般住宅,CRA00390,大成里,臺南市南區大成里11鄰健康路一段347巷9號,1.0,46人,"22.980926,120.20046"
一般住宅,CRA00391,大成里,臺南市南區大成里11鄰健康路一段371號,1.0,40人,"22.981283,120.199794"
一般住宅,CRA00392,大成里,臺南市南區大成里7鄰健康路一段333巷9號,1.0,82人,"22.980224,120.200835"
合宜建設-世界好美麗,CRA00393,大成里,臺南市南區大成里4鄰興昌路65號,4.0,2862人,"22.976459,120.198674"
合宜建設-世界真美麗,CRA00394,大成里,臺南市南區大成里4鄰興昌路65號,4.0,2862人,"22.976459,120.198674"
僑昱建設大樓,CRA00395,大成里,臺南市南區大成里2鄰興昌路1號,3.0,1009人,"22.97653,120.200188"
合宜建設大樓,CRA00396,大成里,臺南市南區大成里3鄰興昌路78號,4.0,2772人,"22.976918,120.198812"
僑昱建設大樓,CRA00397,大成里,臺南市南區大成里2鄰興昌路1號,3.0,1009人,"22.97653,120.200188"
盛瀚建設大樓,CRA00398,大成里,臺南市南區大成里2鄰興昌路9巷1號,3.0,2225人,"22.976187,120.199768"
大成國中,CRA00399,大成里,臺南市南區大成里6鄰西門路一段306號,1.0,1109人,"22.978611,120.197991"
公寓,CRA00400,大忠里,臺南市南區大忠里18鄰大同路二段640巷28號,1.0,213人,"22.968914,120.21384"
一般住宅,CRA00401,大忠里,臺南市南區大忠里17鄰大同路二段616號,1.0,80人,"22.969356,120.2153"
一般住宅,CRA00402,大忠里,臺南市南區大忠里17鄰大同路二段636號,1.0,80人,"22.968896,120.215397"
一般住宅,CRA00403,大忠里,臺南市南區大忠里18鄰大同路二段638號,1.0,80人,"22.96885,120.215405"
一般住宅,CRA00404,大忠里,臺南市南區大忠里1鄰大同路二段514號,1.0,44人,"22.971799,120.21471"
一般住宅,CRA00405,大忠里,臺南市南區大忠里25鄰國民路210號,1.0,69人,"22.968205,120.210881"
一般住宅,CRA00406,大忠里,臺南市南區大忠里25鄰國民路208號,1.0,69人,"22.968178,120.210904"
一般住宅,CRA00407,大忠里,臺南市南區大忠里25鄰國民路206號,1.0,68人,"22.96815,120.210933"
一般住宅,CRA00408,大忠里,臺南市南區大忠里25鄰國民路202號,1.0,69人,"22.968097,120.210988"
一般住宅,CRA00409,大忠里,臺南市南區大忠里25鄰國民路232號,1.0,73人,"22.968541,120.210584"
公寓,CRA00410,大忠里,臺南市南區大忠里10鄰中華南路一段97巷66號,1.0,101人,"22.969587,120.21257"
一般住宅,CRA00411,大忠里,臺南市南區大忠里3鄰公英一街15巷21號,1.0,78人,"22.970245,120.214741"
一般住宅,CRA00412,大忠里,臺南市南區大忠里3鄰公英一街9號,1.0,34人,"22.970891,120.21462"
一般住宅,CRA00413,大忠里,臺南市南區大忠里1鄰中華南路一段18號,1.0,40人,"22.972473,120.214215"
一般住宅,CRA00414,大忠里,臺南市南區大忠里1鄰中華南路一段22號,1.0,37人,"22.972438,120.214108"
一般住宅,CRA00415,大忠里,臺南市南區大忠里13鄰中華南路一段108號,1.0,36人,"22.971501,120.21245"
一般住宅,CRA00416,大忠里,臺南市南區大忠里13鄰中華南路一段110號,1.0,40人,"22.971475,120.212414"
一般住宅,CRA00417,大忠里,臺南市南區大忠里13鄰中華南路一段112號,1.0,40人,"22.971444,120.212387"
一般住宅,CRA00418,大忠里,臺南市南區大忠里13鄰中華南路一段120號,1.0,46人,"22.971332,120.212255"
一般住宅,CRA00419,大忠里,臺南市南區大忠里13鄰中華南路一段124號,1.0,33人,"22.971283,120.212185"
一般住宅,CRA00420,大忠里,臺南市南區大忠里13鄰中華南路一段126號,1.0,40人,"22.971257,120.212148"
一般住宅,CRA00421,大忠里,臺南市南區大忠里13鄰中華南路一段132號,1.0,37人,"22.971171,120.212059"
一般住宅,CRA00422,大忠里,臺南市南區大忠里13鄰中華南路一段134號,1.0,40人,"22.971147,120.212031"
一般住宅,CRA00423,大忠里,臺南市南區大忠里13鄰中華南路一段136號,1.0,37人,"22.971126,120.211997"
一般住宅,CRA00424,大忠里,臺南市南區大忠里13鄰中華南路一段146號,1.0,88人,"22.971008,120.21183"
一般住宅,CRA00425,大忠里,臺南市南區大忠里13鄰中華南路一段150號,1.0,74人,"22.97095,120.211768"
一般住宅,CRA00426,大忠里,臺南市南區大忠里13鄰中華南路一段156號,1.0,74人,"22.970863,120.211676"
一般住宅,CRA00427,大忠里,臺南市南區大忠里13鄰中華南路一段158號,1.0,90人,"22.970834,120.211637"
一般住宅,CRA00428,大忠里,臺南市南區大忠里13鄰中華南路一段174號,1.0,40人,"22.970604,120.211367"
一般住宅,CRA00429,大忠里,臺南市南區大忠里13鄰中華南路一段154號,1.0,73人,"22.970894,120.211709"
一般住宅,CRA00430,大忠里,臺南市南區大忠里13鄰中華南路一段142巷1弄2號,1.0,46人,"22.971136,120.211678"
一般住宅,CRA00431,大忠里,臺南市南區大忠里13鄰中華南路一段142巷1弄4號,1.0,46人,"22.971083,120.211609"
一般住宅,CRA00432,大忠里,臺南市南區大忠里13鄰中華南路一段142巷1弄6號,1.0,46人,"22.971022,120.21153"
一般住宅,CRA00433,大忠里,臺南市南區大忠里13鄰中華南路一段186巷20弄32號,1.0,66人,"22.971231,120.211592"
一般住宅,CRA00434,大忠里,臺南市南區大忠里13鄰中華南路一段186巷20弄30號,1.0,74人,"22.971173,120.211533"
一般住宅,CRA00435,大忠里,臺南市南區大忠里13鄰中華南路一段148號,1.0,74人,"22.970977,120.211802"
一般住宅,CRA00436,大忠里,臺南市南區大忠里1鄰中華南路一段16號,1.0,42人,"22.97248,120.214263"
花鄉大樓,CRA00437,大林里,臺南市南區大林里3鄰大林路109號,1.0,1280人,"22.97539,120.21144"
一般住宅,CRA00438,大恩里,臺南市南區大恩里6鄰大同路二段722號,1.0,233人,"22.966551,120.215828"
公寓,CRA00439,大恩里,臺南市南區大恩里2鄰大同路二段640巷1號,1.0,37人,"22.968665,120.215282"
一般住宅,CRA00440,大恩里,臺南市南區大恩里21鄰國民路142號,1.0,32人,"22.967554,120.212327"
一般住宅,CRA00441,大恩里,臺南市南區大恩里3鄰國民路110號,1.0,50人,"22.96758,120.213223"
一般住宅,CRA00442,大恩里,臺南市南區大恩里3鄰國民路112號,1.0,46人,"22.96758,120.213179"
一般住宅,CRA00443,大恩里,臺南市南區大恩里3鄰國民路114號,1.0,74人,"22.967589,120.21313"
一般住宅,CRA00444,大恩里,臺南市南區大恩里3鄰國民路118號,1.0,80人,"22.967563,120.212988"
一般住宅,CRA00445,大恩里,臺南市南區大恩里3鄰國民路120號,1.0,60人,"22.967561,120.212929"
一般住宅,CRA00446,大恩里,臺南市南區大恩里3鄰國民路122號,1.0,60人,"22.967558,120.212889"
一般住宅,CRA00447,大恩里,臺南市南區大恩里3鄰國民路124號,1.0,57人,"22.967559,120.212849"
一般住宅,CRA00448,大恩里,臺南市南區大恩里3鄰國民路126號,1.0,57人,"22.967555,120.212804"
一般住宅,CRA00449,大恩里,臺南市南區大恩里3鄰國民路128號,1.0,60人,"22.967554,120.212762"
一般住宅,CRA00450,大恩里,臺南市南區大恩里3鄰國民路130號,1.0,50人,"22.967555,120.212718"
一般住宅,CRA00451,大恩里,臺南市南區大恩里3鄰國民路132號,1.0,53人,"22.967555,120.21268"
一般住宅,CRA00452,大恩里,臺南市南區大恩里3鄰國民路134號,1.0,26人,"22.967563,120.21259"
一般住宅,CRA00453,大恩里,臺南市南區大恩里21鄰國民路142號,1.0,33人,"22.967554,120.212327"
公寓,CRA00455,竹溪里,臺南市南區竹溪里4鄰健康路一段133巷56號,1.0,40人,"22.97941,120.208685"
公寓,CRA00456,竹溪里,臺南市南區竹溪里4鄰健康路一段133巷58號,1.0,42人,"22.979444,120.208701"
一般住宅,CRA00457,竹溪里,臺南市南區竹溪里5鄰健康路一段133巷38號,1.0,106人,"22.979899,120.208701"
公寓,CRA00458,竹溪里,臺南市南區竹溪里5鄰健康路一段133巷36號,1.0,66人,"22.97997,120.208704"
一般住宅,CRA00459,竹溪里,臺南市南區竹溪里7鄰健康路一段175巷3號,2.0,1898人,"22.980888,120.208108"
一般住宅,CRA00460,竹溪里,臺南市南區竹溪里4鄰健康路一段133巷50號,1.0,233人,"22.979593,120.208813"
一般住宅,CRA00461,竹溪里,臺南市南區竹溪里9鄰南門路343號,1.0,233人,"22.976417,120.203785"
一般住宅,CRA00462,竹溪里,臺南市南區竹溪里9鄰南門路263號,1.0,48人,"22.979407,120.203886"
一般住宅,CRA00463,竹溪里,臺南市南區竹溪里7鄰體育路21巷7號,1.0,42人,"22.980751,120.207667"
一般住宅,CRA00464,竹溪里,臺南市南區竹溪里2鄰體育路21巷38號,1.0,46人,"22.980411,120.208521"
一般住宅,CRA00465,竹溪里,臺南市南區竹溪里4鄰體育路41巷32號,1.0,33人,"22.979545,120.208363"
一般住宅,CRA00466,竹溪里,臺南市南區竹溪里7鄰體育路21巷9號,1.0,33人,"22.980694,120.207787"
一般住宅,CRA00467,竹溪里,臺南市南區竹溪里4鄰體育路41巷34號,1.0,73人,"22.979541,120.208484"
一般住宅,CRA00468,竹溪里,臺南市南區竹溪里5鄰體育路41巷17弄3號,1.0,60人,"22.980015,120.208121"
一般住宅,CRA00469,竹溪里,臺南市南區竹溪里4鄰體育路41巷34號,1.0,85人,"22.979541,120.208484"
一般住宅,CRA00470,竹溪里,臺南市南區竹溪里5鄰體育路41巷21號,1.0,53人,"22.979759,120.208274"
騰輝建設公司大樓,CRA00471,竹溪里,臺南市南區竹溪里7鄰體育路15號,3.0,891人,"22.980806,120.2072"
何必館華夏,CRA00472,竹溪里,臺南市南區竹溪里1鄰竹溪街88號,2.0,1360人,"22.979015,120.210091"
松柏育樂中心,CRA00474,竹溪里,臺南市南區竹溪里9鄰南門路263號,1.0,421人,"22.979407,120.203886"
勞工休假中心,CRA00475,竹溪里,臺南市南區竹溪里9鄰南門路261號,1.0,1700人,"22.979897,120.204139"
一般住宅,CRA00477,明德里,臺南市南區明德里3鄰新都路259號,2.0,3001人,"22.968743,120.19922"
聯上建設大樓,CRA00478,明德里,臺南市南區明德里5鄰水交社路20巷18號,3.0,4858人,"22.975514,120.201387"
合宜建設大樓,CRA00479,明德里,臺南市南區明德里5鄰水交社路48號,3.0,4342人,"22.976312,120.200858"
台南高商,CRA00480,明德里,臺南市南區明德里6鄰健康路一段327號,1.0,536人,"22.981072,120.202276"
六信家商,CRA00481,明德里,臺南市南區明德里2鄰新都路20號,1.0,166人,"22.973887,120.202437"
亞洲工商,CRA00482,明德里,臺南市南區明德里2鄰大成路一段5號,1.0,233人,"22.974809,120.202692"
台南市政府,CRA00483,新生里,臺南市南區新生里10鄰大同路二段150號,1.0,32836人,"22.978199,120.212585"
國宅(公寓),CRA00484,府南里,臺南市南區府南里4鄰金華路一段484巷99弄13號,1.0,500人,"22.972226,120.192926"
一般住宅,CRA00485,府南里,臺南市南區府南里15鄰金華路一段530巷19號,1.0,1248人,"22.974039,120.191926"
一般住宅,CRA00486,府南里,臺南市南區府南里23鄰大成路二段81巷52號,1.0,60人,"22.973793,120.194006"
一般住宅,CRA00487,府南里,臺南市南區府南里23鄰大成路二段143巷19號,1.0,60人,"22.974053,120.19353"
一般住宅,CRA00488,府南里,臺南市南區府南里22鄰大成路二段143巷79號,1.0,38人,"22.973469,120.192999"
