電腦編號,鄉鎮市區,村里別,地址,經度,緯度,避難樓層,可容納人數,轄管分局
FS5887,鳳山區,福誠里,高雄市鳳山區福誠里三誠路69號,"120.325059 ","22.593463 ",B2,1154.0,鳳山分局
FS5888,鳳山區,新興里,高雄市鳳山區新興里維新路126號,"120.361618 ","22.624613 ",B2,2810.0,鳳山分局
FS5889,鳳山區,鎮北里,高雄市鳳山區鎮北里北賢街85號,"120.370219 ","22.641791 ",B3,2352.0,鳳山分局
FS5891,鳳山區,文德里,高雄市鳳山區文德里文衡路291號,"120.353489 ","22.639897 ",B1,2455.0,鳳山分局
FS5954,鳳山區,過埤里,高雄市鳳山區過埤里鳳頂路229號,"120.358431 ","22.591557 ",B1,3619.0,鳳山分局
FS5956,鳳山區,鎮北里,高雄市鳳山區鎮北里北賢街165號,"120.370107 ","22.643138 ",B3,882.0,鳳山分局
FS5976,鳳山區,北門里,高雄市鳳山區北門里鳳仁路110巷268號,"120.374240 ","22.643025 ",B1,2917.0,鳳山分局
FS6021,鳳山區,南成里,高雄市鳳山區南成里林森路139巷46號,"120.333656 ","22.594425 ",B1,2558.0,鳳山分局
FS6092,鳳山區,文山里,高雄市鳳山區文山里八德路二段146號,"120.355194 ","22.644008 ",B2,2591.0,鳳山分局
FS6205,鳳山區,誠德里,高雄市鳳山區誠德里鳳東路609號,"120.373620 ","22.618227 ",B1,2018.0,鳳山分局
FS6223,鳳山區,新興里,高雄市鳳山區新興里經武路30號,"120.362638 ","22.627099 ",B2,1587.0,鳳山分局
FS6225,鳳山區,中正里,高雄市鳳山區中正里瑞興路456號,"120.371090 ","22.630928 ",B2,4324.0,鳳山分局
FS6226,鳳山區,東門里,高雄市鳳山區東門里東福街16號,"120.375458 ","22.623122 ",B1,3301.0,鳳山分局
FS6228,鳳山區,南成里,高雄市鳳山區南成里國慶九街186號,"120.339399 ","22.588701 ",B1,2832.0,鳳山分局
FS6229,鳳山區,文德里,高雄市鳳山區文德里八德路二段149號,"120.354828 ","22.644102 ",B2,3214.0,鳳山分局
FS6230,鳳山區,國光里,高雄市鳳山區國光里新富路600號,"120.349107 ","22.616085 ",B1,2892.0,鳳山分局
FS6231,鳳山區,新富里,高雄市鳳山區新富里凱旋路397號,"120.344516 ","22.616396 ",B2,3181.0,鳳山分局
FS6233,鳳山區,協和里,高雄市鳳山區協和里國泰路二段156號,"120.347247 ","22.621065 ",B2,1511.0,鳳山分局
FS6235,鳳山區,保安里,高雄市鳳山區保安里鳳甲路539號,"120.345670 ","22.598262 ",B2,3356.0,鳳山分局
FS6237,鳳山區,鎮北里,高雄市鳳山區鎮北里鳳誠路6號,"120.372172 ","22.625014 ",B1,3345.0,鳳山分局
FS6239,鳳山區,福祥里,高雄市鳳山區福祥里福誠二街97號,"120.323271 ","22.592185 ",B3,1854.0,鳳山分局
FS6240,鳳山區,鎮北里,高雄市鳳山區鎮北里北賢街59號,"120.369763 ","22.639807 ",B1,3281.0,鳳山分局
FS6242,鳳山區,中正里,高雄市鳳山區中正里工協街81號,"120.371033 ","22.629716 ",B2,4126.0,鳳山分局
FS6243,鳳山區,中崙里,高雄市鳳山區中崙里中崙四路1號,"120.352765 ","22.599250 ",B2,4354.0,鳳山分局
FS6244,鳳山區,中榮里,高雄市鳳山區中榮里中崙二路583巷18號,"120.354260 ","22.597584 ",B1,3915.0,鳳山分局
FS6245,鳳山區,中榮里,高雄市鳳山區中榮里中崙路586號,"120.351915 ","22.602007 ",B1,3993.0,鳳山分局
FS6246,鳳山區,忠義里,高雄市鳳山區忠義里中山西路376號,"120.341607 ","22.628859 ",B2,3900.0,鳳山分局
FS6248,鳳山區,國隆里,高雄市鳳山區國隆里南京路421巷19號,"120.344640 ","22.615278 ",B1,336.0,鳳山分局
FS6374,鳳山區,新武里,高雄市鳳山區新武里武營路52巷90號,"120.340002 ","22.607252 ",B4,665.0,鳳山分局
FS6375,鳳山區,鳳東里,高雄市鳳山區鳳東里鳳捷路40號,"120.385647 ","22.627233 ",B3,4104.0,鳳山分局
FS6376,鳳山區,富甲里,高雄市鳳山區富甲里五甲二路398號,"120.336255 ","22.598615 ",B2,2178.0,鳳山分局
FS6377,鳳山區,新強里,高雄市鳳山區新強里新富路210號,"120.339731 ","22.612646 ",B3,788.0,鳳山分局
FS6379,鳳山區,老爺里,高雄市鳳山區老爺里五甲一路612號,"120.348723 ","22.610262 ",B1,4780.0,鳳山分局
FS6381,鳳山區,忠孝里,高雄市鳳山區忠孝里光復路二段120號,"120.347456 ","22.630280 ",B1,1065.0,鳳山分局
FS6382,鳳山區,新泰里,高雄市鳳山區新泰里新強路13號,"120.343915 ","22.610905 ",B1,5200.0,鳳山分局
FS6402,鳳山區,國隆里,高雄市鳳山區國隆里南京路393巷28號,"120.344352 ","22.615041 ",B1,303.0,鳳山分局
FS6403,鳳山區,新甲里,高雄市鳳山區新甲里新樂街111號,"120.342531 ","22.608585 ",B1,14043.0,鳳山分局
FS6415,鳳山區,海洋里,高雄市鳳山區海洋里新富路450號,"120.346019 ","22.613016 ",B2,1015.0,鳳山分局
FS6557,鳳山區,國隆里,高雄市鳳山區國隆里南京路136號,"120.345761 ","22.609538 ",B3,909.0,鳳山分局
1160,鳳山區,鎮西里,高雄市鳳山區鎮西里中山西路111號,"120.352153 ","22.626924 ",B2,805.0,鳳山分局
FS6560,鳳山區,新樂里,高雄市鳳山區新樂里大明路183號,"120.341398 ","22.610539 ",B2,3281.0,鳳山分局
FS6561,鳳山區,武漢里,高雄市鳳山區武漢里武慶二路56巷2號之2,"120.333274 ","22.611170 ",B2,820.0,鳳山分局
FS6562,鳳山區,新強里,高雄市鳳山區新強里三多一路1號,"120.342435 ","22.623017 ",B3,44480.0,鳳山分局
FS6563,鳳山區,南成里,高雄市鳳山區南成里海涵路386號,"120.346229 ","22.590996 ",B3,8163.0,鳳山分局
FS6564,鳳山區,鎮東里,高雄市鳳山區鎮東里光遠路15號,"120.367335 ","22.623188 ",B1,784.0,鳳山分局
FS6565,鳳山區,鎮北里,高雄市鳳山區鎮北里北賢街395號,"120.369790 ","22.647893 ",B1,4813.0,鳳山分局
FS6566,鳳山區,南成里,高雄市鳳山區南成里紅毛港路367號,"120.343761 ","22.590101 ",B1,7640.0,鳳山分局
FS6568,鳳山區,鳳東里,高雄市鳳山區鳳東里鳳東七街176號,"120.383336 ","22.625762 ",B1,1993.0,鳳山分局
FS0480,鳳山區,南成里,高雄市鳳山區南成里南和一路25號,"120.337438 ","22.591306 ",B2,4103.0,鳳山分局
FS0513,鳳山區,文德里,高雄市鳳山區文德里文藝街109號,"120.354336 ","22.642935 ",B1,115.0,鳳山分局
FS0514,鳳山區,龍成里,高雄市鳳山區龍成里自強二路198號,"120.327112 ","22.597664 ",B1、B2,1850.0,鳳山分局
FS0515,鳳山區,褔誠里,高雄市鳳山區褔誠里褔誠二街25號,"120.324391 ","22.593027 ",B1,2654.0,鳳山分局
FS0516,鳳山區,南成里,高雄市鳳山區南成里和成路366號,"120.341963 ","22.592526 ",B1,4169.0,鳳山分局
QJ1532,前鎮區,良和里,高雄市前鎮區良和里中山三路132號,"120.308589 ","22.605841 ",B1,1416.0,前鎮分局
QJ1562,前鎮區,興中里,高雄市前鎮區興中里民權二路407巷2號,"120.313494 ","22.611913 ",B1,138.0,前鎮分局
QJ1689,前鎮區,興中里,高雄市前鎮區興中里復興三路118號,"120.310996 ","22.611315 ",B1,1084.0,前鎮分局
QJ1690,前鎮區,興中里,高雄市前鎮區興中里一心二路34號,"120.311877 ","22.610893 ",B1,1216.0,前鎮分局
QJ1691,前鎮區,興中里,高雄市前鎮區興中里一心二路26號,"120.312150 ","22.610816 ",B1,914.0,前鎮分局
QJ1713,前鎮區,盛興里,高雄市前鎮區盛興里廣西路435號,"120.309916 ","22.614671 ",B1,123.0,前鎮分局
QJ2306,前鎮區,盛興里,高雄市前鎮區盛興里林森三路192巷10號,"120.309181 ","22.614920 ",B1,44.0,前鎮分局
QJ2643,前鎮區,西甲里,高雄市前鎮區西甲里林森三路94號,"120.308176 ","22.612168 ",B1,154.0,前鎮分局
QJ3207,前鎮區,民權里,高雄市前鎮區民權里民權二路180號,"120.311554 ","22.607129 ",B2,988.0,前鎮分局
QJ3556,前鎮區,盛豐里,高雄市前鎮區盛豐里復興三路447號,"120.311657 ","22.615320 ",B1,142.0,前鎮分局
QJ3587,前鎮區,良和里,高雄市前鎮區良和里民權二路74號,"120.310534 ","22.606050 ",B1,998.0,前鎮分局
QJ3749,前鎮區,良和里,高雄市前鎮區良和里民權二路92號,"120.310986 ","22.606511 ",B1,3236.0,前鎮分局
QJ3750,前鎮區,良和里,高雄市前鎮區良和里民壽街40號,"120.310650 ","22.606162 ",B1,3353.0,前鎮分局
QJ3767,前鎮區,西山里,高雄市前鎮區西山里一德路41號,"120.308401 ","22.609966 ",B1,48.0,前鎮分局
QJ3773,前鎮區,西甲里,高雄市前鎮區西甲里滇池街34號,"120.306772 ","22.611242 ",B1,83.0,前鎮分局
QJ3774,前鎮區,西甲里,高雄市前鎮區西甲里修文一街29號,"120.308160 ","22.611077 ",B1,118.0,前鎮分局
QJ3778,前鎮區,西山里,高雄市前鎮區西山里聖德二街7號,"120.311314 ","22.609548 ",B1,100.0,前鎮分局
QJ3779,前鎮區,西山里,高雄市前鎮區西山里民興街15號,"120.311350 ","22.609411 ",B1,107.0,前鎮分局
QJ3794,前鎮區,民權里,高雄市前鎮區民權里民權二路198號,"120.311891 ","22.607545 ",B1,164.0,前鎮分局
QJ3822,前鎮區,西山里,高雄市前鎮區西山里復興三路165之3號,"120.309910 ","22.610187 ",B1,479.0,前鎮分局
QJ3875,前鎮區,盛興里,高雄市前鎮區盛興里大禹街5號,"120.309272 ","22.613391 ",B2,2330.0,前鎮分局
QJ3884,前鎮區,盛豐里,高雄市前鎮區盛豐里廣西路398號,"120.310990 ","22.615074 ",B1,58.0,前鎮分局
QJ3885,前鎮區,西山里,高雄市前鎮區西山里西山里一心二路15號,"120.312226 ","22.610337 ",B1,253.0,前鎮分局
QJ3909,前鎮區,西山里,高雄市前鎮區西山里一心二路45號,"120.310798 ","22.611031 ",B1,200.0,前鎮分局
QJ3925,前鎮區,興中里,高雄市前鎮區興中里復興三路146號,"120.311331 ","22.611986 ",B2,449.0,前鎮分局
QJ3932,前鎮區,西山里,高雄市前鎮區西山里一心二路35號,"120.311125 ","22.610855 ",B1,129.0,前鎮分局
QJ3943,前鎮區,盛豐里,高雄市前鎮區盛豐里一心二路128號,"120.308932 ","22.612223 ",B1,646.0,前鎮分局
QJ3945,前鎮區,西甲里,高雄市前鎮區西甲里一心二路157號,"120.307822 ","22.612304 ",B2,372.0,前鎮分局
QJ3949,前鎮區,民權里,高雄市前鎮區民權里沱江街122號,"120.312939 ","22.607008 ",B3,2203.0,前鎮分局
QJ3954,前鎮區,興中里,高雄市前鎮區興中里復興三路156號,"120.311449 ","22.612321 ",B2,162.0,前鎮分局
QJ3972,前鎮區,西山里,高雄市前鎮區西山里一心二路25號,"120.311663 ","22.610624 ",B2,321.0,前鎮分局
QJ3988,前鎮區,振興里,高雄市前鎮區振興里中山二路91號,"120.305971 ","22.609299 ",B3,2011.0,前鎮分局
QJ3989,前鎮區,盛豐里,高雄市前鎮區盛豐里林森三路110號,"120.308413 ","22.612677 ",B1,149.0,前鎮分局
QJ3995,前鎮區,西山里,高雄市前鎮區西山里民權二路333號,"120.312147 ","22.609060 ",B3,858.0,前鎮分局
QJ4012,前鎮區,西山里,高雄市前鎮區西山里聖德二街10號,"120.310800 ","22.609228 ",B2,529.0,前鎮分局
QJ4027,前鎮區,振興里,高雄市前鎮區振興里中華五路1320號,"120.304719 ","22.606962 ",B1,147.0,前鎮分局
QJ4034,前鎮區,忠純里,高雄市前鎮區忠純里中華五路939巷68號,"120.304170 ","22.599997 ",B1,6360.0,前鎮分局
QJ4035,前鎮區,忠誠里,高雄市前鎮區忠誠里中華五路943號,"120.306541 ","22.600850 ",B1,11087.0,前鎮分局
QJ4044,前鎮區,興中里,高雄市前鎮區興中里復興三路156之1號,"120.311531 ","22.612303 ",B1,70.0,前鎮分局
QJ4051,前鎮區,盛興里,高雄市前鎮區盛興里三多三路215號,"120.306140 ","22.614276 ",B2,123.0,前鎮分局
QJ4052,前鎮區,西甲里,高雄市前鎮區西甲里一心二路11號,"120.312445 ","22.610257 ",B1,82.0,前鎮分局
QJ4068,前鎮區,盛豐里,高雄市前鎮區盛豐里三多三路149號,"120.310249 ","22.615648 ",B1,85.0,前鎮分局
QJ4073,前鎮區,盛興里,高雄市前鎮區盛興里一心二路252號,"120.305555 ","22.613686 ",B3,638.0,前鎮分局
QJ4079,前鎮區,民權里,高雄市前鎮區民權里管仲路20號,"120.312280 ","22.606328 ",B2,1144.0,前鎮分局
QJ4084,前鎮區,盛興里,高雄市前鎮區盛興里三多三路217號,"120.305916 ","22.614117 ",B5,2285.0,前鎮分局
QJ4099,前鎮區,盛豐里,高雄市前鎮區盛豐里修文街196號,"120.310176 ","22.613280 ",B1,142.0,前鎮分局
QJ4102,前鎮區,盛豐里,高雄市前鎮區盛豐里南天街111號,"120.306666 ","22.613739 ",B2,946.0,前鎮分局
QJ4107,前鎮區,盛豐里,高雄市前鎮區盛豐里民權二路220巷1號,"120.312304 ","22.608025 ",B4,4525.0,前鎮分局
QJ4112,前鎮區,良和里,高雄市前鎮區良和里中山二路1號,"120.306742 ","22.607315 ",B3,1299.0,前鎮分局
QJ4121,前鎮區,西甲里,高雄市前鎮區西甲里一德路33號,"120.308182 ","22.610137 ",B2,833.0,前鎮分局
QJ4128,前鎮區,西山里,高雄市前鎮區西山里一心二路47之1號,"120.310218 ","22.611221 ",B3,2200.0,前鎮分局
QJ4132,前鎮區,振興里,高雄市前鎮區振興里新光路1號,"120.305053 ","22.611751 ",B7,2774.0,前鎮分局
QJ4154,前鎮區,西甲里,高雄市前鎮區西甲里修文街81之5號,"120.308704 ","22.610676 ",B2,662.0,前鎮分局
QJ4155,前鎮區,忠純里,高雄市前鎮區忠純里成功二路8之3號,"120.303173 ","22.600619 ",B2,1919.0,前鎮分局
QJ4156,前鎮區,西甲里,高雄市前鎮區西甲里滇池街44巷10之1號,"120.306942 ","22.611456 ",B1,121.0,前鎮分局
QJ4164,前鎮區,西甲里,"高雄市前鎮區西甲里中山二路 208號","120.305983 ","22.611388 ",B1,140.0,前鎮分局
QJ4169,前鎮區,忠純里,高雄市前鎮區忠純里成功二路72號,"120.302443 ","22.602484 ",B1,19994.0,前鎮分局
QJ4171,前鎮區,盛興里,高雄市前鎮區盛興里林森三路193巷15號,"120.307959 ","22.614463 ",B1,103.0,前鎮分局
QJ4177,前鎮區,盛興里,高雄市前鎮區盛興里中華五路1461號,"120.303102 ","22.610099 ",B3,642.0,前鎮分局
QJ4181,前鎮區,振興里,高雄市前鎮區振興里中華五路1425號,"120.303471 ","22.609248 ",B2,884.0,前鎮分局
QJ4189,前鎮區,振興里,高雄市前鎮區振興里林森四路166號,"120.302984 ","22.609127 ",B1,352.0,前鎮分局
QJ4191,前鎮區,振興里,高雄市前鎮區振興里中華五路1433號,"120.303299 ","22.609634 ",B3,1232.0,前鎮分局
QJ4223,前鎮區,西山里,高雄市前鎮區西山里復興三路78號,"120.309510 ","22.609106 ",B1,86.0,前鎮分局
QJ4234,前鎮區,西甲里,高雄市前鎮區西甲里中山二路192號,"120.305965 ","22.610979 ",B3,533.0,前鎮分局
QJ4237,前鎮區,建隆里,高雄市前鎮區建隆里中華五路768號,"120.305628 ","22.605087 ",B3,3012.0,前鎮分局
QJ4248,前鎮區,建隆里,高雄市前鎮區建隆里中華五路1287號,"120.303701 ","22.607099 ",B3,2227.0,前鎮分局
QJ4253,前鎮區,建隆里,高雄市前鎮區建隆里復興三路62號,"120.305916 ","22.606344 ",B3,1978.0,前鎮分局
QJ4265,前鎮區,西甲里,高雄市前鎮區西甲里中山二路208號,"120.305983 ","22.611388 ",B5,1180.0,前鎮分局
QJ4267,前鎮區,建隆里,高雄市前鎮區建隆里修成街39號,"120.302481 ","22.608563 ",B3,1446.0,前鎮分局
QJ4268,前鎮區,振興里,高雄市前鎮區振興里新光路61號,"120.301783 ","22.610275 ",B1,6692.0,前鎮分局
QJ4282,前鎮區,盛興里,高雄市前鎮區盛興里復興三路381號,"120.311291 ","22.612998 ",B3,794.0,前鎮分局
QJ4289,前鎮區,良和里,高雄市前鎮區良和里中山二路22號,"120.307030 ","22.608319 ",B5,665.0,前鎮分局
QJ4296,前鎮區,振興里,高雄市前鎮區振興里修成街30號,"120.303147 ","22.608184 ",B3,1483.0,前鎮分局
QJ4297,前鎮區,振興里,高雄市前鎮區振興里中山二路199號,"120.305466 ","22.610513 ",B5,868.0,前鎮分局
QJ4309,前鎮區,盛興里,高雄市前鎮區盛興里一心二路228號,"120.305936 ","22.613493 ",B7,1020.0,前鎮分局
QJ4321,前鎮區,振興里,高雄市前鎮區振興里林森四路189號,"120.302092 ","22.609431 ",B6,1815.0,前鎮分局
QJ4322,前鎮區,振興里,高雄市前鎮區振興里新光路33號,"120.303467 ","22.611165 ",B7,21192.0,前鎮分局
QJ4323,前鎮區,建隆里,高雄市前鎮區建隆里啟聖街80號,"120.302054 ","22.607576 ",B3,2053.0,前鎮分局
QJ3907,前鎮區,民權里,高雄市前鎮區民權里一心一路243號,"120.315130 ","22.609055 ",B1,3333.0,前鎮分局
QJ3931,前鎮區,盛興里,高雄市前鎮區盛興里廣西路512號,"120.307602 ","22.614201 ",B2,547.0,前鎮分局
QJ3935,前鎮區,盛興里,高雄市前鎮區盛興里廣西路478號,"120.308479 ","22.614449 ",B1,75.0,前鎮分局
QJ3978,前鎮區,鎮海里,高雄市前鎮區鎮海里鎮海路40號,"120.317156 ","22.591411 ",B2,1068.0,前鎮分局
QJ4006,前鎮區,鎮海里,高雄市前鎮區鎮海里鎮海路68號,"120.316637 ","22.591021 ",B1,1138.0,前鎮分局
QJ4049,前鎮區,鎮海里,高雄市前鎮區鎮海里樹人路275號,"120.317454 ","22.591241 ",B1,501.0,前鎮分局
QJ4062,前鎮區,鎮北里,高雄市前鎮區鎮北里擴建路1之16號,"120.302747 ","22.590109 ",B2,5721.0,前鎮分局
QJ4089,前鎮區,興邦里,高雄市前鎮區興邦里翠亨北路399巷28號,"120.314916 ","22.592828 ",B1,334.0,前鎮分局
QJ4114,前鎮區,興邦里,高雄市前鎮區興邦里翠亨北路399巷26號,"120.314849 ","22.592918 ",B1,516.0,前鎮分局
QJ4150,前鎮區,興邦里,高雄市前鎮區興邦里凱旋四路316號,"120.312523 ","22.593807 ",B2,677.0,前鎮分局
QJ4158,前鎮區,鎮北里,高雄市前鎮區鎮北里大華三路16之1號,"120.284893 ","22.607040 ",B4,69.0,前鎮分局
QJ4159,前鎮區,興邦里,高雄市前鎮區興邦里凱旋四路270號,"120.311417 ","22.593456 ",B2,2055.0,前鎮分局
QJ4187,前鎮區,瑞竹里,高雄市前鎮區瑞竹里凱旋四路500號,"120.317449 ","22.595946 ",B2,682.0,前鎮分局
QJ4212,前鎮區,興邦里,高雄市前鎮區興邦里翠亨北路399巷18號,"120.314635 ","22.593176 ",B2,691.0,前鎮分局
QJ4213,前鎮區,興邦里,高雄市前鎮區興邦里翠亨北路399巷3號,"120.314972 ","22.593249 ",B3,555.0,前鎮分局
QJ4217,前鎮區,興邦里,高雄市前鎮區興邦里翠村街75號,"120.315871 ","22.594614 ",B2,597.0,前鎮分局
QJ4239,前鎮區,興邦里,高雄市前鎮區興邦里凱旋四路119號,"120.307428 ","22.593132 ",B2,1595.0,前鎮分局
QJ4255,前鎮區,平等里,高雄市前鎮區平等里翠亨北路305號,"120.319455 ","22.590679 ",B3,653.0,前鎮分局
QJ4258,前鎮區,鎮海里,高雄市前鎮區鎮海里鎮海路82巷5號,"120.316661 ","22.590703 ",B2,390.0,前鎮分局
QJ4269,前鎮區,鎮北里,高雄市前鎮區鎮北里建基街9號,"120.297646 ","22.595815 ",B1,826.0,前鎮分局
QJ4198,前鎮區,興邦里,高雄市前鎮區興邦里中華五路789號,"120.308190 ","22.595526 ",B5,26135.0,前鎮分局
QJ3203,前鎮區,草衙里,高雄市前鎮區草衙里后安路263號,"120.320746 ","22.572054 ",B1,137.0,前鎮分局
QJ3680,前鎮區,草衙里,高雄市前鎮區草衙里后平路107號,"120.321617 ","22.571982 ",B1,74.0,前鎮分局
QJ3700,前鎮區,明孝里,高雄市前鎮區明孝里漁港北一路66號,"120.315884 ","22.575105 ",B1,80.0,前鎮分局
QJ3746,前鎮區,草衙里,高雄市前鎮區草衙里天后街72號,"120.321057 ","22.571071 ",B1,166.0,前鎮分局
QJ3837,前鎮區,草衙里,高雄市前鎮區草衙里新生路802號,"120.322283 ","22.569369 ",B1,683.0,前鎮分局
QJ3895,前鎮區,草衙里,高雄市前鎮區草衙里天后街53號,"120.321772 ","22.571355 ",B1,591.0,前鎮分局
QJ3924,前鎮區,草衙里,高雄市前鎮區草衙里后平路87號,"120.321972 ","22.571427 ",B1,405.0,前鎮分局
QJ3930,前鎮區,草衙里,高雄市前鎮區草衙里佛公路197號,"120.321825 ","22.574735 ",B1,209.0,前鎮分局
QJ3937,前鎮區,草衙里,高雄市前鎮區草衙里佛中路66號,"120.322554 ","22.571726 ",B2,413.0,前鎮分局
QJ3942,前鎮區,草衙里,高雄市前鎮區草衙里佛道路58號,"120.323323 ","22.575493 ",B1,79.0,前鎮分局
QJ3951,前鎮區,草衙里,高雄市前鎮區草衙里佛公路31號,"120.324282 ","22.571957 ",B1,788.0,前鎮分局
QJ3959,前鎮區,草衙里,高雄市前鎮區草衙里佛德街189號,"120.320665 ","22.574311 ",B1,95.0,前鎮分局
QJ3960,前鎮區,草衙里,高雄市前鎮區草衙里天倫街12號,"120.324147 ","22.571491 ",B1,266.0,前鎮分局
QJ3967,前鎮區,草衙里,高雄市前鎮區草衙里草衙二路273號,"120.324423 ","22.576008 ",B1,690.0,前鎮分局
QJ3968,前鎮區,明正里,高雄市前鎮區明正里明道北街27號,"120.326531 ","22.581733 ",B1,334.0,前鎮分局
QJ3974,前鎮區,草衙里,高雄市前鎮區草衙里天倫街135號,"120.321817 ","22.573730 ",B1,347.0,前鎮分局
QJ3975,前鎮區,草衙里,高雄市前鎮區草衙里佛公路93號,"120.323605 ","22.572662 ",B1,595.0,前鎮分局
QJ3977,前鎮區,明孝里,高雄市前鎮區明孝里草衙中街59號,"120.321252 ","22.577746 ",B1,95.0,前鎮分局
QJ3980,前鎮區,草衙里,高雄市前鎮區草衙里天倫街37號,"120.323640 ","22.571649 ",B1,114.0,前鎮分局
QJ3981,前鎮區,草衙里,高雄市前鎮區草衙里天后街4號,"120.322791 ","22.572353 ",B1,97.0,前鎮分局
QJ3982,前鎮區,草衙里,高雄市前鎮區草衙里天倫街21號,"120.323853 ","22.571414 ",B1,392.0,前鎮分局
QJ3985,前鎮區,草衙里,高雄市前鎮區草衙里天倫街162號,"120.321364 ","22.574601 ",B1,1096.0,前鎮分局
QJ3991,前鎮區,草衙里,高雄市前鎮區草衙里國光路85號,"120.324271 ","22.570941 ",B1,138.0,前鎮分局
QJ3992,前鎮區,草衙里,高雄市前鎮區草衙里佛中路68號,"120.322496 ","22.571674 ",B2,417.0,前鎮分局
QJ3998,前鎮區,明孝里,高雄市前鎮區明孝里新生路248之5號,"120.318167 ","22.576879 ",B1,21144.0,前鎮分局
QJ3999,前鎮區,草衙里,高雄市前鎮區草衙里國光路48號,"120.325069 ","22.571812 ",B1,439.0,前鎮分局
QJ4010,前鎮區,平等里,高雄市前鎮區平等里鎮中路6號,"120.321160 ","22.587914 ",B2,2235.0,前鎮分局
QJ4013,前鎮區,草衙里,高雄市前鎮區草衙里佛南街94號,"120.324723 ","22.570789 ",B1,106.0,前鎮分局
QJ4014,前鎮區,草衙里,高雄市前鎮區草衙里佛南街88號,"120.324743 ","22.570889 ",B1,106.0,前鎮分局
QJ4016,前鎮區,草衙里,高雄市前鎮區草衙里佛東路87號,"120.323657 ","22.576149 ",B1,86.0,前鎮分局
QJ4025,前鎮區,草衙里,高雄市前鎮區草衙里佛佑路25號,"120.324800 ","22.573111 ",B1,90.0,前鎮分局
QJ4026,前鎮區,草衙里,高雄市前鎮區草衙里佛西街76號,"120.321138 ","22.571369 ",B1,236.0,前鎮分局
QJ4030,前鎮區,草衙里,高雄市前鎮區草衙里后平路120巷13號,"120.321972 ","22.572478 ",B1,81.0,前鎮分局
QJ4033,前鎮區,明孝里,高雄市前鎮區明孝里國光路149號,"120.322929 ","22.569944 ",B1,420.0,前鎮分局
QJ4040,前鎮區,草衙里,高雄市前鎮區草衙里佛佑路3號,"120.325200 ","22.572634 ",B1,590.0,前鎮分局
QJ4041,前鎮區,草衙里,高雄市前鎮區草衙里佛佑路5號,"120.325177 ","22.572669 ",B1,701.0,前鎮分局
QJ4045,前鎮區,草衙里,高雄市前鎮區草衙里新生路646號,"120.321597 ","22.570170 ",B1,1827.0,前鎮分局
QJ4046,前鎮區,草衙里,高雄市前鎮區草衙里國光路134號,"120.323352 ","22.570594 ",B1,198.0,前鎮分局
QJ4048,前鎮區,草衙里,高雄市前鎮區草衙里天倫街138號,"120.321906 ","22.574020 ",B1,194.0,前鎮分局
QJ4054,前鎮區,草衙里,高雄市前鎮區草衙里天倫街85號,"120.322675 ","22.572735 ",B1,259.0,前鎮分局
QJ4060,前鎮區,草衙里,高雄市前鎮區草衙里天倫街87巷19號,"120.322233 ","22.572403 ",B1,637.0,前鎮分局
QJ4063,前鎮區,平等里,高雄市前鎮區平等里鎮中路132號,"120.319908 ","22.587325 ",B1,505.0,前鎮分局
QJ4067,前鎮區,草衙里,高雄市前鎮區草衙里國光路25號,"120.325351 ","22.571719 ",B1,481.0,前鎮分局
QJ4070,前鎮區,草衙里,高雄市前鎮區草衙里國光路80號,"120.324106 ","22.571126 ",B1,32.0,前鎮分局
QJ4071,前鎮區,草衙里,高雄市前鎮區草衙里天倫街70號,"120.323094 ","22.572592 ",B1,426.0,前鎮分局
QJ4072,前鎮區,草衙里,高雄市前鎮區草衙里國光路5號,"120.325737 ","22.571936 ",B1,361.0,前鎮分局
QJ4081,前鎮區,明孝里,高雄市前鎮區明孝里草衙中街19號,"120.321738 ","22.577369 ",B1,87.0,前鎮分局
QJ4085,前鎮區,明孝里,高雄市前鎮區明孝里漁港北一路1號,"120.310939 ","22.571546 ",B1,829.0,前鎮分局
QJ4094,前鎮區,草衙里,高雄市前鎮區草衙里草衙二路251號,"120.325351 ","22.571719 ",B1,525.0,前鎮分局
QJ4101,前鎮區,草衙里,高雄市前鎮區草衙里漁港中一路2號,"120.316580 ","22.572202 ",B2,2976.0,前鎮分局
QJ4136,前鎮區,草衙里,高雄市前鎮區草衙里佛佑路208號,"120.323083 ","22.575617 ",B1,101.0,前鎮分局
QJ4141,前鎮區,草衙里,高雄市前鎮區草衙里天倫街130號,"120.322028 ","22.573865 ",B1,176.0,前鎮分局
QJ4170,前鎮區,仁愛里,高雄市前鎮區仁愛里新都路3號,"120.315749 ","22.577818 ",B2,598.0,前鎮分局
QJ4230,前鎮區,仁愛里,高雄市前鎮區仁愛里衙愛街68號,"120.319272 ","22.583853 ",B1,124.0,前鎮分局
QJ4245,前鎮區,平等里,高雄市前鎮區平等里萬和街12號,"120.320702 ","22.588321 ",B3,1102.0,前鎮分局
QJ4295,前鎮區,平等里,高雄市前鎮區平等里翠亨北路263號,"120.321122 ","22.588739 ",B1,123.0,前鎮分局
QJ1586,前鎮區,瑞東里,高雄市前鎮區瑞東里瑞隆路519號,"120.327737 ","22.605081 ",B1,136.0,前鎮分局
QJ3024,前鎮區,瑞豐里,高雄市前鎮區瑞豐里班超路92號,"120.324938 ","22.602633 ",B1,131.0,前鎮分局
