電腦編號,建築物名稱,鄉鎮市區,村里別,地址,地下樓層,可容納人數,轄管分局
XG1971,透天,小港區,港南里,高雄市小港區港南里6鄰福利路45號,1,14,小港分局
XG1972,透天,小港區,港南里,高雄市小港區港南里6鄰福利路43號,1,14,小港分局
XG1973,透天,小港區,港南里,高雄市小港區港南里6鄰福利路41號,1,18,小港分局
XG2162,公寓,小港區,港南里,高雄市小港區港南里13鄰福利路48巷16號,1,264,小港分局
XG2200,透天,小港區,港南里,高雄市小港區港南里4鄰福利路6號,1,23,小港分局
XG2201,透天,小港區,港南里,高雄市小港區港南里4鄰福利路4號,1,23,小港分局
XG2202,透天,小港區,港南里,高雄市小港區港南里4鄰福利路2之1號,1,24,小港分局
XG2203,透天,小港區,港南里,高雄市小港區港南里4鄰福利路2號,1,23,小港分局
XG2208,小港區農會,小港區,港南里,高雄市小港區港南里2鄰小港路156號,1,125,小港分局
XG2567,高雄銀行,小港區,港南里,高雄市小港區港南里2鄰小港路158號,1,691,小港分局
XG2789,小港國中,小港區,港南里,高雄市小港區港南里2鄰平和南路185號,1,2000,小港分局
XG2835,港和國小,小港區,港南里,高雄市小港區港南里15鄰平和南路300號,1,2989,小港分局
XG2847,大樓,小港區,港南里,高雄市小港區港南里15鄰平和南路250巷20號,1,1015,小港分局
XG2875,大樓,小港區,港南里,高雄市小港區港南里9鄰平和路26號,1,845,小港分局
XG2876,大樓,小港區,港南里,高雄市小港區港南里9鄰平和路26號,2,845,小港分局
XG2924,大樓,小港區,港南里,高雄市小港區港南里3鄰港平路11號,1、2、3、4,7350,小港分局
XG0733,公寓,小港區,港明里,高雄市小港區港明里2鄰孝先街11號,1,128,小港分局
XG0734,公寓,小港區,港明里,高雄市小港區港明里2鄰孝先街25號,1,93,小港分局
XG0735,公寓,小港區,港明里,高雄市小港區港明里5鄰港安街99號,1,54,小港分局
XG0736,公寓,小港區,港明里,高雄市小港區港明里1鄰港壽街23號,1,93,小港分局
XG0747,公寓,小港區,港明里,高雄市小港區港明里9鄰港壽街145號,1,29,小港分局
XG0748,公寓,小港區,港明里,高雄市小港區港明里9鄰港壽街149號,1,35,小港分局
XG0767,公寓,小港區,港明里,高雄市小港區港明里7鄰平和路204號,1,103,小港分局
XG1019,公寓,小港區,港明里,高雄市小港區港明里9鄰平和路248巷54號,1,106,小港分局
XG1040,公寓,小港區,港明里,高雄市小港區港明里3鄰孝先街35號,1,28,小港分局
XG1041,公寓,小港區,港明里,高雄市小港區港明里3鄰孝先街37號,1,29,小港分局
XG1205,公寓,小港區,港明里,高雄市小港區港明里1鄰港壽街8號,1,31,小港分局
XG1270,透天,小港區,港明里,高雄市小港區港明里1鄰港壽街20號,1,16,小港分局
XG1271,透天,小港區,港明里,高雄市小港區港明里1鄰港壽街18號,1,16,小港分局
XG1272,透天,小港區,港明里,高雄市小港區港明里1鄰港壽街16號,1,16,小港分局
XG1273,透天,小港區,港明里,高雄市小港區港明里1鄰港壽街14號,1,16,小港分局
XG1420,透天,小港區,港明里,高雄市小港區港明里5鄰港安街111號,1,28,小港分局
XG1779,透天,小港區,港明里,高雄市小港區港明里3鄰港盛街12號,1,10,小港分局
XG1780,透天,小港區,港明里,高雄市小港區港明里3鄰港盛街14號,1,9,小港分局
XG1781,透天,小港區,港明里,高雄市小港區港明里3鄰港盛街16號,1,9,小港分局
XG1782,透天,小港區,港明里,高雄市小港區港明里3鄰港盛街18號,1,9,小港分局
XG1783,透天,小港區,港明里,高雄市小港區港明里3鄰港盛街20號,1,9,小港分局
XG1784,透天,小港區,港明里,高雄市小港區港明里3鄰港盛街22號,1,9,小港分局
XG1785,透天,小港區,港明里,高雄市小港區港明里3鄰港盛街24號,1,15,小港分局
XG1786,透天,小港區,港明里,高雄市小港區港明里3鄰港盛街26號,1,14,小港分局
XG1787,透天,小港區,港明里,高雄市小港區港明里3鄰港盛街28號,1,14,小港分局
XG1788,透天,小港區,港明里,高雄市小港區港明里3鄰港盛街30號,1,9,小港分局
XG1789,透天,小港區,港明里,高雄市小港區港明里3鄰港盛街32號,1,9,小港分局
XG1790,透天,小港區,港明里,高雄市小港區港明里3鄰港盛街34號,1,9,小港分局
XG1791,透天,小港區,港明里,高雄市小港區港明里3鄰平和路162號,1,10,小港分局
XG1792,透天,小港區,港明里,高雄市小港區港明里3鄰平和路160號,1,10,小港分局
XG1793,透天,小港區,港明里,高雄市小港區港明里3鄰平和路158號,1,11,小港分局
XG1810,公寓,小港區,港明里,高雄市小港區港明里4鄰漢威街99號,1,476,小港分局
XG2037,公寓,小港區,港明里,高雄市小港區港明里4鄰崇明街96號,1,67,小港分局
XG2040,透天,小港區,港明里,高雄市小港區港明里2鄰港後路12號,1,20,小港分局
XG2041,透天,小港區,港明里,高雄市小港區港明里2鄰港後路14號,1,20,小港分局
XG2099,透天,小港區,港明里,高雄市小港區港明里2鄰港後路6號,1,44,小港分局
XG2100,透天,小港區,港明里,高雄市小港區港明里2鄰港後路8號,1,44,小港分局
XG2101,透天,小港區,港明里,高雄市小港區港明里2鄰港後路10號,1,44,小港分局
XG2102,透天,小港區,港明里,高雄市小港區港明里2鄰港後路10之1號,1,22,小港分局
XG2216,透天,小港區,港明里,高雄市小港區港明里7鄰港興街58號,1,27,小港分局
XG2217,透天,小港區,港明里,高雄市小港區港明里7鄰港興街60號,1,31,小港分局
XG2218,透天,小港區,港明里,高雄市小港區港明里7鄰港興街62號,1,31,小港分局
XG2219,透天,小港區,港明里,高雄市小港區港明里7鄰港興街64號,1,35,小港分局
XG2220,透天,小港區,港明里,高雄市小港區港明里7鄰港興街66號,1,35,小港分局
XG2221,透天,小港區,港明里,高雄市小港區港明里7鄰港興街68號,1,35,小港分局
XG2222,透天,小港區,港明里,高雄市小港區港明里7鄰港興街70號,1,31,小港分局
XG2223,公寓,小港區,港明里,高雄市小港區港明里6鄰港興街56號,1,46,小港分局
XG2224,透天,小港區,港明里,高雄市小港區港明里6鄰港興街54號,1,35,小港分局
XG2225,透天,小港區,港明里,高雄市小港區港明里6鄰港興街52號,1,35,小港分局
XG2226,透天,小港區,港明里,高雄市小港區港明里6鄰港興街50號,1,35,小港分局
XG2227,透天,小港區,港明里,高雄市小港區港明里6鄰港興街48號,1,35,小港分局
XG2228,透天,小港區,港明里,高雄市小港區港明里6鄰港興街46號,1,35,小港分局
XG2229,透天,小港區,港明里,高雄市小港區港明里6鄰港興街44號,1,35,小港分局
XG2230,透天,小港區,港明里,高雄市小港區港明里6鄰港興街42號,1,35,小港分局
XG2231,公寓,小港區,港明里,高雄市小港區港明里6鄰港興街40號,1,31,小港分局
XG2235,公寓,小港區,港明里,高雄市小港區港明里5鄰港壽街43號,1,147,小港分局
XG2242,透天,小港區,港明里,高雄市小港區港明里3鄰孝先街65號,1,33,小港分局
XG2243,透天,小港區,港明里,高雄市小港區港明里3鄰孝先街61號,1,44,小港分局
XG2244,透天,小港區,港明里,高雄市小港區港明里5鄰港興街69號,1,31,小港分局
XG2245,透天,小港區,港明里,高雄市小港區港明里5鄰港興街67號,1,31,小港分局
XG2246,透天,小港區,港明里,高雄市小港區港明里5鄰港興街65號,1,31,小港分局
XG2247,透天,小港區,港明里,高雄市小港區港明里5鄰港興街63號,1,31,小港分局
XG2248,透天,小港區,港明里,高雄市小港區港明里5鄰港興街61號,1,31,小港分局
XG2249,透天,小港區,港明里,高雄市小港區港明里5鄰港興街59號,1,31,小港分局
XG2250,公寓,小港區,港明里,高雄市小港區港明里5鄰港興街57號,1,28,小港分局
XG2251,公寓,小港區,港明里,高雄市小港區港明里7鄰孝先街45號,1,30,小港分局
XG2252,公寓,小港區,港明里,高雄市小港區港明里5鄰港安街121號,1,39,小港分局
XG2253,公寓,小港區,港明里,高雄市小港區港明里6鄰孝先街64號,1,26,小港分局
XG2254,公寓,小港區,港明里,高雄市小港區港明里5鄰港興街39號,1,28,小港分局
XG2255,透天,小港區,港明里,高雄市小港區港明里5鄰港興街41號,1,35,小港分局
XG2256,透天,小港區,港明里,高雄市小港區港明里5鄰港興街43號,1,35,小港分局
XG2257,透天,小港區,港明里,高雄市小港區港明里5鄰港興街45號,1,35,小港分局
XG2258,透天,小港區,港明里,高雄市小港區港明里5鄰港興街47號,1,35,小港分局
XG2259,透天,小港區,港明里,高雄市小港區港明里5鄰港興街49號,1,35,小港分局
XG2260,透天,小港區,港明里,高雄市小港區港明里5鄰港興街51號,1,35,小港分局
XG2261,透天,小港區,港明里,高雄市小港區港明里5鄰港興街53號,1,35,小港分局
XG2262,公寓,小港區,港明里,高雄市小港區港明里5鄰港興街55號,1,26,小港分局
XG2347,透天,小港區,港明里,高雄市小港區港明里8鄰平和路238號,1,20,小港分局
XG2351,透天,小港區,港明里,高雄市小港區港明里12鄰孝先街121號,1,22,小港分局
XG2352,透天,小港區,港明里,高雄市小港區港明里12鄰孝先街119號,1,29,小港分局
XG2353,透天,小港區,港明里,高雄市小港區港明里12鄰孝先街117號,1,27,小港分局
XG2502,透天,小港區,港明里,高雄市小港區港明里6鄰港興街36號,1,17,小港分局
XG2503,透天,小港區,港明里,高雄市小港區港明里6鄰港興街34號,1,17,小港分局
XG2504,透天,小港區,港明里,高雄市小港區港明里6鄰港壽街49號,1,29,小港分局
XG2505,透天,小港區,港明里,高雄市小港區港明里6鄰港壽街51號,1,19,小港分局
XG2506,透天,小港區,港明里,高雄市小港區港明里6鄰港壽街53號,1,20,小港分局
XG2507,透天,小港區,港明里,高雄市小港區港明里6鄰港壽街55號,1,20,小港分局
XG2508,透天,小港區,港明里,高雄市小港區港明里6鄰港壽街57號,1,19,小港分局
XG2509,透天,小港區,港明里,高雄市小港區港明里6鄰港壽街59號,1,19,小港分局
XG2510,透天,小港區,港明里,高雄市小港區港明里6鄰港壽街61號,1,19,小港分局
XG2511,透天,小港區,港明里,高雄市小港區港明里6鄰港壽街63號,1,19,小港分局
XG2512,透天,小港區,港明里,高雄市小港區港明里6鄰港壽街65號,1,28,小港分局
XG2534,透天,小港區,港明里,高雄市小港區港明里8鄰平和路234號,1,44,小港分局
XG2535,透天,小港區,港明里,高雄市小港區港明里8鄰平和路232號,1,51,小港分局
XG2571,公寓,小港區,港明里,高雄市小港區港明里10鄰平和路268之1號,1,74,小港分局
XG2572,公寓,小港區,港明里,高雄市小港區港明里10鄰平和路264號,1,85,小港分局
XG2573,公寓,小港區,港明里,高雄市小港區港明里9鄰孝先街100巷15號,1,82,小港分局
XG2574,公寓,小港區,港明里,高雄市小港區港明里9鄰孝先街102號,1,27,小港分局
XG0693,透天,小港區,港后里,高雄市小港區港后里2鄰豐登街24號,1,11,小港分局
XG0694,透天,小港區,港后里,高雄市小港區港后里2鄰豐登街22號,1,11,小港分局
XG0695,透天,小港區,港后里,高雄市小港區港后里2鄰豐登街20號,1,11,小港分局
XG0696,透天,小港區,港后里,高雄市小港區港后里2鄰豐登街18號,1,11,小港分局
XG0697,透天,小港區,港后里,高雄市小港區港后里2鄰豐登街16號,1,11,小港分局
XG0698,透天,小港區,港后里,高雄市小港區港后里2鄰豐登街14號,1,11,小港分局
XG0699,透天,小港區,港后里,高雄市小港區港后里2鄰豐登街12號,1,11,小港分局
XG0789,透天,小港區,港后里,高雄市小港區港后里4鄰漢威街44號,1,18,小港分局
XG0790,透天,小港區,港后里,高雄市小港區港后里4鄰漢威街46號,1,18,小港分局
XG0826,透天,小港區,港后里,高雄市小港區港后里3鄰港安街5號,1,11,小港分局
XG0827,透天,小港區,港后里,高雄市小港區港后里3鄰港安街5之1號,1,11,小港分局
XG0828,透天,小港區,港后里,高雄市小港區港后里3鄰港安街5之2號,1,11,小港分局
XG0829,透天,小港區,港后里,高雄市小港區港后里3鄰港安街5之3號,1,11,小港分局
XG0849,透天,小港區,港后里,高雄市小港區港后里4鄰漢威街42號,1,21,小港分局
XG1065,透天,小港區,港后里,高雄市小港區港后里4鄰豐登街49號,1,19,小港分局
XG1066,透天,小港區,港后里,高雄市小港區港后里4鄰豐登街47號,1,13,小港分局
XG1067,透天,小港區,港后里,高雄市小港區港后里4鄰豐登街45號,1,13,小港分局
XG1068,透天,小港區,港后里,高雄市小港區港后里4鄰豐登街43號,1,13,小港分局
XG1069,透天,小港區,港后里,高雄市小港區港后里4鄰豐登街41號,1,13,小港分局
XG1070,透天,小港區,港后里,高雄市小港區港后里4鄰豐登街39號,1,13,小港分局
XG1071,透天,小港區,港后里,高雄市小港區港后里4鄰豐登街37號,1,13,小港分局
XG1072,透天,小港區,港后里,高雄市小港區港后里4鄰豐登街35號,1,13,小港分局
XG1073,透天,小港區,港后里,高雄市小港區港后里4鄰豐登街33號,1,13,小港分局
XG1074,透天,小港區,港后里,高雄市小港區港后里4鄰豐登街31號,1,13,小港分局
XG1075,透天,小港區,港后里,高雄市小港區港后里4鄰豐登街29號,1,13,小港分局
XG1076,透天,小港區,港后里,高雄市小港區港后里4鄰豐登街27號,1,13,小港分局
XG1077,透天,小港區,港后里,高雄市小港區港后里4鄰豐登街25號,1,13,小港分局
XG1078,公寓,小港區,港后里,高雄市小港區港后里2鄰豐登街32號,1,35,小港分局
XG1180,透天,小港區,港后里,高雄市小港區港后里7鄰天順街52號,1,12,小港分局
XG1181,透天,小港區,港后里,高雄市小港區港后里7鄰天順街50號,1,12,小港分局
XG1182,透天,小港區,港后里,高雄市小港區港后里7鄰天順街48號,1,12,小港分局
XG1183,透天,小港區,港后里,高雄市小港區港后里7鄰天順街46號,1,12,小港分局
XG1185,透天,小港區,港后里,高雄市小港區港后里7鄰天順街42號,1,12,小港分局
XG1186,透天,小港區,港后里,高雄市小港區港后里7鄰天順街40號,1,12,小港分局
XG1187,透天,小港區,港后里,高雄市小港區港后里7鄰天順街38號,1,12,小港分局
XG1188,透天,小港區,港后里,高雄市小港區港后里7鄰天順街36號,1,12,小港分局
XG1189,透天,小港區,港后里,高雄市小港區港后里7鄰天順街34號,1,12,小港分局
XG1190,透天,小港區,港后里,高雄市小港區港后里7鄰天順街32號,1,12,小港分局
XG1191,透天,小港區,港后里,高雄市小港區港后里7鄰天順街30號,1,12,小港分局
XG1192,透天,小港區,港后里,高雄市小港區港后里7鄰天順街28號,1,12,小港分局
XG1193,透天,小港區,港后里,高雄市小港區港后里7鄰天順街26號,1,12,小港分局
XG1246,透天,小港區,港后里,高雄市小港區港后里2鄰豐登街34號,1,67,小港分局
XG1651,公寓,小港區,港后里,高雄市小港區港后里10鄰崇明街58號,1,51,小港分局
XG1652,公寓,小港區,港后里,高雄市小港區港后里9鄰崇明街46號,1,51,小港分局
XG1670,透天,小港區,港后里,高雄市小港區港后里9鄰崇明街6號,1,12,小港分局
XG1671,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街88號,1,11,小港分局
XG1672,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街86號,1,11,小港分局
XG1673,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街84號,1,11,小港分局
XG1674,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街82號,1,11,小港分局
XG1675,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街80號,1,11,小港分局
XG1676,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街78號,1,11,小港分局
XG1677,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街76號,1,11,小港分局
XG1678,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街74號,1,11,小港分局
XG1679,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街72號,1,12,小港分局
XG1844,透天,小港區,港后里,高雄市小港區港后里4鄰港安街18號,1,65,小港分局
XG1928,透天,小港區,港后里,高雄市小港區港后里4鄰港福街45號,1,50,小港分局
XG1929,透天,小港區,港后里,高雄市小港區港后里4鄰港福街47號,1,50,小港分局
XG1930,透天,小港區,港后里,高雄市小港區港后里4鄰港福街29巷14號,1,50,小港分局
XG1931,透天,小港區,港后里,高雄市小港區港后里4鄰港福街29巷12號,1,50,小港分局
XG1968,透天,小港區,港后里,高雄市小港區港后里9鄰崇明街4號,1,14,小港分局
XG1969,透天,小港區,港后里,高雄市小港區港后里9鄰崇明街2號,1,14,小港分局
XG2048,透天,小港區,港后里,高雄市小港區港后里4鄰港安街23巷7號,1,21,小港分局
XG2049,透天,小港區,港后里,高雄市小港區港后里4鄰港安街23巷1號,1,21,小港分局
XG2050,透天,小港區,港后里,高雄市小港區港后里4鄰港安街23巷3號,1,21,小港分局
XG2051,透天,小港區,港后里,高雄市小港區港后里4鄰港安街23巷5號,1,21,小港分局
XG2088,透天,小港區,港后里,高雄市小港區港后里9鄰崇明街12號,1,13,小港分局
XG2089,透天,小港區,港后里,高雄市小港區港后里9鄰崇明街14號,1,12,小港分局
XG2090,透天,小港區,港后里,高雄市小港區港后里9鄰崇明街16號,1,12,小港分局
XG2091,透天,小港區,港后里,高雄市小港區港后里9鄰崇明街18號,1,12,小港分局
XG2092,透天,小港區,港后里,高雄市小港區港后里9鄰崇明街20號,1,12,小港分局
XG2093,透天,小港區,港后里,高雄市小港區港后里9鄰崇明街22號,1,12,小港分局
XG2094,透天,小港區,港后里,高雄市小港區港后里9鄰崇明街24號,1,12,小港分局
XG2164,透天,小港區,港后里,高雄市小港區港后里7鄰天順街113號,1,23,小港分局
XG2165,透天,小港區,港后里,高雄市小港區港后里7鄰天順街115號,1,22,小港分局
XG2166,透天,小港區,港后里,高雄市小港區港后里7鄰天順街117號,1,22,小港分局
XG2167,透天,小港區,港后里,高雄市小港區港后里7鄰天順街119號,1,22,小港分局
XG2168,透天,小港區,港后里,高雄市小港區港后里7鄰天順街121號,1,22,小港分局
XG2169,透天,小港區,港后里,高雄市小港區港后里7鄰天順街123號,1,22,小港分局
XG2170,透天,小港區,港后里,高雄市小港區港后里7鄰天順街125號,1,22,小港分局
XG2171,透天,小港區,港后里,高雄市小港區港后里7鄰天順街127號,1,22,小港分局
XG2172,透天,小港區,港后里,高雄市小港區港后里7鄰天順街129號,1,22,小港分局
XG2173,透天,小港區,港后里,高雄市小港區港后里7鄰天順街131號,1,22,小港分局
XG2174,透天,小港區,港后里,高雄市小港區港后里7鄰天順街133號,1,22,小港分局
XG2175,透天,小港區,港后里,高雄市小港區港后里7鄰天順街135號,1,22,小港分局
XG2176,透天,小港區,港后里,高雄市小港區港后里7鄰天順街137號,1,42,小港分局
XG2177,透天,小港區,港后里,高雄市小港區港后里7鄰天順街139號,1,22,小港分局
XG2178,透天,小港區,港后里,高雄市小港區港后里7鄰天順街141號,1,22,小港分局
XG2179,透天,小港區,港后里,高雄市小港區港后里7鄰漢威街116號,1,22,小港分局
XG2180,透天,小港區,港后里,高雄市小港區港后里7鄰漢威街118號,1,22,小港分局
XG2181,透天,小港區,港后里,高雄市小港區港后里7鄰漢威街120號,1,22,小港分局
XG2182,透天,小港區,港后里,高雄市小港區港后里7鄰漢威街122號,1,22,小港分局
XG2183,透天,小港區,港后里,高雄市小港區港后里7鄰漢威街126號,1,22,小港分局
XG2184,透天,小港區,港后里,高雄市小港區港后里7鄰漢威街128號,1,22,小港分局
XG2185,透天,小港區,港后里,高雄市小港區港后里7鄰漢威街130號,1,22,小港分局
XG2186,透天,小港區,港后里,高雄市小港區港后里7鄰漢威街132號,1,22,小港分局
XG2187,透天,小港區,港后里,高雄市小港區港后里7鄰漢威街134號,1,22,小港分局
XG2188,透天,小港區,港后里,高雄市小港區港后里7鄰漢威街136號,1,22,小港分局
XG2189,透天,小港區,港后里,高雄市小港區港后里7鄰漢威街138號,1,22,小港分局
XG2190,透天,小港區,港后里,高雄市小港區港后里7鄰漢威街140號,1,22,小港分局
XG2191,透天,小港區,港后里,高雄市小港區港后里7鄰漢威街142號,1,22,小港分局
XG2394,透天,小港區,港后里,高雄市小港區港后里7鄰天順街25號,1,17,小港分局
XG2395,透天,小港區,港后里,高雄市小港區港后里7鄰天順街27號,1,16,小港分局
XG2396,透天,小港區,港后里,高雄市小港區港后里7鄰天順街29號,1,16,小港分局
XG2397,透天,小港區,港后里,高雄市小港區港后里7鄰天順街31號,1,16,小港分局
XG2398,透天,小港區,港后里,高雄市小港區港后里7鄰天順街33號,1,16,小港分局
XG2399,透天,小港區,港后里,高雄市小港區港后里7鄰天順街35號,1,16,小港分局
XG2400,透天,小港區,港后里,高雄市小港區港后里7鄰天順街37號,1,16,小港分局
XG2401,透天,小港區,港后里,高雄市小港區港后里7鄰天順街39號,1,16,小港分局
XG2402,透天,小港區,港后里,高雄市小港區港后里7鄰天順街41號,1,16,小港分局
XG2403,透天,小港區,港后里,高雄市小港區港后里7鄰天順街43號,1,17,小港分局
XG2559,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街68號,1,15,小港分局
XG2560,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街66號,1,18,小港分局
XG2561,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街64號,1,18,小港分局
XG2562,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街62號,1,18,小港分局
XG2563,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街60號,1,19,小港分局
XG2564,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街58號,1,19,小港分局
XG2565,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街56號,1,19,小港分局
XG2566,透天,小港區,港后里,高雄市小港區港后里6鄰豐登街54號,1,19,小港分局
XG2867,大樓,小港區,港后里,高雄市小港區港后里11鄰翠亨南路223號,1,954,小港分局
XG2868,大樓,小港區,港后里,高雄市小港區港后里11鄰翠亨南路223號,2,954,小港分局
XG0757,透天,小港區,港興里,高雄市小港區港興里1鄰小港路48巷1弄17號,1,15,小港分局
XG0758,透天,小港區,港興里,高雄市小港區港興里1鄰小港路48巷1弄19號,1,15,小港分局
XG0759,透天,小港區,港興里,高雄市小港區港興里1鄰小港路48巷1弄21號,1,15,小港分局
XG0760,透天,小港區,港興里,高雄市小港區港興里1鄰小港路48巷1弄23號,1,12,小港分局
XG0816,透天,小港區,港興里,高雄市小港區港興里1鄰小港路48巷1弄12號,1,14,小港分局
XG0817,透天,小港區,港興里,高雄市小港區港興里1鄰小港路48巷1弄10號,1,15,小港分局
XG0865,公寓,小港區,港興里,高雄市小港區港興里8鄰小港路90巷3弄24號,1,22,小港分局
XG0929,公寓,小港區,港興里,高雄市小港區港興里11鄰小港路142巷4弄36號,1,23,小港分局
XG0933,公寓,小港區,港興里,高雄市小港區港興里5鄰小港路90巷3弄35號,1,202,小港分局
XG0970,透天,小港區,港興里,高雄市小港區港興里4鄰小港路116號,1,14,小港分局
XG0971,透天,小港區,港興里,高雄市小港區港興里4鄰小港路116之1號,1,14,小港分局
XG0978,透天,小港區,港興里,高雄市小港區港興里1鄰小港路48巷1弄1號,1,15,小港分局
XG1030,公車站,小港區,港興里,高雄市小港區港興里10鄰小港路146號,1,137,小港分局
XG1049,透天,小港區,港興里,高雄市小港區港興里8鄰福隆街110號,1,16,小港分局
XG1141,透天,小港區,港興里,高雄市小港區港興里4鄰小港路90巷1弄32號,1,17,小港分局
XG1163,透天,小港區,港興里,高雄市小港區港興里12鄰福隆街156號,1,49,小港分局
XG1511,透天,小港區,港興里,高雄市小港區港興里2鄰小港路68巷2弄19號,1,27,小港分局
XG2313,透天,小港區,港興里,高雄市小港區港興里4鄰小港路90巷1弄31號,1,16,小港分局
XG2314,透天,小港區,港興里,高雄市小港區港興里4鄰小港路90巷1弄33號,1,16,小港分局
XG2315,透天,小港區,港興里,高雄市小港區港興里4鄰小港路90巷1弄35號,1,16,小港分局
XG2316,透天,小港區,港興里,高雄市小港區港興里4鄰小港路90巷1弄37號,1,16,小港分局
XG2348,透天,小港區,港興里,高雄市小港區港興里2鄰小港路68巷1弄9號,1,11,小港分局
XG2349,透天,小港區,港興里,高雄市小港區港興里2鄰小港路68巷1弄11號,1,14,小港分局
XG2350,透天,小港區,港興里,高雄市小港區港興里2鄰小港路68巷1弄13號,1,13,小港分局
XG2365,透天,小港區,港興里,高雄市小港區港興里12鄰褔隆街161號,1,21,小港分局
XG2366,透天,小港區,港興里,高雄市小港區港興里12鄰褔隆街163號,1,24,小港分局
XG2367,透天,小港區,港興里,高雄市小港區港興里12鄰褔隆街165號,1,19,小港分局
XG2513,透天,小港區,港興里,高雄市小港區港興里1鄰小港路48巷1弄9號,1,17,小港分局
XG2851,台灣電力公司,小港區,港興里,高雄市小港區港興里4鄰小港路118號,1、2,602,小港分局
XG2860,經濟部臨海工業區,小港區,港興里,高雄市小港區港興里1鄰大業北路37號,1,282,小港分局
XG0711,透天,小港區,大苓里,高雄市小港區大苓里8鄰永義街192號,1,13,小港分局
XG0712,透天,小港區,大苓里,高雄市小港區大苓里8鄰永義街194號,1,13,小港分局
XG0713,透天,小港區,大苓里,高雄市小港區大苓里8鄰永義街196號,1,13,小港分局
XG0714,透天,小港區,大苓里,高雄市小港區大苓里8鄰永義街198號,1,13,小港分局
XG0715,透天,小港區,大苓里,高雄市小港區大苓里8鄰永義街200號,1,13,小港分局
XG0716,透天,小港區,大苓里,高雄市小港區大苓里8鄰永義街202號,1,13,小港分局
XG0717,透天,小港區,大苓里,高雄市小港區大苓里8鄰永義街204號,1,13,小港分局
XG0814,公寓,小港區,大苓里,高雄市小港區大苓里9鄰永義街188號,1,52,小港分局
XG0831,透天,小港區,大苓里,高雄市小港區大苓里12鄰中山四路5號,1,19,小港分局
XG0832,郵局,小港區,大苓里,高雄市小港區大苓里12鄰中山四路7號,1,19,小港分局
XG1009,透天,小港區,大苓里,高雄市小港區大苓里12鄰民益路133巷42弄5號,1,14,小港分局
XG1010,透天,小港區,大苓里,高雄市小港區大苓里12鄰民益路133巷42弄6號,1,14,小港分局
XG1022,透天,小港區,大苓里,高雄市小港區大苓里12鄰中山四路33號,1,22,小港分局
XG1048,公寓,小港區,大苓里,高雄市小港區大苓里8鄰永義街206號,1,141,小港分局
XG1126,空中大學,小港區,大苓里,高雄市小港區大苓里14鄰大業北路438號,1,763,小港分局
XG1176,透天,小港區,大苓里,高雄市小港區大苓里1鄰中山四路3之1號,1,29,小港分局
XG1177,透天,小港區,大苓里,高雄市小港區大苓里13鄰民益路133巷6號,1,13,小港分局
XG1178,透天,小港區,大苓里,高雄市小港區大苓里13鄰民益路133巷8號,1,14,小港分局
XG1179,透天,小港區,大苓里,高雄市小港區大苓里13鄰民益路133巷14號,1,21,小港分局
XG1235,公寓,小港區,大苓里,高雄市小港區大苓里10鄰民益路77巷25號,1,34,小港分局
XG1264,透天,小港區,大苓里,高雄市小港區大苓里12鄰民益路133巷42弄3號,1,17,小港分局
XG1265,透天,小港區,大苓里,高雄市小港區大苓里12鄰民益路133巷42弄2號,1,19,小港分局
XG1455,透天,小港區,大苓里,高雄市小港區大苓里10鄰民益路77巷27弄6號,1,30,小港分局
XG1456,透天,小港區,大苓里,高雄市小港區大苓里10鄰民益路77巷27弄5號,1,32,小港分局
XG1485,透天,小港區,大苓里,高雄市小港區大苓里13鄰民益路133巷19號,1,19,小港分局
XG1486,透天,小港區,大苓里,高雄市小港區大苓里13鄰民益路133巷17號,1,20,小港分局
XG1487,透天,小港區,大苓里,高雄市小港區大苓里13鄰民益路133巷15號,1,20,小港分局
XG1488,透天,小港區,大苓里,高雄市小港區大苓里13鄰民益路133巷13號,1,20,小港分局
XG1489,公寓,小港區,大苓里,高雄市小港區大苓里13鄰民益路133巷9號,1,54,小港分局
XG1490,公寓,小港區,大苓里,高雄市小港區大苓里13鄰民益路133巷3號,1,51,小港分局
XG1591,透天,小港區,大苓里,高雄市小港區大苓里14鄰沿海一路180號,1,25,小港分局
XG1592,透天,小港區,大苓里,高雄市小港區大苓里14鄰沿海一路178號,1,25,小港分局
XG1593,透天,小港區,大苓里,高雄市小港區大苓里14鄰沿海一路176號,1,25,小港分局
XG1594,透天,小港區,大苓里,高雄市小港區大苓里14鄰沿海一路174號,1,25,小港分局
