類別,建築物名稱,電腦編號,村里別,地址,"地下樓 層數","可容納 人數",派出所,備註,經度,緯度
公寓,中正月灣社區,DE04000155,中正里,新北市板橋區中正里中正路4054號,1.0,481.0,新海派出所,,121.45537,25.027322
大樓,巨蛋社區,DE04000156,宏翠里,新北市板橋區宏翠里民生路三段379號,3.0,2956.0,新海派出所,,121.463248,25.031315
大樓,詠英園大樓,DE04000158,新翠里,新北市板橋區新翠里英士路58巷20號1,1.0,845.0,新海派出所,,121.460506,25.025596
公寓,板橋國中停車場,DE04000163,中正里,新北市板橋區中正里中正路437號,1.0,2520.0,新海派出所,,121.454159,25.024001
大樓,永福大樓,DE04000165,新翠里,新北市板橋區新翠里陽明街279巷25-35號,1.0,1176.0,新海派出所,,121.461319,25.025588
大樓,世界之藝社區,DE04000166,港尾里,新北市板橋區港尾里中正路318號,1.0,564.0,新海派出所,,121.454673,25.021043
大樓,富逸社區,DE04000167,港德里,新北市板橋區港德里中正路226號,1.0,849.0,新海派出所,,121.455867,25.018632
大樓,太子學院社區,DE04000168,德翠里,新北市板橋區德翠里龍泉街126號,1.0,1323.0,新海派出所,,121.457121,25.023969
大樓,昇之陽大樓,DE04000169,宏翠里,新北市板橋區宏翠里長江路一段196號,1.0,690.0,新海派出所,,121.462391,25.030653
大樓,公園上品,DE04000172,新翠里,新北市板橋區新翠里英士路26號,1.0,353.0,新海派出所,,121.461766,25.02521
大樓,頂級菲陽社區,DE04000173,新翠里,新北市板橋區新翠里互助街3號,1.0,696.0,新海派出所,,121.463223,25.027633
公寓,新埔國小停車場,DE04000174,新翠里,新北市板橋區新翠里陽明街206號,1.0,1635.0,新海派出所,,121.462594,25.025883
大樓,板橋國中技藝大樓,DE04000175,中正里,新北市板橋區中正里中正路437號,1.0,375.0,新海派出所,,121.454159,25.024001
大樓,芯花開社區,DE04000176,幸福里,新北市板橋區幸福里新海路135巷49號,1.0,264.0,新海派出所,,121.459712,25.02249
大樓,幸大輝煌大樓,DE04000177,幸福里,新北市板橋區幸福里新海路51號,1.0,772.0,新海派出所,,121.462099,25.021163
大樓,清峰社區,DE04000178,中正里,新北市板橋區中正里永翠路102號,1.0,1966.0,新海派出所,,121.452012,25.020911
大樓,新板艾麗大樓二期,DE04000179,文德里,新北市板橋區文德里漢生西路167號,1.0,875.0,新海派出所,,121.462959,25.023884
大樓,新板艾麗大樓一期,DE04000180,文德里,新北市板橋區文德里漢生西路175號,1.0,361.0,新海派出所,,121.462726,25.023482
大樓,新月會館大樓,DE04000181,中正里,新北市板橋區中正里新月三街1號,1.0,483.0,新海派出所,,121.456065,25.026715
大樓,板橋大悅社區,DE04000182,中正里,新北市板橋區中正里藝文街171號,1.0,1598.0,新海派出所,,121.451385,25.021792
大樓,歡喜市大樓,DE04000183,中正里,新北市板橋區中正里藝文街217號,1.0,1309.0,新海派出所,,121.451113,25.021036
大樓,新月天地社區,DE04000184,中正里,新北市板橋區中正里12鄰環河西路5段233號,1.0,3137.0,新海派出所,,121.453097,25.026827
大樓,富江翠社區,DE04000185,中正里,新北市板橋區中正里中正路455號,1.0,1809.0,新海派出所,,121.454094,25.026188
大樓,瑞典月灣大樓,DE04000186,中正里,新北市板橋區中正里環河西路五段159號,1.0,815.0,新海派出所,,121.454523,25.027902
大樓,嘉和大樓,DE04000187,中正里,新北市板橋區中正里藝文街59號,1.0,906.0,新海派出所,,121.45219,25.023208
大樓,國泰田大樓,DE04000188,宏翠里,新北市板橋區宏翠里3鄰環河西路四段2229號2樓,1.0,558.0,新海派出所,,121.460073,25.030961
大樓,,DE04000189,中正里,新北市板橋區中正里14鄰中正路528號,2.0,1106.0,新海派出所,,121.45537,25.027322
大樓,,DE04000190,宏翠里,新北市板橋區宏翠里6鄰環河西路四段2215號2樓,1.0,1600.0,新海派出所,,121.460709,25.03126
大樓,,DE04000191,中正里,新北市板橋區中正里3鄰藝文一街8號,1.0,497.0,新海派出所,,121.452337,25.02258
大樓,國盛富地,DE05000001,文翠里,新北市板橋區文翠里仁化街1號,1.0,540.0,文聖派出所,,121.474426,25.031661
公寓,公寓,DE05000004,文翠里,新北市板橋區文翠里仁化街131號,1.0,214.0,文聖派出所,,121.477153,25.032772
大樓,宏聚大樓,DE05000006,文翠里,新北市板橋區文翠里文化路二段548巷29號,1.0,228.0,文聖派出所,,121.476983,25.033829
公寓,公寓,DE05000007,嵐翠里,新北市板橋區嵐翠里懷德街66巷33號,1.0,120.0,文聖派出所,,121.47654,25.031672
公寓,公寓,DE05000010,青翠里,新北市板橋區青翠里仁化街152巷1號,1.0,140.0,文聖派出所,,121.478095,25.033229
公寓,大樓,DE05000013,青翠里,新北市板橋區青翠里仁化街186號,1.0,142.0,文聖派出所,,121.478715,25.034089
大樓,瑞典月灣大樓,DE05000015,中正里,新北市板橋區中正里環河西路五段159號,1.0,550.0,文聖派出所,,121.454523,25.027902
大樓,大樓,DE05000016,懷翠里,新北市板橋區懷翠里懷德街127巷1號,1.0,396.0,文聖派出所,,121.478915,25.030909
大樓,華廈,DE05000017,懷翠里,新北市板橋區懷翠里民治街73號,1.0,136.0,文聖派出所,,121.479652,25.032519
大樓,吉祥儒邑,DE05000023,松翠里,新北市板橋區松翠里文化路二段410巷2弄16號,1.0,2034.0,文聖派出所,,121.474074,25.03069
大樓,大樓,DE05000025,松柏里,新北市板橋區松柏里松柏街66號,1.0,548.0,文聖派出所,,121.476066,25.030287
大樓,大樓,DE05000026,松翠里,新北市板橋區松翠里文聖街40巷5號,1.0,612.0,文聖派出所,,121.47606,25.031015
大樓,文化馥園,DE05000027,松翠里,新北市板橋區松翠里仁化街40號,1.0,470.0,文聖派出所,,121.475031,25.03158
大樓,文化金都,DE05000029,松翠里,新北市板橋區松翠里文聖街42號,1.0,1113.0,文聖派出所,,121.476472,25.031246
大樓,雙十金星,DE05000031,龍翠里,新北市板橋區龍翠里雙十路二段6號8,1.0,663.0,文聖派出所,,121.477003,25.025982
公寓,雙十金星,DE05000032,龍翠里,新北市板橋區龍翠里大同街8巷10號,1.0,166.0,文聖派出所,,121.477185,25.02690152
大樓,大樓,DE05000033,松柏里,新北市板橋區松柏里松柏街64號,1.0,100.0,文聖派出所,,121.475878,25.03054442
大樓,大樓,DE05000034,松柏里,新北市板橋區松柏里松柏街64號,1.0,113.0,文聖派出所,,121.475878,25.03054442
公寓,公寓,DE05000035,松柏里,新北市板橋區松柏里松柏街90號,1.0,418.0,文聖派出所,,121.476602,25.030597
公寓,文聖國小,DE05000038,松柏里,新北市板橋區松柏里文聖街86號,1.0,646.0,文聖派出所,,121.477474,25.029222
大樓,華南銀行,DE05000039,莒光里,新北市板橋區莒光里文化路二段80號,1.0,511.0,文聖派出所,,,
公寓,公寓,DE05000040,文翠里,新北市板橋區文翠里民治街36號,1.0,71.0,文聖派出所,,121.478295,25.034125
大樓,公寓,DE05000041,嵐翠里,新北市板橋區嵐翠里文聖街89巷34號,1.0,95.0,文聖派出所,,121.478523,25.030395
大樓,大樓,DE05000043,嵐翠里,新北市板橋區嵐翠里文聖街73號,1.0,1702.0,文聖派出所,,121.477307,25.030533
大樓,大富社區,DE05000044,懷翠里,新北市板橋區懷翠里懷德街139巷1號,1.0,2034.0,文聖派出所,,121.479372,25.030545
大樓,好鄰居大貴區,DE05000045,懷翠里,新北市板橋區懷翠里懷德街139巷23號,1.0,1801.0,文聖派出所,,121.480017,25.031208
大樓,公寓,DE05000049,龍翠里,新北市板橋區龍翠里大同街7號,1.0,116.0,文聖派出所,,121.476951,25.026921
大樓,圓與屋Ｂ座,DE05000050,龍翠里,新北市板橋區龍翠里文聖街207號,1.0,409.0,文聖派出所,,121.479696,25.026522
大樓,公寓,DE05000051,龍翠里,新北市板橋區龍翠里大同街5巷1號,1.0,534.0,文聖派出所,,121.476908,25.026992
大樓,圓與屋,DE05000052,龍翠里,新北市板橋區龍翠里文聖街188號,1.0,733.0,文聖派出所,,121.479405,25.026636
大樓,吉祥花園,DE05000053,華翠里,新北市板橋區華翠里莒光路133巷7弄,1.0,1377.0,文聖派出所,,121.472466,25.02460679
公寓,莒光消防分隊,DE05000054,華翠里,新北市板橋區華翠里莒光路161號,1.0,706.0,文聖派出所,,121.473927,25.024302
公寓,莒光國小,DE05000055,華翠里,新北市板橋區華翠里莒光路163號,1.0,331.0,文聖派出所,,121.474229,25.025183
公寓,莒光國小,DE05000056,華翠里,新北市板橋區華翠里莒光路163號,1.0,210.0,文聖派出所,,121.474229,25.025183
公寓,莒光國小,DE05000057,華翠里,新北市板橋區華翠里莒光路163號,1.0,395.0,文聖派出所,,121.474229,25.025183
大樓,莒光雙喜臨門,DE05000058,華翠里,新北市板橋區華翠里莒光路157號,1.0,1153.0,文聖派出所,,121.473573,25.024088
大樓,文化奇蹟,DE05000059,忠翠里,新北市板橋區忠翠里文化路二段182巷3弄33號,1.0,793.0,文聖派出所,,121.472362,25.028703
大樓,文化大地,DE05000061,忠翠里,新北市板橋區忠翠里莊敬路58號,1.0,749.0,文聖派出所,,121.472721,25.026693
大樓,公園新第,DE05000062,華翠里,新北市板橋區華翠里莒光路78巷11號,1.0,288.0,文聖派出所,,121.47179,25.023645
大樓,公寓,DE05000063,文翠里,新北市板橋區文翠里文聖街11巷26號,1.0,96.0,文聖派出所,,121.476247,25.033
大樓,大樓,DE05000064,文翠里,新北市板橋區文翠里文化路二段498號,1.0,1862.0,文聖派出所,,121.475612,25.033255
公寓,公寓,DE05000068,莒光里,新北市板橋區莒光里文化路二段124巷4號,1.0,305.0,文聖派出所,,121.470336,25.025995
大樓,文化大院,DE05000071,文翠里,新北市板橋區文翠里文化路二段548巷30號,1.0,815.0,文聖派出所,,121.476956,25.03353
大樓,福匯常住,DE05000072,龍翠里,新北市板橋區龍翠里大同街16號,1.0,479.0,文聖派出所,,121.477658,25.026926
公寓,公寓,DE05000073,華江里,新北市板橋區華江里莒光路40巷24號,1.0,139.0,文聖派出所,,121.470145,25.023284
大樓,文化大人,DE05000075,忠翠里,新北市板橋區忠翠里文化路二段182巷3弄48號,1.0,1892.0,文聖派出所,,121.472705,25.028783
大樓,台灣世家,DE05000076,忠翠里,新北市板橋區忠翠里莊敬路9號,1.0,4149.0,文聖派出所,,121.474762,25.02763
公寓,公寓,DE05000078,莒光里,新北市板橋區莒光里文化路二段124巷26號,1.0,63.0,文聖派出所,,121.471199,25.025586
大樓,雙十華廈,DE05000079,忠翠里,新北市板橋區忠翠里雙十路二段71號,1.0,442.0,文聖派出所,,121.476201,25.026765
大樓,大樓,DE05000080,忠翠里,新北市板橋區忠翠里雙十路二段79號,1.0,220.0,文聖派出所,,121.476037,25.027023
大樓,興洋名宮,DE05000081,文翠里,新北市板橋區文翠里仁化街83號,1.0,1025.0,文聖派出所,,121.476069,25.032004
大樓,江翠儷學,DE05000082,文聖里,新北市板橋區文聖里懷德街174巷26號,1.0,657.0,文聖派出所,,121.478321,25.029254
大樓,昇陽天廈,DE05000083,忠翠里,新北市板橋區忠翠里莊敬路34號,1.0,2481.0,文聖派出所,,121.473025,25.027421
大樓,龍之邦A區,DE05000084,忠翠里,新北市板橋區忠翠里雙十路二段209號,1.0,1043.0,文聖派出所,,121.47318,25.028897
大樓,龍之邦B區,DE05000085,忠翠里,新北市板橋區忠翠里文化路二段182巷3弄51號,1.0,1295.0,文聖派出所,,121.472451,25.028851
大樓,大樓,DE05000086,青翠里,新北市板橋區青翠里民治街88號,1.0,180.0,文聖派出所,,121.479257,25.031966
大樓,福臨門B區,DE05000088,懷翠里,新北市板橋區懷翠里懷德街139巷20弄50號,1.0,1261.0,文聖派出所,,121.48076,25.030633
大樓,福臨門A區,DE05000089,懷翠里,新北市板橋區懷翠里懷德街181巷1號,1.0,1261.0,文聖派出所,,121.479429,25.030165
大樓,捷運千禧,DE05000090,文翠里,新北市板橋區文翠里文化路二段520號,1.0,333.0,文聖派出所,,121.475949,25.033641
大樓,松柏華廈,DE05000091,松柏里,新北市板橋區松柏里松柏街50巷3號,1.0,470.0,文聖派出所,,121.475835,25.030212
大樓,富貴親家,DE05000092,莒光里,新北市板橋區莒光里莒光路57號,1.0,331.0,文聖派出所,,121.470927,25.024342
大樓,江翠國廣,DE05000093,松翠里,新北市板橋區松翠里文化路二段398號,1.0,768.0,文聖派出所,,121.473765,25.031251
大樓,江翠名門,DE05000094,龍翠里,新北市板橋區龍翠里文聖街163號,1.0,499.0,文聖派出所,,121.479441,25.027138
大樓,文化大街C區,DE05000095,文聖里,新北市板橋區文聖里大同街77號,1.0,157.0,文聖派出所,,121.479669,25.028294
大樓,文聖大街B區,DE05000096,龍翠里,新北市板橋區龍翠里文聖街159號,1.0,475.0,文聖派出所,,121.478882,25.027509
大樓,新富時代,DE05000097,文翠里,新北市板橋區文翠里文化路二段430號,1.0,86.0,文聖派出所,,121.474372,25.031851
大樓,爵士館,DE05000098,忠翠里,新北市板橋區忠翠里莊敬路75巷31號,1.0,94.0,文聖派出所,,121.473865,25.026386
大樓,新北市議會,DE05000099,忠翠里,新北市板橋區忠翠里文化路二段166號,1.0,516.0,文聖派出所,,121.470903,25.027031
大樓,公寓,DE05000100,文聖里,新北市板橋區文聖里大同街95號,1.0,145.0,文聖派出所,,121.480032,25.02846
大樓,雙璽大樓,DE05000101,松柏里,新北市板橋區松柏里雙十路二段108號,1.0,663.0,文聖派出所,,121.474549,25.028533
大樓,格林珍寶,DE05000102,龍翠里,新北市板橋區龍翠里大同街50巷31-53號,1.0,2115.0,文聖派出所,,121.479103,25.026889
大樓,文化遠見,DE05000103,忠翠里,新北市板橋區忠翠里文化路二段182巷1弄16號,1.0,721.0,文聖派出所,,121.471625,25.027946
大樓,五福國廣,DE05000104,懷翠里,新北市板橋區懷翠里懷德街201巷12號,1.0,922.0,文聖派出所,,121.481326,25.029386
大樓,華廈,DE05000105,忠翠里,新北市板橋區忠翠里雙十路二段47巷2弄25號,1.0,123.0,文聖派出所,,121.475282,25.026889
大樓,文化勳章,DE05000106,莒光里,新北市板橋區莒光里文化路二段82號,1.0,1906.0,文聖派出所,,121.469824,25.025478
大樓,大樓,DE05000107,華翠里,新北市板橋區華翠里莊敬路75巷6號,1.0,205.0,文聖派出所,,121.473237,25.026591
大樓,金築賞,DE05000108,忠翠里,新北市板橋區忠翠里文化路二段246號,1.0,471.0,文聖派出所,,121.471031,25.027959
大樓,椰林珍寶,DE05000109,忠翠里,新北市板橋區忠翠里雙十路二段47巷51號,1.0,1193.0,文聖派出所,,121.475015,25.02526
大樓,中國信託,DE05000110,忠翠里,新北市板橋區忠翠里文化路二段242號,1.0,1025.0,文聖派出所,,,
大樓,瑞林珍寶,DE05000111,龍翠里,新北市板橋區龍翠里文聖街179號,1.0,1821.0,文聖派出所,,121.479596,25.027069
大樓,捷運經典,DE05000112,龍翠里,新北市板橋區龍翠里大同街30號,1.0,287.0,文聖派出所,,121.478209,25.027266
大樓,五福國寶二期,DE05000113,懷翠里,新北市板橋區懷翠里懷德街201巷28號,1.0,584.0,文聖派出所,,121.482232,25.029715
大樓,大樓,DE05000114,文聖里,新北市板橋區文聖里大同街97號,1.0,134.0,文聖派出所,,121.480077,25.028488
大樓,雙十珍寶,DE05000115,龍翠里,新北市板橋區龍翠里雙十路二段10號,1.0,513.0,文聖派出所,,121.47661,25.02672
大樓,千囍元,DE05000116,華翠里,新北市板橋區華翠里莒光路152號,1.0,1127.0,文聖派出所,,121.473693,25.023899
大樓,上上願,DE05000117,龍翠里,新北市板橋區龍翠里文聖街158號,1.0,1006.0,文聖派出所,,121.478906,25.027224
大樓,公寓,DE05000118,莒光里,新北市板橋區莒光里莒光路15巷5號,1.0,85.0,文聖派出所,,121.469978,25.025144
大樓,家麒文化,DE05000119,忠翠里,新北市板橋區忠翠里莊敬路39號,1.0,3150.0,文聖派出所,,121.473322,25.027043
大樓,大樓,DE05000120,忠翠里,新北市板橋區忠翠里莊敬路75巷10號,1.0,140.0,文聖派出所,,121.473865,25.026386
大樓,大樓,DE05000121,青翠里,新北市板橋區青翠里民治街45號,1.0,334.0,文聖派出所,,121.478962,25.033895
大樓,仰德珍寶,DE05000122,松柏里,新北市板橋區松柏里松柏街50巷41號,1.0,6299.0,文聖派出所,,121.476094,25.029561
大樓,永福大樓,DE05000123,龍翠里,新北市板橋區龍翠里大同街41號,4.0,288.0,文聖派出所,,121.478155,25.027434
大樓,文化儷園,DE05000124,華江里,新北市板橋區華江里文化路一段286巷3號,1.0,216.0,文聖派出所,,121.467789,25.021481
大樓,民生千禧,DE05000125,華江里,新北市板橋區華江里民生路二段206號,1.0,645.0,文聖派出所,,121.469746,25.021186
大樓,大樓,DE05000126,華江里,新北市板橋區華江里民生路二段188號,1.0,346.0,文聖派出所,,121.470051,25.020833
大樓,捷和藍京,DE05000127,華江里,新北市板橋區華江里民生路二段229號,1.0,598.0,文聖派出所,,121.468596,25.021407
大樓,窈窕屋,DE05000128,華江里,新北市板橋區華江里民生路二段226巷8弄22號,1.0,297.0,文聖派出所,,121.470204,25.021585
大樓,生活品味,DE05000129,華江里,新北市板橋區華江里民生路二段226巷19號,1.0,361.0,文聖派出所,,121.47068,25.022054
公寓,公寓,DE05000130,華江里,新北市板橋區華江里民生路二段234巷67號,1.0,101.0,文聖派出所,,121.470082,25.022606
大樓,鑑築,DE05000131,華江里,新北市板橋區華江里莊敬路160號,1.0,727.0,文聖派出所,,121.471377,25.022623
大樓,新巨蛋,DE05000132,華江里,新北市板橋區華江里文化路一段360巷號,1.0,3000.0,文聖派出所,,121.468655,25.023422
大樓,民生大道,DE05000133,華江里,新北市板橋區華江里民生路二段214號,1.0,465.0,文聖派出所,,121.469428,25.02164
大樓,福匯常安,DE05000134,龍翠里,新北市板橋區龍翠里大同街17號,1.0,172.0,文聖派出所,,121.477251,25.027012
大樓,寶第花園,DE05000135,忠翠里,新北市板橋區忠翠里雙十路二段69巷12號,1.0,166.0,文聖派出所,,121.474631,25.02638
大樓,風和樹,DE05000136,忠翠里,新北市板橋區忠翠里雙十路二段25號,1.0,374.0,文聖派出所,,121.47667,25.025552
大樓,幸福MRT,DE05000137,松翠里,新北市板橋區松翠里文化路二段410巷26號,3.0,387.0,文聖派出所,,121.47447,25.030729
大樓,三暉岱門,DE05000138,忠翠里,新北市板橋區忠翠里文化路二段288號,3.0,950.0,文聖派出所,,121.47202,25.029231
大樓,大樓,DE05000139,華翠里,新北市板橋區華翠里萬板路101號,1.0,471.0,文聖派出所,,121.472717,25.023632
大樓,家甫建設,DE05000140,華翠里,新北市板橋區華翠里9鄰莒光路81號2樓,1.0,710.0,文聖派出所,,121.47196,25.024276
大樓,,DE05000141,華江里,新北市板橋區華江里11鄰民生路二段240巷68號2樓,1.0,1296.0,文聖派出所,,121.469963,25.022641
大樓,,DE05000142,懷翠里,新北市板橋區懷翠里田單北街61號2樓,1.0,547.0,文聖派出所,,121.481487,25.030541
大樓,公寓,D101000003,自強里,新北市板橋區自強里自強新村82號,1.0,66.0,板橋派出所,,121.454338,25.012807
大樓,公寓,D101000004,自強里,新北市板橋區自強里自強新村73-1號,1.0,54.0,板橋派出所,,121.454718,25.012911
大樓,公寓,D101000005,自強里,新北市板橋區自強里自強新村78-1號,1.0,42.0,板橋派出所,,121.454744,25.012685
大樓,公寓,D101000009,自強里,新北市板橋區自強里自強新村22-77號,1.0,57.0,板橋派出所,,121.454747,25.014336
大樓,公寓,D101000010,自強里,新北市板橋區自強里自強新村57號,1.0,42.0,板橋派出所,,121.454587,25.013522
大樓,公寓,D101000011,自強里,新北市板橋區自強里自強新村72號,1.0,68.0,板橋派出所,,121.454135,25.013221
公寓,公寓,D101000015,自強里,新北市板橋區自強里自強新村75-1號,1.0,56.0,板橋派出所,,121.454305,25.012984
公寓,公寓,D101000016,自強里,新北市板橋區自強里自強新村58號,1.0,41.0,板橋派出所,,121.454427,25.01355
大樓,公寓,D101000019,自強里,新北市板橋區自強里自強新村45-46號,1.0,176.0,板橋派出所,,121.454727,25.013815
公寓,公寓,D101000020,自強里,新北市板橋區自強里自強新村52號,1.0,61.0,板橋派出所,,121.45453,25.013694
大樓,公寓,D101000021,自強里,新北市板橋區自強里自強新村45號,1.0,176.0,板橋派出所,,121.454746,25.013933
公寓,公寓,D101000022,自強里,新北市板橋區自強里自強新村63號,1.0,46.0,板橋派出所,,121.45457,25.013288
公寓,公寓,D101000023,自強里,新北市板橋區自強里自強新村67號,1.0,50.0,板橋派出所,,121.453976,25.013383
公寓,公寓,D101000024,自強里,新北市板橋區自強里自強新村74號,1.0,91.0,板橋派出所,,121.454564,25.012946
公寓,公寓,D101000028,自強里,新北市板橋區自強里自強新村53號,1.0,113.0,板橋派出所,,121.454349,25.013732
公寓,公寓,D101000030,光榮里,新北市板橋區光榮里南雅西路二段102-106號,1.0,96.0,板橋派出所,,121.452311,25.011795
大樓,公寓,D101000033,自強里,新北市板橋區自強里自強新村76號,1.0,46.0,板橋派出所,,121.454213,25.012975
公寓,公寓,D101000034,自強里,新北市板橋區自強里自強新村62號,1.0,53.0,板橋派出所,,121.454709,25.013277
公寓,公寓,D101000035,自強里,新北市板橋區自強里自強新村88號,1.0,95.0,板橋派出所,,121.454327,25.012558
公寓,公寓,D101000037,自強里,新北市板橋區自強里自強新村95號,1.0,74.0,板橋派出所,,121.455488,25.013232
公寓,公寓,D101000040,自強里,新北市板橋區自強里自強新村66號,1.0,54.0,板橋派出所,,121.454141,25.013382
大樓,公寓,D101000041,自強里,新北市板橋區自強里自強新村66號,1.0,54.0,板橋派出所,,121.454141,25.013382
大樓,公寓,D101000044,自強里,新北市板橋區自強里自強新村42號,1.0,88.0,板橋派出所,,121.455241,25.013872
公寓,公寓,D101000056,光華里,新北市板橋區光華里光華街4-6號,1.0,123.0,板橋派出所,,121.454273,25.011375
公寓,公寓,D101000057,自強里,新北市板橋區自強里自強新村79號,1.0,43.0,板橋派出所,,121.454595,25.012809
大樓,公寓,D101000058,漢生里,新北市板橋區漢生里光正街12號,1.0,200.0,板橋派出所,,121.463032,25.017171
公寓,中央大樓,D101000059,流芳里,新北市板橋區流芳里館前西路139號,1.0,710.0,板橋派出所,,121.45636,25.00776
公寓,公寓,D101000063,自立里,新北市板橋區自立里大智街61號,1.0,293.0,板橋派出所,,121.453913,25.015435
大樓,公寓,D101000067,社後里,新北市板橋區社後里中正路313號,1.0,507.0,板橋派出所,,121.455084,25.019804
公寓,公寓,D101000079,光華里,新北市板橋區光華里光華街24巷4號,1.0,85.0,板橋派出所,,121.454279,25.012219
公寓,公寓,D101000080,光華里,新北市板橋區光華里光華街13巷36-38號,1.0,286.0,板橋派出所,,121.452958,25.011332
公寓,公寓,D101000083,光華里,新北市板橋區光華里南雅西路二段80-82號,1.0,92.0,板橋派出所,,121.452611,25.010838
公寓,公寓,D101000084,光榮里,新北市板橋區光榮里南雅西路二段110巷42號,1.0,43.0,板橋派出所,,121.452826,25.01337
公寓,公寓,D101000085,光華里,新北市板橋區光華里光華街15巷37-39號,1.0,124.0,板橋派出所,,121.45289,25.011509
大樓,林園天廈,D101000089,光華里,新北市板橋區光華里南雅西路二段2-1號,1.0,352.0,板橋派出所,,121.45322,25.008954
大樓,日順府前大廈,D101000091,新興里,新北市板橋區新興里館前西路207號,1.0,229.0,板橋派出所,,121.454827,25.008352
大樓,林家花園廣場大廈,D101000093,留侯里,新北市板橋區留侯里府中路171號,1.0,1724.0,板橋派出所,,121.454828,25.009208
公寓,公寓,D101000097,光榮里,新北市板橋區光榮里光華街39巷13號,1.0,56.0,板橋派出所,,121.453332,25.013038
大樓,公寓,D101000099,漢生里,新北市板橋區漢生里文化路一段215-217號,1.0,223.0,板橋派出所,,121.463483,25.017093
公寓,公寓,D101000102,光榮里,新北市板橋區光榮里光華街19巷20-22號,1.0,121.0,板橋派出所,,121.453529,25.01239
公寓,板橋高中,D101000104,黃石里,新北市板橋區黃石里文化路一段25號,1.0,1011.0,板橋派出所,,121.4591,25.011684
公寓,公寓,D101000106,流芳里,新北市板橋區流芳里大東街30-32號,1.0,37.0,板橋派出所,,121.456484,25.00894
大樓,公寓,D101000107,流芳里,新北市板橋區流芳里大東街31號,1.0,298.0,板橋派出所,,121.456603,25.008811
大樓,公寓,D101000108,流芳里,新北市板橋區流芳里大東街25-27號,1.0,706.0,板橋派出所,,121.456614,25.008922
公寓,公寓,D101000110,民安里,新北市板橋區民安里民權路202巷7弄23號,1.0,56.0,板橋派出所,,121.459143,25.014936
公寓,公寓,D101000111,民安里,新北市板橋區民安里民權路202巷7弄25號,1.0,50.0,板橋派出所,,121.459077,25.014951
公寓,公寓,D101000112,民安里,新北市板橋區民安里民權路202巷7弄1號,1.0,43.0,板橋派出所,,121.460025,25.014721
公寓,公寓,D101000113,民安里,新北市板橋區民安里民權路202巷1弄9-11號,1.0,34.0,板橋派出所,,121.459138,25.014348
公寓,大樓,D101000114,光華里,新北市板橋區光華里光華街1巷2-8號,1.0,1092.0,板橋派出所,,121.45399,25.011294
大樓,泰昌公寓大廈,D101000115,留侯里,新北市板橋區留侯里館前西路145號,1.0,177.0,板橋派出所,,121.456224,25.007874
大樓,財星大樓,D101000117,新興里,新北市板橋區新興里南雅南路一段55號,1.0,95.0,板橋派出所,,121.45594,25.005988
大樓,大順小財神,D101000118,新興里,新北市板橋區新興里南雅東路8號,3.0,1282.0,板橋派出所,,121.455178,25.005981
大樓,大樓,D101000119,香雅里,新北市板橋區香雅里南雅西路二段219-221號,2.0,134.0,板橋派出所,,121.451506,25.013858
大樓,大樓,D101000120,香社里,新北市板橋區香社里大勇街9巷8號,1.0,819.0,板橋派出所,,121.453833,25.016675
大樓,大樓,D101000121,民安里,新北市板橋區民安里民權路186號,1.0,238.0,板橋派出所,,121.45932,25.013673
大樓,公寓,D101000122,民安里,新北市板橋區民安里民權路252-254號,2.0,170.0,板橋派出所,,121.458226,25.014825
大樓,大福地,D101000124,留侯里,新北市板橋區留侯里館前西路138號,1.0,76.0,板橋派出所,,121.456318,25.008066
大樓,南雅尊邸,D101000125,湳興里,新北市板橋區湳興里南雅南路一段106號,1.0,281.0,板橋派出所,,121.454838,25.004436
大樓,大樓,D101000127,光華里,新北市板橋區光華里南雅西路二段78號,1.0,343.0,板橋派出所,,121.452702,25.01056
大樓,中山國中,D101000129,新民里,新北市板橋區新民里文化路一段188巷56號,1.0,2384.0,板橋派出所,,121.467476,25.018554
大樓,大樓,D101000131,漢生里,新北市板橋區漢生里文化路一段189號,1.0,150.0,板橋派出所,,121.463062,25.016556
大樓,揚昇河畔,D101000132,湳興里,新北市板橋區湳興里館前西路275號,1.0,810.0,板橋派出所,,121.452713,25.008431
大樓,馥都飯店,D101000133,流芳里,新北市板橋區流芳里縣民大道一段189號,1.0,472.0,板橋派出所,,121.458225,25.007459
大樓,儷緻華園,D101000134,挹秀里,新北市板橋區挹秀里明德街15-17號,1.0,201.0,板橋派出所,,121.459893,25.010625
大樓,金阪神社區,D101000135,新興里,新北市板橋區新興里南雅東路22號,1.0,1078.0,板橋派出所,,121.454499,25.006252
大樓,公寓,D101000136,新民里,新北市板橋區新民里文化路一段106號,1.0,97.0,板橋派出所,,121.464807,25.018159
大樓,新站歐洲,D101000137,湳興里,新北市板橋區湳興里南雅東路27-1號,1.0,1365.0,板橋派出所,,121.454673,25.00596
大樓,新站歐洲,D101000138,湳興里,新北市板橋區湳興里南雅東路1號,1.0,1338.0,板橋派出所,,121.455352,25.005668
大樓,昇陽府中棧,D101000139,流芳里,新北市板橋區流芳里館前西路66號,1.0,622.0,板橋派出所,,121.457788,25.007103
大樓,麗寶百貨,D101000140,新民里,新北市板橋區新民里縣民大道二段3號,1.0,2326.0,板橋派出所,,121.462215,25.012143
大樓,府中15,D101000141,挹秀里,新北市板橋區挹秀里府中路15號,1.0,283.0,板橋派出所,,121.459517,25.009487
