類別,電腦編號,村里別,地址,緯經度,避難樓層,可容納人數,轄管分局,備註
一般住宅,CPA00742,文平里,臺南市安平區文平里11鄰建平七街227號,"22.988589,120.180558",B01,273.0,第四分局,
一般住宅,CPA00743,文平里,臺南市安平區文平里22鄰建平一街23巷25弄2號,"22.984435,120.180853",B01,678.0,第四分局,
一般住宅,CPA00744,文平里,臺南市安平區文平里17鄰建平三街65巷27號,"22.984832,120.17849",B01,1225.0,第四分局,
一般住宅,CPA00745,文平里,臺南市安平區文平里11鄰建平七街191號,"22.988548,120.18133",B01,359.0,第四分局,
一般住宅,CPA00746,國平里,臺南市安平區國平里10鄰建平一街224巷21弄10號,"22.985571,120.174944",B01,509.0,第四分局,
一般住宅,CPA00747,文平里,臺南市安平區文平里15鄰建平五街25號,"22.987271,120.18141",B01,350.0,第四分局,
公有,CPA00748,國平里,臺南市安平區國平里3鄰建平七街409號,"22.988754,120.17636",B01,100.0,第四分局,
一般住宅,CPA00749,國平里,臺南市安平區國平里3鄰文平路187巷88弄23號,"22.98778,120.175576",B01,204.0,第四分局,
一般住宅,CPA00750,國平里,臺南市安平區國平里5鄰建平五街131巷18弄33號,"22.987264,120.176987",B01,120.0,第四分局,
一般住宅,CPA00751,國平里,臺南市安平區國平里9鄰建平一街202巷3弄30號,"22.98554,120.176086",B01,436.0,第四分局,
一般住宅,CPA00752,國平里,臺南市安平區國平里7鄰建平三街216巷10號,"22.986265,120.175047",B01,198.0,第四分局,
一般住宅,CPA00753,國平里,臺南市安平區國平里4鄰建平五街184巷8號,"22.988222,120.176702",B01,1366.0,第四分局,
一般住宅,CPA00754,國平里,臺南市安平區國平里9鄰建平一街202巷3弄2號,"22.985417,120.17664",B01,145.0,第四分局,
一般住宅,CPA00756,國平里,臺南市安平區國平里11鄰建平一街202巷34號,"22.985167,120.176801",B01,504.0,第四分局,
一般住宅,CPA00758,國平里,臺南市安平區國平里2鄰建平五街184巷15弄35號,"22.988375,120.175601",B01B02,234.0,第四分局,
一般住宅,CPA00760,育平里,臺南市安平區育平里7鄰育平五街70號,"22.991098,120.167499",B01,569.0,第四分局,
一般住宅,CPA00761,育平里,臺南市安平區育平里31鄰府平路360號,"22.987148,120.167874",B01B02,768.0,第四分局,
一般住宅,CPA00762,億載里,臺南市安平區億載里11鄰永華十一街17巷29號,"22.989937,120.161373",B02,290.0,第四分局,
一般住宅,CPA00763,育平里,臺南市安平區育平里11鄰育平五街77號,"22.990613,120.167489",B02,1699.0,第四分局,
一般住宅,CPA00764,育平里,臺南市安平區育平里23鄰育平路192號,"22.989425,120.167018",B01,5456.0,第四分局,
一般住宅,CPA00765,育平里,臺南市安平區育平里10鄰健康三街225號,"22.990283,120.168704",B01,822.0,第四分局,
一般住宅,CPA00766,億載里,臺南市安平區億載里12鄰健康四街125號,"22.989277,120.162685",B01,159.0,第四分局,
一般住宅,CPA00767,育平里,臺南市安平區育平里36鄰郡平路295號,"22.989455,120.164553",B01,1054.0,第四分局,
一般住宅,CPA00768,育平里,臺南市安平區育平里1鄰永華路二段819號,"22.990884,120.168527",B01,1030.0,第四分局,
一般住宅,CPA00769,國平里,臺南市安平區國平里23鄰建平七街677號,"22.989959,120.169452",B02,4268.0,第四分局,
一般住宅,CPA00770,育平里,臺南市安平區育平里40鄰光州二街144號,"22.986709,120.165231",B01,215.0,第四分局,
一般住宅,CPA00771,育平里,臺南市安平區育平里35鄰平豐路236巷24號,"22.989989,120.165116",B01,3321.0,第四分局,
一般住宅,CPA00772,育平里,臺南市安平區育平里39鄰平豐路44巷12號,"22.986176,120.164863",B01,523.0,第四分局,
一般住宅,CPA00773,育平里,臺南市安平區育平里34鄰郡平路274巷20弄18號,"22.989937,120.16579",B01,199.0,第四分局,
一般住宅,CPA00774,育平里,臺南市安平區育平里31鄰健康三街107巷15號,"22.987513,120.167933",B01,267.0,第四分局,
一般住宅,CPA00776,國平里,臺南市安平區國平里26鄰郡平路149號,"22.988923,120.168769",B01B02,1052.0,第四分局,
公有,CPA00777,天妃里,臺南市安平區天妃里12鄰効忠街20號之7,"23.001427,120.164803",B01,771.0,第四分局,
供公眾使用,CPA00778,國平里,臺南市安平區國平里23鄰郡平路46號,"22.988706,120.172405",B01,134.0,第四分局,
公有,CPA00779,建平里,臺南市安平區建平里21鄰永華路二段6號,"22.992138,120.185053",B01B02,1741.0,第四分局,
一般住宅,CPA00780,平安里,臺南市安平區平安里8鄰安平路428號,"22.998246,120.17391",B01,112.0,第四分局,
一般住宅,CPA00781,國平里,臺南市安平區國平里18鄰育平五街6號,"22.990627,120.169884",B01,5802.0,第四分局,
一般住宅,CPA00782,平通里,臺南市安平區平通里6鄰慶平路541號,"22.997326,120.171063",B01,1084.0,第四分局,
公有,CPA00784,怡平里,臺南市安平區怡平里21鄰平通路366號,"22.992913,120.177409",B01,1110.0,第四分局,
一般住宅,CPA00785,文平里,臺南市安平區文平里6鄰永華二街154號,"22.987752,120.184522",B01,137.0,第四分局,
一般住宅,CPA00787,平通里,臺南市安平區平通里17鄰建平八街551號,"22.991947,120.168633",B01,2052.0,第四分局,
一般住宅,CPA00788,建平里,臺南市安平區建平里21鄰平通路128號,"22.992902,120.179892",B01,465.0,第四分局,
一般住宅,CPA00791,平通里,臺南市安平區平通里7鄰慶平路571號,"22.997496,120.16985",B01,1493.0,第四分局,
一般住宅,CPA00792,育平里,臺南市安平區育平里5鄰育平五街68號,"22.991112,120.16777",B02,1153.0,第四分局,
一般住宅,CPA00794,育平里,臺南市安平區育平里29鄰育平路176號,"22.988685,120.166908",B01,1977.0,第四分局,
公有,CPA00795,金城里,臺南市安平區金城里10鄰世平路1號,"22.993946,120.15127",B01,1087.0,第四分局,
一般住宅,CPA00796,平通里,臺南市安平區平通里4鄰慶平路539號,"22.997178,120.171561",B01,2018.0,第四分局,
一般住宅,CPA00797,平安里,臺南市安平區平安里8鄰安平路422號,"22.998221,120.174161",B01,479.0,第四分局,
一般住宅,CPA00798,怡平里,臺南市安平區怡平里22鄰永華六街36號,"22.992103,120.176867",B02,2275.0,第四分局,
一般住宅,CPA00801,文平里,臺南市安平區文平里7鄰建平七街58巷31號,"22.988662,120.183766",B01,147.0,第四分局,
一般住宅,CPA00802,育平里,臺南市安平區育平里28鄰郡平路181號,"22.988937,120.167393",B02,5059.0,第四分局,
一般住宅,CPA00803,建平里,臺南市安平區建平里19鄰文平路438號,"22.993589,120.178932",B01,1840.0,第四分局,
一般住宅,CPA00805,育平里,臺南市安平區育平里40鄰光州二街142號,"22.986696,120.165092",B01,140.0,第四分局,
一般住宅,CPA00808,建平里,臺南市安平區建平里20鄰建平八街76號,"22.990779,120.179979",B01,801.0,第四分局,
公有,CPA00811,建平里,臺南市安平區建平里20鄰建平九街1號,"22.990856,120.181788",B01,248.0,第四分局,
公有,CPA00812,國平里,臺南市安平區國平里17鄰健康路三段310號,"22.984463,120.170582",B02,3949.0,第四分局,
一般住宅,CPA00813,建平里,臺南市安平區建平里7鄰府前路二段624號,"22.993417,120.184",B01B02,3886.0,第四分局,
公有,CPA00814,國平里,臺南市安平區國平里33鄰健康路三段15之2號,"22.98261,120.177748",B01,436.0,第四分局,
一般住宅,CPA00818,國平里,臺南市安平區國平里13鄰建平一街239號,"22.984441,120.174454",B01,265.0,第四分局,
一般住宅,CPA00820,華平里,臺南市安平區華平里3鄰怡平路468巷81號,"22.995398,120.173278",B01,313.0,第四分局,
公有,CPA00821,國平里,臺南市安平區國平里17鄰健康路三段308號,"22.984707,120.171618",B02,6598.0,第四分局,
一般住宅,CPA00822,國平里,臺南市安平區國平里28鄰健康三街12巷1號,"22.985368,120.168745",B01,4420.0,第四分局,
一般住宅,CPA00823,育平里,臺南市安平區育平里40鄰光州二街150號,"22.986643,120.16547",B01,411.0,第四分局,
公有,CPA00829,平通里,臺南市安平區平通里31鄰永華路二段898號,"22.992049,120.166636",B01,1015.0,第四分局,
一般住宅,CPA00830,怡平里,臺南市安平區怡平里9鄰慶平路191號,"22.996827,120.178898",B03,983.0,第四分局,
供公眾使用,CPA00831,平通里,臺南市安平區平通里22鄰育平九街374號,"22.995729,120.166662",B01,115.0,第四分局,
公有,CPA00832,國平里,臺南市安平區國平里17鄰府平路121號,"22.986629,120.17112",B01,1389.0,第四分局,
公有,CPA00836,億載里,臺南市安平區億載里8鄰郡平路310號,"22.989998,120.16373",B01,1447.0,第四分局,
公有,CPA00838,平通里,臺南市安平區平通里19鄰慶平路687號,"22.997633,120.168409",B01,1295.0,第四分局,
供公眾使用,CPA00839,平安里,臺南市安平區平安里2鄰民權路四段193號,"22.99897,120.180777",B01,886.0,第四分局,
供公眾使用,CPA00840,文平里,臺南市安平區文平里6鄰永華二街199號,"22.988543,120.184267",B01,1235.0,第四分局,
一般住宅,CPA00841,平通里,臺南市安平區平通里26鄰永華路二段768號,"22.991488,120.170765",B01,1771.0,第四分局,
供公眾使用,CPA00842,文平里,臺南市安平區文平里8鄰永華路二段129之1號,"22.989136,120.184247",B01,348.0,第四分局,
一般住宅,CPA00843,育平里,臺南市安平區育平里39鄰健康路三段696之2號,"22.985251,120.165415",B01,954.0,第四分局,
一般住宅,CPA00844,平通里,臺南市安平區平通里21鄰國平路589號,"22.9963,120.171512",B01,1188.0,第四分局,
公有,CPA00845,王城里,臺南市安平區王城里11鄰安北路180號,"23.002455,120.158893",B01,570.0,第四分局,
一般住宅,CPA00846,國平里,臺南市安平區國平里27鄰健康三街140號,"22.987417,120.168516",B02,3222.0,第四分局,
供公眾使用,CPA00847,文平里,臺南市安平區文平里8鄰永華路二段161號,"22.989345,120.18283",B01,1659.0,第四分局,
供公眾使用,CPA00848,怡平里,臺南市安平區怡平里5鄰慶平路386號,"22.997093,120.17719",B01B02B03,166.0,第四分局,
一般住宅,CPA00849,平通里,臺南市安平區平通里33鄰永華路二段900號,"22.991976,120.166238",B03,1977.0,第四分局,
供公眾使用,CPA00850,文平里,臺南市安平區文平里16鄰建平五街111號,"22.98748,120.179392",B01,814.0,第四分局,
供公眾使用,CPA00851,國平里,臺南市安平區國平里8鄰文平路95號,"22.986166,120.17769",B01,4496.0,第四分局,
一般住宅,CPA00852,國平里,臺南市安平區國平里23鄰郡平路56號,"22.98881,120.172004",B01,1162.0,第四分局,
一般住宅,CPA00853,金城里,臺南市安平區金城里4鄰安北路722巷120號,"22.998705,120.145945",B01,1399.0,第四分局,
一般住宅,CPA00854,國平里,臺南市安平區國平里22鄰文平路207號,"22.987221,120.177655",B02,1609.0,第四分局,
供公眾使用,CPA00855,建平里,臺南市安平區建平里7鄰府前四街90號,"22.994983,120.185176",B01,731.0,第四分局,
供公眾使用,CPA00856,平安里,臺南市安平區平安里1鄰中華西路二段559號,"22.998515,120.186397",B01,1360.0,第四分局,
公有,CPA00857,平通里,臺南市安平區平通里15鄰育平路316號,"22.99454,120.168926",B01,1233.0,第四分局,
一般住宅,CPA00858,平通里,臺南市安平區平通里32鄰育平七街123號,"22.993068,120.165135",B01,229.0,第四分局,
一般住宅,CPA00859,育平里,臺南市安平區育平里32鄰府平路267巷2號,"22.987013,120.167038",B01,1194.0,第四分局,
一般住宅,CPA00860,文平里,臺南市安平區文平里10鄰永華路二段377號,"22.989719,120.179985",B01,2040.0,第四分局,
一般住宅,CPA00861,國平里,臺南市安平區國平里12鄰健康路三段138號,"22.983377,120.176972",B01,1158.0,第四分局,
公有,CPA00862,建平里,臺南市安平區建平里17鄰怡平路8號,"22.993126,120.18111",B01,1146.0,第四分局,
一般住宅,CPA00863,育平里,臺南市安平區育平里18鄰永華路二段865號,"22.991349,120.167066",B01,2054.0,第四分局,
一般住宅,CPA00864,建平里,臺南市安平區建平里4鄰文平路388號,"22.991966,120.178753",B01,486.0,第四分局,
一般住宅,CPA00865,育平里,臺南市安平區育平里38鄰平豐路122號,"22.987151,120.164548",B01,1142.0,第四分局,
供公眾使用,CPA00866,金城里,臺南市安平區金城里2鄰安北路536號,"22.998743,120.149972",B01,4036.0,第四分局,
一般住宅,CPA00867,國平里,臺南市安平區國平里33鄰健康路三段317號,"22.984041,120.169639",B01,972.0,第四分局,
一般住宅,CPA00868,國平里,臺南市安平區國平里33鄰健康路三段327號,"22.984186,120.168876",B01,2043.0,第四分局,
一般住宅,CPA00869,建平里,臺南市安平區建平里4鄰文平路328號,"22.991174,120.178648",B01,362.0,第四分局,
供公眾使用,CPA00870,天妃里,臺南市安平區天妃里10鄰安北路98之2號,"23.001908,120.165364",B01,366.0,第四分局,
一般住宅,CPA00871,億載里,臺南市安平區億載里6鄰永華路二段1178號,"22.992056,120.162914",B03,633.0,第四分局,
一般住宅,CPA00872,文平里,臺南市安平區文平里8鄰永華路二段159號,"22.989333,120.182909",B01,181.0,第四分局,
一般住宅,CPA00873,平通里,臺南市安平區平通里26鄰永華路二段800號,"22.991555,120.169586",B01,577.0,第四分局,
一般住宅,CPA00874,國平里,臺南市安平區國平里1鄰永華路二段503號,"22.990321,120.175231",B01,907.0,第四分局,
一般住宅,CPA00875,國平里,臺南市安平區國平里33鄰國平西路31號,"22.983521,120.169732",B01,1547.0,第四分局,
供公眾使用,CPA00876,怡平里,臺南市安平區怡平里3鄰建平十七街177號,"22.997335,120.177809",B01,97.0,第四分局,
一般住宅,CPA00877,國平里,臺南市安平區國平里35鄰國平南路96號,"22.981749,120.168366",B01,1938.0,第四分局,
一般住宅,CPA00878,國平里,臺南市安平區國平里18鄰建平七街577號,"22.989597,120.172444",B01,779.0,第四分局,
一般住宅,CPA00879,建平里,臺南市安平區建平里13鄰永華路二段288號,"22.990217,120.179602",B01,980.0,第四分局,
供公眾使用,CPA00880,平通里,臺南市安平區平通里32鄰育平七街115號,"22.993026,120.165482",B01,553.0,第四分局,
一般住宅,CPA00881,平通里,臺南市安平區平通里32鄰育平六街100號,"22.992671,120.164677",B01,204.0,第四分局,
一般住宅,CPA00882,華平里,臺南市安平區華平里4鄰育平九街99號,"22.994941,120.173136",B01,321.0,第四分局,
供公眾使用,CPA00883,王城里,臺南市安平區王城里13鄰安平路988號,"22.998878,120.154562",B01,6816.0,第四分局,
一般住宅,CPA00884,文平里,臺南市安平區文平里10鄰永華路二段393號,"22.98985,120.178863",B01,1631.0,第四分局,
一般住宅,CPA00885,國平里,臺南市安平區國平里35鄰國平北路123號,"22.982769,120.167627",B01,1380.0,第四分局,
一般住宅,CPA00886,育平里,臺南市安平區育平里30鄰育平路108號,"22.98757,120.166712",B01,868.0,第四分局,
供公眾使用,CPA00887,億載里,臺南市安平區億載里7鄰光州路108號,"22.990319,120.160138",B02,539.0,第四分局,
一般住宅,CPA00888,文平里,臺南市安平區文平里10鄰永華路二段381號,"22.989791,120.179307",B01,600.0,第四分局,
一般住宅,CPA00889,平通里,臺南市安平區平通里32鄰永華路二段930號,"22.99206, 120.16539",B01,770.0,第四分局,
一般住宅,CPA00890,億載里,臺南市安平區億載里7鄰永華路二段1251號,"22.991429,120.160556",B01,219.0,第四分局,
一般住宅,CPA00891,國平里,臺南市安平區國平里34鄰國平北路188號,"22.983628,120.166351",B01,1273.0,第四分局,
一般住宅,CPA00892,國平里,臺南市安平區國平里18鄰建平七街556號,"22.989687,120.173192",B01,4191.0,第四分局,
一般住宅,CPA00893,怡平里,臺南市安平區怡平里25鄰建平八街158號,"22.991194,120.176475",B01,1920.0,第四分局,
一般住宅,COA00413,國安里,臺南市安南區國安里12鄰生態二街70號,"23.024794, 120.178891",B01,1351.0,第三分局,
一般住宅,COA00414,國安里,臺南市安南區國安里10鄰永續十八街1號,"23.023284,120.179163",B01B02B03,2226.0,第三分局,
一般住宅,COA00415,國安里,臺南市安南區國安里10鄰永續十八街67號,"23.022821,120.178942",B01,1402.0,第三分局,
一般住宅,COA00416,國安里,臺南市安南區國安里12鄰樂活二十二街70號,"23.025697,120.183203",B01,940.0,第三分局,
一般住宅,CPA00894,平安里,臺南市安平區平安里民權路四段249號,"22.99892,120.179429",B01,1565.0,第四分局,
一般住宅,CPA00895,建平里,臺南市安平區建平里建平八街66號,"22.990759,120.180451",B1,1807.0,第四分局,
