行政區,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
文山區,WQA00698,萬有里,臺北市文山區興隆路一段140號,"25.001836,121.541909",1,"77 ",文山第二分局,
文山區,WQA00704,萬有里,臺北市文山區興隆路一段190號,"25.000686,121.542952",1,"129 ",文山第二分局,
文山區,WQA00713,萬有里,臺北市文山區興隆路一段184巷2弄9號,"25.000989,121.542446",1,"157 ",文山第二分局,
文山區,WQA00297,萬有里,臺北市文山區景隆街21號,"25.000033,121.541689",1,"784 ",文山第二分局,
文山區,WQA00290,萬有里,臺北市文山區景隆街103號,"24.999115,121.543212",1,"49 ",文山第二分局,
文山區,WQA00291,萬有里,臺北市文山區景隆街105號,"24.999109,121.543282",1,"122 ",文山第二分局,
文山區,WQA01226,萬有里,臺北市文山區羅斯福路六段39巷32號,"24.998199,121.542148",1,"2485 ",文山第二分局,
文山區,WQA00292,萬有里,臺北市文山區景隆街109號,"24.999018,121.543471",1,"96 ",文山第二分局,
文山區,WQA00293,萬有里,臺北市文山區景隆街121號,"24.998954,121.543687",1,"118 ",文山第二分局,
文山區,WQA00294,萬有里,臺北市文山區景隆街133號,"24.998861,121.544032",1,"264 ",文山第二分局,
文山區,WQA00306,萬有里,臺北市文山區景隆街91號,"24.999281,121.542897",1,"162 ",文山第二分局,
文山區,WQA00307,萬有里,臺北市文山區景隆街97號,"24.999199,121.543083",1,"101 ",文山第二分局,
文山區,WQA00706,萬有里,臺北市文山區興隆路一段238號,"24.999212,121.543996",1,"241 ",文山第二分局,
文山區,WQA00001,萬有里,臺北市文山區三福街1號,"24.996196,121.541568",1,"2646 ",文山第二分局,
文山區,WQA00002,萬有里,臺北市文山區三福街11號,"24.996469,121.541933",1,"110 ",文山第二分局,
文山區,WQA00010,萬有里,臺北市文山區三福街9巷1號,"24.997565,121.542614",1,"1012 ",文山第二分局,
文山區,WQA00298,萬有里,臺北市文山區景隆街22號,"24.999068,121.542866",1,"61 ",文山第二分局,
文山區,WQA00299,萬有里,臺北市文山區景隆街22號,"24.999068,121.542866",1,"497 ",文山第二分局,
文山區,WQA00301,萬有里,臺北市文山區景隆街29號,"24.999068,121.542866",1,"112 ",文山第二分局,
文山區,WQA00302,萬有里,臺北市文山區景隆街35號,"24.9996,121.542039",1,"628 ",文山第二分局,
文山區,WQA00303,萬有里,臺北市文山區景隆街37號,"24.999815,121.542274",1,"173 ",文山第二分局,
文山區,WQA00304,萬有里,臺北市文山區景隆街39號,"25.000095,121.542438",1,"173 ",文山第二分局,
文山區,WQA00305,萬有里,臺北市文山區景隆街39號,"25.000095,121.542438",1,"278 ",文山第二分局,
文山區,WQA00316,萬有里,臺北市文山區景隆街36巷1號,"24.998552,121.543746",1,"509 ",文山第二分局,
文山區,WQA00317,萬有里,臺北市文山區景隆街36巷2號,"24.998624,121.543516",1,"5993 ",文山第二分局,
文山區,WQA00318,萬有里,臺北市文山區景隆街36巷3號,"24.998459,121.543788",1,"110 ",文山第二分局,
文山區,WQA01078,萬有里,臺北市文山區景隆街20號,"25.000273,121.540295",1,"1074 ",文山第二分局,
文山區,WQA01210,萬有里,臺北市文山區三福街79號,"24.997928,121.542872",1,"141 ",文山第二分局,
文山區,WQA01298,萬有里,臺北市文山區三福街77號,"24.997917,121.543059",1,"2392 ",文山第二分局,
文山區,WQA01268,萬有里,臺北市文山區三福街9巷2號,"24.997783,121.542621",1,"2698 ",文山第二分局,
文山區,WQA01264,萬有里,臺北市文山區羅斯福路六段159巷5弄18-20號,"24.998263,121.541295",1,"286 ",文山第二分局,
文山區,WQA01245,萬有里,臺北市文山區羅斯福路六段159巷9-17號,"24.997444,121.541758",1,"1489 ",文山第二分局,
文山區,WQA01082,萬有里,臺北市文山區羅斯福路六段75號,"24.998801,121.540454",1,"2136 ",文山第二分局,
文山區,WQA01244,萬有里,臺北市文山區羅斯福路六段159巷1弄12-22號,"24.997896,121.541155",1,"2388 ",文山第二分局,
文山區,WQA01245,萬有里,臺北市文山區羅斯福路六段159巷9-17號,"24.997444,121.541758",1,"200 ",文山第二分局,
文山區,WQA01246,萬有里,臺北市文山區羅斯福路六段159巷5弄18號,"24.998263,121.541295",1,"286 ",文山第二分局,
文山區,WQA01346,萬有里,臺北市文山區景隆街21號,"25.99990,121.54138",1,"3853 ",文山第二分局,
文山區,WQA00531,萬和里,臺北市文山區溪洲街67-1號,"25.005334,121.535186",2,"697 ",文山第二分局,
文山區,WQA00537,萬和里,臺北市文山區溪洲街103巷7號,"24.999758,121.535689",1,"132 ",文山第二分局,
文山區,WQA00538,萬和里,臺北市文山區溪洲街103巷8號,"24.999758,121.535689",1,"54 ",文山第二分局,
文山區,WQA01011,萬和里,臺北市文山區汀州路四段172號,"25.004719,121.535621",1,"2428 ",文山第二分局,
文山區,WQA01248,萬和里,臺北市文山區羅斯福路五段170巷41號,"25.004683,121.536254",1,"2028 ",文山第二分局,
文山區,WQA01273,萬和里,臺北市文山區汀州路四段171號,"25.00465,121.535839",1,"2062 ",文山第二分局,
文山區,WQA01274,萬和里,臺北市文山區汀州路四段199號,"25.003215,121.535704",1,"8920 ",文山第二分局,
文山區,WQA01276,萬和里,臺北市文山區汀州路四段183號,"25.003968,121.535813",1,"2628 ",文山第二分局,
文山區,WQA00530,萬和里,臺北市文山區溪洲街55號,"25.005586,121.534623",1,"405 ",文山第二分局,
文山區,WQA00533,萬和里,臺北市文山區溪洲街10巷3弄6號,"25.006208,121.53527",1,"1072 ",文山第二分局,
文山區,WQA01130,萬和里,臺北市文山區溪洲街25號,"25.006049,121.535032",1,"554 ",文山第二分局,
文山區,WQA01272,萬和里,臺北市文山區汀州路四段239號,"25.001847,121.53569",1,"8536 ",文山第二分局,
文山區,WQA00577,萬盛里,臺北市文山區萬盛街40號,"25.007339,121.539132",1,"954 ",文山第二分局,
文山區,WQA00605,萬盛里,臺北市文山區萬盛街82巷6號,"25.005609,121.540287",1,"345 ",文山第二分局,
文山區,WQA00958,萬盛里,臺北市文山區羅斯福路五段15號,"25.007999,121.538456",1,"232 ",文山第二分局,
文山區,WQA00986,萬盛里,臺北市文山區羅斯福路五段29號,"25.007697,121.538636",1,"217 ",文山第二分局,
文山區,WQA00987,萬盛里,臺北市文山區羅斯福路五段41號,"25.007408,121.538846",1,"452 ",文山第二分局,
文山區,WQA00988,萬盛里,臺北市文山區羅斯福路五段51號,"25.006936,121.539171",1,"632 ",文山第二分局,
文山區,WQA01183,萬盛里,臺北市文山區羅斯福路五段21號,"25.007905,121.538549",1,"861 ",文山第二分局,
文山區,WQA00694,萬盛里,臺北市文山區興隆路一段113號,"25.002548,121.541787",1,"101 ",文山第二分局,
文山區,WQA00695,萬盛里,臺北市文山區興隆路一段117號,"25.002452,121.541849",1,"142 ",文山第二分局,
文山區,WQA00709,萬盛里,臺北市文山區興隆路一段87號,"25.00307,121.541444",1,"220 ",文山第二分局,
文山區,WQA00712,萬盛里,臺北市文山區興隆路一段125巷1-1號,"25.002226,121.542072",1,"128 ",文山第二分局,
文山區,WQA00740,萬盛里,臺北市文山區興隆路一段83巷3號,"25.003672,121.541712",1,"125 ",文山第二分局,
文山區,WQA00741,萬盛里,臺北市文山區興隆路一段83巷5號,"25.0038,121.541934",1,"86 ",文山第二分局,
文山區,WQA00742,萬盛里,臺北市文山區興隆路一段83巷6號,"25.003198,121.54177",1,"648 ",文山第二分局,
文山區,WQA00954,萬盛里,臺北市文山區羅斯福路五段111號,"25.005146,121.539106",1,"296 ",文山第二分局,
文山區,WQA00957,萬盛里,臺北市文山區羅斯福路五段125號,"25.004835,121.539085",1,"356 ",文山第二分局,
文山區,WQA00958,萬盛里,臺北市文山區羅斯福路五段127號,"25.004726,121.539067",1,"277 ",文山第二分局,
文山區,WQA00989,萬盛里,臺北市文山區羅斯福路五段57號,"25.006656,121.539133",1,"312 ",文山第二分局,
文山區,WQA00990,萬盛里,臺北市文山區羅斯福路五段61號,"25.00654,121.53925",1,"122 ",文山第二分局,
文山區,WQA00991,萬盛里,臺北市文山區羅斯福路五段87號,"25.00597,121.539192",1,"541 ",文山第二分局,
文山區,WQA00999,萬盛里,臺北市文山區羅斯福路五段95號,"25.005807,121.539185",1,"237 ",文山第二分局,
文山區,WQA01044,萬盛里,臺北市文山區羅斯福路五段53巷15號,"25.006374,121.539502",1,"200 ",文山第二分局,
文山區,WQA01045,萬盛里,臺北市文山區羅斯福路五段53巷3號,"25.006751,121.539419",1,"580 ",文山第二分局,
文山區,WQA01046,萬盛里,臺北市文山區羅斯福路五段53巷5-1號,"25.006637,121.539522",1,"256 ",文山第二分局,
文山區,WQA01047,萬盛里,臺北市文山區羅斯福路五段53巷9號,"25.006544,121.53939",1,"92 ",文山第二分局,
文山區,WQA01048,萬盛里,臺北市文山區羅斯福路五段79巷22號,"25.005887,121.539496",1,"80 ",文山第二分局,
文山區,WQA01049,萬盛里,臺北市文山區羅斯福路五段79巷26號,"25.006094,121.539562",1,"116 ",文山第二分局,
文山區,WQA01050,萬盛里,臺北市文山區羅斯福路五段97巷10號,"25.005925,121.539897",1,"192 ",文山第二分局,
文山區,WQA01051,萬盛里,臺北市文山區羅斯福路五段97巷2號,"25.005464,121.539758",1,"102 ",文山第二分局,
文山區,WQA01052,萬盛里,臺北市文山區羅斯福路五段97巷27號,"25.006253,121.539849",1,"40 ",文山第二分局,
文山區,WQA01053,萬盛里,臺北市文山區羅斯福路五段97巷4號,"25.005696,121.53981",1,"88 ",文山第二分局,
文山區,WQA01054,萬盛里,臺北市文山區羅斯福路五段97巷6號,"25.00582,121.539867",1,"173 ",文山第二分局,
文山區,WQA01106,萬盛里,臺北市文山區興隆路一段53號,"25.004061,121.540933",1,"1478 ",文山第二分局,
文山區,WQA01176,萬盛里,臺北市文山區興隆路一段83巷1之1號,"25.003626,121.541724",1,"157 ",文山第二分局,
文山區,WQA01234,萬盛里,臺北市文山區羅斯福路五段101號,"25.005275,121.539191",1,"672 ",文山第二分局,
文山區,WQA01263,萬盛里,臺北市文山區興隆路一段101號,"25.002721,121.541693",1,"322 ",文山第二分局,
文山區,WQA00573,萬盛里,臺北市文山區萬盛街157號,"25.005196,121.543813",1,"137 ",文山第二分局,
文山區,WQA00574,萬盛里,臺北市文山區萬盛街161號,"25.005241,121.543609",1,"794 ",文山第二分局,
文山區,WQA00575,萬盛里,臺北市文山區萬盛里萬盛街162號,"25.005338,121.543172",1,"114 ",文山第二分局,
文山區,WQA00576,萬盛里,臺北市文山區萬盛里萬盛街171號,"25.005027,121.543758",1,"208 ",文山第二分局,
文山區,WQA00595,萬盛里,臺北市文山區萬盛街156巷1號,"25.005296,121.542941",1,"98 ",文山第二分局,
文山區,WQA00596,萬盛里,臺北市文山區萬盛街156巷12號,"25.004968,121.542632",1,"134 ",文山第二分局,
文山區,WQA00597,萬盛里,臺北市文山區萬盛街156巷22-2號,"25.004684,121.542815",1,"116 ",文山第二分局,
文山區,WQA00598,萬盛里,臺北市文山區萬盛街156巷36號,"25.005139,121.542858",1,"30 ",文山第二分局,
文山區,WQA00599,萬盛里,臺北市文山區萬盛街156巷4號,"25.005265,121.542782",1,"80 ",文山第二分局,
文山區,WQA00724,萬盛里,臺北市文山區興隆路一段55巷2號,"25.003982,121.541278",1,"112 ",文山第二分局,
文山區,WQA00725,萬盛里,臺北市文山區興隆路一段55巷27弄13號,"25.00441,121.542169",1,"97 ",文山第二分局,
文山區,WQA00726,萬盛里,臺北市文山區興隆路一段55巷27弄15號,"25.004518,121.542372",1,"98 ",文山第二分局,
文山區,WQA00727,萬盛里,臺北市文山區興隆路一段55巷27弄18號,"25.004577,121.54244",1,"826 ",文山第二分局,
文山區,WQA00728,萬盛里,臺北市文山區興隆路一段55巷27弄24號,"25.004742,121.542519",1,"169 ",文山第二分局,
文山區,WQA00729,萬盛里,臺北市文山區興隆路一段55巷27弄27號,"25.004605,121.542103",1,"56 ",文山第二分局,
文山區,WQA00730,萬盛里,臺北市文山區興隆路一段55巷27弄34號,"25.004605,121.542103",1,"353 ",文山第二分局,
文山區,WQA00731,萬盛里,臺北市文山區興隆路一段55巷27弄35號,"25.004542,121.541709",1,"568 ",文山第二分局,
文山區,WQA00732,萬盛里,臺北市文山區興隆路一段55巷27弄35號,"25.004542,121.541709",1,"1205 ",文山第二分局,
文山區,WQA00567,萬盛里,臺北市文山區萬盛街118號,"25.00551,121.541141",2,"285 ",文山第二分局,
文山區,WQA00568,萬盛里,臺北市文山區萬盛街138號,"25.005621,121.541935",1,"78 ",文山第二分局,
文山區,WQA00569,萬盛里,臺北市文山區萬盛街140號,"25.005572,121.542073",1,"81 ",文山第二分局,
文山區,WQA00570,萬盛里,臺北市文山區萬盛街152號,"25.005458,121.542719",1,"185 ",文山第二分局,
文山區,WQA00571,萬盛里,臺北市文山區萬盛街155號,"25.005191,121.543833",1,"36 ",文山第二分局,
文山區,WQA00572,萬盛里,臺北市文山區萬盛街155-1號,"25.00517,121.543912",1,"32 ",文山第二分局,
文山區,WQA00578,萬盛里,臺北市文山區萬盛街53號,"25.00582,121.542035",1,"204 ",文山第二分局,
文山區,WQA00579,萬盛里,臺北市文山區萬盛街130巷11,"25.004885,121.541949",1,"106 ",文山第二分局,
文山區,WQA00580,萬盛里,臺北市文山區萬盛街130巷12號,"25.005019,121.541748",1,"66 ",文山第二分局,
文山區,WQA00581,萬盛里,臺北市文山區萬盛街130巷14號,"25.00497,121.541576",1,"70 ",文山第二分局,
文山區,WQA00582,萬盛里,臺北市文山區萬盛街130巷18號,"25.004802,121.541388",1,"72 ",文山第二分局,
文山區,WQA00583,萬盛里,臺北市文山區萬盛街130巷24號,"25.004839,121.541702",1,"49 ",文山第二分局,
文山區,WQA00584,萬盛里,臺北市文山區萬盛街130巷26號,"25.004873,121.541818",1,"116 ",文山第二分局,
文山區,WQA00585,萬盛里,臺北市文山區萬盛街130巷3號,"25.005354,121.541712",1,"122 ",文山第二分局,
文山區,WQA00586,萬盛里,臺北市文山區萬盛街130巷5號,"25.005189,121.541781",1,"36 ",文山第二分局,
文山區,WQA00587,萬盛里,臺北市文山區萬盛街130巷6號,"25.005379,121.541504",1,"126 ",文山第二分局,
文山區,WQA00588,萬盛里,臺北市文山區萬盛街130巷7號,"25.00507,121.541861",1,"41 ",文山第二分局,
文山區,WQA00590,萬盛里,臺北市文山區萬盛街130巷9號,"25.004985,121.541933",1,"50 ",文山第二分局,
文山區,WQA00591,萬盛里,臺北市文山區萬盛街146巷10號,"25.004864,121.54223",1,"129 ",文山第二分局,
文山區,WQA00592,萬盛里,臺北市文山區萬盛街146巷11號,"25.005153,121.541954",1,"105 ",文山第二分局,
文山區,WQA00593,萬盛里,臺北市文山區萬盛街146巷4號,"25.005375,121.542455",1,"70 ",文山第二分局,
文山區,WQA00594,萬盛里,臺北市文山區萬盛街146巷6號,"25.005172,121.542222",1,"86 ",文山第二分局,
文山區,WQA01150,萬盛里,臺北市文山區萬盛路130巷18號之1,"25.004801,121.541016",1,"1086 ",文山第二分局,
文山區,WQA00600,萬盛里,臺北市文山區萬盛街166巷10號,"25.005057,121.542973",1,"92 ",文山第二分局,
文山區,WQA00601,萬盛里,臺北市文山區萬盛街166巷14號,"25.004925,121.542983",1,"31 ",文山第二分局,
文山區,WQA00602,萬盛里,臺北市文山區萬盛街166巷18號,"25.004839,121.54311",1,"166 ",文山第二分局,
文山區,WQA00603,萬盛里,臺北市文山區萬盛街166巷6號,"25.005022,121.54319",1,"125 ",文山第二分局,
文山區,WQA01316,萬盛里,臺北市文山區萬盛街89號,"25.005586,121.542631",1,"626 ",文山第二分局,
文山區,WQA01287,萬盛里,臺北市文山區萬盛街142號,"25.005537,121.542191",1,"141 ",文山第二分局,
文山區,WQA01181,萬盛里,臺北市文山區興隆路一段15號,"25.004286,121.540353",1,"13605 ",文山第二分局,
文山區,WQA00964,萬祥里,臺北市文山區羅斯福路五段153號,"25.0039,121.538927",1,"325 ",文山第二分局,
文山區,WQA00965,萬祥里,臺北市文山區羅斯福路五段153號,"25.0039,121.538927",1,"264 ",文山第二分局,
文山區,WQA00966,萬祥里,臺北市文山區羅斯福路五段165號,"25.003195,121.538844",1,"134 ",文山第二分局,
文山區,WQA01277,萬祥里,臺北市文山區羅斯福路五段269巷20號,"25.001207,121.540243",1,"162 ",文山第二分局,
文山區,WQA00970,萬祥里,臺北市文山區羅斯福路五段185號,"25.002776,121.538898",1,"50 ",文山第二分局,
文山區,WQA00972,萬祥里,臺北市文山區羅斯福路五段195號,"25.002561,121.538953",1,"52 ",文山第二分局,
文山區,WQA00973,萬祥里,臺北市文山區羅斯福路五段197號,"25.002514,121.53897",1,"33 ",文山第二分局,
文山區,WQA00975,萬祥里,臺北市文山區羅斯福路五段201號,"25.002423,121.539001",1,"30 ",文山第二分局,
文山區,WQA00978,萬祥里,臺北市文山區羅斯福路五段225號,"25.001957,121.539185",1,"1028 ",文山第二分局,
文山區,WQA00980,萬祥里,臺北市文山區羅斯福路五段239號,"25.001646,121.539298",1,"280 ",文山第二分局,
文山區,WQA00982,萬祥里,臺北市文山區羅斯福路五段259號,"25.001199,121.539485",1,"129 ",文山第二分局,
文山區,WQA00984,萬祥里,臺北市文山區羅斯福路五段273號,"25.000931,121.539595",1,"70 ",文山第二分局,
文山區,WQA01003,萬祥里,臺北市文山區羅斯福路五段161巷2號,"25.003325,121.538939",1,"81 ",文山第二分局,
文山區,WQA01030,萬祥里,臺北市文山區羅斯福路五段211巷27號,"25.00268,121.540076",1,"486 ",文山第二分局,
文山區,WQA01186,萬祥里,臺北市文山區羅斯福路五段211巷39號,"25.003012,121.539704",1,"498 ",文山第二分局,
文山區,WQA01187,萬祥里,臺北市文山區羅斯福路五段211巷45號,"25.00324,121.539214",1,"436 ",文山第二分局,
文山區,WQA01222,萬祥里,臺北市文山區羅斯福路五段245號,"25.001474,121.539367",1,"1349 ",文山第二分局,
文山區,WQA00229,萬祥里,臺北市文山區景明街14巷2號,"25.001977,121.541391",1,"334 ",文山第二分局,
文山區,WQA00230,萬祥里,臺北市文山區景明街14巷5號,"25.00186,121.540993",1,"238 ",文山第二分局,
文山區,WQA00693,萬祥里,臺北市文山區興隆路一段106號,"25.002807,121.541314",1,"400 ",文山第二分局,
文山區,WQA00696,萬祥里,臺北市文山區興隆路一段126號,"25.002288,121.541647",1,"169 ",文山第二分局,
文山區,WQA00707,萬祥里,臺北市文山區興隆路一段72號,"25.003612,121.540795",1,"548 ",文山第二分局,
文山區,WQA00708,萬祥里,臺北市文山區興隆路一段82號,"25.003347,121.540961",1,"192 ",文山第二分局,
文山區,WQA00711,萬祥里,臺北市文山區興隆路一段102巷17號,"25.002188,121.541208",1,"85 ",文山第二分局,
文山區,WQA00733,萬祥里,臺北市文山區興隆路一段70巷11弄13號,"25.002452,121.540518",1,"105 ",文山第二分局,
文山區,WQA00315,萬祥里,臺北市文山區羅斯福路五段269巷17弄10號,"25.001567,121.540125",1,"206 ",文山第二分局,
文山區,WQA00733,萬祥里,臺北市文山區興隆路一段70巷11弄12號,"25.00211,121.540367",1,"44 ",文山第二分局,
文山區,WQA00734,萬祥里,臺北市文山區興隆路一段70巷11弄14號,"25.002047,121.540519",1,"128 ",文山第二分局,
文山區,WQA00735,萬祥里,臺北市文山區興隆路一段70巷11弄16號,"25.001828,121.540593",1,"364 ",文山第二分局,
文山區,WQA00736,萬祥里,臺北市文山區興隆路一段70巷11弄2號,"25.002378,121.540359",1,"53 ",文山第二分局,
文山區,WQA00737,萬祥里,臺北市文山區興隆路一段70巷11弄23號,"25.002088,121.540736",1,"169 ",文山第二分局,
文山區,WQA00738,萬祥里,臺北市文山區興隆路一段70巷11弄25號,"25.002493,121.540594",1,"70 ",文山第二分局,
文山區,WQA00739,萬祥里,臺北市文山區興隆路一段70巷11弄7號,"25.002593,121.540407",1,"101 ",文山第二分局,
文山區,WQA01031,萬祥里,臺北市文山區羅斯福路五段211巷38號,"25.002583,121.540175",1,"201 ",文山第二分局,
文山區,WQA01032,萬祥里,臺北市文山區羅斯福路五段211巷26弄2號,"25.002177,121.539596",1,"393 ",文山第二分局,
文山區,WQA00218,萬祥里,臺北市文山區景明街1號,"25.0017,121.541567",1,"34 ",文山第二分局,
文山區,WQA00220,萬祥里,臺北市文山區景明街3號,"25.001629,121.541417",1,"74 ",文山第二分局,
文山區,WQA00221,萬祥里,臺北市文山區景明街3-7號,"25.00145,121.541084",1,"92 ",文山第二分局,
文山區,WQA00222,萬祥里,臺北市文山區景明街46號,"25.001111,121.541051",1,"40 ",文山第二分局,
文山區,WQA00223,萬祥里,臺北市文山區景明街48號,"25.001059,121.541015",1,"157 ",文山第二分局,
文山區,WQA00225,萬祥里,臺北市文山區景明街70號,"25.00071,121.540768",1,"338 ",文山第二分局,
文山區,WQA00231,萬祥里,臺北市文山區景明街3之9號,"25.001324,121.541191",1,"96 ",文山第二分局,
文山區,WQA00295,萬祥里,臺北市文山區景隆街15號,"25.000342,121.540138",1,"385 ",文山第二分局,
文山區,WQA00296,萬祥里,臺北市文山區景隆街2號,"25.000236,121.540105",1,"261 ",文山第二分局,
文山區,WQA00308,萬祥里,臺北市文山區羅斯福路五段269巷15號,"25.001394,121.540368",1,"105 ",文山第二分局,
文山區,WQA00309,萬祥里,臺北市文山區景隆街1巷2號,"25.000581,121.540041",1,"694 ",文山第二分局,
文山區,WQA00310,萬祥里,臺北市文山區景隆街1巷3號,"25.000713,121.539983",1,"112 ",文山第二分局,
文山區,WQA00311,萬祥里,臺北市文山區景隆街1巷7號,"25.000896,121.540054",1,"126 ",文山第二分局,
文山區,WQA01137,萬祥里,臺北市文山區興隆路一段68號,"25.003889,121.54049",1,"20542 ",文山第二分局,
文山區,WQA00976,萬隆里,臺北市文山區羅斯福路五段216號,"25.002338,121.538619",1,"512 ",文山第二分局,
文山區,WQA00977,萬隆里,臺北市文山區羅斯福路五段218-1號,"25.002137,121.539111",1,"372 ",文山第二分局,
文山區,WQA01036,萬隆里,臺北市文山區羅斯福路五段218巷11號,"25.002026,121.538101",1,"1241 ",文山第二分局,
文山區,WQA01038,萬隆里,臺北市文山區羅斯福路五段218巷6弄1號,"25.002314,121.53798",1,"1662 ",文山第二分局,
文山區,WQA01039,萬隆里,臺北市文山區羅斯福路五段218巷6弄6號,"25.002493,121.538124",1,"218 ",文山第二分局,
文山區,WQA01040,萬隆里,臺北市文山區羅斯福路五段236巷24號,"25.001826,121.537187",1,"722 ",文山第二分局,
文山區,WQA01109,萬隆里,臺北市文山區羅斯福路五段218巷38弄1號,"25.002728,121.537083",1,"4384 ",文山第二分局,
文山區,WQA00609,萬隆里,臺北市文山區萬隆街64號,"25.000838,121.536953",1,"461 ",文山第二分局,
文山區,WQA00611,萬隆里,臺北市文山區萬隆街74號,"25.001132,121.536727",1,"553 ",文山第二分局,
文山區,WQA00612,萬隆里,臺北市文山區萬隆街79號,"25.00015,121.536554",1,"1598 ",文山第二分局,
文山區,WQA00613,萬隆里,臺北市文山區萬隆街84號,"25.001618,121.53697",1,"1405 ",文山第二分局,
文山區,WQA00979,萬隆里,臺北市文山區羅斯福路五段230號,"25.001822,121.538805",1,"710 ",文山第二分局,
文山區,WQA01041,萬隆里,臺北市文山區羅斯福路五段236巷3號,"25.001411,121.538518",1,"192 ",文山第二分局,
文山區,WQA01042,萬隆里,臺北市文山區羅斯福路五段236巷5-4號,"25.001493,121.538146",1,"2045 ",文山第二分局,
文山區,WQA01043,萬隆里,臺北市文山區羅斯福路五段236巷7號,"25.001456,121.537781",1,"1350 ",文山第二分局,
文山區,WQA01292,萬隆里,臺北市文山區羅斯福路五段236巷5號之11,"25.001141,121.537818",1,"98 ",文山第二分局,
文山區,WQA01201,萬隆里,臺北市文山區萬隆街89-97號,"25.000115,121.537094",1,"1337 ",文山第二分局,
文山區,WQA00370,萬隆里,臺北市文山區景福街54巷5弄2號,"24.999835,121.538079",1,"624 ",文山第二分局,
文山區,WQA01257,萬隆里,臺北市文山區羅斯福路236巷3弄20號,"25.001069,121.538471",1,"1804 ",文山第二分局,
文山區,WQA00606,萬隆里,臺北市文山區萬隆街45號,"25.000501,121.537515",1,"2154 ",文山第二分局,
文山區,WQA00607,萬隆里,臺北市文山區萬隆街50號,"25.000509,121.537865",1,"49 ",文山第二分局,
文山區,WQA00608,萬隆里,臺北市文山區萬隆街6-1號,"25.000477,121.539094",1,"168 ",文山第二分局,
文山區,WQA00610,萬隆里,臺北市文山區萬隆街7號,"25.00033,121.539068",1,"254 ",文山第二分局,
文山區,WQA00614,萬隆里,臺北市文山區萬隆街13巷4號,"25.000091,121.538906",1,"757 ",文山第二分局,
文山區,WQA00615,萬隆里,臺北市文山區萬隆街52巷3號,"25.001007,121.537542",1,"2457 ",文山第二分局,
文山區,WQA00983,萬隆里,臺北市文山區羅斯福路五段266號,"25.000667,121.539278",1,"220 ",文山第二分局,
文山區,WQA01127,萬隆里,臺北市文山區萬隆街43號,"25.000402,121.537575",1,"1074 ",文山第二分局,
文山區,WQA01071,萬隆里,臺北市文山區羅斯福路六段28號,"24.999825,121.539621",1,"100 ",文山第二分局,
文山區,WQA01081,萬隆里,臺北市文山區羅斯福路六段6號,"25.000392,121.539396",1,"1024 ",文山第二分局,
文山區,WQA01097,萬隆里,臺北市文山區羅斯福路六段4號,"25.000399,121.539805",1,"329 ",文山第二分局,
文山區,WQA01258,萬隆里,臺北市文山區萬隆街48號,"25.000344,121.538445",1,"3788 ",文山第二分局,
文山區,WQA00319,萬隆里,臺北市文山區景福街100號,"24.998438,121.536862",1,"81 ",文山第二分局,
文山區,WQA00347,萬隆里,臺北市文山區景福街30號,"24.999372,121.538771",1,"724 ",文山第二分局,
文山區,WQA00348,萬隆里,臺北市文山區景福街42號,"24.999279,121.538498",1,"360 ",文山第二分局,
文山區,WQA00351,萬隆里,臺北市文山區景福街12巷2號,"24.99978,121.539222",1,"25 ",文山第二分局,
文山區,WQA00369,萬隆里,臺北市文山區景福街54巷4號,"24.999793,121.538228",1,"233 ",文山第二分局,
文山區,WQA01133,萬隆里,臺北市文山區景福54巷1號,"25.000186,121.537317",1,"16821 ",文山第二分局,
文山區,WQA01194,萬隆里,臺北市文山區萬隆街50號之2,"25.000648,121.537574",1,"250 ",文山第二分局,
文山區,WQA00904,興光里,臺北市文山區興隆路三段69號,"25.000171,121.556327",2,"1644 ",文山第二分局,
文山區,WQA01233,興光里,臺北市文山區興隆路三段137號,"24.998332,121.55878",3,"945 ",文山第二分局,
文山區,WQA01309,興光里,臺北市文山區興德路20巷18號,"25.00071,121.556573",1,"461 ",文山第二分局,
文山區,WQA00560,興光里,臺北市文山區萬芳路105巷103號,"24.996393,121.563598",1,"6402 ",文山第二分局,
文山區,WQA01235,興光里,臺北市文山區興隆路三段107巷1號,"24.99932,121.557261",3,"3280 ",文山第二分局,
文山區,WQA01290,興光里,臺北市文山區興隆路三段107巷8號,"24.99932,121.557261",3,"2333 ",文山第二分局,
文山區,WQA01315,興光里,臺北市文山區萬芳路111號,"24.996943,121.561487",1、2,"209 ",文山第二分局,
文山區,WQA00124,興光里,臺北市文山區辛亥路四段213號,"25.002281,121.555603",1,"65 ",文山第二分局,
文山區,WQA00126,興光里,臺北市文山區辛亥路四段227號,"25.001719,121.555251",1,"53 ",文山第二分局,
文山區,WQA00128,興光里,臺北市文山區辛亥路四段233號,"25.001494,121.555103",1,"213 ",文山第二分局,
文山區,WQA00176,興光里,臺北市文山區辛亥路四段211巷2號,"25.00232,121.555628",1,"94 ",文山第二分局,
文山區,WQA00889,興光里,臺北市文山區興隆路三段17號,"25.000872,121.555066",1,"70 ",文山第二分局,
文山區,WQA01336,興光里,臺北市文山區興德路22號,"25.001104,121.556299",1,"121 ",文山第二分局,
