電腦編號,座落,緯度,經度,地下樓層數,可容納人數,管轄分局,placemark_address
TME0004,宜蘭縣宜蘭市南津里建蘭北路27巷15號,24.73383,121.761738,1.0,2186.0,宜蘭分局,宜蘭縣宜蘭市南津里建蘭北路27巷15號
TME0005,宜蘭縣宜蘭市南津里建蘭北路27巷8號,24.73383,121.761738,1.0,1505.0,宜蘭分局,宜蘭縣宜蘭市南津里建蘭北路27巷8號
TME0006,宜蘭縣宜蘭市南津里縣政一街45號,24.7279612,121.7659287,2.0,2316.0,宜蘭分局,宜蘭縣宜蘭市南津里縣政一街45號
TME0007,宜蘭縣宜蘭市南津里凱旋路129巷1號,24.7241901,121.7625611,1.0,2518.0,宜蘭分局,宜蘭縣宜蘭市南津里凱旋路129巷1號
TME0008,宜蘭縣宜蘭市南津里凱旋路129巷2號,24.7244708,121.7622028,1.0,2988.0,宜蘭分局,宜蘭縣宜蘭市南津里凱旋路129巷2號
TME0009,宜蘭縣宜蘭市進士里嵐峰路一段197號,24.7421056,121.7508847,1.0,299.0,宜蘭分局,宜蘭縣宜蘭市進士里嵐峰路一段197號
TME0010,宜蘭縣宜蘭市南津里縣政一街25號,24.7279991,121.7659093,2.0,1025.0,宜蘭分局,宜蘭縣宜蘭市南津里縣政一街25號
TME0011,宜蘭縣宜蘭市南津里凱旋路135號,24.7255512,121.7622287,3.0,1281.0,宜蘭分局,宜蘭縣宜蘭市南津里凱旋路135號
TME0012,宜蘭縣宜蘭市建業里縣政西路1號,24.7274678,121.7613725,1.0,2768.0,宜蘭分局,宜蘭縣宜蘭市建業里縣政西路1號
TME0013,宜蘭縣宜蘭市建業里縣政七街50巷1號,24.7260003,121.7573169,1.0,631.0,宜蘭分局,宜蘭縣宜蘭市建業里縣政七街50巷1號
TME0014,宜蘭縣宜蘭市建業里縣政西路81號,24.7269028,121.7595127,1.0,473.0,宜蘭分局,宜蘭縣宜蘭市建業里縣政西路81號
TME0015,宜蘭縣宜蘭市擺厘里自強路163號,24.7427519,121.7498735,1.0,1001.0,宜蘭分局,宜蘭縣宜蘭市擺厘里自強路163號
TME0016,宜蘭縣宜蘭市擺厘里嵐峰路一段134號,24.7424295,121.7521657,1.0,420.0,宜蘭分局,宜蘭縣宜蘭市擺厘里嵐峰路一段134號
TME0017,宜蘭縣宜蘭市擺厘里自強路147號,24.7427502,121.7501618,1.0,579.0,宜蘭分局,宜蘭縣宜蘭市擺厘里自強路147號
TME0019,宜蘭縣宜蘭市擺厘里嵐峰路1段120號 ,24.7424008,121.7513142,1.0,855.0,宜蘭分局,宜蘭縣宜蘭市擺厘里嵐峰路1段120號 
TME0021,宜蘭縣宜蘭市擺厘里自強路131號,24.7428053,121.7510025,1.0,681.0,宜蘭分局,宜蘭縣宜蘭市擺厘里自強路131號
TME0022,宜蘭縣宜蘭市擺厘里自強路116號,24.7431861,121.7495592,2.0,676.0,宜蘭分局,宜蘭縣宜蘭市擺厘里自強路116號
TME0023,宜蘭縣宜蘭市擺厘里進士路70號,24.7437274,121.7479706,1.0,748.0,宜蘭分局,宜蘭縣宜蘭市擺厘里進士路70號
TME0024,宜蘭縣宜蘭市擺厘里女中路二段501號,24.7445762,121.7493636,1.0,525.0,宜蘭分局,宜蘭縣宜蘭市擺厘里女中路二段501號
TME0025,宜蘭縣宜蘭市擺厘里女中路二段455號,24.7445681,121.75117,2.0,2127.0,宜蘭分局,宜蘭縣宜蘭市擺厘里女中路二段455號
TME0029,宜蘭縣宜蘭市擺厘里女中路二段491巷2號,24.7441029,121.7494715,2.0,1012.0,宜蘭分局,宜蘭縣宜蘭市擺厘里女中路二段491巷2號
TME0030,宜蘭縣宜蘭市進士里女中路三段209號,24.745077,121.742359,1.0,1324.0,宜蘭分局,宜蘭縣宜蘭市進士里女中路三段209號
TME0031,宜蘭縣宜蘭市進士里嵐峰路二段14號,24.7421712,121.7463234,1.0,290.0,宜蘭分局,宜蘭縣宜蘭市進士里嵐峰路二段14號
TME0033,宜蘭縣宜蘭市進士里女中路三段123號,24.7448609,121.7448055,1.0,302.0,宜蘭分局,宜蘭縣宜蘭市進士里女中路三段123號
TME0034,宜蘭縣宜蘭市進士里女中路三段49號,24.7447818,121.7464903,1.0,746.0,宜蘭分局,宜蘭縣宜蘭市進士里女中路三段49號
TME0035,宜蘭縣宜蘭市進士里進士路171號,24.7443745,121.7480169,1.0,840.0,宜蘭分局,宜蘭縣宜蘭市進士里進士路171號
TME0036,宜蘭縣宜蘭市擺厘里嵐峰路一段84號,24.7427705,121.7537274,1.0,151.0,宜蘭分局,宜蘭縣宜蘭市擺厘里嵐峰路一段84號
TME0037,宜蘭縣宜蘭市擺厘里女中路二段355號,24.7454748,121.7534369,1.0,611.0,宜蘭分局,宜蘭縣宜蘭市擺厘里女中路二段355號
TME0038,宜蘭縣宜蘭市擺厘里嵐峰路一段146號,24.7423958,121.7518393,1.0,135.0,宜蘭分局,宜蘭縣宜蘭市擺厘里嵐峰路一段146號
TME0041,宜蘭縣宜蘭市擺厘里自強路92號,24.7429292,121.7499305,2.0,872.0,宜蘭分局,宜蘭縣宜蘭市擺厘里自強路92號
TME0043,宜蘭縣宜蘭市建業里縣政九街65號,24.7312485,121.7576798,1.0,755.0,宜蘭分局,宜蘭縣宜蘭市建業里縣政九街65號
TME0045,宜蘭縣宜蘭市擺厘里女中路二段355號,24.7453914,121.753373,1.0,483.0,宜蘭分局,宜蘭縣宜蘭市擺厘里女中路二段355號
TME0046,宜蘭縣宜蘭市擺厘里女中路二段355號,24.7453914,121.753373,1.0,410.0,宜蘭分局,宜蘭縣宜蘭市擺厘里女中路二段355號
TME0047,宜蘭縣宜蘭市南津里凱旋路130號,24.7244611,121.763175,1.0,657.0,宜蘭分局,宜蘭縣宜蘭市南津里凱旋路130號
TME0048,宜蘭縣宜蘭市南津里中山路一段399號,24.7294747,121.7644558,1.0,3938.0,宜蘭分局,宜蘭縣宜蘭市南津里中山路一段399號
TME0049,宜蘭縣宜蘭市進士里嵐峰路一段46號,24.7429272,121.7547009,1.0,211.0,宜蘭分局,宜蘭縣宜蘭市進士里嵐峰路一段46號
TME0050,宜蘭縣宜蘭市擺厘里擺里路9-38號,24.743695,121.7513541,1.0,544.0,宜蘭分局,宜蘭縣宜蘭市擺厘里擺里路9-38號
TME0051,宜蘭縣宜蘭市進士里嵐峰路一段175號,24.742095,121.7516327,1.0,571.0,宜蘭分局,宜蘭縣宜蘭市進士里嵐峰路一段175號
TME0052,宜蘭縣宜蘭市擺厘里女中路二段383號,24.7450894,121.7523082,1.0,410.0,宜蘭分局,宜蘭縣宜蘭市擺厘里女中路二段383號
TME0053,宜蘭縣宜蘭市擺厘里嵐峰路一段320號,24.7419417,121.7476152,1.0,871.0,宜蘭分局,宜蘭縣宜蘭市擺厘里嵐峰路一段320號
TMD0002,宜蘭縣宜蘭市新東里陽明三路38號,24.7496455,121.7659524,1.0,676.0,宜蘭分局,宜蘭縣宜蘭市新東里陽明三路38號
TMD0005,宜蘭縣宜蘭市成功里延平路38-28號,24.7556085,121.7654128,1.0,158.0,宜蘭分局,宜蘭縣宜蘭市成功里延平路38-28號
TMD0006,宜蘭縣宜蘭市成功里東港路二段110巷50號,24.7513232,121.7684117,2.0,489.0,宜蘭分局,宜蘭縣宜蘭市成功里東港路二段110巷50號
TMD0007,宜蘭縣宜蘭市成功里成功路50號,24.7569303,121.7657633,1.0,1129.0,宜蘭分局,宜蘭縣宜蘭市成功里成功路50號
TMD0008,宜蘭縣宜蘭市新東里陽明三路160巷93號,24.7513385,121.7659737,1.0,776.0,宜蘭分局,宜蘭縣宜蘭市新東里陽明三路160巷93號
TMD0009,宜蘭縣宜蘭市延平里延平路56巷8號,24.7553671,121.766968,1.0,349.0,宜蘭分局,宜蘭縣宜蘭市延平里延平路56巷8號
TMD0010,宜蘭縣宜蘭市成功里延平路50號,24.7556631,121.7669525,1.0,1526.0,宜蘭分局,宜蘭縣宜蘭市成功里延平路50號
TMD0011,宜蘭縣宜蘭市延平里東港路二段420號,24.755009,121.7627545,1.0,907.0,宜蘭分局,宜蘭縣宜蘭市延平里東港路二段420號
TMD0012,宜蘭縣宜蘭市成功里延平路42巷2弄8號,24.7547725,121.7643422,1.0,1000.0,宜蘭分局,宜蘭縣宜蘭市成功里延平路42巷2弄8號
TMD0013,宜蘭縣宜蘭市成功里延平路38-32號,24.7556743,121.765655,1.0,136.0,宜蘭分局,宜蘭縣宜蘭市成功里延平路38-32號
TMD0014,宜蘭縣宜蘭市延平里延平路56巷5號,24.7554538,121.7674008,1.0,645.0,宜蘭分局,宜蘭縣宜蘭市延平里延平路56巷5號
TMD0015,宜蘭縣宜蘭市成功里延平路50號,24.7556631,121.7669525,1.0,185.0,宜蘭分局,宜蘭縣宜蘭市成功里延平路50號
TMD0016,宜蘭縣宜蘭市成功里延平路34號,24.7549068,121.7638909,1.0,724.0,宜蘭分局,宜蘭縣宜蘭市成功里延平路34號
TMD0017,宜蘭縣宜蘭市新東里校舍一路83巷,24.7507009,121.7646971,1.0,1780.0,宜蘭分局,宜蘭縣宜蘭市新東里校舍一路83巷
TMD0018,宜蘭縣宜蘭市延平里黎明三路一段57巷1號,24.7532596,121.7676137,1.0,2204.0,宜蘭分局,宜蘭縣宜蘭市延平里黎明三路一段57巷1號
TMD0020,宜蘭縣宜蘭市延平里黎明三路一段27巷2號,24.7525599,121.7677889,1.0,287.0,宜蘭分局,宜蘭縣宜蘭市延平里黎明三路一段27巷2號
TMD0021,宜蘭縣宜蘭市新東里校舍路19號,24.7515085,121.763358,1.0,420.0,宜蘭分局,宜蘭縣宜蘭市新東里校舍路19號
TMD0022,宜蘭縣宜蘭市中興里中興路330巷3號,24.756879,121.7619343,1.0,1396.0,宜蘭分局,宜蘭縣宜蘭市中興里中興路330巷3號
TMD0023,宜蘭縣宜蘭市中興里慈安路84巷,24.760417,121.7644547,1.0,694.0,宜蘭分局,宜蘭縣宜蘭市中興里慈安路84巷
TMD0024,宜蘭縣宜蘭市東村里校舍路169號,24.7491874,121.7585064,2.0,9940.0,宜蘭分局,宜蘭縣宜蘭市東村里校舍路169號
TMD0025,宜蘭縣宜蘭市新東里林森路116號,24.756768,121.760658,1.0,233.0,宜蘭分局,宜蘭縣宜蘭市新東里林森路116號
TMD0026,宜蘭縣宜蘭市東村里陽明路131巷93號,24.7461224,121.7585225,1.0,97.0,宜蘭分局,宜蘭縣宜蘭市東村里陽明路131巷93號
TMD0027,宜蘭縣宜蘭市延平里延平路50號,24.7556631,121.7669525,1.0,248.0,宜蘭分局,宜蘭縣宜蘭市延平里延平路50號
TMD0028,宜蘭縣宜蘭市新東里校舍路200號,24.7504722,121.7581958,1.0,92.0,宜蘭分局,宜蘭縣宜蘭市新東里校舍路200號
TMD0029,宜蘭縣宜蘭市新東里陽明二路82號,24.7504713,121.7635533,1.0,514.0,宜蘭分局,宜蘭縣宜蘭市新東里陽明二路82號
TMD0030,宜蘭縣宜蘭市東村里陽明二路46號,24.7497453,121.7640206,1.0,170.0,宜蘭分局,宜蘭縣宜蘭市東村里陽明二路46號
TMD0031,宜蘭縣宜蘭市東村里黎明三路211號,24.7450333,121.7682943,1.0,153.0,宜蘭分局,宜蘭縣宜蘭市東村里黎明三路211號
TMD0032,宜蘭縣宜蘭市新東里校舍路1號,24.7519701,121.7642722,1.0,501.0,宜蘭分局,宜蘭縣宜蘭市新東里校舍路1號
TMF0001,宜蘭縣員山鄉員山村員山路一段210號,24.7455355,121.726448,1.0,156.0,宜蘭分局,宜蘭縣員山鄉員山村員山路一段210號
TMF0002,宜蘭縣員山鄉員山村金山西路265號,24.74626,121.72135,1.0,600.0,宜蘭分局,宜蘭縣員山鄉員山村金山西路265號
TMF0003,宜蘭縣員山鄉員山村復興路20號,24.7451029,121.7226736,1.0,122.0,宜蘭分局,宜蘭縣員山鄉員山村復興路20號
TMF0004,宜蘭縣員山鄉員山村員山路一段143巷23號,24.7455739,121.728086,1.0,376.0,宜蘭分局,宜蘭縣員山鄉員山村員山路一段143巷23號
TMG0001,宜蘭縣員山鄉枕山村枕山路149之46號,24.7677703,121.711531,1.0,394.0,宜蘭分局,宜蘭縣員山鄉枕山村枕山路149之46號
TMG0003,宜蘭縣員山鄉永和村溫泉路8號,24.7493709,121.7134841,1.0,93.0,宜蘭分局,宜蘭縣員山鄉永和村溫泉路8號
TMI0001,宜蘭縣員山鄉內城村榮光路386號,24.7219914,121.6872493,1.0,585.0,宜蘭分局,宜蘭縣員山鄉內城村榮光路386號
TMI0002,宜蘭縣員山鄉內城村榮光路386號,24.7219914,121.6872493,1.0,576.0,宜蘭分局,宜蘭縣員山鄉內城村榮光路386號
TMI0003,宜蘭縣員山鄉內城村榮光路386號,24.7219914,121.6872493,1.0,1130.0,宜蘭分局,宜蘭縣員山鄉內城村榮光路386號
TPA0037,宜蘭縣羅東鎮公正里中正北路40號,24.6795037,121.7719658,1.0,60.0,宜蘭分局,宜蘭縣羅東鎮公正里中正北路40號
TPA0038,宜蘭縣羅東鎮公正里公正路158號,24.678912,121.769111,1.0,389.0,羅東分局,宜蘭縣羅東鎮公正里公正路158號
TPA0044,宜蘭縣羅東鎮信義里中正北路93號,24.681783,121.771168,1.0,91.0,羅東分局,宜蘭縣羅東鎮信義里中正北路93號
TPA0045,宜蘭縣羅東鎮賢文里民意街115號,24.6775561,121.7642426,1.0,180.0,羅東分局,宜蘭縣羅東鎮賢文里民意街115號
TPA0046,宜蘭縣羅東鎮集祥里興東路8-1號,24.6774097,121.7684588,2.0,507.0,羅東分局,宜蘭縣羅東鎮集祥里興東路8-1號
TPA0050,宜蘭縣羅東鎮樹林里公正路324號,24.6807286,121.761905,1.0,354.0,羅東分局,宜蘭縣羅東鎮樹林里公正路324號
TPA0055,宜蘭縣羅東鎮賢文里興東路16號,24.6781677,121.768628,1.0,94.0,羅東分局,宜蘭縣羅東鎮賢文里興東路16號
TPA0059,宜蘭縣羅東鎮公正里公正路157號,24.6785504,121.7697348,1.0,288.0,羅東分局,宜蘭縣羅東鎮公正里公正路157號
TPA0063,宜蘭縣羅東鎮公正里公正路鍾山新村1號,24.6804705,121.766518,1.0,378.0,羅東分局,宜蘭縣羅東鎮公正里公正路鍾山新村1號
TPA0065,宜蘭縣羅東鎮賢文里純精路二段226巷3號,24.6789561,121.7643495,1.0,137.0,羅東分局,宜蘭縣羅東鎮賢文里純精路二段226巷3號
TPA0069,宜蘭縣羅東鎮賢文里民權路160號,24.676616,121.7658876,1.0,139.0,羅東分局,宜蘭縣羅東鎮賢文里民權路160號
TPA0070,宜蘭縣羅東鎮公正里公正路284巷1號,24.6800621,121.7650741,1.0,198.0,羅東分局,宜蘭縣羅東鎮公正里公正路284巷1號
TPA0071,宜蘭縣羅東鎮公正里公正路238號,24.679551,121.7667146,1.0,315.0,羅東分局,宜蘭縣羅東鎮公正里公正路238號
TPA0072,宜蘭縣羅東鎮信義里純精路3段160巷16號,24.682495,121.765975,1.0,382.0,羅東分局,宜蘭縣羅東鎮信義里純精路3段160巷16號
TPA0073,宜蘭縣羅東鎮集祥里公正路103號,24.6782073,121.7709116,1.0,178.0,羅東分局,宜蘭縣羅東鎮集祥里公正路103號
TPA0074,宜蘭縣羅東鎮信義里純精路3段252巷26號,24.6836672,121.7662904,1.0,355.0,羅東分局,宜蘭縣羅東鎮信義里純精路3段252巷26號
TPA0075,宜蘭縣羅東鎮公正里天津路42號,24.679704,121.770143,2.0,971.0,羅東分局,宜蘭縣羅東鎮公正里天津路42號
TPA0076,宜蘭縣羅東鎮集祥里天津路1巷12號,24.6777668,121.7688673,1.0,82.0,羅東分局,宜蘭縣羅東鎮集祥里天津路1巷12號
TPA0079,宜蘭縣羅東鎮樹林里公正路324號,24.6807286,121.761905,1.0,970.0,羅東分局,宜蘭縣羅東鎮樹林里公正路324號
TPA0080,宜蘭縣羅東鎮賢文里興東路85號,24.6783311,121.7684031,1.0,503.0,羅東分局,宜蘭縣羅東鎮賢文里興東路85號
TPA0081,宜蘭縣羅東鎮集祥里興東路16號,24.6781677,121.768628,1.0,317.0,羅東分局,宜蘭縣羅東鎮集祥里興東路16號
TPA0082,宜蘭縣羅東鎮信義里中正北路42號,24.6795451,121.772005,1.0,491.0,羅東分局,宜蘭縣羅東鎮信義里中正北路42號
TPA0083,宜蘭縣羅東鎮公正里倉前路68號,24.681226,121.769097,1.0,928.0,羅東分局,宜蘭縣羅東鎮公正里倉前路68號
TPA0084,宜蘭縣羅東鎮公正里倉前路119號,24.6811527,121.7680597,1.0,133.0,羅東分局,宜蘭縣羅東鎮公正里倉前路119號
TPA0085,宜蘭縣羅東鎮信義里純精路3段252巷35號,24.683281,121.7664493,1.0,605.0,羅東分局,宜蘭縣羅東鎮信義里純精路3段252巷35號
TPA0086,宜蘭縣羅東鎮信義里天津路85號,24.68177,121.7704895,1.0,439.0,羅東分局,宜蘭縣羅東鎮信義里天津路85號
TPA0087,宜蘭縣羅東鎮信義里純精路3段252巷3號,24.6842316,121.7665349,1.0,656.0,羅東分局,宜蘭縣羅東鎮信義里純精路3段252巷3號
TPA0088,宜蘭縣羅東鎮信義里興東路245號,24.6830472,121.7699445,0.0,433.0,羅東分局,宜蘭縣羅東鎮信義里興東路245號
TPA0089,宜蘭縣羅東鎮信義里愛國路85號,24.685316,121.7680872,1.0,247.0,羅東分局,宜蘭縣羅東鎮信義里愛國路85號
TPA0090,宜蘭縣羅東鎮信義里興東路263號,24.6838191,121.77022,1.0,432.0,羅東分局,宜蘭縣羅東鎮信義里興東路263號
TPA0091,宜蘭縣羅東鎮賢文里民生路113號,24.6778807,121.7658807,1.0,266.0,羅東分局,宜蘭縣羅東鎮賢文里民生路113號
TPA0092,宜蘭縣羅東鎮公正里公正路196號,24.6791862,121.7680421,1.0,219.0,羅東分局,宜蘭縣羅東鎮公正里公正路196號
TPA0093,宜蘭縣羅東鎮賢文里純精路2段195號,24.6790305,121.7635975,1.0,1696.0,羅東分局,宜蘭縣羅東鎮賢文里純精路2段195號
TPA0094,宜蘭縣羅東鎮信義里興東路280號,24.6843395,121.7706377,1.0,194.0,羅東分局,宜蘭縣羅東鎮信義里興東路280號
TPA0096,宜蘭縣羅東鎮賢文里公正路289號,24.6800598,121.7635631,1.0,713.0,羅東分局,宜蘭縣羅東鎮賢文里公正路289號
TPA0097,宜蘭縣羅東鎮賢文里河濱路25號,24.6878307,121.7521603,1.0,194.0,羅東分局,宜蘭縣羅東鎮賢文里河濱路25號
TPA0099,宜蘭縣羅東鎮樹林里豐年路207號,24.682358,121.7618327,1.0,588.0,羅東分局,宜蘭縣羅東鎮樹林里豐年路207號
TPA0103,宜蘭縣羅東鎮賢文里公正路371號,24.6804358,121.7611148,1.0,448.0,羅東分局,宜蘭縣羅東鎮賢文里公正路371號
TPA0105,宜蘭縣羅東鎮信義里興東路117號,24.679657,121.768822,1.0,164.0,羅東分局,宜蘭縣羅東鎮信義里興東路117號
TPA0106,宜蘭縣羅東鎮賢文里公正路173號,24.6789721,121.7679528,2.0,122.0,羅東分局,宜蘭縣羅東鎮賢文里公正路173號
TPA0107,宜蘭縣羅東鎮信義里純精路3段162號,24.683066,121.765898,1.0,1089.0,羅東分局,宜蘭縣羅東鎮信義里純精路3段162號
TPA0108,宜蘭縣羅東鎮公正里倉前路81號,24.6807791,121.769661,2.0,291.0,羅東分局,宜蘭縣羅東鎮公正里倉前路81號
TPA0109,宜蘭縣羅東鎮信義里純精路三段107號,24.6826413,121.7647796,1.0,436.0,羅東分局,宜蘭縣羅東鎮信義里純精路三段107號
TPA0147,宜蘭縣羅東鎮國華里國華路101號,24.6765027,121.7607902,1.0,262.0,羅東分局,宜蘭縣羅東鎮國華里國華路101號
TPA0166,宜蘭縣羅東鎮國華里國華路101號,24.6765027,121.7607902,1.0,142.0,羅東分局,宜蘭縣羅東鎮國華里國華路101號
TPA0324,宜蘭縣羅東鎮賢文里中華路45號,24.6776342,121.7667344,1.0,144.0,羅東分局,宜蘭縣羅東鎮賢文里中華路45號
TPA0325,宜蘭縣羅東鎮集祥里公正路155號,24.6784933,121.7698821,3.0,754.0,羅東分局,宜蘭縣羅東鎮集祥里公正路155號
TPA0329,宜蘭縣羅東鎮樹林里樹人路36號,24.6815361,121.7633766,1.0,619.0,羅東分局,宜蘭縣羅東鎮樹林里樹人路36號
TPA0330,宜蘭縣羅東鎮信義里長春路62號,24.678057,121.7708871,1.0,614.0,羅東分局,宜蘭縣羅東鎮信義里長春路62號
TPA0342,宜蘭縣羅東鎮信義里興東路269號,24.6840205,121.770294,1.0,263.0,羅東分局,宜蘭縣羅東鎮信義里興東路269號
TPA0344,宜蘭縣羅東鎮賢文里中華路29-1號,24.6767944,121.7663931,1.0,215.0,羅東分局,宜蘭縣羅東鎮賢文里中華路29-1號
TPA0353,宜蘭縣羅東鎮公正里公正路119號,24.6783794,121.7702587,1.0,353.0,羅東分局,宜蘭縣羅東鎮公正里公正路119號
TPA0355,宜蘭縣羅東鎮信義里林場路1號,24.6838913,121.7711109,1.0,348.0,羅東分局,宜蘭縣羅東鎮信義里林場路1號
TPA0359,宜蘭縣羅東鎮公正里中華路99號,24.6824518,121.768302,1.0,1024.0,羅東分局,宜蘭縣羅東鎮公正里中華路99號
TPA0361,宜蘭縣羅東鎮國華里國華街101號,24.6773113,121.7610201,1.0,1483.0,羅東分局,宜蘭縣羅東鎮國華里國華街101號
TPA0368,宜蘭縣羅東鎮賢文里忠孝路90巷26號,24.676883,121.765946,1.0,343.0,羅東分局,宜蘭縣羅東鎮賢文里忠孝路90巷26號
TPA0370,宜蘭縣羅東鎮賢文里中華路47號,24.6789072,121.7670582,2.0,3881.0,羅東分局,宜蘭縣羅東鎮賢文里中華路47號
TPA0371,宜蘭縣羅東鎮信義里純精路3段156號,24.6827359,121.7654628,2.0,1109.0,羅東分局,宜蘭縣羅東鎮信義里純精路3段156號
TPA0372,宜蘭縣羅東鎮樹林里豐年路39巷25號,24.6813796,121.7575328,1.0,1573.0,羅東分局,宜蘭縣羅東鎮樹林里豐年路39巷25號
TPA0375,宜蘭縣羅東鎮仁愛里仁愛路三段325巷2號,24.701803,121.759362,1.0,356.0,羅東分局,宜蘭縣羅東鎮仁愛里仁愛路三段325巷2號
TPA0376,宜蘭縣羅東鎮信義里中華路99號,24.6824518,121.768302,1.0,148.0,羅東分局,宜蘭縣羅東鎮信義里中華路99號
TPA0377,宜蘭縣羅東鎮集祥里民生路82號,24.677277,121.769036,1.0,494.0,羅東分局,宜蘭縣羅東鎮集祥里民生路82號
TPA0380,宜蘭縣羅東鎮公正里倉前路77號,24.6806577,121.7700407,1.0,323.0,羅東分局,宜蘭縣羅東鎮公正里倉前路77號
TPA0384,宜蘭縣羅東鎮賢文里忠孝路88號,24.677271,121.765325,1.0,154.0,羅東分局,宜蘭縣羅東鎮賢文里忠孝路88號
TPA0386,宜蘭縣羅東鎮公正里倉前路77號,24.6804963,121.7701157,1.0,610.0,羅東分局,宜蘭縣羅東鎮公正里倉前路77號
TPA0389,宜蘭縣羅東鎮信義里天津路61號,24.6812054,121.7703171,1.0,339.0,羅東分局,宜蘭縣羅東鎮信義里天津路61號
TPA0390,宜蘭縣羅東鎮公正里中華路57-2號,24.6797695,121.7674251,1.0,284.0,羅東分局,宜蘭縣羅東鎮公正里中華路57-2號
TPA0395,宜蘭縣羅東鎮公正里倉前路99號,24.681085,121.768568,1.0,177.0,羅東分局,宜蘭縣羅東鎮公正里倉前路99號
TPA0396,宜蘭縣羅東鎮公正里林森路68號,24.6794961,121.7702958,1.0,615.0,羅東分局,宜蘭縣羅東鎮公正里林森路68號
TPA0413,宜蘭縣羅東鎮集祥里天津路13號,24.6781824,121.7693736,1.0,318.0,羅東分局,宜蘭縣羅東鎮集祥里天津路13號
TPA0416,宜蘭縣羅東鎮信義里復興路一段16號,24.6822531,121.7709044,1.0,304.0,羅東分局,宜蘭縣羅東鎮信義里復興路一段16號
TPA0110,宜蘭縣羅東鎮漢民里中山西街224號,24.6731317,121.7644214,1.0,866.0,羅東分局,宜蘭縣羅東鎮漢民里中山西街224號
TPA0115,宜蘭縣羅東鎮南豪里興東南路100號,24.6707283,121.7687197,1.0,855.0,羅東分局,宜蘭縣羅東鎮南豪里興東南路100號
TPA0117,宜蘭縣羅東鎮北成里中山路四段360號,24.6728353,121.7571262,1.0,262.0,羅東分局,宜蘭縣羅東鎮北成里中山路四段360號
TPA0125,宜蘭縣羅東鎮漢民里北成路1段11號,24.6749815,121.7626812,1.0,324.0,羅東分局,宜蘭縣羅東鎮漢民里北成路1段11號
TPA0144,宜蘭縣羅東鎮國華里北成路1段125號 ,24.675601,121.7585969,1.0,351.0,羅東分局,宜蘭縣羅東鎮國華里北成路1段125號 
TPA0153,宜蘭縣羅東鎮漢民里中山西路3號,24.675037,121.763793,1.0,125.0,羅東分局,宜蘭縣羅東鎮漢民里中山西路3號
TPA0154,宜蘭縣羅東鎮國華里培英路147號,24.679446,121.7574023,1.0,105.0,羅東分局,宜蘭縣羅東鎮國華里培英路147號
TPA0157,宜蘭縣羅東鎮仁和里光華街75號,24.6787959,121.757976,1.0,361.0,羅東分局,宜蘭縣羅東鎮仁和里光華街75號
TPA0158,宜蘭縣羅東鎮西安里純精路1段109號,24.6707387,121.7640334,1.0,622.0,羅東分局,宜蘭縣羅東鎮西安里純精路1段109號
TPA0159,宜蘭縣羅東鎮西安里北成路1段125號,24.674501,121.762298,1.0,323.0,羅東分局,宜蘭縣羅東鎮西安里北成路1段125號
TPA0162,宜蘭縣羅東鎮成功里興東南路188-2號,24.6731255,121.7672414,1.0,228.0,羅東分局,宜蘭縣羅東鎮成功里興東南路188-2號
TPA0169,宜蘭縣羅東鎮漢民里忠孝路53號,24.676474,121.764851,1.0,159.0,羅東分局,宜蘭縣羅東鎮漢民里忠孝路53號
TPA0170,宜蘭縣羅東鎮西安里維揚路245巷17號,24.6717602,121.7564118,1.0,396.0,羅東分局,宜蘭縣羅東鎮西安里維揚路245巷17號
TPA0171,宜蘭縣羅東鎮仁和里中正街5號,24.673043,121.769803,1.0,129.0,羅東分局,宜蘭縣羅東鎮仁和里中正街5號
TPA0172,宜蘭縣羅東鎮國華里四育路10號,24.6759738,121.7596578,1.0,486.0,羅東分局,宜蘭縣羅東鎮國華里四育路10號
TPA0173,宜蘭縣羅東鎮成功里興東南路245號,24.6726715,121.7670889,1.0,270.0,羅東分局,宜蘭縣羅東鎮成功里興東南路245號
TPA0174,宜蘭縣羅東鎮成功里南門路121號,24.67282,121.7653774,1.0,352.0,羅東分局,宜蘭縣羅東鎮成功里南門路121號
TPA0175,宜蘭縣羅東鎮國華里光華街18號,24.6780161,121.7589979,1.0,680.0,羅東分局,宜蘭縣羅東鎮國華里光華街18號
TPA0176,宜蘭縣羅東鎮北成里光華街38號,24.6787257,121.7582945,1.0,447.0,羅東分局,宜蘭縣羅東鎮北成里光華街38號
TPA0177,宜蘭縣羅東鎮北成里培英路152號,24.6792078,121.758126,1.0,229.0,羅東分局,宜蘭縣羅東鎮北成里培英路152號
TPA0178,宜蘭縣羅東鎮漢民里北成路1段16號,24.675171,121.7622667,1.0,1683.0,羅東分局,宜蘭縣羅東鎮漢民里北成路1段16號
TPA0179,宜蘭縣羅東鎮維揚里成功街156號,24.6710461,121.7628127,1.0,254.0,羅東分局,宜蘭縣羅東鎮維揚里成功街156號
TPA0180,宜蘭縣羅東鎮仁和里康樂巷14號,24.6732482,121.7692572,1.0,204.0,羅東分局,宜蘭縣羅東鎮仁和里康樂巷14號
TPA0183,宜蘭縣羅東鎮北成里中山路4段360號,24.6726722,121.756686,1.0,509.0,羅東分局,宜蘭縣羅東鎮北成里中山路4段360號
