類別,編號,里別,地址,Location,地下層數位址,可容納人數,備註
一般建築,C0520,社西里,高雄市路竹區社西里大仁路811號,"22.873149,120.258539",1,145.0,
一般建築,C0521,社南里,高雄市路竹區社南里大同路513巷138號,"22.853324,120.271045",1,543.0,
一般建築,C0522,社南里,高雄市路竹區社南里大同路550號,"22.855477,120.266368",1,1542.0,
一般建築,C0523,阿蓮里,高雄市阿蓮區阿蓮里中正路334號,"22.881062,120.334656",1,1602.0,
一般建築,C0524,阿蓮里,高雄市阿蓮區阿蓮里中正路382號,"22.880989,120.333955",1,304.0,
一般建築,C0525,阿蓮里,高雄市阿蓮區阿蓮里民族路158號,"22.882349,120.330274",1,1024.0,
一般建築,C0526,阿蓮里,高雄市阿蓮區阿蓮里民族路163號,"22.88323,120.329869",1,1148.0,
一般建築,C0527,後鄉里,高雄市路竹區後鄉里長興路22號,"22.846792,120.243628",1,1458.0,
一般建築,C0528,後鄉里,高雄市路竹區後鄉里長興路22號,"22.846424539316875, 120.24326249942884",1,593.0,
一般建築,C0529,後鄉里,高雄市路竹區後鄉里長興路22號,"22.84643145557787, 120.2431917376191",1,416.0,
一般建築,C0530,後鄉里,高雄市路竹區後鄉里長興路22號,"22.846384029781156, 120.24334934346803",1,239.0,
一般建築,C0531,後鄉里,高雄市路竹區後鄉里長興路66號,"22.845922,120.242241",1,727.0,
一般建築,C0532,後鄉里,高雄市路竹區後鄉里長興路66號,"22.846207570315837, 120.24298749689355",1,77.0,
一般建築,C0533,後鄉里,高雄市路竹區後鄉里順安路299號,"22.83691,120.241739",1,505.0,
一般建築,C0534,後鄉里,高雄市路竹區後鄉里順安路331號,"22.834292,120.241798",1,83.0,
一般建築,C0535,後鄉里,高雄市路竹區後鄉里順安路345號,"22.838199,120.239988",1,319.0,
一般建築,C0536,後鄉里,高雄市路竹區後鄉里順安路355號,"22.836162,120.241255",1,106.0,
一般建築,C0537,海埔里,高雄市湖內區海埔里中山路1段887號,"22.899159,120.234038",1,155.0,
一般建築,C0538,海埔里,高雄市湖內區海埔里忠孝街112號,"22.893547,120.234324",1,857.0,
一般建築,C0539,崎漏里,高雄市茄萣區崎漏里大發路103號,"22.867448,120.193184",1,55.0,
一般建築,C0540,崎漏里,高雄市茄萣區崎漏里大發路105號,"22.867438,120.193145",1,265.0,
一般建築,C0541,崎漏里,高雄市茄萣區崎漏里大發路1號,"22.86387666,120.194937825025",1,151.0,
一般建築,C0542,崎漏里,高雄市茄萣區崎漏里民治路2號,"22.876054,120.196298",1,549.0,
一般建築,C0543,崎漏里,高雄市茄萣區崎漏里民治路85號,"22.875064,120.195916",1,1971.0,
一般建築,C0544,崎漏里,高雄市茄萣區崎漏里民權路10號,"22.866619,120.198627",1,727.0,
一般建築,C0545,崎漏里,高雄市茄萣區崎漏里民權路12號,"22.866817,120.198552",1,1772.0,
一般建築,C0546,崎漏里,高雄市茄萣區崎漏里民權路282號,"22.874773,120.195548",1,1972.0,
一般建築,C0547,崗山里,高雄市阿蓮區崗山里95之2號,"22.865341,120.331706",1,129.0,
一般建築,C0548,崗山里,高雄市阿蓮區崗山里95之2號,"22.865311320945434, 120.33169203428125",1,416.0,
一般建築,C0549,崗山里,高雄市阿蓮區崗山里崗山95之11號,"22.865438,120.325889",1,150.0,
一般建築,C0550,清蓮里,高雄市阿蓮區清蓮里民生路61號,"22.882114,120.327667",1,257.0,
一般建築,C0551,清蓮里,高雄市阿蓮區清蓮里民權路80號,"22.882314,120.326531",1,181.0,
一般建築,C0552,復安里,高雄市阿蓮區復安里復安172號,"22.850394,120.323955",1,66.0,
一般建築,C0553,港後里,高雄市阿蓮區港後里崙頂64號,"22.877832,120.308241",1,145.0,
一般建築,C0554,港後里,高雄市阿蓮區港後里港後路76之6號,"22.87207731,120.316494563999",1,749.0,
一般建築,C0555,港後里,高雄市阿蓮區港後里港後路76號,"22.87207507,120.31649251756",1,739.0,
一般建築,C0556,港後里,高雄市阿蓮區港後里港後路76號,"22.872070495946595, 120.31649547057977",1,106.0,
一般建築,C0557,湖內里,高雄市湖內區湖內里中山路1段150號,"22.881031,120.251599",1,630.0,
一般建築,C0558,湖內里,高雄市湖內區湖內里東方路107號,"22.87947,120.247919",1,1602.0,
一般建築,C0559,湖東里,高雄市湖內區湖內里中山路1段301巷52弄7號,"22.881893,120.246883",1,1800.0,
一般建築,C0560,湖東里,高雄市湖內區湖內里中山路1段301巷62弄23號,"22.881195,120.247339",1,3603.0,
一般建築,C0561,湖東里,高雄市湖內區湖內里民生街146號,"22.878433,120.247823",1,1900.0,
一般建築,C0562,湖東里,高雄市湖內區湖內里民生街207號之1,"22.87818864,120.247334996189",1,727.0,
一般建築,C0563,湖東里,高雄市湖內區湖內里東方路105巷6弄4號,"22.878834,120.247783",1,1374.0,
一般建築,C0564,湖東里,高雄市湖內區湖內里東方路21號,"22.880154,120.2496",1,1002.0,
一般建築,C0565,逸賢里,高雄市湖內區逸賢里湖中路812號,"22.906086,120.208523",1,2080.0,
一般建築,C0566,葉厝里,高雄市湖內區葉厝里保生路394巷6號,"22.90727,120.217108",1,549.0,
一般建築,C0567,鴨寮里,高雄市路竹區鴨寮里復興路667號,"22.843389,120.280559",1,357.0,
一般建築,C0568,大湖里,高雄市湖內區大湖里民權路9之1號,"22.887724189674522, 120.24379265315979",1,145.0,
一般建築,C0569,阿蓮里,高雄市阿蓮區阿蓮里中正路334號,"22.881048650858087, 120.33471042395615",1,580.0,
一般建築,C0570,田尾里,高雄市湖內區中山路1段711號,"22.896402239578904, 120.23780018803122",1,1148.0,
一般建築,C0571,西德里,高雄市田寮區西德里長山路1號,"22.89158034578904, 120.37157493217049",1,832.0,
一般建築,C0572,保定里,高雄市茄萣區保定里信義路2段54號,"22.900933212652113, 120.22009319426492",1,3603.0,
一般建築,C0573,南安里,高雄市田寮區南安里崗安路71號,"22.869976132139666, 120.35942466931881",1,1800.0,
一般建築,C0574,後鄉里,高雄市路竹區後鄉里新興路122巷2號,"22.842709632856902, 120.23907664609702",1,266.0,
一般建築,C0575,湖內里,高雄市湖內區湖內里東方路110號,"22.87967209922681, 120.24687219738732",1,206.0,
一般建築,C0576,湖內里,高雄市湖內區湖內里東方路110號,"22.87978357346776, 120.24696773710036",1,1640.0,
一般建築,C0577,湖內里,高雄市湖內區湖內里東方路110號,"22.880365410119683, 120.24672480808846",1,1436.0,
一般建築,C0578,湖內里,高雄市湖內區湖內里東方路110號,"22.88003377470893, 120.24592019856915",1,246.0,
一般建築,C0780,三協里,高雄市旗山區三協里旗南一路168之1號,"22.880652,120.477151",1,20.0,
一般建築,C0781,三協里,高雄市旗山區三協里旗南一路168之2號,"22.880614,120.477132",1,68.0,
政府機關,C0782,上平里,高雄市杉林區上平里山仙路6號,"22.971727,120.540139",1,208.0,
一般建築,C0783,大林里,高雄市旗山區大林里溝坪路98之1號,"22.968584,120.515711",1,4149.0,
交通設施,C0784,大德里,高雄市旗山區大德里大同街23號,"22.883637,120.4845",1,409.0,
一般建築,C0785,大德里,高雄市旗山區大德里中山路38號,"22.885632,120.482138",1,27.0,
學校,C0786,大德里,高雄市旗山區大德里中學路42號,"22.881406,120.48132",1,877.0,
醫院照護,C0787,大德里,高雄市旗山區大德里中學路60號,"22.880693,120.483277",1,2824.0,
一般建築,C0788,大德里,高雄市旗山區大德里延平一路688巷4號,"22.88425,120.48269",1,30.0,
一般建築,C0789,大德里,高雄市旗山區大德里延平一路688巷6號,"22.884255,120.48263",1,29.0,
醫院照護,C0790,大德里,高雄市旗山區大德里延平一路689號,"22.883617,120.483223",1,222.0,
郵局,C0791,大德里,高雄市旗山區大德里延平一路690號,"22.884,120.482904",1,1131.0,
一般建築,C0792,大德里,高雄市旗山區大德里復新東街67號,"22.88501,120.485066",1,169.0,
一般建築,C0793,大德里,高雄市旗山區大德里復新街22號,"22.885048,120.482386",1,31.0,
一般建築,C0794,大德里,高雄市旗山區大德里復新街24號,"22.885048,120.482327",1,31.0,
政府機關,C0795,內門里,高雄市內門區內門里內門20號,"22.942858,120.462501",1,267.0,
一般建築,C0796,內南里,高雄市內門區內南里內南里菜園頂8-8號,"22.91245137,120.47039709582",1,1302.0,
一般建築,C0797,內南里,高雄市內門區內南里內南里菜園頂8-8號,"22.912372083334404, 120.47040010107642",1,982.0,
辦公室,C0798,太平里,高雄市旗山區太平里中山南街2號,"22.884122,120.48079",1.2,1040.0,
一般建築,C0799,太平里,高雄市旗山區太平里中正路3號,"22.88641684,120.479858625026",1,360.0,
一般建築,C0800,太平里,高雄市旗山區太平里中正路6之6號,"22.88716404,120.480034759483",1,3478.0,
一般建築,C0801,太平里,高雄市旗山區太平里泰安街62號,"22.88249,120.480564",1,917.0,
辦公室,C0802,太平里,高雄市旗山區太平里旗南一路57號,"22.88521815,120.479995167353",1,103.0,
一般建築,C0803,永和里,高雄市旗山區永和里志航街10號,"22.896215,120.482919",1,37.0,
學校,C0804,永和里,高雄市旗山區永和里延平一路111號,"22.898897,120.482848",1,1582.0,
一般建築,C0805,永和里,高雄市旗山區永和里延平一路203巷20號,"22.895177,120.484371",1,327.0,
學校,C0806,永和里,高雄市旗山區永和里旗甲路1段195號,"22.901557,120.482714",1,599.0,
學校,C0807,永和里,高雄市旗山區永和里旗甲路1段195號,"22.90128412389898, 120.48235697682476",1,138.0,
學校,C0808,永和里,高雄市旗山區永和里旗甲路1段195號,"22.901372300211758, 120.48264414110035",1,2504.0,
學校,C0809,永和里,高雄市旗山區永和里旗甲路1段195號,"22.900714984500944, 120.48151288789352",1,1404.0,
商場,C0810,永和里,高雄市旗山區永和里旗甲路一段146號,"22.897936,120.482181",1,482.0,
一般建築,C0811,永和里,高雄市旗山區永和里旗甲路一段85號,"22.896404,120.481386",1,178.0,
辦公室,C0812,合和里,高雄市美濃區合和里成功路139號,"22.893912,120.547053",1,356.0,
一般建築,C0813,竹峰里,高雄市旗山區竹峰里文中路98號,"22.893128,120.481058",1,14.0,
郵局,C0814,西安里,高雄市甲仙區西安里林森路42號,"23.08300852,120.589121153868",1,121.0,
政府機關,C0815,和安里,高雄市甲仙區和安里中山路50號,"23.083953,120.587693",1,290.0,
活動中心,C0816,和安里,高雄市甲仙區和安里中山路56號,"23.083883,120.587301",1,167.0,
醫院照護,C0817,和安里,高雄市甲仙區和安里中正路99巷12號,"23.084284,120.587644",1,74.0,
辦公室,C0818,和安里,高雄市甲仙區和安里文化路129號,"23.08078,120.587915",1,177.0,
學校,C0819,東平里,高雄市旗山區東平里樹人路21號,"22.884461,120.494376",1,392.0,
學校,C0820,東平里,高雄市旗山區東平里樹人路21號,"22.8842529221505, 120.49410349272061",1,639.0,
學校,C0821,東平里,高雄市旗山區東平里樹人路21號,"22.883974874479595, 120.49413135132006",1,212.0,
旅館,C0822,東安里,高雄市甲仙區東安里文化南路18號,"23.081638,120.589814",1,80.0,
學校,C0823,東門里,高雄市美濃區東門里民族路36巷2之1號,"22.900404,120.553487",1,523.0,
一般建築,C0824,南勝里,高雄市旗山區南勝里得勝巷2之1號,"22.794426,120.452794",1,1290.0,
學校,C0825,南勝里,高雄市旗山區南勝里龍文巷30號,"22.77615,120.44886",1,213.0,
辦公室,C0826,湄洲里,高雄市旗山區湄洲里中山路102號,"22.887936,120.482195",1,225.0,
辦公室,C0827,湄洲里,高雄市旗山區湄洲里中山路120號,"22.88856,120.482164",1,172.0,
一般建築,C0828,湄洲里,高雄市旗山區湄洲里中山路223號,"22.89097584,120.48176699619",1,40.0,
一般建築,C0829,湄洲里,高雄市旗山區湄洲里中山路225號,"22.89104117,120.481720067354",1,80.0,
一般建築,C0830,湄洲里,高雄市旗山區湄洲里中山路227號,"22.89108715,120.48169849619",1,67.0,
一般建築,C0831,湄洲里,高雄市旗山區湄洲里中華路548號,"22.888093,120.485169",1,902.0,
一般建築,C0832,湄洲里,高雄市旗山區湄洲里中華路582號,"22.886666,120.485377",1,1296.0,
一般建築,C0833,湄洲里,高雄市旗山區湄洲里延平一路534之1號,"22.888752,120.48309",1,62.0,
一般建築,C0834,湄洲里,高雄市旗山區湄洲里延平一路591巷40弄10號,"22.886431,120.483794",1,40.0,
政府機關,C0835,湄洲里,高雄市旗山區湄洲里華中街1號,"22.88793,120.482957",1,1092.0,
政府機關,C0836,湄洲里,高雄市旗山區湄洲里華中街3之1號,"22.887936,120.482534",1,238.0,
一般建築,C0837,圓富里,高雄市旗山區圓富里華山路9號,"22.927327,120.501896",1,1681.0,
旅館,C0838,圓富里,高雄市旗山區圓富里旗甲路2段396號,"22.92346675,120.497907996191",1,210.0,
學校,C0839,圓富里,高雄市旗山區圓富里旗甲路二段609號,"22.928808,120.500528",1,804.0,
政府機關,C0840,龍山里,高雄市美濃區龍山里龍肚街62號,"22.881923,120.572282",1,117.0,
一般建築,C0841,觀亭里,高雄市內門區觀亭里中正路115巷18之5號,"22.916696,120.455892",1,2394.0,
一般建築,C0842,觀亭里,高雄市內門區觀亭里中正路115巷18之5號,"22.9170645797049, 120.45533059457475",1,82.0,
市場,C0843,觀亭里,高雄市內門區觀亭里中正路115巷1號,"22.917404,120.455868",1,266.0,
辦公室,C0844,觀亭里,高雄市內門區觀亭里南屏路148號,"22.921605,120.455622",1,386.0,
圖書館,LG0002,六龜里,高雄市六龜區義寶里光復路70號,"22.99618089691992, 120.63467214119984",1,151.0,
辦公室,LG0003,義寶里,高雄市六龜區義寶里光復路107號,"22.995567506339047, 120.63517497602446",1,561.0,
辦公室,LG0001,義寶里,高雄市六龜區義寶里華南街34號,"22.997867706603525, 120.63434834812251",1,451.0,
宗教設施,LG0004,興龍里,高雄市六龜區興龍里舊潭3之3號,"23.010758953974456, 120.66921387888253",1,1180.0,
一般建築,C0849,中和里,高雄市楠梓區中和里藍田路1166號,"22.72507105873468, 120.27594623005885",1.2.3,6132.0,
一般建築,C0850,中和里,高雄市楠梓區中和里大學三十三街62號,"22.720996896068502, 120.27762023054282",1.2,4358.0,
一般建築,ZN2633,藍田里,高雄市楠梓區藍田里大學東路698號,"22.735293507102153, 120.2908897983406",1.2,7478.0,
一般建築,ZN2631,藍田里,高雄市楠梓區藍田里高雄大學路298號,"22.728160706074263, 120.28515599590423",1.2.3,5534.0,
一般建築,ZN2632,仁昌里,高雄市楠梓區仁昌里惠民路271號,"22.723726425104456, 120.29301136598512",1.2.3.4,7092.0,
一般建築,ZN2634,清豐里,高雄市楠梓區清豐里芎蕉二街88號,"22.750921656225486, 120.33023076575749",1.2.3,6396.0,
一般建築,GS0354,台上里,高雄市岡山區台上里忠誠街209號,"22.802245428749842, 120.29675297038636",1,2986.0,
一般建築,QT0058,甲北里,高雄市橋頭區甲北里經武路1130巷111號,"22.738228774705963, 120.2991177143875",1,5740.0,
一般建築,DX001,三奶里,高雄市大社區三奶村興工路5號,"22.717240068600546, 120.34339807431758",1,706.0,
一般建築,DX002,三奶里,高雄市大社區三奶里興工路4號,"22.72102318081396, 120.34179157373131",1,576.0,
一般建築,DX003,三奶里,高雄市大社區興工路2號,"22.724110245079284, 120.34026726755657",1,972.0,
一般建築,DX004,大社里,高雄市大社區三民路336之2號,"22.731165949061204, 120.34539743209714",1,266.0,
一般建築,DX005,三奶里,高雄市大社區三奶里興工路1號,"22.72016127128817, 120.34243643545545",1,40.0,
一般建築,DX006,大社里,高雄市大社區大社里大社路109號,"22.734679296812573, 120.35310003242313",1,76.0,
一般建築,DX007,保社里,高雄市大社區保社里旗楠路39號,"22.745889737536245, 120.34333576733584",1,73.0,
一般建築,DX008,保社里,高雄市大社區旗楠路62號,"22.745050178856705, 120.34307926042639",1,24.0,
一般建築,DX009,保社里,高雄市大社區保社里旗楠路99號,"22.74938222019968, 120.34552443040533",1,113.0,
一般建築,DX010,三奶里,高雄市大社區大社石化工業區興工路2號,"22.72422045311829, 120.34021572056233",1,283.0,
一般建築,DX011,大社里,高雄市大社區自強街5號,"22.73085241328043, 120.34685691545666",1,96.0,
一般建築,DX012,三奶里,高雄市大社區經建路8號,"22.72474334898407, 120.33604132600347",1,78.0,
一般建築,DX013,翠屏里,高雄市大社區中山路462號,"22.730900074767966, 120.35443074752772",1,69.0,
一般建築,DX014,三奶里,高雄市大社區經建路10號,"22.72401309495512, 120.33419593173674",1,505.0,
一般建築,DX015,三奶里,高雄市大社區興工路3號,"22.71918475901816, 120.3429073389489",1,174.0,
一般建築,DX016,三奶里,高雄市大社區興工路1之3號,"22.724059543096253, 120.34108359973698",1,361.0,
一般建築,DX017,三奶里,高雄市大社區三奶里永宏巷35號,"22.717342533230855, 120.34470662197961",1,186.0,
一般建築,DX018,三奶里,高雄市大社區經建路8之1號,"22.724736599612744, 120.3360040630228",1,60.0,
一般建築,DX019,三奶里,高雄市大社區三奶里興工路4號,"22.720997925879388, 120.3416293398136",1,586.0,
一般建築,DX021,保社里,高雄市大社區旗楠路23號,"22.74647666122038, 120.34227200445463",1,37.0,
一般建築,DX022,大社里,高雄市大社區大社里自強街9號,"22.731282409417773, 120.3469860238302",1,184.0,
一般建築,DX023,三奶里,高雄市大社區三奶里興工路1之1號,"22.724121328738704, 120.34111756199124",1,157.0,
一般建築,DX024,保社里,高雄市大社區保社里中正路560巷19號,"22.748295728962546, 120.35239121187703",1,97.0,
一般建築,DX025,保社里,高雄市大社區旗南路96號,"22.749841046147424, 120.3503310418232",1,181.0,
一般建築,DX026,保社里,高雄市大社區民生路31巷1之2號,"22.728220619756097, 120.34691743404785",1,33.0,
一般建築,DX027,保社里,高雄市大社區保社里旗楠路27號,"22.746849451043026, 120.34194265819451",1,129.0,
一般建築,DX028,大社里,高雄市大社區大社里中山路260號,"22.73169915661925, 120.34908823049302",1,293.0,
一般建築,DX029,保社里,高雄市大社區保社里萬金路8之6號,"22.74903883862437, 120.34443084113278",1,89.0,
一般建築,DX030,保社里,高雄市大社區保社村旗楠路80巷212號,"22.743832364071096, 120.34505243325391",1,69.0,
一般建築,DX031,保社里,高雄市大社區萬金巷56號,"22.751611782980945, 120.34312278260222",1,638.0,
一般建築,DX032,三奶里,高雄市大社區經建路2號,"22.727454136179578, 120.34263439290449",1,316.0,
一般建築,DX033,大社里,高雄市大社區自強街11號,"22.731634538570596, 120.34709168871031",1,137.0,
一般建築,DX034,觀音里,高雄市大社區觀音里三民路232號,"22.72696036595966, 120.3487864509673",1,449.0,
一般建築,DX035,保社里,高雄市大社區保社村旗楠路80巷210號,"22.744631738534135, 120.34566970911834",1,276.0,
一般建築,DX036,保社里,高雄市大社區保社里旗楠路80巷60號,"22.746016125925497, 120.34663363262912",1,435.0,
一般建築,DX037,觀音里,高雄市大社區觀音里中華路8巷137號,"22.72447740454922, 120.35090238557335",1,423.0,
一般建築,DX038,神農里,高雄市大社區神農里翠屏路84巷3號,"22.729721906180618, 120.35139796150763",1,929.0,
一般建築,DX039,三奶里,高雄市大社區三奶里經建路5號,"22.72378423947228, 120.33486097660968",1,543.0,
一般建築,DX040,大社里,高雄市大社區大社里大社路140號,"22.73361096366545, 120.35288535194942",1,474.0,
一般建築,DX041,大社里,高雄市大社區大社里中山路274號,"22.731591783529815, 120.34940918895765",1,1293.0,
一般建築,DX042,大社里,高雄市大社區大社里大社路39之4號,"22.738845407928185, 120.37337681097463",1,1212.0,
一般建築,DX043,觀音里,高雄市大社區觀音里大新路55巷32號,"22.725842923492138, 120.35104062202035",1,961.0,
一般建築,DX044,三奶里,高雄市大社區三奶里民生路177號,"22.724540341967298, 120.3463725885417",1,2276.0,
一般建築,DX045,神農里,高雄市大社區神農里翠屏路84巷87號,"22.728762600007176, 120.35221949398267",1,5864.0,
一般建築,DX046,大社里,高雄市大社區大社里大吉路186巷10號,"22.735015577681008, 120.35410806946925",1,1160.0,
一般建築,DX047,保社里,高雄市大社區保社里萬金巷8之7-15號,"22.749250818429513, 120.34457392954292",1,1386.0,
一般建築,DX048,保安里,高雄市大社區中正路207號,"22.73554099615354, 120.34829348615925",1,703.0,
一般建築,DX049,保社里,高雄市大社區保社里光華路11巷11之3號,"22.745039702200202, 120.34878794254645",1,287.0,
一般建築,DX050,保社里,高雄市大社區保社里光華路11巷11之1號,"22.745039948924838, 120.34878810488206",1,285.0,
一般建築,DX051,神農里,高雄市大社區神農里中華路20巷30號,"22.726278569638886, 120.35424793128195",1,1222.0,
一般建築,DX052,觀音里,高雄市大社區觀音里文明路100號,"22.723145452634956, 120.35321116710031",1,1350.0,
一般建築,DX053,保社里,高雄市大社區保社里民族路13之5號,"22.74751805859904, 120.35366022723402",1,221.0,
一般建築,DX054,保社里,高雄市大社區保社里萬金巷171號,"22.75231376920062, 120.34243517397216",1,5727.0,
一般建築,DX055,大社里,高雄市大社區大社里中正路60之1號,"22.730831504437134, 120.34876617318058",1,657.0,
一般建築,DX056,神農里,高雄市大社區神農里翠屏路90之8號,"22.72996999142737, 120.35181169683334",1,711.0,
一般建築,DX057,觀音里,高雄市大社區觀音里文明路17號,"22.7232299840672, 120.35245663042492",1,1920.0,
一般建築,DX058,三奶里,高雄市大社區民生路14之7號,"22.72879094984147, 120.34711358431589",1,1483.0,
一般建築,DX059,神農里,高雄市大社區神農里中華路258巷27號,"22.72681937784781, 120.35509538023292",1,2057.0,
一般建築,DX060,大社里,高雄市大社區大社村學府路200巷2號,"22.739124988401265, 120.3823048356628",1,1018.0,
一般建築,DX061,保社里,高雄市大社區保社里旗楠路80巷2號,"22.74702099743315, 120.34779933861397",1,484.0,
一般建築,DX062,神農里,高雄市大社區神農里翠屏路112巷1之12號,"22.730958414976634, 120.3718976636291",1.2.,8217.0,
一般建築,DX063,翠屏里,高雄市大社區學府路225巷5弄2號,"22.73870251168548, 120.38500700480527",2,5685.0,
一般建築,DX064,神農里,高雄市大社區神農村成功一巷62號,"22.728922687512274, 120.35634077096037",1,2928.0,
一般建築,DX065,三奶里,高雄市大社區三奶里經建路8號,"22.724734276428308, 120.33601013862761",1,282.0,
一般建築,DX066,保社里,高雄市大社區中正路350號,"22.739639337454253, 120.3486799245206",2,2315.0,
一般建築,DX067,保社里,高雄市大社區保社里中正路315巷2號,"22.742538005929898, 120.34906836377345",1,33.0,
一般建築,DX068,翠屏里,高雄市大社區翠屏路147號,"22.730098784673746, 120.35063160948656",1,1069.0,
一般建築,DX069,翠屏里,高雄市大社區翠屏路163號,"22.730572841097857, 120.35078116324806",1,1149.0,
一般建築,DX070,保社里,高雄市大社區中里村1三民路62巷187號,"22.722789563530778, 120.35396436207353",1,2887.0,
一般建築,DX071,保安里,高雄市大社區大社路349號,"22.738768150064814, 120.36440811735817",1,140.0,
一般建築,DX072,翠屏里,高雄市大社區翠屏里中山路364號,"22.731385178060037, 120.35147015792462",1,1508.0,
一般建築,DX073,保社里,高雄市大社區保社里旗楠路80巷220之12號,"22.743740571729106, 120.34521964563852",1,11.0,
一般建築,DX074,保社里,高雄市大社區保社里旗楠路101之2號,"22.74923679632656, 120.34801469738547",1,6511.0,
一般建築,DX075,三奶里,高雄市大社區三民路336號,"22.730118871417616, 120.34571850818605",1,1397.0,
一般建築,DX076,三奶里,高雄市大社區經建路8之1號,"22.724807547098187, 120.33605766300937",1,766.0,
一般建築,DS001,興田里,高雄市大樹區興田里興田路153號,"22.751648839530308, 120.4466132091018",1,5262.0,
一般建築,DS002,九曲里,高雄市大樹區九曲里九曲路3之1號,"22.64633371850844, 120.41935612123648",1,616.0,
一般建築,DS003,九曲里,高雄市大樹區九曲里九曲路3之10號,"22.646332899067588, 120.419354657878",1,766.0,
一般建築,DS004,姑山里,高雄市大樹區姑山里姑山路82之1號,"22.703942687936856, 120.43401548258524",1,225.0,
一般建築,DS005,檨腳里,高雄市大樹區檨腳里中興北路227號,"22.6963292323105, 120.43208518831237",1,318.0,
一般建築,DS006,和山里,高雄市大樹區和山里和山路469號,"22.70187253547662, 120.40335347998162",1,100.0,
一般建築,DS007,久堂里,高雄市大樹區久堂里久堂路112號,"22.658383391920285, 120.41859728990201",1,264.0,
一般建築,DS008,溪埔里,高雄市大樹區溪埔路3巷60之1號,"22.729280258852405, 120.44386852035167",1,420.0,
一般建築,DS009,檨腳里,高雄市大樹區檨腳里中興西路20號,"22.69113285467545, 120.43199921423614",1,684.0,
一般建築,DS010,竹寮里,高雄市大樹區竹寮里竹寮路174號,"22.66820179623403, 120.42592164841675",1,66.0,
一般建築,DS011,竹寮里,高雄市大樹區竹寮里竹寮路219號,"22.665108491884787, 120.423889279132",1,67.0,
一般建築,DS012,統嶺里,高雄市大樹區鐘鈴里信誼路1號,"22.76570749877342, 120.41906100301372",1,3490.0,
一般建築,DS013,久堂里,高雄市大樹區久堂里久堂路鐵路巷15號,"22.658355565661918, 120.42156845573575",1,243.0,
一般建築,DS014,三和里,高雄市大樹區三和里學城路1段11號,"22.726864675722943, 120.40761383220335",1,1485.0,
一般建築,DS015,三和里,高雄市大樹區三和里學城路1段11號,"22.72700179848896, 120.4072640354884",1,1397.0,
一般建築,DS016,三和里,高雄市大樹區三和里學城路1段11號,"22.72691055637926, 120.40780723749624",1,712.0,
一般建築,DS017,竹寮里,高雄市大樹區竹寮里竹寮路392號,"22.66263332613576, 120.42330962590117",1,57.0,
一般建築,DS018,三和里,高雄市大樹區三和里三和路138之18號之12,"22.73237766512315, 120.41008815690732",1,1164.0,
一般建築,DS019,竹寮里,高雄市大樹區竹寮里竹寮路6之1號,"22.676037935953133, 120.42697892854797",1,857.0,
一般建築,DS020,大樹里,高雄市大樹區中興北路168號之1,"22.695961270524275, 120.43342039833976",1,302.0,
一般建築,DS021,三和里,高雄市大樹區三和里學城路1段1號,"22.727141308764832, 120.405823212174",1,1757.0,
一般建築,DS022,三和里,高雄市大樹區三和里學城路1段1號,"22.72701939273731, 120.40586321370849",2,610.0,
一般建築,DS023,久堂里,高雄市大樹區久堂路城隍巷7之10號,"22.660866358487144, 120.42046327604669",1,1648.0,
一般建築,DS024,九曲里,高雄市大樹區九曲里九曲路266之4號,"22.65066313089558, 120.42238690587133",1,1924.0,
一般建築,DS025,九曲里,高雄市大樹區九大路686巷18號,"22.657099426372167, 120.42537827737227",1,1874.0,
一般建築,DS026,九曲里,高雄市大樹區九曲路112號,"22.648079739724146, 120.421226573826",1,3530.0,
一般建築,DS027,九曲里,高雄市大樹區新鎮路26號,"22.647495393041723, 120.42145939460863",1,3348.0,
一般建築,DS028,三和里,高雄市大樹區學城路1段1號,"22.72710692364554, 120.40573877208045",1.2.3,2008.0,
一般建築,DS029,九曲里,高雄市大樹區九大路183號,"22.648404733640525, 120.42288057168713",1,1020.0,
一般建築,DS030,檨腳里,高雄市大樹區檨腳里中正一路459號,"22.695766138839062, 120.433989704839",1,820.0,
一般建築,DS031,大樹里,高雄市大樹區中正一路249號,"22.68775851675771, 120.43455318077274",1,984.0,
一般建築,DS032,九曲里,高雄市大樹區九大路179號,"22.6483772710493, 120.42273095601945",1,1671.0,
一般建築,DS033,興田里,高雄市大樹區興田路153號,"22.75164636159047, 120.44660874799416",1,1064.0,
一般建築,DS034,九曲里,高雄市大樹區九曲路500號,"22.657503432904537, 120.42294554549017",1,968.0,
一般建築,DS035,竹寮里,高雄市大樹區竹寮里竹寮路74號,"22.668255929138557, 120.42581988967734",2,2130.0,
一般建築,DS036,三和里,高雄市大樹區三和里學城路一段131號之1,"22.729486494618236, 120.40310483941747",1,3099.0,
一般建築,RW001,仁武里,高雄市仁武區仁武里工業一路3號,"22.701369216930768, 120.34344478108459",1,56.0,
一般建築,RW002,考潭里,高雄市仁武區考潭里仁心路193號,"22.685846882049326, 120.36406420165419",1,20.0,
一般建築,RW003,仁武里,高雄市仁武區中正路94之1號,"22.701397249958827, 120.3484643320836",1,255.0,
一般建築,RW004,仁武里,高雄市仁武區仁武里工業二路6號,"22.700141723195753, 120.34320806659606",1,72.0,
