類別,電腦編號,村里別,地址,"地下樓 層數",可容納人數,派出所,備註,經度,緯度
有富假期管理委員會,D807000052,八勢里,新北市淡水區八勢里八勢一街51號,1.0,521.0,竹圍派出所,,121.46203,25.1557
關渡名軒公寓大廈管理委員會,D807000054,福德里,新北市淡水區福德里自立路32號,1.0,526.0,竹圍派出所,,121.46413,25.12794
富升關渡公寓大廈管理委員會,D807000055,福德里,新北市淡水區福德里自立路1巷3號,1.0,1341.0,竹圍派出所,,121.46234,25.1294
南加州社區管理委員會,D807000058,民生里,新北市淡水區民生里民權路19號,1.0,296.0,竹圍派出所,,121.46012,25.1417
藝術學苑社區管理委員會,D807000065,福德里,新北市淡水區福德里自立路50號,1.0,955.0,竹圍派出所,,121.46431,25.12745
淡水區公所民生里活動中心,D807000066,民生里,新北市淡水區民生里民生路27號,1.0,364.0,竹圍派出所,,121.46136,25.13802
淡水馬偕紀念醫院,D807000067,民生里,新北市淡水區民生里民生路45號,1.0,1236.0,竹圍派出所,,121.4605,25.139534
淡水馬偕紀念醫院,D807000071,民生里,新北市淡水區民生里民生路45號,1.0,895.0,竹圍派出所,,121.4605,25.139534
淡水馬偕紀念醫院,D807000072,民生里,新北市淡水區民生里民生路45號,1.0,2731.0,竹圍派出所,,121.4605,25.139534
淡水馬偕紀念醫院,D807000075,民生里,新北市淡水區民生里民生路45號,2.0,1369.0,竹圍派出所,,121.4605,25.139534
海悅觀海城堡管理委員會,D807000077,八勢里,新北市淡水區八勢里中正東路二段85號,1.0,1923.0,竹圍派出所,,121.45961,25.15323
頂客雅築公寓大廈管理委員會,D807000078,福德里,新北市淡水區福德里自立路10號,1.0,2903.0,竹圍派出所,,121.46294,25.12957
來富天廈管理委員會,D807000079,福德里,新北市淡水區福德里自立路15巷1號,1.0,2334.0,竹圍派出所,,121.46284,25.13008
華碩雲端股份公司,D807000080,八勢里,新北市淡水區八勢里中正東路二段177號,1.0,1061.0,竹圍派出所,,121.46008,25.14437
觀渡大廈管理委員會,D807000085,民權里,新北市淡水區民權里民族路10號,1.0,791.0,竹圍派出所,,121.46048,25.13671
理想家社區管理委員會,D807000086,民權里,新北市淡水區民權里民族路30巷1號,1.0,2169.0,竹圍派出所,,121.46109,25.13615
竹圍觀邸社區,D807000087,民權里,新北市淡水區民權里民族路12號,1.0,396.0,竹圍派出所,,121.46068,25.13664
新天母大庭園管理委員會,D807000092,福德里,新北市淡水區福德里自強路415巷34弄1號,1.0,2585.0,竹圍派出所,,121.46454,25.13425
薇閣社區管理委員會,D807000093,民生里,新北市淡水區民生里民生路152號,2.0,4495.0,竹圍派出所,,121.46479,25.1385
海誓山盟社區管理委員會,D807000094,坪頂里,新北市淡水區坪頂里小坪頂100巷56號,1.0,525.0,竹圍派出所,,121.48966,25.1599
麗池高苑社區管理委員會,D807000097,坪頂里,新北市淡水區坪頂里坪頂路280號,1.0,1486.0,竹圍派出所,,121.47224,25.16116
麗池高苑社區管理委員會,D807000098,坪頂里,新北市淡水區坪頂里坪頂路281號,1.0,1233.0,竹圍派出所,,121.47178,25.16233
?嶺山莊管理委員會,D807000102,坪頂里,新北市淡水區坪頂里小坪頂66巷1號,1.0,1067.0,竹圍派出所,,121.48588,25.1585
觀海極品公寓大廈管理委員會,D807000103,竹圍里,新北市淡水區竹圍里民族路31號,1.0,10055.0,竹圍派出所,,121.4611,25.13681
觀海極品公寓大廈管理委員會,D807000107,竹圍里,新北市淡水區竹圍里民族路31號,1.0,6599.0,竹圍派出所,,121.4611,25.13681
摩登家庭大廈管理委員會,D807000110,竹圍里,新北市淡水區竹圍里民族路112巷1號,1.0,1360.0,竹圍派出所,,121.46268,25.13508
關渡昇陽大廈管理委員會,D807000112,福德里,新北市淡水區福德里自強路285號,1.0,1838.0,竹圍派出所,,121.46209,25.12868
河畔皇宮A棟管理委員會,D807000113,福德里,新北市淡水區福德里自強路289號,1.0,2051.0,竹圍派出所,,121.46191,25.12905
關渡海悅大廈管理委員會,D807000123,福德里,新北市淡水區福德里自強路343號,1.0,1756.0,竹圍派出所,,121.4638,25.13286
國家藝術庭園管理委員會,D807000125,福德里,新北市淡水區福德里自強路128巷21號,1.0,960.0,竹圍派出所,,121.46602,25.13317
宏國海天公寓大廈管理委員會,D807000128,福德里,新北市淡水區福德里自強路277號,1.0,1065.0,竹圍派出所,,121.46239,25.12834
關渡大國第一期管理委員會,D807000129,竹圍里,新北市淡水區竹圍里民族路31巷6號,1.0,2922.0,竹圍派出所,,121.46252,25.13622
閱讀山水社區管理委員會,D807000131,八勢里,新北市淡水區八勢里八勢路一段98號,1.0,421.0,竹圍派出所,,121.46761,25.15587
名峰天下社區管理委員會,D807000135,福德里,新北市淡水區福德里自強路128巷1號,1.0,2326.0,竹圍派出所,,121.46552,25.13346
關渡麗景管理委員會,D807000137,福德里,新北市淡水區福德里自強路124巷26號,2.0,1805.0,竹圍派出所,,121.46579,25.13259
安泰登峰管理委員會,D807000140,八勢里,新北市淡水區八勢里中正東路二段27號,1.0,7102.0,竹圍派出所,,121.45974,25.1567
關渡山水社區管理委員會,D807000147,民生里,新北市淡水區民生里民權路65號,1.0,2683.0,竹圍派出所,,121.46027,25.13906
山舉目社區管理委員會,D807000152,八勢里,新北市淡水區八勢里八勢路50巷2號,1.0,1288.0,竹圍派出所,,121.46265,25.153
莫札特管理委員會,D807000153,八勢里,新北市淡水區八勢里八勢路50巷6號,2.0,968.0,竹圍派出所,,121.46333,25.15232
詠青鈿社區管理委員會,D807000154,竹圍里,新北市淡水區竹圍里民族路150號,1.0,101.0,竹圍派出所,,121.46265,25.13396
紅樹林莊園豐悅城社區管理委員會,D807000155,八勢里,新北市淡水區八勢里紅樹林路151號,1.0,2209.0,竹圍派出所,,121.46085,25.15755
達麗世界灣社區管理委員會,D807000156,八勢里,新北市淡水區八勢里中正東路二段143巷8號,2.0,783.0,竹圍派出所,,121.46213,25.14746
新北市立竹圍高級中學,D807000157,八勢里,新北市淡水區八勢里竹林路35號,1.0,824.0,竹圍派出所,,121.46172,25.14604
鄉林山海?海?特區管理委員會,D807000158,八勢里,新北市淡水區八勢里八勢路50巷51號,3.0,1579.0,竹圍派出所,,121.46269,25.1496
水仙富御社區管理委員會,D807000159,八勢里,新北市淡水區八勢里八勢路50巷5弄10號,1.0,290.0,竹圍派出所,,121.46429,25.15153
長磊雨青社區管理委員會,D807000161,福德里,新北市淡水區福德里自立路46號,2.0,145.0,竹圍派出所,,121.4639,25.12754
新北市淡水民生停車場,D807000162,民生里,新北市淡水區民生里民生路27號1,1.0,703.0,竹圍派出所,,121.46136,25.13802
馥人灣二樹區管理委員會,D807000163,八勢里,新北市淡水區八勢里八勢路2巷6號,3.0,874.0,竹圍派出所,,121.46128,25.1524
湯泉?寶社區管理委員會,D807000164,八勢里,新北市淡水區八勢里八勢路13號,1.0,634.0,竹圍派出所,,121.46093,25.15372
鄉林山海?山?特區管理委員會,D807000165,八勢里,新北市淡水區八勢里八勢路50巷71號,1.0,1956.0,竹圍派出所,,121.46346,25.14976
馥人灣一山區管理委員會,D807000166,八勢里,新北市淡水區八勢里八勢路2巷17號,3.0,1083.0,竹圍派出所,,121.46195,25.15273
漢皇丰川社區管理委員會,D807000167,民權里,新北市淡水區民權里民權路187巷2號,3.0,3069.0,竹圍派出所,,121.46008,25.13341
豐盈海社區管理委員會,D807000168,八勢里,新北市淡水區八勢里中正東路二段51號,1.0,1256.0,竹圍派出所,,121.45997,25.15557
馥人灣三水區管理委員會,D807000169,八勢里,新北市淡水區八勢里八勢路2巷5號,3.0,947.0,竹圍派出所,,121.4613,25.15311
湯泉如意社區管理委員會,D807000170,民權里,新北市淡水區民權里民族路112巷59號,2.0,929.0,竹圍派出所,,121.46192,25.13391
迎曦莊園社區管理委員會,D807000171,福德里,新北市淡水區福德里自強路421號,1.0,419.0,竹圍派出所,,121.46551,25.13436
香草莊園C區管理委員會,D807000173,民生里,新北市淡水區民生里民權路3巷12弄1號,3.0,382.0,竹圍派出所,,121.46164,25.14207
水問山社區,D807000174,八勢里,新北市淡水區八勢里1鄰中正東路2段143巷2弄3號,3.0,2709.0,竹圍派出所,,121.46087,25.14684
小藍海B區管理委員會,D807000175,八勢里,新北市淡水區八勢里9鄰中正東路2段107巷1-3號,3.0,434.0,竹圍派出所,,121.45991,25.15171
大隱小藍海D區,D807000176,八勢里,新北市淡水區八勢里中正東路2段107巷30號,3.0,454.0,竹圍派出所,,121.46001,25.15186
大隱小藍海A區,D807000177,八勢里,新北市淡水區八勢里中正東路二段107巷5號,1.0,251.0,竹圍派出所,,121.46039,25.151713
大河仰望,D807000178,八勢里,新北市淡水區八勢里中正東路2段143巷6弄5號2樓,45.0,601.0,竹圍派出所,,121.46123,25.147396
岳泰峰碩社區,D807000179,八勢里,新北市淡水區八勢里八勢一街39巷1號2樓,2.0,1624.0,竹圍派出所,,121.46235,25.156988
新北市三芝區三芝國民小學,D808000001,埔頭里,新北市三芝區埔頭里育英街22號,1.0,1070.0,三芝分駐所,,121.50164,25.25788
山水雅築社區管理委員會,D808000004,埔坪里,新北市三芝區埔坪里淡金路二段87巷1號1,1.0,2173.0,三芝分駐所,,121.50442,25.26061
三芝米蘭公寓大廈管理委員會,D808000005,埔坪里,新北市三芝區埔坪里三民街41號,1.0,2619.0,三芝分駐所,,121.50518,25.25864
新北市三芝區公所,D808000006,埔頭里,新北市三芝區埔頭里中山路一段32號,1.0,372.0,三芝分駐所,,121.50112,25.25784
美家園公寓大廈管理委員會,D808000008,埔坪里,新北市三芝區埔坪里三民街1號,1.0,414.0,三芝分駐所,,121.50412,25.25771
三芝天下大廈管理委員會,D808000015,埔頭里,新北市三芝區埔頭里中正路三段1號,1.0,592.0,三芝分駐所,,121.50285,25.25438
聯邦薪願社區,D808000028,埔頭里,新北市三芝區埔頭里中興街二段42巷12號,1.0,845.0,三芝分駐所,,121.49963,25.25571
美家園公寓大廈管理委員會,D808000029,埔坪里,新北市三芝區埔坪里三民街1號,2.0,5470.0,三芝分駐所,,121.50412,25.25771
牽手社區,D808000030,埔坪里,新北市三芝區埔坪里忠孝街116號,2.0,6984.0,三芝分駐所,,121.50579,25.25742
薪水居易特區,D808000032,埔坪里,新北市三芝區埔坪里淡金路二段43號,1.0,3722.0,三芝分駐所,,121.50355,25.26034
三芝熱帶嶼社區A棟,D808000035,古庄里,新北市三芝區古庄里樂全街2號,1.0,1498.0,三芝分駐所,,121.48773,25.25887
三芝熱帶嶼社區B棟,D808000036,古庄里,新北市三芝區古庄里樂全街3號,2.0,1768.0,三芝分駐所,,121.48773,25.25887
三芝熱帶嶼社區C1棟,D808000037,古庄里,新北市三芝區古庄里樂全街26號,1.0,4473.0,三芝分駐所,,121.48661,25.25834
三芝熱帶嶼社區D棟,D808000038,古庄里,新北市三芝區古庄里樂全街88號,1.0,1510.0,三芝分駐所,,121.48765,25.25784
山水龍城管理委員會,D808000039,埔頭里,新北市三芝區埔頭里中興街二段260號,2.0,1373.0,三芝分駐所,,121.50196,25.253
聯邦薪願社區,D808000041,埔頭里,新北市三芝區埔頭里中興街二段46號,2.0,2629.0,三芝分駐所,,121.49953,25.25507
薪水居易公園特區管理委員會,D808000042,埔坪里,新北市三芝區埔坪里中正路一段18巷54號,2.0,4891.0,三芝分駐所,,121.50431,25.25879
新北市三芝區三芝國民小學,D808000044,埔頭里,新北市三芝區埔頭里育英街22號,1.0,827.0,三芝分駐所,,121.50164,25.25788
淺水灣山莊A區管理委員會,D809000001,後厝里,新北市三芝區後厝里芝麻五街2號,1.0,760.0,後厝派出所,,121.47531,25.24546
佛朗明哥社區I棟,D809000002,後厝里,新北市三芝區後厝里淺水灣街12號,1.0,2434.0,後厝派出所,,121.47256,25.25089
佛朗明哥社區E棟,D809000003,後厝里,新北市三芝區後厝里淺水灣街11號,1.0,2334.0,後厝派出所,,121.47208,25.24845
佛朗明哥社區G棟,D809000004,後厝里,新北市三芝區後厝里淺水灣街8號,1.0,1866.0,後厝派出所,,121.47261,25.25059
佛朗明哥社區A棟,D809000006,後厝里,新北市三芝區後厝里淺水灣街3號,1.0,731.0,後厝派出所,,121.47309,25.25035
佛朗明哥社區K棟,D809000007,後厝里,新北市三芝區後厝里淺水灣街2號,1.0,1146.0,後厝派出所,,121.4722,25.24994
雙連安養中心,D809000008,後厝里,新北市三芝區後厝里後厝里北勢子22之16號,1.0,1766.0,後厝派出所,,121.47302,25.25318
佛朗明哥社區B棟,D809000011,後厝里,新北市三芝區後厝里淺水灣街5號,1.0,1902.0,後厝派出所,,121.47286,25.24991
淺水灣山莊B棟,D809000012,後厝里,新北市三芝區後厝里芝麻三街1號,1.0,1137.0,後厝派出所,,121.47495,25.24506
龍巖股份有限公司真龍殿生命紀念館,D80B000001,圓山里,新北市三芝區圓山里木屐寮38號2,1.0,4162.0,興華派出所,,121.52923,25.22614
三芝萬代福紀念會館,D80B000002,福德里,新北市三芝區福德里大湖8-8號,1.0,534.0,興華派出所,,121.50812,25.2223
懷恩墓園,D80B000003,圓山里,新北市三芝區圓山里大水堀32號,1.0,1947.0,興華派出所,,121.51102,25.21536
拾翠山莊管理委員會,D80B000004,福德里,新北市三芝區福德里埔尾9之67號,1.0,161.0,興華派出所,,121.50246,25.24313
拾翠山莊管理委員會,D80B000005,福德里,新北市三芝區福德里埔尾9號,1.0,843.0,興華派出所,,121.50296,25.24415
拾翠山莊管理委員會,D80B000006,福德里,新北市三芝區福德里埔尾9號12,1.0,616.0,興華派出所,,121.50296,25.24415
敦峰汽車工業股份有限公司,D80B000009,興華里,新北市三芝區興華里田心子17之1號,1.0,2274.0,興華派出所,,121.49319,25.2036
秀明宮,D80B000010,興華里,新北市三芝區興華里車埕68號1,1.0,218.0,興華派出所,,121.49347,25.19335
合陽齊美社區管理委員會,D803000296,崁頂里,新北市淡水區崁頂里新市二路三段120號,4.0,801.0,水碓派出所,,121.4356055,25.19338287
私人住宅大樓,D901000001,龍潭里,新北市瑞芳區龍潭里明燈路3段69號,1.0,216.0,瑞芳派出所,,121.80548,25.108187
私人住宅大樓,D901000002,龍潭里,新北市瑞芳區龍潭里明燈路3段73號,1.0,251.0,瑞芳派出所,,121.80538,25.108204
宗倫私人住宅大樓,D901000003,龍潭里,新北市瑞芳區龍潭里民生街36號,1.0,366.0,瑞芳派出所,,121.80562,25.10709
瑞芳區公所,D901000004,龍鎮里,新北市瑞芳區龍鎮里逢甲路82號,1.0,320.0,瑞芳派出所,,121.80986,25.10889
義方國小,D901000005,龍山里,新北市瑞芳區龍山里逢甲路360號,1.0,542.0,瑞芳派出所,,121.80212,25.113092
瑞玉昌糧食私人住宅大樓,D901000006,龍潭里,新北市瑞芳區龍潭里明燈路3段77號,1.0,122.0,瑞芳派出所,,121.80528,25.108228
瑞慈風情,D901000007,爪?里,新北市瑞芳區爪?里三爪子坑路106巷112號,1.0,405.0,瑞芳派出所,,121.8086,25.104172
建和私人住宅大樓,D901000008,龍川里,新北市瑞芳區龍川里一坑路7號,1.0,277.0,瑞芳派出所,,121.80432,25.108718
瑞芳高工(桌球室),D901000009,龍安里,新北市瑞芳區龍安里瑞芳街60號,1.0,211.0,瑞芳派出所,,121.80468,25.110733
瑞芳高工(韻律教室),D901000010,龍安里,新北市瑞芳區龍安里瑞芳街60號,1.0,384.0,瑞芳派出所,,121.80468,25.110733
公寓,D901000012,龍興里,新北市瑞芳區龍興里明燈路3段38號,1.0,104.0,瑞芳派出所,,121.80766,25.107882
私人住宅大樓,D901000013,龍興里,新北市瑞芳區龍興里中正路23號,1.0,125.0,瑞芳派出所,,121.80785,25.106998
私人住宅大樓,D901000014,龍興里,新北市瑞芳區龍興里中正路34至38號,1.0,591.0,瑞芳派出所,,121.80706,25.107361
民族私人住宅大樓,D901000015,龍興里,新北市瑞芳區龍興里中正路45號,1.0,503.0,瑞芳派出所,,121.80702,25.107202
公寓,D901000016,龍興里,新北市瑞芳區龍興里明燈路3段11號,1.0,74.0,瑞芳派出所,,121.80861,25.107426
公寓,D901000017,新峰里,新北市瑞芳區新峰里三爪子坑路14號,1.0,795.0,瑞芳派出所,,121.81646,25.105753
達樂花園社區,D901000018,新峰里,新北市瑞芳區新峰里員山子路3號,2.0,2038.0,瑞芳派出所,,121.81903,25.1045
金櫃私人住宅大樓,D901000020,龍興里,新北市瑞芳區龍興里中正路59號,1.0,766.0,瑞芳派出所,,121.80652,25.10731
天主教會台北教區,D901000021,龍興里,新北市瑞芳區龍興里民生街35巷3號,1.0,487.0,瑞芳派出所,,121.80613,25.106995
協發鞋行,D901000022,龍興里,新北市瑞芳區龍興里民生街35巷16號,1.0,77.0,瑞芳派出所,,121.80599,25.106798
宗倫私人住宅大樓,D901000023,龍興里,新北市瑞芳區龍興里明燈路3段50巷8號,1.0,495.0,瑞芳派出所,,121.80732,25.108205
新峰里資源回收中心,D901000025,新峰里,新北市瑞芳區新峰里三爪子坑路13巷73至77號,1.0,124.0,瑞芳派出所,,121.8146,25.106644
瑞芳礦工醫院,D901000026,龍川里,新北市瑞芳區一坑路71之2號,1.0,394.0,瑞芳派出所,,121.80217,25.108602
新珍德中藥房,D901000027,龍潭里,新北市瑞芳區龍潭里瑞芳街7號,1.0,172.0,瑞芳派出所,,121.80686,25.109876
璟懋實業股份有限公司,D901000028,龍安里,新北市瑞芳區龍安里瑞芳街185號3,1.0,463.0,瑞芳派出所,,121.80114,25.111453
萬年私人住宅大樓,D901000029,龍興里,新北市瑞芳區龍興里明燈路3段20至28號,1.0,668.0,瑞芳派出所,,121.80835,25.107704
大別莊社區,D901000030,爪?里,新北市瑞芳區爪?里三爪子坑路192號,1.0,1498.0,瑞芳派出所,,121.80646,25.105171
公寓,D901000031,龍興里,新北市瑞芳區龍興里民權街23巷2號,1.0,193.0,瑞芳派出所,,121.80806,25.10657
世紀私人住宅大樓,D901000032,龍興里,新北市瑞芳區龍興里民生街25號,2.0,365.0,瑞芳派出所,,121.80591,25.107225
龍興公寓,D901000033,龍興里,新北市瑞芳區龍興里民族街20號,2.0,345.0,瑞芳派出所,,121.80677,25.106984
龍興里活動中心,D901000034,龍興里,新北市瑞芳區龍興里民權街10號,1.0,278.0,瑞芳派出所,,121.80757,25.106141
御花園,D901000035,新峰里,新北市瑞芳區新峰里三爪子坑路13巷213號,1.0,902.0,瑞芳派出所,,121.81615,25.106341
開園山莊,D901000036,爪?里,新北市瑞芳區爪?里三爪子坑路106巷11號,1.0,379.0,瑞芳派出所,,121.80895,25.104573
私人住宅大樓,D901000037,龍興里,新北市瑞芳區龍興里中正路41號,1.0,193.0,瑞芳派出所,,121.80715,25.107188
瑞芳國小,D901000038,龍川里,新北市瑞芳區龍川里中山路2號,1.0,695.0,瑞芳派出所,,121.80442,25.108049
私人住宅大樓,D901000039,龍興里,新北市瑞芳區龍興里民權街6巷7號,1.0,153.0,瑞芳派出所,,121.80753,25.106616
東昌私人住宅大樓,D901000041,龍安里,新北市瑞芳區龍安里瑞芳街14號,1.0,133.0,瑞芳派出所,,121.80658,25.109828
瑞芳公有第一市場,D901000042,龍興里,新北市瑞芳區龍興里民權街3號1,1.0,2370.0,瑞芳派出所,,121.80875,25.108175
瑞芳國小,D901000043,龍川里,新北市瑞芳區龍川里中山路2號,1.0,378.0,瑞芳派出所,,121.80442,25.108049
皇品園,D901000044,龍山里,新北市瑞芳區龍山里逢甲路260號,1.0,285.0,瑞芳派出所,,121.80519,25.11067
瑞芳消防大樓,D901000045,龍興里,新北市瑞芳區龍興里中正路30號,1.0,458.0,瑞芳派出所,,121.80759,25.107331
御品園私人住宅大樓,D901000046,龍興里,新北市瑞芳區龍興里民權街2號,1.0,329.0,瑞芳派出所,,121.8081,25.108222
中山私人住宅大樓,D901000047,龍潭里,新北市瑞芳區龍潭里中山路27巷8號,1.0,95.0,瑞芳派出所,,121.80488,25.107203
活力廚房,D901000048,龍川里,新北市瑞芳區龍川里明燈路3段189號,1.0,507.0,瑞芳派出所,,121.80316,25.109518
公寓,D902000001,吉安里,新北市瑞芳區吉安里大埔路台北新城1之4號,1.0,400.0,四腳亭派出所,,121.76461,25.100908
公寓,D902000002,吉慶里,新北市瑞芳區吉慶里瑞竹路8號,1.0,217.0,四腳亭派出所,,121.76526,25.103267
吉慶國小,D902000003,吉安里,新北市瑞芳區吉安里大埔路95號,1.0,395.0,四腳亭派出所,,121.76439,25.101326
豐兆航太股份有限公司,D903000001,傑魚里,新北市瑞芳區傑魚里頂坪路115號,0.0,51.0,大寮派出所,,121.78563,25.096843
先智生物科技股份有限公司,D903000002,傑魚里,新北市瑞芳區傑魚里頂坪路14號,0.0,46.0,大寮派出所,,121.79095,25.098107
曜實企業有限公司,D903000003,上天里,新北市瑞芳區上天里大寮路62號,1.0,193.0,大寮派出所,,121.78151,25.09872
得洋電子工業股份有限公司,D903000004,傑魚里,新北市瑞芳區傑魚里頂坪路34號,1.0,125.0,大寮派出所,,121.79099,25.100986
德美佳工業股份有限公司,D903000005,傑魚里,新北市瑞芳區傑魚里頂坪路25號,1.0,110.0,大寮派出所,,121.79152,25.101406
永正玻璃機械有限公司,D903000006,傑魚里,新北市瑞芳區傑魚里頂坪路132號,1.0,55.0,大寮派出所,,121.78325,25.095878
東方聯合耐火股份有限公司,D903000007,傑魚里,新北市瑞芳區傑魚里頂坪路93號,1.0,84.0,大寮派出所,,121.78783,25.098224
瑞輪工業股份有限公司,D903000008,傑魚里,新北市瑞芳區傑魚里頂坪路41號,1.0,54.0,大寮派出所,,121.78929,25.099266
食在好味道食品有限公司,D903000009,傑魚里,新北市瑞芳區傑魚里頂坪路104號,1.0,277.0,大寮派出所,,121.78825,25.09801
公寓,D903000010,傑魚里,新北市瑞芳區傑魚里頂坪路78號,1.0,255.0,大寮派出所,,121.78928,25.098054
丸郁食品冷凍股份有限公司,D903000011,傑魚里,新北市瑞芳區傑魚里頂坪路54號,1.0,51.0,大寮派出所,,121.7912,25.100537
立基食品股份有限公司,D903000012,傑魚里,新北市瑞芳區傑魚里頂坪路21號,1.0,221.0,大寮派出所,,121.79209,25.100895
基隆客運股份有限公司,D903000013,傑魚里,新北市瑞芳區傑魚里傑魚坑路198號,1.0,54.0,大寮派出所,,121.78901,25.10639
得洋電子工業股份有限公司,D903000014,傑魚里,新北市瑞芳區傑魚里頂坪路89號,1.0,136.0,大寮派出所,,121.78842,25.098802
佰龍機械廠股份有限公司,D903000015,傑魚里,新北市瑞芳區傑魚里頂坪路8號,1.0,1181.0,大寮派出所,,121.79211,25.10244
廣運機械工程股份有限公司,D903000016,傑魚里,新北市瑞芳區傑魚里頂坪路68號,1.0,160.0,大寮派出所,,121.79043,25.09917
公寓,D903000017,上天里,新北市瑞芳區上天里粗坑口路100-3號,1.0,22.0,大寮派出所,,121.76018,25.099413
川方企業股份有限公司,D903000018,傑魚里,22453新北市瑞芳區魚桀魚坑路139號,1.0,2312.0,大寮派出所,,121.79089,25.110078
北都汽車股份有限公司,D903000019,傑魚里,新北市瑞芳區傑魚里魚坑路136號,1.0,4072.0,大寮派出所,,121.79159,25.111172
欽賢國中,D908000001,南雅里,新北市瑞芳區南雅里南雅路87號1,1.0,340.0,鼻頭派出所,,121.8865,25.121217
雙溪市場,D90A000001,雙溪里,新北市雙溪區雙溪里太平路50號,1.0,626.0,雙溪分駐所,,121.86471,25.035318
陽光綠野社區,D90C000001,平林里,新北市雙溪區平林里外平林9號,1.0,970.0,平林派出所,,121.85948,25.038002
雙溪高級中學,D90C000002,平林里,新北市雙溪區平林里梅竹蹊路3號,1.0,731.0,平林派出所,,121.86332,25.035093
平溪區公所,D90E000001,平溪里,新北市平溪區平溪里平溪街45號,1.0,161.0,平溪分駐所,,121.73819,25.026624
東北角風景管理處,D90J000001,福隆里,新北市貢寮區福隆里興隆街36號,1.0,500.0,福隆派出所,,121.94278,25.017456
私人住宅大樓,D90L000001,仁里里,新北市貢寮區仁里里仁義街10號,1.0,343.0,澳底派出所,,121.92388,25.051795
私人住宅大樓,D90L000002,真理里,新北市貢寮區真理里新港街26巷6-4號,1.0,290.0,澳底派出所,,121.92604,25.054823
澳底國小,D90L000003,真理里,新北市貢寮區真理里延平街10號,1.0,845.0,澳底派出所,,121.92462,25.054889
澳底公園停車場,D90L000004,仁里里,新北市貢寮區仁里里仁愛路43號,1.0,2277.0,澳底派出所,,121.92543,25.054081
莫瑞納海灣會館,D90L000005,仁里里,新北市貢寮區仁里里仁愛路106巷36號,1.0,2270.0,澳底派出所,,121.92556,25.053244
瑞濱國小,D90N000001,瑞濱里,新北市瑞芳區瑞濱里瑞濱路34號,1.0,106.0,瑞濱派出所,,121.81997,25.120533
公寓,D90N000002,海濱里,新北市瑞芳區海濱里瑞濱路59號,1.0,122.0,瑞濱派出所,,121.83134,25.123944
熊米屋烘培坊,D90N000003,瑞濱里,新北市瑞芳區瑞濱里瑞濱路83號,1.0,315.0,瑞濱派出所,,121.82132,25.120972
家芳,DD01000001,美田里,新北市金山區美田里忠孝一路16號,1.0,261.0,金山派出所,,121.6387,25.2193
金玉滿堂,DD01000002,美田里,新北市金山區美田里中正路69巷1號,1.0,307.0,金山派出所,,121.6357,25.2226
信義雅莊,DD01000003,美田里,新北市金山區美田里信義路39號,1.0,608.0,金山派出所,,121.6342,25.2229
家芳,DD01000004,美田里,新北市金山區美田里仁愛路37號,1.0,463.0,金山派出所,,121.6343,25.2229
家芳,DD01000005,美田里,新北市金山區美田里仁愛路37號12,1.0,497.0,金山派出所,,121.6353,25.2233
金山高中,DD01000006,美田里,新北市金山區美田里文化二路2號,1.0,70.0,金山派出所,,121.6369,25.2247
幼稚園,DD01000010,美田里,新北市金山區美田里中山路236號,1.0,875.0,金山派出所,,121.6362,25.2234
六和天下,DD01000011,美田里,新北市金山區美田里文化三路42號,1.0,318.0,金山派出所,,121.6354,25.225
私人住宅大樓,DD01000012,美田里,新北市金山區美田里四維路2號,1.0,243.0,金山派出所,,121.6357,25.2224
私人住宅大樓,DD01000013,美田里,新北市金山區美田里中山路281號,1.0,977.0,金山派出所,,121.6361,25.223
私人住宅大樓,DD01000014,美田里,新北市金山區美田里中山路313巷2號,1.0,276.0,金山派出所,,121.6355,25.2236
五泰實業,DD01000015,五湖里,新北市金山區五湖里南勢湖路30號,1.0,188.0,金山派出所,,121.6136,25.2185
磺港活動中心,DD01000017,磺港里,新北市金山區磺港里磺港路171號1,1.0,136.0,金山派出所,,121.644,25.2242
金山青年中心,DD01000018,磺港里,新北市金山區磺港里青年路1號1,1.0,773.0,金山派出所,,121.6411,25.2259
金祥瑞,DD01000019,美田里,新北市金山區美田里中華路261號,1.0,518.0,金山派出所,,121.6331,25.2245
金山高中,DD01000020,美田里,新北市金山區美田里文化二路2號,1.0,81.0,金山派出所,,121.6369,25.2247
金山高中,DD01000021,美田里,新北市金山區美田里文化二路2號,1.0,1145.0,金山派出所,,121.6369,25.2247
金山高中,DD01000022,美田里,新北市金山區美田里文化二路2號,1.0,81.0,金山派出所,,121.6369,25.2247
金美國小,DD01000023,美田里,新北市金山區美田里忠孝一路111號,1.0,277.0,金山派出所,,121.6355,25.221
金山區公所,DD01000024,美田里,新北市金山區美田里中正路11號,1.0,189.0,金山派出所,,121.6328,25.2217
金山醫院,DD01000026,五湖里,新北市金山區五湖里南勢路51號,1.0,2992.0,金山派出所,,121.63215,25.216975
金山國小,DD01000027,美田里,新北市金山區美田里中山路234號,1.0,699.0,金山派出所,,121.6365,25.223
北金山建設,DD01000028,美田里,新北市金山區美田里中山路282號,1.0,964.0,金山派出所,,121.635,25.2245
金美國小,DD01000029,美田里,新北市金山區美田里忠孝一路111號,1.0,240.0,金山派出所,,121.6355,25.221
基隆客運,DD01000030,五湖里,新北市金山區五湖里南勢路112號,1.0,32.0,金山派出所,,121.6258,25.2205
