類別,電腦編號,里別,座落,緯度,經度,新計算容量(值),轄管分局
供公眾使用建築物,FMA00787,大同里,"新竹市北區大同里4鄰中正路105號 B1-B2",24.8071632,120.9680502,863.0,第一分局
一般住宅,FMA00788,崇禮里,新竹市北區崇禮里13鄰延平路一段37號-B1,24.8029785,120.9611525,74.0,第一分局
公有建築物,FMA00789,武陵里,"新竹市北區武陵里22鄰東大路二段386號 B1",24.8195322,120.9623214,676.0,第一分局
供公眾使用建築物,FMA00790,新民里,"新竹市北區新民里2鄰北大路230號 B1-B2",24.8078131,120.964634,804.0,第一分局
公有建築物,FMA00791,磐石里,"新竹市北區磐石里11鄰西大路679號 B1",24.8105106,120.9575983,1245.0,第一分局
公有建築物,FMA00792,光華里,"新竹市北區光華里1鄰國華街69號 B2",24.8163187,120.9703722,2061.0,第一分局
公有建築物,FMA00793,金竹里,"新竹市北區金竹里12鄰金竹路99號 B2",24.8229349,120.9734714,871.0,第一分局
一般住宅,FMA00794,湳雅里,"新竹市北區湳雅里湳中街68巷1-3號 B1",24.8213814,120.9647774,87.0,第一分局
公有建築物,FMA00795,金竹里,新竹市北區金竹里12鄰金竹路99號,24.8229349,120.9734714,494.0,第一分局
一般住宅,FMA00796,民富里,"新竹市北區民富里13鄰經國路2段263號 B1",24.809945,120.9615899,165.0,第一分局
公有建築物,FMA00797,曲溪里,"新竹市北區曲溪里9鄰崧嶺路57巷41號 B1",24.7935302,120.9547531,1839.0,第一分局
一般住宅,FMA00798,境福里,"新竹市北區境福里21鄰境福街99號 B2",24.8184487,120.9604311,1768.0,第一分局
供公眾使用建築物,FMA00799,大同里,"新竹市北區大同里9鄰中正路137號 B1",24.8084958,120.9669419,1255.0,第一分局
公有建築物,FMA00800,南寮里,新竹市北區南寮里6鄰東大路四段32號-B1,24.8414741,120.9362432,915.0,第一分局
公有建築物,FMA00801,新雅里,"新竹市北區新雅里1鄰和平路1號 B1",24.8074738,120.9556062,1080.0,第一分局
一般住宅,FMA00802,武陵里,"新竹市北區武陵里25鄰武陵路73巷2號 B1",24.8183901,120.9660978,9556.0,第一分局
一般住宅,FMA00803,中寮里,"新竹市北區中寮里15鄰天府路一段461號 B3",24.8392462,120.9329778,3800.0,第一分局
一般住宅,FMA00804,武陵里,"新竹市北區武陵里16鄰武陵路98巷1號 B1",24.8185622,120.9671978,3654.0,第一分局
公有建築物,FMA00805,武陵里,"新竹市北區武陵里22鄰東大路二段386號 B1",24.8195322,120.9623214,1759.0,第一分局
公有建築物,FMA00807,光華里,新竹市北區光華里12鄰湳雅街116號,24.8196109,120.9730005,137.0,第一分局
一般住宅,FMA00808,長和里,新竹市北區長和里4鄰經國路二段179號-B1,24.8109159,120.9633806,1065.0,第一分局
一般住宅,FMA00809,舊社里,"新竹市北區舊社里1鄰湳雅街176號 B1",24.820933,120.974793,161.0,第一分局
一般住宅,FMA00810,武陵里,"新竹市北區武陵里20鄰東大路二段232巷17號 B1",24.8187372,120.9651583,2675.0,第一分局
公有建築物,FMA00811,磐石里,新竹市北區磐石里11鄰竹光路290號-B1,24.8102833,120.9556021,611.0,第一分局
一般住宅,FMA00816,金華里,新竹市北區金華里10鄰光華東一街5號-B1,24.8171596,120.9758286,453.0,第一分局
一般住宅,FMA00819,南寮里,新竹市北區南寮里8鄰東大路四段290號-B2,24.8454034,120.9282343,1362.0,第一分局
一般住宅,FMA00820,南寮里,新竹市北區南寮里7鄰榮濱路87號-B1,24.8432079,120.9310389,510.0,第一分局
公有建築物,FMA00822,曲溪里,"新竹市北區曲溪里崧嶺路128巷38號 B1",24.7903255,120.9528537,951.0,第一分局
一般住宅,FMA00828,新雅里,"新竹市北區新雅里25鄰經國路二段438巷13號 B1",24.8064486,120.9549595,1206.0,第一分局
一般住宅,FMA00829,民富里,新竹市北區民富里經國路二段195巷2號-B1,24.810746,120.963053,111.0,第一分局
供公眾使用建築物,FMA00833,港北里,"新竹市北區港北里1鄰東濱街18號 B1",24.8328866,120.9284775,875.0,第一分局
一般住宅,FMA00835,海濱里,新竹市北區海濱里榮濱路19巷25號-B1,24.840523,120.929202,602.0,第一分局
一般住宅,FMA00837,西門里,"新竹市北區西門里12鄰江山街8號 B1",24.8052902,120.9645572,474.0,第一分局
一般住宅,FMA00838,新民里,新竹市北區新民里12鄰仁德街77號-B3,24.8077649,120.9629478,827.0,第一分局
一般住宅,FMA00839,金竹里,"新竹市北區金竹里20鄰金竹路156號 B1",24.8242335,120.9723471,1365.0,第一分局
一般住宅,FMA00841,民富里,"新竹市北區民富里9鄰經國路二段218巷16號 B1",24.810759,120.96077,1157.0,第一分局
一般住宅,FMA00844,民富里,"新竹市北區民富里13鄰國光街23號 B1",24.811091,120.961062,1818.0,第一分局
公有建築物,FMA00849,北門里,新竹市北區北門里16鄰中正路245號-B1,24.8124864,120.963943,2596.0,第一分局
一般住宅,FMA00850,育英里,"新竹市北區育英里26鄰四維路21巷57號 B1-B2",24.7979782,120.9611441,1121.0,第一分局
一般住宅,FMA00851,中山里,新竹市北區中山里9鄰中央路57巷20號-B1,24.8053558,120.967383,200.0,第一分局
一般住宅,FMA00852,石坊里,"新竹市北區石坊里和福街112號 B1",24.8025989,120.9641052,58.0,第一分局
一般住宅,FMA00854,文雅里,新竹市北區文雅里14鄰竹光路95巷21弄8號-B1,24.8127883,120.9601421,1224.0,第一分局
供公眾使用建築物,FMA00855,育英里,"新竹市北區育英里26鄰四維路21巷28號 B1",24.7982572,120.9618381,257.0,第一分局
一般住宅,FMA00856,南勢里,"新竹市北區南勢里7鄰延平路一段389號 B2",24.804932,120.9489375,561.0,第一分局
一般住宅,FMA00862,水田里,新竹市北區水田里2鄰北大路156號-B1,24.8100971,120.967918,230.0,第一分局
一般住宅,FMA00863,港北里,新竹市北區港北里2鄰延平路三段182號-B1,24.830702,120.928911,412.0,第一分局
一般住宅,FMA00864,文雅里,新竹市北區文雅里18鄰竹光路77號-B1,24.8135828,120.9601994,1430.0,第一分局
一般住宅,FMA00865,康樂里,"新竹市北區康樂里8鄰東大路三段326-1號 B2",24.8344653,120.9466491,4674.0,第一分局
一般住宅,FMA00866,水田里,新竹市北區水田里10鄰北大路166巷57號-B1,24.8116689,120.966261,1488.0,第一分局
一般住宅,FMA00867,中央里,新竹市北區中央里10鄰中山路119號B1,24.8038347,120.9645678,299.0,第一分局
一般住宅,FMA00868,海濱里,"新竹市北區海濱里4鄰西濱路一段295號- B1",24.8371562,120.9296046,531.0,第一分局
一般住宅,FMA00869,水田里,新竹市北區水田里6鄰中正路198巷15號-B1,24.810947,120.9660828,138.0,第一分局
一般住宅,FMA00871,金竹里,"新竹市北區金竹里27鄰武陵路271巷180之6號 B1",24.824694,120.9677679,453.0,第一分局
一般住宅,FMA00872,西雅里,"新竹市北區西雅里3鄰中山路378巷32弄6號 B1",24.8013204,120.9579971,531.0,第一分局
一般住宅,FMA00874,西門里,"新竹市北區西門里8鄰江山街20巷1號 B1",24.8050775,120.9641554,369.0,第一分局
一般住宅,FMA00875,中寮里,新竹市北區中寮里4鄰延平路三段410號-B1,24.8370649,120.9315564,861.0,第一分局
一般住宅,FMA00876,海濱里,"新竹市北區海濱里15鄰天府路二段62號 B1",24.8400421,120.9293245,591.0,第一分局
一般住宅,FMA00877,新雅里,新竹市北區新雅里15鄰和平路231巷12號,24.8117207,120.954484,134.0,第一分局
一般住宅,FMA00878,舊社里,新竹市北區舊社里6鄰湳雅街327號-B2,24.8230025,120.9767825,373.0,第一分局
一般住宅,FMA00879,南勢里,新竹市北區南勢里8鄰延平路一段357巷17號,24.8044216,120.9496337,120.0,第一分局
一般住宅,FMA00880,海濱里,新竹市北區海濱里榮濱路19巷27號-B1,24.8406726,120.9287808,367.0,第一分局
一般住宅,FMA00881,海濱里,"新竹市北區海濱里1鄰榮濱南路356號- B3",24.8386875,120.9291357,1720.0,第一分局
一般住宅,FMA00882,中興里,新竹市北區中興里11鄰北門街132號-B1,24.8078693,120.9658493,2352.0,第一分局
一般住宅,FMA00883,南勢里,新竹市北區南勢里延平路一段371號-B1,24.8048855,120.9495154,619.0,第一分局
公有建築物,FMA00884,新雅里,"新竹市北區新雅里1鄰竹光路325號 B1",24.8078974,120.9540415,2548.0,第一分局
一般住宅,FMA00885,金雅里,新竹市北區金雅里3鄰金雅西街118號,24.8260717,120.9646491,215.0,第一分局
一般住宅,FMA00886,康樂里,新竹市北區康樂里9鄰天府路一段62號-B1,24.8336726,120.9460737,774.0,第一分局
一般住宅,FMA00887,海濱里,新竹市北區海濱里15鄰榮濱路19巷16號-B1,24.8408603,120.9294317,765.0,第一分局
一般住宅,FMA00888,金雅里,"新竹市北區金雅里4鄰金雅八街71號 B1",24.8271889,120.9662427,1387.0,第一分局
一般住宅,FMA00889,港北里,新竹市北區港北里1鄰中清路一段350號-B1,24.8327611,120.9297335,1033.0,第一分局
一般住宅,FMA00890,金雅里,"新竹市北區金雅里4鄰金雅路100號 B1",24.8245917,120.9649023,1200.0,第一分局
公有建築物,FMA00891,民富里,新竹市北區民富里1鄰西大路561號-B1,24.8084309,120.9605035,688.0,第一分局
一般住宅,FMA00892,海濱里,新竹市北區海濱里10鄰榮濱南路72巷22號-B1,24.8336307,120.9271326,1098.0,第一分局
一般住宅,FMA00893,金華里,"新竹市北區金華里24鄰光華一街42號 B1",24.8170113,120.9733825,732.0,第一分局
一般住宅,FMA00894,金雅里,"新竹市北區金雅里4鄰金雅三街97號 B2",24.8270482,120.9646194,522.0,第一分局
一般住宅,FMA00895,金雅里,"新竹市北區金雅里5鄰金雅東街6號 B2",24.8250262,120.967499,528.0,第一分局
一般住宅,FMA00896,金雅里,"新竹市北區金雅里4鄰金雅三街91-93號 B2",24.8264856,120.9639425,1308.0,第一分局
一般住宅,FMA00897,金雅里,新竹市北區金雅里3鄰金雅二街86號,24.8235502,120.9646326,310.0,第一分局
一般住宅,FMA00898,金雅里,"新竹市北區金雅里4鄰金雅路145號 B1",24.8259703,120.9663065,1603.0,第一分局
一般住宅,FMA00899,金雅里,"新竹市北區金雅里2鄰金農路168號 B1",24.8247465,120.9616449,1142.0,第一分局
一般住宅,FMA00900,金雅里,"新竹市北區金雅里3鄰金雅三街96號 B1",24.8265473,120.9642708,524.0,第一分局
一般住宅,FMA00901,金雅里,"新竹市北區金雅里4鄰金雅七街37號 B1",24.8265293,120.9660424,1214.0,第一分局
一般住宅,FMA00902,南寮里,新竹市北區南寮里7鄰榮濱路40號-B1,24.8412697,120.9304641,802.0,第一分局
一般住宅,FMA00903,新民里,新竹市北區新民里9鄰仁德街95號-B1,24.8079898,120.9627799,180.0,第一分局
一般住宅,FMA00904,金雅里,"新竹市北區金雅里4鄰金雅六街68-72號 B2",24.8261872,120.9658839,482.0,第一分局
一般住宅,FMA00905,中寮里,"新竹市北區中寮里8鄰西濱路一段376號- B1",24.8392281,120.9312891,1146.0,第一分局
一般住宅,FMA00906,港北里,新竹市北區港北里港北路8號-B1,24.8326358,120.9289601,810.0,第一分局
一般住宅,FMA00907,金雅里,"新竹市北區金雅里4鄰金雅西街111號 B1",24.8261542,120.9645441,1189.0,第一分局
一般住宅,FMA00908,港北里,新竹市北區港北里港北二街20號-B1,24.8320752,120.9280411,821.0,第一分局
一般住宅,FMA00909,水田里,新竹市北區水田里9鄰北大路166巷65號-B1,24.8119789,120.9659841,1218.0,第一分局
一般住宅,FMA00910,水田里,新竹市北區水田里6鄰中正路198巷23號-B1,24.8111082,120.9656953,323.0,第一分局
一般住宅,FMA00911,金雅里,"新竹市北區金雅里2鄰金農路100號 B1",24.8238447,120.9624263,1064.0,第一分局
一般住宅,FMA00912,金雅里,新竹市北區金雅里2鄰金農路102號B1-B2,24.8240583,120.9624905,649.0,第一分局
一般住宅,FMA00913,北門里,"新竹市北區北門里7鄰北門街155號 B1",24.8093569,120.9650116,70.0,第一分局
一般住宅,FMA00914,海濱里,新竹市北區海濱里17鄰海濱路141號-B1,24.8428542,120.9256332,890.0,第一分局
一般住宅,FMA00915,水田里,新竹市北區水田里13鄰經國路二段36號-B1,24.8131645,120.9661681,681.0,第一分局
公有建築物,FMA00916,曲溪里,新竹市北區曲溪里10鄰崧嶺路128巷38號-B1,24.7909191,120.953335,238.0,第一分局
一般住宅,FMA00917,康樂里,"新竹市北區康樂里4鄰天府路一段160號- B1",24.8348851,120.9427598,1492.0,第一分局
一般住宅,FMA00918,康樂里,"新竹市北區康樂里5鄰天府路一段148號- B1",24.8346874,120.9432939,1172.0,第一分局
一般住宅,FMA00919,士林里,"新竹市北區士林里8鄰中正路798號 B1",24.8201534,120.9532763,394.0,第一分局
一般住宅,FMA00920,客雅里,"新竹市北區客雅里1鄰延平路一段286號 B1",24.8052963,120.9521184,743.0,第一分局
一般住宅,FMA00921,舊社里,"新竹市北區舊社里3鄰湳雅街296巷7號 B1",24.8235646,120.979251,272.0,第一分局
一般住宅,FMA00922,海濱里,新竹市北區海濱里15鄰愛國路32號-B2,24.8411982,120.9296201,593.0,第一分局
一般住宅,FMA00923,金雅里,"新竹市北區金雅里5鄰金雅東街12號 B1",24.8252748,120.9677657,1455.0,第一分局
一般住宅,FMA00924,金竹里,新竹市北區金竹里8鄰公道五路四段431號-B2,24.8262888,120.9691237,356.0,第一分局
一般住宅,FMA00925,湳中里,新竹市北區湳中里5鄰鐵道路二段351號-B1,24.8226392,120.9657143,1631.0,第一分局
一般住宅,FMA00926,金雅里,新竹市北區金雅里4鄰金雅七街96號-B1,24.8266365,120.9663174,693.0,第一分局
一般住宅,FMA00927,金雅里,新竹市北區金雅里2鄰金雅二街1號-B1,24.8236744,120.9642608,1086.0,第一分局
一般住宅,FMA00928,金雅里,新竹市北區金雅里5鄰金雅六街28號-B1,24.8252191,120.9668828,949.0,第一分局
一般住宅,FMA00929,海濱里,新竹市北區海濱里10鄰西濱路一段185號-B1,24.8338763,120.9279175,1932.0,第一分局
一般住宅,FMA00930,南勢里,"新竹市北區南勢里3鄰竹光路421號 B1",24.8053917,120.951577,873.0,第一分局
一般住宅,FMA00931,金雅里,新竹市北區金雅里5鄰金雅路156號B1,24.824752,120.9648663,653.0,第一分局
一般住宅,FMA00932,海濱里,"新竹市北區海濱里15鄰榮濱路11號 B3",24.8402289,120.9295952,809.0,第一分局
一般住宅,FMA00933,新雅里,"新竹市北區新雅里19鄰成功路192巷330號 B1",24.8137316,120.9455275,944.0,第一分局
一般住宅,FMA00934,西雅里,新竹市北區西雅里10鄰中和路52巷5號2樓之1,24.8014449,120.9570374,165.0,第一分局
一般住宅,FMA00935,港北里,"新竹市北區港北里6鄰延平路三段158巷9號 B2",24.8295758,120.9288033,1451.0,第一分局
一般住宅,FMA00936,中寮里,"新竹市北區中寮里1鄰中清路一段246號2樓之2 -B1",24.8345948,120.9309058,1192.0,第一分局
一般住宅,FMA00937,海濱里,"新竹市北區海濱里15鄰天府路二段78-1號 B1",24.8400635,120.9287352,446.0,第一分局
一般住宅,FMA00938,石坊里,新竹市北區石坊里8鄰石坊街67號-B1,24.8026813,120.9635328,110.0,第一分局
一般住宅,FMA00939,士林里,新竹市北區士林里8鄰士林西路2號-B1,24.8205688,120.9533467,751.0,第一分局
一般住宅,FMA00940,金雅里,"新竹市北區金雅里2鄰金農路116號  B1",24.8242336,120.9621577,1088.0,第一分局
一般住宅,FMA00941,金雅里,新竹市北區金雅里5鄰金雅八街6號-B2,24.8265694,120.9670863,1376.0,第一分局
供公眾使用建築物,FMA00942,曲溪里,"新竹市北區曲溪里成德路10號 B1",24.7947891,120.956404,814.0,第一分局
一般住宅,FMA00943,台溪里,新竹市北區台溪里1鄰中華路二段747號-B3,24.7971064,120.9639583,412.0,第一分局
一般住宅,FMA00944,金雅里,新竹市北區金雅里4鄰金雅西街125號-B1,24.8264678,120.9648558,591.0,第一分局
一般住宅,FMA00945,光華里,新竹市北區光華里5鄰光華一街63號-B1,24.8175763,120.9731812,276.0,第一分局
一般住宅,FMA00946,金雅里,新竹市北區金雅里5鄰金雅路170號-B1,24.8264979,120.9670209,815.0,第一分局
一般住宅,FMA00947,南寮里,新竹市北區南寮里19鄰西濱路一段427號-B1,24.8416742,120.9331426,999.0,第一分局
一般住宅,FMA00948,金雅里,"新竹市北區金雅里4鄰金雅路163號 B2",24.8264979,120.9670209,530.0,第一分局
一般住宅,FMA00949,士林里,"新竹市北區士林里4鄰東大路二段622號 B1",24.822825,120.958609,3511.0,第一分局
一般住宅,FMA00950,客雅里,新竹市北區客雅里4鄰延平路一段271號-B1,24.8049273,120.9523049,1331.0,第一分局
一般住宅,FMA00951,客雅里,新竹市北區客雅里7鄰竹香北路28號-B1,24.8050479,120.9348335,869.0,第一分局
一般住宅,FMA00952,磐石里,新竹市北區磐石里11鄰竹光路250號-B1,24.8109109,120.9561847,404.0,第一分局
一般住宅,FMA00953,台溪里,新竹市北區台溪里1鄰中華路二段738號-B1,24.7974833,120.9639543,292.0,第一分局
一般住宅,FMA00954,金雅里,"新竹市北區金雅里3鄰金雅路133巷8弄2號 B1",24.8255304,120.9656665,45.0,第一分局
一般住宅,FMA00955,海濱里,新竹市北區海濱里12鄰西濱路一段310號-B1,24.8365328,120.9300694,508.0,第一分局
一般住宅,FMA00956,長和里,"新竹市北區長和里004鄰城北街81號 B2",24.8110811,120.963498,103.0,第一分局
,,,,,,,
" ",,,,,,,
