類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納數
大樓,WUA01125,八仙里,臺北市北投區承德路七段400號,2,4162.0
公寓,WUA01293,八仙里,臺北市北投區西安街二段355號,1,420.0
大樓,WUA01294,八仙里,臺北市北投區西安街二段361號,1,2972.0
大樓,WUA01381,八仙里,臺北市北投區承德路七段388號,3,3758.0
公寓,WUA01777,八仙里,臺北市北投區崇仁路一段155巷2號,1,980.0
公寓,WUA01778,八仙里,臺北市北投區崇仁路一段156巷1號,1,572.0
公寓,WUA01779,八仙里,臺北市北投區崇仁路一段157巷1號,1,378.0
公寓,WUA01829,八仙里,臺北市北投區北投路一段45號,1,281.0
公寓,WUA01830,八仙里,臺北市北投區北投路一段53號,1,154.0
公寓,WUA02270,八仙里,臺北市北投區大業路260號,1,2728.0
公寓,WUA02315,八仙里,臺北市北投區崇仁路一段166巷2號,1,836.0
公寓,WUA02323,八仙里,臺北市北投區公館路406號,2,1261.0
公寓,WUA02403,八仙里,臺北市北投區大業路160號,2,4301.0
公寓,WUA02498,八仙里,臺北市北投區中央南路二段37號,1,5098.0
公寓,WUA025858,八仙里,臺北市北投區中央南路二段28號,3,1834.0
公寓,WUA02608,八仙里,臺北市北投區大業路132號,3,3641.0
公寓,WUA02610,八仙里,臺北市北投區中央南路二段31號,1,572.0
公寓,WUA02662,八仙里,臺北市北投區大業路2號,3,3133.0
公寓,WUA02667,八仙里,臺北市北投區北投路一段59號,1,376.0
公寓,WUA02732,八仙里,臺北市北投區中央南路二段12-2號,2,3605.0
公寓,WUA02737,八仙里,臺北市北投區中央南路二段18號,1,1950.0
公寓,WUA00284,一德里,臺北市北投區中央北路四段118號,1,352.0
公寓,WUA00285,一德里,臺北市北投區中央北路四段128號,1,733.0
公寓,WUA00286,一德里,臺北市北投區中央北路四段146號,1,332.0
公寓,WUA00287,一德里,臺北市北投區中央北路四段172號,1,468.0
公寓,WUA00288,一德里,臺北市北投區中央北路四段202號,1,406.0
公寓,WUA00289,一德里,臺北市北投區中央北路四段215-2號,1,336.0
公寓,WUA00291,一德里,臺北市北投區中央北路四段218號,1,106.0
公寓,WUA00294,一德里,臺北市北投區中央北路四段264號,1,196.0
公寓,WUA00295,一德里,臺北市北投區中央北路四段288號,1,244.0
公寓,WUA00296,一德里,臺北市北投區中央北路四段32號,1,417.0
公寓,WUA00297,一德里,臺北市北投區中央北路四段346號,1,585.0
公寓,WUA00298,一德里,臺北市北投區中央北路四段356號,1,1689.0
公寓,WUA00299,一德里,臺北市北投區中央北路四段450號,1,174.0
公寓,WUA00300,一德里,臺北市北投區中央北路四段465號,1,45.0
公寓,WUA00301,一德里,臺北市北投區中央北路四段469號,1,186.0
公寓,WUA00302,一德里,臺北市北投區中央北路四段479號,1,80.0
公寓,WUA000303,一德里,臺北市北投區中央北路四段48號,1,665.0
公寓,WUA00304,一德里,臺北市北投區中央北路四段48號,1,664.0
公寓,WUA00305,一德里,臺北市北投區中央北路四段48號,1,1014.0
公寓,WUA00306,一德里,臺北市北投區中央北路四段485號,1,141.0
公寓,WUA00307,一德里,臺北市北投區中央北路四段517號,1,640.0
大樓,WUA00308,一德里,臺北市北投區中央北路四段542號,1,73.0
公寓,WUA00309,一德里,臺北市北投區中央北路四段543號,1,86.0
公寓,WUA00310,一德里,臺北市北投區中央北路四段569號,1,260.0
公寓,WUA00311,一德里,臺北市北投區中央北路四段571號,1,228.0
公寓,WUA00315,一德里,臺北市北投區中央北路四段591號,1,257.0
公寓,WUA00316,一德里,臺北市北投區中央北路四段8號,1,90.0
公寓,WUA00317,一德里,臺北市北投區中央北路四段142巷2號,1,432.0
公寓,WUA00318,一德里,臺北市北投區中央北路四段18巷39號,1,81.0
公寓,WUA00319,一德里,臺北市北投區中央北路四段18巷48號,1,526.0
公寓,WUA00320,一德里,臺北市北投區中央北路四段18巷5號,1,312.0
公寓,WUA00321,一德里,臺北市北投區中央北路四段18巷37弄10號,1,98.0
公寓,WUA00322,一德里,臺北市北投區中央北路四段18巷37弄6號,1,86.0
公寓,WUA00323,一德里,臺北市北投區中央北路四段30巷10號,1,205.0
公寓,WUA00324,一德里,臺北市北投區中央北路四段316巷1弄1號,1,740.0
公寓,WUA00338,一德里,臺北市北投區立德路121巷10號,1,432.0
公寓,WUA00342,一德里,臺北市北投區立德路121巷8號,1,50.0
公寓,344,一德里,臺北市北投區立德路121巷7號,1,22.0
公寓,WUA00346,一德里,臺北市北投區中央北路四段442巷4弄2號,1,597.0
公寓,WUA00347,一德里,臺北市北投區中央北路四段456巷2號,1,972.0
公寓,WUA00348,一德里,臺北市北投區中央北路四段456巷1弄2號,1,298.0
公寓,WUA00349,一德里,臺北市北投區中央北路四段515巷3弄1號,1,162.0
公寓,WUA00350,一德里,臺北市北投區中央北路四段515巷3弄18號,1,30.0
公寓,WUA00351,一德里,臺北市北投區中央北路四段515巷3弄5號,1,265.0
公寓,WUA00352,一德里,臺北市北投區中央北路四段541巷2號,1,82.0
公寓,WUA00353,一德里,臺北市北投區中央北路四段541巷8號,1,110.0
公寓,WUA00354,一德里,臺北市北投區中央北路四段577巷17號,1,150.0
公寓,WUA00355,一德里,臺北市北投區中央北路四段577巷15弄11號,1,144.0
公寓,WUA00356,一德里,臺北市北投區中央北路四段577巷15弄14號,1,170.0
公寓,WUA00357,一德里,臺北市北投區中央北路四段577巷15弄15號,1,102.0
公寓,WUA00358,一德里,臺北市北投區中央北路四段577巷15弄2號,1,214.0
公寓,WUA00359,一德里,臺北市北投區中央北路四段577巷27弄1號,1,218.0
公寓,WUA00360,一德里,臺北市北投區中央北路四段577巷27弄13號,1,89.0
公寓,WUA00361,一德里,臺北市北投區中央北路四段583巷7號,1,120.0
公寓,WUA00362,一德里,臺北市北投區中央北路四段583巷10弄8號,1,150.0
公寓,WUA00363,一德里,臺北市北投區中央北路四段583巷11弄41號,1,86.0
公寓,WUA00003,一德里,臺北市北投區一心路32巷2號,1,540.0
大樓,WUA00004,一德里,臺北市北投區一德街151號,1,790.0
公寓,WUA00005,一德里,臺北市北投區一德街151號,1,553.0
公寓,WUA00006,一德里,臺北市北投區一德街10巷5號,1,200.0
公寓,WUA00061,一德里,臺北市北投區大度路三段280號,1,134.0
公寓,WUA00063,一德里,臺北市北投區大度路三段296巷14號,1,117.0
公寓,WUA00064,一德里,臺北市北投區大度路三段296巷20號,1,40.0
公寓,WUA00065,一德里,臺北市北投區大度路三段296巷24號,1,88.0
公寓,WUA00067,一德里,臺北市北投區大度路三段296巷43號,1,396.0
公寓,WUA00068,一德里,臺北市北投區大度路三段296巷48號,1,68.0
公寓,WUA00074,一德里,臺北市北投區大度路三段296巷71號,1,265.0
大樓,WUA00058,一德里,臺北市北投區大度路三段110號,1,164.0
大樓,WUA00059,一德里,臺北市北投區大度路三段112號,1,117.0
大樓,WUA02820,一德里,臺北市北投區一德里23鄰立功街9號,2,11070.0
公寓,WUA00865,永和里,臺北市北投區石牌路二段343巷4號,1,458.0
大樓,WUA00872,永和里,臺北市北投區石牌路二段357巷11號,2,852.0
大樓,WUA00873,永和里,臺北市北投區石牌路二段357巷13號,1,117.0
大樓,WUA00874,永和里,臺北市北投區石牌路二段357巷5號,1,120.0
大樓,WUA00875,永和里,臺北市北投區石牌路二段357巷9號,2,526.0
公寓,WUA01106,永和里,臺北市北投區同德街17-1號,1,1002.0
大樓,WUA01107,永和里,臺北市北投區同德街21-1號,2,1413.0
大樓,WUA01108,永和里,臺北市北投區同德街3號,1,150.0
公寓,WUA01113,永和里,臺北市北投區同德街9號,1,242.0
公寓,WUA01116,永和里,臺北市北投區同德街7巷1號,1,373.0
大樓,WUA01213,永和里,臺北市北投區行義路116號,1,3766.0
大樓,WUA01214,永和里,臺北市北投區行義路126號,1,2385.0
公寓,WUA01215,永和里,臺北市北投區行義路132號,1,1270.0
公寓,WUA01216,永和里,臺北市北投區行義路138號,1,1621.0
公寓,WUA01217,永和里,臺北市北投區行義路142號,2,1150.0
公寓,WUA01218,永和里,臺北市北投區行義路156號,1,92.0
公寓,WUA01219,永和里,臺北市北投區行義路166-1號,1,960.0
公寓,WUA01220,永和里,臺北市北投區行義路178號,1,838.0
公寓,WUA01221,永和里,臺北市北投區行義路188號,1,309.0
公寓,WUA01222,永和里,臺北市北投區行義路19號,1,160.0
公寓,WUA01223,永和里,臺北市北投區行義路279號,1,325.0
公寓,WUA01224,永和里,臺北市北投區行義路7號,1,193.0
公寓,WUA01225,永和里,臺北市北投區行義路72號,1,54.0
公寓,WUA01227,永和里,臺北市北投區行義路108巷2號,1,57.0
公寓,WUA01228,永和里,臺北市北投區行義路112巷10號,2,198.0
公寓,WUA01229,永和里,臺北市北投區行義路114巷4號,1,265.0
公寓,WUA01230,永和里,臺北市北投區行義路124巷3號,1,457.0
公寓,WUA01231,永和里,臺北市北投區行義路124巷5號,1,485.0
大樓,WUA01232,永和里,臺北市北投區行義路130巷14號,2,506.0
大樓,WUA01233,永和里,臺北市北投區行義路130巷22-1號,2,369.0
公寓,WUA01234,永和里,臺北市北投區行義路130巷6號,1,786.0
公寓,WUA01235,永和里,臺北市北投區行義路140巷15號,1,476.0
大樓,WUA01236,永和里,臺北市北投區行義路140巷2號,1,1792.0
大樓,WUA01237,永和里,臺北市北投區行義路140巷26號,2,1012.0
公寓,WUA01239,永和里,臺北市北投區行義路146巷21號,1,317.0
大樓,WUA01240,永和里,臺北市北投區行義路146巷41號,1,805.0
大樓,WUA01241,永和里,臺北市北投區行義路146巷46號,1,1781.0
大樓,WUA01243,永和里,臺北市北投區行義路146巷47號,2,601.0
公寓,WUA01244,永和里,臺北市北投區行義路154巷2號,1,113.0
大樓,WUA01245,永和里,臺北市北投區行義路154巷21號,1,1445.0
大樓,WUA01246,永和里,臺北市北投區行義路154巷21號,2,454.0
大樓,WUA01247,永和里,臺北市北投區行義路154巷3號,2,1504.0
大樓,WUA01248,永和里,臺北市北投區行義路154巷19弄1號,1,56.0
大樓,WUA01249,永和里,臺北市北投區行義路158巷17號,1,441.0
大樓,WUA01250,永和里,臺北市北投區行義路17巷1號,1,53.0
大樓,WUA01251,永和里,臺北市北投區行義路170巷11號,1,1337.0
大樓,WUA01252,永和里,臺北市北投區行義路186巷15號,1,488.0
大樓,WUA01253,永和里,臺北市北投區行義路186巷16號,1,529.0
大樓,WUA01254,永和里,臺北市北投區行義路186巷17號,1,1073.0
大樓,WUA01255,永和里,臺北市北投區行義路186巷2號,1,1068.0
大樓,WUA01256,永和里,臺北市北投區行義路186巷20號,1,1561.0
大樓,WUA01257,永和里,臺北市北投區行義路186巷28號,1,1408.0
大樓,WUA01258,永和里,臺北市北投區行義路186巷28號,2,1408.0
大樓,WUA01259,永和里,臺北市北投區行義路186巷45號,1,769.0
大樓,WUA01260,永和里,臺北市北投區行義路186巷46號,1,1345.0
大樓,WUA01261,永和里,臺北市北投區行義路186巷52號,1,632.0
大樓,WUA01262,永和里,臺北市北投區行義路186巷11弄12號,1,193.0
大樓,WUA01263,永和里,臺北市北投區行義路186巷26弄1號,1,962.0
大樓,WUA01264,永和里,臺北市北投區行義路23巷2號,1,122.0
大樓,WUA01267,永和里,臺北市北投區行義路300巷3-1號,1,57.0
公寓,WUA01268,永和里,臺北市北投區行義路31巷6號,1,125.0
大樓,WUA01269,永和里,臺北市北投區行義路5巷2號,1,742.0
大樓,WUA01270,永和里,臺北市北投區行義路58巷18號,1,644.0
大樓,WUA01271,永和里,臺北市北投區行義路58巷24號,1,333.0
公寓,WUA01272,永和里,臺北市北投區行義路58巷9號,1,509.0
公寓,WUA01273,永和里,臺北市北投區行義路58巷22弄1號,1,205.0
公寓,WUA02291,永和里,臺北市北投區行義路140巷29號,1,950.0
大樓,WUA02293,永和里,臺北市北投區中山北路七段219巷3弄35號,1,6274.0
大樓,WUA02294,永和里,臺北市北投區中山北路七段219巷3弄15號,1,1460.0
大樓,WUA02295,永和里,臺北市北投區中山北路七段219巷3弄9號,1,184.0
大樓,WUA02296,永和里,臺北市北投區中山北路七段219巷3弄119號,1,2586.0
大樓,WUA02297,永和里,臺北市北投區中山北路七段219巷3弄151號,1,1380.0
大樓,WUA02298,永和里,臺北市北投區中山北路七段219巷3弄189號,1,769.0
大樓,WUA02299,永和里,臺北市北投區中山北路七段219巷3弄151號,2,2160.0
大樓,WUA02306,永和里,臺北市北投區行義路96巷2-8號,2,1453.0
大樓,WUA02342,永和里,臺北市北投區行義路108巷3號,1,1020.0
公寓,WUA02347,永和里,臺北市北投區石牌路二段351號,1,688.0
公寓,WUA02379,永和里,臺北市北投區石牌路二段343巷2號,1,368.0
公寓,WUA02381,永和里,臺北市北投區行義路192巷15弄8號,2,760.0
大樓,WUA02407,永和里,臺北市北投區石牌路二段359號,1,1610.0
大樓,WUA02410,永和里,臺北市北投區行義路52號,2,2662.0
大樓,WUA02425,永和里,臺北市北投區行義路186巷37號,2,3148.0
大樓,WUA02428,永和里,臺北市北投區行義路15號,1,1058.0
公寓,WUA02437,永和里,臺北市北投區行義路5巷5號,1,378.0
公寓,WUA02499,永和里,臺北市北投區石牌路二段357巷1號,1,545.0
公寓,WUA02500,永和里,臺北市北投區行義路279號,1,325.0
大樓,WUA02530,永和里,臺北市北投區中山北路七段219巷3弄273號,2,2916.0
大樓,WUA02533,永和里,臺北市北投區中山北路七段219巷3弄276號,1,1082.0
大樓,WUA02559,永和里,臺北市北投區行義路130巷8號,1,1724.0
公寓,WUA02588,永和里,臺北市北投區石牌路二段357巷7號,2,872.0
大樓,WUA02597,永和里,臺北市北投區行義路5巷7號,1,1614.0
公寓,WUA02609,永和里,臺北市北投區石牌路二段357巷3號,1,814.0
公寓,WUA00775,永明里,臺北市北投區石牌路二段101號,1,269.0
公寓,WUA00776,永明里,臺北市北投區石牌路二段111號,3,1728.0
公寓,WUA00798,永明里,臺北市北投區石牌路二段31號,1,46.0
公寓,WUA00806,永明里,臺北市北投區石牌路二段35號,1,78.0
公寓,WUA00808,永明里,臺北市北投區石牌路二段45號,1,237.0
公寓,WUA00810,永明里,臺北市北投區石牌路二段83號,1,53.0
公寓,WUA00812,永明里,臺北市北投區石牌路二段89號,1,252.0
公寓,WUA00813,永明里,臺北市北投區石牌路二段91號,1,324.0
公寓,WUA00814,永明里,臺北市北投區石牌路二段93號,1,190.0
公寓,WUA00883,永明里,臺北市北投區石牌路二段75巷3號,1,228.0
公寓,WUA00884,永明里,臺北市北投區石牌路二段75巷8號,1,285.0
公寓,WUA00885,永明里,臺北市北投區石牌路二段75巷3弄1號,1,161.0
公寓,WUA00887,永明里,臺北市北投區石牌路二段99巷3號,1,108.0
公寓,WUA00888,永明里,臺北市北投區石牌路二段99巷51號,1,65.0
公寓,WUA00889,永明里,臺北市北投區石牌路二段99巷7號,1,54.0
公寓,WUA00954,永明里,臺北市北投區立農街二段208號,2,2161.0
公寓,WUA00956,永明里,臺北市北投區立農街二段258號,1,194.0
公寓,WUA00957,永明里,臺北市北投區立農街二段264號,2,1253.0
公寓,WUA00962,永明里,臺北市北投區立農街二段202巷11號,1,158.0
公寓,WUA00963,永明里,臺北市北投區立農街二段202巷7號,1,548.0
公寓,WUA00964,永明里,臺北市北投區立農街二段202巷2弄1號,1,380.0
公寓,WUA00965,永明里,臺北市北投區立農街二段202巷3弄2號,1,298.0
公寓,WUA00966,永明里,臺北市北投區立農街二段202巷9弄2號,1,184.0
公寓,WUA00967,永明里,臺北市北投區立農街二段202巷9弄3號,1,184.0
公寓,WUA01467,永明里,臺北市北投區東華街二段104號,1,258.0
公寓,WUA01478,永明里,臺北市北投區東華街二段72號,1,148.0
公寓,WUA01479,永明里,臺北市北投區東華街二段80號,1,422.0
公寓,WUA01480,永明里,臺北市北投區東華街二段92號,1,701.0
公寓,WUA01481,永明里,臺北市北投區東華街二段102巷1弄1號,1,82.0
公寓,WUA01482,永明里,臺北市北投區東華街二段102巷1弄2號,1,137.0
公寓,WUA01483,永明里,臺北市北投區東華街二段102巷2弄1號,1,66.0
公寓,WUA01484,永明里,臺北市北投區東華街二段102巷2弄2號,1,197.0
公寓,WUA02065,永明里,臺北市北投區義理街62號,1,204.0
公寓,WUA02066,永明里,臺北市北投區義理街72號,1,328.0
公寓,WUA02067,永明里,臺北市北投區義理街73號,1,80.0
公寓,WUA02068,永明里,臺北市北投區義理街85號,1,77.0
公寓,WUA02069,永明里,臺北市北投區義理街91號,1,45.0
公寓,WUA02070,永明里,臺北市北投區義理街49巷2號,1,184.0
公寓,WUA02071,永明里,臺北市北投區義理街63巷17號,2,2330.0
公寓,WUA02072,永明里,臺北市北投區義理街63巷15弄1號,2,969.0
公寓,WUA02073,永明里,臺北市北投區義理街63巷15弄2號,2,904.0
公寓,WUA02074,永明里,臺北市北投區義理街63巷2弄17號,1,72.0
公寓,WUA02075,永明里,臺北市北投區義理街63巷2弄20號,1,48.0
公寓,WUA02076,永明里,臺北市北投區義理街63巷2弄8號,1,113.0
公寓,WUA02077,永明里,臺北市北投區義理街63巷2弄9號,1,149.0
公寓,WUA02078,永明里,臺北市北投區義理街63巷4弄10號,1,108.0
公寓,WUA02079,永明里,臺北市北投區義理街63巷4弄11-1號,1,84.0
公寓,WUA02080,永明里,臺北市北投區義理街63巷4弄13號,1,118.0
公寓,WUA02081,永明里,臺北市北投區義理街63巷4弄18號,1,48.0
公寓,WUA02082,永明里,臺北市北投區義理街63巷4弄9號,1,78.0
公寓,WUA02304,永明里,臺北市北投區石牌路二段115號,2,602.0
公寓,WUA02317,永明里,臺北市北投區義理街13-21號,2,745.0
公寓,WUA02351,永明里,臺北市北投區立農街二段202巷1號,1,892.0
公寓,WUA02353,永明里,臺北市北投區東華街二段90號,1,926.0
公寓,WUA02502,永明里,臺北市北投區立農街二段202巷1之1號,1,366.0
大樓,WUA02567,永明里,臺北市北投區東華街二段36號,1,2792.0
公寓,WUA02574,永明里,臺北市北投區立農街二段202巷5弄10號,3,198.0
大樓,WUA02587,永明里,臺北市北投區東華街二段66號,1,132.0
大樓,WUA02679,永明里,臺北市北投區東華街二段22號,1,372.0
大樓,WUA00625,永欣里,臺北市北投區天母西路105號,1,605.0
大樓,WUA00626,永欣里,臺北市北投區天母西路107號,1,148.0
大樓,WUA00627,永欣里,臺北市北投區天母西路101巷11號,1,356.0
公寓,WUA00791,永欣里,臺北市北投區石牌路二段202號,1,388.0
大樓,WUA00796,永欣里,臺北市北投區石牌路二段234號,1,8857.0
大樓,WUA00797,永欣里,臺北市北投區石牌路二段304號,1,17840.0
大樓,WUA00799,永欣里,臺北市北投區石牌路二段322號,1,7045.0
公寓,WUA00800,永欣里,臺北市北投區石牌路二段328-1號,1,508.0
公寓,WUA00801,永欣里,臺北市北投區石牌路二段332號,1,145.0
公寓,WUA00802,永欣里,臺北市北投區石牌路二段333-3號,1,386.0
公寓,WUA00803,永欣里,臺北市北投區石牌路二段334號,2,1237.0
大樓,WUA00804,永欣里,臺北市北投區石牌路二段335號,2,1988.0
公寓,WUA00805,永欣里,臺北市北投區石牌路二段339號,1,245.0
公寓,WUA00807,永欣里,臺北市北投區石牌路二段362號,1,1625.0
公寓,WUA00815,永欣里,臺北市北投區石牌路二段315巷12號,1,73.0
公寓,WUA00816,永欣里,臺北市北投區石牌路二段315巷2號,2,486.0
公寓,WUA00817,永欣里,臺北市北投區石牌路二段315巷20號,1,324.0
公寓,WUA00818,永欣里,臺北市北投區石牌路二段315巷21號,1,86.0
公寓,WUA00819,永欣里,臺北市北投區石牌路二段315巷25號,1,78.0
公寓,WUA00820,永欣里,臺北市北投區石牌路二段315巷27-1號,1,116.0
公寓,WUA00821,永欣里,臺北市北投區石牌路二段315巷30號,1,192.0
公寓,WUA00822,永欣里,臺北市北投區石牌路二段315巷8號,1,544.0
公寓,WUA00823,永欣里,臺北市北投區石牌路二段315巷10弄1號,1,225.0
公寓,WUA00824,永欣里,臺北市北投區石牌路二段315巷10弄12號,1,229.0
公寓,WUA00825,永欣里,臺北市北投區石牌路二段315巷10弄4號,1,94.0
公寓,WUA00826,永欣里,臺北市北投區石牌路二段315巷10弄8號,1,62.0
公寓,WUA00827,永欣里,臺北市北投區石牌路二段315巷16弄1號,1,86.0
公寓,WUA00828,永欣里,臺北市北投區石牌路二段315巷16弄2號,1,92.0
公寓,WUA00829,永欣里,臺北市北投區石牌路二段315巷16弄2-2號,1,98.0
公寓,WUA00830,永欣里,臺北市北投區石牌路二段315巷16弄3號,1,82.0
公寓,WUA00831,永欣里,臺北市北投區石牌路二段315巷16弄5號,1,105.0
公寓,WUA00832,永欣里,臺北市北投區石牌路二段315巷16弄8號,1,253.0
公寓,WUA00833,永欣里,臺北市北投區石牌路二段315巷28弄1號,1,645.0
公寓,WUA00834,永欣里,臺北市北投區石牌路二段315巷28弄10號,1,226.0
公寓,WUA00835,永欣里,臺北市北投區石牌路二段315巷28弄14-1號,1,310.0
公寓,WUA00836,永欣里,臺北市北投區石牌路二段315巷28弄2號,1,92.0
公寓,WUA00837,永欣里,臺北市北投區石牌路二段315巷28弄2-2號,1,77.0
公寓,WUA00838,永欣里,臺北市北投區石牌路二段315巷28弄5號,1,213.0
公寓,WUA00839,永欣里,臺北市北投區石牌路二段315巷28弄6號,1,156.0
公寓,WUA00840,永欣里,臺北市北投區石牌路二段315巷28弄7號,1,318.0
公寓,WUA00841,永欣里,臺北市北投區石牌路二段315巷28弄9號,1,136.0
公寓,WUA00842,永欣里,臺北市北投區石牌路二段315巷34弄14號,1,94.0
公寓,WUA00843,永欣里,臺北市北投區石牌路二段315巷34弄17號,1,128.0
公寓,WUA00844,永欣里,臺北市北投區石牌路二段315巷34弄2號,1,125.0
公寓,WUA00845,永欣里,臺北市北投區石牌路二段315巷34弄23-1號,1,322.0
公寓,WUA00846,永欣里,臺北市北投區石牌路二段315巷34弄25號,1,101.0
公寓,WUA00847,永欣里,臺北市北投區石牌路二段315巷34弄27號,2,392.0
公寓,WUA00848,永欣里,臺北市北投區石牌路二段315巷34弄29號,1,78.0
公寓,WUA00849,永欣里,臺北市北投區石牌路二段315巷34弄6號,1,121.0
公寓,WUA00850,永欣里,臺北市北投區石牌路二段315巷34弄9號,2,482.0
公寓,WUA00851,永欣里,臺北市北投區石牌路二段315巷4弄2-1號,1,292.0
公寓,WUA00852,永欣里,臺北市北投區石牌路二段324巷1號,1,58.0
公寓,WUA00854,永欣里,臺北市北投區石牌路二段324巷23號,1,928.0
公寓,WUA00855,永欣里,臺北市北投區石牌路二段324巷5-1號,1,132.0
大廈,WUA00856,永欣里,臺北市北投區石牌路二段324巷11弄15號,1,2009.0
大廈,WUA00857,永欣里,臺北市北投區石牌路二段324巷11弄16號,1,2930.0
公寓,WUA008558,永欣里,臺北市北投區石牌路二段324巷9弄2號,1,256.0
公寓,WUA00859,永欣里,臺北市北投區石牌路二段325巷2號,2,1026.0
公寓,WUA00860,永欣里,臺北市北投區石牌路二段330巷2號,2,854.0
公寓,WUA00861,永欣里,臺北市北投區石牌路二段331巷3號,1,76.0
公寓,WUA00862,永欣里,臺北市北投區石牌路二段331巷5號,1,208.0
公寓,WUA00863,永欣里,臺北市北投區石牌路二段331巷9號,1,97.0
公寓,WUA00864,永欣里,臺北市北投區石牌路二段343巷18號,1,73.0
公寓,WUA00866,永欣里,臺北市北投區石牌路二段343巷5號,1,228.0
公寓,WUA00867,永欣里,臺北市北投區石牌路二段348巷1號,1,346.0
公寓,WUA00869,永欣里,臺北市北投區石牌路二段348巷12號,2,1112.0
公寓,WUA00870,永欣里,臺北市北投區石牌路二段348巷15-1號,2,1405.0
公寓,WUA00871,永欣里,臺北市北投區石牌路二段348巷5號,1,161.0
公寓,WUA00876,永欣里,臺北市北投區天母北路105巷15弄1號,2,1246.0
公寓,WUA00877,永欣里,臺北市北投區天母北路105巷15弄2號,1,86.0
公寓,WUA01109,永欣里,臺北市北投區同德街31號,1,773.0
公寓,WUA01110,永欣里,臺北市北投區同德街32號,1,342.0
公寓,WUA01112,永欣里,臺北市北投區同德街42號,1,1393.0
大樓,WUA01112,永欣里,臺北市北投區同德街6號,2,3346.0
公寓,WUA01114,永欣里,臺北市北投區同德街29巷1號,1,313.0
公寓,WUA01115,永欣里,臺北市北投區同德街40巷12號,1,161.0
大樓,WUA01226,永欣里,臺北市北投區行義路10巷2號,2,3893.0
公寓,WUA02320,永欣里,臺北市北投區天母西路117巷61-65號,1,410.0
公寓,WUA02328,永欣里,臺北市北投區石牌路二段343巷20之22號,1,446.0
公寓,WUA02349,永欣里,臺北市北投區天母西路117巷52弄3號,1,534.0
公寓,WUA02419,永欣里,臺北市北投區石牌路二段343巷7號,1,332.0
大樓,WUA02469,永欣里,臺北市北投區石牌路二段319號,3,3353.0
大樓,WUA02474,永欣里,臺北市北投區行義路12號,2,1516.0
公寓,WUA02483,永欣里,臺北市北投區同德街26號,1,654.0
大樓,WUA02490,永欣里,臺北市北投區同德街2號,3,2370.0
大樓,WUA02514,永欣里,臺北市北投區天母北路105巷9號,1,1766.0
公寓,WUA02521,永欣里,臺北市北投區行義路10巷9弄16號,2,974.0
大樓,WUA02529,永欣里,臺北市北投區石牌路二段315巷10弄7號,1,1236.0
大樓,WUA02549,永欣里,臺北市北投區天母西路117巷12號,2,1960.0
公寓,WUA02570,永欣里,臺北市北投區石牌路二段330巷5號,1,474.0
公寓,WUA02575,永欣里,臺北市北投區石牌路二段315巷28弄16號,1,265.0
大樓,WUA02592,永欣里,臺北市北投區石牌路二段315巷23號,1,2054.0
公寓,WUA02602,永欣里,臺北市北投區行義路10巷11號,1,148.0
公寓,WUA02630,永欣里,臺北市北投區石牌路二段343巷12號,1,276.0
公寓,WUA02649,永欣里,臺北市北投區同德街20號,1,662.0
公寓,WUA02660,永欣里,臺北市北投區天母西路117巷48號,1,1012.0
公寓,WUA02661,永欣里,臺北市北投區石牌路二段325巷10號,1,290.0
公寓,WUA02672,永欣里,臺北市北投區行義路16號,3,1520.0
公寓,WUA02673,永欣里,臺北市北投區天母西路103號,1,390.0
公寓,WUA02674,永欣里,臺北市北投區天母西路111號,1,224.0
公寓,WUA02684,永欣里,臺北市北投區石牌路二段315巷37號,1,704.0
大樓,WUA02723,永欣里,臺北市北投區天母西路117巷68號,1,1406.0
公寓,WUA02724,永欣里,臺北市北投區石牌路二段315巷33號,1,540.0
大樓,WUA02729,永欣里,臺北市北投區石牌路二段315巷34弄1號,2,4297.0
公寓,WUA02731,永欣里,臺北市北投區石牌路二段343巷3號,1,129.0
公寓,WUA02738,永欣里,臺北市北投區石牌路二段343巷11號,1、2,233.0
大樓,WUA02747,永欣里,臺北市北投區天母西路117巷32弄5號,1,1542.0
大樓,WUA02749,永欣里,臺北市北投區石牌路二段315巷28弄20號,1,1318.0
公寓,WUA02772,永欣里,臺北市北投區行義路10巷7號,1,165.0
公寓,WUA02773,永欣里,臺北市北投區天母西路117巷32弄6號,1,1508.0
公寓,WUA02793,永欣里,臺北市北投區石牌路二段343巷16號,1、2,193.0
公寓,WUA02796,永欣里,臺北市北投區石牌路二段343巷12號,1,250.0
公寓,WUA02798,永欣里,臺北市北投區石牌路二段315巷34弄22號,1,406.0
大樓,WUA02810,永欣里,臺北市北投區天母西115號,1,2092.0
公寓,WUA00018,中和里,臺北市北投區大屯路104號,1,150.0
大樓,WUA00019,中和里,臺北市北投區大屯路74號,2,208.0
公寓,WUA00020,中和里,臺北市北投區大屯路光華一巷16號,1,62.0
大樓,WUA00021,中和里,臺北市北投區大屯路光華四巷19號,1,288.0
公寓,WUA00432,中和里,臺北市北投區中和街369號,1,166.0
大樓,WUA00433,中和里,臺北市北投區中和街376號,1,468.0
公寓,WUA00434,中和里,臺北市北投區中和街381號,1,74.0
大樓,WUA00435,中和里,臺北市北投區中和街393號,1,237.0
大樓,WUA00436,中和里,臺北市北投區中和街396號,1,37.0
