電腦編號,建築物名稱,鄉鎮市區,村里別,地址,地下樓層,可容納人數,轄管分局
QS0024,博愛醫院,旗山區,大德里,高雄市旗山區延平一路689號,1,185.0,旗山分局
QS0026,民宅,旗山區,湄洲里,高雄市旗山區中山路223號,1,33.0,旗山分局
QS0027,民宅,旗山區,湄洲里,高雄市旗山區中山路225號,1,66.0,旗山分局
QS0028,民宅,旗山區,湄洲里,高雄市旗山區中山路227號,1,55.0,旗山分局
QS0029,基督教教會,旗山區,太平里,高雄市旗山區中正路3號,1,299.0,旗山分局
QS0030,民宅,旗山區,太平里,高雄市旗山區泰安街62號,1,764.0,旗山分局
QS0033,旗山農工食品工廠,旗山區,永和里,高雄市旗山區永和里旗甲路1段195號,1,499.0,旗山分局
QS0034,旗山警察分局,旗山區,湄洲里,高雄市旗山區湄洲里華中街1號,1,568.0,旗山分局
QS0035,旗山醫院,旗山區,大德里,高雄市旗山區中學路60號,1,2353.0,旗山分局
QS0036,旗山農工秧苗大樓,旗山區,永和里,高雄市旗山區永和里旗甲路1段195號,1,114.0,旗山分局
QS0038,旗山農工農業大樓,旗山區,永和里,高雄市旗山區永和里旗甲路1段195號,1,1169.0,旗山分局
QS0039,金石情大樓(店面),旗山區,大德里,高雄市旗山區大德里復新東街67號,1,140.0,旗山分局
QS0040,東方帝國大樓,旗山區,湄洲里,高雄市旗山區中華路548號,1,751.0,旗山分局
QS0042,騰發大樓,旗山區,湄洲里,高雄市旗山區湄洲里中華路582號,1,1080.0,旗山分局
QS0043,中華電信大樓,旗山區,太平里,高雄市旗山區中山南街2號,1,866.0,旗山分局
QS0045,旗山公教大樓,旗山區,太平里,高雄市旗山區太平里中正路6-6號,1,2898.0,旗山分局
QS0047,旗山農工教學大樓,旗山區,大德里,高雄市旗山區旗甲路1段195號,1,2086.0,旗山分局
QS0048,旗山國中,旗山區,大德里,高雄市旗山區大德里中學路42號,1,730.0,旗山分局
QS0049,實踐大學宿舍,旗山區,永和里,高雄市旗山區延平一路203巷20號,1,272.0,旗山分局
QS0050,鼓山國小,旗山區,永和里,高雄市旗山區永和里延平一路111號,1,1318.0,旗山分局
MN0001,美濃東門國小,旗山區,東門里,高雄市美濃區東門里民族路36巷2之1號,1,436.0,旗山分局
MN0003,美濃新光人壽大樓,旗山區,合和里,高雄市美濃區合和里成功路139號,1,296.0,旗山分局
QS0019,圓潭旅社,旗山區,圓富里,高雄市旗山區圓富里旗甲路2段396號,1,175.0,旗山分局
QS0046,大衛營山莊,旗山區,大林里,高雄市旗山區大林里溝坪路98之1號,1,3457.0,旗山分局
QS0051,實踐六宿,旗山區,圓富里,高雄市旗山區華山路9號,1,1400.0,旗山分局
QS0053,圓富國中,旗山區,圓富里,高雄市旗山區圓富里旗甲路二段609號,1,669.0,旗山分局
QS0009,旗美高中圖書館,旗山區,東平里,旗山區東平里樹人路21號,1,176.0,旗山分局
QS0025,旗美高中女子宿舍,旗山區,東平里,旗山區東平里樹人路21號,1,326.0,旗山分局
QS0041,旗美高中男子宿舍,旗山區,東平里,旗山區東平里樹人路21號,1,532.0,旗山分局
MN0002,龍肚農會,旗山區,龍山里,高雄市美濃區龍肚街62號,1,97.0,旗山分局
QS0037,嶺口國小,旗山區,南勝里,高雄市旗山區南勝里龍文巷30號,1,177.0,旗山分局
QS0054,喜憨兒社會福利基金會,旗山區,南勝里,高雄市旗山區得勝巷2之1號,1,1075.0,旗山分局
LG0001,中華電信,六龜區,義寶里,高雄市六龜區華南街34號,1,376.0,六龜分局
LG0002,六龜區圖書館,六龜區,義寶里,高雄市六龜區義寶里光復路70號,1,126.0,六龜分局
LG0003,高雄市六龜區農會,六龜區,義寶里,高雄市六龜區義寶里光復路107號,1,468.0,六龜分局
LG0004,清涼山護國妙崇寺,六龜區,興龍里,高雄市六龜區興龍里舊潭3之3號,1,983.0,六龜分局
LZ0002,樂樂電子遊戲場,路竹區,竹南里,高雄市路竹區竹東村中華路4號,1,63.0,湖內分局
LZ0003,路竹社服中心,路竹區,竹東里,高雄市路竹區竹東里中正路51號,1,221.0,湖內分局
LZ0006,燁輝企業公司),路竹區,三爺里,高雄市路竹區三爺里復興路909號,1,494.0,湖內分局
LZ0007,中嘉樹脂公司,路竹區,竹西里,高雄市路竹區竹西里中山路6號,1,36.0,湖內分局
LZ0008,德奇鋼鐵公司一,路竹區,文南里,高雄市路竹區文南里中華路530號,1,141.0,湖內分局
LZ0009,正好產業公司,路竹區,北嶺里,高雄市路竹區北嶺里中山南路21號,1,233.0,湖內分局
LZ0012,長興材料公司一,路竹區,後鄉里,高雄市路竹區後鄉里長興路22號,1,347.0,湖內分局
LZ0013,國亨化學公司一,路竹區,後鄉里,高雄市路竹區後鄉里長興路66號,1,142.0,湖內分局
LZ0014,正興活塞公司,路竹區,竹東里,高雄市路竹區竹東里中山路1453號,1,198.0,湖內分局
LZ0015,東豐纖維公司,路竹區,竹南里,高雄市路竹區中山路1457號,1,280.0,湖內分局
LZ0017,國亨化學公司二,路竹區,後鄉里,高雄市路竹區後鄉里長興路66號,1,27.0,湖內分局
LZ0018,裕德食品公司,路竹區,竹南里,高雄市路竹區竹東村中山路1293巷42號,1,74.0,湖內分局
LZ0021,台鍍科技公司,路竹區,竹東里,高雄市路竹區竹東里中山路259號,1,108.0,湖內分局
LZ0022,灶興企業公司,路竹區,後鄉里,高雄市路竹區後鄉里新興路122巷2號,1,82.0,湖內分局
LZ0024,長興材料公司二,路竹區,後鄉里,高雄市路竹區後鄉里長興路22號,1,1899.0,湖內分局
LZ0027,私立孟莊幼稚園,路竹區,文南里,高雄市路竹區文南里中華路147號,1,257.0,湖內分局
LZ0028,展昇精機公司,路竹區,竹西里,高雄市路竹區中山路2巷59號,1,18.0,湖內分局
LZ0030,路竹新益工廠,路竹區,鴨寮里,高雄市路竹區鴨寮里復興路667號,1,297.0,湖內分局
LZ0032,台電路竹服務所,路竹區,竹南里,高雄市路竹區竹南里國昌路88號,1,147.0,湖內分局
LZ0033,詠翔工業公司,路竹區,文北里,高雄市路竹區文北里延平路790號,1,107.0,湖內分局
LZ0034,榮成紙業公司,路竹區,北嶺里,高雄市路竹區北嶺村中山南路100之1號,1,216.0,湖內分局
LZ0036,高苑科技大學一,路竹區,竹南里,高雄市路竹區中山路1821號,1,904.0,湖內分局
LZ0043,新光人壽,路竹區,竹東里,高雄市路竹區中山路731號地下室,1,266.0,湖內分局
LZ0045,高苑科技大學二,路竹區,竹南里,高雄市路竹區中山路1821號,1,1036.0,湖內分局
LZ0046,光陽工業路竹廠,路竹區,北嶺里,高雄市路竹區北嶺里中山南路61號,1,420.0,湖內分局
LZ0048,龍業百起公司,路竹區,北嶺里,高雄市路竹區北嶺村中山南路112號,1,101.0,湖內分局
LZ0049,高新醫院,路竹區,竹東里,高雄市路竹區中山路627號,1,385.0,湖內分局
LZ0051,榮璋工業公司,路竹區,後鄉里,高雄市路竹區順安路355號,1,88.0,湖內分局
LZ0052,志成公司高雄廠,路竹區,北嶺里,高雄市路竹區中山南路350號,1,171.0,湖內分局
LZ0054,德奇鋼鐵公司二,路竹區,文南里,高雄市路竹區文南里中華路530號,1,65.0,湖內分局
LZ0056,路竹分駐所,路竹區,竹南里,高雄市路竹區竹南里國昌路86巷24號,1,380.0,湖內分局
LZ0057,第一銀行,路竹區,竹南里,高雄市路竹區中山路1187號,1,853.0,湖內分局
LZ0058,中興大樓,路竹區,竹東里,高雄市路竹區中興路18號,1,747.0,湖內分局
LZ0059,議員服務處,路竹區,竹南里,高雄市路竹區竹南里國昌路73號,1,128.0,湖內分局
LZ0060,燁茂實業公司,路竹區,後鄉里,高雄市路竹區後鄉里順安路345號,1,265.0,湖內分局
LZ0061,蘇氏精密公司,路竹區,竹南里,高雄市路竹區中山路1543巷31號,1,15.0,湖內分局
LZ0062,亞東工業公司,路竹區,後鄉里,高雄市路竹區後鄉里順安路331號,1,68.0,湖內分局
LZ0063,路竹區公所,路竹區,竹南里,高雄市路竹區竹南里國昌路76號,1,863.0,湖內分局
LZ0067,王金城婦產科,路竹區,竹東里,高雄市路竹區竹東里中山路625號,1,496.0,湖內分局
LZ0068,川湖科技公司,路竹區,後鄉里,高雄市路竹區順安路299號,1,420.0,湖內分局
LZ0069,路竹圖書分館,路竹區,竹南里,高雄市路竹區竹南里國昌路86巷9號,1,275.0,湖內分局
LZ0070,長興材料公司三,路竹區,後鄉里,高雄市路竹區長興路22號,1,694.0,湖內分局
LZ0047,中華電信機房,路竹區,竹滬里,高雄市路竹區竹滬里華正路145號,1,314.0,湖內分局
LZ0010,台榮高雄鋼料廠,路竹區,社南里,高雄市路竹區大同路550號,1,1285.0,湖內分局
LZ0023,穎東工業公司,路竹區,社西里,高雄市路竹區社西里大仁路811號,1,121.0,湖內分局
LZ0025,農生企業公司一,路竹區,竹園里,高雄市路竹區竹園里環球路21號,1,302.0,湖內分局
LZ0029,大湖火車站,路竹區,甲南里,高雄市路竹區甲南里天祐路24號,1,121.0,湖內分局
LZ0037,力漢企業公司一,路竹區,竹園里,高雄市路竹區竹園里環球路15號,1,1072.0,湖內分局
LZ0038,力漢企業公司二,路竹區,竹園里,高雄市路竹區環球路15號,1,483.0,湖內分局
LZ0041,中科鋼鐵公司,路竹區,社西里,高雄市路竹區社西里大仁路791號,1,455.0,湖內分局
LZ0042,農生企業公司二,路竹區,竹園里,高雄市路竹區竹圍里環球路21號,1,131.0,湖內分局
LZ0055,建通精密公司,路竹區,社南里,高雄市路竹區社南里大同路513巷138號,1,452.0,湖內分局
LZ0065,一甲國中,路竹區,甲南里,高雄市路竹區一甲路111號,1,816.0,湖內分局
HN0002,清心福全茶行,湖內區,大湖里,高雄市湖內區大湖里民權路9之1號,1,220.0,湖內分局
HN0003,玉膳股份公司,湖內區,田尾里,高雄市湖內區中山路1段711號,1,71.0,湖內分局
HN0006,東方設計大學一,湖內區,湖內里,高雄市湖內區湖內里東方路110號,1,2864.0,湖內分局
HN0008,湖內分局,湖內區,大湖里,高雄市湖內區大湖里中山路1段290號,1,693.0,湖內分局
HN0009,東方設計大學二,湖內區,湖內里,高雄市湖內區湖內里東方路110號,1,1581.0,湖內分局
HN0012,東方設計大學一,湖內區,湖內里,高雄市湖內區湖內里東方路110號,1,167.0,湖內分局
HN0013,湖內農會大湖分部,湖內區,大湖里,高雄市湖內區大湖里民權路111號,1,204.0,湖內分局
HN0014,誼晟生物公司,湖內區,湖內里,高雄市湖內區湖內里中山路1段150號,1,524.0,湖內分局
HN0017,東方設計大學三,湖內區,湖內里,高雄市湖內區湖內里東方路110號,1,1272.0,湖內分局
HN0019,春長精密公司,湖內區,田尾里,高雄市湖內區田尾里中山路1段707號,1,123.0,湖內分局
HN0024,東方大地大樓,湖內區,湖內里,高雄市湖內區湖內里東方路21號,1,521.0,湖內分局
HN0025,東方凱悅大樓三期,湖內區,湖內里,高雄市湖內區湖內里東方路107號,1,834.0,湖內分局
HN0026,東方凱悅大樓二期,湖內區,湖內里,高雄市湖內區湖內村2民生街146號,1,989.0,湖內分局
HN0027,東方凱悅大樓一期,湖內區,湖內里,高雄市湖內區湖內里東方路105巷6弄4號,1,715.0,湖內分局
HN0028,東方國宅吉祥大樓,湖內區,湖內里,高雄市湖內區湖內村2中山路1段301巷62弄23號,1,1876.0,湖內分局
HN0030,東方國宅富貴大樓,湖內區,湖東里,高雄市湖內區湖內里中山路1段301巷52弄7號,1,937.0,湖內分局
HN0034,潁明工業公司一,湖內區,大湖里,高雄市湖內區大湖里忠孝街153號,1,1214.0,湖內分局
HN0035,東方晶典大樓,湖內區,湖內里,高雄市湖內區湖內里民生街207號之1,1,378.0,湖內分局
HN0004,湖內教會,湖內區,中賢里,高雄市湖內區中正路2段89號,1,122.0,湖內分局
HN0005,欣富山國際公司,湖內區,公館里,高雄市湖內區公館里中山路2段33號,1,48.0,湖內分局
HN0015,亞泰活塞公司,湖內區,太爺里,高雄市湖內區太爺里中山路2段2巷53弄11號,1,88.0,湖內分局
HN0016,慈濟宮,湖內區,中賢里,高雄市湖內區中賢里信義路255之1號,1,220.0,湖內分局
HN0020,台灣關口公司,湖內區,太爺里,高雄市湖內區太爺里中山路2段2巷17弄22號,1,47.0,湖內分局
HN0021,三新公司湖內廠,湖內區,海埔里,高雄市湖內區中山路1段887號,1,129.0,湖內分局
HN0022,瑪庫密雅公司,湖內區,太爺里,高雄市湖內區太爺里中山路2段2巷53弄24號,1,123.0,湖內分局
HN0023,高都汽車湖內廠,湖內區,太爺里,高雄市湖內區太爺里中山二路60號,1,78.0,湖內分局
HN0029,雍山建設大樓,湖內區,葉厝里,高雄市湖內區葉厝里保生路394巷6號,1,285.0,湖內分局
HN0031,蓮荷國大樓,湖內區,逸賢里,高雄市湖內區逸賢里湖中路812號,1,1083.0,湖內分局
HN0032,湖內國中一,湖內區,公館里,高雄市湖內區中山路2段63號,1,420.0,湖內分局
HN0033,煜旌企業公司,湖內區,太爺里,高雄市湖內區中山路2段2巷19弄13號,1,94.0,湖內分局
HN0036,湖內國中二,湖內區,公館里,高雄市湖內區中山路2段63號,1,489.0,湖內分局
HN0037,穎明工業公司二,湖內區,海埔里,高雄市湖內區忠孝街112號,1,714.0,湖內分局
QD0015,華德工家,茄萣區,白雲里,高雄市茄萣區濱海路4段66號,1,683.0,湖內分局
QD0001,興達漁港安檢所,茄萣區,崎漏里,高雄市茄萣區崎漏里大發路1號,1,125.0,湖內分局
QD0002,冠海製冰廠,茄萣區,崎漏里,高雄市茄萣區崎漏里大發路103號,1,46.0,湖內分局
QD0003,信溢製冰廠,茄萣區,崎漏里,高雄市茄萣區大發路105號,1,220.0,湖內分局
QD0004,茄萣區衛生所,茄萣區,吉定里,高雄市茄萣區吉定里濱海路2段1號,1,146.0,湖內分局
QD0006,基督長老教會,茄萣區,和協里,高雄市茄萣區港埔路85號,1,455.0,湖內分局
QD0007,勗群工業公司,茄萣區,崎漏里,高雄市茄萣區崎漏里民權路12號,1,922.0,湖內分局
QD0008,劦廷工業公司,茄萣區,崎漏里,高雄市茄萣區崎漏里民權路10號,1,378.0,湖內分局
QD0009,明悟堂慈善會,茄萣區,保定里,高雄市茄萣區保定里信義路2段54號,1,463.0,湖內分局
QD0010,興達國小,茄萣區,崎漏里,高雄市茄萣區崎漏里民治路2號,1,457.0,湖內分局
QD0011,佛羅里達大樓一,茄萣區,崎漏里,高雄市茄萣區崎漏村民治路85號,1,1026.0,湖內分局
QD0013,佛羅里達大樓二,茄萣區,崎漏里,高雄市茄萣區崎漏里民權路282號,1,1027.0,湖內分局
AL0001,環球水泥一,阿蓮區,崗山里,高雄市阿蓮區崗山里95之2號,1,551.0,湖內分局
AL0004,環球水泥二,阿蓮區,崗山里,高雄市阿蓮區崗山里95之2號,1,622.0,湖內分局
AL0005,台電阿蓮服務所,阿蓮區,清蓮里,高雄市阿蓮區清蓮里民權路80號,1,150.0,湖內分局
AL0006,阿蓮郵局,阿蓮區,清蓮里,高雄市阿蓮區民生路61號,1,214.0,湖內分局
AL0007,光德寺一,阿蓮區,港後里,高雄市阿蓮區港後里港後76之6號,1,624.0,湖內分局
AL0009,明德食品公司,阿蓮區,復安里,高雄市阿蓮區復安里復安172號,1,55.0,湖內分局
AL0010,永豐餘紙廠阿蓮廠,阿蓮區,阿蓮里,高雄市阿蓮區阿蓮里民族路158號,1,852.0,湖內分局
AL0011,台北氧氣阿蓮廠,阿蓮區,港後里,高雄市阿蓮區港後里崙頂64號,1,120.0,湖內分局
AL0012,光德寺二,阿蓮區,港後里,高雄市阿蓮區港後里港後路76號,1,512.0,湖內分局
AL0013,二高愛蓮大樓,阿蓮區,阿蓮里,高雄市阿蓮區阿蓮里中正路334號,1,868.0,湖內分局
AL0014,光德寺三,阿蓮區,港後里,高雄市阿蓮區港後里港後路76號,1,363.0,湖內分局
AL0015,新光人壽大樓,阿蓮區,阿蓮里,高雄市阿蓮區中正路382號,1,158.0,湖內分局
AL0016,摩登新雅築大樓,阿蓮區,阿蓮里,高雄市阿蓮區和蓮里信義路226號,1,512.0,湖內分局
AL0017,昱泰螺絲公司,阿蓮區,阿蓮里,高雄市阿蓮區阿蓮里中正路334號,1,364.0,湖內分局
AL0018,三商行公司,阿蓮區,崗山里,高雄市阿蓮區崗山里崗山95之11號,1,124.0,湖內分局
AL0019,阿蓮國小,阿蓮區,阿蓮里,高雄市阿蓮區阿蓮里民族路163號,1,956.0,湖內分局
TL0002,田寮區公所,田寮區,南安里,高雄市田寮區南安里崗北路32號,1,564.0,湖內分局
TL0001,大崗山高爾夫球場,田寮區,西德里,高雄市田寮區西德里長山路1號,1,3121.0,湖內分局
DX001,俊鼎機械公司,大社區,三奶里,高雄市大社區三奶里興工路5號,1,653.0,仁武分局
DX002,國喬石油化學公司,大社區,三奶里,高雄市大社區三奶里興工路4號,1,59.0,仁武分局
DX003,台橡股份有限公司,大社區,三奶里,高雄市大社區三奶里興工路2號,1,577.0,仁武分局
DX004,大社農會生鮮超市,大社區,大社里,高雄市大社區大社里三民路336之2號,1,155.0,仁武分局
DX005,高雄塑酯公司,大社區,三奶里,高雄市大社區三奶里興工路1號,1,20.0,仁武分局
DX006,一般民宅,大社區,大社里,高雄市大社區大社里大社路109號,1,59.0,仁武分局
DX007,當順行企業股份有限公司,大社區,保社里,高雄市大社區保社里旗楠路39號,1,110.0,仁武分局
DX008,聯華氣體工業股份有限公司,大社區,保社里,高雄市大社區保社里旗楠路62號,1,20.0,仁武分局
DX009,易演木業公司,大社區,保社里,高雄市大社區保社里旗楠路99號,1,94.0,仁武分局
DX010,台橡股份有限公司,大社區,三奶里,高雄市大社區三奶里大社石化工業區興工路2號,1,173.0,仁武分局
DX011,台灣自來水股份有限公司,大社區,大社里,高雄市大社區大社里自強街5號,1,577.0,仁武分局
DX012,中國人造纖維有限公司,大社區,三奶里,高雄市大社區三奶里經建路8號,1,235.0,仁武分局
DX013,大社果菜市場,大社區,翠屏里,高雄市大社區翠屏里中山路462號,1,57.0,仁武分局
DX014,台橡公司,大社區,三奶里,高雄市大社區三奶里經建路10號,1,287.0,仁武分局
DX015,元際股份有限公司,大社區,三奶里,高雄市大社區三奶里興工路3號,1,225.0,仁武分局
DX016,台灣朗盛添加劑股份有限公司,大社區,三奶里,高雄市大社區三奶里興工路1之3號,1,104.0,仁武分局
DX017,順昶塑膠股份有限公司,大社區,三奶里,高雄市大社區三奶里永宏巷35號,1,155.0,仁武分局
DX018,磐亞股份有限公司高雄廠,大社區,三奶里,高雄市大社區三奶里經建路8之1號,1,50.0,仁武分局
DX019,國喬石油化學公司,大社區,三奶里,高雄市大社區三奶里興工路4號,1,489.0,仁武分局
DX021,盛全股份有限公司,大社區,保社里,高雄市大社區保社里旗楠路23號,1,18.0,仁武分局
DX022,大社郵局,大社區,大社里,高雄市大社區大社里自強街9號,1,153.0,仁武分局
DX023,大連公司,大社區,三奶里,高雄市大社區三奶里興工路1之1號,1,106.0,仁武分局
DX024,秝星企業有限公司,大社區,保社里,高雄市大社區保社里中正路560巷19號,1,50.0,仁武分局
DX025,禾豐生醫科技股份有限公司,大社區,保社里,高雄市大社區保社里旗楠路96號,1,152.0,仁武分局
DX026,一般民宅,大社區,三奶里,高雄市大社區民生路31巷1之2號,1,28.0,仁武分局
DX027,門印精機股份有限公司,大社區,保社里,高雄市大社區保社里旗楠路27號,1,53.0,仁武分局
DX028,一般民宅,大社區,大社里,高雄市大社區大社里中山路260號,1,244.0,仁武分局
DX029,崇瑋工業股份有限公司,大社區,保社里,高雄市大社區保社里萬金路8之6號,1,866.0,仁武分局
DX030,竑榮實業股份有限公司高雄廠,大社區,保社里,高雄市大社區保社里旗楠路80巷212號,1,58.0,仁武分局
DX031,發聖國際企業有限公司,大社區,保社里,高雄市大社區保社里萬金巷56號,1,148.0,仁武分局
DX032,褔聚公司,大社區,三奶里,高雄市大社區三奶里經建路2號,1,263.0,仁武分局
DX033,大社圖書館,大社區,大社里,高雄市大社區大社里自強街11號,1,113.0,仁武分局
DX034,財星廣場,大社區,觀音里,高雄市大社區觀音里三民路232號,1,196.0,仁武分局
DX035,竑榮實業股份有限公司,大社區,保社里,高雄市大社區保社里旗楠路80巷210號,1,230.0,仁武分局
DX036,億蒼工業公司,大社區,保社里,高雄市大社區保社里旗楠路80巷60號,1,362.0,仁武分局
DX037,大新家庭華廈,大社區,觀音里,高雄市大社區觀音里中華路8巷137號,1,177.0,仁武分局
DX038,運動家華廈,大社區,神農里,高雄市大社區神農里翠屏路84巷3號,1,483.0,仁武分局
DX039,大社區工業區監測中心,大社區,三奶里,高雄市大社區三奶里經建路5號,1,283.0,仁武分局
DX040,陽光金大地華廈,大社區,大社里,高雄市大社區大社里大社路140號,1,165.0,仁武分局
DX041,漢陽門第大廈,大社區,大社里,高雄市大社區大社里中山路274號,1,299.0,仁武分局
DX042,雄獅大地大廈,大社區,大社里,高雄市大社區大社里大社路39之4號,1,1262.0,仁武分局
DX043,現代望族華廈,大社區,觀音里,高雄市大社區觀音里大新路55巷32號,1,501.0,仁武分局
DX044,公園寶座大廈,大社區,三奶里,高雄市大社區三奶里民生路177號,1,624.0,仁武分局
DX045,運動家廣場,大社區,神農里,高雄市大社區神農里翠屏路84巷87號,1,361.0,仁武分局
DX046,綠都華廈,大社區,大社里,高雄市大社區大社里大吉路186巷10號,1,438.0,仁武分局
DX047,江南龍園大廈,大社區,保社里,高雄市大社區保社里萬金巷8之7-15號,1,541.0,仁武分局
DX048,龍鳳名廈,大社區,保安里,高雄市大社區保安里中正路207號,1,366.0,仁武分局
DX049,一般民宅,大社區,保社里,高雄市大社區保社里光華路11巷11之3號,1,210.0,仁武分局
DX050,一般民宅,大社區,保社里,高雄市大社區保社里光華路11巷11之1號,1,223.0,仁武分局
DX051,奇美大廈,大社區,神農里,高雄市大社區神農里中華路20巷30號,1,364.0,仁武分局
DX052,觀音國小,大社區,觀音里,高雄市大社區觀音里文明路100號,1,1124.0,仁武分局
DX053,上毅興業股份有限公司,大社區,保社里,高雄市大社區保社里民族路13之5號,1,184.0,仁武分局
DX054,遠東麗市大樓,大社區,保社里,高雄市大社區保社里萬金巷171號,1,2371.0,仁武分局
DX055,想家享家華廈,大社區,大社里,高雄市大社區大社里中正路60之1號,1,247.0,仁武分局
DX056,大綠地華廈,大社區,神農里,高雄市大社區神農里翠屏路90之8號,1,371.0,仁武分局
DX057,四季風情大廈,大社區,觀音里,高雄市大社區觀音里文明路17號,1,1000.0,仁武分局
DX058,白宮綠園大廈,大社區,三奶里,高雄市大社區三奶里民生路14之7號,1,772.0,仁武分局
DX059,金銀島大樓,大社區,神農里,高雄市大社區神農里中華路258巷27號,1,1071.0,仁武分局
DX060,觀景山林管委會,大社區,大社里,高雄市大社區大社里學府路200巷2號,1,252.0,仁武分局
DX061,雙料企業股份有限公司,大社區,保社里,高雄市大社區保社里旗楠路80巷2號,1,252.0,仁武分局
DX062,大樓,大社區,神農里,高雄市大社區神農里翠屏路112巷1之12號,1.2.,4279.0,仁武分局
DX063,國際山莊,大社區,翠屏里,高雄市大社區翠屏里學府路225巷5弄2號,2,2960.0,仁武分局
DX064,臺灣學府傳大樓,大社區,神農里,高雄市大社區神農里成功一巷62號,1,1525.0,仁武分局
DX065,中國人造纖維有限公司,大社區,三奶里,高雄市大社區三奶里經建路8號,1,235.0,仁武分局
DX066,國巨股份有限公司,大社區,保社里,高雄市大社區保社里中正路350號,2,1929.0,仁武分局
DX067,佑吉電機企業股份有限公司,大社區,保社里,高雄市大社區保社里中正路315巷2號,1,27.0,仁武分局
DX068,超越高雄大樓B棟,大社區,翠屏里,高雄市大社區翠屏里翠屏路147號,1,506.0,仁武分局
DX069,超越高雄大樓A棟,大社區,翠屏里,高雄市大社區翠屏里翠屏路163號,1,353.0,仁武分局
DX070,綠波庭大廈,大社區,中里里,高雄市大社區中里里三民路62巷187號,1,855.0,仁武分局
DX071,一般建築,大社區,保安里,高雄市大社區保安里大社路349號,1,116.0,仁武分局
DX072,都市2001大樓,大社區,翠屏里,高雄市大社區翠屏里中山路364號,1,785.0,仁武分局
DX073,恩展有限公司,大社區,保社里,高雄市大社區保社里旗楠路80巷220之12號,1,9.0,仁武分局
DX074,國巨股份有限公司,大社區,保社里,高雄市大社區保社里旗楠路101之2號,1,1164.0,仁武分局
DX075,大社國小,大社區,大社里,高雄市大社區大社里三民路336號,1,1164.0,仁武分局
DX076,磐亞股份有限公司,大社區,三奶里,高雄市大社區三奶里經建路8之1號,1,50.0,仁武分局
DS001,佛光山,大樹區,興田里,高雄市大樹區興田里興田路153號,1,876.0,仁武分局
DS002,工廠,大樹區,九曲里,高雄市大樹區九曲里九曲路3之1號,1,513.0,仁武分局
DS003,工廠,大樹區,九曲里,高雄市大樹區九曲里九曲路3之10號,1,638.0,仁武分局
DS004,工廠,大樹區,姑山里,高雄市大樹區姑山里姑山路82之1號,1,117.0,仁武分局
DS005,大樹區公所,大樹區,檨腳里,高雄市大樹區檨腳里中興北路227號,1,265.0,仁武分局
DS006,佑螢股份有限公司,大樹區,和山里,高雄市大樹區和山里和山路469號,1,83.0,仁武分局
DS007,永豐餘紙廠,大樹區,久堂里,高雄市大樹區久堂里久堂路112號,1,220.0,仁武分局
DS008,三力食品公司,大樹區,溪埔里,高雄市大樹區溪埔里溪埔路3巷60之1號,1,350.0,仁武分局
DS009,大樹農會,大樹區,檨腳里,高雄市大樹區檨腳里中興西路20號,1,567.0,仁武分局
DS010,敏琪企業有限公司,大樹區,竹寮里,高雄市大樹區竹寮里竹寮路174號,1,55.0,仁武分局
DS011,漢春公司,大樹區,竹寮里,高雄市大樹區竹寮里竹寮路219號,1,56.0,仁武分局
DS012,信誼高爾夫球場,大樹區,統嶺里,高雄市大樹區統嶺里信誼路1號,1,570.0,仁武分局
DS013,九曲火車站,大樹區,久堂里,高雄市大樹區久堂里久堂路鐵路巷15號,1,202.0,仁武分局
DS014,義大購物中心,大樹區,三和里,高雄市大樹區三和里學城路1段11號,1,630.0,仁武分局
DS015,義大購物中心,大樹區,三和里,高雄市大樹區三和里學城路1段11號,1,773.0,仁武分局
DS016,義大購物中心,大樹區,三和里,高雄市大樹區三和里學城路1段11號,1,802.0,仁武分局
DS017,聖和公司,大樹區,竹寮里,高雄市大樹區竹寮里竹寮路392號,1,47.0,仁武分局
DS018,碧雲松台休閒渡假山莊,大樹區,三和里,高雄市大樹區三和里三和路138之18號之12,1,930.0,仁武分局
DS019,甲永泰建設公司,大樹區,竹寮里,高雄市大樹區竹寮里竹寮路6之1號,1,714.0,仁武分局
DS020,公寓華廈,大樹區,檨腳里,高雄市大樹區檨腳里中興北路168號之1,1,157.0,仁武分局
DS021,義守大學,大樹區,三和里,高雄市大樹區三和里學城路1段1號,1,1046.0,仁武分局
DS022,義守大學,大樹區,三和里,高雄市大樹區三和里學城路1段1號,2,1046.0,仁武分局
DS023,東方麗第大廈,大樹區,久堂里,高雄市大樹區久堂里久堂路城隍巷7之10號,1,858.0,仁武分局
DS024,社區大樓,大樹區,九曲里,高雄市大樹區九曲里九曲路266之4號,1,1002.0,仁武分局
DS025,九曲國宅,大樹區,九曲里,高雄市大樹區九曲里九大路686巷18號,1,872.0,仁武分局
DS026,新鎮大樓,大樹區,九曲里,高雄市大樹區九曲里九曲路112號,1,137.0,仁武分局
DS027,新鎮大樓,大樹區,九曲里,高雄市大樹區九曲里新鎮路26號,1,220.0,仁武分局
DS028,義守大學,大樹區,三和里,高雄市大樹區三和里學城路1段1號,1.2.3,1046.0,仁武分局
DS029,一般民宅,大樹區,九曲里,高雄市大樹區九曲里九大路183號,1,531.0,仁武分局
DS030,公寓華廈,大樹區,檨腳里,高雄市大樹區檨腳里中正一路459號,1,427.0,仁武分局
DS031,大樹國小,大樹區,大樹里,高雄市大樹區大樹里中正一路249號,1,512.0,仁武分局
