類別,電腦編號,村里別,地址,"地下樓 層數",可容納人數,派出所,備註,經度,緯度
國美,DF04000155,頂新里,新北市土城區頂新里中央路4段245號,1.0,2110.0,頂埔派出所,,121.41333,24.954614
私人住宅大樓,DF04000156,頂福里,新北市土城區頂福里中央路4段165巷16號,1.0,211.0,頂埔派出所,,121.4156,24.956254
私人住宅大樓,DF04000157,頂埔里,新北市土城區頂埔里中央4段132號1,1.0,407.0,頂埔派出所,,121.41752,24.958759
公寓,DF04000158,頂埔里,新北市土城區頂埔里大暖136號,1.0,412.0,頂埔派出所,,121.42371,24.955827
私人住宅大樓,DF04000159,頂埔里,新北市土城區頂埔里頂埔街95號,1.0,64.0,頂埔派出所,,121.41787,24.959836
振樺電子大樓,DF04000160,沛陂里,新北市土城區沛陂里大同街23號,1.0,1473.0,頂埔派出所,,121.41615,24.959348
心都匯,DF04000161,永寧里,新北市土城區永寧路57號,1.0,893.0,頂埔派出所,,121.42956,24.960247
寶磊,DF04000162,大安里,新北市土城區大安里承天路35號,1.0,869.0,頂埔派出所,,121.43749,24.96484
公寓,DF04000163,沛陂里,新北市土城區沛陂里中山路77號,1.0,831.0,頂埔派出所,,121.4299,24.968125
私人住宅大樓,DF04000165,頂埔里,新北市土城區頂埔里福安街19號,1.0,670.0,頂埔派出所,,121.41642,24.958587
私人住宅大樓,DF04000166,頂新里,新北市土城區頂新里中央路3段130-6號,1.0,362.0,頂埔派出所,,121.41286,24.954198
中山1號科技總部,DF04000167,沛陂里,新北市土城區沛陂里中山路1號,1.0,1080.0,頂埔派出所,,121.41211,24.960572
私人住宅大樓,DF04000168,頂埔里,新北市土城區頂埔里中央路4段125巷61號,1.0,290.0,頂埔派出所,,121.41739,24.956589
公寓,DF04000169,沛陂里,新北市土城區沛陂里中山路13號,1.0,1539.0,頂埔派出所,,121.41596,24.962066
東騰韻社區,DF04000170,頂福里,新北市土城區頂福里溪頭路8號,1.0,401.0,頂埔派出所,,121.41343,24.955787
鮮茶道股份有限公司,DF04000171,沛陂里,新北市土城區沛陂里復興街3號,1.0,357.0,頂埔派出所,,121.4263,24.96784
宏技昇股份有限公司,DF04000172,永寧里,新北市土城區永寧里大安路97號,1.0,645.0,頂埔派出所,,121.43275,24.968247
私人住宅大樓,DF04000173,頂埔里,新北市土城區頂埔里頂埔街42號,1.0,155.0,頂埔派出所,,121.41757,24.959342
公寓,DF04000174,沛陂里,新北市土城區沛陂里中興路9號,1.0,2846.0,頂埔派出所,,121.42382,24.964562
及福心天地公寓大廈,DF04000175,沛陂里,新北市土城區沛陂里民安街8號,1.0,732.0,頂埔派出所,,121.42179,24.965096
私人住宅大樓,DF04000176,大安里,新北市土城區大安里承天路8巷2號,1.0,621.0,頂埔派出所,,121.43674,24.964614
私人住宅大樓,DF04000177,大安里,新北市土城區大安里承天路87-7號,1.0,751.0,頂埔派出所,,121.44207,24.959559
私人住宅大樓,DF04000178,沛陂里,新北市土城區沛陂里15鄰民權街1號,1.0,1776.0,頂埔派出所,,121.41721,24.96082
松藤實業大樓,DF04000179,沛陂里,新北市土城區沛陂里15鄰大同街9號,1.0,1172.0,頂埔派出所,,121.41872,24.961098
私人住宅大樓,DF04000180,頂福里,新北市土城區頂福里17鄰中洲路26-3號,1.0,83.0,頂埔派出所,,121.4145,24.957935
私人住宅大樓,DF04000181,大安里,新北市土城區大安里13鄰承天路31號,3.0,1206.0,頂埔派出所,,121.43709,24.965265
埼玉,DF04000182,頂福里,新北市土城區頂福里中央路四段406之1號,1.0,300.0,頂埔派出所,,121.41229,24.953953
萬年富貴,DF05000001,永富里,新北市土城區永富里明德路一段105巷15號,1.0,1275.0,金城派出所,,121.46613,24.982734
私人住宅大樓,DF05000002,永富里,新北市土城區永富里明德路一段93巷4號,1.0,164.0,金城派出所,,121.46582,24.983099
四季廣場,DF05000003,永富里,新北市土城區永富里明德路一段69巷1號,2.0,1980.0,金城派出所,,121.4656,24.983783
吉仕堡社區,DF05000004,永富里,新北市土城區永富里明德路一段93巷2號,1.0,914.0,金城派出所,,121.46582,24.983099
公寓,DF05000005,延祿里,新北市土城區延祿里金城路3段165號,1.0,308.0,金城派出所,,121.46904,24.988655
中正龍傳家,DF05000006,延祿里,新北市土城區延祿里金城路3段237號,2.0,1262.0,金城派出所,,121.47115,24.989797
台北新故鄉,DF05000007,延祿里,新北市土城區延祿里金城路3段183號,2.0,1950.0,金城派出所,,121.46953,24.988928
公寓,DF05000008,峰廷里,新北市土城區峰廷里延吉街239號,1.0,46.0,金城派出所,,121.46789,24.984979
私人住宅大樓,DF05000009,峰廷里,新北市土城區峰廷里金城路3段118號,1.0,106.0,金城派出所,,121.46654,24.98691
瀚能公寓,DF05000010,峰廷里,新北市土城區峰廷里延吉街168巷17號,1.0,185.0,金城派出所,,121.46792,24.985508
私人住宅大樓,DF05000011,峰廷里,新北市土城區峰廷里金城路3段186號,1.0,95.0,金城派出所,,121.46825,24.987828
公寓,DF05000012,峰廷里,新北市土城區峰廷里延安街1號,1.0,338.0,金城派出所,,121.4673,24.98621
私人住宅大樓,DF05000013,峰廷里,新北市土城區峰廷里延峰街6號,1.0,1075.0,金城派出所,,121.4685,24.986644
珍愛故鄉,DF05000014,安和里,新北市土城區安和里金城路3段131巷5號,1.0,1431.0,金城派出所,,121.46718,24.988014
一品京城京六,DF05000015,平和里,新北市土城區平和里金城路3段139巷18號,1.0,74.0,金城派出所,,121.46775,24.988924
一品京城,DF05000016,安和里,新北市土城區安和里金城路3段139巷11號,1.0,83.0,金城派出所,,121.46778,24.988614
新樂園社區,DF05000017,金城里,新北市土城區金城里金城路3段24號,2.0,1288.0,金城派出所,,121.46529,24.986234
金城社區,DF05000018,金城里,新北市土城區金城里明峰街32號,1.0,1963.0,金城派出所,,121.46673,24.986041
台北大帝社區,DF05000019,廷寮里,新北市土城區廷寮里永豐路153巷1號,2.0,1865.0,金城派出所,,121.4673,24.982101
台北麗京,DF05000020,金城里,新北市土城區金城里金城路3段58號,2.0,3515.0,金城派出所,,121.46613,24.986691
私人住宅大樓,DF05000021,廷寮里,新北市土城區廷寮里延吉街291號15,1.0,104.0,金城派出所,,121.46732,24.983864
公寓,DF05000022,廷寮里,新北市土城區廷寮里永豐路195巷27弄16號,1.0,370.0,金城派出所,,121.4733,24.980143
勝盈實業,DF05000023,廷寮里,新北市土城區廷寮里永豐路195巷7弄27號,1.0,84.0,金城派出所,,121.47092,24.979449
寶川實業,DF05000024,廷寮里,新北市土城區廷寮里永豐路195巷7弄5號,1.0,64.0,金城派出所,,121.47152,24.979187
福禧花園,DF05000025,廷寮里,新北市土城區廷寮里永豐路147號,2.0,989.0,金城派出所,,121.46716,24.983027
私人住宅大樓,DF05000026,廷寮里,新北市土城區廷寮里延吉街255號,1.0,965.0,金城派出所,,121.4674,24.984805
私人住宅大樓,DF05000027,金城里,新北市土城區金城里延吉街248號,2.0,538.0,金城派出所,,121.46651,24.984698
延吉雙星社區,DF05000028,廷寮里,新北市土城區廷寮里延吉街307號,1.0,314.0,金城派出所,,121.46639,24.984471
私人住宅大樓,DF05000029,金城里,新北市土城區金城里延吉街216號,1.0,193.0,金城派出所,,121.467,24.985229
私人住宅大樓,DF05000030,廷寮里,新北市土城區廷寮里延吉街291巷2號,1.0,63.0,金城派出所,,121.46699,24.984499
私人住宅大樓,DF05000031,金城里,新北市土城區金城里延吉街210號,1.0,198.0,金城派出所,,121.46736,24.985052
金品社區,DF05000032,延吉里,新北市土城區延吉里延吉街110號,1.0,2865.0,金城派出所,,121.47015,24.986171
私人住宅大樓,DF05000033,廷寮里,新北市土城區廷寮里延吉街251號,1.0,68.0,金城派出所,,121.46758,24.984868
公寓,DF05000034,廷寮里,新北市土城區廷寮里永豐路242巷1弄1號,1.0,535.0,金城派出所,,121.46861,24.979019
私人住宅大樓,DF05000035,廷寮里,新北市土城區廷寮里永豐路151巷5號,2.0,2196.0,金城派出所,,121.46751,24.983212
私人住宅大樓,DF05000036,廷寮里,新北市土城區廷寮里永豐路270巷19弄1號,2.0,1201.0,金城派出所,,121.47052,24.976754
私人住宅大樓,DF05000037,廷寮里,新北市土城區廷寮里永豐路135巷6號,1.0,517.0,金城派出所,,121.46715,24.983326
私人住宅大樓,DF05000038,廷寮里,新北市土城區廷寮里永豐路135巷14號,1.0,353.0,金城派出所,,121.46749,24.983414
私人住宅大樓,DF05000039,廷寮里,新北市土城區廷寮里永豐路135巷21號,1.0,106.0,金城派出所,,121.46739,24.983626
私人住宅大樓,DF05000040,金城里,新北市土城區金城里德峰街2巷3號,2.0,1402.0,金城派出所,,121.46613,24.984891
伯爵特區,DF05000041,金城里,新北市土城區金城里德峰街2巷2號,2.0,2436.0,金城派出所,,121.4656,24.984957
私人住宅大樓,DF05000042,金城里,新北市土城區金城里金城路3段46號,2.0,449.0,金城派出所,,121.4657,24.986453
私人住宅大樓,DF05000043,安和里,新北市土城區安和里延和路23巷2號,1.0,127.0,金城派出所,,121.46564,24.989137
私人住宅大樓,DF05000044,安和里,新北市土城區安和里金城路3段85號,1.0,29.0,金城派出所,,121.46679,24.987442
私人住宅大樓,DF05000045,延祿里,新北市土城區延祿里金城路三段209號,2.0,284.0,金城派出所,,121.4704,24.989566
珍愛金城,DF05000046,安和里,新北市土城區安和里金城路3段125巷117號,2.0,589.0,金城派出所,,121.46755,24.988013
龍鎮公寓,DF05000047,安和里,新北市土城區安和里金城路3段97號,2.0,2303.0,金城派出所,,121.46707,24.987635
私人住宅大樓,DF05000048,延和里,新北市土城區延和里延和路18巷15弄2號,1.0,138.0,金城派出所,,121.46554,24.988151
公寓,DF05000049,平和里,新北市土城區平和里延平街69巷243號,1.0,143.0,金城派出所,,121.4673,24.992193
狀元京城二期社區,DF05000050,平和里,新北市土城區平和里延和路89號,1.0,1746.0,金城派出所,,121.46705,24.989958
私人住宅大樓,DF05000051,平和里,新北市土城區平和里延平街5357號,1.0,576.0,金城派出所,,121.46757,24.991617
富貴鄉里社區,DF05000052,平和里,新北市土城區平和里延和路146巷15號,2.0,1457.0,金城派出所,,121.46841,24.989522
私人住宅大樓,DF05000053,平和里,新北市土城區平和里延平街67號,1.0,44.0,金城派出所,,121.46774,24.992788
私人住宅大樓,DF05000054,平和里,新北市土城區平和里延和路108巷15號,1.0,90.0,金城派出所,,121.46758,24.989176
清水高中,DF05000055,永富里,新北市土城區永富里明德路一段72號,1.0,1798.0,金城派出所,,121.46531,24.982013
公寓,DF05000056,延和里,新北市土城區延和里立德路99巷17號,1.0,234.0,金城派出所,,121.46334,24.987877
私人住宅大樓,DF05000057,永豐里,新北市土城區永豐里清水路316號,2.0,530.0,金城派出所,,121.46373,24.985101
私人住宅大樓,DF05000058,延吉里,新北市土城區延吉里延吉街120號,1.0,132.0,金城派出所,,121.46993,24.986059
私人住宅大樓,DF05000059,延吉里,新北市土城區延吉里金城路3段208號,1.0,503.0,金城派出所,,121.47186,24.989787
公寓,DF05000060,延壽里,新北市土城區延壽里延壽路55巷517號,1.0,197.0,金城派出所,,121.46954,24.991208
公寓,DF05000061,延壽里,新北市土城區延壽里延壽路55巷13號,1.0,108.0,金城派出所,,121.46961,24.991306
私人住宅大樓,DF05000062,延壽里,新北市土城區延壽里延和路125巷13號,1.0,1058.0,金城派出所,,121.46862,24.991295
私人住宅大樓,DF05000063,延壽里,新北市土城區延壽里延和路125巷67號,1.0,718.0,金城派出所,,121.4694,24.991331
私人住宅大樓,DF05000064,延壽里,新北市土城區延壽里延和路125巷2號,2.0,1018.0,金城派出所,,121.46872,24.990551
私人住宅大樓,DF05000065,延壽里,新北市土城區延壽里延壽路4號,3.0,829.0,金城派出所,,121.47153,24.990334
私人住宅大樓,DF05000066,延壽里,新北市土城區延壽里延和路125巷63號,1.0,3653.0,金城派出所,,121.46931,24.991546
公寓,DF05000067,延壽里,新北市土城區延壽里延壽路115巷1號,1.0,143.0,金城派出所,,121.46902,24.994134
公寓,DF05000068,延壽里,新北市土城區延壽里延壽路117號,1.0,141.0,金城派出所,,121.46902,24.994253
公寓,DF05000069,延和里,新北市土城區延和里延和路23號,1.0,3988.0,金城派出所,,121.46423,24.987778
私人住宅大樓,DF05000070,永豐里,新北市土城區永豐里清水路326號,2.0,304.0,金城派出所,,121.46213,24.98208
私人住宅大樓,DF05000071,平和里,新北市土城區平和里延和路108巷1號,2.0,1475.0,金城派出所,,121.46749,24.99042
公寓,DF05000072,峰廷里,新北市土城區峰廷里明峰街77號,1.0,362.0,金城派出所,,121.46854,24.98719
公寓,DF05000073,永富里,新北市土城區永富里明德路一段72號,1.0,1519.0,金城派出所,,121.46531,24.982013
私人住宅大樓,DF05000074,峰廷里,新北市土城區峰廷里金城路3段176號,1.0,1093.0,金城派出所,,121.46774,24.987552
松宏工業,DF05000075,廷寮里,新北市土城區廷寮里永豐路195巷5號,1.0,263.0,金城派出所,,121.47181,24.978583
私人住宅大樓,DF05000076,峰廷里,新北市土城區峰廷里金城路3段178巷2號,3.0,1006.0,金城派出所,,121.46813,24.987162
安和國小,DF05000077,延和里,新北市土城區延和里延和路23號,1.0,2493.0,金城派出所,,121.46423,24.987778
私人住宅大樓,DF05000078,廷寮里,新北市土城區廷寮里延吉街311號,2.0,258.0,金城派出所,,121.46604,24.984365
私人住宅大樓,DF05000079,延吉里,新北市土城區延吉里峰廷街3號,2.0,964.0,金城派出所,,121.46912,24.98727
私人住宅大樓,DF05000080,延和里,新北市土城區延和里金城路3段11號,2.0,1131.0,金城派出所,,121.46465,24.986315
私人住宅大樓,DF05000081,廷寮里,新北市土城區廷寮里永豐路195巷2號5,1.0,920.0,金城派出所,,121.47216,24.978242
私人住宅大樓,DF05000082,延和里,新北市土城區延和里金城路3段1號,1.0,1296.0,金城派出所,,121.46417,24.986135
私人住宅大樓,DF05000083,金城里,新北市土城區金城里金城路3段10號,1.0,2081.0,金城派出所,,121.46487,24.986015
公寓,DF05000084,峰廷里,新北市土城區峰廷里德峰街65號,1.0,1635.0,金城派出所,,121.46814,24.986854
公寓,DF05000085,廷寮里,新北市土城區廷寮里永豐路201號,1.0,646.0,金城派出所,,121.47262,24.977623
私人住宅大樓,DF05000086,延吉里,新北市土城區延吉里延吉街122號,2.0,1485.0,金城派出所,,121.47108,24.986267
私人住宅大樓,DF05000087,安和里,新北市土城區安和里金城路3段91號,2.0,263.0,金城派出所,,121.46689,24.987532
公寓,DF05000088,廷寮里,新北市土城區廷寮里永豐路187號,1.0,427.0,金城派出所,,121.47051,24.978111
公寓,DF05000089,廷寮里,新北市土城區廷寮里永豐路173號,2.0,848.0,金城派出所,,121.46956,24.979832
私人住宅大樓,DF05000090,峰廷里,新北市土城區峰廷里金城路3段156號,1.0,56.0,金城派出所,,121.46715,24.987239
私人住宅大樓,DF05000091,峰廷里,新北市土城區峰廷里金城路3段122號,1.0,438.0,金城派出所,,121.46671,24.986994
公寓,DF05000092,延和里,新北市土城區延和里延和路42號1,1.0,100.0,金城派出所,,121.46519,24.988655
私人住宅大樓,DF05000093,永豐里,新北市土城區永豐里清水路234巷16弄15號,1.0,418.0,金城派出所,,121.46156,24.98154
私人住宅大樓,DF05000094,永富里,新北市土城區永富里明德路一段93巷6號,1.0,163.0,金城派出所,,121.46595,24.98312
私人住宅大樓,DF05000095,延和里,新北市土城區延和里延和路14號,2.0,624.0,金城派出所,,121.46412,24.987963
私人住宅大樓,DF05000096,永豐里,新北市土城區永豐里延吉街381巷1號,2.0,1900.0,金城派出所,,121.46341,24.982756
私人住宅大樓,DF05000097,永豐里,新北市土城區永豐里延吉街383號,2.0,3065.0,金城派出所,,121.46352,24.98332
私人住宅大樓,DF05000098,永豐里,新北市土城區永豐里清水路226號,2.0,4796.0,金城派出所,,121.46099,24.982222
私人住宅大樓,DF05000099,永豐里,新北市土城區永豐里清水路278巷10弄6號,1.0,262.0,金城派出所,,121.46201,24.982971
私人住宅大樓,DF05000100,延壽里,新北市土城區延壽里延壽路47號,1.0,285.0,金城派出所,,121.47014,24.99176
私人住宅大樓,DF05000101,延和里,新北市土城區永豐路13巷26號,1.0,136.0,金城派出所,,121.46265,24.98849
私人住宅大樓,DF05000103,延和里,新北市土城區延和里永豐路13巷27號,1.0,1645.0,金城派出所,,121.46227,24.988952
私人住宅大樓,DF05000104,永富里,新北市土城區永富里明德路一段71號,4.0,1471.0,金城派出所,,121.46559,24.983606
私人住宅大樓,DF05000105,永富里,新北市土城區永富里20鄰永豐路222-2號,1.0,132.0,金城派出所,,121.46698,24.982632
私人住宅大樓,DF05000106,廷寮里,新北市土城區廷寮里4鄰永豐路195號,1.0,832.0,金城派出所,,121.47116,24.977962
,DF05000107,永豐里,新北市土城區永豐里清水路194巷15號2樓,1.0,436.0,金城派出所,,121.4607634,24.98163093
私人住宅大樓,DF05000108,永豐里,新北市土城區永豐里清水路194巷26號2樓,1.0,574.0,金城派出所,,121.4608623,24.98145333
學府之森,DF03000080,廣興里,新北市土城區廣興里學府路一段98巷30之1號2樓,1.0,1666.0,廣福派出所,,121.4561325,24.98868976
