類別,建築物名稱,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
學校,國立華南高級商職,MNA01362,華南里,嘉義市東區華南里光彩街69號,"23.47902,120.45902",1.0,128.0,
學校,國立華南高級商職,MNA01365,華南里,嘉義市東區華南里光彩街69號,"23.47902,120.45902",1.0,128.0,
一般建築,,MNA01369,華南里,嘉義市東區華南里安和街58號,"23.4773,120.45836",1.0,16.0,
一般建築,,MNA01371,華南里,嘉義市東區華南里融和街53號,"23.47725,120.45937",1.0,15.0,
一般建築,嘉義救恩堂,MNA01372,華南里,嘉義市東區華南里延平街27號,"23.47768,120.45978",1.0,48.0,
一般建築,,MNA01373,華南里,嘉義市東區華南里延平街45號,"23.4776,120.45895",1.0,25.0,
一般建築,,MNA01374,華南里,嘉義市東區華南里延平街45號之1,"23.47759,120.45891",1.0,23.0,
一般建築,,MNA01375,華南里,嘉義市東區華南里延平街43號之3,"23.4776,120.45899",1.0,26.0,
一般建築,,MNA01376,華南里,嘉義市東區華南里延平街43號之2,"23.4776,120.45902",1.0,26.0,
一般建築,,MNA01377,華南里,嘉義市東區華南里延平街45號之2,"23.47759,120.45887",1.0,23.0,
醫院,良有醫院,MNA01378,華南里,嘉義市東區華南里民族路106號,"23.47695,120.45907",1.0,246.0,
學校,國立華南高級商職,MNA01379,華南里,嘉義市東區華南里光彩街69號,"23.47902,120.45902",1.0,227.0,
學校,國立華南高級商職,MNA01382,華南里,嘉義市東區華南里光彩街69號,"23.47902,120.45902",1.0,136.0,
學校,國立華南高級商職,MNA01385,華南里,嘉義市東區華南里光彩街69號,"23.47902,120.45902",1.0,100.0,
一般建築,,MNA01386,華南里,嘉義市東區華南里民國路83號,"23.47733,120.46052",1.0,46.0,
大樓,,MNA01388,華南里,嘉義市東區華南里民國路93號,"23.47756,120.46049",1.0,95.0,
一般建築,,MNA01389,東興里,嘉義市東區東興里民國路211號之2,"23.48121,120.45998",1.0,53.0,
公寓大廈,東方金鑽,MNA01391,華南里,嘉義市東區華南里民族路46號,"23.47708,120.46048",1.0,248.0,
學校,國立華南高級商職,MNA01392,華南里,嘉義市東區華南里光彩街69號,"23.47902,120.45902",1.0,1107.0,
大樓,,MNA01393,華南里,嘉義市東區華南里延平街55號,"23.47751,120.45851",1.0,335.0,
廠房,,MNA01396,後湖里,嘉義市東區後湖里保順路62號,"23.50539,120.45062",1.0,156.0,
廠房,,MNA01397,後湖里,嘉義市東區後湖里忠孝一街62號,"23.50572,120.45132",1.0,173.0,
廠房,,MNA01398,後湖里,嘉義市東區後湖里保忠三街180號,"23.51041,120.44888",1.0,40.0,
廠房,,MNA01399,後湖里,嘉義市東區後湖里保康路176號,"23.50751,120.45002",1.0,40.0,
廠房,,MNA01400,後湖里,嘉義市東區後湖里忠孝一街62號,"23.50572,120.45132",1.0,240.0,
廠房,,MNA01401,後湖里,嘉義市東區後湖里保康路120號,"23.50756,120.45321",1.0,80.0,
廠房,,MNA01402,後湖里,嘉義市東區後湖里保忠三街103號,"23.51036,120.45155",1.0,63.0,
廠房,,MNA01403,後湖里,嘉義市東區後湖里保順路178號,"23.5089,120.4504",1.0,36.0,
一般建築,,MNA01404,後湖里,嘉義市東區後湖里保義路188號,"23.50365,120.45317",1.0,36.0,
廠房,,MNA01405,後湖里,嘉義市東區後湖里保忠三街50號,"23.51078,120.45288",1.0,156.0,
廠房,,MNA01406,後湖里,嘉義市東區後湖里忠孝二街199號,"23.50351,120.44948",1.0,36.0,
廠房,,MNA01407,後湖里,嘉義市東區後湖里保成路500號,"23.51126,120.45527",1.0,71.0,
廠房,,MNA01409,後湖里,嘉義市東區後湖里保忠三街27巷62號,"23.50895,120.45319",1.0,68.0,
廠房,,MNA01410,後湖里,嘉義市東區後湖里保忠三街62巷95號,"23.51368,120.45209",1.0,56.0,
廠房,,MNA01411,後湖里,嘉義市東區後湖里保忠三街62巷77號,"23.51313,120.45217",1.0,76.0,
廠房,,MNA01412,後湖里,嘉義市東區後湖里保忠三街62巷61號,"23.5123,120.4523",1.0,52.0,
廠房,,MNA01413,後湖里,嘉義市東區後湖里保義路246巷39號,"23.50602,120.45467",1.0,63.0,
廠房,,MNA01414,後湖里,嘉義市東區後湖里保順路126號,"23.50707,120.45052",1.0,63.0,
廠房,,MNA01415,後湖里,嘉義市東區後湖里保忠三街27巷90號,"23.50807,120.45285",1.0,45.0,
廠房,,MNA01416,後湖里,嘉義市東區後湖里保忠三街62巷80號,"23.51255,120.45245",1.0,91.0,
廠房,,MNA01417,後湖里,嘉義市東區後湖里保順路228號,"23.51011,120.45039",1.0,146.0,
大樓,,MNA01418,後湖里,嘉義市東區後湖里保成路456號,"23.51,120.45527",1.0,118.0,
廠房,,MNA01419,後湖里,嘉義市東區後湖里忠孝路652號,"23.50053,120.45069",1.0,66.0,
廠房,,MNA01421,後湖里,嘉義市東區後湖里忠孝路676號,"23.50281,120.44945",1.0,288.0,
公寓大廈,凱旋門,MNA01422,中庄里,嘉義市東區中庄里忠孝路555號,"23.50156,120.4488",1.0,1384.0,
公寓大廈,宏都宏都社區,MNA01423,後湖里,嘉義市東區後湖里保建街36號,"23.50082,120.45435",1.0,4125.0,
學校,宏仁女中,MNA01424,荖藤里,嘉義市東區荖藤里忠孝路667號,"23.50586,120.4455",1.0,254.0,
廠房,,MNA01425,後湖里,嘉義市東區後湖里忠孝路752號,"23.50897,120.44691",1.0,50.0,
學校,宏仁女中,MNA01426,荖藤里,嘉義市東區荖藤里忠孝路667號,"23.50586,120.4455",1.0,441.0,
廠房,遠東機械,MNA01428,後湖里,嘉義市東區後湖里忠孝路752號,"23.50897,120.44691",1.0,752.0,
學校,宏仁女中,MNA01429,荖藤里,嘉義市東區荖藤里忠孝路667號,"23.50586,120.4455",1.0,582.0,
公寓大廈,忠孝北街大樓,MNA01432,荖藤里,嘉義市東區荖藤里忠孝路790號之1,"23.51622,120.44205",1.0,262.0,
公寓大廈,大寶鎮社區,MNA01433,荖藤里,嘉義市東區荖藤里忠孝路790號之96,"23.51577,120.44321",1.0,4427.0,
學校,宏仁女中,MNA01434,荖藤里,嘉義市東區荖藤里忠孝路667號,"23.50586,120.4455",1.0,510.0,
一般建築,,MNA01436,頂庄里,嘉義市東區頂庄里台林街254號,"23.49822,120.45529",1.0,17.0,
一般建築,,MNA01439,義教里,嘉義市東區義教里義教街843號,"23.49868,120.45219",1.0,30.0,
一般建築,,MNA01440,義教里,嘉義市東區義教里義教街841號,"23.49867,120.45212",1.0,13.0,
一般建築,,MNA01441,義教里,嘉義市東區義教里義教街839號,"23.49867,120.45207",1.0,13.0,
一般建築,,MNA01442,義教里,嘉義市東區義教里義教街837號,"23.49867,120.45203",1.0,21.0,
一般建築,,MNA01443,義教里,嘉義市東區義教里義教街835號,"23.49867,120.452",1.0,21.0,
一般建築,,MNA01444,義教里,嘉義市東區義教里義教街833號,"23.49867,120.45196",1.0,14.0,
一般建築,,MNA01445,義教里,嘉義市東區義教里義教街831號,"23.49867,120.45192",1.0,14.0,
一般建築,,MNA01446,義教里,嘉義市東區義教里義教街829號,"23.49868,120.45188",1.0,21.0,
一般建築,,MNA01447,義教里,嘉義市東區義教里義教街827號,"23.49868,120.45184",1.0,21.0,
一般建築,,MNA01448,義教里,嘉義市東區義教里義教街825號,"23.4987,120.4518",1.0,13.0,
一般建築,,MNA01449,義教里,嘉義市東區義教里義教街784號,"23.4991,120.45235",1.0,37.0,
大樓,,MNA01450,義教里,嘉義市東區義教里義教街877號,"23.49948,120.45201",1.0,93.0,
一般建築,,MNA01451,義教里,嘉義市東區義教里保建街81巷23號,"23.49973,120.45447",1.0,28.0,
一般建築,,MNA01452,義教里,嘉義市東區義教里保建街85號,"23.5004,120.45414",1.0,140.0,
一般建築,,MNA01453,仁義里,嘉義市東區仁義里台林街125號,"23.49535,120.45471",1.0,14.0,
一般建築,,MNA01454,仁義里,嘉義市東區仁義里台林街127號,"23.49538,120.45473",1.0,16.0,
一般建築,,MNA01455,仁義里,嘉義市東區仁義里台林街129號,"23.49541,120.45475",1.0,16.0,
一般建築,,MNA01456,仁義里,嘉義市東區仁義里台林街131號,"23.49544,120.45477",1.0,16.0,
一般建築,,MNA01457,仁義里,嘉義市東區仁義里台林街133號,"23.49547,120.45479",1.0,16.0,
一般建築,,MNA01458,仁義里,嘉義市東區仁義里台林街135號,"23.4955,120.45481",1.0,16.0,
一般建築,,MNA01460,仁義里,嘉義市東區仁義里新生路727號,"23.49568,120.45465",1.0,23.0,
一般建築,,MNA01461,仁義里,嘉義市東區仁義里新生路729號,"23.4957,120.45463",1.0,23.0,
一般建築,,MNA01462,仁義里,嘉義市東區仁義里新生路731號,"23.49572,120.4546",1.0,23.0,
一般建築,,MNA01463,仁義里,嘉義市東區仁義里新生路733號,"23.49574,120.45457",1.0,23.0,
一般建築,,MNA01464,仁義里,嘉義市東區仁義里新生路735號,"23.49576,120.45454",1.0,23.0,
一般建築,,MNA01465,仁義里,嘉義市東區仁義里新生路737號,"23.49578,120.45451",1.0,23.0,
一般建築,,MNA01466,仁義里,嘉義市東區仁義里新生路739號,"23.4958,120.45448",1.0,23.0,
一般建築,,MNA01467,仁義里,嘉義市東區仁義里新生路741號,"23.49581,120.45445",1.0,23.0,
一般建築,,MNA01468,仁義里,嘉義市東區仁義里新生路743號,"23.49583,120.45442",1.0,23.0,
一般建築,,MNA01469,仁義里,嘉義市東區仁義里新生路745號,"23.49585,120.45439",1.0,23.0,
一般建築,,MNA01470,仁義里,嘉義市東區仁義里新生路747號,"23.49587,120.45436",1.0,23.0,
一般建築,,MNA01471,仁義里,嘉義市東區仁義里新生路749號,"23.49588,120.45433",1.0,23.0,
一般建築,,MNA01472,頂庄里,嘉義市東區頂庄里台林街124號之9,"23.49659,120.45607",1.0,60.0,
一般建築,,MNA01473,仁義里,嘉義市東區仁義里台林街82號,"23.49455,120.45433",1.0,62.0,
一般建築,,MNA01474,頂庄里,嘉義市東區頂庄里台林街124號之13,"23.49644,120.45632",1.0,58.0,
一般建築,,MNA01475,頂庄里,嘉義市東區頂庄里台林街124號之14,"23.4964,120.45634",1.0,57.0,
一般建築,,MNA01476,頂庄里,嘉義市東區頂庄里台林街114號,"23.49577,120.4552",1.0,80.0,
一般建築,,MNA01477,頂庄里,嘉義市東區頂庄里台林街116號,"23.4958,120.45523",1.0,63.0,
一般建築,,MNA01478,頂庄里,嘉義市東區頂庄里台林街118號,"23.49583,120.45526",1.0,58.0,
公寓大廈,三貴錦繡E,MNA01479,仁義里,嘉義市東區仁義里嘉北街12巷31號,"23.49409,120.45549",2.0,1206.0,
公寓大廈,,MNA01480,仁義里,嘉義市東區仁義里嘉北街66巷35號,"23.49434,120.45477",1.0,284.0,
公寓大廈,三貴錦繡F,MNA01481,仁義里,嘉義市東區仁義里嘉北街12巷30號,"23.4943,120.45601",2.0,816.0,
公寓大廈,,MNA01482,仁義里,嘉義市東區仁義里新生路659號,"23.49363,120.45686",1.0,220.0,
大樓,基督教台灣信義會嘉義榮光堂,MNA01483,義教里,嘉義市東區義教里新生路810號,"23.49601,120.45455",1.0,240.0,
一般建築,,MNA01484,頂庄里,嘉義市東區頂庄里新生路762號,"23.49537,120.45558",1.0,25.0,
一般建築,,MNA01485,仁義里,嘉義市東區仁義里新生路703號,"23.49526,120.45531",1.0,48.0,
公寓大廈,忠孝國宅,MNA01486,中庄里,嘉義市東區中庄里海埔新村4號,"23.49691,120.45022",1.0,108.0,
公寓大廈,,MNA01487,中庄里,嘉義市東區中庄里海埔新村9號,"23.49694,120.45046",1.0,104.0,
公寓大廈,,MNA01488,中庄里,嘉義市東區中庄里海埔新村16號,"23.4971,120.45044",1.0,100.0,
公寓大廈,,MNA01489,中庄里,嘉義市東區中庄里海埔新村22號,"23.49706,120.4501",1.0,100.0,
公寓大廈,,MNA01490,中庄里,嘉義市東區中庄里海埔新村28號,"23.49727,120.45016",1.0,94.0,
公寓大廈,,MNA01491,中庄里,嘉義市東區中庄里海埔新村34號,"23.49732,120.4505",1.0,94.0,
一般建築,嘉義基督教醫院宿舍,MNA01492,中庄里,嘉義市東區中庄里忠孝路539號,"23.4994,120.45005",1.0,91.0,
醫院,嘉義基督教醫院,MNA01493,中庄里,嘉義市東區中庄里忠孝路539號,"23.4994,120.45005",1.0,69.0,
一般建築,嘉義基督教醫院宿舍,MNA01494,中庄里,嘉義市東區中庄里忠孝路539號,"23.4994,120.45005",1.0,254.0,
大樓,,MNA01495,中庄里,嘉義市東區中庄里忠孝路429號,"23.49313,120.45193",1.0,633.0,
公寓大廈,一品華廈,MNA01496,中庄里,嘉義市東區中庄里台斗街212號,"23.49465,120.45142",1.0,207.0,
大樓,南山人壽大樓,MNA01497,中庄里,嘉義市東區中庄里忠孝路419號,"23.49275,120.45198",2.0,481.0,
公寓大廈,聯統忠孝大樓,MNA01498,中庄里,嘉義市東區中庄里忠孝路513號,"23.49757,120.45098",2.0,438.0,
一般建築,,MNA01499,中庄里,嘉義市東區中庄里台斗街185號,"23.49467,120.45104",1.0,33.0,
一般建築,,MNA01500,中庄里,嘉義市東區中庄里台斗街161號,"23.49421,120.45105",1.0,21.0,
一般建築,,MNA01501,中庄里,嘉義市東區中庄里台斗街221號,"23.49524,120.45097",1.0,51.0,
一般建築,,MNA01502,中庄里,嘉義市東區中庄里台斗街223號,"23.49529,120.45096",1.0,51.0,
一般建築,,MNA01503,中庄里,嘉義市東區中庄里台斗街225號,"23.49532,120.45096",1.0,37.0,
一般建築,,MNA01504,中庄里,嘉義市東區中庄里台斗街227號,"23.49536,120.45096",1.0,36.0,
一般建築,,MNA01505,中庄里,嘉義市東區中庄里台斗街217號,"23.49517,120.45098",1.0,37.0,
大樓,,MNA01507,中庄里,嘉義市東區中庄里世賢路一段16號,"23.49623,120.45071",1.0,68.0,
公寓大廈,天下文化大國,MNA01508,中庄里,嘉義市東區中庄里台斗街95號,"23.49292,120.4512",1.0,785.0,
公寓大廈,三閎麗園,MNA01509,中庄里,嘉義市東區中庄里世賢路一段12號,"23.4963,120.45077",1.0,650.0,
公寓大廈,三貴錦鏽H,MNA01510,仁義里,嘉義市東區仁義里嘉北街97巷22號,"23.49299,120.45424",1.0,195.0,
學校,嘉北國小,MNA01511,仁義里,嘉義市東區仁義里嘉北街65號,"23.49351,120.4554",1.0,293.0,
公寓大廈,滿堂采社區,MNA01512,仁義里,嘉義市東區仁義里嘉北街97巷18弄8號,"23.49327,120.45409",1.0,1003.0,
公寓大廈,彩虹特區,MNA01513,仁義里,嘉義市東區仁義里嘉南街43號,"23.49256,120.45518",1.0,884.0,
學校,嘉北國小,MNA01514,仁義里,嘉義市東區仁義里嘉北街65號,"23.49351,120.4553",1.0,437.0,
公寓大廈,東隆上市,MNA01515,仁義里,嘉義市東區仁義里台林街117巷1號,"23.49488,120.45422",1.0,776.0,
一般建築,,MNA01516,仁義里,嘉義市東區仁義里嘉北街82號,"23.49405,120.45377",1.0,43.0,
一般建築,,MNA01517,仁義里,嘉義市東區仁義里嘉北街84號,"23.49405,120.45373",1.0,43.0,
一般建築,,MNA01518,仁義里,嘉義市東區仁義里嘉北街86號,"23.49404,120.45369",1.0,43.0,
一般建築,,MNA01519,仁義里,嘉義市東區仁義里嘉北街88號,"23.49404,120.45365",1.0,43.0,
一般建築,,MNA01520,仁義里,嘉義市東區仁義里嘉北街90號,"23.49403,120.45362",1.0,43.0,
一般建築,,MNA01521,仁義里,嘉義市東區仁義里嘉北街92號,"23.49402,120.45358",1.0,43.0,
一般建築,,MNA01522,仁義里,嘉義市東區仁義里嘉北街94號,"23.49402,120.45354",1.0,43.0,
學校,嘉北國小,MNA01523,仁義里,嘉義市東區仁義里嘉北街65號,"23.49351,120.4552",1.0,166.0,
一般建築,,MNA01524,仁義里,嘉義市東區仁義里忠孝路456號,"23.49255,120.453",1.0,40.0,
一般建築,,MNA01525,仁義里,嘉義市東區仁義里忠孝路458號,"23.49259,120.453",1.0,40.0,
一般建築,,MNA01527,仁義里,嘉義市東區仁義里台林街30號之1,"23.49275,120.45333",1.0,23.0,
一般建築,,MNA01528,仁義里,嘉義市東區仁義里台林街30號之2,"23.49271,120.45334",1.0,23.0,
一般建築,,MNA01529,仁義里,嘉義市東區仁義里台林街30號之3,"23.49267,120.45335",1.0,23.0,
一般建築,,MNA01530,仁義里,嘉義市東區仁義里台林街30號之4,"23.49263,120.45336",1.0,23.0,
一般建築,,MNA01531,仁義里,嘉義市東區仁義里台林街30號之5,"23.4926,120.45336",1.0,23.0,
一般建築,,MNA01532,仁義里,嘉義市東區仁義里忠孝路396巷21號,"23.49174,120.45437",1.0,50.0,
學校,嘉北國小,MNA01533,仁義里,嘉義市東區仁義里嘉北街65號,"23.49351,120.4551",1.0,442.0,
一般住宅,,MNA01534,仁義里,嘉義市東區仁義里台林街30號之6,"23.49256,120.45338",1.0,21.0,
一般建築,,MNA01535,仁義里,嘉義市東區仁義里台林街30號之7,"23.49252,120.45339",1.0,21.0,
一般建築,,MNA01536,仁義里,嘉義市東區仁義里台林街30號之8,"23.49247,120.45339",1.0,31.0,
一般建築,,MNA01537,仁義里,嘉義市東區仁義里台林街37號,"23.49324,120.45326",1.0,27.0,
一般建築,,MNA01538,仁義里,嘉義市東區仁義里台林街39號,"23.49327,120.45328",1.0,26.0,
一般建築,,MNA01539,仁義里,嘉義市東區仁義里台林街41號,"23.4933,120.4533",1.0,26.0,
公寓大廈,書香貴族,MNA01540,仁義里,嘉義市東區仁義里台林街36號,"23.49325,120.45343",1.0,573.0,
學校,嘉北國小,MNA01541,仁義里,嘉義市東區仁義里嘉北街65號,"23.49351,120.455",1.0,171.0,
公寓大廈,富貴天下大樓,MNA01542,仁義里,嘉義市東區仁義里忠孝路572號之26,"23.49531,120.45279",1.0,348.0,
一般建築,,MNA01544,仁義里,嘉義市東區仁義里忠孝路568號之1,"23.49508,120.45258",1.0,23.0,
一般建築,,MNA01545,仁義里,嘉義市東區仁義里忠孝路566號,"23.49488,120.45261",1.0,20.0,
一般建築,,MNA01546,仁義里,嘉義市東區仁義里忠孝路566號之1,"23.49493,120.45261",1.0,20.0,
一般建築,,MNA01547,仁義里,嘉義市東區仁義里忠孝路566號之2,"23.49498,120.4526",1.0,21.0,
一般建築,,MNA01548,仁義里,嘉義市東區仁義里忠孝路568號之2,"23.49508,120.45258",1.0,17.0,
一般建築,,MNA01549,仁義里,嘉義市東區仁義里忠孝路568號之12,"23.49513,120.45326",1.0,20.0,
一般建築,,MNA01550,仁義里,嘉義市東區仁義里忠孝路568號之14,"23.49514,120.45334",1.0,20.0,
一般建築,,MNA01551,仁義里,嘉義市東區仁義里忠孝路568號之15,"23.49514,120.45338",1.0,20.0,
一般建築,,MNA01552,仁義里,嘉義市東區仁義里忠孝路568號之16,"23.49515,120.45342",1.0,20.0,
一般建築,,MNA01554,仁義里,嘉義市東區仁義里忠孝路568號之18,"23.49516,120.45349",1.0,20.0,
一般建築,,MNA01555,仁義里,嘉義市東區仁義里忠孝路570號,"23.49517,120.45257",1.0,26.0,
一般建築,,MNA015553,仁義里,嘉義市東區仁義里忠孝路568號之17,"23.49515,120.45346",1.0,20.0,
一般建築,,MNA01556,仁義里,嘉義市東區仁義里忠孝路570號之1,"23.49522,120.45256",1.0,23.0,
一般建築,,MNA01557,義教里,嘉義市東區義教里忠孝路610號,"23.49794,120.4518",1.0,70.0,
一般建築,,MNA01558,仁義里,嘉義市東區仁義里忠孝路574號,"23.4955,120.45256",1.0,36.0,
一般建築,,MNA01559,頂庄里,嘉義市東區頂庄里台林街154號之1,"23.49689,120.45588",1.0,62.0,
一般建築,,MNA01560,頂庄里,嘉義市東區頂庄里台林街126號之9,"23.49655,120.45561",1.0,38.0,
公寓大廈,第一英郡,MNA01561,頂庄里,嘉義市東區頂庄里義教街615號,"23.49822,120.45688",1.0,1704.0,
學校,嘉義高中,MNA01563,東川里,嘉義市東區東川里大雅路二段738號,"23.47697,120.46477",1.0,1096.0,
公有建築,公路總局五工處保養場,MNA01567,林森里,嘉義市東區林森里安和街209號,"23.48596,120.45661",1.0,480.0,
公有建築,公路總局五工處保養場,MNA01568,林森里,嘉義市東區林森里安和街209號,"23.48606,120.45661",1.0,133.0,
公有建築,公路總局五工處資料中心,MNA01569,林森里,嘉義市東區林森里安和街209號,"23.48616,120.45661",1.0,104.0,
公有建築,公路總局五工處辦公大樓,MNA01570,林森里,嘉義市東區林森里安和街209號,"23.48626,120.45661",1.0,58.0,
大樓,,MNA01571,朝陽里,嘉義市東區朝陽里民族路37號,"23.47685,120.46054",1.0,209.0,
公寓大廈,歐洲宮廷,MNA01574,王田里,嘉義市東區王田里民權路22號至26號,"23.48436,120.46506",1.0,1392.0,
公寓大廈,大園道大樓,MNA01577,東川里,嘉義市東區東川里啟明路54號,"23.47731,120.46238",1.0,252.0,
醫院,嘉義基督教醫院,MNA01580,中庄里,嘉義市東區中庄里忠孝路539號,"23.4994,120.45005",1.0,5546.0,
學校,蘭潭國小,MNA01581,蘭潭里,嘉義市東區蘭潭里小雅路419號,"23.4753,120.47149",1.0,1047.0,
學校,嘉義高商,MNA01583,東興里,嘉義市東區東興里中山路7號,"23.48245,120.46282",1.0,1795.0,
醫院,嘉義基督教醫院倪傑大樓,MNA01584,中庄里,嘉義市東區中庄里忠孝路539號,"23.49971,120.44928",2.0,929.0,
大樓,,MNA01586,仁義里,嘉義市東區仁義里新生路789號,"23.49592,120.45317",1.0,240.0,
公寓大廈,陽光花園廣場,MNA01588,中庄里,嘉義市東區中庄里台斗街57號之1,"23.4919,120.45096",1.0,970.0,
量販店,特力屋,MNA01590,中庄里,嘉義市東區中庄里忠孝路547號,"23.50081,120.44895",1.0,1861.0,
廠房,,MNA01592,後湖里,嘉義市東區後湖里保義路290號,"23.50719,120.45323",1.0,65.0,
大樓,,MNA01593,後湖里,嘉義市東區後湖里保義路9號,"23.5009,120.45239",1.0,141.0,
醫院,嘉義基督教醫院,MNA01602,中庄里,嘉義市東區中庄里忠孝路539號,"23.4994,120.45005",3.0,3815.0,
學校,北興國中,MNA01604,仁義里,嘉義市東區仁義里博東路262號,"23.49049,120.4547",1.0,385.0,
學校,嘉北國小,MNA01605,仁義里,嘉義市東區仁義里嘉北街65號,"23.49351,120.4549",1.0,2088.0,
學校,恩惠樓,MNA01607,中庄里,嘉義市東區中庄里台斗街263之33之1號,"23.49726,120.44971",1.0,745.0,
大樓,名門世家,MNA01609,朝陽里,嘉義市東區朝陽里民族路83號,"23.47674,120.45942",1.0,162.0,
一般建築,聖馬爾定醫院,MNA01611,蘭潭里,嘉義市東區蘭潭里小雅路513巷12號,"23.47669,120.46853",1.0,108.0,
公有建築,嘉義市政府,MNA0165,東興里,嘉義市東區東興里中山路199號,"23.4813,120.45351",1.2,4447.0,
公寓大廈,"蘭潭DC  A棟",MNA0168,蘭潭里,嘉義市東區蘭潭里小雅路201號,"23.47361,120.47308",1.0,4514.0,
一般建築,,MNA0179,芳草里,嘉義市東區芳草里彌陀路209號,"23.46782,120.46613",1.0,13.0,
公有建築,勞工育樂中心,MNA0180,芳草里,嘉義市東區芳草里彌陀路101號,"23.46617,120.46709",1.0,255.0,
公寓大廈,南帝王大樓,MNA0181,芳草里,嘉義市東區芳草里彌陀路103號,"23.46632,120.46703",2.0,3470.0,
一般建築,,MNA0182,芳草里,嘉義市東區芳草里彌陀路211號,"23.46785,120.46611",1.0,13.0,
一般建築,,MNA0183,芳草里,嘉義市東區芳草里彌陀路215號,"23.46791,120.46606",1.0,10.0,
一般建築,,MNA0184,芳草里,嘉義市東區芳草里彌陀路217號,"23.46794,120.46604",1.0,14.0,
一般建築,,MNA0185,芳草里,嘉義市東區芳草里彌陀路247巷1號,"23.46869,120.46549",1.0,20.0,
大樓,,MNA0186,芳草里,嘉義市東區芳草里宣信街76號,"23.4656,120.46364",1.0,83.0,
一般建築,,MNA0187,芳草里,嘉義市東區芳草里宣信街70號,"23.46549,120.46367",1.0,42.0,
一般建築,,MNA0188,芳草里,嘉義市東區芳草里宣信街72號,"23.46553,120.46366",1.0,42.0,
一般建築,,MNA0189,芳安里,嘉義市東區芳安里芳安路197巷60號,"23.46751,120.45983",1.0,12.0,
一般建築,,MNA0190,興南里,嘉義市東區興南里興業東路285號,"23.46961,120.45578",1.0,182.0,
一般建築,,MNA0191,興南里,嘉義市東區興南里興業東路247號,"23.46954,120.45498",1.0,27.0,
一般建築,,MNA0192,興南里,嘉義市東區興南里興業東路245號,"23.46954,120.45495",1.0,26.0,
一般建築,,MNA0193,芳草里,嘉義市東區芳草里彌陀路249號,"23.46881,120.46552",1.0,40.0,
學校,南興國中,MNA0199,芳草里,嘉義市東區芳草里芳安路111號,"23.46728,120.46214",1.0,613.0,
學校,東吳工家,MNA0202,新開里,嘉義市東區新開里宣信街252號,"23.46882,120.46035",1.0,263.0,
學校,東吳工家,MNA0203,新開里,嘉義市東區新開里宣信街252號,"23.46882,120.46035",1.0,703.0,
學校,東吳工家,MNA0204,新開里,嘉義市東區新開里宣信街252號,"23.46882,120.46035",1.0,460.0,
公寓大廈,亞州書香苑,MNA0205,新開里,嘉義市東區新開里市宅街47號之1,"23.47337,120.45959",1.0,1088.0,
一般建築,,MNA0206,新開里,嘉義市東區新開里市宅街24號,"23.47378,120.46016",1.0,24.0,
一般建築,,MNA0207,新開里,嘉義市東區新開里市宅街24號之1,"23.47377,120.46011",1.0,21.0,
學校,國立嘉義家職,MNA0208,新開里,嘉義市東區新開里體育路7號,"23.47159,120.45867",1.0,1021.0,
學校,國立嘉義家職,MNA0209,新開里,嘉義市東區新開里體育路7號,"23.47159,120.45867",1.0,644.0,
學校,國立嘉義家職,MNA0210,新開里,嘉義市東區新開里體育路7號,"23.47159,120.45867",1.0,685.0,
學校,國立嘉義家職,MNA0211,新開里,嘉義市東區新開里體育路7號,"23.47159,120.45867",1.0,66.0,
學校,宣信國小,MNA0214,新開里,嘉義市東區新開里宣信街266號,"23.47067,120.45872",1.0,1285.0,
公寓大廈,健康宏都大樓,MNA0216,新開里,嘉義市東區新開里體育路11號之8,"23.47213,120.45988",1.0,734.0,
一般建築,,MNA0217,新開里,嘉義市東區新開里市宅街22巷5弄3號,"23.47404,120.45999",1.0,57.0,
大樓,,MNA0218,新開里,嘉義市東區新開里垂楊路109號,"23.47438,120.45816",1.0,130.0,
大樓,,MNA0219,新開里,嘉義市東區新開里垂楊路47號,"23.47449,120.45955",1.0,192.0,
一般建築,,MNA0221,興南里,嘉義市東區興南里興業東路297巷16號,"23.47005,120.45603",1.0,60.0,
一般建築,中油招待所,MNA0222,興南里,嘉義市東區興南里吳鳳南路91號,"23.47142,120.45428",1.0,126.0,
一般建築,,MNA0223,興南里,嘉義市東區興南里興業東路241號,"23.46952,120.45487",1.0,41.0,
一般建築,,MNA0224,興南里,嘉義市東區興南里興業東路277號,"23.46966,120.45577",1.0,25.0,
一般建築,,MNA0225,興南里,嘉義市東區興南里吳鳳南路111號之1,"23.47115,120.45429",1.0,14.0,
學校,國立嘉義高工,MNA0226,短竹里,嘉義市東區短竹里彌陀路174號,"23.47212,120.46412",1.0,1302.0,
大樓,,MNA0227,豐年里,嘉義市東區豐年里興業東路207號,"23.46945,120.4537",1.0,94.0,
大樓,,MNA0228,豐年里,嘉義市東區豐年里興業東路211號,"23.46942,120.45384",1.0,110.0,
一般建築,,MNA0229,豐年里,嘉義市東區豐年里興業東路209號,"23.46942,120.45379",1.0,81.0,
一般建築,,MNA0230,豐年里,嘉義市東區豐年里興業東路217號,"23.46943,120.4539",1.0,82.0,
大樓,,MNA0231,豐年里,嘉義市東區豐年里興業東路215號,"23.46951,120.45385",1.0,110.0,
一般建築,,MNA0232,豐年里,嘉義市東區豐年里興業東路127巷10號,"23.46975,120.45172",1.0,42.0,
