編號,村里別,地址,可容納人數,地下樓層數,類別,備註,placemark_address
445.0,彰安里,彰化縣彰化市彰安里民族路183號,49.0,1.0,大樓,,彰化縣彰化市彰安里民族路183號
446.0,彰安里,彰化縣彰化市彰安里仁愛路106號,32.0,1.0,大樓,,彰化縣彰化市彰安里仁愛路106號
447.0,彰安里,彰化縣彰化市彰安里仁愛路108號,32.0,1.0,大樓,,彰化縣彰化市彰安里仁愛路108號
448.0,彰安里,彰化縣彰化市彰安里仁愛路110號,32.0,1.0,大樓,,彰化縣彰化市彰安里仁愛路110號
449.0,彰安里,彰化縣彰化市彰安里仁愛路112號,32.0,1.0,大樓,,彰化縣彰化市彰安里仁愛路112號
450.0,彰安里,彰化縣彰化市彰安里仁愛路114號,32.0,1.0,大樓,,彰化縣彰化市彰安里仁愛路114號
451.0,彰安里,彰化縣彰化市彰安里曉陽路261號,192.0,1.0,大樓,,彰化縣彰化市彰安里曉陽路261號
452.0,彰安里,彰化縣彰化市彰安里中正路2段503巷20號,50.0,1.0,大樓,,彰化縣彰化市彰安里中正路2段503巷20號
453.0,彰安里,彰化縣彰化市彰安里中正路2段461巷38號,20.0,1.0,大樓,,彰化縣彰化市彰安里中正路2段461巷38號
454.0,彰安里,彰化縣彰化市彰安里中正路2段461巷37號,20.0,1.0,大樓,,彰化縣彰化市彰安里中正路2段461巷37號
455.0,彰安里,彰化縣彰化市彰安里仁愛路102巷8號,41.0,1.0,大樓,,彰化縣彰化市彰安里仁愛路102巷8號
456.0,彰安里,彰化縣彰化市彰安里民族路185巷42號,360.0,1.0,大樓,,彰化縣彰化市彰安里民族路185巷42號
457.0,彰安里,彰化縣彰化市彰安里仁愛路136巷8號,68.0,1.0,大樓,,彰化縣彰化市彰安里仁愛路136巷8號
458.0,彰安里,彰化縣彰化市彰安里中正路2段450號,562.0,1.0,平和國小,,彰化縣彰化市彰安里中正路2段450號
459.0,彰安里,彰化縣彰化市彰安里中正路2段530號,292.0,1.0,彰安國中,,彰化縣彰化市彰安里中正路2段530號
460.0,彰安里,彰化縣彰化市彰安里中正路2段530號,120.0,1.0,彰安國中,,彰化縣彰化市彰安里中正路2段530號
461.0,彰安里,彰化縣彰化市彰安里仁愛路136巷11號,49.0,1.0,大樓,,彰化縣彰化市彰安里仁愛路136巷11號
462.0,彰安里,彰化縣彰化市彰安里中正路2段571巷12號,130.0,1.0,大樓,,彰化縣彰化市彰安里中正路2段571巷12號
463.0,彰安里,彰化縣彰化市彰安里中正路2段545號,70.0,1.0,大樓,,彰化縣彰化市彰安里中正路2段545號
464.0,彰安里,彰化縣彰化市彰安里中正路2段547號,74.0,1.0,大樓,,彰化縣彰化市彰安里中正路2段547號
465.0,彰安里,彰化縣彰化市彰安里中正路2段549號,70.0,1.0,大樓,,彰化縣彰化市彰安里中正路2段549號
466.0,彰安里,彰化縣彰化市彰安里中正路2段551號,70.0,1.0,大樓,,彰化縣彰化市彰安里中正路2段551號
467.0,彰安里,彰化縣彰化市彰安里中正路2段503巷2弄1-8號,1446.0,1.0,大樓,,彰化縣彰化市彰安里中正路2段503巷2弄1-8號
468.0,彰安里,彰化縣彰化市彰安里仁愛路102巷17號,126.0,1.0,大樓,,彰化縣彰化市彰安里仁愛路102巷17號
469.0,彰安里,彰化縣彰化市彰安里仁愛路126號,80.0,1.0,大樓,,彰化縣彰化市彰安里仁愛路126號
470.0,彰安里,彰化縣彰化市彰安里中正路2段503巷2弄1號,1446.0,1.0,大樓,,彰化縣彰化市彰安里中正路2段503巷2弄1號
471.0,彰安里,彰化縣彰化市彰安里中正路2段528號,664.0,1.0,大樓,,彰化縣彰化市彰安里中正路2段528號
472.0,彰安里,彰化縣彰化市彰安里仁愛路136巷16號,226.0,1.0,大樓,,彰化縣彰化市彰安里仁愛路136巷16號
473.0,彰安里,彰化縣彰化市彰安里民族路283號,94.0,1.0,大樓,,彰化縣彰化市彰安里民族路283號
474.0,彰安里,彰化縣彰化市彰安里民族路285號,61.0,1.0,大樓,,彰化縣彰化市彰安里民族路285號
475.0,彰安里,彰化縣彰化市彰安里曉陽路199號,273.0,1.0,大樓,,彰化縣彰化市彰安里曉陽路199號
476.0,彰安里,彰化縣彰化市彰安里民族路209號,273.0,1.0,大樓,,彰化縣彰化市彰安里民族路209號
477.0,彰安里,彰化縣彰化市彰安里中正路2段440號,616.0,1.0,大樓,,彰化縣彰化市彰安里中正路2段440號
478.0,彰安里,彰化縣彰化市彰安里曉陽路247號,197.0,1.0,大樓,,彰化縣彰化市彰安里曉陽路247號
479.0,彰安里,彰化縣彰化市彰安里仁愛路136巷9號,128.0,1.0,大樓,,彰化縣彰化市彰安里仁愛路136巷9號
480.0,彰安里,彰化縣彰化市彰安里民族路201巷1號,66.0,1.0,大樓,,彰化縣彰化市彰安里民族路201巷1號
481.0,彰安里,彰化縣彰化市彰安里民族路201巷3號,66.0,1.0,大樓,,彰化縣彰化市彰安里民族路201巷3號
482.0,彰安里,彰化縣彰化市彰安里民族路201巷5號,16.0,1.0,大樓,,彰化縣彰化市彰安里民族路201巷5號
483.0,彰安里,彰化縣彰化市彰安里民族路201巷3號,16.0,1.0,大樓,,彰化縣彰化市彰安里民族路201巷3號
484.0,彰安里,彰化縣彰化市彰安里民族路201巷9號,16.0,1.0,大樓,,彰化縣彰化市彰安里民族路201巷9號
485.0,彰安里,彰化縣彰化市彰安里民族路201巷11號,62.0,1.0,大樓,,彰化縣彰化市彰安里民族路201巷11號
486.0,彰安里,彰化縣彰化市彰安里民族路201巷13號,62.0,1.0,大樓,,彰化縣彰化市彰安里民族路201巷13號
487.0,彰安里,彰化縣彰化市彰安里民族路201巷15號,63.0,1.0,大樓,,彰化縣彰化市彰安里民族路201巷15號
488.0,彰安里,彰化縣彰化市彰安里民族路201巷17號,62.0,1.0,大樓,,彰化縣彰化市彰安里民族路201巷17號
489.0,彰安里,彰化縣彰化市彰安里民族路267號,284.0,1.0,大樓,,彰化縣彰化市彰安里民族路267號
490.0,福安里,彰化縣彰化市福安里華山路1號,27.0,1.0,大樓,,彰化縣彰化市福安里華山路1號
491.0,福安里,彰化縣彰化市福安里民生南路55號,24.0,1.0,大樓,,彰化縣彰化市福安里民生南路55號
492.0,福安里,彰化縣彰化市福安里民生南路53號,24.0,1.0,大樓,,彰化縣彰化市福安里民生南路53號
493.0,福安里,彰化縣彰化市福安里中山路2段313號,40.0,1.0,大樓,,彰化縣彰化市福安里中山路2段313號
494.0,福安里,彰化縣彰化市福安里中山路2段315號,40.0,1.0,大樓,,彰化縣彰化市福安里中山路2段315號
495.0,福安里,彰化縣彰化市福安里中山路2段317號,53.0,1.0,大樓,,彰化縣彰化市福安里中山路2段317號
496.0,福安里,彰化縣彰化市福安里民生南路74之1號,29.0,1.0,大樓,,彰化縣彰化市福安里民生南路74之1號
497.0,福安里,彰化縣彰化市福安里南瑤路366號,23.0,1.0,大樓,,彰化縣彰化市福安里南瑤路366號
498.0,福安里,彰化縣彰化市華山路41巷16號,55.0,1.0,大樓,,彰化縣彰化市華山路41巷16號
499.0,福安里,彰化縣彰化市福安里南瑤路314巷19號,48.0,1.0,大樓,,彰化縣彰化市福安里南瑤路314巷19號
500.0,福安里,彰化縣彰化市福安里南瑤路316號,56.0,1.0,大樓,,彰化縣彰化市福安里南瑤路316號
501.0,福安里,彰化縣彰化市福安里南瑤路318號,43.0,1.0,大樓,,彰化縣彰化市福安里南瑤路318號
502.0,福安里,彰化縣彰化市福安里南瑤路320號,43.0,1.0,大樓,,彰化縣彰化市福安里南瑤路320號
503.0,福安里,彰化縣彰化市福安里民生南路68號,36.0,1.0,大樓,,彰化縣彰化市福安里民生南路68號
504.0,福安里,彰化縣彰化市福安里中山路2段271號,36.0,1.0,大樓,,彰化縣彰化市福安里中山路2段271號
505.0,福安里,彰化縣彰化市福安里民生南路25巷1號,79.0,1.0,大樓,,彰化縣彰化市福安里民生南路25巷1號
506.0,福安里,彰化縣彰化市福安里曉陽路45號,59.0,1.0,大樓,,彰化縣彰化市福安里曉陽路45號
507.0,福安里,彰化縣彰化市福安里曉陽路49號,59.0,1.0,大樓,,彰化縣彰化市福安里曉陽路49號
508.0,福安里,彰化縣彰化市福安里曉陽路47號,59.0,1.0,大樓,,彰化縣彰化市福安里曉陽路47號
509.0,福安里,彰化縣彰化市福安里曉陽路51號,92.0,1.0,大樓,,彰化縣彰化市福安里曉陽路51號
510.0,福安里,彰化縣彰化市福安里曉陽路53號,180.0,1.0,大樓,,彰化縣彰化市福安里曉陽路53號
511.0,福安里,彰化縣彰化市福安里曉陽路56號,169.0,1.0,大樓,,彰化縣彰化市福安里曉陽路56號
512.0,福安里,彰化縣彰化市福安里曉陽路52號,116.0,1.0,大樓,,彰化縣彰化市福安里曉陽路52號
513.0,福安里,彰化縣彰化市福安里曉陽路54號,89.0,1.0,大樓,,彰化縣彰化市福安里曉陽路54號
515.0,福安里,彰化縣彰化市福安里曉陽路15號,3873.0,1.0,大樓,,彰化縣彰化市福安里曉陽路15號
516.0,福安里,彰化縣彰化市福安里曉陽路52-54號,20.0,1.0,大樓,,彰化縣彰化市福安里曉陽路52-54號
517.0,福安里,彰化縣彰化市福安里華山路37號,504.0,1.0,大樓,,彰化縣彰化市福安里華山路37號
519.0,福安里,彰化縣彰化市福安里中山路2段321號,108.0,1.0,大樓,,彰化縣彰化市福安里中山路2段321號
520.0,中正里,彰化縣彰化市長興路52號,377.0,1.0,大樓,,彰化縣彰化市長興路52號
522.0,中正里,彰化縣彰化市中正里中山路2段681號,1915.0,1.0,維種大樓,,彰化縣彰化市中正里中山路2段681號
523.0,中正里,彰化縣彰化市中正里長興街52號,416.0,1.0,林介山皮膚科,,彰化縣彰化市中正里長興街52號
524.0,中正里,彰化縣彰化市中正里中正路1段289號,40.0,1.0,和生西藥房,,彰化縣彰化市中正里中正路1段289號
525.0,中正里,彰化縣彰化市中正里中正路1段287號,47.0,1.0,大樓,,彰化縣彰化市中正里中正路1段287號
526.0,中正里,彰化縣彰化市中正里中正路1段287號,47.0,1.0,大樓,,彰化縣彰化市中正里中正路1段287號
527.0,中正里,彰化縣彰化市中正里中山路2段821號,48.0,1.0,大樓,,彰化縣彰化市中正里中山路2段821號
528.0,中正里,彰化縣彰化市中正里中正路1段257號,400.0,1.0,羅浮名廈,,彰化縣彰化市中正里中正路1段257號
529.0,中正里,彰化縣彰化市中正里中正路1段125號,47.0,1.0,大樓,,彰化縣彰化市中正里中正路1段125號
530.0,中正里,彰化縣彰化市中正里中山路2段663號,88.0,1.0,大樓,,彰化縣彰化市中正里中山路2段663號
531.0,中正里,彰化縣彰化市中正里長興街42號,284.0,1.0,大樓,,彰化縣彰化市中正里長興街42號
532.0,中正里,彰化縣彰化市中正里中山路2段805號,47.0,1.0,恩友中醫,,彰化縣彰化市中正里中山路2段805號
533.0,中正里,彰化縣彰化市中正里中正路1段1號,40.0,1.0,富邦產險,,彰化縣彰化市中正里中正路1段1號
534.0,中正里,彰化縣彰化市中正里中正路1段73號,40.0,1.0,大樓,,彰化縣彰化市中正里中正路1段73號
535.0,中正里,彰化縣彰化市中正里中正路1段317號,44.0,1.0,大樓,,彰化縣彰化市中正里中正路1段317號
536.0,中正里,彰化縣彰化市中正里中正路1段281號,56.0,1.0,大樓,,彰化縣彰化市中正里中正路1段281號
537.0,中正里,彰化縣彰化市中正里中正路1段279-1號,47.0,1.0,大樓,,彰化縣彰化市中正里中正路1段279-1號
538.0,中正里,彰化縣彰化市中正里中正路1段279號,53.0,1.0,仁壽蔘藥房,,彰化縣彰化市中正里中正路1段279號
539.0,中正里,彰化縣彰化市中正里長興街56巷14-3號,369.0,1.0,大樓,,彰化縣彰化市中正里長興街56巷14-3號
540.0,中正里,彰化縣彰化市中正里光復路2號,39.0,1.0,秀傳紀念醫院光復路門診中心,,彰化縣彰化市中正里光復路2號
541.0,文化里,彰化縣彰化市文化里長壽街59號,27.0,1.0,大樓,,彰化縣彰化市文化里長壽街59號
542.0,文化里,彰化縣彰化市文化里中民街33號,100.0,1.0,大樓,,彰化縣彰化市文化里中民街33號
543.0,文化里,彰化縣彰化市文化里三民路392號,53.0,1.0,大樓,,彰化縣彰化市文化里三民路392號
544.0,文化里,彰化縣彰化市文化里三民路394號,100.0,1.0,大樓,,彰化縣彰化市文化里三民路394號
545.0,文化里,彰化縣彰化市文化里三民路390號,58.0,1.0,大樓,,彰化縣彰化市文化里三民路390號
546.0,文化里,彰化縣彰化市文化里三民路388號,45.0,1.0,大樓,,彰化縣彰化市文化里三民路388號
547.0,文化里,彰化縣彰化市文化里中正路1段262號,160.0,1.0,大樓,,彰化縣彰化市文化里中正路1段262號
548.0,文化里,彰化縣彰化市文化里中民街11號,27.0,1.0,大樓,,彰化縣彰化市文化里中民街11號
549.0,文化里,彰化縣彰化市文化里中民街13號,27.0,1.0,大樓,,彰化縣彰化市文化里中民街13號
550.0,文化里,彰化縣彰化市文化里中民街15巷1-3號,55.0,1.0,大樓,,彰化縣彰化市文化里中民街15巷1-3號
551.0,文化里,彰化縣彰化市文化里中正路1段282號,55.0,1.0,大樓,,彰化縣彰化市文化里中正路1段282號
552.0,文化里,彰化縣彰化市文化里中正路1段226巷11號,500.0,1.0,大樓,,彰化縣彰化市文化里中正路1段226巷11號
553.0,文化里,彰化縣彰化市文化里中正路1段300號,32.0,1.0,大樓,,彰化縣彰化市文化里中正路1段300號
554.0,文化里,彰化縣彰化市文化里中正路1段298號,31.0,1.0,大樓,,彰化縣彰化市文化里中正路1段298號
555.0,文化里,彰化縣彰化市文化里陽明街80-1號,41.0,1.0,大樓,,彰化縣彰化市文化里陽明街80-1號
556.0,文化里,彰化縣彰化市文化里陽明街80-2號,53.0,1.0,大樓,,彰化縣彰化市文化里陽明街80-2號
557.0,文化里,彰化縣彰化市文化里中正路1段226巷28號,51.0,1.0,大樓,,彰化縣彰化市文化里中正路1段226巷28號
558.0,文化里,彰化縣彰化市文化里長壽街48號,92.0,1.0,大樓,,彰化縣彰化市文化里長壽街48號
559.0,文化里,彰化縣彰化市文化里三民路358巷23號,90.0,1.0,大樓,,彰化縣彰化市文化里三民路358巷23號
560.0,文化里,彰化縣彰化市文化里長壽街33號,123.0,1.0,大樓,,彰化縣彰化市文化里長壽街33號
561.0,文化里,彰化縣彰化市文化里長壽街9號,19.0,1.0,大樓,,彰化縣彰化市文化里長壽街9號
562.0,文化里,彰化縣彰化市文化里長壽街42號,65.0,1.0,大樓,,彰化縣彰化市文化里長壽街42號
563.0,文化里,彰化縣彰化市文化里長壽街38號,13.0,1.0,大樓,,彰化縣彰化市文化里長壽街38號
564.0,文化里,彰化縣彰化市文化里永安街88巷31號,80.0,1.0,大樓,,彰化縣彰化市文化里永安街88巷31號
565.0,文化里,彰化縣彰化市文化里長壽街44.46號,70.0,1.0,大樓,,彰化縣彰化市文化里長壽街44.46號
566.0,文化里,彰化縣彰化市文化里中正路1段242號,307.0,1.0,大樓,,彰化縣彰化市文化里中正路1段242號
567.0,文化里,彰化縣彰化市文化里中正路1段286號,420.0,1.0,大樓,,彰化縣彰化市文化里中正路1段286號
568.0,文化里,彰化縣彰化市文化里中民街58號,120.0,1.0,大樓,,彰化縣彰化市文化里中民街58號
569.0,文化里,彰化縣彰化市文化里中民街81號,1041.0,1.0,大樓,,彰化縣彰化市文化里中民街81號
570.0,文化里,彰化縣彰化市文化里長壽街48號,92.0,1.0,大樓,,彰化縣彰化市文化里長壽街48號
571.0,文化里,彰化縣彰化市文化里中民街38號,85.0,1.0,大樓,,彰化縣彰化市文化里中民街38號
572.0,民生里,彰化縣彰化市民生里三民路237巷12號,26.0,1.0,大樓,,彰化縣彰化市民生里三民路237巷12號
573.0,民生里,彰化縣彰化市民生里三民路237巷14號,24.0,1.0,大樓,,彰化縣彰化市民生里三民路237巷14號
574.0,民生里,彰化縣彰化市民生里三民路249巷7號,38.0,1.0,大樓,,彰化縣彰化市民生里三民路249巷7號
575.0,民生里,彰化縣彰化市民生里三民路312號,867.0,1.0,大樓,,彰化縣彰化市民生里三民路312號
576.0,民生里,彰化縣彰化市民生里長興街179號,111.0,1.0,大樓,,彰化縣彰化市民生里長興街179號
577.0,民生里,彰化縣彰化市民生里三民路297巷1號,127.0,1.0,大樓,,彰化縣彰化市民生里三民路297巷1號
578.0,民生里,彰化縣彰化市民生里長興街184號,104.0,1.0,大樓,,彰化縣彰化市民生里長興街184號
579.0,民生里,彰化縣彰化市民生里民生路338號,116.0,1.0,大樓,,彰化縣彰化市民生里民生路338號
580.0,民生里,彰化縣彰化市民生里長興街148號,364.0,1.0,大樓,,彰化縣彰化市民生里長興街148號
581.0,民生里,彰化縣彰化市民生里長壽街78-8號,340.0,1.0,大樓,,彰化縣彰化市民生里長壽街78-8號
582.0,民生里,彰化縣彰化市民生里長壽街136巷7號,86.0,1.0,大樓,,彰化縣彰化市民生里長壽街136巷7號
583.0,民生里,彰化縣彰化市民生里長壽街136巷8號,86.0,1.0,大樓,,彰化縣彰化市民生里長壽街136巷8號
584.0,民生里,彰化縣彰化市民生里長壽街136巷3號,175.0,1.0,大樓,,彰化縣彰化市民生里長壽街136巷3號
585.0,民生里,彰化縣彰化市民生里三民路279巷5號,153.0,1.0,大樓,,彰化縣彰化市民生里三民路279巷5號
586.0,民生里,彰化縣彰化市民生里長興街134號,26.0,1.0,大樓,,彰化縣彰化市民生里長興街134號
587.0,民生里,彰化縣彰化市民生里三民路313號,92.0,1.0,大樓,,彰化縣彰化市民生里三民路313號
588.0,民生里,彰化縣彰化市民生里三民路279巷10弄2號,27.0,1.0,大樓,,彰化縣彰化市民生里三民路279巷10弄2號
589.0,民生里,彰化縣彰化市民生里三民路279巷10弄2號,27.0,1.0,大樓,,彰化縣彰化市民生里三民路279巷10弄2號
590.0,民生里,彰化縣彰化市民生里三民路279巷10弄6號,27.0,1.0,大樓,,彰化縣彰化市民生里三民路279巷10弄6號
591.0,民生里,彰化縣彰化市民生里長興街124號,84.0,1.0,大樓,,彰化縣彰化市民生里長興街124號
592.0,民生里,彰化縣彰化市民生里長興街126號,40.0,1.0,大樓,,彰化縣彰化市民生里長興街126號
593.0,民生里,彰化縣彰化市民生里三民路230號,124.0,1.0,大樓,,彰化縣彰化市民生里三民路230號
594.0,民生里,彰化縣彰化市民生里長興街133號,1467.0,1.0,大樓,,彰化縣彰化市民生里長興街133號
595.0,民生里,彰化縣彰化市民生里三民路301號,335.0,1.0,大樓,,彰化縣彰化市民生里三民路301號
596.0,民生里,彰化縣彰化市民生里三民路206號,40.0,1.0,大樓,,彰化縣彰化市民生里三民路206號
597.0,民生里,彰化縣彰化市民生里民生路338號,212.0,1.0,大樓,,彰化縣彰化市民生里民生路338號
598.0,民生里,彰化縣彰化市民生里永安街175號,487.0,1.0,大樓,,彰化縣彰化市民生里永安街175號
599.0,民生里,彰化縣彰化市民生里民生路338號,299.0,1.0,大樓,,彰化縣彰化市民生里民生路338號
600.0,民生里,彰化縣彰化市民生里三民路237巷44號,1833.0,1.0,大樓,,彰化縣彰化市民生里三民路237巷44號
601.0,民生里,彰化縣彰化市民生里長興街123號,656.0,1.0,大樓,,彰化縣彰化市民生里長興街123號
602.0,民生里,彰化縣彰化市民生里民生路338號,1400.0,1.0,大樓,,彰化縣彰化市民生里民生路338號
603.0,民生里,彰化縣彰化市民生里三民路279巷4號,97.0,1.0,大樓,,彰化縣彰化市民生里三民路279巷4號
604.0,民生里,彰化縣彰化市民生里永安街151號,30.0,1.0,大樓,,彰化縣彰化市民生里永安街151號
605.0,光復里,彰化縣彰化市光復里中正路1段377號,24.0,1.0,大樓,,彰化縣彰化市光復里中正路1段377號
606.0,光復里,彰化縣彰化市光復里中正路1段397號,36.0,1.0,大樓,,彰化縣彰化市光復里中正路1段397號
607.0,光復里,彰化縣彰化市光復里光復路62號,1333.0,1.0,大樓,,彰化縣彰化市光復里光復路62號
608.0,光復里,彰化縣彰化市光復里光復路74號,587.0,1.0,大樓,,彰化縣彰化市光復里光復路74號
609.0,光復里,彰化縣彰化市光復里光復路100號,219.0,1.0,大樓,,彰化縣彰化市光復里光復路100號
610.0,光復里,彰化縣彰化市光復里光復路98號,1077.0,1.0,大樓,,彰化縣彰化市光復里光復路98號
611.0,光復里,彰化縣彰化市光復里中正路1段447號,103.0,1.0,大樓,,彰化縣彰化市光復里中正路1段447號
612.0,光復里,彰化縣彰化市光復里中正路1段437號,415.0,1.0,大樓,,彰化縣彰化市光復里中正路1段437號
613.0,長樂里,彰化縣彰化市長樂里中正路2段48號,800.0,1.0,大樓,,彰化縣彰化市長樂里中正路2段48號
614.0,長樂里,彰化縣彰化市長樂里三民路9-1號,133.0,1.0,大樓,,彰化縣彰化市長樂里三民路9-1號
615.0,長樂里,彰化縣彰化市長樂里和平路1段143號,889.0,1.0,大樓,,彰化縣彰化市長樂里和平路1段143號
616.0,長樂里,彰化縣彰化市長樂里中正路1段392號,63.0,1.0,大樓,,彰化縣彰化市長樂里中正路1段392號
617.0,長樂里,彰化縣彰化市長樂里三民路32號,124.0,1.0,大樓,,彰化縣彰化市長樂里三民路32號
618.0,長樂里,彰化縣彰化市長樂里三民路2號,67.0,1.0,大樓,,彰化縣彰化市長樂里三民路2號
619.0,長樂里,彰化縣彰化市長樂里三民路24號,177.0,1.0,大樓,,彰化縣彰化市長樂里三民路24號
620.0,長樂里,彰化縣彰化市長樂里三民路32號,44.0,1.0,大樓,,彰化縣彰化市長樂里三民路32號
621.0,長樂里,彰化縣彰化市長樂里三民路38號,76.0,1.0,大樓,,彰化縣彰化市長樂里三民路38號
622.0,長樂里,彰化縣彰化市長樂里三民路40號,37.0,1.0,大樓,,彰化縣彰化市長樂里三民路40號
623.0,長樂里,彰化縣彰化市長樂里三民路30號,97.0,1.0,大樓,,彰化縣彰化市長樂里三民路30號
624.0,長樂里,彰化縣彰化市長樂里三民路28號,68.0,1.0,大樓,,彰化縣彰化市長樂里三民路28號
625.0,長樂里,彰化縣彰化市長樂里三民路34號,68.0,1.0,大樓,,彰化縣彰化市長樂里三民路34號
626.0,長樂里,彰化縣彰化市長樂里中正路1段566號,177.0,1.0,大樓,,彰化縣彰化市長樂里中正路1段566號
627.0,長樂里,彰化縣彰化市長樂里和平路159號,41.0,1.0,大樓,,彰化縣彰化市長樂里和平路159號
628.0,長樂里,彰化縣彰化市長樂里和平路157號,41.0,1.0,大樓,,彰化縣彰化市長樂里和平路157號
629.0,長樂里,彰化縣彰化市長樂里和平路171號,28.0,1.0,大樓,,彰化縣彰化市長樂里和平路171號
630.0,長樂里,彰化縣彰化市長樂里和平路171號,28.0,1.0,大樓,,彰化縣彰化市長樂里和平路171號
631.0,長樂里,彰化縣彰化市長樂里和平路167號,71.0,1.0,大樓,,彰化縣彰化市長樂里和平路167號
633.0,長樂里,彰化縣彰化市長樂里長安街91號,28.0,1.0,大樓,,彰化縣彰化市長樂里長安街91號
634.0,長樂里,彰化縣彰化市長樂里長安街89號,40.0,1.0,大樓,,彰化縣彰化市長樂里長安街89號
635.0,長樂里,彰化縣彰化市長樂里中正路1段542號,37.0,1.0,大樓,,彰化縣彰化市長樂里中正路1段542號
636.0,長樂里,彰化縣彰化市長樂里長安街128號,31.0,1.0,大樓,,彰化縣彰化市長樂里長安街128號
637.0,長樂里,彰化縣彰化市長樂里中正路1段536號,89.0,1.0,大樓,,彰化縣彰化市長樂里中正路1段536號
638.0,長樂里,彰化縣彰化市長樂里和平路35號,307.0,1.0,大樓,,彰化縣彰化市長樂里和平路35號
639.0,長樂里,彰化縣彰化市長樂里三民路44號,67.0,1.0,大樓,,彰化縣彰化市長樂里三民路44號
640.0,長樂里,彰化縣彰化市長樂里三民路42號,83.0,1.0,大樓,,彰化縣彰化市長樂里三民路42號
641.0,長樂里,彰化縣彰化市長樂里長安街80號,205.0,1.0,大樓,,彰化縣彰化市長樂里長安街80號
642.0,長樂里,彰化縣彰化市長樂里長安街84號,68.0,1.0,大樓,,彰化縣彰化市長樂里長安街84號
643.0,長樂里,彰化縣彰化市長樂里長安街86號,61.0,1.0,大樓,,彰化縣彰化市長樂里長安街86號
644.0,長樂里,彰化縣彰化市長樂里長安街88號,57.0,1.0,大樓,,彰化縣彰化市長樂里長安街88號
645.0,長樂里,彰化縣彰化市長樂里長安街76巷1號,164.0,1.0,大樓,,彰化縣彰化市長樂里長安街76巷1號
646.0,長樂里,彰化縣彰化市長樂里光復路143巷2號,31.0,1.0,大樓,,彰化縣彰化市長樂里光復路143巷2號
647.0,長樂里,彰化縣彰化市長樂里長安街119號,79.0,1.0,大樓,,彰化縣彰化市長樂里長安街119號
648.0,長樂里,彰化縣彰化市長樂里長安街121號,71.0,1.0,大樓,,彰化縣彰化市長樂里長安街121號
649.0,長樂里,彰化縣彰化市長樂里三民路42號,104.0,1.0,大樓,,彰化縣彰化市長樂里三民路42號
650.0,長樂里,彰化縣彰化市長樂里長安街100巷1號,75.0,1.0,大樓,,彰化縣彰化市長樂里長安街100巷1號
651.0,長樂里,彰化縣彰化市長樂里長安街117號,219.0,1.0,大樓,,彰化縣彰化市長樂里長安街117號
652.0,長樂里,彰化縣彰化市長樂里長安街97號,216.0,1.0,大樓,,彰化縣彰化市長樂里長安街97號
653.0,長樂里,彰化縣彰化市長樂里長安街57號,29.0,1.0,大樓,,彰化縣彰化市長樂里長安街57號
654.0,長樂里,彰化縣彰化市長樂里光復路173號,185.0,1.0,大樓,,彰化縣彰化市長樂里光復路173號
655.0,長樂里,彰化縣彰化市長樂里和平路57號,1260.0,1.0,大樓,,彰化縣彰化市長樂里和平路57號
656.0,長樂里,彰化縣彰化市長樂里中正路2段65號,54.0,1.0,大樓,,彰化縣彰化市長樂里中正路2段65號
657.0,信義里,彰化縣彰化市信義里長發街4-1號,107.0,1.0,大樓,,彰化縣彰化市信義里長發街4-1號
658.0,信義里,彰化縣彰化市信義里成功路309巷20號,27.0,1.0,大樓,,彰化縣彰化市信義里成功路309巷20號
659.0,信義里,彰化縣彰化市信義里中正路1段456號,67.0,1.0,大樓,,彰化縣彰化市信義里中正路1段456號
660.0,信義里,彰化縣彰化市信義里中正路1段376號,56.0,1.0,大樓,,彰化縣彰化市信義里中正路1段376號
661.0,信義里,彰化縣彰化市信義里中正路1段458號,42.0,1.0,大樓,,彰化縣彰化市信義里中正路1段458號
662.0,信義里,彰化縣彰化市信義里和平路110號,160.0,1.0,大樓,,彰化縣彰化市信義里和平路110號
663.0,信義里,彰化縣彰化市信義里中正路1段396號,69.0,1.0,大樓,,彰化縣彰化市信義里中正路1段396號
664.0,信義里,彰化縣彰化市信義里長壽街131號,61.0,1.0,大樓,,彰化縣彰化市信義里長壽街131號
665.0,信義里,彰化縣彰化市信義里中正路1段400號,68.0,1.0,大樓,,彰化縣彰化市信義里中正路1段400號
666.0,信義里,彰化縣彰化市信義里中正路1段398號,52.0,1.0,大樓,,彰化縣彰化市信義里中正路1段398號
667.0,信義里,彰化縣彰化市信義里民生路317巷17號,117.0,1.0,大樓,,彰化縣彰化市信義里民生路317巷17號
668.0,信義里,彰化縣彰化市信義里長發街3號,85.0,1.0,大樓,,彰化縣彰化市信義里長發街3號
669.0,信義里,彰化縣彰化市信義里長發街9號,249.0,1.0,大樓,,彰化縣彰化市信義里長發街9號
670.0,信義里,彰化縣彰化市信義里長壽街87號,107.0,1.0,大樓,,彰化縣彰化市信義里長壽街87號
671.0,信義里,彰化縣彰化市信義里長壽街87號,97.0,1.0,大樓,,彰化縣彰化市信義里長壽街87號
672.0,信義里,彰化縣彰化市信義里成功路310號,58.0,1.0,大樓,,彰化縣彰化市信義里成功路310號
673.0,信義里,彰化縣彰化市信義里成功路312號,29.0,1.0,大樓,,彰化縣彰化市信義里成功路312號
