類別,電腦編號,行政區,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註,"unnamed (1)","unnamed (2)","unnamed (3)","unnamed (4)","unnamed (5)","unnamed (6)"
一般建築,LU0005,區五福里,五福里,高雄市林園區五福里工業三路1號,"22.492617945285463, 120.4151586761744",1,256.0,林園分局,,,,,,,
一般建築,LU0008,區五福里,五福里,高雄市林園區五福里工業三路1號,"22.492293402033354, 120.41577873340387",1,256.0,林園分局,,,,,,,
一般建築,DL0421,區過溪里,過溪里,高雄市大寮區過溪里過溪路52之4號,"22.57546409,120.417424325017",1,256.0,林園分局,,,,,,,
一般建築,DL0199,區過溪里,過溪里,高雄市大寮區過溪里莒光二街22號,"22.57911521833828, 120.42410318535325",1,257.0,林園分局,,,,,,,
一般建築,DL0214,區大寮里,大寮里,高雄市大寮區大寮里興業路15號,"22.590512407998627, 120.42980276088613",1,262.0,林園分局,,,,,,,
一般建築,DL0006,區潮寮里,潮寮里,高雄市大寮區潮寮里華中路1號,"22.58239056393375, 120.42919150417059",1,262.0,林園分局,,,,,,,
一般建築,DL0154,區過溪里,過溪里,高雄市大寮區過溪里光華路17號,"22.582187,120.424468",1,263.0,林園分局,,,,,,,
一般建築,LU0035,區北汕里,北汕里,高雄市林園區北汕里石化四路4號,"22.486107,120.409475",1,265.0,林園分局,,,,,,,
一般建築,DL0269,區大寮里,潮寮里,高雄市大寮區大寮里大業街38號,"22.586008,120.4314",1,266.0,林園分局,,,,,,,
一般建築,DL0013,區大寮里,大寮里,高雄市大寮區大寮里華中路33號,"22.585265,120.428387",1,267.0,林園分局,,,,,,,
一般建築,LU0171,區文賢里,文賢里,高雄市林園區文賢里文賢南路131巷26號,"22.501113,120.393934",1,267.0,林園分局,,,,,,,
一般建築,DL0068,區新厝里,新厝里,高雄市大寮區新厝里鳳林二路277號,"22.569315,120.409981",1,267.0,林園分局,,,,,,,
一般建築,DL0046,區大寮里,潮寮里,高雄市大寮區大寮里大有三街15號,"22.585813,120.425344",1,276.0,林園分局,,,,,,,
一般建築,DL0385,區大寮里,潮寮里,高雄市大寮區大寮里裕民街30號,"22.590833,120.435334",1,284.0,林園分局,,,,,,,
一般建築,DL0412,區大寮里,潮寮里,高雄市大寮區大寮里大有一街13號,"22.588301,120.42797",1,287.0,林園分局,,,,,,,
一般建築,DL0438,區大寮里,大寮里,高雄市大寮區大寮里興業路14之1號,"22.590111,120.430746",1,288.0,林園分局,,,,,,,
一般建築,LU0172,區王公里,王公里,高雄市林園區王公里信義路79號,"22.507659,120.389568",1,299.0,林園分局,,,,,,,
一般建築,DL0247,區過溪里,過溪里,高雄市大寮區過溪里莒光街15號,"22.58069286,120.425238810554",1,300.0,林園分局,,,,,,,
一般建築,DL0505,區過溪里,過溪里,高雄市大寮區過溪里大業街7號,"22.581057,120.430159",1,302.0,林園分局,,,,,,,
一般建築,DL0007,區山頂里,山頂里,高雄市大寮區山頂里山頂路172號,"22.608341210768856, 120.38927615342534",1,303.0,林園分局,,,,,,,
一般建築,DL0093,區過溪里,過溪里,高雄市大寮區過溪里莒光一街16號,"22.58125,120.424549",1,305.0,林園分局,,,,,,,
一般建築,LU0148,區溪州里,溪州里,高雄市林園區溪州里石化一路1號,"22.50752999503232, 120.41274270766348",1,308.0,林園分局,,,,,,,
一般建築,DL0343,區永芳里,永芳里,高雄市大寮區永芳里進學路133號,"22.604057,120.393394"," ",319.0,林園分局,,,,,,,
一般建築,DL0195,區大寮里,潮寮里,高雄市大寮區大寮里大有四街7號,"22.584629,120.426078",1,319.0,林園分局,,,,,,,
一般建築,LU0012,區溪州里,溪州里,高雄市林園區溪州里工業二路1之1號,"22.500547,120.414066",1,326.0,林園分局,,,,,,,
一般建築,DL0259,區大寮里,大寮里,高雄市大寮區大寮里華中路44號,"22.5867132,120.428863896181",1,328.0,林園分局,,,,,,,
一般建築,LU0183,區王公里,廣應里,高雄市林園區王公里東林西路364巷10號,"22.504182,120.386519",1,336.0,林園分局,,,,,,,
一般建築,DL0032,區後庄里,後庄里,高雄市大寮區後庄里民族路25號,"22.63505198,120.386421396183",1,337.0,林園分局,,,,,,,
一般建築,DL0033,區後庄里,後庄里,高雄市大寮區後庄里民族路27號,"22.63510109,120.386434367346",1,337.0,林園分局,,,,,,,
一般建築,DL0174,區江山里,江山里,高雄市大寮區江山里江山路87號,"22.63829,120.404978",1,341.0,林園分局,,,,,,,
一般建築,DL0381,區大寮里,潮寮里,高雄市大寮區大寮里大有二街20號,"22.587838,120.425556",1,343.0,林園分局,,,,,,,
一般建築,DL0349,區過溪里,過溪里,高雄市大寮區過溪里光華路17之1號,"22.582156,120.424088",1,345.0,林園分局,,,,,,,
一般建築,DL0350,區過溪里,過溪里,高雄市大寮區過溪里光華路27之1號,"22.58282769,120.423388567345",1,345.0,林園分局,,,,,,,
一般建築,DL0536,區潮寮里,潮寮里,高雄市大寮區潮寮里潮寮路51之9號,"22.563414,120.425175",1,347.0,林園分局,,,,,,,
一般建築,DL0501,區後庄里,後庄里,高雄市大寮區後庄里鳳屏一路149號,"22.63254869,120.386953067346",1,352.0,林園分局,,,,,,,
一般建築,LU0156,區溪州里,溪州里,高雄市林園區溪州里石化一路1號,"22.507192,120.410588",1,373.0,林園分局,,,,,,,
一般建築,DL0294,區大寮里,潮寮里,高雄市大寮區大寮里華中路44之2號,"22.58686559,120.428870073463",1,373.0,林園分局,,,,,,,
一般建築,LU0170,區溪州里,溪州里,高雄市林園區溪州里工業一路6號,"22.50328671,120.406197896179",1,374.0,林園分局,,,,,,,
一般建築,DL0157,區大寮里,大寮里,高雄市大寮區大寮里華東路48號,"22.58445,120.433376",1,388.0,林園分局,,,,,,,
一般建築,DL0035,區大寮里,大寮里,高雄市大寮區大寮里華西路28號,"22.584471,120.423032",1,394.0,林園分局,,,,,,,
一般建築,LU0151,區北汕里,北汕里,高雄市林園區北汕里石化三路9號,"22.487627,120.405758",1,403.0,林園分局,,,,,,,
一般建築,DL0114,區過溪里,過溪里,高雄市大寮區過溪里華西路16號,"22.577908,120.423669",1,405.0,林園分局,,,,,,,
一般建築,LU0016,區溪州里,溪州里,高雄市林園區溪州里工業一路9號,"22.512554,120.405322",1,407.0,林園分局,,,,,,,
一般建築,DL0336,區大寮里,潮寮里,高雄市大寮區大寮里大有一街32號,"22.588995,120.424431",1,412.0,林園分局,,,,,,,
一般建築,LU0020,區溪洲里,溪州里,高雄市林園區溪洲里石化二路1號,"22.49885569,120.406826125015",1,422.0,林園分局,,,,,,,
一般建築,DL0067,區潮寮里,潮寮里,高雄市大寮區潮寮里大發工業區興業路40號,"22.589762,120.42413",1,424.0,林園分局,,,,,,,
一般建築,LU0164,區鳳芸里,鳳芸里,高雄市林園區鳳芸里鳳芸二路95巷98號,"22.48831791,120.398671325015",1,430.0,林園分局,,,,,,,
一般建築,DL0515,區過溪里,過溪里,高雄市大寮區過溪里華西路8之1號,"22.574922504608185, 120.42290469657748",1,440.0,林園分局,,,,,,,
一般建築,LU0032,區五福里,五福里,高雄市林園區五福里沿海路1段137號,"22.50304561,120.382332267343",1,442.0,林園分局,,,,,,,
一般建築,DL0449,區會社里,會社里,高雄市大寮區會社里鳳林三路373巷8號,"22.601858,120.396558",1,444.0,林園分局,,,,,,,
一般建築,DL0528,區會社里,會社里,高雄市大寮區會社里正氣路79號,"22.599865,120.392557",1,445.0,林園分局,,,,,,,
一般建築,DL0433,區後庄里,後庄里,高雄市大寮區後庄里民族路73巷55號,"22.63529909,120.386978167346",1,449.0,林園分局,,,,,,,
一般建築,DL0264,區大寮里,潮寮里,高雄市大寮區大寮里大有四街13號,"22.584515,120.424867",1,458.0,林園分局,,,,,,,
一般建築,LU0162,區五福里,五福里,高雄市林園區五福里石化二路10號,"22.4993395,120.406714567343",1,465.0,林園分局,,,,,,,
一般建築,DL0198,區後庄里,後庄里,高雄市大寮區後庄里鳳屏一路31號,"22.631504,120.385174",1,469.0,林園分局,,,,,,,
一般建築,DL0454,區後庄里,後庄里,高雄市大寮區後庄里成功路18之5號,"22.63702669,120.392345725019",1,477.0,林園分局,,,,,,,
一般建築,DL0458,區中興里,中興里,高雄市大寮區中興里鳳林四路270號,"22.619156,120.383416",1,481.0,林園分局,,,,,,,
一般建築,LU0031,區廣應里,廣應里,高雄市林園區廣應里東林西路360號,"22.503844,120.386635",1,483.0,林園分局,,,,,,,
一般建築,DL0054,區後庄里,後庄里,高雄市大寮區後庄里鳳屏一路5號,"22.630206,120.383013",1,489.0,林園分局,,,,,,,
一般建築,DL0386,區大寮里,大寮里,高雄市大寮區大寮里裕民街16號,"22.586463,120.435677",1,493.0,林園分局,,,,,,,
一般建築,DL0031,區大寮里,大寮里,高雄市大寮區大寮里華西路30號,"22.585692,120.422922",1,494.0,林園分局,,,,,,,
一般建築,LU0007,區五福里,五福里,高雄市林園區五福里林園工業二路3號,"22.49224102,120.415632825015",1,495.0,林園分局,,,,,,,
一般建築,LU0173,區五福里,五福里,高雄市林園區五福里工業三路9號,"22.49208241993561, 120.41556845006622",1,501.0,林園分局,,,,,,,
一般建築,LU0173,區五福里,五福里,高雄市林園區五福里林園工業區工業三路9號,"22.496392,120.414889",1,501.0,林園分局,,,,,,,
一般建築,DL0083,區大寮里,大寮里,高雄市大寮區大寮里興業路11號,"22.590852,120.431072",1,502.0,林園分局,,,,,,,
一般建築,LU0049,區東林里,五福里,高雄市林園區東林里鳳林路1段1號,"22.50088481,120.397664267343",1,515.0,林園分局,,,,,,,
一般建築,DL0228,區過溪里,過溪里,高雄市大寮區過溪里華中路22號,"22.578371,120.429102",1,517.0,林園分局,,,,,,,
一般建築,DL0478,區中庄里,中庄里,高雄市大寮區中庄里中庄路162之31號,"22.63417999,120.399009928106",1,519.0,林園分局,,,,,,,
一般建築,DL0519,區永芳里,永芳里,高雄市大寮區永芳里進學路151號,"22.602574832925942, 120.38980876156107",1,523.0,林園分局,,,,,,,
一般建築,LU0022,區溪州里,溪州里,高雄市林園區溪州里石化一路1號,"22.507275947696073, 120.4128021657362",1,528.0,林園分局,,,,,,,
一般建築,DL0147,區江山里,江山里,高雄市大寮區江山里江山路80號,"22.637506,120.405404",1,543.0,林園分局,,,,,,,
一般建築,LU0030,區東林里,東林里,高雄市林園區東林里福興街106號,"22.505196,120.394658",1,559.0,林園分局,,,,,,,
一般建築,LU0192,區北汕里,北汕里,高雄市林園區北汕里石化三路9號,"22.487627,120.405758",1,574.0,林園分局,,,,,,,
一般建築,DL0475,區中庄里,中庄里,高雄市大寮區中庄里鳳屏一路106號,"22.63134269,120.386002225019",1,575.0,林園分局,,,,,,,
一般建築,DL0525,區昭明里,昭明里,高雄市大寮區昭明里鳳林一路300巷80號,"22.54239,120.408514",1,582.0,林園分局,,,,,,,
一般建築,DL0529,區過溪里,過溪里,高雄市大寮區過溪里華西路8之1號,"22.574812,120.425675",1,586.0,林園分局,,,,,,,
一般建築,LU0045,區溪洲里,溪州里,高雄市林園區溪洲里工業二路1號,"22.499009,120.414456",1,590.0,林園分局,,,,,,,
一般建築,LU0161,區北汕里,北汕里,高雄市林園區北汕里石化四路1號,"22.486052,120.408555",1,599.0,林園分局,,,,,,,
一般建築,DL0200,區大寮里,大寮里,高雄市大寮區大寮里興業路9號,"22.590845,120.431802",1,613.0,林園分局,,,,,,,
一般建築,DL0504,區大寮里,大寮里,高雄市大寮區大寮里大寮路740號,"22.590861,120.416445",1,616.0,林園分局,,,,,,,
一般建築,LU0165,區五福里,五福里,高雄市林園區五福里工業三路1號,"22.489415,120.415068",1,617.0,林園分局,,,,,,,
一般建築,LU0187,區林園里,林園里,高雄市林園區林園里文化街164之1號,"22.50614622,120.393708467343",1,627.0,林園分局,,,,,,,
一般建築,LU0195,區廣應里,廣應里,高雄市林園區廣應里東林西路298巷78號,"22.5061536,120.388327925015",1,643.0,林園分局,,,,,,,
一般建築,DL0450,區江山里,江山里,高雄市大寮區江山里江山路73之27號,"22.637663,120.410497",1,653.0,林園分局,,,,,,,
一般建築,DL0451,區江山里,江山里,高雄市大寮區江山里江山路73之28號,"22.637623,120.410535",1,653.0,林園分局,,,,,,,
一般建築,DL0483,區山頂里,山頂里,高雄市大寮區山頂里山頂路162之6號,"22.6084518,120.389443467346",1,719.0,林園分局,,,,,,,
學校,LU0191,區王公里,王公里,高雄市林園區王公里林園北路481號,"22.513749,120.39492",1,733.0,林園分局,,,,,,,
一般建築,DL0474,區後庄里,後庄里,高雄市大寮區後庄里鳳屏一路7之2號,"22.63053199,120.383614296183",1,741.0,林園分局,,,,,,,
一般建築,DL0122,區過溪里,過溪里,高雄市大寮區過溪里莒光三街2號,"22.577328,120.428268",1,792.0,林園分局,,,,,,,
一般建築,DL0463,區義和里,義和里,高雄市大寮區義和里義和路123之39號,"22.640059,120.420094",1,793.0,林園分局,,,,,,,
一般建築,DL0510,區潮寮里,潮寮里,高雄市大寮區潮寮里建業路29號,"22.570563,120.421535",1,799.0,林園分局,,,,,,,
一般建築,LU0178,區中門里,中門里,高雄市林園區中門里中門路159號,"22.506532,120.368964",1,819.0,林園分局,,,,,,,
學校,LU0196,區中厝里,中厝里,高雄市林園區中厝里金潭路40號,"22.528089,120.396063",2,836.0,林園分局,,,,,,,
一般建築,DL0231,區大寮里,潮寮里,高雄市大寮區大寮里大業街19號,"22.58368249,120.430469167345",1,842.0,林園分局,,,,,,,
一般建築,DL0008,區江山里,江山里,高雄市大寮區江山里鳳屏二路16號,"22.637827,120.403221",1,847.0,林園分局,,,,,,,
一般建築,LU0179,區王公里,王公里,高雄市林園區王公里王公路21號,"22.51306412,120.393831025016",1,862.0,林園分局,,,,,,,
一般建築,LU0168,區東林里,東林里,高雄市林園區東林里沿海路3段186號,"22.50017261,120.388040238506",1,868.0,林園分局,,,,,,,
一般建築,DL0477,區山頂里,山頂里,高雄市大寮區山頂里鳳林三路667號,"22.609895,120.393373",1,889.0,林園分局,,,,,,,
一般建築,LU0198,區溪州里,溪州里,高雄市林園區溪州里工業一路2號,"22.501664,120.406249",1,913.0,林園分局,,,,,,,
學校,DL0533,區潮寮里,潮寮里,高雄市大寮區潮寮里潮寮路61號,"22.565715,120.425144",1,923.0,林園分局,,,,,,,
一般建築,LU0188,區仁愛里,仁愛里,高雄市林園區仁愛里仁愛路67巷20號,"22.505289,120.391943",1,928.0,林園分局,,,,,,,
一般建築,DL0081,區大寮里,大寮里,高雄市大寮區大寮里華東路57號,"22.589722,120.432312",1,932.0,林園分局,,,,,,,
一般建築,DL0152,區後庄里,後庄里,高雄市大寮區後庄里鳳屏一路149號,"22.63251497739418, 120.38696712136523",1,955.0,林園分局,,,,,,,
一般建築,DL0060,區後庄里,山頂里,高雄市大寮區後庄里鳳屏一路149號,"22.608332,120.389231",1,956.0,林園分局,,,,,,,
一般建築,DL0444,區中庄里,中庄里,高雄市大寮區中庄里中庄路57之7號,"22.63444299,120.397558796183",1,978.0,林園分局,,,,,,,
一般建築,DL0053,區大寮里,大寮里,高雄市大寮區大寮里華中路18號,"22.589517,120.428313",1,982.0,林園分局,,,,,,,
一般建築,LU0186,區西溪里,西溪里,高雄市林園區西溪里半?路31之1號,"22.48957384,120.388114270321",1,992.0,林園分局,,,,,,,
一般建築,DL0464,區大寮里,過溪里,高雄市大寮區大寮里華西路26號,"22.579388,120.42321",1,996.0,林園分局,,,,,,,
學校,D0927,區林園里,林園里,高雄市林園區林園里忠孝西路20號,"22.50741529,120.393216825015",1,1007.0,林園分局,,,,,,,
一般建築,LU0174,區林園里,林園里,高雄市林園區林園里忠孝東路65號,"22.507217,120.396994",1,1012.0,林園分局,,,,,,,
一般建築,LU0197,區五福里,五福里,高雄市林園區五福里工業三路9號,"22.496392,120.414889",1,1013.0,林園分局,,,,,,,
一般建築,LU0191,區王公里,林園里,高雄市林園區王公里林園北路481號,"22.513766449046607, 120.39483661112156",1,1019.0,林園分局,,,,,,,
一般建築,LU0010,區林園里,林園里,高雄市林園區林園里林園北路249號,"22.50976361,120.394524167343",1,1021.0,林園分局,,,,,,,
一般建築,DL0520,區會社里,會社里,高雄市大寮區會社里正氣路79號,"22.60035341332938, 120.39315681787173",1,1022.0,林園分局,,,,,,,
一般建築,LU0105,區仁愛里,仁愛里,高雄市林園區仁愛里文賢北路29號,"22.504372,120.391518",1,1041.0,林園分局,,,,,,,
一般建築,LU0106,區仁愛里,仁愛里,高雄市林園區仁愛里忠義二街44號,"22.503883,120.391253",1,1041.0,林園分局,,,,,,,
一般建築,DL0523,區琉球里,琉球里,高雄市大寮區琉球里農場路1之10號,"22.60412176180413, 120.43185096541607",1,1047.0,林園分局,,,,,,,
一般建築,DL0469,區內坑里,內坑里,高雄市大寮區內坑里內坑路108之67號,"22.594653,120.388157",1,1066.0,林園分局,,,,,,,
一般建築,LU0167,區東林里,東林里,高雄市林園區東林里林園南路92巷46號,"22.501304,120.397167",1,1071.0,林園分局,,,,,,,
一般建築,DL0522,區潮寮里,潮寮里,高雄市大寮區潮寮里華東路28號,"22.579488,120.433719",1,1074.0,林園分局,,,,,,,
一般建築,DL0059,區江山里,江山里,高雄市大寮區江山里鳳屏二路180巷87號,"22.640166,120.414229",1,1090.0,林園分局,,,,,,,
一般建築,LU0177,區文賢里,文賢里,高雄市林園區文賢里東林西路249巷30號,"22.502147,120.389822",1,1092.0,林園分局,,,,,,,
一般建築,DL0502,區會社里,會社里,高雄市大寮區會社里正氣路79號,"22.600131869805516, 120.3933826731798",1,1123.0,林園分局,,,,,,,
一般建築,DL0435,區中庄里,中庄里,高雄市大寮區中庄里中庄路133之11號,"22.63438319,120.399059318168",1,1139.0,林園分局,,,,,,,
一般建築,LU0199,區王公里,王公里,高雄市林園區王公里王公路1號,"22.51291,120.394441",1,1152.0,林園分局,,,,,,,
一般建築,LU0193,區王公里,林園里,高雄市林園區王公里林園北路481號,"22.513749,120.39492",1,1155.0,林園分局,,,,,,,
