類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納數
大樓,WRA01296,樟腳里,臺北市文山區木新路三段95巷5號,1.0,1068.0
公寓,WRA00270,樟腳里,臺北市文山區木新路三段143號,1.0,149.0
公寓,WRA00273,樟腳里,臺北市文山區木新路三段171號,1.0,96.0
大樓,WRA00286,樟腳里,臺北市文山區木新路三段127巷12弄3號,2.0,584.0
公寓,WRA00299,樟腳里,臺北市文山區木新路三段215巷1號,1.0,54.0
大樓,WRA00342,樟腳里,臺北市文山區木新路三段95巷48號,2.0,821.0
公寓,WRA00517,樟腳里,臺北市文山區木新路三段163號,1.0,270.0
公寓,WRA00518,樟腳里,臺北市文山區木新路三段187號,1.0,18.0
公寓,WRA00519,樟腳里,臺北市文山區木新路三段189巷2號,1.0,44.0
公寓,WRA00534,樟腳里,臺北市文山區木新路三段155巷4弄1號,1.0,138.0
大樓,WRA01022,樟腳里,臺北市文山區木新路三段95巷52弄1號,1.0,505.0
大樓,WRA01038,樟腳里,臺北市文山區木新路三段155巷1號,2.0,584.0
大樓,WRA01184,樟腳里,臺北市文山區木新路三段155巷8弄2號,1.0,373.0
大樓,WRA01259,樟腳里,臺北市文山區木新路三段95巷40號,3.0,3812.0
公寓,WRA00269,樟樹里,臺北市文山區木新路三段122號,1.0,110.0
大樓,WRA00432,樟樹里,臺北市文山區忠順街一段86號,1.0,2265.0
公寓,WRA00434,樟樹里,臺北市文山區忠順街一段72號,1.0,164.0
公寓,WRA00446,樟樹里,臺北市文山區忠順街一段48巷1號,1.0,530.0
公寓,WRA00448,樟樹里,臺北市文山區忠順街一段48巷5弄11號,1.0,64.0
公寓,WRA00851,樟樹里,臺北市文山區興隆路四段110號,1.0,284.0
大樓,WRA00877,樟樹里,臺北市文山區興隆路四段72-76號,1.0,698.0
公寓,WRA00878,樟樹里,臺北市文山區興隆路四段78號,1.0,86.0
公寓,WRA00879,樟樹里,臺北市文山區興隆路四段80號,1.0,632.0
公寓,WRA00881,樟樹里,臺北市文山區興隆路四段98號,1.0,481.0
大樓,WRA00901,樟樹里,臺北市文山區興隆路四段96巷3弄9號,1.0,1009.0
大樓,WRA00960,樟樹里,臺北市文山區興隆路四段74巷1號,1.0,445.0
公寓,WRA00963,樟樹里,臺北市文山區興隆路四段74巷14號,1.0,190.0
公寓,WRA00964,樟樹里,臺北市文山區興隆路四段96巷1弄2號,1.0,265.0
公寓,WRA00967,樟樹里,臺北市文山區興隆路四段96巷4弄2號,1.0,290.0
大樓,WRA01221,樟樹里,臺北市文山區興隆路四段122巷5號,1.0,1250.0
公寓,WRA00271,樟樹里,臺北市文山區木新路三段144號,1.0,433.0
大樓,WRA00272,樟樹里,臺北市文山區木新路三段166號,1.0,862.0
公寓,WRA00287,樟樹里,臺北市文山區木新路三段132號,1.0,326.0
公寓,WRA00290,樟樹里,臺北市文山區木新路三段172巷2號,1.0,26.0
公寓,WRA00293,樟樹里,臺北市文山區木新路三段172巷10弄2號,1.0,346.0
公寓,WRA00294,樟樹里,臺北市文山區木新路三段172巷2弄1號,1.0,188.0
公寓,WRA00295,樟樹里,臺北市文山區木新路三段172巷4弄2號,1.0,102.0
公寓,WRA00296,樟樹里,臺北市文山區興隆路四段74巷21弄11號,1.0,37.0
公寓,WRA00297,樟樹里,臺北市文山區興隆路四段74巷21弄18號,1.0,108.0
公寓,WRA00298,樟樹里,臺北市文山區木新路三段172巷4弄8號,1.0,106.0
公寓,WRA00447,樟樹里,臺北市文山區忠順街一段48巷15號,1.0,102.0
公寓,WRA00898,樟樹里,臺北市文山區興隆路四段122巷9號,1.0,276.0
公寓,WRA00899,樟樹里,臺北市文山區興隆路四段122巷8弄10號,1.0,62.0
公寓,WRA00902,樟樹里,臺北市文山區興隆路四段122巷8弄2號,1.0,352.0
公寓,WRA00961,樟樹里,臺北市文山區興隆路四段74巷11號,1.0,121.0
公寓,WRA00962,樟樹里,臺北市文山區興隆路四段74巷13號,1.0,252.0
公寓,WRA00965,樟樹里,臺北市文山區興隆路四段96巷3弄2號,1.0,140.0
公寓,WRA00966,樟樹里,臺北市文山區興隆路四段96巷4弄1號,1.0,164.0
大樓,WRA01034,樟樹里,臺北市文山區忠順街一段48巷5弄2號,2.0,2837.0
公寓,WRA01076,樟樹里,臺北市文山區興隆路四段122巷12號,1.0,253.0
大樓,WRA01255,樟樹里,臺北市文山區興隆路四段74巷21弄5號,1.0,844.0
公寓,WRA00289,樟樹里,臺北市文山區木新路三段172巷1號,1.0,421.0
公寓,WRA00291,樟樹里,臺北市文山區木新路三段172巷7號,1.0,156.0
公寓,WRA00292,樟樹里,臺北市文山區木新路三段172巷1弄2號,1.0,178.0
公寓,WRA00437,樟樹里,臺北市文山區忠順街一段34號,1.0,840.0
公寓,WRA00456,樟樹里,臺北市文山區忠順街一段26巷7號,1.0,254.0
公寓,WRA00457,樟樹里,臺北市文山區忠順街一段26巷11弄18號,1.0,136.0
公寓,WRA00458,樟樹里,臺北市文山區忠順街一段26巷11弄2號,1.0,514.0
公寓,WRA00459,樟樹里,臺北市文山區忠順街一段26巷11弄9號,1.0,174.0
公寓,WRA00460,樟樹里,臺北市文山區忠順街一段26巷13弄1號,1.0,284.0
公寓,WRA00461,樟樹里,臺北市文山區忠順街一段26巷13弄2號,1.0,174.0
公寓,WRA00465,樟樹里,臺北市文山區忠順街一段26巷3弄2號,1.0,342.0
大樓,WRA00472,樟樹里,臺北市文山區忠順街一段42號,1.0,497.0
公寓,WRA00513,樟樹里,臺北市文山區木新路三段200號,1.0,116.0
公寓,WRA00527,樟樹里,臺北市文山區忠順街一段26巷25號,1.0,62.0
公寓,WRA00528,樟樹里,臺北市文山區忠順街一段26巷21號,1.0,114.0
公寓,WRA00529,樟樹里,臺北市文山區忠順街一段26巷33號,1.0,129.0
公寓,WRA00532,樟樹里,臺北市文山區忠順街一段26巷27弄1號,1.0,88.0
公寓,WRA00533,樟樹里,臺北市文山區忠順街一段26巷27弄2號,1.0,173.0
大樓,WRA01333,樟樹里,臺北市文山區忠順街一段36號,1.0,484.0
公寓,WRA00274,樟文里,臺北市文山區木新路三段220號,1.0,28.0
公寓,WRA00300,樟文里,臺北市文山區木新路三段232巷8號,1.0,234.0
公寓,WRA00441,樟文里,臺北市文山區忠順街一段24號,1.0,280.0
公寓,WRA00444,樟文里,臺北市文山區忠順街一段8號,1.0,329.0
公寓,WRA00455,樟文里,臺北市文山區忠順街一段26巷14號,1.0,165.0
公寓,WRA00462,樟文里,臺北市文山區忠順街一段26巷26弄1號,1.0,265.0
公寓,WRA00463,樟文里,臺北市文山區忠順街一段26巷26弄2號,1.0,265.0
公寓,WRA00464,樟文里,臺北市文山區忠順街一段26巷30弄2號,1.0,101.0
公寓,WRA00466,樟文里,臺北市文山區忠順街一段10巷28號,1.0,105.0
公寓,WRA00467,樟文里,臺北市文山區木新路三段232巷43號,1.0,261.0
公寓,WRA00473,樟文里,臺北市文山區忠順街一段10巷8號,1.0,1254.0
公寓,WRA00474,樟文里,臺北市文山區忠順街一段26巷34號,1.0,477.0
大樓,WRA00475,樟文里,臺北市文山區忠順街一段26巷12弄2號,1.0,2516.0
公寓,WRA00476,樟文里,臺北市文山區忠順街一段26巷30弄6號,1.0,837.0
公寓,WRA00514,樟文里,臺北市文山區木新路三段204號,1.0,197.0
公寓,WRA00515,樟文里,臺北市文山區木新路三段210號,1.0,120.0
公寓,WRA00516,樟文里,臺北市文山區木新路三段222號,1.0,132.0
公寓,WRA00530,樟文里,臺北市文山區忠順街一段26巷42號,1.0,230.0
公寓,WRA00531,樟文里,臺北市文山區忠順路一段26巷38號,1.0,45.0
公寓,WRA00536,樟文里,臺北市文山區木新路三段232巷2號,1.0,210.0
公寓,WRA00537,樟文里,臺北市文山區木新路三段232巷6弄1號,1.0,218.0
公寓,WRA01381,樟文里,臺北市文山區忠順街一段12號,1.0,1896.0
公寓,WRA00275,樟文里,臺北市文山區木新路三段248號,1.0,772.0
公寓,WRA00301,樟文里,臺北市文山區木新路三段232巷9號,1.0,476.0
大樓,WRA00302,樟文里,臺北市文山區木新路三段232巷45弄2號,1.0,1194.0
公寓,WRA00303,樟文里,臺北市文山區木新路三段232巷7弄20號,1.0,129.0
大樓,WRA00306,樟文里,臺北市文山區木新路三段278巷2-1號,1.0,581.0
公寓,WRA00313,樟文里,臺北市文山區木新路三段310巷12弄15號,1.0,110.0
公寓,WRA00314,樟文里,臺北市文山區木新路三段310巷14弄13號,1.0,333.0
公寓,WRA00315,樟文里,臺北市文山區木新路三段310巷14弄24號,1.0,145.0
公寓,WRA00316,樟文里,臺北市文山區木新路三段310巷16弄2號,1.0,320.0
公寓,WRA00468,樟文里,臺北市文山區木新路三段232巷45弄1號,1.0,185.0
公寓,WRA00469,樟文里,臺北市文山區木新路三段278巷12號,1.0,97.0
公寓,WRA00470,樟文里,臺北市文山區木新路三段232巷7弄12號,1.0,106.0
公寓,WRA00535,樟文里,臺北市文山區木新路三段232巷1號,1.0,176.0
大樓,WRA01075,樟文里,臺北市文山區木新路三段232巷45弄13號,1.0,729.0
大樓,WRA01213,樟文里,臺北市文山區木新路三段236號,2.0,550.0
大樓,WRA01244,樟文里,臺北市文山區木新路三段232巷7弄8-1號,1.0,776.0
大樓,WRA01263,樟文里,臺北市文山區木新路三段232巷45弄10號,1.0,133.0
公寓,WRA00389,樟文里,臺北市文山區辛亥路七段70號,1.0,238.0
大樓,WRA00391,樟文里,臺北市文山區辛亥路七段69巷17號,1.0,632.0
公寓,WRA00392,樟文里,臺北市文山區辛亥路七段69巷2號,1.0,528.0
公寓,WRA00394,樟文里,臺北市文山區辛亥路七段69巷30號,1.0,72.0
公寓,WRA00395,樟文里,臺北市文山區辛亥路七段76巷27號,1.0,154.0
公寓,WRA00396,樟文里,臺北市文山區辛亥路七段76巷31弄7號,1.0,241.0
公寓,WRA01002,樟文里,臺北市文山區辛亥路七段69巷7號,1.0,98.0
公寓,WRA01003,樟文里,臺北市文山區辛亥路七段69巷13號,1.0,125.0
公寓,WRA01004,樟文里,臺北市文山區辛亥路七段76巷15號,1.0,122.0
公寓,WRA01005,樟文里,臺北市文山區辛亥路七段76巷6號,1.0,153.0
公寓,WRA01006,樟文里,臺北市文山區辛亥路七段76巷14號,1.0,284.0
公寓,WRA01007,樟文里,臺北市文山區辛亥路七段76巷28號,1.0,138.0
公寓,WRA01009,樟文里,臺北市文山區辛亥路七段76巷11號,1.0,101.0
公寓,WRA01010,樟文里,臺北市文山區辛亥路七段69巷12號,1.0,357.0
公寓,WRA01011,樟文里,臺北市文山區辛亥路七段69巷3號,1.0,81.0
大樓,WRA01084,樟文里,臺北市文山區辛亥路七段78號,1.0,6014.0
大樓,WRA01214,樟文里,臺北市文山區辛亥路七段72~73號,1.0,1082.0
公寓,WRA01215,樟文里,臺北市文山區辛亥路七段69巷25號,1.0,197.0
公寓,WRA00307,樟文里,臺北市文山區木新路三段278巷9號,1.0,589.0
公寓,WRA00308,樟文里,臺北市文山區木新路三段278巷7弄4號,1.0,222.0
大樓,WRA00390,樟文里,臺北市文山區辛亥路七段85號,1.0,317.0
公寓,WRA00524,樟文里,臺北市文山區木新路三段350號,1.0,37.0
公寓,WRA00992,樟文里,臺北市文山區木新路三段352巷12號,1.0,192.0
公寓,WRA00993,樟文里,臺北市文山區辛亥路七段84巷22弄1號,1.0,141.0
公寓,WRA00994,樟文里,臺北市文山區辛亥路七段84巷22弄2號,1.0,132.0
公寓,WRA00995,樟文里,臺北市文山區木新路三段352巷20號,1.0,104.0
公寓,WRA00996,樟文里,臺北市文山區木新路三段352巷11號,1.0,209.0
公寓,WRA00997,樟文里,臺北市文山區木新路三段352巷19號,1.0,106.0
公寓,WRA00998,樟文里,臺北市文山區木新路三段352巷4弄2號,1.0,182.0
公寓,WRA00999,樟文里,臺北市文山區辛亥路七段84巷32弄2號,1.0,61.0
公寓,WRA01000,樟文里,臺北市文山區辛亥路七段84巷24號,1.0,109.0
公寓,WRA01008,樟文里,臺北市文山區辛亥路七段84巷6號,1.0,384.0
大樓,WRA01048,樟文里,臺北市文山區木新路三段280號,1.0,722.0
公寓,WRA00304,樟新里,臺北市文山區木新路三段243巷1弄3號,1.0,332.0
公寓,WRA00305,樟新里,臺北市文山區木新路三段243巷2弄9號,1.0,173.0
公寓,WRA00309,樟新里,臺北市文山區木新路三段303巷2弄10號,1.0,169.0
公寓,WRA00310,樟新里,臺北市文山區木新路三段303巷2弄11號,1.0,65.0
公寓,WRA00311,樟新里,臺北市文山區木新路三段303巷2弄5號,1.0,53.0
公寓,WRA00523,樟新里,臺北市文山區木新路三段253號,1.0,45.0
公寓,WRA00540,樟新里,臺北市文山區木新路三段243巷2弄1號,1.0,118.0
公寓,WRA00541,樟新里,臺北市文山區木新路三段243巷2弄5號,1.0,125.0
公寓,WRA00542,樟新里,臺北市文山區木新路三段243巷2弄8號,1.0,98.0
大樓,WRA01182,樟新里,臺北市文山區一壽街3巷15號,2.0,745.0
大樓,WRA01366,樟新里,臺北市文山區木新路三段243巷3弄1號,1.0,68.0
大樓,WRA00002,樟新里,臺北市文山區一壽街41號,1.0,1926.0
大樓,WRA00003,樟新里,臺北市文山區一壽街68號,2.0,525.0
大樓,WRA00004,樟新里,臺北市文山區一壽街20巷5號,2.0,1042.0
公寓,WRA00005,樟新里,臺北市文山區一壽街66巷11號,1.0,410.0
大樓,WRA00828,樟新里,臺北市文山區樟新街17號,1.0,428.0
大樓,WRA00833,樟新里,臺北市文山區樟新街15巷5號,1.0,1261.0
大樓,WRA00841,樟新里,臺北市文山區樟新街5巷4號,2.0,1213.0
大樓,WRA01185,樟新里,臺北市文山區樟新街11-2號,1.0,405.0
大樓,WRA00317,樟新里,臺北市文山區樟新街56巷4號,1.0,425.0
公寓,WRA00318,樟新里,臺北市文山區樟新街56巷6號,1.0,258.0
公寓,WRA00319,樟新里,臺北市文山區樟新街8巷5弄11號,1.0,62.0
公寓,WRA00522,樟新里,臺北市文山區樟新街48巷20-22號,1.0,274.0
大樓,WRA00829,樟新里,臺北市文山區樟新街22號,1.0,1136.0
大樓,WRA00830,樟新里,臺北市文山區樟新街26號,1.0,761.0
大樓,WRA00831,樟新里,臺北市文山區樟新街60號,2.0,248.0
大樓,WRA00832,樟新里,臺北市文山區樟新街70號,2.0,1746.0
大樓,WRA00834,樟新里,臺北市文山區樟新街32巷1號,3.0,1345.0
公寓,WRA00835,樟新里,臺北市文山區樟新街32巷6號,1.0,113.0
大樓,WRA00836,樟新里,臺北市文山區樟新街32巷8號,1.0,674.0
公寓,WRA00837,樟新里,臺北市文山區樟新街32巷9號,1.0,200.0
大樓,WRA00838,樟新里,臺北市文山區樟新街48巷11號,1.0,125.0
公寓,WRA00839,樟新里,臺北市文山區樟新街48巷18號,1.0,181.0
公寓,WRA00840,樟新里,臺北市文山區樟新街48巷21號,1.0,284.0
大樓,WRA00842,樟新里,臺北市文山區樟新街56巷3-1號,1.0,244.0
大樓,WRA00843,樟新里,臺北市文山區樟新街8巷10號,1.0,877.0
公寓,WRA00844,樟新里,臺北市文山區樟新街8巷11號,1.0,133.0
大樓,WRA00845,樟新里,臺北市文山區樟新街8巷7號,1.0,244.0
大樓,WRA00846,樟新里,臺北市文山區樟新街8巷5弄14號,1.0,420.0
公寓,WRA00847,樟新里,臺北市文山區樟新街8巷5弄4號,1.0,197.0
大樓,WRA00848,樟新里,臺北市文山區樟新街8巷6號,1.0,105.0
公寓,WRA01056,樟新里,臺北市文山區樟新街8巷9號,1.0,181.0
大樓,WRA01079,樟新里,臺北市文山區樟新街48巷15號,1.0,916.0
大樓,WRA01262,樟新里,臺北市文山區樟新街32巷18號,1.0,1917.0
大樓,WRA01353,樟新里,臺北市文山區樟新街16號,1.0,964.0
大樓,WRA00358,老泉里,臺北市文山區老泉街26巷3號,1.0,1000.0
大樓,WRA01058,老泉里,臺北市文山區老泉街26巷3號,1.0,600.0
大樓,WRA00406,試院里,臺北市文山區和興路26巷11弄3號,1.0,266.0
大樓,WRA00422,試院里,臺北市文山區和興路44巷36號,1.0,1048.0
公寓,WRA01212,試院里,臺北市文山區和興路18號,1.0,1840.0
大樓,WRA01216,試院里,臺北市文山區和興路26巷11弄30號,1.0,893.0
大樓,WRA01283,試院里,臺北市文山區和興路26巷7號,1.0,230.0
公寓,WRA01318,試院里,臺北市文山區和興路28巷16號,1.0,165.0
公寓,WRA01257,試院里,臺北市文山區木柵路一段59巷16至20號,1.0,558.0
公寓,WRA00061,試院里,臺北市文山區木柵路一段56號,2.0,1345.0
公寓,WRA01183,試院里,臺北市文山區木柵路一段52號,2.0,1968.0
公寓,WRA01217,試院里,臺北市文山區木柵路一段68之2號,1.0,788.0
公寓,WRA01236,試院里,臺北市文山區木柵路一段89巷12弄1號,2.0,961.0
大樓,WRA01237,試院里,臺北市文山區木柵路一段111號,1.0,3766.0
大樓,WRA01239,試院里,臺北市文山區木柵路一段76巷6-12號,1.0,798.0
公寓,WRA01250,試院里,臺北市文山區木柵路一段59巷66號,1.0,198.0
大樓,WRA01322,試院里,臺北市文山區木柵路一段59巷68號,1.0,346.0
大樓,WRA01324,試院里,臺北市文山區木柵路一段59巷80號,1.0,490.0
大樓,WRA01379,試院里,臺北市文山區木柵路一段111號,1.0,300.0
大樓,WRA00068,試院里,臺北市文山區木柵路一段117巷2弄2號,1.0,520.0
大樓,WRA01052,試院里,臺北市文山區木柵路一段66之5號,1.0,492.0
大樓,WRA01093,試院里,臺北市文山區木柵路一段81號,1.0,2597.0
大樓,WRA01158,試院里,臺北市文山區木柵路一段123號,1.0,846.0
大樓,WRA00411,試院里,臺北市文山區和興路63號,1.0,198.0
大樓,WRA00415,試院里,臺北市文山區和興路92號,1.0,2362.0
大樓,WRA00428,試院里,臺北市文山區和興路52巷7弄2號,2.0,2290.0
大樓,WRA00431,試院里,臺北市文山區和興路84巷26號,1.0,248.0
大樓,WRA00985,試院里,臺北市文山區和興路112號,1.0,1072.0
大樓,WRA01074,試院里,臺北市文山區和興路44巷5號,1.0,1866.0
大樓,WRA01189,試院里,臺北市文山區和興路44巷26弄2號,1.0,885.0
大樓,WRA01235,試院里,臺北市文山區和興路66號,1.0,937.0
大樓,WRA01272,試院里,臺北市文山區和興路52巷23號,1.0,62.0
大樓,WRA01274,試院里,臺北市文山區和興路95號,1.0,877.0
大樓,WRA00070,試院里,臺北市文山區木柵路一段17巷1號,3.0,1318.0
大樓,WRA00071,試院里,臺北市文山區木柵路一段17巷1號,2.0,5240.0
大樓,WRA00072,試院里,臺北市文山區木柵路一段17巷1號,2.0,2069.0
大樓,WRA01252,試院里,臺北市文山區木柵路一段17巷1號,3.0,10481.0
大樓,WRA01344,試院里,臺北市文山區試院路1巷2號,2.0,717.0
大樓,WRA01360,試院里,臺北市文山區試院路5號,1.0,1004.0
大樓,WRA01327,試院里,臺北市文山區試院路1巷1號,1.0,74.0
大樓,WRA00073,華興里,臺北市文山區木柵路一段191巷16號,1.0,197.0
大樓,WRA00078,華興里,臺北市文山區木柵路一段231巷26號,1.0,114.0
大樓,WRA00398,華興里,臺北市文山區辛亥路六段82號,1.0,465.0
大樓,WRA00399,華興里,臺北市文山區辛亥路六段88號,1.0,416.0
