類別,A01-04-004,電腦編號:,電腦編號,地址,地下樓層數,可容納人數,轄管分局,備註
大樓,光興里,桃園區中山路528號,1、2、3,1256.0,桃園分局,
大樓,光興里,桃園區縣府路51號,1、2、3,2337.0,桃園分局,
公寓,玉山里,桃園區大同西路68號,1,77.0,桃園分局,
公寓,玉山里,桃園區秀山路67號,1,474.0,桃園分局,
公寓,玉山里,桃園區大同西路73號,1,114.0,桃園分局,
公寓,玉山里,桃園區大同西路91號,1,45.0,桃園分局,
公寓,玉山里,桃園區育樂街21號,1,48.0,桃園分局,
公寓,泰山里,桃園區復興路443號,1,72.0,桃園分局,
大樓,中平里,桃園區中平路77巷20號,1、2,106.0,桃園分局,
公寓,中平里,桃園區壽昌街102號,1,89.0,桃園分局,
公寓,中平里,桃園區宏昌六街98號,1,332.0,桃園分局,
公寓,中平里,桃園區中山路647號,1,40.0,桃園分局,
公寓,中山里,桃園區國際路一段1070號,1,782.0,桃園分局,
公寓,中山里,桃園區國際路一段1070號,1,992.0,桃園分局,
公寓,中山里,桃園區國際路一段1070號,1,581.0,桃園分局,
大樓,中原里,桃園區泰昌十一街37號,1、2,2409.0,桃園分局,
公寓,中山里,桃園區中平路132號,1,629.0,桃園分局,
公寓,中山里,桃園區宏昌六街237號,1,1516.0,桃園分局,
公寓,中山里,桃園區中平路136號,1,1057.0,桃園分局,
公寓,中山里,桃園區中山路709號,1,93.0,桃園分局,
公寓,中平里,桃園區中山路687號,1,200.0,桃園分局,
公寓,中山里,桃園區吉昌街123號,1,644.0,桃園分局,
大樓,中山里,桃園區泰昌十街2號,1、2,2038.0,桃園分局,
公寓,中山里,桃園區中平路18號,1,546.0,桃園分局,
大樓,中山里,桃園區中山路775號,1、2、3,4308.0,桃園分局,
公寓,中路里,桃園區延壽街159號,1,441.0,桃園分局,
公寓,中路里,桃園區中山路854號,1,89.0,桃園分局,
公寓,中路里,桃園區國際路二段36號,1,726.0,桃園分局,
公寓,中路里,桃園區衡陽二街8號,1,641.0,桃園分局,
大樓,中路里,桃園區中山路788巷3號,1、2、3,3194.0,桃園分局,
公寓,泰山里,桃園區中山路511號,1,416.0,桃園分局,
公寓,泰山里,桃園區中山路507巷60弄7號,1,605.0,桃園分局,
大樓,中山里,桃園區中平路98號,1、2、3,213.0,桃園分局,
公寓,中路里,桃園區國際路二段130號,1,3357.0,桃園分局,
大樓,中原里,桃園區泰昌一街35號,1、2,1377.0,桃園分局,
大樓,中原里,桃園區泰昌一街32號,1、2,1193.0,桃園分局,
公寓,豐林里,桃園區南豐三街12號,1,20.0,桃園分局,
公寓,福林里,桃園區建新街167號,1,349.0,桃園分局,
公寓,建國里,桃園區桃鶯路133號,1,392.0,桃園分局,
公寓,建國里,桃園區紹興街26號,1,558.0,桃園分局,
公寓,大豐里,桃園區樹林七街21巷1號,1,368.0,桃園分局,
公寓,大林里,桃園區大仁路103號,1,825.0,桃園分局,
公寓,雲林里,桃園區建國東路6號,1,234.0,桃園分局,
大樓,雲林里,桃園區桃鶯路245號,1、2,246.0,桃園分局,
公寓,雲林里,桃園區建國東路12巷30號,1,14.0,桃園分局,
公寓,大豐里,桃園區樹仁一街28號,1,153.0,桃園分局,
公寓,建國里,桃園區大林路84號,1,52.0,桃園分局,
公寓,大豐里,桃園區建新街6號,1,65.0,桃園分局,
公寓,大林里,桃園區大仁路58號,1,237.0,桃園分局,
公寓,豐林里,桃園區介壽路50號,1,64.0,桃園分局,
公寓,豐林里,桃園區三民路三段475號,1,158.0,桃園分局,
公寓,豐林里,桃園區建國路156號,1,57.0,桃園分局,
公寓,大豐里,桃園區樹林四街26號,1,80.0,桃園分局,
公寓,豐林里,桃園區介壽路22號,1,22.0,桃園分局,
公寓,建國里,桃園區南京街24號,1,82.0,桃園分局,
公寓,大豐里,桃園區昆明路95號,1,233.0,桃園分局,
公寓,大林里,桃園區桃鶯路442號,1,130.0,桃園分局,
公寓,大豐里,桃園區樹林六街30號,1,32.0,桃園分局,
公寓,建國里,桃園區建國東路27號,1,26.0,桃園分局,
公寓,福安里,桃園區建華三街52號,1,298.0,桃園分局,
公寓,大林里,桃園區大仁路29號,1,9.0,桃園分局,
公寓,建國里,桃園區長安街18號,1,298.0,桃園分局,
公寓,福安里,桃園區建華三街15號之2,1,172.0,桃園分局,
公寓,建國里,桃園區林森路71巷8弄6號,1,9.0,桃園分局,
公寓,豐林里,桃園區南豐三街50號,1,13.0,桃園分局,
公寓,豐林里,桃園區南豐三街52號,1,9.0,桃園分局,
公寓,豐林里,桃園區南豐三街48號,1,9.0,桃園分局,
公寓,豐林里,桃園區南豐三街48號,1,9.0,桃園分局,
公寓,豐林里,桃園區介壽路300號,1,9.0,桃園分局,
公寓,建國里,桃園區南京街32號,1,28.0,桃園分局,
公寓,豐林里,桃園區介壽路298號,1,13.0,桃園分局,
公寓,豐林里,桃園區青田街157號,1,9.0,桃園分局,
公寓,大林里,桃園區桃鶯路388號之7,1,21.0,桃園分局,
公寓,大林里,桃園區桃鶯路388號之8,1,22.0,桃園分局,
公寓,雲林里,桃園區桃鶯路148號,1,22.0,桃園分局,
公寓,雲林里,桃園區桃鶯路150號,1,34.0,桃園分局,
公寓,大樹里,桃園區復明二街23號,1,9.0,桃園分局,
公寓,雲林里,桃園區桃鶯路142號,1,22.0,桃園分局,
公寓,雲林里,桃園區桃鶯路146號,1,26.0,桃園分局,
公寓,雲林里,桃園區桃鶯路144號,1,17.0,桃園分局,
公寓,大樹里,桃園區桃鶯路441號,1,22.0,桃園分局,
公寓,雲林里,桃園區鄰桃鶯路221號,1,18.0,桃園分局,
公寓,大林里,桃園區興邦路39巷3號,1,22.0,桃園分局,
公寓,大林里,桃園區興邦路39巷5號,1,9.0,桃園分局,
公寓,豐林里,桃園區青田街17巷2號,1,22.0,桃園分局,
公寓,大林里,桃園區興邦路39-1號,1,16.0,桃園分局,
公寓,大林里,桃園區興邦路39-7號,1,21.0,桃園分局,
公寓,福安里,桃園區鄰介壽路135號,1,9.0,桃園分局,
公寓,大林里,桃園區興邦路39-3號,1,17.0,桃園分局,
公寓,大樹里,桃園區大誠路11號,1,22.0,桃園分局,
公寓,大林里,桃園區興邦路39號之1,1,26.0,桃園分局,
公寓,大豐里,桃園區大豐路183號,1,22.0,桃園分局,
公寓,豐林里,桃園區三和街76號,1,181.0,桃園分局,
公寓,豐林里,桃園區建國路156號之8,1,48.0,桃園分局,
公寓,建國里,桃園區紹興街6號,1,22.0,桃園分局,
公寓,豐林里,桃園區建國路255號,1,9.0,桃園分局,
公寓,大豐里,桃園區延平路56號,1,10.0,桃園分局,
公寓,豐林里,桃園區介壽路256號,1,22.0,桃園分局,
公寓,大樹里,桃園區大明街57巷19號,1,22.0,桃園分局,
公寓,大樹里,桃園區大明街57巷17號,1,14.0,桃園分局,
公寓,雲林里,桃園區建國東路18號,1,18.0,桃園分局,
公寓,豐林里,桃園區建國路257號,1,26.0,桃園分局,
公寓,大樹里,桃園區大原路16巷35號,1,57.0,桃園分局,
公寓,大豐里,桃園區延平路34號,1,24.0,桃園分局,
公寓,福安里,桃園區介壽路49號,1,26.0,桃園分局,
公寓,大樹里,桃園區興華路8號,1,26.0,桃園分局,
公寓,大豐里,桃園區大豐路63號,1,12.0,桃園分局,
公寓,大豐里,桃園區大豐路71號,1,22.0,桃園分局,
公寓,大豐里,桃園區大豐路69號,1,9.0,桃園分局,
公寓,豐林里,桃園區南豐街294巷12號,1,21.0,桃園分局,
公寓,豐林里,桃園區南豐街163號,1,20.0,桃園分局,
公寓,豐林里,桃園區介壽路94號,1,13.0,桃園分局,
公寓,大樹里,桃園區興華路8號,1,16.0,桃園分局,
公寓,豐林里,桃園區豐林里20鄰青田街208號,1,26.0,桃園分局,
公寓,建國里,桃園區建國里13鄰延平路49號,1,104.0,桃園分局,
公寓,大樹里,桃園區桃鶯路445號之2,1,382.0,桃園分局,
公寓,福安里,桃園區保羅街22號,1,156.0,桃園分局,
公寓,豐林里,桃園區豐林里33鄰介壽路346號,1,368.0,桃園分局,
公寓,大豐里,桃園區大豐里22鄰大豐路11號,1,46.0,桃園分局,
公寓,福林里,桃園區福林里17鄰介新街85號,1,33.0,桃園分局,
公寓,福林里,桃園區福林里21鄰介壽路401號,1,368.0,桃園分局,
公寓,大樹里,桃園區興華路11號,1,504.0,桃園分局,
公寓,大林里,桃園區大林里18鄰興華路19號,1,504.0,桃園分局,
公寓,大豐里,桃園區大豐里13鄰金門二街248號,1,77.0,桃園分局,
公寓,福安里,桃園區保羅街20號,1,585.0,桃園分局,
公寓,建國里,桃園區建國里24鄰紹興街26號,1,501.0,桃園分局,
公寓,雲林里,桃園區雲林里19鄰金門二街57號,1,57.0,桃園分局,
公寓,大樹里,桃園區興華路10號,1,292.0,桃園分局,
公寓,豐林里,桃園區豐林里36鄰南豐三街34號,1,368.0,桃園分局,
公寓,豐林里,桃園區豐林里13鄰介壽路286號,1,260.0,桃園分局,
公寓,雲林里,桃園區雲林里19鄰金門二街67號,1,246.0,桃園分局,
公寓,雲林里,桃園區雲林里18鄰大豐路62號,1,161.0,桃園分局,
公寓,雲林里,桃園區雲林里2鄰桃鶯路173號,1,29.0,桃園分局,
公寓,建國里,桃園區建國里10鄰南京街13號,1,32.0,桃園分局,
公寓,大樹里,桃園區大明街57巷22弄2號,1,41.0,桃園分局,
公寓,福安里,桃園區建國路99號,1,2457.0,桃園分局,
公寓,建國里,桃園區林森路70號,1,29.0,桃園分局,
公寓,福林里,桃園區介新街77號,1,254.0,桃園分局,
公寓,大樹里,桃園區興隆路3號,1,169.0,桃園分局,
公寓,建國里,桃園區桃鶯路87巷47號,1,26.0,桃園分局,
公寓,福安里,桃園區延平路34號,1,26.0,桃園分局,
公寓,大樹里,桃園區大原路16巷35號,1,26.0,桃園分局,
公寓,豐林里,桃園區青田街99號,1,53.0,桃園分局,
公寓,福安里,桃園區德豐街40號,1,56.0,桃園分局,
公寓,豐林里,桃園區介壽路216號,1,45.0,桃園分局,
公寓,福安里,桃園區建華二街23號,1,88.0,桃園分局,
公寓,福林里,桃園區介壽路435巷7號,1,34.0,桃園分局,
公寓,大樹里,桃園區建國東路26號,1,34.0,桃園分局,
公寓,豐林里,桃園區建國路175號,1,26.0,桃園分局,
公寓,雲林里,桃園區昆明路27號,1,26.0,桃園分局,
公寓,福安里,桃園區介壽路89號,1,34.0,桃園分局,
公寓,雲林里,桃園區延平路115號,1,50.0,桃園分局,
公寓,豐林里,桃園區建國路183號,1,18.0,桃園分局,
公寓,建國里,桃園區大林路25號,1,26.0,桃園分局,
公寓,大豐里,桃園區大豐路213號,1,18.0,桃園分局,
公寓,福安里,桃園區建華一街15號之1,1,16.0,桃園分局,
公寓,福安里,桃園區介壽路61號之1,1,16.0,桃園分局,
公寓,大樹里,桃園區桃鶯路158號,1,21.0,桃園分局,
公寓,雲林里,桃園區桃鶯路179號,1,32.0,桃園分局,
公寓,建國里,桃園區桃鶯路1巷8號,1,26.0,桃園分局,
公寓,雲林里,桃園區桃鶯路177號,1,34.0,桃園分局,
公寓,福林里,桃園區介壽路419巷11號,1,40.0,桃園分局,
公寓,雲林里,桃園區建國路1號,1,44.0,桃園分局,
公寓,雲林里,桃園區建國東路6號,1,44.0,桃園分局,
公寓,雲林里,桃園區延平路107號,1,26.0,桃園分局,
公寓,大樹里,桃園區桃鶯路439號,1,34.0,桃園分局,
公寓,大豐里,桃園區樹林四街38巷11號,1,80.0,桃園分局,
公寓,大豐里,桃園區金門三街6號,1,26.0,桃園分局,
公寓,福林里,桃園區介壽路427號,1,18.0,桃園分局,
公寓,建國里,桃園區林森路103巷24號,1,21.0,桃園分局,
公寓,雲林里,桃園區建國路19號,1,18.0,桃園分局,
公寓,大樹里,桃園區興邦路46號,1,133.0,桃園分局,
公寓,雲林里,桃園區桃鶯路92巷4號,1,21.0,桃園分局,
公寓,雲林里,桃園區桃鶯路92巷6號,1,24.0,桃園分局,
公寓,福安里,桃園區介壽路91號,1,21.0,桃園分局,
公寓,雲林里,桃園區昆明路128號,1,26.0,桃園分局,
公寓,大豐里,桃園區延平路134號,1,24.0,桃園分局,
公寓,大豐里,桃園區昆明路101巷19號,1,42.0,桃園分局,
公寓,雲林里,桃園區昆明路3號,1,13.0,桃園分局,
公寓,福林里,桃園區介壽路471號,1,21.0,桃園分局,
公寓,福林里,桃園區介壽路545號,1,28.0,桃園分局,
公寓,豐林里,桃園區介壽路366號,1,13.0,桃園分局,
公寓,雲林里,桃園區昆明路130號,1,21.0,桃園分局,
公寓,大林里,桃園區大智路6號,1,26.0,桃園分局,
公寓,豐林里,桃園區南豐街163號,1,18.0,桃園分局,
公寓,豐林里,桃園區介壽路94號,1,21.0,桃園分局,
大樓,豐林里,桃園區青田街132號,1、2,34.0,桃園分局,
公寓,大豐里,桃園區樹林八街19巷2弄18號,1,29.0,桃園分局,
公寓,大豐里,桃園區樹林八街31號,1,26.0,桃園分局,
大樓,大豐里,桃園區大豐路103號,1、2,40.0,桃園分局,
公寓,建國里,桃園區建國路26號,1,34.0,桃園分局,
公寓,大樹里,桃園區興邦路40號,1,48.0,桃園分局,
大樓,豐林里,桃園區介壽路318號,1、2,128.0,桃園分局,
公寓,大豐里,桃園區延平路52號,1,20.0,桃園分局,
公寓,福林里,桃園區陽明二街64號,1,26.0,桃園分局,
公寓,大豐里,桃園區金門四街38號,1,34.0,桃園分局,
公寓,大林里,桃園區大智路2號,1,42.0,桃園分局,
公寓,大豐里,桃園區金門四街50號,1,48.0,桃園分局,
公寓,大林里,桃園區興邦路43巷2號,1,26.0,桃園分局,
大樓,雲林里,桃園區昆明路15號,1、2,186.0,桃園分局,
大樓,豐林里,桃園區青田街187號,1、2,106.0,桃園分局,
公寓,豐林里,桃園區介壽路72號,1,42.0,桃園分局,
公寓,豐林里,桃園區青田街28號,1,26.0,桃園分局,
公寓,雲林里,桃園區復明ㄧ街13號,1,32.0,桃園分局,
公寓,福安里,桃園區福安街38號,1,213.0,桃園分局,
公寓,大樹里,桃園區大誠路2號,1,213.0,桃園分局,
公寓,雲林里,桃園區桃鶯路104巷47號之1,1,240.0,桃園分局,
公寓,建國里,桃園區林森路103巷30號之1,1,26.0,桃園分局,
公寓,建國里,桃園區林森路103巷28弄16號,1,21.0,桃園分局,
公寓,建國里,桃園區林森路41號,1,32.0,桃園分局,
公寓,建國里,桃園區林森路71巷1弄20號之1,1,240.0,桃園分局,
公寓,雲林里,桃園區昆明路35號之1,1,157.0,桃園分局,
公寓,雲林里,桃園區大原路31號之1,1,26.0,桃園分局,
公寓,建國里,桃園區林森路103巷31弄7號之1,1,32.0,桃園分局,
公寓,福安里,桃園區福安街38號之3,1,426.0,桃園分局,
公寓,雲林里,桃園區大豐路72號,1,128.0,桃園分局,
公寓,雲林里,桃園區金門二街37巷3號,1,42.0,桃園分局,
公寓,大豐里,桃園區昆明路101巷21號,1,173.0,桃園分局,
大樓,雲林里,桃園區桃鶯路231巷12號,1、2,106.0,桃園分局,
公寓,福安里,桃園區建華一街11號,1,26.0,桃園分局,
公寓,大豐里,桃園區樹林四街36號,1,80.0,桃園分局,
公寓,大樹里,桃園區桃鶯路285號,1,26.0,桃園分局,
公寓,大豐里,桃園區大豐路189號,1,16.0,桃園分局,
公寓,豐林里,桃園區介壽路24號,1,173.0,桃園分局,
公寓,福林里,桃園區介壽路419巷11號,1,160.0,桃園分局,
公寓,大林里,桃園區樹仁二街41號,1,40.0,桃園分局,
公寓,建國里,桃園區桃鶯路70號之1,1,40.0,桃園分局,
公寓,大樹里,桃園區桃鶯路445號之1,1,193.0,桃園分局,
公寓,福安里,桃園區金門二街306號,1,29.0,桃園分局,
公寓,大豐里,桃園區樹仁一街71號,1,32.0,桃園分局,
公寓,大豐里,桃園區樹仁一街32號,1,157.0,桃園分局,
公寓,大樹里,桃園區桃鶯路387號,1,26.0,桃園分局,
公寓,福安里,桃園區介壽路93號,1,21.0,桃園分局,
公寓,大林里,桃園區大仁路20巷3弄18號,1,304.0,桃園分局,
公寓,大豐里,桃園區金門四街38號,1,45.0,桃園分局,
公寓,大豐里,桃園區大豐路111號,1,33.0,桃園分局,
公寓,大樹里,桃園區興邦路40號,1,26.0,桃園分局,
公寓,大豐里,桃園區金門四街56號,1,146.0,桃園分局,
公寓,大樹里,桃園區興華路2號之1,1,80.0,桃園分局,
公寓,大林里,桃園區興華路14號,1,57.0,桃園分局,
公寓,大樹里,桃園區大誠路10號,1,26.0,桃園分局,
公寓,大樹里,桃園區桃鶯路270號,1,24.0,桃園分局,
公寓,雲林里,桃園區大豐路68巷8弄2號之1,1,186.0,桃園分局,
公寓,福安里,桃園區建新街123號,1,180.0,桃園分局,
大樓,雲林里,桃園區大豐路68巷8弄2號之1,1、2,361.0,桃園分局,
公寓,福安里,桃園區延平路12巷5號,1,189.0,桃園分局,
公寓,豐林里,桃園區保羅街127號,1,14.0,桃園分局,
公寓,福林里,桃園區陽明三街33號,1,96.0,桃園分局,
公寓,豐林里,桃園區介壽路22號,1,32.0,桃園分局,
公寓,豐林里,桃園區三民路三段479號,1,176.0,桃園分局,
公寓,大樹里,桃園區大明街57巷22弄2號,1,36.0,桃園分局,
公寓,豐林里,桃園區三民路三段481巷18號,1,17.0,桃園分局,
公寓,大林里,桃園區興邦路43巷1號,1,298.0,桃園分局,
公寓,大林里,桃園區興邦路43巷3號,1,234.0,桃園分局,
公寓,豐林里,桃園區永美街59號,1,32.0,桃園分局,
公寓,大豐里,桃園區金門四街9號,1,40.0,桃園分局,
公寓,大樹里,桃園區興邦路38號,1,161.0,桃園分局,
