類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納數
公寓,WUA01204,福興里,臺北市北投區自強街61巷33號,1,181.0
公寓,WUA01205,福興里,臺北市北投區自強街61巷44號,1,66.0
公寓,WUA01210,福興里,臺北市北投區自強街61巷5弄1號,1,58.0
公寓,WUA01683,福興里,臺北市北投區致遠一路二段47號,1,96.0
公寓,WUA01684,福興里,臺北市北投區致遠一路二段49號,1,173.0
公寓,WUA01686,福興里,臺北市北投區致遠一路二段59號,1,438.0
公寓,WUA01688,福興里,臺北市北投區致遠一路二段67號,1,445.0
公寓,WUA01690,福興里,臺北市北投區致遠一路二段73號,1,280.0
公寓,WUA01692,福興里,臺北市北投區致遠一路二段99號,1,892.0
公寓,WUA01693,福興里,臺北市北投區致遠一路二段111巷1號,1,260.0
公寓,WUA01694,福興里,臺北市北投區致遠一路二段111巷12號,1,114.0
公寓,WUA01695,福興里,臺北市北投區致遠一路二段111巷16號,1,225.0
公寓,WUA01696,福興里,臺北市北投區致遠一路二段111巷2號,1,126.0
公寓,WUA01697,福興里,臺北市北投區致遠一路二段111巷5號,1,470.0
公寓,WUA01698,福興里,臺北市北投區致遠一路二段111巷6號,1,86.0
公寓,WUA01699,福興里,臺北市北投區致遠一路二段111巷8號,1,77.0
公寓,WUA01703,福興里,臺北市北投區致遠一路二段129巷1號,1,104.0
公寓,WUA01707,福興里,臺北市北投區致遠一路二段45巷17號,1,70.0
公寓,WUA01708,福興里,臺北市北投區致遠一路二段45巷18號,1,118.0
公寓,WUA01709,福興里,臺北市北投區致遠一路二段45巷2號,1,104.0
公寓,WUA01710,福興里,臺北市北投區致遠一路二段57巷1號,1,101.0
公寓,WUA01711,福興里,臺北市北投區致遠一路二段57巷2號,1,181.0
公寓,WUA01712,福興里,臺北市北投區致遠一路二段57巷20號,1,194.0
公寓,WUA01713,福興里,臺北市北投區致遠一路二段57巷5號,1,105.0
公寓,WUA01714,福興里,臺北市北投區致遠一路二段57巷8號,1,392.0
公寓,WUA01715,福興里,臺北市北投區致遠一路二段57巷9號,1,213.0
公寓,WUA01719,福興里,臺北市北投區致遠一路二段71巷1號,1,505.0
公寓,WUA02313,福興里,臺北市北投區致遠一路二段43號,1,217.0
大樓,WUA02346,福興里,臺北市北投區自強街5巷153號,1,702.0
公寓,WUA02375,福興里,臺北市北投區致遠一路二段111巷18-20號,1,742.0
公寓,WUA02619,福興里,臺北市北投區自強街61巷19號,1,314.0
公寓,WUA02696,福興里,臺北市北投區石牌路一段38號,1,208.0
公寓,WUA02760,福興里,臺北市北投區石牌路一段58巷20號,1,132.0
公寓,WUA01691,榮光里,臺北市北投區致遠一路二段88號,1,145.0
公寓,WUA01689,榮光里,臺北市北投區致遠一路二段72號,1,476.0
公寓,WUA01687,榮光里,臺北市北投區致遠一路二段66號,1,72.0
公寓,WUA00714,榮光里,臺北市北投區石牌路一段126號,1,272.0
公寓,WUA00722,榮光里,臺北市北投區石牌路一段150號,1,45.0
公寓,WUA00723,榮光里,臺北市北投區石牌路一段162號,1,30.0
公寓,WUA00730,榮光里,臺北市北投區石牌路一段116巷32號,1,318.0
公寓,WUA00731,榮光里,臺北市北投區石牌路一段166巷100號,1,29.0
公寓,WUA00732,榮光里,臺北市北投區石牌路一段166巷102號,1,25.0
公寓,WUA00733,榮光里,臺北市北投區石牌路一段166巷104號,1,25.0
公寓,WUA00734,榮光里,臺北市北投區石牌路一段166巷106號,1,25.0
公寓,WUA00735,榮光里,臺北市北投區石牌路一段166巷108號,1,21.0
公寓,WUA00736,榮光里,臺北市北投區石牌路一段166巷111號,1,76.0
公寓,WUA00737,榮光里,臺北市北投區石牌路一段166巷115號,1,165.0
公寓,WUA00738,榮光里,臺北市北投區石牌路一段166巷123號,1,118.0
公寓,WUA00739,榮光里,臺北市北投區石牌路一段166巷15號,1,156.0
公寓,WUA00740,榮光里,臺北市北投區石牌路一段166巷18號,1,444.0
公寓,WUA00741,榮光里,臺北市北投區石牌路一段166巷25號,1,25.0
公寓,WUA00742,榮光里,臺北市北投區石牌路一段166巷40號,1,34.0
公寓,WUA00743,榮光里,臺北市北投區石牌路一段166巷43號,1,69.0
公寓,WUA00744,榮光里,臺北市北投區石牌路一段166巷57號,1,22.0
公寓,WUA00745,榮光里,臺北市北投區石牌路一段166巷58號,1,989.0
公寓,WUA00746,榮光里,臺北市北投區石牌路一段166巷68號,1,244.0
公寓,WUA00747,榮光里,臺北市北投區石牌路一段166巷9號,1,192.0
公寓,WUA00748,榮光里,臺北市北投區石牌路一段166巷92號,1,260.0
公寓,WUA00749,榮光里,臺北市北投區石牌路一段166巷96號,1,29.0
公寓,WUA00750,榮光里,臺北市北投區石牌路一段166巷98號,1,29.0
公寓,WUA00751,榮光里,臺北市北投區石牌路一段166巷31弄7-1號,1,137.0
公寓,WUA00752,榮光里,臺北市北投區石牌路一段166巷43弄16號,1,213.0
公寓,WUA00753,榮光里,臺北市北投區石牌路一段166巷59弄1號,1,42.0
公寓,WUA00754,榮光里,臺北市北投區石牌路一段166巷59弄5號,1,66.0
公寓,WUA00755,榮光里,臺北市北投區石牌路一段166巷69弄11號,1,133.0
公寓,WUA00756,榮光里,臺北市北投區石牌路一段166巷69弄14號,1,73.0
公寓,WUA00757,榮光里,臺北市北投區石牌路一段166巷69弄19號,1,133.0
公寓,WUA00758,榮光里,臺北市北投區石牌路一段166巷69弄20號,1,113.0
公寓,WUA01147,榮光里,臺北市北投區自強街107號,1,242.0
公寓,WUA01148,榮光里,臺北市北投區自強街115號,1,568.0
公寓,WUA00759,榮光里,臺北市北投區石牌路一段166巷69弄26號,1,178.0
公寓,WUA00760,榮光里,臺北市北投區石牌路一段166巷69弄38號,1,94.0
公寓,WUA01164,榮光里,臺北市北投區自強街85號,1,378.0
公寓,WUA01176,榮光里,臺北市北投區自強街141巷19號,1,46.0
公寓,WUA01177,榮光里,臺北市北投區自強街141巷23號,1,114.0
公寓,WUA01275,榮光里,臺北市北投區西安街一段273號,1,85.0
公寓,WUA01276,榮光里,臺北市北投區西安街一段327號,1,74.0
公寓,WUA01277,榮光里,臺北市北投區西安街一段345號,1,122.0
公寓,WUA01278,榮光里,臺北市北投區西安街一段353號,1,104.0
公寓,WUA01279,榮光里,臺北市北投區西安街一段367號,2,637.0
公寓,WUA01283,榮光里,臺北市北投區西安街一段281巷19號,1,121.0
公寓,WUA01286,榮光里,臺北市北投區西安街一段313巷18號,1,212.0
公寓,WUA01287,榮光里,臺北市北投區西安街一段313巷16弄32號,1,26.0
公寓,WUA01288,榮光里,臺北市北投區西安街一段313巷16弄38號,1,349.0
公寓,WUA01681,榮光里,臺北市北投區致遠一路二段38號,1,32.0
公寓,WUA01682,榮光里,臺北市北投區致遠一路二段44號,1,1078.0
公寓,WUA01685,榮光里,臺北市北投區致遠一路二段58號,1,58.0
公寓,WUA01716,榮光里,臺北市北投區致遠一路二段70巷22號,1,301.0
公寓,WUA01717,榮光里,臺北市北投區致遠一路二段70巷3號,1,118.0
公寓,WUA01718,榮光里,臺北市北投區致遠一路二段70巷5號,1,169.0
公寓,WUA01700,榮光里,臺北市北投區致遠一路二段112巷10-1號,2,508.0
公寓,WUA01701,榮光里,臺北市北投區致遠一路二段112巷2號,1,549.0
公寓,WUA01702,榮光里,臺北市北投區致遠一路二段12巷5弄2號,1,501.0
公寓,WUA01704,榮光里,臺北市北投區致遠一路二段40巷11號,1,190.0
公寓,WUA01705,榮光里,臺北市北投區致遠一路二段40巷11號,1,344.0
公寓,WUA01706,榮光里,臺北市北投區致遠一路二段40巷3弄1號,1,256.0
公寓,WUA01721,榮光里,臺北市北投區致遠一路二段86巷2號,1,208.0
公寓,WUA01722,榮光里,臺北市北投區致遠一路二段86巷3號,1,218.0
公寓,WUA02140,榮光里,臺北市北投區石牌路一段166巷69弄16號,1,141.0
公寓,WUA02141,榮光里,臺北市北投區石牌路一段166巷30號,1,53.0
公寓,WUA02345,榮光里,臺北市北投區石牌路一段166巷8號,1,262.0
公寓,WUA02376,榮光里,臺北市北投區致遠一路二段112巷23號,1,505.0
公寓,WUA02433,榮光里,臺北市北投區石牌路一段166巷46弄12號,1,144.0
大廈,WUA02473,榮光里,臺北市北投區石牌路一段168號,1,814.0
公寓,WUA02566,榮光里,臺北市北投區石牌路一段166巷46號,1,184.0
公寓,WUA02581,榮光里,臺北市北投區石牌路一段166巷43弄14號,1,116.0
公寓,WUA02599,榮光里,臺北市北投區石牌路一段166巷31弄8之1號,1,141.0
公寓,WUA02636,榮光里,臺北市北投區致遠一路二段112巷21號,1,120.0
公寓,WUA02650,榮光里,臺北市北投區石牌路一段166巷46弄19號,1,124.0
公寓,WUA02700,榮光里,臺北市北投區石牌路一段166巷43弄22號,1,100.0
公寓,WUA02709,榮光里,臺北市北投區石牌路一段166巷26號,1,354.0
公寓,WUA01052,尊賢里,臺北市北投區吉利街152號,1,38.0
公寓,WUA01086,尊賢里,臺北市北投區吉利街142巷1弄2號,1,369.0
公寓,WUA01858,尊賢里,臺北市北投區尊賢街208號,1,316.0
公寓,WUA01859,尊賢里,臺北市北投區尊賢街220號,1,908.0
公寓,WUA01861,尊賢里,臺北市北投區尊賢街244號,1,280.0
公寓,WUA01862,尊賢里,臺北市北投區尊賢街254號,1,225.0
公寓,WUA01863,尊賢里,臺北市北投區尊賢街272號,1,225.0
公寓,WUA01864,尊賢里,臺北市北投區尊賢街218巷8號,1,196.0
公寓,WUA01867,尊賢里,臺北市北投區尊賢街242巷14號,1,385.0
公寓,WUA01869,尊賢里,臺北市北投區尊賢街242巷6號,1,242.0
公寓,WUA01870,尊賢里,臺北市北投區尊賢街242巷7號,1,312.0
公寓,WUA01881,尊賢里,臺北市北投區尊賢街264巷10號,1,208.0
公寓,WUA01882,尊賢里,臺北市北投區尊賢街264巷13號,1,200.0
公寓,WUA01883,尊賢里,臺北市北投區尊賢街264巷14號,1,214.0
公寓,WUA01884,尊賢里,臺北市北投區尊賢街264巷3號,1,294.0
公寓,WUA01885,尊賢里,臺北市北投區尊賢街302巷1號,1,222.0
公寓,WUA01886,尊賢里,臺北市北投區尊賢街302巷22號,1,514.0
公寓,WUA02131,尊賢里,臺北市北投區實踐街49巷22號,1,258.0
公寓,WUA02517,尊賢里,臺北市北投區尊賢街230巷13號,1,680.0
公寓,WUA02734,尊賢里,臺北市北投區尊賢街218巷7號,1,144.0
大樓,WUA02813,尊賢里,臺北市北投區尊賢街232號,2,1394.0
公寓,WUA00104,豐年里,臺北市北投區大業路529-1號,2,537.0
公寓,WUA00194,豐年里,臺北市北投區中央北路二段1號,1,3244.0
公寓,WUA00195,豐年里,臺北市北投區中央北路二段115號,1,705.0
公寓,WUA00196,豐年里,臺北市北投區中央北路二段167號,1,98.0
公寓,WUA00197,豐年里,臺北市北投區中央北路二段181號,3,888.0
公寓,WUA00198,豐年里,臺北市北投區中央北路二段189號,1,624.0
公寓,WUA00199,豐年里,臺北市北投區中央北路二段199號,1,98.0
公寓,WUA00201,豐年里,臺北市北投區中央北路二段29號,1,1894.0
公寓,WUA00203,豐年里,臺北市北投區中央北路二段303號,1,250.0
公寓,WUA00204,豐年里,臺北市北投區中央北路二段323號,1,76.0
公寓,WUA00205,豐年里,臺北市北投區中央北路二段327號,1,192.0
大樓,WUA00206,豐年里,臺北市北投區中央北路二段335號,1,85.0
大樓,WUA00207,豐年里,臺北市北投區中央北路二段335號,1,685.0
公寓,WUA00209,豐年里,臺北市北投區中央北路二段393號,1,166.0
公寓,WUA00210,豐年里,臺北市北投區中央北路二段97號,1,1364.0
大樓,WUA00211,豐年里,臺北市北投區中央北路二段237巷23號,1,104.0
大樓,WUA00212,豐年里,臺北市北投區中央北路二段237巷33號,1,41.0
公寓,WUA00213,豐年里,臺北市北投區中央北路二段237巷37號,1,62.0
公寓,WUA00223,豐年里,臺北市北投區中央北路二段95巷1弄2號,1,4328.0
公寓,WUA01357,豐年里,臺北市北投區大業路545號 ,1,212.0
公寓,WUA01359,豐年里,臺北市北投區大業路539號,1,258.0
公寓,WUA02219,豐年里,臺北市北投區豐年路二段129號,1,94.0
公寓,WUA02220,豐年里,臺北市北投區豐年路二段135號,1,49.0
公寓,WUA02222,豐年里,臺北市北投區豐年路二段32巷1號,1,326.0
公寓,WUA02223,豐年里,臺北市北投區豐年路二段32巷2號,1,284.0
公寓,WUA02536,豐年里,臺北市北投區中央北路二段383號,2,868.0
公寓,WUA02809,豐年里,臺北市北投區中央北路二段173巷6號,1,702.0
公寓,WUA00200,稻香里,臺北市北投區中央北路二段276號,1,242.0
公寓,WUA00202,稻香里,臺北市北投區中央北路二段294號,1,760.0
公寓,WUA00208,稻香里,臺北市北投區中央北路二段338號,1,1213.0
公寓,WUA00220,稻香里,臺北市北投區中央北路二段320巷7號,1,829.0
公寓,WUA00221,稻香里,臺北市北投區中央北路二段320巷9號,1,214.0
公寓,WUA00710,稻香里,臺北市北投區石仙路22號,1,141.0
公寓,WUA00711,稻香里,臺北市北投區石仙路5號,1,284.0
公寓,WUA00712,稻香里,臺北市北投區石仙路9號,1,192.0
大樓,WUA00713,稻香里,臺北市北投區石仙路1巷14號,1,124.0
公寓,WUA01340,稻香里,臺北市北投區秀山路13號,1,58.0
公寓,WUA01341,稻香里,臺北市北投區秀山路26號,1,1320.0
公寓,WUA01342,稻香里,臺北市北投區秀山路30-15號,1,80.0
公寓,WUA01343,稻香里,臺北市北投區秀山路31號,1,1002.0
公寓,WUA01344,稻香里,臺北市北投區秀山路5號,1,88.0
公寓,WUA01783,稻香里,臺北市北投區崗山路16-1號,1,369.0
公寓,WUA01784,稻香里,臺北市北投區崗山路16-1號,2,266.0
大樓,WUA01785,稻香里,臺北市北投區崗山路19號,1,569.0
大樓,WUA01787,稻香里,臺北市北投區崗山路17巷1號,1,214.0
公寓,WUA01992,稻香里,臺北市北投區新興路132號,1,202.0
公寓,WUA02000,稻香里,臺北市北投區新興路72號,1,257.0
公寓,WUA02013,稻香里,臺北市北投區新興路64巷1號,1,233.0
公寓,WUA02014,稻香里,臺北市北投區新興路64巷6號,1,382.0
公寓,WUA02015,稻香里,臺北市北投區新興路70巷1號,2,2492.0
公寓,WUA02016,稻香里,臺北市北投區新興路78巷12號,1,160.0
公寓,WUA02197,稻香里,臺北市北投區稻香路118號,1,133.0
公寓,WUA02198,稻香里,臺北市北投區稻香路146號,1,320.0
大樓,WUA02199,稻香里,臺北市北投區稻香路185-1號,1,1404.0
大樓,WUA02200,稻香里,臺北市北投區稻香路189號,1,772.0
公寓,WUA02201,稻香里,臺北市北投區稻香路189號,2,1048.0
公寓,WUA02202,稻香里,臺北市北投區稻香路29-2號,1,760.0
公寓,WUA02203,稻香里,臺北市北投區稻香路81號,1,2541.0
公寓,WUA02204,稻香里,臺北市北投區稻香路133巷2號,1,221.0
公寓,WUA02205,稻香里,臺北市北投區稻香路133巷8號,1,142.0
公寓,WUA02206,稻香里,臺北市北投區稻香路135巷2號,1,152.0
大樓,WUA02207,稻香里,臺北市北投區稻香路150巷1號,1,700.0
公寓,WUA02208,稻香里,臺北市北投區稻香路73巷22號,1,169.0
大樓,WUA02210,稻香里,臺北市北投區樹林路10號,1,78.0
公寓,WUA02211,稻香里,臺北市北投區樹林路13號,1,42.0
公寓,WUA02212,稻香里,臺北市北投區樹林路15巷1號,1,141.0
大樓,WUA02332,稻香里,臺北市北投區崗山路26號,3,640.0
大樓,WUA02395,稻香里,臺北市北投區中央北路二段414號,1,1348.0
公寓,WUA02461,稻香里,臺北市北投區稻香路161巷7號,2,972.0
公寓,WUA02492,稻香里,臺北市北投區中央北路二段402號,1,718.0
公寓,WUA02511,稻香里,臺北市北投區新興路153號,1,472.0
公寓,WUA02528,稻香里,臺北市北投區稻香路161巷1號,1,1077.0
公寓,WUA02545,稻香里,臺北市北投區崗山路8巷3號,3,1840.0
公寓,WUA02577,稻香里,臺北市北投區崗山路18號,1,216.0
公寓,WUA02613,稻香里,臺北市北投區稻香路161巷17號,1,294.0
公寓,WUA02728,稻香里,臺北市北投區中央北路二段350巷60號,2,6100.0
公寓,WUA02795,稻香里,臺北市北投區稻香路31號,2,593.0
公寓,WUA02801,稻香里,臺北市北投區崗山路8巷6號,1,714.0
公寓,WUA00060,關渡里,臺北市北投區大度路三段193號,1,504.0
公寓,WUA00075,關渡里,臺北市北投區大度路三段301巷122號,1,100.0
公寓,WUA00076,關渡里,臺北市北投區大度路三段301巷123號,1,242.0
公寓,WUA00077,關渡里,臺北市北投區大度路三段301巷14號,1,38.0
公寓,WUA00078,關渡里,臺北市北投區大度路三段301巷16號,1,714.0
公寓,WUA00079,關渡里,臺北市北投區大度路三段301巷161號,1,29.0
公寓,WUA00080,關渡里,臺北市北投區大度路三段301巷206弄1號,1,437.0
公寓,WUA00081,關渡里,臺北市北投區大度路三段301巷30號,1,210.0
公寓,WUA00082,關渡里,臺北市北投區大度路三段301巷49號,1,116.0
公寓,WUA00083,關渡里,臺北市北投區大度路三段301巷82號,1,110.0
公寓,WUA00084,關渡里,臺北市北投區大度路三段301巷128弄1號,1,102.0
公寓,WUA00085,關渡里,臺北市北投區大度路三段301巷128弄19號,1,320.0
公寓,WUA00086,關渡里,臺北市北投區大度路三段301巷128弄2號,1,78.0
公寓,WUA00087,關渡里,臺北市北投區大度路三段301巷128弄7-1號,1,102.0
公寓,WUA00088,關渡里,臺北市北投區大度路三段301巷21弄1號,1,53.0
公寓,WUA00089,關渡里,臺北市北投區大度路三段301巷21弄3號,1,110.0
公寓,WUA00090,關渡里,臺北市北投區大度路三段301巷28弄6號,1,381.0
公寓,WUA00091,關渡里,臺北市北投區大度路三段301巷63弄1號,1,336.0
公寓,WUA01384,裕民里,臺北市北投區明德路115號,1,1220.0
公寓,WUA01387,裕民里,臺北市北投區明德路121號,1,45.0
公寓,WUA01388,裕民里,臺北市北投區明德路135號,1,88.0
公寓,WUA01391,裕民里,臺北市北投區明德路147號,1,133.0
公寓,WUA01393,裕民里,臺北市北投區明德路157號,1,1317.0
公寓,WUA01401,裕民里,臺北市北投區明德路201號,1,1181.0
公寓,WUA01427,裕民里,臺北市北投區明德路113巷3弄2號,1,248.0
公寓,WUA01454,裕民里,臺北市北投區東華街一段360號,1,1972.0
公寓,WUA01456,裕民里,臺北市北投區東華街一段384號,1,72.0
公寓,WUA01457,裕民里,臺北市北投區東華街一段388號,1,218.0
公寓,WUA01463,裕民里,臺北市北投區東華街一段438巷10號,1,293.0
公寓,WUA01464,裕民里,臺北市北投區東華街一段438巷11號,1,74.0
公寓,WUA01465,裕民里,臺北市北投區東華街一段438巷15號,1,37.0
公寓,WUA01466,裕民里,臺北市北投區東華街一段438巷7號,1,49.0
公寓,WUA01488,裕民里,臺北市北投區東陽街422號,1,144.0
公寓,WUA01489,裕民里,臺北市北投區東陽街428號,1,158.0
公寓,WUA01490,裕民里,臺北市北投區東陽街437號,1,76.0
公寓,WUA01491,裕民里,臺北市北投區東陽街450號,1,50.0
公寓,WUA01493,裕民里,臺北市北投區東陽街411巷10號,1,273.0
公寓,WUA01494,裕民里,臺北市北投區東陽街411巷20號,1,273.0
公寓,WUA01495,裕民里,臺北市北投區東陽街432巷1號,1,69.0
公寓,WUA01496,裕民里,臺北市北投區東陽街478巷1號,1,68.0
公寓,WUA01497,裕民里,臺北市北投區東陽街478巷5號,1,92.0
公寓,WUA01574,裕民里,臺北市北投區建民路161號,1,1570.0
公寓,WUA01575,裕民里,臺北市北投區建民路163號,1,229.0
公寓,WUA01576,裕民里,臺北市北投區建民路165號,1,225.0
公寓,WUA01594,裕民里,臺北市北投區建民路151巷1號,1,64.0
公寓,WUA01595,裕民里,臺北市北投區建民路151巷15號,1,54.0
公寓,WUA01596,裕民里,臺北市北投區建民路151巷9號,1,116.0
公寓,WUA01601,裕民里,臺北市北投區建民路162巷1號,1,96.0
公寓,WUA01602,裕民里,臺北市北投區建民路162巷11號,1,361.0
公寓,WUA01603,裕民里,臺北市北投區建民路162巷4號,1,108.0
公寓,WUA02100,裕民里,臺北市北投區裕民六路118號,1,32.0
大樓,WUA02101,裕民里,臺北市北投區裕民六路120-136號,2,1874.0
大樓,WUA02102,裕民里,臺北市北投區裕民六路2號,4,3468.0
公寓,WUA02103,裕民里,臺北市北投區裕民六路101巷24號,1,138.0
公寓,WUA02105,裕民里,臺北市北投區裕民六路114巷20號,1,185.0
公寓,WUA02106,裕民里,臺北市北投區裕民六路114巷26號,1,301.0
公寓,WUA02107,裕民里,臺北市北投區裕民六路114巷33號,1,181.0
公寓,WUA02108,裕民里,臺北市北投區裕民六路114巷37號,1,152.0
公寓,WUA02109,裕民里,臺北市北投區裕民六路114巷17弄2號,1,645.0
公寓,WUA02110,裕民里,臺北市北投區裕民六路114巷36弄1號,1,205.0
公寓,WUA02112,裕民里,臺北市北投區裕民六路90巷16號,1,194.0
公寓,WUA02113,裕民里,臺北市北投區裕民六路90巷9號,1,858.0
公寓,WUA02232,裕民里,臺北市北投區懷德街3-9號,1,182.0
公寓,WUA02234,裕民里,臺北市北投區懷德街67號,1,144.0
公寓,WUA02240,裕民里,臺北市北投區懷德街11巷5號,1,84.0
公寓,WUA02241,裕民里,臺北市北投區懷德街11巷8號,1,533.0
公寓,WUA02242,裕民里,臺北市北投區懷德街14巷17號,1,210.0
公寓,WUA02243,裕民里,臺北市北投區懷德街14巷2號,1,218.0
公寓,WUA02244,裕民里,臺北市北投區懷德街14巷7號,1,230.0
公寓,WUA02245,裕民里,臺北市北投區懷德街14巷9號,1,65.0
公寓,WUA02255,裕民里,臺北市北投區懷德街75巷2號,1,481.0
公寓,WUA02256,裕民里,臺北市北投區懷德街75巷5號,1,1393.0
公寓,WUA02257,裕民里,臺北市北投區懷德街75巷6號,1,1196.0
公寓,WUA02266,裕民里,臺北市北投區裕民六路106-110號,1,564.0
公寓,WUA02278,裕民里,臺北市北投區建民路162巷9號,1,33.0
大樓,WUA02352,裕民里,臺北市北投區東陽街411巷11號,1,1528.0
大樓,WUA02435,裕民里,臺北市北投區裕民六路100號,3,1284.0
公寓,WUA02482,裕民里,臺北市北投區東陽街425號,1,118.0
大樓,WUA02493,裕民里,臺北市北投區東華街一段500號,4,1848.0
大樓,WUA02506,裕民里,臺北市北投區裕民二路33巷2號,1,2244.0
大樓,WUA02507,裕民里,臺北市北投區東華街一段490號,3,2553.0
大樓,WUA02573,裕民里,臺北市北投區裕民六路1號,2,2506.0
大樓,WUA02637,裕民里,臺北市北投區懷德街75巷33號,1,1628.0
公寓,WUA02677,裕民里,臺北市北投區裕民六路114巷45號,1,132.0
公寓,WUA02690,裕民里,臺北市北投區裕民二路61號,1,1710.0
公寓,WUA02719,裕民里,臺北市北投區裕民六路121號,1,778.0
公寓,WUA02725,裕民里,臺北市北投區東華街一段382號,1,517.0
公寓,WUA02785,裕民里,臺北市北投區裕民六路111號,1,1118.0
公寓,WUA01382,榮華里,臺北市北投區明德路100號,1,220.0
公寓,WUA01383,榮華里,臺北市北投區明德路104號,1,174.0
公寓,WUA01386,榮華里,臺北市北投區明德路120號,1,237.0
公寓,WUA01389,榮華里,臺北市北投區明德路138號,1,85.0
公寓,WUA01390,榮華里,臺北市北投區明德路146號,1,70.0
公寓,WUA01392,榮華里,臺北市北投區明德路152號,1,149.0
公寓,WUA01395,榮華里,臺北市北投區明德路164號,1,144.0
公寓,WUA01396,榮華里,臺北市北投區明德路166號,1,148.0
公寓,WUA01397,榮華里,臺北市北投區明德路176號,1,134.0
公寓,WUA01398,榮華里,臺北市北投區明德路190號,1,1336.0
公寓,WUA01399,榮華里,臺北市北投區明德路190號,1,550.0
公寓,WUA01400,榮華里,臺北市北投區明德路190號,1,789.0
公寓,WUA01403,榮華里,臺北市北投區明德路210號,1,448.0
公寓,WUA01404,榮華里,臺北市北投區明德路212號,1,956.0
公寓,WUA01407,榮華里,臺北市北投區明德路257號,1,1137.0
公寓,WUA01408,榮華里,臺北市北投區明德路265號,1,324.0
公寓,WUA01409,榮華里,臺北市北投區明德路268號,1,50.0
公寓,WUA01410,榮華里,臺北市北投區明德路269號,1,785.0
公寓,WUA01411,榮華里,臺北市北投區明德路274號,1,678.0
公寓,WUA01412,榮華里,臺北市北投區明德路275號,1,254.0
公寓,WUA01413,榮華里,臺北市北投區明德路281號,1,282.0
公寓,WUA01414,榮華里,臺北市北投區明德路285號,1,557.0
公寓,WUA01417,榮華里,臺北市北投區明德路310號,2,753.0
公寓,WUA01426,榮華里,臺北市北投區明德路86號,1,381.0
公寓,WUA01428,榮華里,臺北市北投區明德路118巷12號,1,485.0
公寓,WUA01429,榮華里,臺北市北投區明德路118巷3號,1,274.0
公寓,WUA01430,榮華里,臺北市北投區明德路118巷5號,1,68.0
公寓,WUA01431,榮華里,臺北市北投區明德路136巷13號,1,1269.0
公寓,WUA01432,榮華里,臺北市北投區明德路136巷16號,1,313.0
公寓,WUA01433,榮華里,臺北市北投區明德路136巷20號,1,133.0
公寓,WUA01434,榮華里,臺北市北投區明德路136巷5號,1,166.0
公寓,WUA01435,榮華里,臺北市北投區明德路136巷8號,1,130.0
公寓,WUA01436,榮華里,臺北市北投區明德路136巷9號,1,141.0
公寓,WUA01437,榮華里,臺北市北投區明德路150巷16號,1,109.0
公寓,WUA01438,榮華里,臺北市北投區明德路150巷22號,1,101.0
公寓,WUA01439,榮華里,臺北市北投區明德路150巷34號,1,952.0
公寓,WUA01440,榮華里,臺北市北投區明德路150巷32弄1號,1,665.0
公寓,WUA01442,榮華里,臺北市北投區明德路174巷6號,1,172.0
公寓,WUA01443,榮華里,臺北市北投區明德路188巷2號,1,253.0
公寓,WUA01444,榮華里,臺北市北投區明德路188巷10弄1號,1,185.0
公寓,WUA01446,榮華里,臺北市北投區明德路267巷6號,1,68.0
公寓,WUA01447,榮華里,臺北市北投區明德路289巷1號,1,278.0
公寓,WUA01455,榮華里,臺北市北投區東華街一段38號,1,134.0
公寓,WUA01458,榮華里,臺北市北投區東華街一段42號,1,178.0
公寓,WUA01459,榮華里,臺北市北投區東華街一段46號,1,368.0
公寓,WUA01461,榮華里,臺北市北投區東華街一段22巷8號,1,516.0
公寓,WUA01462,榮華里,臺北市北投區東華街一段22巷8號,1,568.0
公寓,WUA01757,榮華里,臺北市北投區振興街19號,1,841.0
公寓,WUA01758,榮華里,臺北市北投區振興街31號,2,892.0
公寓,WUA01845,榮華里,臺北市北投區富貴一路1號,1,554.0
公寓,WUA01846,榮華里,臺北市北投區富貴一路9號,1,242.0
公寓,WUA01847,榮華里,臺北市北投區富貴一路1巷1號,1,249.0
公寓,WUA01848,榮華里,臺北市北投區富貴一路1巷4號,1,66.0
公寓,WUA01849,榮華里,臺北市北投區富貴一路3巷12號,1,398.0
公寓,WUA01850,榮華里,臺北市北投區富貴一路3巷2號,1,256.0
公寓,WUA01851,榮華里,臺北市北投區富貴一路3巷3號,1,96.0
公寓,WUA01852,榮華里,臺北市北投區富貴一路3巷7號,1,322.0
公寓,WUA01853,榮華里,臺北市北投區富貴一路5巷20號,1,24.0
公寓,WUA01854,榮華里,臺北市北投區富貴一路5巷3號,1,129.0
公寓,WUA01855,榮華里,臺北市北投區富貴一路5巷6號,1,257.0
公寓,WUA02142,榮華里,臺北市北投區榮華一路1號,1,973.0
公寓,WUA02143,榮華里,臺北市北投區榮華一路1-6號,2,312.0
公寓,WUA02144,榮華里,臺北市北投區榮華一路12號,1,106.0
公寓,WUA02145,榮華里,臺北市北投區榮華一路13號,2,197.0
公寓,WUA02146,榮華里,臺北市北投區榮華一路14號,1,361.0
公寓,WUA02147,榮華里,臺北市北投區榮華一路2號,1,204.0
公寓,WUA02148,榮華里,臺北市北投區榮華一路3-3號,1,114.0
公寓,WUA02149,榮華里,臺北市北投區榮華一路15巷1號,1,93.0
