類別,電腦編號,村里別,地址,地下樓層數,可容納人數,備註,placemark_address
大樓,UNA00153,陽明里,澎湖縣馬公市陽明里大勇街39號,1.0,61.0,,澎湖縣馬公市陽明里大勇街39號
大樓,UNA00135,陽明里,澎湖縣馬公市陽明里大勇街7號,1.0,118.0,,澎湖縣馬公市陽明里大勇街7號
大樓,UNA00133,陽明里,澎湖縣馬公市陽明里大勇街9號,1.0,122.0,,澎湖縣馬公市陽明里大勇街9號
大樓,UNA00129,陽明里,澎湖縣馬公市陽明里大智街15號,1.0,18.0,,澎湖縣馬公市陽明里大智街15號
大樓,UNA00141,陽明里,澎湖縣馬公市陽明里大智街17號,1.0,20.0,,澎湖縣馬公市陽明里大智街17號
大樓,UNA00173,陽明里,澎湖縣馬公市陽明里大智街18巷3號,1.0,49.0,,澎湖縣馬公市陽明里大智街18巷3號
大樓,UNA00174,陽明里,澎湖縣馬公市陽明里大智街18巷5號,1.0,49.0,,澎湖縣馬公市陽明里大智街18巷5號
大樓,UNA00171,陽明里,澎湖縣馬公市陽明里大智街18巷6號,1.0,48.0,,澎湖縣馬公市陽明里大智街18巷6號
大樓,UNA00175,陽明里,澎湖縣馬公市陽明里大智街18巷7號,1.0,49.0,,澎湖縣馬公市陽明里大智街18巷7號
大樓,UNA00172,陽明里,澎湖縣馬公市陽明里大智街18巷8號,1.0,54.0,,澎湖縣馬公市陽明里大智街18巷8號
大樓,UNA00140,陽明里,澎湖縣馬公市陽明里大智街19號,1.0,22.0,,澎湖縣馬公市陽明里大智街19號
大樓,UNA00184,陽明里,澎湖縣馬公市陽明里大智街24巷13弄5號,1.0,20.0,,澎湖縣馬公市陽明里大智街24巷13弄5號
大樓,UNA00180,陽明里,澎湖縣馬公市陽明里大智街24巷27弄19號,1.0,40.0,,澎湖縣馬公市陽明里大智街24巷27弄19號
大樓,UNA00183,陽明里,澎湖縣馬公市陽明里大智街24巷27弄1號,1.0,20.0,,澎湖縣馬公市陽明里大智街24巷27弄1號
大樓,UNA00181,陽明里,澎湖縣馬公市陽明里大智街24巷27弄21號,1.0,40.0,,澎湖縣馬公市陽明里大智街24巷27弄21號
大樓,UNA00185,陽明里,澎湖縣馬公市陽明里大智街27號,1.0,52.0,,澎湖縣馬公市陽明里大智街27號
大樓,UNA00186,陽明里,澎湖縣馬公市陽明里大智街31號,1.0,52.0,,澎湖縣馬公市陽明里大智街31號
大樓,UNA00187,陽明里,澎湖縣馬公市陽明里大智街32號,1.0,24.0,,澎湖縣馬公市陽明里大智街32號
大樓,UNA00188,陽明里,澎湖縣馬公市陽明里大智街33號,1.0,52.0,,澎湖縣馬公市陽明里大智街33號
大樓,UNA00189,陽明里,澎湖縣馬公市陽明里大智街35號,1.0,52.0,,澎湖縣馬公市陽明里大智街35號
大樓,UNA00191,陽明里,澎湖縣馬公市陽明里大智街37號,1.0,18.0,,澎湖縣馬公市陽明里大智街37號
大樓,UNA00190,陽明里,澎湖縣馬公市陽明里大智街39號,1.0,18.0,,澎湖縣馬公市陽明里大智街39號
大樓,UNA00168,陽明里,澎湖縣馬公市陽明里大智街41號,1.0,53.0,,澎湖縣馬公市陽明里大智街41號
大樓,UNA00169,陽明里,澎湖縣馬公市陽明里大智街43號,1.0,53.0,,澎湖縣馬公市陽明里大智街43號
大樓,UNA00170,陽明里,澎湖縣馬公市陽明里大智街46號,1.0,53.0,,澎湖縣馬公市陽明里大智街46號
大樓,UNA00128,陽明里,澎湖縣馬公市陽明里大智街8號,1.0,189.0,,澎湖縣馬公市陽明里大智街8號
大樓,UNA00125,陽明里,澎湖縣馬公市陽明里中華路163號,1.0,140.0,,澎湖縣馬公市陽明里中華路163號
大樓,UNA00122,陽明里,澎湖縣馬公市陽明里中華路169號,1.0,101.0,,澎湖縣馬公市陽明里中華路169號
大樓,UNA00124,陽明里,澎湖縣馬公市陽明里中華路177號,1.0,101.0,,澎湖縣馬公市陽明里中華路177號
大樓,UNA00123,陽明里,澎湖縣馬公市陽明里中華路185號,1.0,52.0,,澎湖縣馬公市陽明里中華路185號
大樓,UNA00118,陽明里,澎湖縣馬公市陽明里中華路214號,1.0,622.0,,澎湖縣馬公市陽明里中華路214號
大樓,UNA00115,陽明里,澎湖縣馬公市陽明里中華路56號,1.0,254.0,,澎湖縣馬公市陽明里中華路56號
大樓,UNA00114,陽明里,澎湖縣馬公市陽明里中華路74之1號,1.0,30.0,,澎湖縣馬公市陽明里中華路74之1號
政府機關,UNA00113,陽明里,澎湖縣馬公市陽明里水源路15之2號,1.0,298.0,,澎湖縣馬公市陽明里水源路15之2號
大樓,UNA00112,陽明里,澎湖縣馬公市陽明里水源路46號,1.0,237.0,,澎湖縣馬公市陽明里水源路46號
大樓,UNA00192,陽明里,澎湖縣馬公市陽明里北辰街34號,1.0,18.0,,澎湖縣馬公市陽明里北辰街34號
大樓,UNA00194,陽明里,澎湖縣馬公市陽明里北辰街36號,1.0,18.0,,澎湖縣馬公市陽明里北辰街36號
大樓,UNA00195,陽明里,澎湖縣馬公市陽明里北辰街38號,1.0,18.0,,澎湖縣馬公市陽明里北辰街38號
大樓,UNA00126,陽明里,澎湖縣馬公市陽明里北辰街40號,1.0,18.0,,澎湖縣馬公市陽明里北辰街40號
大樓,UNA00127,陽明里,澎湖縣馬公市陽明里北辰街42號,1.0,18.0,,澎湖縣馬公市陽明里北辰街42號
大樓,UNA00136,陽明里,"23.569879211211987, 119.57598493742393",1.0,56.0,澎湖縣馬公市陽明里永安街5巷17號,"23.569879211211987, 119.57598493742393"
旅宿業,UNA00587,陽明里,澎湖縣馬公市陽明里同和路100號,1.0,1393.0,*無障礙避難,澎湖縣馬公市陽明里同和路100號
旅宿業,UNA00588,陽明里,"23.567750434773295, 119.57061559720026",1.0,527.0,澎湖縣馬公市陽明里海埔路81號,"23.567750434773295, 119.57061559720026"
大樓,UNA00121,陽明里,澎湖縣馬公市陽明里陽明路97號,1.0,10.0,,澎湖縣馬公市陽明里陽明路97號
大樓,UNA00120,陽明里,澎湖縣馬公市陽明里陽明路99號,1.0,10.0,,澎湖縣馬公市陽明里陽明路99號
大樓,UNA00110,陽明里,澎湖縣馬公市陽明里新生路118號,1.0,202.0,,澎湖縣馬公市陽明里新生路118號
政府機關,UNA00111,陽明里,澎湖縣馬公市陽明里新生路177號,1.0,314.0,,澎湖縣馬公市陽明里新生路177號
公寓,UNA00117,陽明里,澎湖縣馬公市陽明里新生路199號,1.0,722.0,,澎湖縣馬公市陽明里新生路199號
政府機關,UNA00116,陽明里,澎湖縣馬公市陽明里新生路201號,1.0,1434.0,,澎湖縣馬公市陽明里新生路201號
大樓,UNA00119,陽明里,澎湖縣馬公市陽明里新生路21號,1.0,1252.0,,澎湖縣馬公市陽明里新生路21號
旅宿業,UNA00592,陽明里,澎湖縣馬公市陽明里新店路197號,1.0,5809.0,*無障礙避難,澎湖縣馬公市陽明里新店路197號
旅宿業,UNA00585,陽明里,澎湖縣馬公市陽明里新店路6巷6號,1.0,508.0,,澎湖縣馬公市陽明里新店路6巷6號
廟宇,UNA00581,鎖港里,"23.524661703132672, 119.6034773383835",1.0,1280.0,澎湖縣馬公市鎖港里593號,"23.524661703132672, 119.6034773383835"
學校,UMA005,中和村,澎湖縣七美鄉4鄰埔內1號,1.0,120.0,,澎湖縣七美鄉4鄰埔內1號
政府機關,UMA002,東安村,澎湖縣望安鄉東安村57號,1.0,26.0,,澎湖縣望安鄉東安村57號
旅宿業,UMA006,南港村,"23.197020994398315, 119.42173080300083",1.0,60.0,,"23.197020994398315, 119.42173080300083"
大樓,UMA003,將軍所,澎湖縣望安鄉將軍村140號,1.0,10.0,,澎湖縣望安鄉將軍村140號
廟宇,UNA00564,成功村,"23.581071424850816, 119.6229364343139",1.0,195.0,澎湖縣湖西鄉成功村76號,"23.581071424850816, 119.6229364343139"
學校,UNA00562,西溪村,"23.58269645572515, 119.6416717519499",1.0,377.0,澎湖縣湖西鄉西溪村130號,"23.58269645572515, 119.6416717519499"
大樓,UNA00563,西溪村,"23.581188751953874, 119.63532289009194",1.0,119.0,澎湖縣湖西鄉西溪村45號,"23.581188751953874, 119.63532289009194"
政府機關,UNA00567,沙港村,"23.60146723739428, 119.62233777135468",1.0,250.0,澎湖縣湖西鄉沙港村75號之2,"23.60146723739428, 119.62233777135468"
馬公機場,UNA00559,隘門村,澎湖縣湖西鄉隘門村126之1號,1.0,500.0,,澎湖縣湖西鄉隘門村126之1號
學校,UNA00557,隘門村,澎湖縣湖西鄉隘門村15號,1.0,301.0,,澎湖縣湖西鄉隘門村15號
區公所,UNA00566,沙港村,澎湖縣湖西鄉鼎灣村1號之1,1.0,549.0,,澎湖縣湖西鄉鼎灣村1號之1
公車站,UNA00342,長安里,澎湖縣馬公市長安里民族路58之1號,1.0,50.0,,澎湖縣馬公市長安里民族路58之1號
