電腦編號,鄉鎮市區,村里別,地址,經度,緯度,避難樓層,可容納人數,轄管分局
XG1813,小港區,順苓里,高雄市小港區順苓里3鄰康莊路107號,"120.355147 ","22.568514 ",B1,73.0,小港分局
XG1857,小港區,順苓里,高雄市小港區順苓里11鄰平治街39號,"120.356761 ","22.567633 ",B1,73.0,小港分局
XG1859,小港區,順苓里,高雄市小港區順苓里13鄰漢民路379號,"120.356567 ","22.567018 ",B1,58.0,小港分局
XG1860,小港區,順苓里,高雄市小港區順苓里12鄰平治街52號,"120.356430 ","22.567478 ",B1,32.0,小港分局
XG1861,小港區,順苓里,高雄市小港區順苓里12鄰平治街50號,"120.356478 ","22.567478 ",B1,34.0,小港分局
XG1862,小港區,順苓里,高雄市小港區順苓里12鄰平治街48號,"120.356515 ","22.567478 ",B1,32.0,小港分局
XG1869,小港區,順苓里,高雄市小港區順苓里11鄰康莊路42號,"120.356891 ","22.568266 ",B1,122.0,小港分局
XG1873,小港區,順苓里,高雄市小港區順苓里22鄰漢民路417號,"120.357832 ","22.567008 ",B1,44.0,小港分局
XG1874,小港區,順苓里,高雄市小港區順苓里19鄰平治街16號,"120.357804 ","22.567475 ",B1,67.0,小港分局
XG1875,小港區,順苓里,高雄市小港區順苓里19鄰平治街14號,"120.357845 ","22.567475 ",B1,28.0,小港分局
XG1897,小港區,順苓里,高雄市小港區順苓里5鄰漢民路352號,"120.355795 ","22.566087 ",B1,464.0,小港分局
XG1909,小港區,順苓里,高雄市小港區順苓里22鄰漢民路395號,"120.357364 ","22.567008 ",B1,24.0,小港分局
XG1910,小港區,順苓里,高雄市小港區順苓里22鄰樂利路2號,"120.357221 ","22.567007 ",B1,23.0,小港分局
XG1911,小港區,順苓里,高雄市小港區順苓里22鄰樂利路4號,"120.357196 ","22.567055 ",B1,22.0,小港分局
XG1912,小港區,順苓里,高雄市小港區順苓里22鄰樂利路6號,"120.357198 ","22.567091 ",B1,22.0,小港分局
XG1913,小港區,順苓里,高雄市小港區順苓里22鄰樂利路8號,"120.357196 ","22.567129 ",B1,22.0,小港分局
XG1914,小港區,順苓里,高雄市小港區順苓里22鄰樂利路10號,"120.357196 ","22.567167 ",B1,22.0,小港分局
XG1915,小港區,順苓里,高雄市小港區順苓里22鄰樂利路12號,"120.357194 ","22.567204 ",B1,22.0,小港分局
XG1916,小港區,順苓里,高雄市小港區順苓里22鄰樂利路14號,"120.357196 ","22.567242 ",B1,22.0,小港分局
XG1917,小港區,順苓里,高雄市小港區順苓里22鄰樂利路16號,"120.357195 ","22.567277 ",B1,22.0,小港分局
XG1918,小港區,順苓里,高雄市小港區順苓里22鄰樂利路18號,"120.357197 ","22.567312 ",B1,22.0,小港分局
XG1919,小港區,順苓里,高雄市小港區順苓里24鄰樂利路20號,"120.357198 ","22.567656 ",B1,22.0,小港分局
XG1920,小港區,順苓里,高雄市小港區順苓里24鄰樂利路22號,"120.357197 ","22.567678 ",B1,22.0,小港分局
XG1921,小港區,順苓里,高雄市小港區順苓里24鄰樂利路24號,"120.357196 ","22.567705 ",B1,68.0,小港分局
XG1923,小港區,順苓里,高雄市小港區順苓里17鄰平治街19號,"120.357719 ","22.567619 ",B1,95.0,小港分局
XG1926,小港區,順苓里,高雄市小港區順苓里11鄰平治街41號,"120.356658 ","22.567633 ",B1,49.0,小港分局
XG1927,小港區,順苓里,高雄市小港區順苓里11鄰平治街45號,"120.356573 ","22.567632 ",B1,34.0,小港分局
XG1947,小港區,順苓里,高雄市小港區順苓里10鄰龍華街57號,"120.355957 ","22.568759 ",B1,84.0,小港分局
XG1951,小港區,順苓里,高雄市小港區順苓里26鄰永順街19號,"120.357560 ","22.569018 ",B1,39.0,小港分局
XG1954,小港區,順苓里,高雄市小港區順苓里7鄰樂利路81號,"120.356947 ","22.569350 ",B1,57.0,小港分局
XG1986,小港區,順苓里,高雄市小港區順苓里19鄰平治街6巷14號,"120.357979 ","22.567140 ",B1,320.0,小港分局
XG1989,小港區,順苓里,高雄市小港區順苓里22鄰大鵬路81號,"120.358228 ","22.567437 ",B1,59.0,小港分局
XG2053,小港區,順苓里,高雄市小港區順苓里6鄰漢民路343號,"120.355399 ","22.567041 ",B1,41.0,小港分局
XG2065,小港區,順苓里,高雄市小港區順苓里24鄰樂利路36號,"120.357196 ","22.567907 ",B1,96.0,小港分局
XG2066,小港區,順苓里,高雄市小港區順苓里24鄰樂利路30號,"120.357196 ","22.567803 ",B1,64.0,小港分局
XG2067,小港區,順苓里,高雄市小港區順苓里2鄰永順街94號,"120.355284 ","22.569127 ",B1,20.0,小港分局
XG2068,小港區,順苓里,高雄市小港區順苓里2鄰永順街92號,"120.355331 ","22.569127 ",B1,20.0,小港分局
XG2134,小港區,順苓里,高雄市小港區順苓里2鄰龍華街95號,"120.356015 ","22.569552 ",B1,20.0,小港分局
XG2135,小港區,順苓里,高雄市小港區順苓里2鄰龍華街93號,"120.356015 ","22.569517 ",B1,20.0,小港分局
XG2136,小港區,順苓里,高雄市小港區順苓里2鄰龍華街91號,"120.356014 ","22.569481 ",B1,20.0,小港分局
XG2137,小港區,順苓里,高雄市小港區順苓里2鄰龍華街89號,"120.356012 ","22.569445 ",B1,20.0,小港分局
XG2138,小港區,順苓里,高雄市小港區順苓里2鄰龍華街87號,"120.356011 ","22.569407 ",B1,20.0,小港分局
XG2139,小港區,順苓里,高雄市小港區順苓里2鄰龍華街85號,"120.356010 ","22.569372 ",B1,20.0,小港分局
XG2140,小港區,順苓里,高雄市小港區順苓里2鄰龍華街83號,"120.356010 ","22.569337 ",B1,20.0,小港分局
XG2141,小港區,順苓里,高雄市小港區順苓里2鄰龍華街81號,"120.356011 ","22.569302 ",B1,20.0,小港分局
XG2142,小港區,順苓里,高雄市小港區順苓里2鄰龍華街79號,"120.356010 ","22.569265 ",B1,81.0,小港分局
XG2160,小港區,順苓里,高雄市小港區順苓里7鄰永順街46號,"120.356872 ","22.569154 ",B1,70.0,小港分局
XG2192,小港區,順苓里,高雄市小港區順苓里12鄰漢民路371號,"120.356431 ","22.567018 ",B1,31.0,小港分局
XG2193,小港區,順苓里,高雄市小港區順苓里12鄰漢民路369號,"120.356337 ","22.567017 ",B1,41.0,小港分局
XG2194,小港區,順苓里,高雄市小港區順苓里12鄰漢民路367號,"120.356298 ","22.567017 ",B1,25.0,小港分局
XG2209,小港區,順苓里,高雄市小港區順苓里22鄰漢民路405號,"120.357586 ","22.567010 ",B1,44.0,小港分局
XG2210,小港區,順苓里,高雄市小港區順苓里22鄰漢民路409號,"120.357668 ","22.567010 ",B1,334.0,小港分局
XG2211,小港區,順苓里,高雄市小港區順苓里22鄰漢民路413號,"120.357744 ","22.567010 ",B1,44.0,小港分局
XG2212,小港區,順苓里,高雄市小港區順苓里19鄰平治街32號,"120.357316 ","22.567473 ",B1,21.0,小港分局
XG2213,小港區,順苓里,高雄市小港區順苓里19鄰平治街22號,"120.357701 ","22.567474 ",B1,21.0,小港分局
XG2214,小港區,順苓里,高雄市小港區順苓里19鄰平治街20號,"120.357738 ","22.567474 ",B1,20.0,小港分局
XG2307,小港區,順苓里,高雄市小港區順苓里5鄰漢民路352號,"120.356240 ","22.566434 ",B1,752.0,小港分局
XG2458,小港區,順苓里,高雄市小港區順苓里13鄰漢民路381號,"120.356637 ","22.567036 ",B1,226.0,小港分局
XG2674,小港區,順苓里,高雄市小港區順苓里5鄰漢民路352號,"120.355915 ","22.565997 ",B1,748.0,小港分局
XG2698,小港區,順苓里,高雄市小港區順苓里24鄰平治街31之1號,"120.357445 ","22.567618 ",B1,1380.0,小港分局
XG2725,小港區,順苓里,高雄市小港區順苓里5鄰漢民路337號,"120.355224 ","22.567098 ",B1,16.0,小港分局
XG2742,小港區,順苓里,高雄市小港區順苓里6鄰平治街70號,"120.355565 ","22.567430 ",B1,240.0,小港分局
XG2746,小港區,順苓里,高雄市小港區順苓里16鄰大鵬路119號,"120.358187 ","22.568577 ",B1,784.0,小港分局
XG2755,小港區,順苓里,高雄市小港區順苓里7鄰宏平路447號,"120.356312 ","22.569662 ",B1,501.0,小港分局
XG2779,小港區,順苓里,高雄市小港區順苓里7鄰宏平路449號,"120.356168 ","22.569662 ",B1,121.0,小港分局
XG2805,小港區,順苓里,高雄市小港區順苓里23鄰康莊路80號,"120.355688 ","22.568261 ",B1、B2,3166.0,小港分局
XG1050,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷22號,"120.360400 ","22.567499 ",B1,13.0,小港分局
XG1051,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷20號,"120.360360 ","22.567488 ",B1,13.0,小港分局
XG1052,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷18號,"120.360320 ","22.567475 ",B1,13.0,小港分局
XG1053,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷16號,"120.360286 ","22.567463 ",B1,13.0,小港分局
XG1054,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷14號,"120.360252 ","22.567450 ",B1,13.0,小港分局
XG1055,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷12號,"120.360211 ","22.567440 ",B1,13.0,小港分局
XG1056,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷10號,"120.360170 ","22.567426 ",B1,13.0,小港分局
XG1057,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷8號,"120.360136 ","22.567413 ",B1,13.0,小港分局
XG1058,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷6號,"120.360101 ","22.567402 ",B1,13.0,小港分局
XG1059,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷2之1號,"120.360066 ","22.567391 ",B1,13.0,小港分局
XG1060,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷2號,"120.360032 ","22.567383 ",B1,13.0,小港分局
XG1061,小港區,六苓里,高雄市小港區六苓里6鄰華盛街74號,"120.359875 ","22.567366 ",B1,13.0,小港分局
XG1062,小港區,六苓里,高雄市小港區六苓里6鄰華盛街72號,"120.359885 ","22.567329 ",B1,16.0,小港分局
XG1063,小港區,六苓里,高雄市小港區六苓里6鄰華盛街70號,"120.359938 ","22.567294 ",B1,16.0,小港分局
XG1064,小港區,六苓里,高雄市小港區六苓里6鄰華盛街68號,"120.359917 ","22.567239 ",B1,16.0,小港分局
XG1079,小港區,六苓里,高雄市小港區六苓里6鄰華盛街66號,"120.359943 ","22.567202 ",B1,23.0,小港分局
XG1080,小港區,六苓里,高雄市小港區六苓里6鄰漢民路629號,"120.359976 ","22.567049 ",B1,23.0,小港分局
XG1081,小港區,六苓里,高雄市小港區六苓里6鄰漢民路631號,"120.360023 ","22.567067 ",B1,23.0,小港分局
XG1082,小港區,六苓里,高雄市小港區六苓里6鄰漢民路633號,"120.360061 ","22.567077 ",B1,23.0,小港分局
XG1083,小港區,六苓里,高雄市小港區六苓里6鄰漢民路635號,"120.360097 ","22.567094 ",B1,23.0,小港分局
XG1084,小港區,六苓里,高雄市小港區六苓里6鄰漢民路637號,"120.360131 ","22.567105 ",B1,23.0,小港分局
XG1085,小港區,六苓里,高雄市小港區六苓里6鄰漢民路639號,"120.360168 ","22.567122 ",B1,23.0,小港分局
XG1087,小港區,六苓里,高雄市小港區六苓里6鄰漢民路641號,"120.360201 ","22.567140 ",B1,23.0,小港分局
XG1088,小港區,六苓里,高雄市小港區六苓里6鄰漢民路643號,"120.360239 ","22.567150 ",B1,23.0,小港分局
XG1089,小港區,六苓里,高雄市小港區六苓里6鄰漢民路645號,"120.360271 ","22.567167 ",B1,44.0,小港分局
XG1090,小港區,六苓里,高雄市小港區六苓里6鄰漢民路647號,"120.360309 ","22.567177 ",B1,23.0,小港分局
XG1091,小港區,六苓里,高雄市小港區六苓里6鄰漢民路649號,"120.360346 ","22.567195 ",B1,23.0,小港分局
XG1092,小港區,六苓里,高雄市小港區六苓里6鄰漢民路651號,"120.360381 ","22.567205 ",B1,23.0,小港分局
XG1093,小港區,六苓里,高雄市小港區六苓里6鄰漢民路653號,"120.360420 ","22.567222 ",B1,23.0,小港分局
XG1094,小港區,六苓里,高雄市小港區六苓里6鄰漢民路655號,"120.360462 ","22.567240 ",B1,23.0,小港分局
XG1133,小港區,六苓里,高雄市小港區六苓里3鄰新豊街119號,"120.360088 ","22.568784 ",B1,135.0,小港分局
XG1170,小港區,六苓里,高雄市小港區六苓里3鄰華盛街118號,"120.359709 ","22.568774 ",B1,41.0,小港分局
XG1229,小港區,六苓里,高雄市小港區六苓里4鄰華盛街96號,"120.359737 ","22.568159 ",B1,21.0,小港分局
XG1230,小港區,六苓里,高雄市小港區六苓里4鄰華盛街98號,"120.359740 ","22.568197 ",B1,20.0,小港分局
XG1231,小港區,六苓里,高雄市小港區六苓里4鄰華盛街100號,"120.359737 ","22.568232 ",B1,20.0,小港分局
XG1232,小港區,六苓里,高雄市小港區六苓里4鄰華盛街102號,"120.359736 ","22.568269 ",B1,20.0,小港分局
XG1266,小港區,六苓里,高雄市小港區六苓里4鄰華盛街76巷29號,"120.360436 ","22.567692 ",B1,49.0,小港分局
XG1495,小港區,六苓里,高雄市小港區六苓里2鄰華盛街115號,"120.359511 ","22.568691 ",B1,26.0,小港分局
XG1521,小港區,六苓里,高雄市小港區六苓里6鄰漢民路669號,"120.360764 ","22.567360 ",B1,48.0,小港分局
XG1555,小港區,六苓里,高雄市小港區六苓里4鄰華盛街76巷9號,"120.360049 ","22.567580 ",B1,15.0,小港分局
XG1559,小港區,六苓里,高雄市小港區六苓里8鄰新豐街51號,"120.361773 ","22.566669 ",B1,10.0,小港分局
XG1560,小港區,六苓里,高雄市小港區六苓里8鄰新豐街53號,"120.361759 ","22.566714 ",B1,12.0,小港分局
XG1561,小港區,六苓里,高雄市小港區六苓里8鄰新豐街55號,"120.361744 ","22.566749 ",B1,12.0,小港分局
XG1619,小港區,六苓里,高雄市小港區六苓里8鄰新豐街47之1號,"120.361835 ","22.566452 ",B1,34.0,小港分局
XG1649,小港區,六苓里,高雄市小港區六苓里4鄰華盛街76巷33號,"120.360510 ","22.567715 ",B1,12.0,小港分局
XG1650,小港區,六苓里,高雄市小港區六苓里4鄰華盛街76巷35號,"120.360544 ","22.567726 ",B1,14.0,小港分局
XG1701,小港區,六苓里,高雄市小港區六苓里8鄰新豐街59號,"120.361714 ","22.566813 ",B1,19.0,小港分局
XG1754,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷46號,"120.360794 ","22.567625 ",B1,25.0,小港分局
XG1757,小港區,六苓里,高雄市小港區六苓里6鄰漢民路691號,"120.361262 ","22.567561 ",B1,11.0,小港分局
XG1758,小港區,六苓里,高雄市小港區六苓里6鄰漢民路689號,"120.361224 ","22.567551 ",B1,11.0,小港分局
XG1759,小港區,六苓里,高雄市小港區六苓里6鄰漢民路687號,"120.361186 ","22.567533 ",B1,11.0,小港分局
XG1760,小港區,六苓里,高雄市小港區六苓里6鄰漢民路685號,"120.361148 ","22.567515 ",B1,11.0,小港分局
XG1761,小港區,六苓里,高雄市小港區六苓里6鄰漢民路683號,"120.361112 ","22.567506 ",B1,12.0,小港分局
XG1762,小港區,六苓里,高雄市小港區六苓里7鄰漢民路692號,"120.361431 ","22.567318 ",B1,12.0,小港分局
XG1763,小港區,六苓里,高雄市小港區六苓里7鄰漢民路690號,"120.361395 ","22.567308 ",B1,11.0,小港分局
XG1870,小港區,六苓里,高雄市小港區六苓里9鄰新豐街66巷3號,"120.361941 ","22.567193 ",B1,37.0,小港分局
XG1967,小港區,六苓里,高雄市小港區六苓里7鄰新豐街67號,"120.361597 ","22.567083 ",B1,32.0,小港分局
XG1990,小港區,六苓里,高雄市小港區六苓里4鄰華盛街76巷45號,"120.360737 ","22.567793 ",B1,17.0,小港分局
XG1991,小港區,六苓里,高雄市小港區六苓里4鄰華盛街76巷41號,"120.360663 ","22.567769 ",B1,17.0,小港分局
XG1992,小港區,六苓里,高雄市小港區六苓里4鄰華盛街76巷39號,"120.360626 ","22.567754 ",B1,16.0,小港分局
XG2057,小港區,六苓里,高雄市小港區六苓里1鄰大鵬路82號,"120.358577 ","22.567658 ",B1,73.0,小港分局
XG2127,小港區,六苓里,高雄市小港區六苓里4鄰華盛街94之1號,"120.359720 ","22.567816 ",B1,31.0,小港分局
XG2128,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷34號,"120.360612 ","22.567564 ",B1,17.0,小港分局
XG2129,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷32號,"120.360575 ","22.567554 ",B1,17.0,小港分局
XG2130,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷30號,"120.360541 ","22.567542 ",B1,17.0,小港分局
XG2131,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷28號,"120.360502 ","22.567530 ",B1,17.0,小港分局
XG2132,小港區,六苓里,高雄市小港區六苓里6鄰華盛街76巷26號,"120.360471 ","22.567518 ",B1,17.0,小港分局
XG2143,小港區,六苓里,高雄市小港區六苓里4鄰華盛街86巷9號,"120.360011 ","22.568034 ",B1,21.0,小港分局
XG2144,小港區,六苓里,高雄市小港區六苓里4鄰華盛街86巷7號,"120.359973 ","22.568024 ",B1,20.0,小港分局
XG2145,小港區,六苓里,高雄市小港區六苓里4鄰華盛街86巷5號,"120.359933 ","22.568016 ",B1,20.0,小港分局
XG2146,小港區,六苓里,高雄市小港區六苓里4鄰華盛街86巷3號,"120.359894 ","22.568007 ",B1,25.0,小港分局
XG2147,小港區,六苓里,高雄市小港區六苓里4鄰華盛街94之2號,"120.359737 ","22.567972 ",B1,62.0,小港分局
XG2148,小港區,六苓里,高雄市小港區六苓里4鄰華盛街86巷18號,"120.360218 ","22.567888 ",B1,19.0,小港分局
XG2149,小港區,六苓里,高雄市小港區六苓里4鄰華盛街86巷16號,"120.360181 ","22.567881 ",B1,20.0,小港分局
XG2150,小港區,六苓里,高雄市小港區六苓里4鄰華盛街86巷14號,"120.360141 ","22.567874 ",B1,20.0,小港分局
XG2151,小港區,六苓里,高雄市小港區六苓里4鄰華盛街86巷12號,"120.360104 ","22.567869 ",B1,20.0,小港分局
XG2152,小港區,六苓里,高雄市小港區六苓里4鄰華盛街86巷10號,"120.360066 ","22.567862 ",B1,23.0,小港分局
XG2153,小港區,六苓里,高雄市小港區六苓里4鄰華盛街86巷8號,"120.360029 ","22.567855 ",B1,23.0,小港分局
XG2154,小港區,六苓里,高雄市小港區六苓里4鄰華盛街86巷6號,"120.359990 ","22.567850 ",B1,23.0,小港分局
XG2155,小港區,六苓里,高雄市小港區六苓里4鄰華盛街86巷4號,"120.359952 ","22.567843 ",B1,23.0,小港分局
XG2156,小港區,六苓里,高雄市小港區六苓里4鄰華盛街86巷2號,"120.359914 ","22.567837 ",B1,20.0,小港分局
XG2266,小港區,六苓里,高雄市小港區六苓里6鄰漢民路675巷16號,"120.360874 ","22.567785 ",B1,81.0,小港分局
XG2657,小港區,六苓里,高雄市小港區六苓里2鄰華盛街101號,"120.359508 ","22.568321 ",B1,449.0,小港分局
XG2724,小港區,六苓里,高雄市小港區六苓里7鄰漢民路500號,"120.359185 ","22.566704 ",B1,1206.0,小港分局
XG2778,小港區,六苓里,高雄市小港區六苓里5鄰大鵬路72號,"120.358622 ","22.567333 ",B1,3614.0,小港分局
XG2791,小港區,六苓里,高雄市小港區六苓里3鄰新豐街111號,"120.360288 ","22.568764 ",B1,1854.0,小港分局
XG0846,小港區,宏亮里,高雄市小港區宏亮里3鄰安和街119號,"120.359254 ","22.569251 ",B1,34.0,小港分局
XG0847,小港區,宏亮里,高雄市小港區宏亮里3鄰安和街129號,"120.359137 ","22.569141 ",B1,30.0,小港分局
XG0862,小港區,宏亮里,高雄市小港區宏亮里10鄰漢民路710巷46號,"120.362347 ","22.566662 ",B1,45.0,小港分局
XG0863,小港區,宏亮里,高雄市小港區宏亮里10鄰漢民路710巷50號,"120.362393 ","22.566572 ",B1,45.0,小港分局
XG0864,小港區,宏亮里,高雄市小港區宏亮里9鄰漢民路720號,"120.362405 ","22.567620 ",B1,95.0,小港分局
XG0867,小港區,宏亮里,高雄市小港區宏亮里13鄰山明路429號,"120.362728 ","22.567160 ",B1,70.0,小港分局
XG0922,小港區,宏亮里,高雄市小港區宏亮里2鄰新豐街138號,"120.359886 ","22.568981 ",B1,71.0,小港分局
XG0923,小港區,宏亮里,高雄市小港區宏亮里4鄰安和街80號,"120.360198 ","22.569376 ",B1,45.0,小港分局
XG0924,小港區,宏亮里,高雄市小港區宏亮里4鄰安和街88號,"120.360018 ","22.569376 ",B1,45.0,小港分局
XG0960,小港區,宏亮里,高雄市小港區宏亮里8鄰漢民路711號,"120.362013 ","22.567924 ",B1,72.0,小港分局
XG0961,小港區,宏亮里,高雄市小港區宏亮里8鄰漢民路713號,"120.362106 ","22.567969 ",B1,22.0,小港分局
XG0965,小港區,宏亮里,高雄市小港區宏亮里12鄰安和街1號,"120.361360 ","22.568183 ",B1,61.0,小港分局
XG1046,小港區,宏亮里,高雄市小港區宏亮里6鄰山明路541巷1號,"120.361763 ","22.569035 ",B1,382.0,小港分局
XG1131,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路343號,"120.360009 ","22.569642 ",B1,23.0,小港分局
XG1165,小港區,宏亮里,高雄市小港區宏亮里3鄰安和街105號,"120.359632 ","22.569251 ",B1,36.0,小港分局
XG1166,小港區,宏亮里,高雄市小港區宏亮里3鄰安和街107巷2號,"120.359533 ","22.569170 ",B1,36.0,小港分局
XG1172,小港區,宏亮里,高雄市小港區宏亮里2鄰新豐街146號,"120.359410 ","22.568980 ",B1,125.0,小港分局
XG1319,小港區,宏亮里,高雄市小港區宏亮里13鄰漢民路710巷17號,"120.362444 ","22.567050 ",B1,12.0,小港分局
XG1320,小港區,宏亮里,高雄市小港區宏亮里13鄰漢民路710巷19號,"120.362461 ","22.567015 ",B1,12.0,小港分局
XG1321,小港區,宏亮里,高雄市小港區宏亮里13鄰漢民路710巷21號,"120.362478 ","22.566987 ",B1,12.0,小港分局
XG1322,小港區,宏亮里,高雄市小港區宏亮里13鄰漢民路710巷23號,"120.362494 ","22.566960 ",B1,35.0,小港分局
XG1374,小港區,宏亮里,高雄市小港區宏亮里4鄰安和街114號,"120.359424 ","22.569379 ",B1,31.0,小港分局
XG1375,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路359號,"120.359708 ","22.569641 ",B1,19.0,小港分局
XG1376,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路357號,"120.359747 ","22.569641 ",B1,19.0,小港分局
XG1377,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路355號,"120.359782 ","22.569590 ",B1,19.0,小港分局
XG1378,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路353號,"120.359787 ","22.569641 ",B1,19.0,小港分局
XG1382,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路387號,"120.359084 ","22.569641 ",B1,20.0,小港分局
XG1383,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路385號,"120.359126 ","22.569638 ",B1,20.0,小港分局
XG1384,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路383號,"120.359168 ","22.569640 ",B1,20.0,小港分局
XG1385,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路381號,"120.359211 ","22.569638 ",B1,20.0,小港分局
XG1386,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路379號,"120.359254 ","22.569638 ",B1,20.0,小港分局
XG1387,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路377號,"120.359296 ","22.569638 ",B1,20.0,小港分局
XG1388,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路389巷3號,"120.359087 ","22.569406 ",B1,30.0,小港分局
XG1389,小港區,宏亮里,高雄市小港區宏亮里4鄰安和街126號,"120.359170 ","22.569379 ",B1,21.0,小港分局
XG1390,小港區,宏亮里,高雄市小港區宏亮里4鄰安和街124號,"120.359213 ","22.569379 ",B1,21.0,小港分局
XG1391,小港區,宏亮里,高雄市小港區宏亮里4鄰安和街122號,"120.359254 ","22.569381 ",B1,21.0,小港分局
XG1392,小港區,宏亮里,高雄市小港區宏亮里4鄰安和街120號,"120.359298 ","22.569381 ",B1,21.0,小港分局
XG1421,小港區,宏亮里,高雄市小港區宏亮里6鄰宏平路287號,"120.361206 ","22.569665 ",B1,19.0,小港分局
XG1422,小港區,宏亮里,高雄市小港區宏亮里6鄰宏平路289號,"120.361169 ","22.569655 ",B1,21.0,小港分局
XG1459,小港區,宏亮里,高雄市小港區宏亮里1鄰大鵬路150號,"120.358588 ","22.569230 ",B1,57.0,小港分局
XG1465,小港區,宏亮里,高雄市小港區宏亮里1鄰大鵬路146號,"120.358588 ","22.569140 ",B1,20.0,小港分局
XG1466,小港區,宏亮里,高雄市小港區宏亮里1鄰大鵬路144號,"120.358591 ","22.569102 ",B1,20.0,小港分局
XG1467,小港區,宏亮里,高雄市小港區宏亮里1鄰大鵬路142號,"120.358592 ","22.569057 ",B1,20.0,小港分局
XG1468,小港區,宏亮里,高雄市小港區宏亮里1鄰大鵬路140號,"120.358559 ","22.568950 ",B1,43.0,小港分局
XG1469,小港區,宏亮里,高雄市小港區宏亮里1鄰新豐街176號,"120.358604 ","22.568950 ",B1,13.0,小港分局
XG1470,小港區,宏亮里,高雄市小港區宏亮里1鄰新豐街174號,"120.358644 ","22.568950 ",B1,13.0,小港分局
XG1471,小港區,宏亮里,高雄市小港區宏亮里1鄰新豐街172號,"120.358684 ","22.568950 ",B1,13.0,小港分局
XG1472,小港區,宏亮里,高雄市小港區宏亮里1鄰新豐街170號,"120.358726 ","22.568950 ",B1,13.0,小港分局
XG1473,小港區,宏亮里,高雄市小港區宏亮里1鄰新豐街168號,"120.358767 ","22.568950 ",B1,13.0,小港分局
XG1474,小港區,宏亮里,高雄市小港區宏亮里1鄰新豐街166號,"120.358808 ","22.568950 ",B1,13.0,小港分局
XG1475,小港區,宏亮里,高雄市小港區宏亮里1鄰新豐街164號,"120.358850 ","22.568950 ",B1,13.0,小港分局
XG1476,小港區,宏亮里,高雄市小港區宏亮里1鄰新豐街162號,"120.358890 ","22.568950 ",B1,13.0,小港分局
XG1477,小港區,宏亮里,高雄市小港區宏亮里1鄰新豐街160號,"120.358949 ","22.568950 ",B1,27.0,小港分局
XG1478,小港區,宏亮里,高雄市小港區宏亮里1鄰安和街128號,"120.358922 ","22.569132 ",B1,37.0,小港分局
XG1494,小港區,宏亮里,高雄市小港區宏亮里1鄰大鵬路148號,"120.358588 ","22.569175 ",B1,33.0,小港分局
XG1496,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路323號,"120.360412 ","22.569642 ",B1,46.0,小港分局
XG1497,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路325號,"120.360371 ","22.569642 ",B1,13.0,小港分局
XG1498,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路327號,"120.360331 ","22.569642 ",B1,13.0,小港分局
XG1499,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路329號,"120.360292 ","22.569642 ",B1,13.0,小港分局
XG1500,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路331號,"120.360249 ","22.569642 ",B1,13.0,小港分局
XG1501,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路333號,"120.360210 ","22.569642 ",B1,13.0,小港分局
XG1502,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路335號,"120.360169 ","22.569642 ",B1,13.0,小港分局
XG1503,小港區,宏亮里,高雄市小港區宏亮里4鄰宏平路337號,"120.360130 ","22.569642 ",B1,13.0,小港分局
XG1504,小港區,宏亮里,高雄市小港區宏亮里4鄰安和街110號,"120.359513 ","22.569379 ",B1,14.0,小港分局
XG1505,小港區,宏亮里,高雄市小港區宏亮里4鄰安和街108號,"120.359554 ","22.569379 ",B1,39.0,小港分局
