類別,電腦編號,村里別,地址,"地下樓 層數",可容納人數,派出所,備註,經度,緯度
太璞社區,D411000043,富貴里,新北市三重區富貴里環河北路3段106號,1.0,787.0,重陽派出所,,121.49518,25.087001
榮耀之音公園樂章,D411000054,富貴里,新北市三重區富貴里吉祥街70號,1.0,431.0,重陽派出所,,121.48942,25.09049
溪美抽水站,D411000055,富貴里,新北市三重區富貴里環河北路3段506號,1.0,2149.0,重陽派出所,,121.48925,25.091448
東禧之星社區,D411000056,富貴里,新北市三重區富貴里集賢路6號,1.0,919.0,重陽派出所,,121.49469,25.087361
私人住宅大樓,D411000057,富貴里,新北市三重區富貴里集賢路125號,1.0,798.0,重陽派出所,,121.48952,25.08932
霞觀社區,D411000058,富貴里,新北市三重區富貴里環河北路3段166號,1.0,868.0,重陽派出所,,121.49395,25.088167
私人住宅大樓,D411000059,富貴里,新北市三重區富貴里三信路118號,1.0,556.0,重陽派出所,,121.48988,25.08806
私人住宅大樓,D411000060,富貴里,新北市三重區富貴里三信路126號,1.0,722.0,重陽派出所,,121.48976,25.08803
臨江仙社區,D411000061,五華里,新北市三重區五華里集賢路25號,1.0,1154.0,重陽派出所,,121.49623,25.085496
星巴克集賢門市,D411000063,富貴里,新北市三重區富貴里集賢路137號,1.0,1118.0,重陽派出所,,121.48914,25.089341
吉美水艷社區,D411000065,富貴里,新北市三重區富貴里環河北路3段396號,1.0,584.0,重陽派出所,,121.49133,25.090198
私人住宅大樓,D411000067,富貴里,新北市三重區富貴里集賢路79號,1.0,914.0,重陽派出所,,121.49439,25.086705
私人住宅大樓,D411000069,慈化里,新北市三重區慈化里碧華街260號,1.0,277.0,重陽派出所,,121.48795,25.082936
私人住宅大樓,D411000071,富福里,新北市三重區富福里碧華街318號,1.0,118.0,重陽派出所,,121.48989,25.083635
AKAI咖啡館,D411000072,富貴里,新北市三重區富貴里集賢路101號,1.0,3164.0,重陽派出所,,121.49047,25.089116
極境大廈,D411000073,五華里,新北市三重區五華里集賢路35號,1.0,1282.0,重陽派出所,,121.49547,25.086094
凱悅登峰,D411000074,富貴里,新北市三重區富貴里環河北路3段286號,1.0,672.0,重陽派出所,,121.49255,25.08942
隆榮金紙行,D411000075,慈化里,新北市三重區慈化里碧華街209號,1.0,190.0,重陽派出所,,121.48838,25.082784
喜悅私人住宅大樓,D411000076,富貴里,新北市三重區富貴里環河北路3段266號,1.0,895.0,重陽派出所,,121.49299,25.089067
拉亞漢堡,D411000077,五華里,新北市三重區五華里仁義街379號,1.0,581.0,重陽派出所,,121.49477,25.085186
集達貿易有限公司,D411000080,富貴里,新北市三重區富貴里集賢路138號,1.0,559.0,重陽派出所,,121.48985,25.089854
全家便利商店,D411000081,五華里,新北市三重區五華里仁義街317號,1.0,651.0,重陽派出所,,121.49541,25.084326
陸江,D411000082,富貴里,新北市三重區富貴里集賢路117號,1.0,1487.0,重陽派出所,,121.48992,25.08926
私人住宅大樓,D411000084,慈化里,新北市三重區慈化里碧華街294巷17號,1.0,188.0,重陽派出所,,121.48876,25.084227
合嘉無盡藏社區,D411000088,富貴里,新北市三重區富貴里進安街105號,1.0,367.0,重陽派出所,,121.49447,25.08661
新北市消防局慈福分隊,D411000089,慈化里,新北市三重區慈化里溪尾街301號,1.0,345.0,重陽派出所,,121.48763,25.083392
公寓,D411000090,富貴里,新北市三重區富貴里五華街147號,1.0,328.0,重陽派出所,,121.49079,25.084742
私人住宅大樓,D411000091,五華里,新北市三重區五華里五華街87巷2號,1.0,2143.0,重陽派出所,,121.49217,25.08349
私人住宅大樓,D411000092,富華里,新北市三重區碧華里7鄰集英路6號,1.0,1168.0,重陽派出所,,121.48698,25.085651
全坤峰景社區,D411000098,富貴里,新北市三重區富貴里集賢路112號,1.0,1287.0,重陽派出所,,121.49136,25.089499
國泰一品社區,D411000100,五華里,新北市三重區五華里進安街86號,1.0,1325.0,重陽派出所,,121.49573,25.084937
私人住宅大樓,D411000101,富福里,新北市三重區富福里仁義街397號,1.0,144.0,重陽派出所,,121.49445,25.085791
私人住宅大樓,D411000102,富貴里,新北市三重區富貴里集賢路2號,1.0,61.0,重陽派出所,,121.49535,25.086775
天河宏琚社區,D411000103,富貴里,新北市三重區富貴里環河北路3段280號,1.0,1003.0,重陽派出所,,121.49272,25.08928
五華悅社區,D411000104,慈祐里,新北市三重區慈祐里五華街92號,1.0,764.0,重陽派出所,,121.49283,25.08233
國稅局三重稽徵所,D411000105,富貴里,新北市三重區富貴里集賢路173號,1.0,385.0,重陽派出所,,121.48761,25.089229
東禧天下社區,D411000106,五華里,新北市三重區五華里進安街81號,2.0,788.0,重陽派出所,,121.49616,25.085093
大楚洋酒行,D411000107,五福里,新北市三重區五福里進安街21號,2.0,1013.0,重陽派出所,,121.49689,25.08396
私人住宅大樓,D411000108,五福里,新北市三重區五福里仁義街269號,1.0,295.0,重陽派出所,,121.49598,25.083287
碧富御社區,D411000109,富福里,新北市三重區富福里碧華街306號,1.0,122.0,重陽派出所,,121.4898,25.083527
首捷社區,D411000110,富貴里,新北市三重區富貴里三信路100號,1.0,625.0,重陽派出所,,121.49029,25.088283
加州森林國際幼兒園,D411000111,碧華里,新北市三重區碧華里碧華街148巷20號,1.0,641.0,重陽派出所,,121.48466,25.082777
信義房屋,D411000112,碧華里,新北市三重區碧華里五華街236號,1.0,572.0,重陽派出所,,121.48782,25.087123
私人住宅大樓,D411000113,富貴里,新北市三重區富貴里集賢路161號,1.0,1181.0,重陽派出所,,121.48803,25.08926
陸江社區,D411000114,富貴里,新北市三重區富貴里集賢路116號,1.0,2011.0,重陽派出所,,121.49105,25.089559
路易莎,D411000115,慈祐里,新北市三重區慈祐里溪尾街177號,1.0,1740.0,重陽派出所,,121.48883,25.080413
私人住宅大樓,D411000116,慈祐里,新北市三重區慈祐里溪尾街181號,1.0,687.0,重陽派出所,,121.48876,25.080467
私人住宅大樓,D411000117,碧華里,新北市三重區碧華里集賢路186號,1.0,218.0,重陽派出所,,121.48408,25.088237
正美社區,D411000118,碧華里,新北市三重區碧華里集英路88號,1.0,537.0,重陽派出所,,121.48534,25.086974
首都花園社區,D411000119,碧華里,新北市三重區碧華里溪尾街320號,1.0,3156.0,重陽派出所,,121.48779,25.084623
"Times 停車場",D411000121,碧華里,新北市三重區碧華里溪尾街264巷252號,1.0,244.0,重陽派出所,,121.48736,25.083583
私人住宅大樓,D411000122,碧華里,新北市三重區碧華里碧華街148巷52號,1.0,811.0,重陽派出所,,121.48497,25.082882
私人住宅大樓,D411000123,碧華里,新北市三重區碧華里溪尾街332號,1.0,2781.0,重陽派出所,,121.48817,25.085036
私人住宅大樓,D411000124,碧華里,新北市三重區碧華里碧華街198號,1.0,212.0,重陽派出所,,121.48644,25.082215
私人住宅大樓,D411000125,碧華里,新北市三重區碧華里集英路46號,1.0,528.0,重陽派出所,,121.48646,25.085888
夏威夷按摩店,D411000126,碧華里,新北市三重區碧華里集賢路201號,1.0,414.0,重陽派出所,,121.48386,25.087635
東禧一品社區,D411000127,碧華里,新北市三重區碧華里三信路85號,1.0,777.0,重陽派出所,,121.48686,25.084973
家樂福,D411000128,碧華里,新北市三重區碧華里五華街282號,1.0,3190.0,重陽派出所,,121.48648,25.087995
全家超商,D411000129,碧華里,新北市三重區碧華里三賢街201號,1.0,909.0,重陽派出所,,121.48537,25.086716
布新咖啡店,D411000130,碧華里,新北市三重區碧華里集英路126號,1.0,909.0,重陽派出所,,121.48479,25.087412
私人住宅大樓,D411000131,碧華里,新北市三重區碧華里三信路176號,1.0,222.0,重陽派出所,,121.48804,25.086435
私人住宅大樓,D411000132,碧華里,新北市三重區碧華里集英路62號,1.0,1142.0,重陽派出所,,121.48609,25.086105
崔紀麻辣鍋,D411000133,碧華里,新北市三重區碧華里集英路67號,1.0,264.0,重陽派出所,,121.48602,25.086705
私人住宅大樓,D411000134,碧華里,新北市三重區碧華里集英路116號,1.0,174.0,重陽派出所,,121.48494,25.087246
原創社區,D411000135,碧華里,新北市三重區碧華里集英路1號,1.0,1025.0,重陽派出所,,121.48732,25.085982
天閣大廈,D411000136,碧華里,新北市三重區碧華里集英路59號,1.0,1020.0,重陽派出所,,121.48632,25.086556
日安巴黎社區,D411000137,碧華里,新北市三重區碧華里永安北路2段171號,1.0,272.0,重陽派出所,,121.48398,25.085188
紐約紐約社區,D411000138,碧華里,新北市三重區碧華里集勇街19號,1.0,1704.0,重陽派出所,,121.48488,25.085273
筑美館,D411000139,碧華里,新北市三重區碧華里集勇街63號,1.0,760.0,重陽派出所,,121.48436,25.085941
品巴黎社區,D411000140,碧華里,新北市三重區碧華里集仁街148號,1.0,577.0,重陽派出所,,121.48482,25.086398
集英堡三期大廈,D411000141,碧華里,新北市三重區碧華里集仁街158號,1.0,1448.0,重陽派出所,,121.48466,25.086525
私人住宅大樓,D411000142,碧華里,新北市三重區碧華里集勇街72號,1.0,117.0,重陽派出所,,121.48429,25.085549
合康柏悅社區,D411000143,碧華里,新北市三重區碧華里集仁街2號,1.0,1690.0,重陽派出所,,121.48698,25.084626
私人住宅大樓,D411000144,碧華里,新北市三重區碧華里仁安街37號,1.0,880.0,重陽派出所,,121.48437,25.084126
碧華國中,D411000145,富貴里,新北市三重區富貴里三信路166號,1.0,1517.0,重陽派出所,,121.48905,25.087232
樺輝心世界社區,D411000146,碧華里,新北市三重區碧華里三信路25號,1.0,927.0,重陽派出所,,121.48821,25.086121
青漾寓所,D411000147,富貴里,新北市三重區富貴里吉祥街65號,1.0,222.0,重陽派出所,,121.48957,25.090185
鴻華天水社區,D411000148,富貴里,新北市三重區富貴里21鄰環河北路3段490號,1.0,1212.0,重陽派出所,,121.49007,25.091239
私人住宅大樓,D410000123,二重里,新北市三重區二重里穀保街93號,1.0,229.0,大有派出所,,121.4725368,25.06849937
私人住宅大樓,D408001348,光田里,新北市三重區光田里新北大道一段63號,1.0,490.0,光明派出所,,121.4860278,25.06175297
私人住宅大樓,D402000172,成功里,新北市三重區成功里成功二街77號,1.0,601.0,中興橋派出所,,121.4870832,25.04969945
私人住宅大樓,D411000151,富貴里,新北市三重區富貴里環河北路三段180號,1.0,537.0,重陽派出所,,121.4935821,25.08881214
私人住宅大樓,D401001389,谷王里,新北市三重區谷王里神農街207號,1.0,250.0,二重派出所,,121.473937,25.05666028
私人住宅大樓,D410000124,大有里,新北市三重區大有里穀保街115號,1.0,215.0,大有派出所,,121.4717752,25.06834073
私人住宅大樓,D405000124,長泰里,新北市三重區長泰里長榮路55號,1.0,301.0,長泰派出所,,121.5018466,25.06909683
私人住宅大樓,D408001349,田安里,新北市三重區田安里新北大道一段116號,1.0,418.0,光明派出所,,121.4831756,25.06140631
私人住宅大樓,D401001390,神農里,新北市三重區神農里神農街526號,1.0,654.0,二重派出所,,121.4741156,25.05930259
私人住宅大樓,D402000174,成功里,新北市三重區成功里水漾路一段69號,1.0,802.0,中興橋派出所,,121.4857239,25.04992577
私人住宅大樓,D402000175,福德里,新北市三重區福德里成功路120之1號,1.0,1170.0,中興橋派出所,,121.4854567,25.05209939
更寮國小(朝陽樓),DC05000003,興珍里,新北市五股區興珍里四維路2號,1.0,215.0,更寮派出所,,121.4677,25.06977
重村鋼模機械股份有限公司,DC05000006,興珍里,新北市五股區興珍里四維路30巷23號,1.0,364.0,更寮派出所,,121.4682,25.07154
公寓,DC05000019,興珍里,新北市五股區興珍里國道路3段22號,1.0,348.0,更寮派出所,,121.4683,25.07519
仁義富麗,DC05000028,興珍里,新北市五股區興珍里四維路90號,1.0,931.0,更寮派出所,,121.4675,25.07313
公寓,DC05000031,興珍里,新北市五股區興珍里四維路65號,1.0,686.0,更寮派出所,,121.4671,25.07189
公寓,DC05000032,興珍里,新北市五股區興珍里中興路1段191號,1.0,152.0,更寮派出所,,121.464,25.07385
公寓,DC05000033,興珍里,新北市五股區興珍里中興路1段201號,1.0,375.0,更寮派出所,,121.4635,25.0741
公寓,DC05000034,興珍里,新北市五股區興珍里中興路1段128巷4號,1.0,356.0,更寮派出所,,121.4657,25.07389
博達精機有限公司,DC05000037,興珍里,新北市五股區興珍里中興路1段151巷3號,1.0,73.0,更寮派出所,,121.4651,25.07292
公寓,DC05000048,興珍里,新北市五股區興珍里中興路1段80號,1.0,125.0,更寮派出所,,121.4668,25.07309
公寓,DC05000051,興珍里,新北市五股區興珍里中興路1段128巷16號,1.0,313.0,更寮派出所,,121.4657,25.07457
公寓,DC05000052,興珍里,新北市五股區興珍里中興路1段128巷8號,1.0,471.0,更寮派出所,,121.4657,25.07412
定昌洗衣器材有限公司,DC05000053,興珍里,新北市五股區興珍里中興路1段162號,1.0,232.0,更寮派出所,,121.4642,25.07405
公寓,DC05000055,興珍里,新北市五股區興珍里中興路1段128巷20號,1.0,263.0,更寮派出所,,121.4657,25.07476
公寓,DC05000056,興珍里,新北市五股區興珍里中興路1段128巷32號,1.0,263.0,更寮派出所,,121.4658,25.07525
公寓,DC05000058,興珍里,新北市五股區興珍里中興路1段128巷24號,1.0,263.0,更寮派出所,,121.4658,25.07498
公寓,DC05000059,興珍里,新北市五股區興珍里中興路一段128巷36號,1.0,263.0,更寮派出所,,121.4658,25.07534
陸村企業股份有限公司,DC05000061,更寮里,新北市五股區更寮里中興路2段9巷4號,1.0,32.0,更寮派出所,,121.463,25.07383
公寓,DC05000062,更寮里,新北市五股區更寮里中興路2段9巷1號,1.0,12.0,更寮派出所,,121.4636,25.07323
碩隆精密工業,DC05000063,興珍里,新北市五股區興珍里中興路1段197號,1.0,265.0,更寮派出所,,121.4638,25.07369
公寓,DC05000065,興珍里,新北市五股區興珍里中興路1段128巷12號,1.0,437.0,更寮派出所,,121.4657,25.07434
公寓,DC05000067,興珍里,新北市五股區興珍里中興路1段128巷28號,1.0,263.0,更寮派出所,,121.4658,25.07511
官邸世家,DC05000068,興珍里,新北市五股區興珍里四維路125號,1.0,1063.0,更寮派出所,,121.4674,25.07386
官邸世家,DC05000069,興珍里,新北市五股區興珍里四維路135巷8號,1.0,179.0,更寮派出所,,121.4672,25.07485
宏柏大廈,DC05000070,興珍里,新北市五股區興珍里中興路1段106號,1.0,540.0,更寮派出所,,121.4662,25.07334
台北得意GO,DC05000073,興珍里,新北市五股區興珍里四維路114號,2.0,2422.0,更寮派出所,,121.4678,25.07409
藏藝,DC05000080,興珍里,新北市五股區興珍里12鄰四維路179號,1.0,145.0,更寮派出所,,121.4678,25.07525
私人住宅大樓,DC06000001,成州里,新北市五股區成州里凌雲路1段83巷7弄9號,1.0,256.0,成州派出所,,121.4497,25.10034
私人住宅大樓,DC06000002,成州里,新北市五股區成州里凌雲路1段109巷25弄2號,1.0,398.0,成州派出所,,121.4496,25.10037
私人住宅大樓,DC06000003,成州里,新北市五股區成州里西雲路248號,1.0,603.0,成州派出所,,121.449,25.09703
私人住宅大樓,DC06000004,成州里,新北市五股區成州里成泰路3段513號,1.0,161.0,成州派出所,,121.4513,25.10055
私人住宅大樓,DC06000005,集賢里,新北市五股區集賢里成泰路3段577巷132號,1.0,134.0,成州派出所,,121.4482,25.10421
私人住宅大樓,DC06000006,集賢里,新北市五股區集賢里成泰路3段577巷118號,1.0,331.0,成州派出所,,121.4487,25.1043
私人住宅大樓,DC06000007,集賢里,新北市五股區集賢里成泰路3段577巷128號,1.0,336.0,成州派出所,,121.4484,25.10433
私人住宅大樓,DC06000008,集賢里,新北市五股區集賢里凌雲路1段158巷15號,1.0,154.0,成州派出所,,121.4477,25.10359
私人住宅大樓,DC06000009,成功里,新北市五股區成功里西雲路167號,1.0,293.0,成州派出所,,121.4468,25.09478
私人住宅大樓,DC06000012,成德里,新北市五股區成德里凌雲路1段150號,1.0,151.0,成州派出所,,121.4492,25.10252
私人住宅大樓,DC06000013,成功里,新北市五股區成功里成泰路3段245巷14號,1.0,199.0,成州派出所,,121.4463,25.09393
金百利,DC06000014,成功里,新北市五股區成功里成泰路3段309號1,1.0,1651.0,成州派出所,,121.4476,25.09476
私人住宅大樓,DC06000015,成泰里,新北市五股區成泰里成泰路3段2巷1號20,1.0,414.0,成州派出所,,121.4415,25.08711
荷蘭,DC06000016,集福里,新北市五股區集福里成泰路4段22巷29號,1.0,86.0,成州派出所,,121.4553,25.10839
富貴林,DC06000017,集賢里,新北市五股區集賢里天乙路16號,1.0,852.0,成州派出所,,121.4487,25.10349
私人住宅大樓,DC06000018,集福里,新北市五股區集福里成泰路4段22巷23號,1.0,114.0,成州派出所,,121.4549,25.1078
好運來,DC06000019,集賢里,新北市五股區集賢里天乙路81號,1.0,486.0,成州派出所,,121.448,25.10464
清水灣,DC06000020,集福里,新北市五股區集福里成泰路4段10號,1.0,811.0,成州派出所,,121.4533,25.10633
私人住宅大樓,DC06000021,成州里,新北市五股區成州里凌雲路1段149巷13號,1.0,2123.0,成州派出所,,121.4486,25.10069
私人住宅大樓,DC06000022,成泰里,新北市五股區成泰里御史路1巷101弄1號,2.0,824.0,成州派出所,,121.441,25.09094
私人住宅大樓,DC06000023,成泰里,新北市五股區成泰里御史路55號,1.0,1072.0,成州派出所,,121.4419,25.09356
私人住宅大樓,DC06000025,成泰里,新北市五股區成泰里成泰路3段16號,1.0,512.0,成州派出所,,121.442,25.0879
私人住宅大樓,DC06000030,成功里,新北市五股區成功里西雲路183號1,1.0,595.0,成州派出所,,121.4476,25.09555
大漢愛鄉,DC06000031,成州里,新北市五股區成州里西雲路203巷1至18號,3.0,785.0,成州派出所,,121.4478,25.09692
私人住宅大樓,DC06000032,集賢里,新北市五股區集賢里凌雲路1段158巷14號,1.0,1247.0,成州派出所,,121.4479,25.10349
私人住宅大樓,DC06000033,集賢里,新北市五股區集賢里凌雲路1段158巷20號,1.0,864.0,成州派出所,,121.448,25.10381
成州國小梅林樓,DC06000034,成州里,新北市五股區成州里成泰路3段493號,1.0,230.0,成州派出所,,121.4505,25.09977
私人住宅大樓,DC06000035,成州里,新北市五股區成州里凌雲路1段161號,1.0,222.0,成州派出所,,121.4489,25.10249
美麗堡,DC06000036,成功里,新北市五股區成功里西雲路105號,2.0,1522.0,成州派出所,,121.4438,25.09277
私人住宅大樓,DC06000037,集賢里,新北市五股區集賢里成泰路3段577巷80弄93號,1.0,157.0,成州派出所,,121.4491,25.10481
台北青年城,DC06000038,成功里,新北市五股區成功里西雲路136號1,1.0,1702.0,成州派出所,,121.4455,25.09396
私人住宅大樓,DC06000039,集福里,新北市五股區集福里成泰路4段24號1,1.0,449.0,成州派出所,,121.4541,25.1073
私人住宅大樓,DC06000040,成德里,新北市五股區成德里天乙路1號,1.0,235.0,成州派出所,,121.4488,25.10277
薪關渡,DC06000041,集福里,新北市五股區集福里成泰路4段24號5,1.0,16.0,成州派出所,,121.4541,25.1073
法國宮庭,DC06000042,成泰里,新北市五股區成泰里御成路136號,1.0,994.0,成州派出所,,121.4413,25.09431
私人住宅大樓,DC06000043,成功里,新北市五股區成功里成泰路3段141號,1.0,251.0,成州派出所,,121.4447,25.09145
麗源大阪,DC06000044,成州里,新北市五股區成州里西雲路189號,1.0,865.0,成州派出所,,121.4477,25.09566
成州國小蘭亭樓,DC06000045,成州里,新北市五股區成州里成泰路3段493號,1.0,313.0,成州派出所,,121.4505,25.09977
集福如意,DC06000046,集賢里,新北市五股區集賢里成泰路3段577巷136號,1.0,880.0,成州派出所,,121.448,25.10419
私人住宅大樓,DC06000047,成德里,新北市五股區成德里成泰路3段543巷3號,1.0,441.0,成州派出所,,121.4509,25.10212
私人住宅大樓,DC06000048,成德里,新北市五股區成德里凌雲路1段34號,1.0,378.0,成州派出所,,121.452,25.10075
私人住宅大樓,DC06000049,成泰里,新北市五股區成泰里御史路1巷100號,1.0,672.0,成州派出所,,121.4411,25.09155
私人住宅大樓,DC06000050,成州里,新北市五股區成州里成泰路3段369號,1.0,418.0,成州派出所,,121.4488,25.0961
私人住宅大樓,DC06000051,成泰里,新北市五股區成泰里御史路3號,2.0,956.0,成州派出所,,121.442,25.09033
音樂會大廈,DC06000052,成功里,新北市五股區成功里西雲路112號5,1.0,4663.0,成州派出所,,121.4444,25.09321
翠林珍寶,DC06000053,成泰里,新北市五股區成泰里御史路79號,1.0,1787.0,成州派出所,,121.4407,25.09475
私人住宅大樓,DC06000054,成泰里,新北市五股區成泰里御史路82號,1.0,674.0,成州派出所,,121.4406,25.09501
傑士堡,DC06000055,成泰里,新北市五股區成泰里御成路101號,2.0,3022.0,成州派出所,,121.441,25.094
一芳洲,DC06000056,成泰里,新北市五股區成泰里芳洲五路3號,1.0,1960.0,成州派出所,,121.4458,25.08663
常鑫匯,DC06000057,成州里,新北市五股區成州里成泰路3段350號,2.0,657.0,成州派出所,,121.4507,25.09878
台北愛家社區,DC07000001,五福里,新北市五股區五福里五福路14巷27號,1.0,1084.0,五股分駐所,,121.4353,25.08903
撲滿成家私人住宅大樓,DC07000002,六福里,新北市五股區六福里五福路53號11,1.0,716.0,五股分駐所,,121.433,25.08978
撲滿成家私人住宅大樓,DC07000003,六福里,新北市五股區六福里五福路45號83,1.0,484.0,五股分駐所,,121.4333,25.08963
五股國民中學和平樓,DC07000005,五股里,新北市五股區五股里成泰路2段49巷15號,1.0,620.0,五股分駐所,,121.4357,25.08327
私人住宅大樓,DC07000006,民義里,新北市五股區民義里民義路1段193巷1號,1.0,377.0,五股分駐所,,121.4307,25.08857
中興翡翠私人住宅大樓,DC07000007,五股里,新北市五股區五股里中興路4段48巷11號,1.0,567.0,五股分駐所,,121.4384,25.08345
中興天廈,DC07000008,五股里,新北市五股區五股里中興路4段40號,1.0,342.0,五股分駐所,,121.4386,25.0829
幸福大地,DC07000010,六福里,新北市五股區六福里五福路52巷1號,1.0,116.0,五股分駐所,,121.4336,25.08981
漢堡堡創意社區,DC07000011,六福里,新北市五股區六福里五福路73號,2.0,1662.0,五股分駐所,,121.4325,25.09012
五股國民小學敬業樓,DC07000012,五股里,新北市五股區五股里成泰路2段49號,1.0,716.0,五股分駐所,,121.4374,25.08265
私人住宅大樓,DC07000013,五福里,新北市五股區五福里五福路42巷37號,1.0,350.0,五股分駐所,,121.4349,25.09019
樹海一家,DC07000014,六福里,新北市五股區六福里五福路114號12,2.0,126.0,五股分駐所,,121.4324,25.09086
大樹小鎮,DC07000015,六福里,新北市五股區六福里五福路125號12,2.0,1589.0,五股分駐所,,121.4317,25.09128
撲滿成家私人住宅大樓,DC07000016,六福里,新北市五股區六福里五福路35號,2.0,2658.0,五股分駐所,,121.4336,25.08937
寶祥花園廣場AB區,DC07000017,五福里,新北市五股區五福里五福路32巷26號,1.0,1427.0,五股分駐所,,121.4351,25.08964
五福雅築大廈,DC07000018,六福里,新北市五股區六福里五福路59號,1.0,394.0,五股分駐所,,121.4329,25.08993
企業家私人住宅大樓,DC07000019,五股里,新北市五股區五股里工商路99巷22號,1.0,293.0,五股分駐所,,121.4369,25.08471
寶祥花園廣場C區,DC07000020,五福里,新北市五股區五福里五福路32巷13號,1.0,564.0,五股分駐所,,121.4347,25.08969
五股國民小學碧綠樓,DC07000024,五股里,新北市五股區五股里成泰路2段49號,1.0,145.0,五股分駐所,,121.4374,25.08265
公寓,DC07000025,民義里,新北市五股區民義里民義路1段157之9號,1.0,731.0,五股分駐所,,121.4323,25.08725
五股工商大樓,DC07000028,五股里,新北市五股區五股里工商路82號,1.0,702.0,五股分駐所,,121.4382,25.08513
私人住宅大樓,DC07000029,民義里,新北市五股區民義里工商路153號,1.0,354.0,五股分駐所,,121.4349,25.0865
五福臨門,DC07000030,民義里,新北市五股區民義里工商路150號,1.0,1279.0,五股分駐所,,121.4333,25.08748
富貴家園,DC07000031,民義里,新北市五股區民義里民義路1段134號,1.0,1016.0,五股分駐所,,121.4345,25.08624
新北市五股區公所,DC07000032,五股里,新北市五股區五股里中興路4段50號,1.0,393.0,五股分駐所,,121.4381,25.08306
工商路立體停車場,DC07000033,五股里,新北市五股區五股里工商路3號,1.0,2146.0,五股分駐所,,121.4393,25.08296
儒林晶鑽私人住宅大樓,DC07000034,五股里,新北市五股區五股里成泰路2段98號,1.0,277.0,五股分駐所,,121.4377,25.08272
五股國民小學晨光樓,DC07000035,五股里,新北市五股區五股里成泰路2段49號,1.0,992.0,五股分駐所,,121.4374,25.08265
龍鳳之星,DC07000036,民義里,新北市五股區民義里民義路1段93號,1.0,172.0,五股分駐所,,121.4347,25.08585
五股國民小學多功能教學大樓,DC07000037,五股里,新北市五股區五股里成泰路二段49號,1.0,55.0,五股分駐所,,121.4374,25.08265
綠地堡B區,DC07000038,民義里,新北市五股區民義里民義路1段79號,1.0,736.0,五股分駐所,,121.435,25.08532
綠地堡A區,DC07000039,民義里,新北市五股區民義里民義路1段77號,1.0,479.0,五股分駐所,,121.4351,25.08527
錦里花園,DC07000040,六福里,新北市五股區六福里五福路142號,1.0,480.0,五股分駐所,,121.4323,25.09133
舞鼓豐收社區,DC07000041,五股里,新北市五股區五股里民義路1段42號,2.0,397.0,五股分駐所,,121.4369,25.08404
森詠社區,DC07000042,六福里,新北市五股區六福里五福路100巷5號,2.0,1126.0,五股分駐所,,121.4328,25.09098
陽明山水,DC08000001,龍源里,新北市八里區龍源里頂寮二街33號,1.0,2310.0,龍源派出所,,121.4503,25.12503
公寓,DC08000002,龍源里,新北市八里區龍源里頂寮一街39號,1.0,636.0,龍源派出所,,121.4505,25.12383
在水一方江水藍社區,DC08000005,龍源里,新北市八里區龍源里頂寮五街10號,1.0,2086.0,龍源派出所,,121.4517,25.12644
在水一方碧蓮天社區,DC08000006,龍源里,新北市八里區龍源里頂寮三街2號,1.0,602.0,龍源派出所,,121.4521,25.12597
摩登原始人社區,DC08000007,龍源里,新北市八里區龍源里頂寮三街26號,1.0,894.0,龍源派出所,,121.4512,25.12568
私人住宅大樓,DC08000010,龍源里,新北市八里區龍源里龍形二街12號,1.0,296.0,龍源派出所,,121.4507,25.13247
公寓,DC08000012,龍源里,新北市八里區龍源里龍形一街12巷6號,1.0,195.0,龍源派出所,,121.45,25.13065
公寓,DC08000015,龍源里,新北市八里區龍源里龍形一街9號,1.0,139.0,龍源派出所,,121.4504,25.13044
私人住宅大樓,DC08000016,龍源里,新北市八里區龍源里龍形二街33號,1.0,208.0,龍源派出所,,121.4504,25.13273
公寓,DC08000017,龍源里,新北市八里區龍源里龍形一街15號,1.0,90.0,龍源派出所,,121.4502,25.13042
公寓,DC08000018,龍源里,新北市八里區龍源里龍形一街13號,1.0,57.0,龍源派出所,,121.4503,25.13043
河畔新都,DC08000020,米倉里,新北市八里區米倉里龍米路2段45號,1.0,873.0,龍源派出所,,121.4482,25.13994
虹橋豪景,DC08000021,米倉里,新北市八里區米倉里龍米路2段69號,1.0,303.0,龍源派出所,,121.4479,25.14104
海岸新都,DC08000022,米倉里,新北市八里區米倉里龍米路2段200巷12號,1.0,1818.0,龍源派出所,,121.4333,25.15948
私人住宅大樓,DC08000026,米倉里,新北市八里區米倉里龍米路2段206巷1號,1.0,251.0,龍源派出所,,121.4334,25.15872
海艷私人住宅大樓,DC08000028,大崁里,新北市八里區大崁里中山路一段65巷1號,1.0,1959.0,龍源派出所,,121.4186,25.15923
水泥廠,DC08000030,大崁里,新北市八里區大崁里忠八街60號,1.0,127.0,龍源派出所,,121.4196,25.16246
私人住宅大樓,DC08000032,大崁里,新北市八里區大崁里中山路一段172號,1.0,313.0,龍源派出所,,121.4171,25.15949
私人住宅大樓,DC08000034,龍源里,新北市八里區龍源里龍米路1段206號,1.0,99.0,龍源派出所,,121.452,25.12818
私人住宅大樓,DC08000035,龍源里,新北市八里區龍源里龍形二街2號,1.0,283.0,龍源派出所,,121.4507,25.13128
私人住宅大樓,DC08000036,米倉里,新北市八里區米倉里龍米路2段115號,1.0,614.0,龍源派出所,,121.4471,25.14304
私人住宅大樓,DC08000038,米倉里,新北市八里區米倉里龍米路117巷1號,1.0,782.0,龍源派出所,,121.4467,25.14282
