編號,村里別,地址,建築物名稱,類別,地下樓層數,可容納人數,電腦編號,緯經度,備註,placemark_address
357.0,光華里,彰化縣彰化市光華里和平路48號,新生文理補習班,地下室,1.0,57.0,JMB01619,24.080095178259594，120.5408400468769,,彰化縣彰化市光華里和平路48號
358.0,光華里,彰化縣彰化市光華里和平路40號,寶島眼鏡,地下室,1.0,153.0,JMB01637,24.079763141135032，120.54105306591964,,彰化縣彰化市光華里和平路40號
359.0,光華里,彰化縣彰化市光華里光復路107號,柏斯特樂器,地下室,1.0,332.0,JMB01674,24.08049616491234，120.54227508311232,,彰化縣彰化市光華里光復路107號
360.0,光華里,彰化縣彰化市光華里陳稜路111號,民宅,地下室,1.0,59.0,JMB01706,24.079620969502557，120.54257315057664,,彰化縣彰化市光華里陳稜路111號
361.0,光華里,彰化縣彰化市光華里陳稜路115號,民宅,地下室,1.0,91.0,JMB01708,24.07944773657796，120.54233264687676,,彰化縣彰化市光華里陳稜路115號
362.0,光華里,彰化縣彰化市光華里民生路219號,延安中醫診所,地下室,1.0,103.0,JMB01714,24.080040526488343，120.54350076167646,,彰化縣彰化市光華里民生路219號
363.0,光華里,彰化縣彰化市光華里民生路221號,民宅,地下室,1.0,103.0,JMB01715,24.080002165063558，120.54342838866225,,彰化縣彰化市光華里民生路221號
364.0,光華里,彰化縣彰化市光華里光復路123號,原價屋,地下室,1.0,155.0,JMB01716,24.08052121634067，120.54177488496231,,彰化縣彰化市光華里光復路123號
365.0,光華里,彰化縣彰化市光華里陳稜路113號,民宅,地下室,1.0,48.0,JMB01717,24.07956869346976，120.54240347571256,,彰化縣彰化市光華里陳稜路113號
366.0,光華里,彰化縣彰化市光華里民生路249號,金石堂書店,地下室,1.0,200.0,JMB01725,24.080468755210035，120.54292925242675,,彰化縣彰化市光華里民生路249號
367.0,光華里,彰化縣彰化市光華里民生路105號,民宅,地下室,1.0,40.0,JMB01744,24.077370292054102，120.54352418866226,,彰化縣彰化市光華里民生路105號
368.0,光華里,彰化縣彰化市光華里中華路122號,夏姿陳服飾,地下室,1.0,104.0,JMB01751,24.07877848990187，120.54145136036972,,彰化縣彰化市光華里中華路122號
369.0,光華里,彰化縣彰化市光華里城中北街2號,民宅,地下室,1.0,203.0,JMB01757,24.07967211724928，120.54193508311225,,彰化縣彰化市光華里城中北街2號
370.0,光華里,彰化縣彰化市光華里城中北街8號,民宅,地下室,1.0,104.0,JMB01759,24.07973014115756，120.54231359236219,,彰化縣彰化市光華里城中北街8號
371.0,光華里,彰化縣彰化市光華里民生路223號,玉華珍民生店,地下室,1.0,303.0,JMB01797,24.08007864574081，120.54307389475528,,彰化縣彰化市光華里民生路223號
372.0,西安里,彰化縣彰化市西安里中正路2段332號,民宅,地下室,1.0,33.0,JMA00620,24.07513222210695，120.53671474872667,,彰化縣彰化市西安里中正路2段332號
373.0,西安里,彰化縣彰化市西安里曉陽路190號,鑫億來投注站,地下室,1.0,67.0,JMA00624,24.073111062878922，120.53810691194792,,彰化縣彰化市西安里曉陽路190號
374.0,西安里,彰化縣彰化市西安里中正路2段340巷5號,民宅,地下室,1.0,27.0,JMA00625,24.074719140192528，120.53701474448351,,彰化縣彰化市西安里中正路2段340巷5號
375.0,西安里,彰化縣彰化市西安里中正路2段340巷7號,民宅,地下室,1.0,27.0,JMA00626,24.074909409076838，120.53699694633355,,彰化縣彰化市西安里中正路2段340巷7號
376.0,西安里,彰化縣彰化市西安里中正路2段340巷9號,民宅,地下室,1.0,27.0,JMA00627,24.074741753421023，120.5368155426337,,彰化縣彰化市西安里中正路2段340巷9號
377.0,西安里,彰化縣彰化市西安里中正路2段340巷15號,民宅,地下室,1.0,17.0,JMA00633,24.0748735223837，120.53664222914078,,彰化縣彰化市西安里中正路2段340巷15號
378.0,西安里,彰化縣彰化市西安里南瑤路399號,民宅,地下室,1.0,65.0,JMA00638,24.074500944755435，120.54104215057657,,彰化縣彰化市西安里南瑤路399號
379.0,西安里,彰化縣彰化市西安里中正路2段350號,民宅,地下室,1.0,40.0,JMA00643,24.074581144700318，120.5374942500334,,彰化縣彰化市西安里中正路2段350號
380.0,西安里,彰化縣彰化市西安里中正路2段403號之8,民宅,地下室,1.0,56.0,JMA00644,24.07342274981158，120.53672198735535,,彰化縣彰化市西安里中正路2段403號之8
381.0,西安里,彰化縣彰化市西安里中正路2段357號之8,民宅,地下室,1.0,79.0,JMA00659,24.074398622891792，120.53720077941229,,彰化縣彰化市西安里中正路2段357號之8
382.0,西安里,彰化縣彰化市西安里南瑤路403號,民宅,地下室,1.0,25.0,JMA00661,24.07473086086531，120.54108943708383,,彰化縣彰化市西安里南瑤路403號
383.0,西安里,彰化縣彰化市西安里中正路2段340巷11號之7,民宅,地下室,1.0,23.0,JMA00677,24.074831931265784，120.53693474818355,,彰化縣彰化市西安里中正路2段340巷11號之7
384.0,西安里,彰化縣彰化市西安里中正路2段340巷11號之8,民宅,地下室,1.0,55.0,JMA00678,24.074831931265784，120.53693474818355,,彰化縣彰化市西安里中正路2段340巷11號之8
385.0,西安里,彰化縣彰化市西安里中正路2段340巷11號之9,民宅,地下室,1.0,60.0,JMA00679,24.074831931265784，120.53693474818355,,彰化縣彰化市西安里中正路2段340巷11號之9
386.0,西安里,彰化縣彰化市西安里民族路315巷71號,民宅,地下室,1.0,21.0,JMA00738,24.073019624367177，120.53892082968395,,彰化縣彰化市西安里民族路315巷71號
387.0,西安里,彰化縣彰化市西安里曉陽路188號,余偉傑小兒科,地下室,1.0,71.0,JMA00752,24.07311305429264，120.53782424687661,,彰化縣彰化市西安里曉陽路188號
388.0,西安里,彰化縣彰化市西安里華山路273巷52號,民宅,地下室,1.0,73.0,JMA00771,24.074042510202926，120.53628865982644,,彰化縣彰化市西安里華山路273巷52號
389.0,西安里,彰化縣彰化市西安里華山路273巷39號,民宅,地下室,1.0,123.0,JMA00779,24.07414394063224，120.53623754078376,,彰化縣彰化市西安里華山路273巷39號
390.0,西安里,彰化縣彰化市西安里曉陽路200號,莊永勳耳鼻喉科,地下室,1.0,35.0,JMA00790,24.073197441355635，120.53791486961937,,彰化縣彰化市西安里曉陽路200號
391.0,西安里,彰化縣彰化市華山路103號,三明廚具,地下室,1.0,28.0,JMA00792,24.074825644532027，120.54043161434106,,彰化縣彰化市華山路103號
392.0,西安里,彰化縣彰化市華山路105號,文來機車材料行,地下室,1.0,48.0,JMA00793,24.074855940088，120.54075530824795,,彰化縣彰化市華山路105號
393.0,西安里,彰化縣彰化市西安里民族路362號,德盛中醫,地下室,1.0,120.0,JMA00822,24.07408834940459，120.54066718496216,,彰化縣彰化市西安里民族路362號
394.0,西安里,彰化縣彰化市西安里曉陽路270號,民宅,地下室,1.0,912.0,JMA00920,24.07369304097687，120.5359014598264,,彰化縣彰化市西安里曉陽路270號
395.0,西安里,彰化縣彰化市西安里南瑤路399號,民宅,地下室,1.0,31.0,JMA00924,24.074451966762236，120.54138547331925,,彰化縣彰化市西安里南瑤路399號
396.0,富貴里,彰化縣彰化市富貴里中華路275號,大友數位影像館,地下室,1.0,26.0,JMA00628,24.077364924330006，120.53774377571247,,彰化縣彰化市富貴里中華路275號
397.0,富貴里,彰化縣彰化市富貴里民權路227號,民宅,地下室,1.0,43.0,JMA00657,24.077061778777463，120.53853989236218,,彰化縣彰化市富貴里民權路227號
398.0,富貴里,彰化縣彰化市富貴里民權路229號,民宅,地下室,1.0,33.0,JMA00658,24.077007178873366，120.53802816776948,,彰化縣彰化市富貴里民權路229號
399.0,富貴里,彰化縣彰化市富貴里中華路323號,合氣道協會,地下室,1.0,72.0,JMA00669,24.0766118615401，120.5374723886622,,彰化縣彰化市富貴里中華路323號
400.0,富貴里,彰化縣彰化市富貴里中華路333號,民宅,地下室,1.0,72.0,JMA00670,24.07654683879547，120.53735149051211,,彰化縣彰化市富貴里中華路333號
401.0,富貴里,彰化縣彰化市富貴里永華街29號,民宅,地下室,1.0,63.0,JMA00675,24.076320320835766，120.53857307516931,,彰化縣彰化市富貴里永華街29號
402.0,富貴里,彰化縣彰化市富貴里民權路247巷13號,民宅,地下室,1.0,39.0,JMA00676,24.076579756994533，120.53826663654064,,彰化縣彰化市富貴里民權路247巷13號
403.0,富貴里,彰化縣彰化市富貴里永華街31號,民宅,地下室,1.0,51.0,JMA00707,24.076156479824018，120.53843913893364,,彰化縣彰化市富貴里永華街31號
404.0,富貴里,彰化縣彰化市富貴里中正路2段250號,新永成五金行,地下室,1.0,67.0,JMA00734,24.076487347937523，120.5371139640696,,彰化縣彰化市富貴里中正路2段250號
405.0,富貴里,彰化縣彰化市富貴里中正路2段256號,全興動物醫院,地下室,1.0,66.0,JMA00736,24.076480893413454，120.53759959051209,,彰化縣彰化市富貴里中正路2段256號
406.0,富貴里,彰化縣彰化市富貴里中正路2段268號,民宅,地下室,1.0,66.0,JMA00735,24.07616064361357，120.53736419660524,,彰化縣彰化市富貴里中正路2段268號
407.0,富貴里,彰化縣彰化市富貴里中正路2段262號,民宅,地下室,1.0,65.0,JMA00737,24.07630412085311，120.53746101564793,,彰化縣彰化市富貴里中正路2段262號
408.0,富貴里,彰化縣彰化市富貴里永華街33號,民宅,地下室,1.0,37.0,JMA00797,24.07636689811878，120.53849908311236,,彰化縣彰化市富貴里永華街33號
409.0,富貴里,彰化縣彰化市富貴里民權路155號,民宅,地下室,1.0,3404.0,JMA00830,24.07607016626707，120.53925579475515,,彰化縣彰化市富貴里民權路155號
410.0,富貴里,彰化縣彰化市富貴里民權路155號,民權市場,地下室,1.0,3404.0,JMA00841,24.076138734587044，120.53945964263362,,彰化縣彰化市富貴里民權路155號
411.0,富貴里,彰化縣彰化市富貴里中正路2段327號,民宅,地下室,1.0,40.0,JMA00893,24.074953766608747，120.53772071749785,,彰化縣彰化市富貴里中正路2段327號
412.0,富貴里,彰化縣彰化市富貴里民權路247巷15-19號,民宅,地下室,1.0,243.0,JMA00914,24.076623711402817，120.53787389845512,,彰化縣彰化市富貴里民權路247巷15-19號
413.0,萬壽里,彰化縣彰化市萬壽里中正路2段128巷9號,永大旅社,地下室,1.0,67.0,JMA00606,24.079574903015512，120.53750336406962,,彰化縣彰化市萬壽里中正路2段128巷9號
414.0,萬壽里,彰化縣彰化市萬壽里永星街35號,民宅,地下室,1.0,40.0,JMA00609,24.07882420399094，120.53876501194807,,彰化縣彰化市萬壽里永星街35號
415.0,萬壽里,彰化縣彰化市萬壽里中正路2段169號,李老城肉乾店,地下室,1.0,40.0,JMA00612,24.07842752327402，120.5379107831124,,彰化縣彰化市萬壽里中正路2段169號
416.0,萬壽里,彰化縣彰化市萬壽里吉祥街17號,民宅,地下室,1.0,37.0,JMA00613,24.078459981008802，120.53791404502684,,彰化縣彰化市萬壽里吉祥街17號
417.0,萬壽里,彰化縣彰化市萬壽里中正路2段138號,民宅,地下室,1.0,35.0,JMA00637,24.07916433204294，120.537929213798,,彰化縣彰化市萬壽里中正路2段138號
418.0,萬壽里,彰化縣彰化市萬壽里中正路2段190巷36號,萬勝賓館,地下室,1.0,467.0,JMA00717,24.077741219315367，120.53669745427666,,彰化縣彰化市萬壽里中正路2段190巷36號
419.0,萬壽里,彰化縣彰化市萬壽里中正路2段153號,民宅,地下室,1.0,767.0,JMA00718,24.07876435126813，120.53850658256916,,彰化縣彰化市萬壽里中正路2段153號
420.0,萬壽里,彰化縣彰化市萬壽里中正路2段210號,民宅,地下室,1.0,172.0,JMA00755,24.07773759149279，120.5371185585197,,彰化縣彰化市萬壽里中正路2段210號
421.0,萬壽里,彰化縣彰化市萬壽里中正路2段208號,民宅,地下室,1.0,32.0,JMA00756,24.07772191469764，120.53759945612656,,彰化縣彰化市萬壽里中正路2段208號
422.0,萬壽里,彰化縣彰化市萬壽里中正路2段206號,正光電器行,地下室,1.0,80.0,JMA00757,24.077758914655234，120.53792112119783,,彰化縣彰化市萬壽里中正路2段206號
423.0,萬壽里,彰化縣彰化市萬壽里中正路2段204號,大全木材行,地下室,1.0,27.0,JMA00758,24.07775462858519，120.5376119849624,,彰化縣彰化市萬壽里中正路2段204號
424.0,萬壽里,彰化縣彰化市萬壽里中正路2段106巷19號,民宅,地下室,1.0,27.0,JMA00776,24.0793848604795，120.53760355797657,,彰化縣彰化市萬壽里中正路2段106巷19號
425.0,萬壽里,彰化縣彰化市萬壽里吉祥街7號,民宅,地下室,1.0,20.0,JMA00783,24.078204289038915，120.53852414078379,,彰化縣彰化市萬壽里吉祥街7號
426.0,萬壽里,彰化縣彰化市萬壽里吉祥街9號,民宅,地下室,1.0,39.0,JMA00784,24.07855490434085，120.53861245797655,,彰化縣彰化市萬壽里吉祥街9號
427.0,萬壽里,彰化縣彰化市萬壽里吉祥街11號,民宅,地下室,1.0,79.0,JMA00785,24.078438485732793，120.53813610454814,,彰化縣彰化市萬壽里吉祥街11號
428.0,萬壽里,彰化縣彰化市萬壽里中正路2段185號,寶貝氣球館,地下室,1.0,44.0,JMA00787,24.078123090903546，120.53781559660521,,彰化縣彰化市萬壽里中正路2段185號
429.0,萬壽里,彰化縣彰化市萬壽里中華路204號,民宅,地下室,1.0,20.0,JMA00804,24.07826754216404，120.53979706167647,,彰化縣彰化市萬壽里中華路204號
430.0,萬壽里,彰化縣彰化市萬壽里中正路2段162號,員林客運彰化站,地下室,1.0,64.0,JMA00849,24.078663794783797，120.53776007146934,,彰化縣彰化市萬壽里中正路2段162號
431.0,萬壽里,彰化縣彰化市萬壽里中華路364號,民宅,地下室,1.0,711.0,JMA00912,24.076445238873223，120.53618998126231,,彰化縣彰化市萬壽里中華路364號
432.0,彰安里,彰化縣彰化市彰安里民族路259號,民宅,地下室,1.0,66.0,JMA00116,24.071981104486156，120.53964235427647,,彰化縣彰化市彰安里民族路259號
433.0,彰安里,彰化縣彰化市彰安里曉陽路265號,民宅,地下室,1.0,105.0,JMA00124,24.073153880054914，120.53594994078365,,彰化縣彰化市彰安里曉陽路265號
434.0,彰安里,彰化縣彰化市彰安里曉陽路199號,生活工場彰化曉陽店,地下室,1.0,45.0,JMA00130,24.073003890180672，120.53794424263357,,彰化縣彰化市彰安里曉陽路199號
435.0,彰安里,彰化縣彰化市彰安里曉陽路197號,民宅,地下室,1.0,24.0,JMA00131,24.072789737402584，120.53792279475519,,彰化縣彰化市彰安里曉陽路197號
437.0,彰安里,彰化縣彰化市彰安里中正路2段550號,平和國小,地下室,1.0,33.0,JMA00165,24.07045439446582，120.53516403947677,,彰化縣彰化市彰安里中正路2段550號
438.0,彰安里,彰化縣彰化市彰安里中正路2段550號,平和國小,地下室,1.0,33.0,JMA00166,24.07045439446582，120.53516403947677,,彰化縣彰化市彰安里中正路2段550號
439.0,彰安里,彰化縣彰化市彰安里民族路183號,淡水碼頭火鍋專賣店,地下室,1.0,49.0,JMA00174,24.070230127351216，120.53916124078353,,彰化縣彰化市彰安里民族路183號
440.0,彰安里,彰化縣彰化市彰安里仁愛路106號,古和電池,地下室,1.0,32.0,JMA00208,24.07009931127095，120.53822730400492,,彰化縣彰化市彰安里仁愛路106號
441.0,彰安里,彰化縣彰化市彰安里仁愛路108號,溢凱實業,地下室,1.0,32.0,JMA00209,24.070047535653256，120.53817757516916,,彰化縣彰化市彰安里仁愛路108號
442.0,彰安里,彰化縣彰化市彰安里仁愛路110號,順泰中醫,地下室,1.0,32.0,JMA00210,24.070103286955664，120.5375965198909,,彰化縣彰化市彰安里仁愛路110號
443.0,彰安里,彰化縣彰化市彰安里仁愛路112號,民宅,地下室,1.0,32.0,JMA00211,24.070037943770327，120.53829542304767,,彰化縣彰化市彰安里仁愛路112號
444.0,彰安里,彰化縣彰化市彰安里仁愛路114號,民宅,地下室,1.0,32.0,JMA00212,24.07013969904869，120.53778908311207,,彰化縣彰化市彰安里仁愛路114號
445.0,彰安里,彰化縣彰化市彰安里曉陽路261號,民宅,地下室,1.0,192.0,JMA00236,24.07313694569389，120.53640041934784,,彰化縣彰化市彰安里曉陽路261號
446.0,彰安里,彰化縣彰化市彰安里中正路2段503巷20號,民宅,地下室,1.0,50.0,JMA00264,24.07078857200041，120.5374638947551,,彰化縣彰化市彰安里中正路2段503巷20號
447.0,彰安里,彰化縣彰化市彰安里中正路2段461巷38號,民宅,地下室,1.0,20.0,JMA00271,24.072089867485115，120.53794439660508,,彰化縣彰化市彰安里中正路2段461巷38號
448.0,彰安里,彰化縣彰化市彰安里中正路2段461巷37號,民宅,地下室,1.0,20.0,JMA00272,24.072055754858585，120.53835483469057,,彰化縣彰化市彰安里中正路2段461巷37號
449.0,彰安里,彰化縣彰化市彰安里仁愛路102巷8號,弘大水電,地下室,1.0,41.0,JMA00273,24.07032941502592，120.5387799653762,,彰化縣彰化市彰安里仁愛路102巷8號
450.0,彰安里,彰化縣彰化市彰安里民族路185巷42號,民宅,地下室,1.0,360.0,JMA00274,24.070295823209726，120.53775896406933,,彰化縣彰化市彰安里民族路185巷42號
451.0,彰安里,彰化縣彰化市彰安里仁愛路136巷8號,民宅,地下室,1.0,68.0,JMA00297,24.070171964002785，120.53752047331923,,彰化縣彰化市彰安里仁愛路136巷8號
452.0,彰安里,彰化縣彰化市彰安里中正路2段450號,平和國小,地下室,1.0,562.0,JMA00341,24.072552990938533，120.5366145407836,,彰化縣彰化市彰安里中正路2段450號
453.0,彰安里,彰化縣彰化市彰安里中正路2段530號,彰安國中,地下室,1.0,292.0,JMA00343,24.07029623949858，120.53538764263354,,彰化縣彰化市彰安里中正路2段530號
454.0,彰安里,彰化縣彰化市彰安里中正路2段530號,彰安國中,地下室,1.0,120.0,JMA00380,24.07020807620702，120.53531254078356,,彰化縣彰化市彰安里中正路2段530號
455.0,彰安里,彰化縣彰化市彰安里仁愛路136巷11號,翰學文理,地下室,1.0,49.0,JMA00347,24.07037902311444，120.53706375427647,,彰化縣彰化市彰安里仁愛路136巷11號
456.0,彰安里,彰化縣彰化市彰安里中正路2段571巷12號,民宅,地下室,1.0,130.0,JMA00348,24.06986979948179，120.53602506831253,,彰化縣彰化市彰安里中正路2段571巷12號
457.0,彰安里,彰化縣彰化市彰安里中正路2段545號,洋子寵物工坊,地下室,1.0,70.0,JMA00350,24.070343847615085，120.53709176722623,,彰化縣彰化市彰安里中正路2段545號
458.0,彰安里,彰化縣彰化市彰安里中正路2段547號,祥順蔬食,地下室,1.0,74.0,JMA00351,24.07036543536178，120.53642832544081,,彰化縣彰化市彰安里中正路2段547號
459.0,彰安里,彰化縣彰化市彰安里中正路2段549號,菩提人素食,地下室,1.0,70.0,JMA00352,24.070301347644346，120.53645561194796,,彰化縣彰化市彰安里中正路2段549號
460.0,彰安里,彰化縣彰化市彰安里中正路2段551號,民宅,地下室,1.0,70.0,JMA00353,24.070409786393718，120.53660324448352,,彰化縣彰化市彰安里中正路2段551號
461.0,彰安里,彰化縣彰化市彰安里中正路2段503巷2弄1-8號,民宅,地下室,1.0,1446.0,JMA00356,24.07137286354356，120.5375120659194,,彰化縣彰化市彰安里中正路2段503巷2弄1-8號
462.0,彰安里,彰化縣彰化市彰安里仁愛路102巷17號,民宅,地下室,1.0,126.0,JMA00358,24.0706285064495，120.53862007886903,,彰化縣彰化市彰安里仁愛路102巷17號
463.0,彰安里,彰化縣彰化市彰安里仁愛路126號,必咖哩,地下室,1.0,80.0,JMA00361,24.07010069911133，120.53730776406938,,彰化縣彰化市彰安里仁愛路126號
464.0,彰安里,彰化縣彰化市彰安里中正路2段503巷2弄1號,民宅,地下室,1.0,1446.0,JMA00362,24.071451230205152，120.53771591379785,,彰化縣彰化市彰安里中正路2段503巷2弄1號
465.0,彰安里,彰化縣彰化市彰安里中正路2段528號,民宅,地下室,1.0,664.0,JMA00370,24.07080120209284，120.53578086831257,,彰化縣彰化市彰安里中正路2段528號
466.0,彰安里,彰化縣彰化市彰安里仁愛路136巷16號,民宅,地下室,1.0,226.0,JMA00377,24.070400943492828，120.53749481194782,,彰化縣彰化市彰安里仁愛路136巷16號
467.0,彰安里,彰化縣彰化市彰安里民族路283號,"OPEN FOR KIDS 彰化店",地下室,1.0,94.0,JMA00387,24.0724209292418，120.53999337701924,,彰化縣彰化市彰安里民族路283號
468.0,彰安里,彰化縣彰化市彰安里民族路285號,太平洋房屋民族店,地下室,1.0,61.0,JMA00388,24.07252599945729，120.53987323099065,,彰化縣彰化市彰安里民族路285號
469.0,彰安里,彰化縣彰化市彰安里曉陽路199號,生活工場彰化曉陽店,地下室,1.0,273.0,JMA00393,24.072925524467784，120.53780476776936,,彰化縣彰化市彰安里曉陽路199號
470.0,彰安里,彰化縣彰化市彰安里民族路209號,彰化縣工業會,地下室,1.0,273.0,JMA00394,24.07086708555529，120.53928110030499,,彰化縣彰化市彰安里民族路209號
471.0,彰安里,彰化縣彰化市彰安里中正路2段440號,民宅,地下室,1.0,616.0,JMA00416,24.072990651790608，120.53626264263353,,彰化縣彰化市彰安里中正路2段440號
472.0,彰安里,彰化縣彰化市彰安里曉陽路247號,喜佳縫紉生活館,地下室,1.0,197.0,JMA00421,24.07314861565172，120.5362348794123,,彰化縣彰化市彰安里曉陽路247號
473.0,彰安里,彰化縣彰化市彰安里仁愛路136巷9號,民宅,地下室,1.0,128.0,JMA00439,24.070202459920257，120.5368456333837,,彰化縣彰化市彰安里仁愛路136巷9號
474.0,彰安里,彰化縣彰化市彰安里民族路201巷1號,民宅,地下室,1.0,66.0,JMA00444,24.07057194336217，120.53908606591935,,彰化縣彰化市彰安里民族路201巷1號
475.0,彰安里,彰化縣彰化市彰安里民族路201巷3號,民宅,地下室,1.0,66.0,JMA00445,24.070503167970625，120.5390785407836,,彰化縣彰化市彰安里民族路201巷3號
476.0,彰安里,彰化縣彰化市彰安里民族路201巷5號,民宅,地下室,1.0,16.0,JMA00446,24.070586331064366，120.53921421934773,,彰化縣彰化市彰安里民族路201巷5號
477.0,彰安里,彰化縣彰化市彰安里民族路201巷3號,民宅,地下室,1.0,16.0,JMA00447,24.070532555673612，120.53900343893363,,彰化縣彰化市彰安里民族路201巷3號
478.0,彰安里,彰化縣彰化市彰安里民族路201巷9號,民宅,地下室,1.0,16.0,JMA00448,24.07050825159389，120.5385143370837,,彰化縣彰化市彰安里民族路201巷9號
479.0,彰安里,彰化縣彰化市彰安里民族路201巷11號,民宅,地下室,1.0,62.0,JMA00449,24.070401147575687，120.53830749051204,,彰化縣彰化市彰安里民族路201巷11號
480.0,彰安里,彰化縣彰化市彰安里民族路201巷13號,民宅,地下室,1.0,62.0,JMA00450,24.070390251666105，120.53791972729073,,彰化縣彰化市彰安里民族路201巷13號
481.0,彰安里,彰化縣彰化市彰安里民族路201巷15號,民宅,地下室,1.0,63.0,JMA00451,24.07048841481948，120.53751123523382,,彰化縣彰化市彰安里民族路201巷15號
482.0,彰安里,彰化縣彰化市彰安里民族路201巷17號,民宅,地下室,1.0,62.0,JMA00452,24.070467027097834，120.53719784502665,,彰化縣彰化市彰安里民族路201巷17號
483.0,福安里,彰化縣彰化市福安里華山路1號,六福犬莊,地下室,1.0,27.0,JMA00629,24.07424852305236，120.54359286036964,,彰化縣彰化市福安里華山路1號
484.0,福安里,彰化縣彰化市福安里民生南路55號,民宅,地下室,1.0,24.0,JMA00649,24.073495045447437，120.54258142359096,,彰化縣彰化市福安里民生南路55號
485.0,福安里,彰化縣彰化市福安里民生南路53號,民生皮鞋,地下室,1.0,24.0,JMA00650,24.07346624546728，120.54272652729085,,彰化縣彰化市福安里民生南路53號
486.0,福安里,彰化縣彰化市福安里中山路2段313號,民宅,地下室,1.0,40.0,JMA00653,24.073850780084456，120.54343029714832,,彰化縣彰化市福安里中山路2段313號
487.0,福安里,彰化縣彰化市福安里中山路2段315號,民宅,地下室,1.0,40.0,JMA00654,24.073955162524687，120.54397362914084,,彰化縣彰化市福安里中山路2段315號
488.0,福安里,彰化縣彰化市福安里中山路2段317號,民宅,地下室,1.0,53.0,JMA00655,24.073771840916624，120.54413186167642,,彰化縣彰化市福安里中山路2段317號
489.0,福安里,彰化縣彰化市福安里民生南路74之1號,民宅,地下室,1.0,29.0,JMA00668,24.07391663210521，120.54295685242668,,彰化縣彰化市福安里民生南路74之1號
490.0,福安里,彰化縣彰化市福安里南瑤路366號,民宅,地下室,1.0,23.0,JMA00673,24.07380022353197，120.54147448681225,,彰化縣彰化市福安里南瑤路366號
491.0,福安里,彰化縣彰化市華山路41巷16號,民宅,地下室,1.0,55.0,JMA00715,24.074267609910613，120.54206801249114,,彰化縣彰化市華山路41巷16號
492.0,福安里,彰化縣彰化市福安里南瑤路314巷19號,民宅,地下室,1.0,48.0,JMA00716,24.07279941607864，120.54180769290515,,彰化縣彰化市福安里南瑤路314巷19號
493.0,福安里,彰化縣彰化市福安里南瑤路316號,民宅,地下室,1.0,56.0,JMA00721,24.072970915868943，120.5410371794122,,彰化縣彰化市福安里南瑤路316號
494.0,福安里,彰化縣彰化市福安里南瑤路318號,民宅,地下室,1.0,43.0,JMA00722,24.07288255441606，120.54097720639807,,彰化縣彰化市福安里南瑤路318號
495.0,福安里,彰化縣彰化市福安里南瑤路320號,民宅,地下室,1.0,43.0,JMA00723,24.073009798717933，120.5412475272908,,彰化縣彰化市福安里南瑤路320號
496.0,福安里,彰化縣彰化市福安里民生南路68號,政大傢俱名床,地下室,1.0,36.0,JMA00727,24.073725123612324，120.54356788071915,,彰化縣彰化市福安里民生南路68號
497.0,福安里,彰化縣彰化市福安里中山路2段271號,頤晴診所,地下室,1.0,36.0,JMA00744,24.072621563066125，120.54326316406946,,彰化縣彰化市福安里中山路2段271號
498.0,福安里,彰化縣彰化市福安里民生南路25巷1號,民宅,地下室,1.0,79.0,JMA00754,24.072805133124522，120.5429149383906,,彰化縣彰化市福安里民生南路25巷1號
499.0,福安里,彰化縣彰化市福安里曉陽路45號,"LITTLE GARDEN 曉陽店",地下室,1.0,59.0,JMA00856,24.072128125320887，120.54177635427648,,彰化縣彰化市福安里曉陽路45號
500.0,福安里,彰化縣彰化市福安里曉陽路49號,進發家,地下室,1.0,59.0,JMA00858,24.072134125314484，120.54152469290514,,彰化縣彰化市福安里曉陽路49號
501.0,福安里,彰化縣彰化市福安里曉陽路47號,愛貝兒小兒科,地下室,1.0,59.0,JMA00859,24.072042863287372，120.54191574448353,,彰化縣彰化市福安里曉陽路47號
502.0,福安里,彰化縣彰化市福安里曉陽路53號,拾易實業,地下室,1.0,180.0,JMA00866,24.072183059011678，120.54143613523371,,彰化縣彰化市福安里曉陽路53號
503.0,福安里,彰化縣彰化市福安里曉陽路56號,民宅,地下室,1.0,169.0,JMA00901,24.072387163155742，120.54179268126234,,彰化縣彰化市福安里曉陽路56號
504.0,福安里,彰化縣彰化市福安里曉陽路52號,現代皮膚科,地下室,1.0,116.0,JMA00902,24.07267066527249，120.54205210030496,,彰化縣彰化市福安里曉陽路52號
505.0,福安里,彰化縣彰化市福安里曉陽路54號,民宅,地下室,1.0,89.0,JMA00903,24.0724110504304，120.5418973254409,,彰化縣彰化市福安里曉陽路54號
506.0,福安里,彰化縣彰化市福安里曉陽路15號,民宅,地下室,1.0,3873.0,JMA00911,24.071647179958，120.54224789290522,,彰化縣彰化市福安里曉陽路15號
507.0,福安里,彰化縣彰化市福安里曉陽路52-54號,民宅,地下室,1.0,20.0,JMA00918,24.07255311637979，120.54152638735523,,彰化縣彰化市福安里曉陽路52-54號
508.0,福安里,彰化縣彰化市福安里華山路37號,商辦大樓,地下室,1.0,504.0,JMA00934,24.074238962447584，120.54281718496226,,彰化縣彰化市福安里華山路37號
509.0,福安里,彰化縣彰化市福安里中山路2段321號,民宅,地下室,1.0,108.0,JMA00939,24.073833845214462，120.54393465612657,,彰化縣彰化市福安里中山路2段321號
510.0,中正里,彰化縣彰化市中正里長興街52號,林介山皮膚科,地下室,1.0,377.0,JMA1124,24.082384554460006，120.54530152359114,,彰化縣彰化市中正里長興街52號
