類別,編號,里別,地址,Location,地下層數位址,可容納人數,備註
辦公室,A0569,華聲里,高雄市新興區華聲里民生一路328號,"22.627708,120.304546",1.2,255,
一般建築,A0570,華聲里,高雄市新興區華聲里忠孝一路147號,"22.627973,120.30564",1,230,
一般建築,A0571,華聲里,高雄市新興區華聲里忠孝一路186號,"22.628156,120.305976",1,164,
一般建築,A0572,華聲里,高雄市新興區華聲里林森一路134號,"22.628775,120.304621",1,152,
一般建築,A0573,華聲里,高雄市新興區華聲里新興路26號,"22.628208,120.305696",1,172,
一般建築,A0574,華聲里,高雄市新興區華聲里新興路41號,"22.628029,120.304873",1,510,
商場,A0575,開平里,高雄市新興區開平里七賢一路216號,"22.634253,120.310772",1.2.3,996,
一般建築,A0576,開平里,高雄市新興區開平里七賢一路300號之1,"22.634445,120.309022",1,2411,
一般建築,A0577,開平里,高雄市新興區開平里七賢一路302號,"22.63448,120.308717",1.2.3.4,2390,
一般建築,A0578,開平里,高雄市新興區開平里八德一路125號,"22.635235,120.309912",1,432,
一般建築,A0579,開平里,高雄市新興區開平里八德一路59號,"22.635159,120.311547",1,437,
一般建築,A0580,開平里,高雄市新興區開平里同心路25號,"22.634518,120.312175",1.2.3,2823,
一般建築,A0581,開平里,高雄市新興區開平里同心路34號,"22.634789,120.311432",1,205,
一般建築,A0582,開平里,高雄市新興區開平里河南一路19號,"22.636583,120.310226",1,801,
一般建築,A0583,開平里,高雄市新興區開平里河南一路1之1號,"22.636526,120.311955",1,651,
商場,A0584,開平里,高雄市新興區開平里洛陽街66號,"22.634419,120.309379",1.2.3.4,4245,
一般建築,A0585,開平里,高雄市新興區開平里開封路377號,"22.634402,120.31174",1,267,
一般建築,A0586,開平里,高雄市新興區開平里開封路379號,"22.634474,120.311745",1,433,
一般建築,A0587,開平里,高雄市新興區開平里開封路435號,"22.635729,120.311806",1,1319,
一般建築,A0588,開平里,高雄市新興區開平里開封路449號,"22.636256,120.311952",1,1030,
一般建築,A0589,開平里,高雄市新興區開平里興邦路62號,"22.636277,120.310587",1,551,
一般建築,A0590,開平里,高雄市新興區開平里興邦路88號,"22.636212,120.310053",1.2,1661,
一般建築,A0591,開平里,高雄市新興區開平里錦田路113號,"22.634468,120.310436",1,4294,
一般建築,A0592,開平里,高雄市新興區開平里錦田路135巷33號,"22.634962,120.309825",1,319,
辦公室,A0593,開平里,高雄市新興區開平里錦田路142號,"22.635871,120.311111",1,320,
辦公室,A0594,開平里,高雄市新興區開平里錦田路142號,"22.635977864630142, 120.31095134603319",1,519,
辦公室,A0595,開平里,高雄市新興區開平里錦田路142號,"22.6359620316754, 120.31081411100828",1,355,
一般建築,A0596,順昌里,高雄市新興區順昌里七賢一路100號,"22.633944,120.314415",1,470,
一般建築,A0597,順昌里,高雄市新興區順昌里七賢一路106號,"22.63397,120.314231",1,244,
一般建築,A0598,順昌里,高雄市新興區順昌里七賢一路121號,"22.63360709,120.314088196183",1.2.3.4.5.6.7,820,
辦公室,A0599,順昌里,高雄市新興區順昌里七賢一路18號,"22.634184,120.315854",1.2,1832,
辦公室,A0600,順昌里,高雄市新興區順昌里七賢一路18號,"22.63389740785929, 120.31580722088735",1,944,
一般建築,A0601,順昌里,高雄市新興區順昌里七賢一路1號,"22.633417,120.316619",1.2.3,510,
一般建築,A0602,順昌里,高雄市新興區順昌里七賢一路20號,"22.634039,120.315528",1.2,2405,
一般建築,A0603,順昌里,高雄市新興區順昌里七賢一路25號,"22.633337,120.315974",1,556,
一般建築,A0604,順昌里,高雄市新興區順昌里七賢一路37號,"22.633426,120.315648",1.2,413,
一般建築,A0605,順昌里,高雄市新興區順昌里七賢一路73號,"22.633451,120.315108",1,418,
旅館,A0606,順昌里,高雄市新興區順昌里七賢一路75號,"22.633405,120.314952",1,276,
一般建築,A0607,順昌里,高雄市新興區順昌里民族二路166號,"22.635777,120.314299",1,477,
一般建築,A0608,愛平里,高雄市新興區愛平里中山一路162號,"22.632375,120.302342",1,273,
一般建築,A0609,愛平里,高雄市新興區愛平里中正三路156號,"22.631481,120.304379",1,800,
一般建築,A0610,愛平里,高雄市新興區愛平里中正三路158號,"22.631488,120.30423",1.2,1627,
一般建築,A0611,愛平里,高雄市新興區愛平里六合一路129號,"22.632705,120.304103",1.2,504,
一般建築,A0612,愛平里,高雄市新興區愛平里六合一路159之4號,"22.632767,120.303147",1,235,
一般建築,A0613,愛平里,高雄市新興區愛平里林森一路187號,"22.631888,120.304525",1.2,297,
一般建築,A0614,愛平里,高雄市新興區愛平里林森一路195號,"22.632141,120.304582",1,167,
一般建築,A0615,愛平里,高雄市新興區愛平里林森一路203巷37號,"22.632407,120.303495",1,121,
一般建築,A0616,愛平里,高雄市新興區愛平里興華路62號,"22.632245,120.303618",1,445,
一般建築,A0617,愛平里,高雄市新興區愛平里興華路67號,"22.632051,120.303597",1.2,3732,
一般建築,A0618,新生里,高雄市前金區新生里七賢二路249號,"22.631761,120.292227",1,122,
一般建築,A0619,新生里,高雄市前金區新生里七賢二路254號,"22.632314,120.29245",1,306,
一般建築,A0620,新生里,高雄市前金區新生里七賢二路288號,"22.631985,120.291702",1.2.3,738,
一般建築,A0621,新生里,高雄市前金區新生里七賢二路289號,"22.631409,120.29118",1.2.3.4,923,
辦公室,A0622,新生里,高雄市前金區新生里七賢二路295號,"22.631322,120.290835",1,549,
一般建築,A0623,新生里,高雄市前金區新生里七賢二路311號,"22.631139,120.29045",1,610,
一般建築,A0624,新生里,高雄市前金區新生里七賢二路328號,"22.63164689,120.29060133851",1,612,
宗教設施,A0625,新生里,高雄市前金區新生里七賢二路329號,"22.630994,120.290048",1.2,1253,
辦公室,A0626,新生里,高雄市前金區新生里七賢二路356號,"22.631489,120.290035",1,168,
旅館,A0627,新生里,高雄市前金區新生里七賢二路358號,"22.631464,120.289903",1.2.3,463,
一般建築,A0628,新生里,高雄市前金區新生里七賢二路366號,"22.631435,120.289779",1.2,676,
辦公室,A0629,新生里,高雄市前金區新生里七賢二路377號,"22.630517,120.28852",1,169,
一般建築,A0630,新生里,高雄市前金區新生里七賢二路389號,"22.630407,120.288225",1,383,
旅館,A0631,新生里,高雄市前金區新生里七賢二路394號,"22.631015,120.288664",1,890,
一般建築,A0632,新生里,高雄市前金區新生里七賢二路396號,"22.630821,120.287985",1.2,2498,
一般建築,A0633,新生里,高雄市前金區新生里七賢二路397號,"22.630355,120.287997",1.2.3,737,
一般建築,A0634,新生里,高雄市前金區新生里七賢二路426號,"22.630749,120.287764",1,1041,
一般建築,A0635,新生里,高雄市前金區新生里市中一路232號,"22.63045,120.289614",1.2,1443,
一般建築,A0636,新生里,高雄市前金區新生里市中一路236號,"22.630738,120.289563",1,185,
一般建築,A0637,新生里,高雄市前金區新生里市中一路242號,"22.63128,120.289338",1,463,
一般建築,A0638,新生里,高雄市前金區新生里市中一路268號,"22.631875,120.289097",1.2,1604,
一般建築,A0639,新生里,高雄市前金區新生里市中一路272號,"22.632289,120.288921",1,712,
一般建築,A0640,新生里,高雄市前金區新生里市中一路290號,"22.632587,120.288762",1,218,
一般建築,A0641,新生里,高雄市前金區新生里成功一路549號,"22.632928,120.290294",1,551,
一般建築,A0642,新生里,高雄市前金區新生里成功一路553號,"22.633081,120.290228",1,168,
一般建築,A0643,新生里,高雄市前金區新生里自強一路139巷11號,"22.632221,120.291824",1,723,
一般建築,A0644,新生里,高雄市前金區新生里自強一路153號,"22.633196,120.292056",1,372,
一般建築,A0645,新生里,高雄市前金區新生里自強一路83巷21號,"22.631504,120.292219",1.2.3,893,
一般建築,A0646,新生里,高雄市前金區新生里旺盛街126號,"22.630721,120.290443",1.2.3,3701,
一般建築,A0647,新生里,高雄市前金區新生里旺盛街162號,"22.630275,120.288937",1,200,
一般建築,A0648,新生里,高雄市前金區新生里旺盛街186之1號,"22.629982,120.288111",1,620,
一般建築,A0649,新生里,高雄市前金區新生里旺盛街46號,"22.631436,120.292467",1.2.3,893,
一般建築,A0650,新生里,高雄市前金區新生里河東路300號,"22.629809,120.287604",1.2.3,575,
一般建築,A0651,新生里,高雄市前金區新生里河南二路150號,"22.63381,120.291338",1.2,2371,
一般建築,A0652,新生里,高雄市前金區新生里河南二路158號,"22.633725,120.291071",1.2,5487,
辦公室,A0653,新生里,高雄市前金區新生里河南二路167號,"22.633375,120.290544",1.2.3,2271,
一般建築,A0654,新生里,高雄市前金區新生里河南二路174號,"22.633305,120.289807",1,1067,
體育設施,A0655,新生里,高雄市前金區新生里河南二路196之1號,"22.6320814,120.287103667346",1,1149,
辦公室,A0656,新生里,高雄市前金區新生里河南二路196號,"22.632247,120.287426",1,2192,
一般建築,A0657,新生里,高雄市前金區新生里鼎盛街84號,"22.63251,120.289891",1.2,475,
一般建築,A0658,新生里,高雄市前金區新生里鼎盛街88號,"22.632408,120.289724",1.2,2504,
一般建築,A0659,新生里,高雄市前金區新生里賢中街3號,"22.631325,120.288676",1,258,
一般建築,A0660,新江里,高雄市新興區新江里七賢一路464號,"22.634661,120.30463",1,125,
一般建築,A0661,新江里,高雄市新興區新江里七賢一路480號,"22.634677,120.304089",1,918,
一般建築,A0662,新江里,高雄市新興區新江里七賢一路510號,"22.634688,120.30331",1.2.3.4,1097,
一般建築,A0663,新江里,高雄市新興區新江里八德一路316號,"22.635981,120.304871",1.2,1362,
一般建築,A0664,新江里,高雄市新興區新江里八德一路330號,"22.636023,120.304329",1,745,
辦公室,A0665,新江里,高雄市新興區新江里八德一路332號,"22.63604,120.304137",1,518,
一般建築,A0666,新江里,高雄市新興區新江里八德一路392號,"22.636106,120.302691",1.2,214,
旅館,A0667,新江里,高雄市新興區新江里中山一路280號,"22.635427,120.302646",1.2.3.4,862,
辦公室,A0668,新江里,高雄市新興區新江里中山一路300號,"22.635808,120.30266",1,104,
旅館,A0669,新江里,高雄市新興區新江里中山一路306號,"22.63622,120.302701",1.2,248,
辦公室,A0670,新江里,高雄市新興區新江里中山一路308號,"22.636413,120.302722",1.2,1282,
商場,A0671,新江里,高雄市新興區新江里林森一路267號,"22.636261,120.304878",1.2,1372,
一般建築,A0672,新江里,高雄市新興區新江里南華路188號,"22.635439,120.303116",1,509,
一般建築,A0673,新江里,高雄市新興區新江里南華路196號,"22.635601,120.303199",1.2,386,
一般建築,A0674,榮治里,高雄市新興區榮治里大同一路179號,"22.628827,120.301023",1,476,
一般建築,A0675,榮治里,高雄市新興區榮治里大同一路185號,"22.628737,120.300831",1.2,474,
一般建築,A0676,榮治里,高雄市新興區榮治里大同一路205號,"22.628529,120.30021",1,365,
學校,A0677,榮治里,高雄市新興區榮治里大同一路231號,"22.627951,120.298454",1,2471,
一般建築,A0678,榮治里,高雄市新興區榮治里民生二路36號,"22.627775,120.300338",1.2.3.4.5.6.7,1870,
一般建築,A0679,榮復里,高雄市前金區榮復里五福三路63號,"22.621386,120.296626",1.2.3,998,
一般建築,A0680,榮復里,高雄市前金區榮復里五福三路68號,"22.621817,120.296407",1.2.3,1220,
一般建築,A0681,榮復里,高雄市前金區榮復里五福三路79號,"22.621176,120.296235",1.2,964,
辦公室,A0682,榮復里,高雄市前金區榮復里五福三路87號,"22.621067,120.29584",1.2,981,
一般建築,A0683,榮復里,高雄市前金區榮復里允文街51號,"22.619233,120.297355",1.2,626,
一般建築,A0684,榮復里,高雄市前金區榮復里允文街75號,"22.618894,120.296501",1,280,
商場,A0685,榮復里,高雄市前金區榮復里成功一路266號,"22.619333,120.296032",1.2.3.4.5.6.7,10051,
一般建築,A0686,榮復里,高雄市前金區榮復里成功一路286號,"22.620244,120.295593",1,425,
一般建築,A0687,榮復里,高雄市前金區榮復里成功一路308號,"22.620812,120.295413",1,174,
一般建築,A0688,榮復里,高雄市前金區榮復里自強三路277號,"22.620909,120.296835",1,178,
一般建築,A0689,榮復里,高雄市前金區榮復里青年二路150號,"22.618525,120.297109",1.2.3,495,
一般建築,A0690,漢民里,高雄市新興區漢民里民生一路348號,"22.627711,120.303726",1,73,
一般建築,A0691,漢民里,高雄市新興區漢民里民生一路350號,"22.627711,120.303664",1,162,
一般建築,A0692,漢民里,高雄市新興區漢民里民生一路352號,"22.627711,120.303616",1,103,
一般建築,A0693,漢民里,高雄市新興區漢民里民生一路362號,"22.627689,120.303095",1.2.3.4.5,6464,
一般建築,A0694,漢民里,高雄市新興區漢民里新興路55號,"22.628101,120.303785",1,120,
一般建築,A0695,漢民里,高雄市新興區漢民里新興路67號,"22.628135,120.303228",1,247,
一般建築,A0696,德生里,高雄市新興區德生里五福一街2號之1,"22.62608689,120.308828267346",1,1206,
一般建築,A0697,德生里,高雄市新興區德生里五福一路106號,"22.627445,120.313174",1.2,793,
一般建築,A0698,德生里,高雄市新興區德生里五福一路140號,"22.627108,120.312406",1.2.3.4.5,3537,
一般建築,A0699,德生里,高雄市新興區德生里五福一路142號地下室,"22.627053,120.31204",1,1601,
一般建築,A0700,德生里,高雄市新興區德生里五福二路14號,"22.626377,120.310255",1,224,
一般建築,A0701,德生里,高雄市新興區德生里五福二路26號,"22.626376,120.309976",1,134,
一般建築,A0702,德生里,高雄市新興區德生里五福二路28號,"22.626303,120.309904",1,225,
商場,A0703,德生里,高雄市新興區德生里民生一路111號,"22.627455,120.311206",1.2,1045,
一般建築,A0704,德生里,高雄市新興區德生里民生一路183號,"22.627179,120.309985",1,161,
一般建築,A0705,德生里,高雄市新興區德生里民生一路185號,"22.627233,120.309901",1,215,
一般建築,A0706,德生里,高雄市新興區德生里民生一路23號,"22.628076,120.313025",1,698,
辦公室,A0707,德生里,高雄市新興區德生里民生一路247號,"22.627099,120.308115",1.2.3,1214,
一般建築,A0708,德生里,高雄市新興區德生里民生一路77號,"22.627803,120.312171",1.2,390,
一般建築,A0709,德生里,高雄市新興區德生里民生一路99號,"22.627482,120.311601",1,914,
一般建築,A0710,德生里,高雄市新興區德生里民權一路251號地下室,"22.627063,120.310169",1.2.3.4,1946,
一般建築,A0711,德生里,高雄市新興區德生里光華一路383號,"22.627908,120.313811",1,15,
一般建築,A0712,德生里,高雄市新興區德生里復興二路316號,"22.625836,120.308307",1.2.3,3585,
一般建築,A0713,德生里,高雄市新興區德生里復興二路356號,"22.626919,120.308158",1,417,
一般建築,A0714,德生里,高雄市新興區德生里復興街22號,"22.626801,120.309173",1.2,1206,
一般建築,A0715,德生里,高雄市新興區德生里德順街11號,"22.626726,120.309775",1.2,313,
一般建築,A0716,德生里,高雄市新興區德生里德順街12號,"22.626683,120.310055",1,220,
一般建築,A0717,德生里,高雄市新興區德生里德順街17號,"22.627051,120.309687",1.2,1887,
一般建築,A0718,德政里,高雄市新興區德政里中正三路93號,"22.630725,120.307208",1,412,
一般建築,A0719,德政里,高雄市新興區德政里忠孝一路233號,"22.630403,120.305819",1.2,551,
一般建築,A0720,德政里,高雄市新興區德政里忠孝一路262號,"22.630006,120.306102",1,1205,
一般建築,A0721,德政里,高雄市新興區德政里球庭路7之1號,"22.630047,120.306923",1,754,
一般建築,A0722,德政里,高雄市新興區德政里復橫一路209號,"22.629366,120.306297",1,642,
一般建築,A0723,德政里,高雄市新興區德政里復橫一路221號,"22.629376,120.306188",1,225,
辦公室,A0724,德望里,高雄市新興區德望里中正三路25號,"22.630502,120.309897",1.2.3.4,4616,
一般建築,A0725,德望里,高雄市新興區德望里中正三路31號之1,"22.63063119,120.309442167346",1,247,
一般建築,A0726,德望里,高雄市新興區德望里中正三路45號,"22.630588,120.308795",1.2,805,
一般建築,A0727,德望里,高雄市新興區德望里中正三路55號之1,"22.63073669,120.308326467346",1.2.3.4,2334,
一般建築,A0728,德望里,高雄市新興區德望里民生一路176號,"22.627943,120.309242",1.2,1064,
辦公室,A0729,德望里,高雄市新興區德望里民生一路206號,"22.627866,120.308245",1.2.3.4,738,
一般建築,A0730,德望里,高雄市新興區德望里民生一路208號,"22.627849,120.308083",1.2,332,
一般建築,A0731,德望里,高雄市新興區德望里東海街188號,"22.628964,120.309236",1,469,
一般建築,A0732,德望里,高雄市新興區德望里東海街206號,"22.628964,120.309147",1,494,
一般建築,A0733,德望里,高雄市新興區德望里南海街195號,"22.628195,120.30918",1,304,
一般建築,A0734,德望里,高雄市新興區德望里復橫一路143號,"22.629203,120.308965",1,325,
一般建築,A0735,德望里,高雄市新興區德望里復橫一路156之1號,"22.62948,120.308421",1,1353,
一般建築,A0736,德望里,高雄市新興區德望里復興一路10號,"22.628378,120.308126",1.2.3,1358,
一般建築,A0737,德望里,高雄市新興區德望里復興一路18號,"22.628869,120.308207",1,228,
一般建築,A0738,德望里,高雄市新興區德望里復興一路22號,"22.629138,120.308164",1,1182,
一般建築,A0739,德望里,高雄市新興區德望里復興一路42號,"22.630026,120.308392",1,772,
一般建築,A0740,德望里,高雄市新興區德望里渤海街163號,"22.63004,120.309749",1,107,
一般建築,A0741,德望里,高雄市新興區德望里黃海街171號,"22.629615,120.309648",1,269,
一般建築,A0742,德望里,高雄市新興區德望里黃海街183號,"22.629624,120.309291",1,600,
一般建築,A0743,德望里,高雄市新興區德望里黃海街188號,"22.629895,120.30932",1,177,
一般建築,A0744,德望里,高雄市新興區德望里達仁街101號,"22.630127,120.30879",1,158,
一般建築,A0745,德望里,高雄市新興區德望里達仁街111號,"22.630299,120.308773",1,163,
一般建築,A0746,德望里,高雄市新興區德望里達仁街20號,"22.628105,120.308871",1.2,1127,
一般建築,A0747,德望里,高雄市新興區德望里達仁街32號,"22.628502,120.308929",1,226,
一般建築,A0748,德望里,高雄市新興區德望里達仁街89號,"22.629937,120.308764",1.2,403,
辦公室,A0749,德望里,高雄市新興區德望里錦田路43號,"22.629835,120.31005",1,472,
辦公室,A0750,黎明里,高雄市新興區黎明里七賢一路467之1號,"22.63417,120.304225",1,794,
辦公室,A0751,黎明里,高雄市新興區黎明里七賢一路469號,"22.634252,120.304049",1.2.3,1347,
一般建築,A0752,黎明里,高雄市新興區黎明里中山一路200號,"22.633261,120.302454",1.2,342,
一般建築,A0753,黎明里,高雄市新興區黎明里中山一路210號,"22.633478,120.302463",1,162,
一般建築,A0754,黎明里,高雄市新興區黎明里中山一路242號,"22.634208,120.302533",1,1228,
一般建築,A0755,黎明里,高雄市新興區黎明里六合一路154之5號,"22.63312,120.303302",1,660,
辦公室,A0756,黎明里,高雄市新興區黎明里六合一路158號,"22.633129,120.303209",1.2,675,
一般建築,A0757,黎明里,高雄市新興區黎明里六合一路174號,"22.633118,120.302739",1,266,
一般建築,A0758,黎明里,高雄市新興區黎明里林森一路237號,"22.634043,120.304658",1.2,380,
一般建築,A0759,黎明里,高雄市新興區黎明里南華路136號,"22.633272,120.302944",1,319,
一般建築,A0760,黎明里,高雄市新興區黎明里南華橫一路11號,"22.633565,120.304242",1,943,
一般建築,A0761,黎明里,高雄市新興區黎明里南華橫一路14號之1,"22.633782,120.303962",1.2,615,
一般建築,A0762,黎明里,高雄市新興區黎明里南華橫一路43號,"22.633535,120.303529",1,543,
商場,A0763,興昌里,高雄市新興區興昌里七賢一路178號,"22.634114,120.3118",1.2,391,
一般建築,A0764,興昌里,高雄市新興區興昌里七賢一路225號,"22.63370169,120.310362667346",1.2,826,
一般建築,A0765,興昌里,高雄市新興區興昌里中正三路28號,"22.631025,120.311798",1,300,
辦公室,A0766,興昌里,高雄市新興區興昌里中正三路2號,"22.630956,120.312712",1.2.3,2116,
學校,A0767,興昌里,高雄市新興區興昌里中正三路32號,"22.631232,120.310909",1,1752,
學校,A0768,興昌里,高雄市新興區興昌里中正三路32號,"22.63126100523254, 120.31054063285892",1,1835,
學校,A0769,興昌里,高雄市新興區興昌里中正三路32號,"22.63171012716711, 120.31122185873706",1,583,
一般建築,A0770,興昌里,高雄市新興區興昌里中東街201號,"22.632912,120.31274",1.2,384,
一般建築,A0771,興昌里,高雄市新興區興昌里中東街221號,"22.632915,120.312353",1,159,
一般建築,A0772,興昌里,高雄市新興區興昌里中東街227號,"22.632923,120.312274",1,182,
一般建築,A0773,興昌里,高雄市新興區興昌里六合一路27號,"22.632092,120.312123",1,500,
辦公室,A0774,興昌里,高雄市新興區興昌里民族二路95號,"22.632014,120.312825",1.2.3.4,1845,
一般建築,A0775,興昌里,高雄市新興區興昌里民族二路97號,"22.632484,120.313018",1.2,746,
一般建築,A0776,興昌里,高雄市新興區興昌里信守街121號,"22.631363,120.312734",1,250,
一般建築,A0777,興昌里,高雄市新興區興昌里信守街123號,"22.631371,120.31265",1,143,
一般建築,A0778,興昌里,高雄市新興區興昌里信守街172號,"22.631739,120.311961",1.2,512,
一般建築,A0779,興昌里,高雄市新興區興昌里開封路114號,"22.631703,120.311807",1,190,
一般建築,A0780,蕉園里,高雄市新興區蕉園里林森一路158巷25號,"22.629992,120.305466",1,136,
一般建築,A0781,蕉園里,高雄市新興區蕉園里球庭路35號,"22.63014,120.30567",1,377,
一般建築,A0782,蕉園里,高雄市新興區蕉園里球庭路46號之1,"22.63046879,120.305226225019",1.2,540,
一般建築,A0783,蕉園里,高雄市新興區蕉園里球庭路47號,"22.630167,120.305331",1,75,
一般建築,A0784,蕉園里,高雄市新興區蕉園里復橫一路240號,"22.629705,120.305295",1,337,
一般建築,A0785,仁聲里,高雄市新興區仁聲里仁愛一街86號,"22.630254432726503, 120.30735736541715",1.2,967,
一般建築,A0786,民生里,高雄市前金區民生里中正四路169號,"22.628924913051424, 120.29527677312788",1.2.3.4,4238,
一般建築,A0787,成功里,高雄市新興區成功里忠孝一路255號,"22.631510803731317, 120.30595696472761",2,142,
一般建築,A0788,長生里,高雄市前金區長生里光復三街39號,"22.624447650660898, 120.29621124567886",1.2.3.4,3433,
一般建築,XX1533,文昌里,高雄市新興區文昌里中正二路186號,"22.630605648770487, 120.31638524620593",1.2.3,1454,
一般建築,QJ0712,三川里,高雄市前金區三川里七賢二路148號,"22.633818428349613, 120.2971654723852",1.2.3.4.5.6,10460,
一般建築,QJ0713,草江里,高雄市前金區草江里瑞源路101號,"22.631575606558624, 120.29723293984028",1.2.3.4.5.6,13720,
一般建築,A0789,人和里,高雄市苓雅區人和里中山二路455號,"22.617277,120.302829",1,1473,
一般建築,A0790,人和里,高雄市苓雅區人和里中山二路463號,"22.618188,120.302463",1,1514,
一般建築,A0791,人和里,高雄市苓雅區人和里中山二路483號,"22.619108,120.302105",2,501,
一般建築,A0792,人和里,高雄市苓雅區人和里中山二路489號,"22.619351,120.30201",1,1460,
一般建築,A0793,人和里,高雄市苓雅區人和里中華四路256號,"22.618808,120.300208",2,458,
一般建築,A0794,人和里,高雄市苓雅區人和里仁義街151號,"22.619042,120.30145",1,914,
一般建築,A0795,人和里,高雄市苓雅區人和里仁義街166號,"22.619313,120.301706",2,394,
一般建築,A0796,人和里,高雄市苓雅區人和里四維四路22之1號,"22.616803,120.301812",1,863,
一般建築,A0797,人和里,高雄市苓雅區人和里四維四路2號,"22.617087,120.302823",2,840,
一般建築,A0798,人和里,高雄市苓雅區人和里四維四路8號,"22.616959,120.302228",3,1065,
一般建築,A0799,人和里,高雄市苓雅區人和里青年二路29號,"22.619364,120.30089",3,623,
一般建築,A0800,人和里,高雄市苓雅區人和里苓雅二路40號,"22.618183,120.30144",2,955,
一般建築,A0801,中正里,高雄市苓雅區中正里光華一路148之83號,"22.62527,120.315371",3,2824,
一般建築,A0802,中正里,高雄市苓雅區中正里林南街18號,"22.625867,120.315593",1,4008,
一般建築,A0803,中正里,高雄市苓雅區中正里林南街22號,"22.62583,120.315417",1,870,
一般建築,A0804,中正里,高雄市苓雅區中正里林南街27巷20號,"22.624836,120.315796",4,1231,
一般建築,A0805,中正里,高雄市苓雅區中正里林南街31號,"22.625513,120.315431",1,939,
一般建築,A0806,中正里,高雄市苓雅區中正里林德街10巷4號,"22.624165,120.316782",1,178,
一般建築,A0807,中正里,高雄市苓雅區中正里林德街10巷9號,"22.624199,120.316407",1,220,
一般建築,A0808,中正里,高雄市苓雅區中正里林德街26巷12號,"22.624253,120.316261",1,189,
一般建築,A0809,中正里,高雄市苓雅區中正里青年一路1之11號,"22.624506,120.316184",1,289,
一般建築,A0810,中正里,高雄市苓雅區中正里青年一路1之18號,"22.624323,120.315766",1,167,
一般建築,A0811,中正里,高雄市苓雅區中正里青年一路1之5號,"22.624606,120.316528",1,637,
一般建築,A0812,中正里,高雄市苓雅區中正里青年一路1之7號,"22.624561,120.316376",1,379,
一般建築,A0813,中正里,高雄市苓雅區中正里青年一路6號,"22.624921,120.316231",1,199,
一般建築,A0814,中正里,高雄市苓雅區中正里廣州一街141之8號,"22.624364,120.316858",1,397,
一般建築,A0815,中正里,高雄市苓雅區中正里廣州一街143之1號,"22.624499,120.316805",1,220,
一般建築,A0816,中正里,高雄市苓雅區中正里廣州一街143之6號,"22.625266,120.316528",1,184,
一般建築,A0817,中正里,高雄市苓雅區中正里廣州一街149之3號,"22.626329,120.316106",1,1178,
一般建築,A0818,中正里,高雄市苓雅區中正里廣州一街159號,"22.627285,120.315757",1,213,
一般建築,A0819,五福里,高雄市苓雅區五福里大順三路218號,"22.634293,120.326449",1,797,
一般建築,A0820,五福里,高雄市苓雅區五福里福德一路293號,"22.635456,120.330327",1,192,
一般建築,A0821,五福里,高雄市苓雅區五福里福德二路260號,"22.634808,120.328456",1,402,
一般建築,A0822,五福里,高雄市苓雅區五福里福德二路271號,"22.635456,120.328226",1,427,
一般建築,A0823,五福里,高雄市苓雅區五福里憲政路2號,"22.634634,120.328154",1,116,
一般建築,A0824,五權里,高雄市苓雅區五權里大順三路11巷30號,"22.63137,120.322827",1,200,
一般建築,A0825,五權里,高雄市苓雅區五權里武廟路205號,"22.631571,120.32369",1,2900,
一般建築,A0826,五權里,高雄市苓雅區五權里河北路219號,"22.630853,120.322607",1,244,
一般建築,A0827,五權里,高雄市苓雅區五權里河北路228號,"22.631087,120.322345",1,175,
一般建築,A0828,五權里,高雄市苓雅區五權里河北路235號,"22.631188,120.322084",1.2.3.4,10676,
一般建築,A0829,五權里,高雄市苓雅區五權里建國一路199號,"22.632791,120.323822",1,3232,
一般建築,A0830,仁政里,高雄市苓雅區仁政里中山二路410號,"22.618489,120.30309",1,460,
一般建築,A0831,仁政里,高雄市苓雅區仁政里中山二路412號地下層,"22.618732,120.303044",2,731,
一般建築,A0832,仁政里,高雄市苓雅區仁政里仁智街117號,"22.61914,120.303372",1,303,
商場,A0833,仁政里,高雄市苓雅區仁政里文橫二路113號,"22.620094,120.304685",1,718,
一般建築,A0834,仁政里,高雄市苓雅區仁政里四維三路198之5號,"22.617526,120.303811",1,845,
一般建築,A0835,仁政里,高雄市苓雅區仁政里青年一路261號,"22.620508,120.304376",1,796,
一般建築,A0836,仁政里,高雄市苓雅區仁政里苓雅一路365號,"22.618707,120.303852",1,1694,
一般建築,A0837,正仁里,高雄市苓雅區正仁里文昌路62號,"22.63161279,120.338170267346",1,1183,
一般建築,A0838,文昌里,高雄市苓雅區文昌里文昌路90號,"22.632556,120.338553",1,1996,
一般建築,A0839,文昌里,高雄市苓雅區文昌里正義路247號,"22.632925,120.34056",1,1090,
一般建築,A0840,文昌里,高雄市苓雅區文昌里正義路261號,"22.633368,120.340942",1,1444,
一般建築,A0841,日中里,高雄市苓雅區日中里仁愛三街225號,"22.617007,120.310568",2,3779,
一般建築,A0842,日中里,高雄市苓雅區日中里永樂街48號,"22.616747,120.309723",1,172,
一般建築,A0843,日中里,高雄市苓雅區日中里永樂街64號,"22.616482,120.308885",1,173,
一般建築,A0844,日中里,高雄市苓雅區日中里永樂街91號,"22.615993,120.308629",1,137,
一般建築,A0845,日中里,高雄市苓雅區日中里忠孝二路18號,"22.616728,120.309603",2,946,
一般建築,A0846,日中里,高雄市苓雅區日中里忠孝二路3號,"22.616177,120.309248",2,2477,
一般建築,A0847,日中里,高雄市苓雅區日中里忠孝二路63之2號,"22.618323,120.308591",1,277,
