類別,建築物名稱,電腦編號,村里別,地址,緯度,經度,地下樓層數,可容納人數,備註,placemark_address
地下室,光華金屬,JPA00263,塭仔村,彰化縣線西鄉塭仔村彰濱東二路10號,24.13077839,120.4327622,"1 ","111 ",,彰化縣線西鄉塭仔村彰濱東二路10號
地下室,幸峰混凝土,JPA00268,溝內村,彰化縣線西鄉溝內村彰濱東二路16號,24.1308073,120.4304825,"1 ","152 ",,彰化縣線西鄉溝內村彰濱東二路16號
地下室,健和興端子,JPA00258,溝內村,彰化縣線西鄉溝內村彰工東三路8號,24.13406444,120.4290538,"1 ","91 ",,彰化縣線西鄉溝內村彰工東三路8號
地下室,鴻勝化工,JPA00274,溝內村,彰化縣線西鄉溝內村線工南二路3號,24.12842363,120.4296857,"1 ","170 ",,彰化縣線西鄉溝內村線工南二路3號
地下室,昇輪公司,JPA00275,溝內村,彰化縣線西鄉溝內村彰濱東五路11號,24.13713815,120.4326624,"1 ","125 ",,彰化縣線西鄉溝內村彰濱東五路11號
地下室,聯美林業,JPA00257,溝內村,彰化縣線西鄉溝內村彰濱東八路8號,24.13243303,120.4344903,"1 ","222 ",,彰化縣線西鄉溝內村彰濱東八路8號
地下室,昌謚工業,JPA00270,溝內村,彰化縣線西鄉溝內村彰濱東三路12號,24.13314729,120.4309069,"1 ","288 ",,彰化縣線西鄉溝內村彰濱東三路12號
地下室,宇昱公司,JPA00291,溝內村,彰化縣線西鄉溝內村彰濱東二路12號,24.13072357,120.4320797,"1 ","300 ",,彰化縣線西鄉溝內村彰濱東二路12號
地下室,中央製罐公司,JPA00292,溝內村,彰化縣線西鄉溝內村線工南二路16號,24.13411276,120.4323196,"1 ","222 ",,彰化縣線西鄉溝內村線工南二路16號
地下室,科思創公司,JPA00296,溝內村,彰化縣線西鄉溝內村線工南二路18號,24.13305679,120.4322855,"1 ","377 ",,彰化縣線西鄉溝內村線工南二路18號
地下室,得雲公司,JPA00301,頂犁村,彰化縣線西鄉頂犁村和線路851號,24.1285914,120.4708176,"1 ","83 ",,彰化縣線西鄉頂犁村和線路851號
地下室,臺陽公司,JPA00012,頂犁村,彰化縣線西鄉頂犁村和線路879號,24.12895097,120.4706576,"1 ","91 ",,彰化縣線西鄉頂犁村和線路879號
地下室,洛克伍德,JPA00071,頂犁村,彰化縣線西鄉頂犁村線工北一路2號,24.14939296,120.4469368,"1 ","170 ",,彰化縣線西鄉頂犁村線工北一路2號
地下室,梧濟公司,JPA00089,線西村,彰化縣線西鄉線西村彰濱東一路2號,24.1288291,120.4341404,"1 ","125 ",,彰化縣線西鄉線西村彰濱東一路2號
地下室,宏達實業股份有限公司,JPA00189,線西村,彰化縣線西鄉線西村彰濱東二路9號,24.13010056,120.4326521,"1 ","75 ",,彰化縣線西鄉線西村彰濱東二路9號
