電腦編號,鄉鎮市區,村里別,地址,經度,緯度,避難樓層,可容納人數,轄管分局
ZN2516,楠梓區,藍田里,高雄市楠梓區藍田里大學二十五路130號,"120.282386 ","22.726344 ",B1,1369.0,楠梓分局
ZN2517,楠梓區,藍田里,高雄市楠梓區藍田里大學十七街300號,"120.283525 ","22.727782 ",B1,941.0,楠梓分局
ZN2518,楠梓區,藍田里,高雄市楠梓區藍田里藍田路845號,"120.282218 ","22.727761 ",B1,1238.0,楠梓分局
ZN2519,楠梓區,仁昌里,高雄市楠梓區仁昌里藍昌路360巷50號,"120.292139 ","22.722549 ",B1,391.0,楠梓分局
ZN2520,楠梓區,藍田里,高雄市楠梓區藍田里大學二十六街30號,"120.291151 ","22.729081 ",B2,1083.0,楠梓分局
ZN2522,楠梓區,五常里,高雄市楠梓區五常里常興街87號,"120.337368 ","22.732844 ",B1,1833.0,楠梓分局
ZN2523,楠梓區,翠屏里,高雄市楠梓區翠屏里翠屏路67號,"120.299139 ","22.726517 ",B1,2484.0,楠梓分局
ZN2524,楠梓區,中和里,高雄市楠梓區中和里大學六十二街71號,"120.273167 ","22.730530 ",B1,900.0,楠梓分局
ZN2525,楠梓區,中陽里,高雄市楠梓區中陽里朝明路130巷7弄12號,"120.328895 ","22.724150 ",B1,460.0,楠梓分局
ZN2526,楠梓區,藍田里,高雄市楠梓區藍田里高雄大學路700號,"120.282810 ","22.733891 ",B1,1419.0,楠梓分局
ZN2527,楠梓區,仁昌里,高雄市楠梓區仁昌里德民路782號,"120.292606 ","22.721993 ",B3,1245.0,楠梓分局
ZN2529,楠梓區,清豐里,高雄市楠梓區清豐里土庫二路22號,"120.327687 ","22.737138 ",B2,2522.0,楠梓分局
ZN2530,楠梓區,藍田里,高雄市楠梓區藍田里高雄大學路180號,"120.285506 ","22.726156 ",B2,1000.0,楠梓分局
ZN2535,楠梓區,中和里,高雄市楠梓區中和里大學五十六街129號,"120.274700 ","22.728514 ",B3,675.0,楠梓分局
ZN2538,楠梓區,仁昌里,高雄市楠梓區仁昌里藍昌路360巷70號,"120.292660 ","22.722306 ",B2,654.0,楠梓分局
ZN2540,楠梓區,翠屏里,高雄市楠梓區翠屏里德富街306號,"120.298368 ","22.729925 ",B1,1817.0,楠梓分局
ZN2541,楠梓區,中和里,高雄市楠梓區中和里德中路268號之1,"120.275545 ","22.725563 ",B1,2019.0,楠梓分局
ZN2542,楠梓區,清豐里,高雄市楠梓區清豐里卓越路163號,"120.330884 ","22.751571 ",B3,1997.0,楠梓分局
ZN2545,楠梓區,藍田里,高雄市楠梓區藍田里大學二十六街429號,"120.282623 ","22.729606 ",B3,1186.0,楠梓分局
ZN2548,楠梓區,久昌里,高雄市楠梓區久昌里廣昌街181號,"120.285199 ","22.708620 ",B2,2147.0,楠梓分局
ZN2550,楠梓區,瑞屏里,高雄市楠梓區瑞屏里海專路251號,"120.312301 ","22.725012 ",B2,1240.0,楠梓分局
ZN2553,楠梓區,金田里,高雄市楠梓區金田里金田里加昌路81號,"120.317974 ","22.722731 ",B2,2492.0,楠梓分局
ZN2555,楠梓區,中和里,高雄市楠梓區中和里大學二十六街321號,"120.287283 ","22.729410 ",B2,1178.0,楠梓分局
ZN2557,楠梓區,藍田里,高雄市楠梓區藍田里高雄大學路700號,"120.282810 ","22.733891 ",B1,493.0,楠梓分局
ZN2558,楠梓區,藍田里,高雄市楠梓區藍田里大學十街476號,"120.284640 ","22.725428 ",B1,1269.0,楠梓分局
ZN2560,楠梓區,惠豐里,高雄市楠梓區惠豐里高楠公路1837號,"120.320677 ","22.729188 ",B1,402.0,楠梓分局
ZN2561,楠梓區,享平里,高雄市楠梓區享平里楠梓西巷66號之1,"120.328014 ","22.729854 ",B1,614.0,楠梓分局
ZN2562,楠梓區,裕昌里,高雄市楠梓區裕昌里盛昌街296號,"120.289012 ","22.715284 ",B2,1251.0,楠梓分局
ZN2565,楠梓區,藍田里,高雄市楠梓區藍田里大學十七街380號,"120.282577 ","22.728912 ",B2,402.0,楠梓分局
ZN2567,楠梓區,瑞屏里,高雄市楠梓區瑞屏里德富街28號,"120.297366 ","22.726040 ",B1,2553.0,楠梓分局
ZN2570,楠梓區,五常里,高雄市楠梓區五常里興西路128號,"120.333218 ","22.727592 ",B2,611.0,楠梓分局
ZN2572,楠梓區,翠屏里,高雄市楠梓區翠屏里德祥路37號,"120.312099 ","22.728373 ",B2,285.0,楠梓分局
ZN2574,楠梓區,藍田里,高雄市楠梓區藍田里大學二十街36號,"120.283322 ","22.729372 ",B3,1254.0,楠梓分局
ZN2577,楠梓區,中陽里,高雄市楠梓區中陽里朝新路170號,"120.325107 ","22.724810 ",B4,684.0,楠梓分局
ZN2581,楠梓區,藍田里,高雄市楠梓區藍田里大學五十街50號,"120.291524 ","22.734532 ",B2,1405.0,楠梓分局
ZN2583,楠梓區,翠屏里,高雄市楠梓區翠屏里德賢路88號,"120.309078 ","22.727941 ",B1,2716.0,楠梓分局
ZN2584,楠梓區,中和里,高雄市楠梓區中和里大學南路1213號,"120.275591 ","22.727912 ",B3,881.0,楠梓分局
ZN2587,楠梓區,中陽里,高雄市楠梓區中陽里朝明路116巷51號,"120.329077 ","22.724336 ",B3,1855.0,楠梓分局
ZN2590,楠梓區,清豐里,高雄市楠梓區清豐里寶溪北街6號,"120.333326 ","22.746523 ",B2,1832.0,楠梓分局
ZN2591,楠梓區,清豐里,高雄市楠梓區清豐里清豐路211號,"120.327810 ","22.739409 ",B3,847.0,楠梓分局
ZN2594,楠梓區,翠屏里,高雄市楠梓區翠屏里德富街282號,"120.297766 ","22.729168 ",B2,1658.0,楠梓分局
ZN2596,楠梓區,中和里,高雄市楠梓區中和里大學二十六街1152號,"120.277975 ","22.727605 ",B2,1316.0,楠梓分局
ZN2598,楠梓區,藍田里,高雄市楠梓區藍田里援中路100號,"120.296193 ","22.727229 ",B3,758.0,楠梓分局
ZN2601,楠梓區,中和里,高雄市楠梓區中和里大學二十九路321號,"120.275613 ","22.728797 ",B1,748.0,楠梓分局
ZN2602,楠梓區,中和里,高雄市楠梓區中和里大學六十二街56號,"120.272986 ","22.730802 ",B2,1857.0,楠梓分局
ZN2604,楠梓區,宏昌里,高雄市楠梓區宏昌里藍昌路250號,"120.290806 ","22.719550 ",B2,744.0,楠梓分局
ZN2611,楠梓區,興昌里,高雄市楠梓區興昌里右昌街751巷23號,"120.283096 ","22.718468 ",B3,1542.0,楠梓分局
ZN2612,楠梓區,中和里,高雄市楠梓區中和里大學十八街108號,"120.276966 ","22.724803 ",B3,504.0,楠梓分局
ZN2613,楠梓區,藍田里,高雄市楠梓區藍田里大學二十五路276號,"120.280233 ","22.728130 ",B2,585.0,楠梓分局
ZN2614,楠梓區,藍田里,高雄市楠梓區藍田里大學路377號,"120.284447 ","22.728729 ",B2,533.0,楠梓分局
ZN2615,楠梓區,金田里,高雄市楠梓區金田里金和街168巷62號,"120.318590 ","22.724074 ",B3,1051.0,楠梓分局
ZN2616,楠梓區,金田里,高雄市楠梓區金田里高峰街63號,"120.315644 ","22.720403 ",B2,1300.0,楠梓分局
ZN2617,楠梓區,五常里,高雄市楠梓區五常里興西路132號,"120.333294 ","22.728092 ",B4,1807.0,楠梓分局
ZN2618,楠梓區,中和里,高雄市楠梓區中和里大學五十六街36號,"120.276979 ","22.730048 ",B2,203.0,楠梓分局
ZN2619,楠梓區,中和里,高雄市楠梓區中和里大學西路55號,"120.281826 ","22.722753 ",B2,578.0,楠梓分局
ZN2620,楠梓區,藍田里,高雄市楠梓區藍田里大學路636號,"120.284825 ","22.731896 ",B1,766.0,楠梓分局
ZN2621,楠梓區,藍田里,高雄市楠梓區藍田里大學十街330巷1號,"120.286409 ","22.726331 ",B2,309.0,楠梓分局
ZN2622,楠梓區,清豐里,高雄市楠梓區清豐里創新路753號,"120.331359 ","22.750117 ",B2,415.0,楠梓分局
ZN2623,楠梓區,東寧里,高雄市楠梓區東寧里楠梓路269巷75號,"120.326134 ","22.733101 ",B1,2933.0,楠梓分局
ZN2624,楠梓區,五常里,高雄市楠梓區五常里鳳楠路82號,"120.331528 ","22.722673 ",B2,2605.0,楠梓分局
ZN2625,楠梓區,翠屏里,高雄市楠梓區翠屏里德富街286巷1號,"120.297978 ","22.729175 ",B3,2818.0,楠梓分局
ZN2626,楠梓區,金田里,高雄市楠梓區金田里金富街113號,"120.319541 ","22.725534 ",B4,832.0,楠梓分局
ZN2627,楠梓區,享平里,高雄市楠梓區享平里楠盛街131巷1號,"120.332376 ","22.730643 ",B1,185.0,楠梓分局
ZN2628,楠梓區,翠屏里,高雄市楠梓區翠屏里德民路72號,"120.311814 ","22.727841 ",B4,2919.0,楠梓分局
ZN2629,楠梓區,中和里,高雄市楠梓區中和里藍田路1166號,"120.275946 ","22.725071 ",B3,428.0,楠梓分局
ZN2630,楠梓區,中和里,高雄市楠梓區中和里大學三十三街62號,"120.277683 ","22.721190 ",B2,600.0,楠梓分局
ZN2631,楠梓區,藍田里,高雄市楠梓區藍田里大學路298號,"120.285156 ","22.728161 ",B3,683.0,楠梓分局
ZN2632,楠梓區,仁昌里,高雄市楠梓區仁昌里惠民路271號,"120.293011 ","22.723726 ",B4,602.0,楠梓分局
ZN2633,楠梓區,藍田里,高雄市楠梓區藍田里大學東路698號,"120.290890 ","22.735294 ",B2,654.0,楠梓分局
ZN2634,楠梓區,清豐里,高雄市楠梓區清豐里芎蕉二街88號,"120.330231 ","22.750922 ",B3,662.0,楠梓分局
ZN2635,楠梓區,中興里,高雄市楠梓區中興里大學二街3號,"120.283684 ","22.723123 ",B3,4279.0,楠梓分局
ZN2636,楠梓區,藍田里,高雄市楠梓區藍田里藍田路1129號,"120.276699 ","22.725317 ",B5,11270.0,楠梓分局
ZN2637,楠梓區,中興里,高雄市楠梓區中興里援中路970號,"120.283836 ","22.722374 ",B2,2110.0,楠梓分局
ZN2638,楠梓區,惠民里,高雄市楠梓區惠民里惠義街2號（地下1~2層）,"120.324312 ","22.731127 ",B2,5011.0,楠梓分局
ZN2639,楠梓區,中和里,高雄市楠梓區中和里大學二十一路92號（地下1~2層）,"120.277128 ","22.721268 ",B2,4126.0,楠梓分局
ZN2640,楠梓區,藍田里,高雄市楠梓區藍田里大學十七街382號（地下1~3層）,"120.282362 ","22.729068 ",B3,2108.0,楠梓分局
ZN2641,楠梓區,中和里,高雄市楠梓區中和里大學二十七街45號（地下1~3層）,"120.280887 ","22.723061 ",B3,1511.0,楠梓分局
ZN2642,楠梓區,中和里,高雄市楠梓區中和里二十七街116號,"120.280981 ","22.722907 ",B3,4276.0,楠梓分局
ZN2643,楠梓區,翠屏里,高雄市楠梓區翠屏里德富街286巷22號（地下1層）,"120.297884 ","22.729028 ",B1,1942.0,楠梓分局
ZN2644,楠梓區,清豐里,高雄市楠梓區清豐里創新路888號,"120.331819 ","22.749922 ",B1,439.0,楠梓分局
ZN2645,楠梓區,清豐里,高雄市楠梓區清豐里卓越路251號,"120.328610 ","22.751469 ",B1,455.0,楠梓分局
ZN2646,楠梓區,中興里,高雄市楠梓區中興里大學二十七街180號(1-4層),"120.280931 ","22.722910 ",B4,3214.0,楠梓分局
ZN2647,楠梓區,金田里,高雄市楠梓區金田里金和街199號(1-3層),"120.319062 ","22.725855 ",B3,4342.0,楠梓分局
ZN2648,楠梓區,金田里,高雄市楠梓區金田里金富街1號(地下1層),"120.319190 ","22.724002 ",B1,1817.0,楠梓分局
ZN2649,楠梓區,中陽里,高雄市楠梓區中陽里朝明路20巷15號(地下1-3層),"120.325089 ","22.725341 ",B3,2614.0,楠梓分局
ZN2650,楠梓區,金田里,高雄市楠梓區金田里金和街89號,"120.318252 ","22.725097 ",B1、B2、B3,4303.0,楠梓分局
ZN2651,楠梓區,金田里,高雄市楠梓區金田里金和街91號,"120.318151 ","22.725124 ",B1,1692.0,楠梓分局
ZN2652,楠梓區,藍田里,高雄市楠梓區藍田里大學南路691號,"120.283102 ","22.732000 ",B1,2473.0,楠梓分局
ZN2653,楠梓區,清豐里,高雄市楠梓區清豐里卓越路161號,"120.331068 ","22.751719 ",B1、B2、B3,3870.0,楠梓分局
ZN2654,楠梓區,惠民里,高雄市楠梓區惠民里惠義街220號,"120.323606 ","22.732373 ",B1、B2、B3,12180.0,楠梓分局
ZN2655,楠梓區,中興里,高雄市楠梓區中興里藍田路983號,"120.279391 ","22.726451 ",B1、B2、B3,3538.0,楠梓分局
ZN2656,楠梓區,瑞屏里,高雄市楠梓區瑞屏里海專路205巷30號,"120.313523 ","22.724120 ",B1、B2、B3,2558.0,楠梓分局
ZN2657,楠梓區,金田里,高雄市楠梓區金田里金和街210號,"120.318373 ","22.724986 ",B1、B2、B3,3144.0,楠梓分局
GS0001,岡山區,岡山里,高雄市岡山區岡山里岡山路172號,"120.296601 ","22.790139 ",B1,1576.0,岡山分局
GS0002,岡山區,平安里,高雄市岡山區平安里柳橋東路36號,"120.293796 ","22.791125 ",B1,35.0,岡山分局
GS0003,岡山區,竹圍里,高雄市岡山區竹圍里大仁北路1號,"120.302830 ","22.802975 ",B1,1915.0,岡山分局
GS0004,岡山區,壽天里,高雄市岡山區壽天里公園路50號,"120.291073 ","22.796115 ",B1,484.0,岡山分局
GS0007,岡山區,岡山里,高雄市岡山區岡山里岡山路339號,"120.295451 ","22.796244 ",B1,272.0,岡山分局
GS0008,岡山區,台上里,高雄市岡山區台上里大寶街27號,"120.289702 ","22.805367 ",B1,81.0,岡山分局
GS0009,岡山區,岡山里,高雄市岡山區岡山里岡山路341號,"120.295224 ","22.796918 ",B1,225.0,岡山分局
GS0010,岡山區,岡山里,高雄市岡山區岡山里岡山路372號,"120.295974 ","22.794059 ",B1,240.0,岡山分局
GS0011,岡山區,岡山里,高雄市岡山區岡山里岡山路428號,"120.295867 ","22.795756 ",B1,255.0,岡山分局
GS0012,岡山區,竹圍里,高雄市岡山區竹圍里竹圍東街199號,"120.304008 ","22.798210 ",B1,1111.0,岡山分局
GS0013,岡山區,竹圍里,高雄市岡山區竹圍里竹圍東街152巷26號,"120.302942 ","22.799367 ",B1,313.0,岡山分局
GS0014,岡山區,後紅里,高雄市岡山區後紅里大德二路187號,"120.303562 ","22.789417 ",B1,78.0,岡山分局
GS0016,岡山區,後紅里,高雄市岡山區後紅里大德三路9號,"120.302082 ","22.789256 ",B1,579.0,岡山分局
GS0018,岡山區,後紅里,高雄市岡山區後紅里大仁南路148號,"120.302432 ","22.787989 ",B1,568.0,岡山分局
GS0019,岡山區,壽天里,高雄市岡山區壽天里岡山路533號,"120.289468 ","22.802568 ",B1,227.0,岡山分局
GS0020,岡山區,後紅里,高雄市岡山區後紅里大仁南路137巷10號,"120.303162 ","22.788792 ",B1,1463.0,岡山分局
GS0021,岡山區,竹圍里,高雄市岡山區竹圍里竹圍東街85號,"120.303613 ","22.802246 ",B1,1058.0,岡山分局
GS0022,岡山區,竹圍里,"高雄市岡山區竹圍里竹圍東街 180號","120.303693 ","22.798878 ",B1,585.0,岡山分局
GS0024,岡山區,竹圍里,高雄市岡山區竹圍里竹圍南街71號,"120.302660 ","22.799989 ",B1,407.0,岡山分局
GS0025,岡山區,竹圍里,"高雄市岡山區竹圍里竹圍西街 48號","120.300300 ","22.801269 ",B1,890.0,岡山分局
GS0026,岡山區,竹圍里,高雄市岡山區竹圍里竹圍西街276號,"120.300313 ","22.797914 ",B1,819.0,岡山分局
GS0094,岡山區,壽天里,高雄市岡山區壽天里公園路52號,"120.290167 ","22.797418 ",B1,639.0,岡山分局
GS0114,岡山區,維仁里,高雄市岡山區維仁里壽天路88號,"120.291090 ","22.795461 ",B1,447.0,岡山分局
GS0166,岡山區,後紅里,高雄市岡山區後紅里岡燕路238號,"120.303270 ","22.791083 ",B1,100.0,岡山分局
GS0195,岡山區,灣裡里,高雄市岡山區灣裡里前峰路262巷5號,"120.280424 ","22.804649 ",B1,51.0,岡山分局
GS0203,岡山區,為隨里,高雄市岡山區為隨里為隨東路50號,"120.290291 ","22.818362 ",B1,57.0,岡山分局
GS0232,岡山區,碧紅里,高雄市岡山區碧紅里岡燕路2巷88號,"120.303439 ","22.792904 ",B1,66.0,岡山分局
GS0237,岡山區,台上里,高雄市岡山區台上里嘉新東路100號,"120.302618 ","22.808119 ",B1,134.0,岡山分局
GS0276,岡山區,程香里,高雄市岡山區程香里岡燕路387號,"120.308691 ","22.792453 ",B1,1167.0,岡山分局
GS0279,岡山區,碧紅里,高雄市岡山區碧紅里中山北路28號,"120.299140 ","22.793918 ",B1,551.0,岡山分局
GS0287,岡山區,大遼里,高雄市岡山區大遼里岡山南路46號,"120.298160 ","22.783512 ",B1,1704.0,岡山分局
GS0289,岡山區,岡山里,高雄市岡山區岡山里岡山路92號,"120.296788 ","22.787987 ",B1,1071.0,岡山分局
GS0294,岡山區,程香里,高雄市岡山區程香里華園路111號,"120.305379 ","22.789115 ",B1,644.0,岡山分局
GS0307,岡山區,碧紅里,高雄市岡山區碧紅里岡燕路115號,"120.300168 ","22.791481 ",B1,145.0,岡山分局
GS0316,岡山區,壽天里,高雄市岡山區壽天里公園東路131號,"120.290451 ","22.798645 ",B1,1082.0,岡山分局
GS0340,岡山區,岡山里,高雄市岡山區岡山里岡山路533號,"120.289468 ","22.802568 ",B1,2381.0,岡山分局
GS0346,岡山區,岡山里,高雄市岡山區岡山里岡山路533號,"120.289468 ","22.802568 ",B1,868.0,岡山分局
GS0352,岡山區,台上里,高雄市岡山區台上里忠誠街219號,"120.296634 ","22.802579 ",B1,947.0,岡山分局
GS0353,岡山區,台上里,高雄市岡山區台上里大新街168號,"120.303419 ","22.805406 ",B1,1947.0,岡山分局
GS0354,岡山區,台上里,高雄市岡山區台上里忠誠街209號,"120.296753 ","22.802245 ",B1,1555.0,岡山分局
GS0355,岡山區,和平里,高雄市岡山區和平里和平二街9號,"120.305197 ","22.783699 ",B1,2494.0,岡山分局
GS0356,岡山區,大遼里,高雄市岡山區大遼里捷安路1巷2號,"120.300273 ","22.782331 ",B1,5464.0,岡山分局
GS0015,岡山區,信義里,高雄市岡山區信義里介壽路60號,"120.286710 ","22.785034 ",B1,533.0,岡山分局
GS0029,岡山區,信義里,高雄市岡山區信義里介壽路76號,"120.292304 ","22.784640 ",B1,222.0,岡山分局
GS0030,岡山區,協和里,高雄市岡山區協和里後育英路168之1號,"120.280546 ","22.794146 ",B1,150.0,岡山分局
GS0032,岡山區,前峰里,"高雄市岡山區前峰里公園西路3段8 4巷27號","120.283152 ","22.794569 ",B1,33.0,岡山分局
GS0045,岡山區,壽峰里,高雄市岡山區壽峰里前峰路154巷10號,"120.284715 ","22.798380 ",B1,200.0,岡山分局
GS0216,岡山區,本洲里,高雄市岡山區本洲里岡山北路120號,"120.277024 ","22.812495 ",B1,991.0,岡山分局
GS0236,岡山區,本洲里,高雄市岡山區本洲里育才路88號,"120.277840 ","22.805733 ",B1,241.0,岡山分局
GS0262,岡山區,前峰里,高雄市岡山區前峰里民族路88號,"120.287188 ","22.793392 ",B1,517.0,岡山分局
GS0269,岡山區,仁壽里,高雄市岡山區仁壽里中華路68之5號,"120.288490 ","22.793005 ",B1,157.0,岡山分局
GS0311,岡山區,後協里,高雄市岡山區後協里大義二路92號,"120.285031 ","22.788308 ",B1,915.0,岡山分局
GS0312,岡山區,後協里,高雄市岡山區後協里協德街2號,"120.282976 ","22.787626 ",B1,1166.0,岡山分局
GS0314,岡山區,仁壽里,高雄市岡山區仁壽里公園西路3段163號,"120.284837 ","22.792287 ",B1,1665.0,岡山分局
GS0319,岡山區,前峰里,高雄市岡山區前峰里公園西路3段100號,"120.284268 ","22.793873 ",B1,399.0,岡山分局
GS0327,岡山區,協榮里,高雄市岡山區協榮里久和路28號,"120.281470 ","22.783625 ",B1,522.0,岡山分局
GS0341,岡山區,仁壽里,高雄市岡山區仁壽里仁壽路53號,"120.289145 ","22.791381 ",B1,674.0,岡山分局
GS0347,岡山區,壽峰里,高雄市岡山區壽峰里前峰路102號,"120.286820 ","22.796147 ",B1,236.0,岡山分局
GS0348,岡山區,信義里,高雄市岡山區信義里樹人路1號,"120.288420 ","22.789449 ",B1,544.0,岡山分局
GS0349,岡山區,仁壽里,高雄市岡山區仁壽里中華路116號,"120.288233 ","22.794275 ",B1,986.0,岡山分局
GS0023,岡山區,嘉興里,高雄市岡山區嘉興里嘉華路47號,"120.314280 ","22.823118 ",B1,107.0,岡山分局
GS0128,岡山區,嘉興里,高雄市岡山區嘉興里嘉興路641號,"120.307401 ","22.826315 ",B1,799.0,岡山分局
GS0204,岡山區,潭底里,高雄市岡山區潭底里潭底路301號,"120.309730 ","22.834316 ",B1,570.0,岡山分局
GS0299,岡山區,嘉興里,高雄市岡山區嘉興里興隆街600號,"120.297385 ","22.834002 ",B1,2092.0,岡山分局
GS0318,岡山區,嘉興里,高雄市岡山區嘉興里信中街486號,"120.311910 ","22.816175 ",B1,784.0,岡山分局
GS0323,岡山區,嘉興里,高雄市岡山區嘉興里興隆街576號,"120.299674 ","22.825949 ",B1,74.0,岡山分局
GS0329,岡山區,嘉興里,高雄市岡山區嘉興里嘉興路322號,"120.305291 ","22.821597 ",B1,342.0,岡山分局
GS0339,岡山區,大莊里,高雄市岡山區大莊里聖得路1號,"120.313613 ","22.802143 ",B1,582.0,岡山分局
QT0002,橋頭區,芋寮里,高雄市橋頭區芋寮里芋寮路301號,"120.275350 ","22.762405 ",B1,60.0,岡山分局
QT0007,橋頭區,橋頭里,高雄市橋頭區橋頭里成功路235號,"120.310573 ","22.756038 ",B1,557.0,岡山分局
QT0008,橋頭區,芋寮里,高雄市橋頭區芋寮里芋寮路301號,"120.275350 ","22.762405 ",B1,91.0,岡山分局
QT0022,橋頭區,芋寮里,高雄市橋頭區芋寮里芋寮路296號,"120.276790 ","22.763771 ",B1,205.0,岡山分局
QT0023,橋頭區,東林里,高雄市橋頭區東林里芋寮路1號,"120.291943 ","22.758063 ",B1,1250.0,岡山分局
QT0024,橋頭區,西林里,高雄市橋頭區西林里芋林路311號,"120.284620 ","22.764823 ",B1,103.0,岡山分局
QT0029,橋頭區,筆秀里,高雄市橋頭區筆秀里筆秀路88號,"120.308395 ","22.768190 ",B1,61.0,岡山分局
QT0030,橋頭區,芋寮里,高雄市橋頭區芋寮里芋寮路317號,"120.275104 ","22.763549 ",B1,488.0,岡山分局
QT0032,橋頭區,橋頭里,高雄市橋頭區橋頭里隆豐路1號,"120.305035 ","22.758329 ",B1,619.0,岡山分局
QT0034,橋頭區,中崎里,高雄市橋頭區中崎里中崎路36號,"120.321960 ","22.762871 ",B1,68.0,岡山分局
QT0035,橋頭區,西林里,高雄市橋頭區西林里芋林路301號,"120.283486 ","22.764649 ",B1,598.0,岡山分局
QT0036,橋頭區,橋頭里,高雄市橋頭區橋頭里成功路57號,"120.309262 ","22.759967 ",B1,206.0,岡山分局
QT0037,橋頭區,西林里,高雄市橋頭區西林里西林路149號,"120.285706 ","22.764413 ",B1,72.0,岡山分局
QT0038,橋頭區,芋寮里,高雄市橋頭區芋寮里芋寮路297號,"120.275620 ","22.763722 ",B1,706.0,岡山分局
QT0039,橋頭區,芋寮里,高雄市橋頭區芋寮里芋寮路296之2號,"120.276790 ","22.763771 ",B1,1717.0,岡山分局
QT0041,橋頭區,仕豐里,高雄市橋頭區仕豐里仕豐路146之30號,"120.306769 ","22.748141 ",B1,2127.0,岡山分局
QT0043,橋頭區,德松里,高雄市橋頭區德松里德松路18之1號,"120.305497 ","22.764299 ",B1,384.0,岡山分局
QT0044,橋頭區,白樹里,高雄市橋頭區白樹里美德街119號,"120.302451 ","22.762051 ",B1,1621.0,岡山分局
QT0046,橋頭區,仕豐里,高雄市橋頭區仕豐里仕豐南路100號,"120.309119 ","22.748339 ",B1,1200.0,岡山分局
QT0047,橋頭區,仕和里,高雄市橋頭區仕和里南溝路金福二巷39號,"120.306603 ","22.752113 ",B1,1609.0,岡山分局
QT0049,橋頭區,白樹里,高雄市橋頭區白樹里樹德路24號,"120.305065 ","22.759108 ",B1,666.0,岡山分局
QT0051,橋頭區,橋頭里,高雄市橋頭區橋頭里樹德路200號,"120.305353 ","22.761734 ",B1,1924.0,岡山分局
QT0052,橋頭區,橋頭里,高雄市橋頭區橋頭里新興路70號,"120.307141 ","22.759470 ",B1,678.0,岡山分局
QT0054,橋頭區,新莊里,高雄市橋頭區新莊里橋新環路207號,"120.313754 ","22.740079 ",B1,3506.0,岡山分局
QT0055,橋頭區,新莊里,高雄市橋頭區新莊里經武路868號,"120.304533 ","22.739314 ",B1,3650.0,岡山分局
QT0056,橋頭區,新莊里,高雄市橋頭區新莊里經武路911號,"120.304377 ","22.738510 ",B1,6813.0,岡山分局
QT0057,橋頭區,新莊里,高雄市橋頭區新莊里新中五街23號,"120.303304 ","22.737183 ",B1,979.0,岡山分局
QT0060,橋頭區,新莊里,高雄市橋頭區新莊里經武路1130巷111號,"120.299250 ","22.738388 ",B1,2989.0,岡山分局
QT0059,橋頭區,新莊里,高雄市橋頭區新莊里橋新七路5號,"120.316470 ","22.738126 ",B1,2724.0,岡山分局
YC0002,燕巢區,西燕里,高雄市燕巢區西燕里中民路592號,"120.364287 ","22.793386 ",B1,172.0,岡山分局
YC0005,燕巢區,安招里,高雄市燕巢區安招里安南路1號,"120.340908 ","22.786235 ",B1,75.0,岡山分局
YC0010,燕巢區,安招里,高雄市燕巢區安招里中安路130號,"120.353802 ","22.787120 ",B1,374.0,岡山分局
YC0012,燕巢區,南燕里,高雄市燕巢區南燕里中民路655號,"120.360114 ","22.793320 ",B1,17.0,岡山分局
YC0016,燕巢區,瓊林里,高雄市燕巢區瓊林里瓊林路1005號,"120.315432 ","22.789936 ",B1,95.0,岡山分局
YC0031,燕巢區,南燕里,高雄市燕巢區南燕里中興路431號,"120.362007 ","22.782198 ",B1,184.0,岡山分局
YC0039,燕巢區,瓊林里,高雄市燕巢區瓊林里安招路1068號,"120.316419 ","22.788983 ",B1,99.0,岡山分局
YC0044,燕巢區,安招里,高雄市燕巢區安招里安招路639號,"120.328489 ","22.785855 ",B1,486.0,岡山分局
YC0047,燕巢區,南燕里,高雄市燕巢區南燕里中民路707巷7號,"120.358783 ","22.792619 ",B1,532.0,岡山分局
YC0057,燕巢區,東燕里,高雄市燕巢區東燕里中華路177號,"120.350174 ","22.699768 ",B1,684.0,岡山分局
YC0001,燕巢區,鳳雄里,高雄市燕巢區鳳雄里鳳旗路300號,"120.352708 ","22.753190 ",B1,155.0,岡山分局
YC0015,燕巢區,角宿里,高雄市燕巢區角宿里四林路122號,"120.345853 ","22.776232 ",B1,369.0,岡山分局
YC0019,燕巢區,角宿里,高雄市燕巢區角宿里安新路360號,"120.334412 ","22.782342 ",B1,334.0,岡山分局
YC0026,燕巢區,角宿里,高雄市燕巢區角宿里四林路123號,"120.346577 ","22.776398 ",B1,97.0,岡山分局
YC0027,燕巢區,角宿里,高雄市燕巢區角宿里四林路124號,"120.345982 ","22.776050 ",B1,49.0,岡山分局
YC0028,燕巢區,角宿里,高雄市燕巢區角宿里四林路134號,"120.344813 ","22.777152 ",B1,202.0,岡山分局
YC0029,燕巢區,角宿里,高雄市燕巢區角宿里四林路106號,"120.348177 ","22.778721 ",B1,86.0,岡山分局
YC0032,燕巢區,角宿里,高雄市燕巢區角宿里中安路600號,"120.340952 ","22.782784 ",B1,117.0,岡山分局
YC0033,燕巢區,角宿里,高雄市燕巢區角宿里四林路116號,"120.345443 ","22.774063 ",B1,66.0,岡山分局
YC0035,燕巢區,角宿里,高雄市燕巢區角宿里四林路121巷26號,"120.347121 ","22.776051 ",B1,121.0,岡山分局
YC0042,燕巢區,鳳雄里,高雄市燕巢區鳳雄里角宿路488號,"120.359564 ","22.759828 ",B1,231.0,岡山分局
